	Ob.EPA.a_S122_L007_R1_001	Ob.c_S136_L007_R1_001	Ob.1012.c_S140_L007_R1_001	WT.EPA.e_S151_L007_R1_001
RE2850C_neg	0.0	0.0	0.0	0.0
RE2851C_pos	0.0	0.0	0.0	0.0
RE2851C_neg	0.0	0.0	0.0	0.0
RE2852C_pos	0.0	0.0	0.0	0.0
RE2852C_neg	0.0	0.0	0.0	0.0
RE2853C_pos	0.0	0.0	0.0	0.0
RE2853C_neg	0.0	0.0	0.0	0.0
RE2854C_pos	0.0	0.0	0.0	0.0
RE2854C_neg	0.0	0.0	0.0	0.0
RE2856C_pos	0.0	0.0	0.0	0.0
RE2857C_pos	0.0	0.0	0.0	0.0
RE2858C_pos	0.0	0.0	0.0	0.0
RE2859C_pos	0.0	0.0	0.0	0.0
RE2860C_pos	0.0	0.0	0.0	0.0
RE2861C_pos	0.0	0.0	0.0	0.0
RE2862C_pos	0.0	0.0	0.0	0.0
RE2863C_pos	0.0	0.0	0.0	0.0
RE2864C_pos	0.0	0.0	0.0	0.0
RE2864C_neg	0.0	0.0	0.0	0.0
RE2865C_pos	0.0	0.0	0.0	0.0
RE2865C_neg	0.0	0.0	0.0	0.0
RE2866C_pos	0.0	0.0	0.0	0.0
RE2866C_neg	0.0	0.0	0.0	0.0
RE2867C_pos	0.0	0.0	0.0	0.0
RE2867C_neg	0.0	0.0	0.0	0.0
RE2868C_pos	0.0	0.0	0.0	0.0
RE2868C_neg	0.0	0.0	0.0	0.0
RE2869C_pos	0.0	0.0	0.0	0.0
RE2869C_neg	0.0	0.0	0.0	0.0
RE2870C_pos	0.0	0.0	0.0	0.0
RE2870C_neg	0.0	0.0	0.0	0.0
RE2871C_pos	0.0	0.0	0.0	0.0
RE2871C_neg	0.0	0.0	0.0	0.0
RE2872C_pos	0.0	0.0	0.0	0.0
RE2872C_neg	0.0	0.0	0.0	0.0
RE2873C_pos	0.0	0.0	0.0	0.0
RE2873C_neg	0.0	0.0	0.0	0.0
RE2874C_pos	0.0	0.0	0.0	0.0
RE2874C_neg	0.0	0.0	0.0	0.0
RE2875C_pos	0.0	0.0	0.0	0.0
RE2875C_neg	0.0	0.0	0.0	0.0
RE2876C_pos	0.0	0.0	0.0	0.0
RE2876C_neg	0.0	0.0	0.0	0.0
RE2877C_pos	0.0	0.0	0.0	0.0
RE2877C_neg	0.0	0.0	0.0	0.0
RE2878C_pos	0.0	0.0	0.0	0.0
RE2878C_neg	0.0	0.0	0.0	0.0
RE2880C_pos	0.0	0.0	0.0	0.0
RE2880C_neg	0.0	0.0	0.0	0.0
RE2888C_pos	0.0	0.0	0.0	0.0
RE2888C_neg	0.0	0.0	0.0	0.0
RE2888E_pos	0.0	0.0	0.0	0.0
RE2888E_neg	0.0	0.0	0.0	0.0
RE2888N_pos	0.15055967657538138	0.0	0.0	0.0
RE2888N_neg	0.15055967657538138	0.0	0.0	0.0
RE2897C_pos	0.0	0.0	0.0	0.0
RE2897C_neg	0.0	0.0	0.0	0.0
RE2899C_pos	0.0	0.0	0.0	0.0
RE2899C_neg	0.0	0.0	0.0	0.0
RE2908C_pos	0.0	0.0	0.0	0.0
RE2908C_neg	0.0	0.0	0.0	0.0
RE2908M_pos	10.942257905659064	11.276775797892535	10.84530970279227	9.759189130476615
RE2908M_neg	10.942257905659064	11.276775797892535	10.84530970279227	9.759189130476615
RE2908X_pos	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE2908X_neg	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE2909C_pos	0.0	0.0	0.0	0.0
RE2909C_neg	0.0	0.0	0.0	0.0
RE2909M_pos	10.942257905659064	11.276775797892535	10.84530970279227	9.759189130476615
RE2909M_neg	10.942257905659064	11.276775797892535	10.84530970279227	9.759189130476615
RE2909X_pos	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE2909X_neg	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE2910C_pos	0.0	0.0	0.0	0.0
RE2910C_neg	0.0	0.0	0.0	0.0
RE2910M_pos	10.942257905659064	11.276775797892535	10.84530970279227	9.759189130476615
RE2910M_neg	10.942257905659064	11.276775797892535	10.84530970279227	9.759189130476615
RE2910X_pos	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE2910X_neg	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE2912M_pos	9.593895277619055	10.031149792847435	9.782146423554636	9.133630308021793
RE2912M_neg	9.593895277619055	10.031149792847435	9.782146423554636	9.133630308021793
RE2912X_pos	10.717085173913722	11.216400297412928	10.75382679826796	10.506813353191408
RE2912X_neg	10.717085173913722	11.216400297412928	10.75382679826796	10.506813353191408
RE2913M_pos	10.839896619327643	11.068576770192518	10.662303428087473	9.833143096358336
RE2913M_neg	10.839896619327643	11.068576770192518	10.662303428087473	9.833143096358336
RE2913X_pos	10.447558534521901	10.584135719826415	10.32592378107954	9.461172458234909
RE2913X_neg	10.447558534521901	10.584135719826415	10.32592378107954	9.461172458234909
RE2914M_pos	10.839896619327643	11.068576770192518	10.662303428087473	9.833143096358336
RE2914M_neg	10.839896619327643	11.068576770192518	10.662303428087473	9.833143096358336
RE2914X_pos	10.447558534521901	10.584135719826415	10.32592378107954	9.461172458234909
RE2914X_neg	10.447558534521901	10.584135719826415	10.32592378107954	9.461172458234909
RE2915M_pos	10.839896619327643	11.068576770192518	10.662303428087473	9.833143096358336
RE2915M_neg	10.839896619327643	11.068576770192518	10.662303428087473	9.833143096358336
RE2915X_pos	10.447558534521901	10.584135719826415	10.32592378107954	9.461172458234909
RE2915X_neg	10.447558534521901	10.584135719826415	10.32592378107954	9.461172458234909
RE2916M_pos	8.789631451488203	9.24636057938301	8.614415386508126	7.981110570240497
RE2916M_neg	8.789631451488203	9.24636057938301	8.614415386508126	7.981110570240497
RE2916X_pos	0.0	0.0	0.0	0.0
RE2916X_neg	0.0	0.0	0.0	0.0
RE2917M_pos	8.789631451488203	9.24636057938301	8.614415386508126	7.981110570240497
RE2917M_neg	8.789631451488203	9.24636057938301	8.614415386508126	7.981110570240497
RE2917X_pos	0.0	0.0	0.0	0.0
RE2917X_neg	0.0	0.0	0.0	0.0
RE2919M_pos	10.117019660114286	10.44575980445338	10.009198787600495	9.161031079809245
RE2919M_neg	10.117019660114286	10.44575980445338	10.009198787600495	9.161031079809245
RE2919X_pos	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE2919X_neg	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE2920M_pos	10.117019660114286	10.44575980445338	10.009198787600495	9.161031079809245
RE2920M_neg	10.117019660114286	10.44575980445338	10.009198787600495	9.161031079809245
RE2920X_pos	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE2920X_neg	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE2921M_pos	10.117019660114286	10.44575980445338	10.009198787600495	9.161031079809245
RE2921M_neg	10.117019660114286	10.44575980445338	10.009198787600495	9.161031079809245
RE2921X_pos	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE2921X_neg	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE2948C_pos	0.0	0.0	0.0	0.0
RE2948C_neg	0.0	0.0	0.0	0.0
RE2954C_pos	4.0435194936627425	3.8669079781431663	4.124328135002202	3.1667154449664223
RE2954C_neg	4.0435194936627425	3.8669079781431663	4.124328135002202	3.1667154449664223
RE2958C_pos	0.0	0.0	0.0	0.0
RE2958C_neg	0.0	0.0	0.0	0.0
RE2972G_pos	5.169123281476757	5.417515002885087	5.2660368939953175	4.6604951318885135
RE2972G_neg	5.169123281476757	5.417515002885087	5.2660368939953175	4.6604951318885135
RE2972M_pos	5.169123281476757	5.417515002885087	5.2660368939953175	4.6604951318885135
RE2972R_pos	5.169123281476757	5.417515002885087	5.2660368939953175	4.6604951318885135
RE2972R_neg	5.169123281476757	5.417515002885087	5.2660368939953175	4.6604951318885135
RE2973C_pos	5.3026846141183785	5.713970692436053	5.210232990095849	5.182295025025483
RE2973C_neg	5.3026846141183785	5.713970692436053	5.210232990095849	5.182295025025483
RE2973G_pos	3.8042601156347384	4.324090516037983	3.524815928357506	3.9001422603598166
RE2973G_neg	3.8042601156347384	4.324090516037983	3.524815928357506	3.9001422603598166
RE2973N_pos	3.8042601156347384	4.324090516037983	3.524815928357506	3.9001422603598166
RE2973N_neg	3.8042601156347384	4.324090516037983	3.524815928357506	3.9001422603598166
RE2973R_pos	3.8042601156347384	4.324090516037983	3.524815928357506	3.9001422603598166
RE2973R_neg	3.8042601156347384	4.324090516037983	3.524815928357506	3.9001422603598166
RE2974C_pos	5.282069075198131	5.4786482945391795	5.410408949851039	5.1586601753464985
RE2974C_neg	5.282069075198131	5.4786482945391795	5.410408949851039	5.1586601753464985
RE2974G_pos	3.984589350362456	4.265286857565172	4.2993912061268285	4.021479727410452
RE2974G_neg	3.984589350362456	4.265286857565172	4.2993912061268285	4.021479727410452
RE2974N_pos	0.0	0.0	0.0	0.0
RE2974N_neg	0.0	0.0	0.0	0.0
RE2974R_pos	4.589763486984977	4.720278465233327	4.575312330687437	4.356143810225276
RE2974R_neg	4.589763486984977	4.720278465233327	4.575312330687437	4.356143810225276
RE2975C_pos	0.0	0.0	0.0	0.0
RE2975M_pos	0.0	0.0	0.0	0.0
RE2985M_pos	10.434117356436676	10.567861033085917	10.308668946326973	9.43028527297778
RE2985X_pos	10.578004658113269	10.743075638008222	10.462768088441086	9.658979049404499
RE2986X_pos	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE2986X_neg	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE2987X_pos	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE2987X_neg	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE2988X_pos	0.0	0.0	0.0	0.0
RE2988X_neg	0.0	0.0	0.0	0.0
RE2989X_pos	0.0	0.0	0.0	0.0
RE2989X_neg	0.0	0.0	0.0	0.0
RE2990X_pos	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE2990X_neg	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE2991X_pos	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE2991X_neg	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE2992M_pos	9.370098876417423	9.679867112114607	9.300055066762697	7.991578532389955
RE2992M_neg	9.370098876417423	9.679867112114607	9.300055066762697	7.991578532389955
RE2992X_pos	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE2992X_neg	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE2993X_pos	0.0	0.0	0.0	0.0
RE2993X_neg	0.0	0.0	0.0	0.0
RE2994X_pos	10.578004658113269	10.743075638008222	10.462768088441086	9.658979049404499
RE2995M_pos	10.198518709105505	10.418147773129103	10.089913869987498	9.007139425413879
RE2995M_neg	10.198518709105505	10.418147773129103	10.089913869987498	9.007139425413879
RE2995X_pos	9.78720062523344	10.017337364517717	9.694148912032894	8.567651917918765
RE2995X_neg	9.78720062523344	10.017337364517717	9.694148912032894	8.567651917918765
RE2996X_pos	0.0	0.0	0.0	0.0
RE2996X_neg	0.0	0.0	0.0	0.0
RE2997X_pos	10.578004658113269	10.743075638008222	10.462768088441086	9.658979049404499
RE2998M_pos	10.434117356436676	10.567861033085917	10.308668946326973	9.43028527297778
RE2999M_pos	9.370098876417423	9.679867112114607	9.300055066762697	7.991578532389955
RE2999M_neg	9.370098876417423	9.679867112114607	9.300055066762697	7.991578532389955
RE3000M_pos	9.006550495883825	9.100820001979061	8.846994686965573	8.02807181405652
RE3000M_neg	9.006550495883825	9.100820001979061	8.846994686965573	8.02807181405652
RE3001M_pos	0.0	0.0	0.0	0.0
RE3001M_neg	0.0	0.0	0.0	0.0
RE3002X_pos	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE3002X_neg	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE3003M_pos	9.370098876417423	9.679867112114607	9.300055066762697	7.991578532389955
RE3003M_neg	9.370098876417423	9.679867112114607	9.300055066762697	7.991578532389955
RE3004M_pos	10.117019660114286	10.44575980445338	10.009198787600495	9.161031079809245
RE3004M_neg	10.117019660114286	10.44575980445338	10.009198787600495	9.161031079809245
RE3005M_pos	10.57565269152543	10.872505594120826	10.500692524513482	9.264231458673299
RE3005M_neg	10.57565269152543	10.872505594120826	10.500692524513482	9.264231458673299
RE3006M_pos	8.789631451488203	9.24636057938301	8.614415386508126	7.981110570240497
RE3006M_neg	8.789631451488203	9.24636057938301	8.614415386508126	7.981110570240497
RE3009C_pos	0.0	0.0	0.0	0.0
RE3010C_pos	8.056475148766655	8.060479781407595	7.820498107431618	6.214707673197644
RE3010C_neg	8.056475148766655	8.060479781407595	7.820498107431618	6.214707673197644
RE3010M_pos	0.0	0.0	0.0	0.0
RE3010M_neg	0.0	0.0	0.0	0.0
RE3010R_pos	0.0	0.0	0.0	0.0
RE3010R_neg	0.0	0.0	0.0	0.0
RE3010X_pos	0.0	0.0	0.0	0.0
RE3010X_neg	0.0	0.0	0.0	0.0
RE3011M_pos	6.242793023597252	6.392832579020938	5.889960199658641	5.747924416238441
RE3011M_neg	6.242793023597252	6.392832579020938	5.889960199658641	5.747924416238441
RE3011R_pos	0.0	0.0	0.0	0.0
RE3011R_neg	0.0	0.0	0.0	0.0
RE3012C_pos	7.735995957661857	7.891115352832595	7.642051692927977	7.122051447713891
RE3012C_neg	7.735995957661857	7.891115352832595	7.642051692927977	7.122051447713891
RE3012M_pos	10.73908018428552	10.95231900420962	10.740817964746032	10.44578049225734
RE3012M_neg	10.73908018428552	10.95231900420962	10.740817964746032	10.44578049225734
RE3012R_pos	8.934545987367189	9.841564347730575	8.753952118878145	6.43095427138573
RE3012R_neg	8.934545987367189	9.841564347730575	8.753952118878145	6.43095427138573
RE3013C_pos	0.0	0.0	0.0	0.0
RE3013R_pos	11.798775537031908	12.429103314711742	11.576984998864008	11.980428801859757
RE3014C_pos	0.0	0.0	0.0	0.0
RE3014R_pos	0.0	0.0	0.0	0.0
RE3015C_pos	0.0	0.0	0.0	0.0
RE3015R_pos	0.0	0.0	0.0	0.0
RE3016R_pos	0.0	0.0	0.0	0.0
RE3016R_neg	0.0	0.0	0.0	0.0
RE3017R_pos	0.0	0.0	0.0	0.0
RE3017R_neg	0.0	0.0	0.0	0.0
RE3018C_pos	0.0	0.0	0.0	0.0
RE3018R_pos	0.0	0.0	0.0	0.0
RE3019C_pos	0.0	0.0	0.0	0.0
RE3019R_pos	0.0	0.0	0.0	0.0
RE3020C_pos	0.0	0.0	0.0	0.0
RE3020R_pos	0.0	0.0	0.0	0.0
RE3021C_pos	0.0	0.0	0.0	0.0
RE3021C_neg	0.0	0.0	0.0	0.0
RE3022C_pos	0.0	0.0	0.0	0.0
RE3022C_neg	0.0	0.0	0.0	0.0
RE3033C_pos	0.0	0.0	0.0	0.0
RE3033N_pos	0.0	0.0	0.3103401206121505	0.0
RE3033R_pos	0.0	0.0	0.0	0.0
RE3036C_pos	0.28688114778816154	0.5945485495503542	1.0976107966264221	0.2016338611696504
RE3036C_neg	0.28688114778816154	0.5945485495503542	1.0976107966264221	0.2016338611696504
RE3036N_pos	0.0	0.0	0.0	0.0
RE3036N_neg	0.0	0.0	0.0	0.0
RE3038C_pos	0.0	0.0	0.0	0.0
RE3038C_neg	0.0	0.0	0.0	0.0
RE3038N_pos	0.0	0.0	0.0	0.0
RE3038N_neg	0.0	0.0	0.0	0.0
RE3038R_pos	0.0	0.0	0.0	0.0
RE3038R_neg	0.0	0.0	0.0	0.0
RE3038X_pos	0.0	0.0	0.0	0.0
RE3038X_neg	0.0	0.0	0.0	0.0
RE3039C_pos	0.0	0.0	0.0	0.0
RE3039C_neg	0.0	0.0	0.0	0.0
RE3040C_pos	0.0	0.0	0.0	0.0
RE3040C_neg	0.0	0.0	0.0	0.0
RE3040R_pos	0.0	0.0	0.0	0.0
RE3040R_neg	0.0	0.0	0.0	0.0
RE3040X_pos	0.0	0.0	0.0	0.0
RE3040X_neg	0.0	0.0	0.0	0.0
RE3041C_pos	0.28688114778816154	0.5945485495503542	1.0976107966264221	0.2016338611696504
RE3041N_pos	0.0	0.0	0.3103401206121505	0.0
RE3044C_pos	0.0	0.0	0.0	0.0
RE3044N_pos	0.0	0.0	0.3103401206121505	0.0
RE3045C_pos	0.0	0.0	0.0	0.0
RE3045C_neg	0.0	0.0	0.0	0.0
RE3050R_pos	0.0	0.0	0.0	0.0
RE3050R_neg	0.0	0.0	0.0	0.0
RE3051C_pos	0.0	0.0	0.0	0.0
RE3051C_neg	0.0	0.0	0.0	0.0
RE3066X_pos	10.232229034775184	10.494885577839312	10.153881318718602	10.570358565630771
RE3072X_pos	0.0	0.0	0.0	0.0
RE3072X_neg	0.0	0.0	0.0	0.0
RE3073X_pos	0.0	0.0	0.0	0.0
RE3073X_neg	0.0	0.0	0.0	0.0
RE3074X_pos	10.717085173913722	11.216400297412928	10.75382679826796	10.506813353191408
RE3074X_neg	10.717085173913722	11.216400297412928	10.75382679826796	10.506813353191408
RE3075C_pos	0.0	0.0	0.0	0.0
RE3075C_neg	0.0	0.0	0.0	0.0
RE3075X_pos	9.832162155458176	10.381629467033664	9.726643921483994	9.804647329694111
RE3075X_neg	9.832162155458176	10.381629467033664	9.726643921483994	9.804647329694111
RE3076X_pos	0.0	0.0	0.0	0.0
RE3076X_neg	0.0	0.0	0.0	0.0
RE3079C_pos	0.0	0.0	0.0	0.0
RE3079C_neg	0.0	0.0	0.0	0.0
RE3079X_pos	9.832162155458176	10.381629467033664	9.726643921483994	9.804647329694111
RE3079X_neg	9.832162155458176	10.381629467033664	9.726643921483994	9.804647329694111
RE3081X_pos	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE3081X_neg	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE3082X_pos	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE3082X_neg	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE3083X_pos	5.612057559563065	6.4546694316047395	5.55581615506164	6.166313747889934
RE3083X_neg	5.612057559563065	6.4546694316047395	5.55581615506164	6.166313747889934
RE3084X_pos	10.578004658113269	10.743075638008222	10.462768088441086	9.658979049404499
RE3086X_pos	10.578004658113269	10.743075638008222	10.462768088441086	9.658979049404499
RE3087X_pos	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE3087X_neg	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE3088X_pos	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE3088X_neg	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE3089X_pos	10.578004658113269	10.743075638008222	10.462768088441086	9.658979049404499
RE3090X_pos	0.0	0.0	0.0	0.0
RE3090X_neg	0.0	0.0	0.0	0.0
RE3092X_pos	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE3092X_neg	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE3093X_pos	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE3093X_neg	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE3095C_pos	0.0	0.0	0.0	0.0
RE3095C_neg	0.0	0.0	0.0	0.0
RE3095L_pos	0.15055967657538138	0.0	0.0	0.0
RE3095L_neg	0.15055967657538138	0.0	0.0	0.0
RE3095X_pos	0.0	0.0	0.0	0.0
RE3095X_neg	0.0	0.0	0.0	0.0
RE3097X_pos	0.0	0.0	0.0	0.0
RE3097X_neg	0.0	0.0	0.0	0.0
RE3103C_pos	0.0	0.09761079662642233	0.0	0.0
RE3103R_pos	0.0	0.0	0.0	0.0
RE3104C_pos	0.0	0.0	0.0	0.0
RE3104C_neg	0.0	0.0	0.0	0.0
RE3104R_pos	0.0	0.0	0.0	0.0
RE3104R_neg	0.0	0.0	0.0	0.0
RE3106C_pos	0.0	0.0	0.0	0.0
RE3106C_neg	0.0	0.0	0.0	0.0
RE3106R_pos	0.0	0.0	0.0	0.0
RE3106R_neg	0.0	0.0	0.0	0.0
RE3108C_pos	0.0	0.0	0.0	0.0
RE3108C_neg	0.0	0.0	0.0	0.0
RE3110C_pos	0.0	0.09761079662642233	0.0	0.0
RE3110R_pos	0.0	0.0	0.0	0.0
RE3111C_pos	0.0	0.0	0.0	0.0
RE3111C_neg	0.0	0.0	0.0	0.0
RE3111M_pos	4.07638806851284	4.737145919776202	3.3248106034204836	5.0802312720192635
RE3111M_neg	4.07638806851284	4.737145919776202	3.3248106034204836	5.0802312720192635
RE3111R_pos	4.07638806851284	4.737145919776202	3.3248106034204836	5.0802312720192635
RE3111R_neg	4.07638806851284	4.737145919776202	3.3248106034204836	5.0802312720192635
RE3112C_pos	0.0	0.0	0.0	0.0
RE3112C_neg	0.0	0.0	0.0	0.0
RE3112R_pos	0.0	0.0	0.0	0.0
RE3112R_neg	0.0	0.0	0.0	0.0
RE3113C_pos	0.0	0.0	0.0	0.0
RE3113C_neg	0.0	0.0	0.0	0.0
RE3113R_pos	0.0	0.0	0.0	0.0
RE3113R_neg	0.0	0.0	0.0	0.0
RE3114R_pos	10.717085173913722	11.216400297412928	10.75382679826796	10.506813353191408
RE3114R_neg	10.717085173913722	11.216400297412928	10.75382679826796	10.506813353191408
RE3119C_pos	0.0	0.0	0.0	0.0
RE3119C_neg	0.0	0.0	0.0	0.0
RE3119R_pos	0.0	0.0	0.0	0.0
RE3119R_neg	0.0	0.0	0.0	0.0
RE3120C_pos	0.0	0.09761079662642233	0.0	0.0
RE3120R_pos	0.0	0.0	0.0	0.0
RE3121C_pos	0.0	0.0	0.0	0.0
RE3121C_neg	0.0	0.0	0.0	0.0
RE3121R_pos	0.0	0.0	0.0	0.0
RE3121R_neg	0.0	0.0	0.0	0.0
RE3122C_pos	0.0	0.0	0.0	0.0
RE3122C_neg	0.0	0.0	0.0	0.0
RE3122R_pos	0.0	0.0	0.0	0.0
RE3122R_neg	0.0	0.0	0.0	0.0
RE3123C_pos	0.0	0.0	0.0	0.0
RE3123C_neg	0.0	0.0	0.0	0.0
RE3123R_pos	0.0	0.0	0.0	0.0
RE3123R_neg	0.0	0.0	0.0	0.0
RE3124C_pos	0.0	0.09761079662642233	0.0	0.0
RE3124R_pos	0.0	0.0	0.0	0.0
RE3125C_pos	0.0	0.0	0.0	0.0
RE3125C_neg	0.0	0.0	0.0	0.0
RE3125R_pos	0.0	0.0	0.0	0.0
RE3125R_neg	0.0	0.0	0.0	0.0
RE3126C_pos	0.0	0.0	0.0	0.0
RE3126C_neg	0.0	0.0	0.0	0.0
RE3126R_pos	0.0	0.0	0.0	0.0
RE3126R_neg	0.0	0.0	0.0	0.0
RE3129N_pos	0.0	0.0	0.0	0.0
RE3129N_neg	0.0	0.0	0.0	0.0
RE3132C_pos	0.0	0.0	0.0	0.0
RE3132C_neg	0.0	0.0	0.0	0.0
RE3132R_pos	10.717085173913722	11.216400297412928	10.75382679826796	10.506813353191408
RE3132R_neg	10.717085173913722	11.216400297412928	10.75382679826796	10.506813353191408
RE3134C_pos	6.545041683467464	5.860217924745852	6.624832002453465	6.629210885947369
RE3134C_neg	6.545041683467464	5.860217924745852	6.624832002453465	6.629210885947369
RE3134R_pos	6.545041683467464	5.860217924745852	6.624832002453465	6.629210885947369
RE3134R_neg	6.545041683467464	5.860217924745852	6.624832002453465	6.629210885947369
RE3136C_pos	6.73809225962049	6.759289015895071	6.726013748860151	7.267535798068735
RE3136C_neg	6.73809225962049	6.759289015895071	6.726013748860151	7.267535798068735
RE3139X_pos	0.0	0.0	0.0	0.0
RE3139X_neg	0.0	0.0	0.0	0.0
RE3140X_pos	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE3140X_neg	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE3141X_pos	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE3141X_neg	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE3144C_pos	0.0	0.0	0.0	0.0
RE3144M_pos	0.0	0.0	0.0	0.0
RE3145X_pos	10.578004658113269	10.743075638008222	10.462768088441086	9.658979049404499
RE3146C_pos	0.0	0.0	0.0	0.0
RE3146C_neg	0.0	0.0	0.0	0.0
RE3146R_pos	10.717085173913722	11.216400297412928	10.75382679826796	10.506813353191408
RE3146R_neg	10.717085173913722	11.216400297412928	10.75382679826796	10.506813353191408
RE3147C_pos	0.0	0.0	0.0	0.0
RE3147C_neg	0.0	0.0	0.0	0.0
RE3147R_pos	0.0	0.0	0.0	0.0
RE3147R_neg	0.0	0.0	0.0	0.0
RE3148C_pos	0.0	0.09761079662642233	0.0	0.0
RE3148R_pos	0.0	0.0	0.0	0.0
RE3150C_pos	0.0	0.0	0.0	0.0
RE3150C_neg	0.0	0.0	0.0	0.0
RE3150R_pos	0.0	0.0	0.0	0.0
RE3150R_neg	0.0	0.0	0.0	0.0
RE3151C_pos	0.0	0.09761079662642233	0.0	0.0
RE3151R_pos	0.0	0.0	0.0	0.0
RE3152C_pos	0.0	0.0	0.0	0.0
RE3152C_neg	0.0	0.0	0.0	0.0
RE3152R_pos	0.0	0.0	0.0	0.0
RE3152R_neg	0.0	0.0	0.0	0.0
RE3153C_pos	0.0	0.0	0.0	0.0
RE3153C_neg	0.0	0.0	0.0	0.0
RE3153R_pos	0.0	0.0	0.0	0.0
RE3153R_neg	0.0	0.0	0.0	0.0
RE3154C_pos	0.0	0.0	0.0	0.0
RE3154C_neg	0.0	0.0	0.0	0.0
RE3154R_pos	0.0	0.0	0.0	0.0
RE3154R_neg	0.0	0.0	0.0	0.0
RE3155C_pos	0.0	0.0	0.0	0.0
RE3155C_neg	0.0	0.0	0.0	0.0
RE3155R_pos	0.0	0.0	0.0	0.0
RE3155R_neg	0.0	0.0	0.0	0.0
RE3156X_pos	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE3156X_neg	9.60481264994841	10.045104362514886	9.560523906994773	8.200015802769396
RE3157X_pos	10.578004658113269	10.743075638008222	10.462768088441086	9.658979049404499
RE3158X_pos	0.0	0.0	0.0	0.0
RE3158X_neg	0.0	0.0	0.0	0.0
RE3159X_pos	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE3159X_neg	8.532316959332766	8.931683057059805	8.527085978807456	6.899538192586938
RE3160C_pos	0.0	0.0	0.0	0.0
RE3160C_neg	0.0	0.0	0.0	0.0
RE3160R_pos	10.717085173913722	11.216400297412928	10.75382679826796	10.506813353191408
RE3160R_neg	10.717085173913722	11.216400297412928	10.75382679826796	10.506813353191408
RE3161C_pos	0.0	0.09761079662642233	0.0	0.0
RE3161R_pos	0.0	0.0	0.0	0.0
RE3162C_pos	0.0	0.0	0.0	0.0
RE3162C_neg	0.0	0.0	0.0	0.0
RE3162R_pos	0.0	0.0	0.0	0.0
RE3162R_neg	0.0	0.0	0.0	0.0
RE3163C_pos	0.0	0.0	0.0	0.0
RE3163C_neg	0.0	0.0	0.0	0.0
RE3163R_pos	0.0	0.0	0.0	0.0
RE3163R_neg	0.0	0.0	0.0	0.0
RE3164C_pos	0.0	0.0	0.0	0.0
RE3164C_neg	0.0	0.0	0.0	0.0
RE3164R_pos	0.0	0.0	0.0	0.0
RE3164R_neg	0.0	0.0	0.0	0.0
RE3165C_pos	0.0	0.09761079662642233	0.0	0.0
RE3165R_pos	0.0	0.0	0.0	0.0
RE3166C_pos	0.0	0.0	0.0	0.0
RE3166C_neg	0.0	0.0	0.0	0.0
RE3166R_pos	0.0	0.0	0.0	0.0
RE3166R_neg	0.0	0.0	0.0	0.0
