	WT.EPA.a_S117_L007_R1_001
EX_mag_hs(e)_neg	5181.028278625936
EX_mal_L(e)_neg	5368.281164141987
EX_mal_L(e)_pos	9366.862923547646
EX_malcoa(e)_neg	5.258477882278192
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3017.6780250863403
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.272886333406277
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.182684768150828
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.6451186833908937
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5265.420776240623
EX_meoh(e)_neg	5.859266268723545
EX_meoh(e)_pos	22236.097010595073
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42780.49886557413
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16153.611277798489
EX_met_L(e)_neg	10.83497393540753
EX_met_L(e)_pos	10342.363852358081
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4815.589980786066
EX_n2m2nmasn(e)_neg	59.706761959034246
EX_n2m2nmasn(e)_pos	776.6402913556071
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.745544589869922
EX_nac(e)_pos	29.143257498224024
EX_nad(e)_neg	4.774733802998941
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.774733802998941
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.591156021473154
EX_nh4(e)_neg	539.0328477189104
EX_nh4(e)_pos	5161.16266057141
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.911960454400345
EX_no(e)_pos	58515.76028848952
EX_no2(e)_neg	5.409830536556341
EX_no2(e)_pos	5.503885112225388
EX_npthl(e)_neg	7.519243138780261
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.857977828182926
EX_nrpphr(e)_pos	30099.730001892
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	72421.49722719562
EX_nrvnc(e)_neg	22.478123549998863
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3784.927404608588
EX_o2s(e)_neg	3.252467869899278
EX_o2s(e)_pos	9101.247726607013
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19615.418108630754
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18900.048954283604
EX_ocdca(e)_neg	5293.725445323467
EX_ocdcea(e)_neg	7.0304020654678805
EX_ocdcea(e)_pos	8902.573476558047
EX_octa(e)_neg	9090.765497530305
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.5192431387802605
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.519243138780261
EX_orn(e)_neg	4.4248581450539035
EX_orn(e)_pos	11081.69996889436
EX_orot(e)_neg	6.945960138151552
EX_orot(e)_pos	8447.652486081779
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11185.579555183735
EX_paf_hs(e)_neg	4.857309250124881
EX_paf_hs(e)_pos	6.856393658017549
EX_pan4p(e)_neg	5447.352227606093
EX_pan4p(e)_pos	6782.217748806565
EX_pchol_hs(e)_neg	13.917684649695328
EX_pchol_hs(e)_pos	10752.295031051075
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5111.761894855586
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5111.7618948555855
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14410.306994945371
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15555.97206583253
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.519243138780262
EX_pglyc_hs(e)_neg	5.3614865819032715
EX_pglyc_hs(e)_pos	13966.496137715036
EX_phe_L(e)_neg	5956.164589294618
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	19109.732154947615
EX_pheme(e)_neg	51203.701791952815
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.00358811477815
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	511.68121671466065
EX_pi(e)_pos	6224.117557460011
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6220.138563739219
EX_ppa(e)_neg	4.81764645921915
EX_ppa(e)_pos	10238.809004953839
EX_ppi(e)_neg	3.7714312283440887
EX_ppi(e)_pos	22356.204069456253
EX_prgstrn(e)_neg	6.3313873836716725
EX_prgstrn(e)_pos	61956.83412904185
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.368723704005263
EX_pro_L(e)_pos	8348.72954412885
EX_progly(e)_neg	9502.085260294816
EX_prostgd2(e)_neg	2.777986170701051
EX_prostgd2(e)_pos	140.05016036579704
EX_prostge1(e)_neg	4.304693598897797
EX_prostge1(e)_pos	15.614080796693388
EX_prostge2(e)_neg	3.430620731167827
EX_prostge2(e)_pos	16.232650140330083
EX_prostgf2(e)_neg	5.179451371923501
EX_prostgf2(e)_pos	145.0728320659744
EX_prostgh2(e)_neg	2.777986170701051
EX_prostgh2(e)_pos	135.35160780450673
EX_prostgi2(e)_neg	6.252577813643097
EX_prostgi2(e)_pos	162.63596453322342
EX_prpp(e)_neg	3.981115644924465
EX_prpp(e)_pos	27413.062302686005
EX_ps_hs(e)_neg	6.299639895329665
EX_ps_hs(e)_pos	14812.93717613226
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13766.99200690792
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	15037.245374553546
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.13649430955783
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.745846041808571
EX_ptrc(e)_pos	14603.99143120014
EX_ptth(e)_neg	6219.964273736432
EX_ptth(e)_pos	5753.949981905158
EX_pydam(e)_neg	10319.982776328767
EX_pydx(e)_neg	8045.873712072123
EX_pydx5p(e)_neg	9.607596414838769
EX_pydx5p(e)_pos	9788.756714922243
EX_pydxn(e)_neg	9335.078735897454
EX_pyr(e)_neg	3.5790064083808475
EX_pyr(e)_pos	4546.995750288816
EX_q10(e)_neg	5609.943518603295
EX_q10h2(e)_pos	5609.943518603295
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6478.681979232874
EX_retfa(e)_neg	5.503885112225388
EX_retfa(e)_pos	1226.3797426592741
EX_retinol(e)_neg	807.3294771304948
EX_retinol(e)_pos	24.56397306056697
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1646.8563154197957
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1646.856315419796
EX_retn(e)_neg	341.2498524796205
EX_retn(e)_pos	828.9626964735238
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	4026.5649187288845
EX_rib_D(e)_neg	5057.277244702013
EX_ribflv(e)_neg	17782.707698102553
EX_s2l2fn2m2masn(e)_neg	4.113314117550169
EX_s2l2fn2m2masn(e)_pos	807.2421223270566
EX_s2l2n2m2masn(e)_neg	76.05029674564032
EX_s2l2n2m2masn(e)_pos	668.4268662593045
EX_sarcs(e)_neg	9.854001524431725
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	5121.085833722356
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.5258070018313874
EX_ser_L(e)_pos	6995.814926284015
EX_sfcys(e)_pos	21613.1248059772
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14952.877354373017
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1221.2228464570521
EX_so4(e)_pos	13880.985566926864
EX_spc_hs(e)_neg	11.895676058300642
EX_spc_hs(e)_pos	28905.35740259775
EX_sph1p(e)_neg	13.365680784027356
EX_sph1p(e)_pos	20170.24412207612
EX_sphs1p(e)_neg	9.356747193853085
EX_sphs1p(e)_pos	33268.885439172656
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23968.049072689748
EX_sprm(e)_neg	2.0086113601032336
EX_sprm(e)_pos	15470.937296038606
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.614332435454188
EX_strch1(e)_neg	13.442819144987794
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.39267802508634
EX_strch2(e)_pos	13.442819144987794
EX_strdnc(e)_neg	10.071836131991802
EX_strdnc(e)_pos	7.038509580013029
EX_succ(e)_neg	6.160732150039355
EX_succ(e)_pos	5495.916628651559
EX_sucr(e)_neg	3.4926780250863407
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.348000056589738
EX_tag_hs(e)_pos	8.101796919803567
EX_tagat_D(e)_neg	7.047629123134163
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.3204571411256554
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.5192431387802605
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13149.1473533775
EX_tcynt(e)_neg	5.40983053655634
EX_tcynt(e)_pos	11.244375257607194
EX_tdchola(e)_neg	5.461303767925551
EX_tdchola(e)_pos	67731.41804574891
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8273.344150962055
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12739.018246291234
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12739.018246291234
EX_tethex3(e)_neg	10.41974400356852
EX_tethex3(e)_pos	7.929490580027793
EX_tetpent3(e)_neg	7.929490580027792
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.112849764605839
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.419744003568518
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.4756121494253955
EX_thf(e)_pos	5317.215119694967
EX_thm(e)_neg	12513.162141969055
EX_thmmp(e)_neg	9.726783431401815
EX_thmmp(e)_pos	12513.162141969055
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	28748.856661831862
EX_thr_L(e)_neg	4.8882313696197475
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.52058947029725
EX_thym(e)_pos	12738.594672646876
EX_thymd(e)_neg	6.468123185284377
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.012449744282895
EX_tmndnc(e)_neg	13.470487520840706
EX_tmndnc(e)_pos	247.1359018926291
EX_tolbutamide(e)_neg	7.5192431387802605
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.3960246779739567
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.209386428279096
EX_triodthy(e)_pos	10.78629210570761
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.309952274825324
EX_trp_L(e)_neg	7.34076720662298
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.267205994659406
EX_tststerone(e)_pos	55083.77184176936
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	68910.54421018665
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	61210.746424171186
EX_tsul(e)_neg	11.996290884471867
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7282.143867173475
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	171.99049999704255
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19620.122882050364
EX_tyr_L(e)_neg	3.2595654203698023
EX_tyr_L(e)_pos	5504.241461810006
EX_udp(e)_neg	3.1360513883353796
EX_udp(e)_pos	23357.338311431507
EX_udpg(e)_neg	5.485253490475574
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.6467028518523645
EX_ump(e)_pos	14884.136246267195
EX_ura(e)_neg	5.883172075838066
EX_ura(e)_pos	7566.748238302901
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8972.462247264788
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11611.974854794978
EX_uri(e)_neg	5.259825567439408
EX_uri(e)_pos	5951.002124357497
EX_utp(e)_neg	3.1360513883353796
EX_utp(e)_pos	26679.484495113025
EX_vacc(e)_neg	7.886905146762179
EX_vacc(e)_pos	8931.224702920603
EX_val_L(e)_neg	6.298001415146619
EX_val_L(e)_pos	7713.286977799472
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7567.214411966648
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.519243138780261
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18421.888168194466
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7556.002470083866
EX_xolest2_hs(e)_neg	5.5038851122253885
EX_xolest2_hs(e)_pos	14901.504422119342
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	54596.404768704575
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54490.6235852623
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	54249.703629289404
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	861.6822677975381
EX_xylt(e)_neg	5090.2442828209305
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	7070.026252886103
F1PGT_neg	0.0
F1PGT_pos	18141.474269154125
F6Tg_pos	17887.1402599621
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8252.494131397176
FACOAL150_neg	0.0
FACOAL150_pos	29.13649430955783
FACOAL160i_pos	8593.903669801659
FACOAL161_neg	21044.83115794519
FACOAL161_pos	10587.253050436942
FACOAL170_neg	0.0
FACOAL170_pos	33.272530577341854
FACOAL180i_pos	3319.6913790588333
FACOAL1812_neg	8931.224702920601
FACOAL1812_pos	7.907104965199057
FACOAL1813_neg	5273.284204943983
FACOAL1813_pos	7.052180182921105
FACOAL181i_pos	4186.448349543747
FACOAL1821_neg	426.2067648692396
FACOAL1821_pos	10032.962532135913
FACOAL1822_neg	9240.595102442068
FACOAL1822_pos	14.137002635408521
FACOAL1831_neg	5136.734985266673
FACOAL1831_pos	12.768622263991082
FACOAL1832_neg	0.0
FACOAL1832_pos	6.9988793302449
FACOAL184_neg	7.038509580013028
FACOAL184_pos	13.621303602849693
FACOAL191_pos	7462.058188083668
FACOAL200_pos	3348.5387229036573
FACOAL203_neg	48.86810876379195
FACOAL203_pos	6.21914104493719
FACOAL2042_neg	32.478865283752654
FACOAL2042_pos	7.840392257152102
FACOAL204_neg	7910.603664677571
FACOAL204_pos	12.650397933337155
FACOAL205_neg	247.13590189262914
FACOAL205_pos	13.470487520840704
FACOAL206_neg	0.0
FACOAL206_pos	47.003588114778154
FACOAL224_neg	134.15848313404913
FACOAL224_pos	9.263026111352936
FACOAL2251_neg	199.6557220521957
FACOAL2251_pos	11.112849764605834
FACOAL2252_neg	388.2613492766438
FACOAL2252_pos	12.748632515042187
FACOAL226_neg	481.14485029393114
FACOAL226_pos	9.770982818502159
FACOAL240_neg	10.257924982327886
FACOAL240_pos	21.864851552315287
FACOAL241_neg	0.0
FACOAL241_pos	22.478123549998863
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.419744003568518
FACOAL245_1_neg	0.0
FACOAL245_1_pos	11.112849764605834
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.929490580027792
FACOAL246_1_neg	7.929490580027792
FACOAL246_1_pos	10.419744003568518
FACOAL260_neg	0.0
FACOAL260_pos	10.257924982327884
FACOAL40im_pos	6.185296907195658
FACOAL80i_pos	9090.765497530307
FADDP_pos	3453.7098378326646
FADDPle_pos	14731.27188258388
FADH2ETC_pos	304.4846031814187
FADH2tru_pos	5248.587374017082
FADH2tx_neg	0.0
FADH2tx_pos	68878.6587111296
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5248.587374017082
FADtx_neg	68878.6587111296
FADtx_pos	0.0
FAEL183_pos	24657.234077930974
FAEL184_pos	32.427031991522306
FAEL204_pos	15335.276639285348
FAEL205_pos	37911.99663421045
FAH1_pos	7.519243138780261
FAH2_pos	7556.002470083867
FAH3_pos	18421.88816819447
FALDH_neg	1160.0939256525699
FALDH_pos	1160.0939256525699
FALDtly_neg	0.0
FALDtly_pos	12087.990870727837
FALDtm_neg	0.0
FALDtm_pos	27060.610760626623
FAOXC101C102m_pos	285.309802332376
FAOXC101C102x_pos	493.44176970191427
FAOXC101C8m_pos	523.0752362377855
FAOXC101C8x_pos	493.44176970191427
FAOXC101m_pos	26001.630148274347
FAOXC101x_pos	493.44176970191427
FAOXC102C101m_pos	285.309802332376
FAOXC102C101x_pos	493.44176970191427
FAOXC102C103m_pos	709.1193052512411
FAOXC102C103x_pos	914.7797047456753
FAOXC102C81m_pos	709.1193052512411
FAOXC102C81x_pos	914.7797047456753
FAOXC102m_pos	709.1193052512411
FAOXC102x_pos	914.7797047456753
FAOXC103C102m_pos	709.1193052512411
FAOXC103C102x_pos	914.7797047456753
FAOXC10C10OHm_pos	13131.640246288203
FAOXC10C8m_pos	5065.92994671064
FAOXC10C8x_pos	24066.324350183895
FAOXC10DCC8DCx_pos	28228.81978128847
FAOXC11C9m_pos	64.15796179394295
FAOXC11_pos	47.003588114778154
FAOXC121C101m_pos	26001.630148274347
FAOXC121C10x_pos	24146.72998200086
FAOXC121x_pos	18717.29284781859
FAOXC122C101m_pos	285.309802332376
FAOXC122m_pos	285.309802332376
FAOXC122x_pos	493.44176970191427
FAOXC123C102m_pos	709.1193052512411
FAOXC123C102x_pos	914.7797047456753
FAOXC123m_pos	709.1193052512411
FAOXC123x_pos	914.7797047456753
FAOXC12C10m_pos	5043.565726183993
FAOXC12C10x_pos	24066.324350183895
FAOXC12C12OHm_pos	12697.679380914637
FAOXC12DCC10DCx_pos	48507.56285049357
FAOXC12DCTc_neg	8023.168306116976
FAOXC12DCTc_pos	46438.64787667101
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	8023.168306116976
FAOXC12DCx_neg	8023.168306116976
FAOXC12DCx_pos	46438.64787667102
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	64.15796179394295
FAOXC140_pos	42795.69026467889
FAOXC141C121m_pos	26001.630148274347
FAOXC141C121x_pos	18717.29284781859
FAOXC141C141OHm_pos	14093.607189888919
FAOXC142C122m_pos	285.309802332376
FAOXC142C122x_pos	493.44176970191427
FAOXC142C142OHm_pos	32423.75941721352
FAOXC143C123m_pos	709.1193052512411
FAOXC143C123x_pos	914.7797047456753
FAOXC14C12m_pos	14174.875742328124
FAOXC14C12x_pos	24066.324350183888
FAOXC14C14OHm_pos	10638.113677321162
FAOXC14DCC12DCx_pos	46438.647876671006
FAOXC150m_pos	62.82988427747259
FAOXC15ATPx_pos	6981.01828624898
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	64.15796179394295
FAOXC15NADPx_pos	47.895460829404044
FAOXC15NADx_pos	47.288274887227864
FAOXC16080m_pos	37931.29567730235
FAOXC16080x_pos	16604.170090190153
FAOXC160_pos	40615.31173315219
FAOXC161802m_pos	25927.69865720718
FAOXC16180m_pos	25968.346809990526
FAOXC161C141m_pos	14093.607189888919
FAOXC161C141x_pos	18717.29284781859
FAOXC161C161OHm_pos	10587.253050436942
FAOXC162C142m_pos	24.052841280532824
FAOXC162C162OHm_pos	22667.869963886464
FAOXC163C142x_pos	493.44176970191427
FAOXC163C143m_pos	32.69058653783235
FAOXC163C164Gm_pos	288.18551034825316
FAOXC163C164x_pos	493.44176970191427
FAOXC163GC142m_pos	288.18551034825316
FAOXC163Gm_pos	288.18551034825316
FAOXC163x_pos	493.44176970191427
FAOXC164C143m_pos	711.4986081573279
FAOXC164C143x_pos	914.7797047456753
FAOXC164C163x_pos	493.44176970191427
FAOXC164C165m_pos	711.4986081573279
FAOXC164C165x_pos	914.7797047456753
FAOXC164GC163m_pos	288.18551034825316
FAOXC164m_pos	711.4986081573279
FAOXC164x_pos	914.7797047456753
FAOXC165C164m_pos	711.4986081573279
FAOXC165C164x_pos	914.7797047456753
FAOXC16BRx_pos	6981.018286248982
FAOXC16C14m_pos	13912.893899572366
FAOXC16C14x_pos	16768.31679156598
FAOXC16C16OHm_pos	10869.036913005388
FAOXC16DCC14DCx_pos	46438.647876671006
FAOXC16DCr_pos	30130.999841147055
FAOXC16OHC16r_pos	30130.999841147055
FAOXC170m_pos	33.272530577341854
FAOXC17C15m_pos	33.398167007675305
FAOXC180_pos	11955.839906275767
FAOXC180x_pos	9273.099982449301
FAOXC1811601m_pos	40593.666905965096
FAOXC1811602m_pos	91024.7102539683
FAOXC1811603m_pos	48595.6948432254
FAOXC181C161m_pos	23616.22081005225
FAOXC181C161x_pos	18717.29284781859
FAOXC181C181OHm_pos	15819.71977654546
FAOXC182806m_pos	21.316529599459002
FAOXC18280m_pos	62138.7120215617
FAOXC182C162m_pos	24.052841280532824
FAOXC182C182OHm_pos	10.085187044706839
FAOXC183803m_pos	20.407054272678486
FAOXC183806m_pos	250.60625467068468
FAOXC183806x_pos	374.26842421242605
FAOXC183C163Gm_pos	288.18551034825316
FAOXC183C163m_pos	32.69058653783235
FAOXC18480m_pos	486.26149386136325
FAOXC18480x_pos	637.6345885510282
FAOXC184C163m_pos	448.18084326015696
FAOXC184C163x_pos	493.44176970191427
FAOXC184C164m_pos	711.498608157328
FAOXC184C164x_pos	914.7797047456753
FAOXC184m_pos	448.18084326015696
FAOXC184x_pos	493.44176970191427
FAOXC185C164m_pos	1001.5639032000488
FAOXC185m_pos	1001.5639032000488
FAOXC18C18OHm_pos	8680.987978000829
FAOXC200180m_pos	11973.041324359403
FAOXC200180x_pos	11430.730943429386
FAOXC201C181x_pos	18717.29284781859
FAOXC2031836m_pos	123.23857285596996
FAOXC204184m_pos	85.38178128549072
FAOXC204C184m_pos	448.18084326015696
FAOXC204C205x_pos	493.44176970191427
FAOXC204_pos	283.1917565468426
FAOXC2051843m_pos	507.68292513780966
FAOXC2051843x_pos	647.2250548488129
FAOXC205C184x_pos	493.44176970191427
FAOXC205C185m_pos	1001.5639032000488
FAOXC221C201x_pos	18717.29284781859
FAOXC2242046m_pos	334.5970348467182
FAOXC2242046x_pos	15322.204534944922
FAOXC2251836m_pos	361.02379669352257
FAOXC2251836x_pos	388.74615771701065
FAOXC2252053m_pos	359.1396459050545
FAOXC2252053x_pos	209.4329285016296
FAOXC225C204m_pos	448.18084326015696
FAOXC225C204x_pos	493.44176970191427
FAOXC225C226m_pos	448.18084326015696
FAOXC225C226x_pos	493.44176970191427
FAOXC225m_pos	448.18084326015696
FAOXC225x_pos	493.44176970191427
FAOXC226205m_pos	744.0335944635607
FAOXC226205x_pos	37911.85175124764
FAOXC226C205m_pos	1001.5639032000488
FAOXC226C225m_pos	448.18084326015696
FAOXC226C225x_pos	493.44176970191427
FAOXC226C227m_pos	1001.5639032000488
FAOXC226_pos	888.7681847866178
FAOXC226m_pos	1001.5639032000488
FAOXC227C226m_pos	1001.5639032000488
FAOXC22C20x_pos	23516.36542627871
FAOXC22C22DCHYr_pos	51514.49964628434
FAOXC22OHC22r_pos	15703.72611969376
FAOXC240200x_pos	49.49378687537219
FAOXC241181x_pos	22.478123549998866
FAOXC241C221x_pos	47.579565599168326
FAOXC2442246x_pos	10.419744003568518
FAOXC2452253x_pos	11.112849764605835
FAOXC2452256x_pos	11.112849764605837
FAOXC246226x_pos	23.06068003903014
FAOXC24C22x_pos	49.73885443742096
FAOXC260240x_pos	10.257924982327884
FAOXC3DC_neg	0.0
FAOXC3DC_pos	11122.858360992475
FAOXC4C2m_pos	20213.69734461189
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	8020.779452478191
FAOXC5C3x_pos	64.15796179394295
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	8296.282481487271
FAOXC5C5OHm_pos	13205.994810801985
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	13205.994810801985
FAOXC61C4m_pos	709.1193052512411
FAOXC61C4x_pos	914.7797047456753
FAOXC61m_pos	709.1193052512411
FAOXC61x_pos	914.7797047456753
FAOXC6C4m_pos	17353.977338970246
FAOXC6C4x_pos	18273.183966045453
FAOXC6DCC4DCx_pos	44216.13411734542
FAOXC7C5m_pos	64.15796179394295
FAOXC80_pos	20860.023026353203
FAOXC81C61m_pos	709.1193052512411
FAOXC81C61x_pos	914.7797047456753
FAOXC8C6m_pos	13499.731170780113
FAOXC8C6x_pos	15346.99273897168
FAOXC8DCC6DCx_pos	62729.88050056466
FAOXC9C7m_pos	64.15796179394295
FAOXMC10OHMC10r_pos	20001.41613716388
FAOXOHC16C16DCc_pos	30130.99984114706
FAOXOHC22C22DCc_pos	15703.72611969376
FAOXOHMC10DC10c_pos	20001.416137163884
FAOXTC101TC102m_pos	89242.03683202261
FAOXTC102C101m_pos	89242.03683202261
FAOXTC122TC101m_pos	89242.03683202261
FAOXTC122m_pos	89242.03683202261
FAOXTC142TC122m_pos	89242.03683202261
FAOXTC162TC142m_pos	32423.75941721352
FAOXTC182TC162m_pos	22667.869963886467
FAS100COA_pos	15176.41574123048
FAS120COA_pos	10836.91640966717
FAS140COA_pos	9494.54427646952
FAS160COA_pos	16494.84587298084
FAS180COA_pos	9272.319351851247
FAS80COA_L_pos	9211.348170459654
FATP1t_neg	414.74649825587653
FATP1t_pos	460.93252823849946
FATP2t_neg	594.013540013368
FATP2t_pos	640.1995699959909
FATP3t_neg	594.013540013368
FATP3t_pos	640.1995699959909
FATP4t_neg	1170.8745758659657
FATP4t_pos	1217.0606058485887
FATP5t_neg	318.45299697496375
FATP5t_pos	364.6390269575866
FATP6t_neg	1160.708208980059
FATP6t_pos	1206.894238962682
FATP7t_neg	1160.708208980059
FATP7t_pos	1206.894238962682
FATP8t_neg	305.78342670210696
FATP8t_pos	351.9694566847299
FATP9t_neg	1160.708208980059
FATP9t_pos	1206.8942389626823
FBA2_neg	0.0
FBA2_pos	5235.310010959421
FBA4_neg	0.0
FBA4_pos	16609.697270525423
FBA5_neg	0.0
FBA5_pos	7.047629123134163
FBA_neg	4241.575645989636
FBA_pos	643.64922350905
FBP26_pos	3379.8174941451007
FBP_pos	3404.086822371145
FCLTm_pos	14715.469222780997
FCOAH_pos	47.00358811477816
FDH_pos	15736.229315171267
FE2DMT1_pos	2680.690455028287
FE2t_pos	3017.604013497418
FE2tm_pos	14715.469222780997
FE3MTP1_pos	2680.690455028287
FE3R2e_pos	4476.457321194234
