	Ob.1012.c_S140_L007_R1_001
EX_estradiol(e)_pos	51048.54124923398
EX_estradiolglc(e)_neg	0.0
EX_estradiolglc(e)_pos	56404.70157836605
EX_estriolglc(e)_neg	0.0
EX_estriolglc(e)_pos	0.0
EX_estroneglc(e)_neg	0.0
EX_estroneglc(e)_pos	59149.645548603
EX_estrones(e)_neg	9.033733010207849
EX_estrones(e)_pos	54703.65358295481
EX_etoh(e)_neg	5.625980609469481
EX_etoh(e)_pos	0.0
EX_fad(e)_neg	5.458800126258938
EX_fad(e)_pos	16251.159047637817
EX_fald(e)_neg	4.316569894038185
EX_fald(e)_pos	20921.35415927773
EX_fe2(e)_neg	3.4245520438379105
EX_fe2(e)_pos	50586.413002391964
EX_fe3(e)_neg	3.3165320384851413
EX_fe3(e)_pos	49148.200699033274
EX_fmn(e)_neg	16251.159047637819
EX_fmn(e)_pos	17233.88116263524
EX_fol(e)_neg	2221.405275985556
EX_for(e)_neg	4.031773520456898
EX_for(e)_pos	14977.27891649432
EX_fru(e)_neg	4.987000234030462
EX_fru(e)_pos	2799.3088135300272
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	9669.457612639719
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	11492.367099505924
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	17442.41534705152
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	10448.874217651617
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	11458.11271894604
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	11518.725264219522
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	10945.78764472173
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	9542.792763113452
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	8804.031734750337
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	9432.551225477595
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	11024.66450851251
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	11402.222112316462
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	10075.896220707855
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	10343.24011093847
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.373004377960341
EX_gal(e)_neg	4187.095318896149
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	9343.134898788656
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	10217.26343028974
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	9111.518452775628
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	8200.547798611238
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	9547.16132127651
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	6370.270851397407
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	11172.405598631845
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	11762.161626656105
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	12270.914657648642
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	12363.439145290196
EX_gdp(e)_neg	3.089801153881054
EX_gdp(e)_pos	3.089801153881054
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2565.6756373560406
EX_glcur(e)_neg	5.324552043837913
EX_glcur(e)_pos	10.908876330398158
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13651.735897007386
EX_gln_L(e)_neg	4.809282242130978
EX_gln_L(e)_pos	7995.044517857814
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	14691.703074843112
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.567035795151971
EX_glu_L(e)_pos	8296.250862350684
EX_gluala(e)_neg	5.380982026994803
EX_gluala(e)_pos	9033.905097078905
EX_gly(e)_neg	5613.435277575411
EX_glyb(e)_neg	18.391101929431915
EX_glyb(e)_pos	10240.28090191719
EX_glyc(e)_neg	4187.095318896149
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	6411.822951514766
EX_glygly(e)_neg	12761.734372888333
EX_glygn2(e)_neg	13.449837398507634
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.449837398507636
EX_glygn5(e)_neg	5.067506280563869
EX_glygn5(e)_pos	19.49195121963881
EX_glyleu(e)_neg	9603.254842769682
EX_glyphe(e)_neg	10807.2076290636
EX_glypro(e)_neg	9343.933662854237
EX_glysar(e)_neg	16966.87292127087
EX_gmp(e)_neg	6.188807626659647
EX_gmp(e)_pos	7.3067823482810015
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13000.026251866122
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13034.644980270014
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	12799.804804839407
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	12720.908749856599
EX_gsn(e)_neg	5837.54957356564
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	12542.059386921106
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15127.553259378614
EX_gthrd(e)_neg	2.5468612378942113
EX_gthrd(e)_pos	13738.321740221383
EX_gtp(e)_neg	3.089801153881054
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.4352397551458855
EX_gua(e)_pos	6147.4711939600165
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13651.735897007386
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	14691.703074843112
EX_h(e)_neg	232.90787216788252
EX_h(e)_pos	2224.0649114751714
EX_h2o(e)_neg	246.51071517306826
EX_h2o(e)_pos	3453.7715375266525
EX_h2o2(e)_neg	3.9750098361625383
EX_h2o2(e)_pos	5705.536106966546
EX_ha(e)_neg	36.60179814011196
EX_ha(e)_pos	18354.586090496483
EX_ha_pre1(e)_neg	14.49975047300029
EX_ha_pre1(e)_pos	18808.09466309341
EX_hco3(e)_neg	434.8879549057092
EX_hco3(e)_pos	5248.583229713473
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.45181303193123
EX_hdca(e)_neg	6.553977533338677
EX_hdca(e)_pos	12965.595962988351
EX_hdcea(e)_neg	10171.187811800304
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	50327.08371814085
EX_hexc(e)_neg	9.883010606593427
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5239.0213262973575
EX_hista(e)_neg	10.609060501693861
EX_hista(e)_pos	5239.021326297358
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	32.620828018727494
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	343.37992658296537
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.45181303193123
EX_hxan(e)_neg	5.716873632037241
EX_hxan(e)_pos	6027.98035065575
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	9.896437998625059
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	445.0728716081097
EX_idp(e)_neg	2.1606212773235
EX_idp(e)_pos	3.2473512885070925
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7626.325322159115
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.456040370558302
EX_inost(e)_neg	11.021225154772205
EX_inost(e)_pos	6341.13201341083
EX_ins(e)_neg	5950.769943403802
EX_itp(e)_neg	3.2473512885070925
EX_itp(e)_pos	3.2473512885070925
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10746.005866656958
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.036650702458245
EX_ksi(e)_pos	1790.3153656495517
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1762.271825274712
EX_ksii_core2(e)_neg	98.78518963835212
EX_ksii_core2(e)_pos	295.34556936623164
EX_ksii_core4(e)_neg	106.59611255912735
EX_ksii_core4(e)_pos	487.28703368264956
EX_lac_D(e)_neg	2.3599825583964877
EX_lac_D(e)_pos	3533.2776708416764
EX_lac_L(e)_neg	2.3599825583964877
EX_lac_L(e)_pos	3481.9174565779863
EX_lcts(e)_neg	4.416976101799199
EX_lcts(e)_pos	7271.503395977541
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3776.8205940758244
EX_leugly(e)_neg	9603.254842769684
EX_leuktrA4(e)_neg	3.5474108820872994
EX_leuktrA4(e)_pos	4193.6972267259725
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3315.59908650076
EX_leuktrC4(e)_neg	5.61775124244813
EX_leuktrC4(e)_pos	21919.61617486665
EX_leuktrD4(e)_neg	4.146605019865976
EX_leuktrD4(e)_pos	17645.241480480505
EX_leuktrE4(e)_neg	4.793499393855911
EX_leuktrE4(e)_pos	17206.035301380914
EX_leuktrF4(e)_neg	5.6253490268333
EX_leuktrF4(e)_pos	20837.77374863143
EX_leuleu(e)_neg	10139.111540695
EX_lgnc(e)_neg	20.794867964447633
EX_lgnc(e)_pos	9.883010606593425
EX_limnen(e)_neg	7.451813031931229
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.674874015738698
EX_lneldc(e)_pos	9088.406779400339
EX_lnlc(e)_neg	6.005192533296039
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.869514095314076
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.49119238158466
EX_lnlncg(e)_pos	49.33612182406315
EX_lpchol_hs(e)_neg	13732.19213729702
EX_lys_L(e)_neg	12.283757003127839
EX_lys_L(e)_pos	3.9397406164767315
EX_mag_hs(e)_neg	5274.865430102814
EX_mal_L(e)_neg	5316.353921409067
EX_mal_L(e)_pos	9142.136390056838
EX_malcoa(e)_neg	5.2569695403598145
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3008.753140281934
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.281382113982925
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.18674796755705
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.639168760187956
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5212.707743553376
EX_meoh(e)_neg	5.625980609469481
EX_meoh(e)_pos	21763.019594206402
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	41899.40655017957
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	15794.934388813523
EX_met_L(e)_neg	10.660848475602169
EX_met_L(e)_pos	10100.721417166164
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4675.755718335058
EX_n2m2nmasn(e)_neg	58.21652793094809
EX_n2m2nmasn(e)_pos	754.5514535347035
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.594910636526329
EX_nac(e)_pos	28.905112032399963
EX_nad(e)_neg	4.742802209216338
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.742802209216339
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.383147731655022
EX_nh4(e)_neg	526.1852288808607
EX_nh4(e)_pos	4992.984874697295
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.774814834852091
EX_no(e)_pos	57625.774439954715
EX_no2(e)_neg	5.324552043837912
EX_no2(e)_pos	5.454438165199079
EX_npthl(e)_neg	7.451813031931228
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.721470868102289
EX_nrpphr(e)_pos	29572.28568949744
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	71510.26653600296
EX_nrvnc(e)_neg	21.44401872709013
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3730.7880982322963
EX_o2s(e)_neg	3.1876107623231675
EX_o2s(e)_pos	8796.169576163085
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19103.33785616079
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18379.230656513362
EX_ocdca(e)_neg	5076.904571011735
EX_ocdcea(e)_neg	6.879209739242026
EX_ocdcea(e)_pos	8834.50084279065
EX_octa(e)_neg	8822.524194806969
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.45181303193123
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.45181303193123
EX_orn(e)_neg	4.419256832689753
EX_orn(e)_pos	10970.316490824049
EX_orot(e)_neg	6.681047057597103
EX_orot(e)_pos	8391.03704836823
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11164.61002578252
EX_paf_hs(e)_neg	4.710144294926476
EX_paf_hs(e)_pos	6.7722385922615835
EX_pan4p(e)_neg	5361.069676182968
EX_pan4p(e)_pos	6630.113335984407
EX_pchol_hs(e)_neg	13.781208455714943
EX_pchol_hs(e)_pos	10424.282031456338
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5036.284548392214
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5036.284548392214
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14267.662684446348
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15190.979109093678
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.451813031931228
EX_pglyc_hs(e)_neg	5.454438165199079
EX_pglyc_hs(e)_pos	13437.184674493747
EX_phe_L(e)_neg	5928.5186035387
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18733.419607308373
EX_pheme(e)_neg	50598.449885093876
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	45.79150390783765
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	494.5034019058656
EX_pi(e)_pos	6146.61117294452
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6138.777829056195
EX_ppa(e)_neg	4.581830875677108
EX_ppa(e)_pos	10022.577390584496
EX_ppi(e)_neg	3.7777080462060684
EX_ppi(e)_pos	21472.585729754795
EX_prgstrn(e)_neg	6.225453735579469
EX_prgstrn(e)_pos	61052.745085915405
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.379185536563637
EX_pro_L(e)_pos	8137.188194283477
EX_progly(e)_neg	9343.933662854235
EX_prostgd2(e)_neg	2.8083678092439976
EX_prostgd2(e)_pos	137.81808383027166
EX_prostge1(e)_neg	4.321279167917158
EX_prostge1(e)_pos	15.663837503751472
EX_prostge2(e)_neg	3.365116453452764
EX_prostge2(e)_pos	16.26326110456575
EX_prostgf2(e)_neg	4.995770138567757
EX_prostgf2(e)_pos	142.04453503910077
EX_prostgh2(e)_neg	2.8083678092439976
EX_prostgh2(e)_pos	133.49686531531043
EX_prostgi2(e)_neg	6.180072678837813
EX_prostgi2(e)_pos	161.47210270629253
EX_prpp(e)_neg	3.9856907855964954
EX_prpp(e)_pos	26646.346826662004
EX_ps_hs(e)_neg	6.398678801045135
EX_ps_hs(e)_pos	14238.223777783493
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13651.735897007386
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14691.703074843112
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	28.526607399514248
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.67857310594955
EX_ptrc(e)_pos	14173.349201826697
EX_ptth(e)_neg	6138.30814783264
EX_ptth(e)_pos	5660.580966445419
EX_pydam(e)_neg	10067.464291330869
EX_pydx(e)_neg	7817.989544509284
EX_pydx5p(e)_neg	8.954459835724165
EX_pydx5p(e)_pos	9528.210635260088
EX_pydxn(e)_neg	9055.17534627293
EX_pyr(e)_neg	3.5482906533875718
EX_pyr(e)_pos	4362.900532085111
EX_q10(e)_neg	5538.172382380203
EX_q10h2(e)_pos	5538.172382380203
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6406.148152051333
EX_retfa(e)_neg	5.45443816519908
EX_retfa(e)_pos	1216.52393830258
EX_retinol(e)_neg	794.4316355417552
EX_retinol(e)_pos	23.926194794936936
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1616.2512061665711
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1616.2512061665711
EX_retn(e)_neg	342.37083244040707
EX_retn(e)_pos	815.9007576686495
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3865.334043103571
EX_rib_D(e)_neg	4986.131873187105
EX_ribflv(e)_neg	17251.83836662967
EX_s2l2fn2m2masn(e)_neg	4.036650702458245
EX_s2l2fn2m2masn(e)_pos	785.9086202764254
EX_s2l2n2m2masn(e)_neg	73.8741660776584
EX_s2l2n2m2masn(e)_pos	650.4025916759842
EX_sarcs(e)_neg	9.925859875288412
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4919.427448451968
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.4788829714308505
EX_ser_L(e)_pos	6629.199398818559
EX_sfcys(e)_pos	21199.809533625183
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14650.976716217501
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1194.835699961285
EX_so4(e)_pos	13674.132925187652
EX_spc_hs(e)_neg	11.339763087413383
EX_spc_hs(e)_pos	27962.346625162834
EX_sph1p(e)_neg	13.033001961922736
EX_sph1p(e)_pos	19115.523109323607
EX_sphs1p(e)_neg	9.28279916263118
EX_sphs1p(e)_pos	32121.25998459008
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23549.29572968723
EX_sprm(e)_neg	2.0023924124578323
EX_sprm(e)_pos	15172.267334792978
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.489654621929888
EX_strch1(e)_neg	13.449837398507634
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.383753140281934
EX_strch2(e)_pos	13.449837398507636
EX_strdnc(e)_neg	9.556651767598295
EX_strdnc(e)_pos	6.900149671152183
EX_succ(e)_neg	6.13285626190887
EX_succ(e)_pos	5425.781559099419
EX_sucr(e)_neg	3.4837531402819346
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.213067264495356
EX_tag_hs(e)_pos	7.958213148657512
EX_tagat_D(e)_neg	6.981483049673151
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.3094165943082565
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.451813031931228
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	12803.24039390447
EX_tcynt(e)_neg	5.32455204383791
EX_tcynt(e)_pos	11.12883569769797
EX_tdchola(e)_neg	5.481097954066631
EX_tdchola(e)_pos	66622.81686360796
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8008.482783220402
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12421.604010259747
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12421.604010259747
EX_tethex3(e)_neg	10.03996119592535
EX_tethex3(e)_pos	7.776142174299683
EX_tetpent3(e)_neg	7.776142174299684
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	10.744446093130152
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.03996119592535
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.127291423065276
EX_thf(e)_pos	4901.682184163381
EX_thm(e)_neg	11982.110140046756
EX_thmmp(e)_neg	9.061442085239381
EX_thmmp(e)_pos	11982.110140046752
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27621.298776458727
EX_thr_L(e)_neg	4.821106807716666
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.182182136551859
EX_thym(e)_pos	11908.708529029595
EX_thymd(e)_neg	6.004453427870229
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	9.896437998625062
EX_tmndnc(e)_neg	13.07581598923159
EX_tmndnc(e)_pos	239.49481674487959
EX_tolbutamide(e)_neg	7.45181303193123
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.0451561638640126
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	9.893673587265916
EX_triodthy(e)_pos	10.653766836082845
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.003250040920097
EX_trp_L(e)_neg	7.249046778302198
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	8.966952826322116
EX_tststerone(e)_pos	54221.57946615159
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	67651.22272486091
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	59918.3722866973
EX_tsul(e)_neg	11.936226428902621
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7184.338140269558
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	168.09109676328262
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19365.794563409763
EX_tyr_L(e)_neg	3.30301037547333
EX_tyr_L(e)_pos	5489.384123292332
EX_udp(e)_neg	3.089801153881054
EX_udp(e)_pos	22591.58886737588
EX_udpg(e)_neg	5.373004377960342
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.3860332147726506
EX_ump(e)_pos	14464.476243493978
EX_ura(e)_neg	5.551894037242196
EX_ura(e)_pos	7259.303058800309
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8821.459763609906
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11259.621817901101
EX_uri(e)_neg	4.933424351651532
EX_uri(e)_pos	5785.45862826425
EX_utp(e)_neg	3.089801153881054
EX_utp(e)_pos	26035.14850146861
EX_vacc(e)_neg	7.758184847699613
EX_vacc(e)_pos	8803.209222259002
EX_val_L(e)_neg	6.228165587614416
EX_val_L(e)_pos	7630.238191423496
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7487.957429421669
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.451813031931231
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18076.848826241043
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7480.520908791487
EX_xolest2_hs(e)_neg	5.45443816519908
EX_xolest2_hs(e)_pos	14828.295772043135
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	53516.04050680155
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	53873.08873210682
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	53761.04774539599
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	838.2635797710626
EX_xylt(e)_neg	5071.381741876335
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	6911.331889766907
F1PGT_neg	0.0
F1PGT_pos	17705.724881780567
F6Tg_pos	17452.6309421877
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	7976.498274465966
FACOAL150_neg	0.0
FACOAL150_pos	28.526607399514248
FACOAL160i_pos	8329.98225188918
FACOAL161_neg	20435.48843687357
FACOAL161_pos	10240.527460927739
FACOAL170_neg	0.0
FACOAL170_pos	32.6208280187275
FACOAL180i_pos	3181.268911477928
FACOAL1812_neg	8803.209222259002
FACOAL1812_pos	7.77521378193518
FACOAL1813_neg	5057.9487470565355
FACOAL1813_pos	6.913778295398453
FACOAL181i_pos	4030.7524039621267
FACOAL1821_neg	353.7284411102943
FACOAL1821_pos	9761.245665759749
FACOAL1822_neg	9088.406779400339
FACOAL1822_pos	13.674874015738697
FACOAL1831_neg	5113.764265491102
FACOAL1831_pos	12.491192381584664
FACOAL1832_neg	0.0
FACOAL1832_pos	6.869514095314076
FACOAL184_neg	6.900149671152183
FACOAL184_pos	13.225315888151952
FACOAL191_pos	6899.341521145124
FACOAL200_pos	3194.9003501869674
FACOAL203_neg	48.17000334002085
FACOAL203_pos	6.07786382272092
FACOAL2042_neg	31.928871832292185
FACOAL2042_pos	7.721715760401001
FACOAL204_neg	7296.790288487617
FACOAL204_pos	12.275155258278001
FACOAL205_neg	239.49481674487959
FACOAL205_pos	13.075815989231586
FACOAL206_neg	0.0
FACOAL206_pos	45.79150390783766
FACOAL224_neg	133.18569556350926
FACOAL224_pos	8.970032280955428
FACOAL2251_neg	194.81452807422997
FACOAL2251_pos	10.74444609313015
FACOAL2252_neg	379.7968220560461
FACOAL2252_pos	12.667256137417917
FACOAL226_neg	468.87526464620015
FACOAL226_pos	9.542926914071481
FACOAL240_neg	9.883010606593427
FACOAL240_pos	20.79486796444764
FACOAL241_neg	0.0
FACOAL241_pos	21.44401872709012
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.039961195925352
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.744446093130156
FACOAL245_2_neg	0.0
