	Ob-DHA-b_S132_L007_R1_001
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	53986.699143649625
PRGSTRNt_neg	60808.80959426168
PRGSTRNt_pos	6.229011084425795
PRISTANALtx_neg	0.0
PRISTANALtx_pos	45.77208525198652
PRISTCOAtcx_pos	4845.828330458533
PRISTCOAtx_neg	6854.216119173783
PRISTCOAtx_pos	4845.828330458533
PRISTtx_neg	47.682135563228044
PRISTtx_pos	6854.216119173784
PRO1x_pos	480.5513032220832
PRO1xm_pos	565.148649278403
PROAKGOX1r_pos	0.0
PROD2_pos	1430.551303222083
PROD2m_pos	4122.461829283806
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1419.8923531575767
PRODt2r_pos	1419.8923531575767
PROGLYPEPT1tc_pos	9309.845744886901
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9309.845744886905
PROIMINOtc_pos	1498.6345890307039
PROSTGD2t_neg	728.2936873000643
PROSTGD2t_pos	728.2936873000643
PROSTGE1t3_pos	3454.1156448760726
PROSTGE1t_neg	728.2936873000643
PROSTGE1t_pos	728.2936873000643
PROSTGE2t2_neg	387.24153869913255
PROSTGE2t2_pos	390.75092852970107
PROSTGE2t3_pos	3357.72767534687
PROSTGE2t_neg	390.75092852970107
PROSTGE2t_pos	387.24153869913255
PROSTGF2t_neg	586.4179077075466
PROSTGF2t_pos	586.4179077075466
PROSTGH2t_neg	1484.0760249588925
PROSTGH2t_pos	1484.0760249588925
PROSTGI2t_neg	1484.0760249588925
PROSTGI2t_pos	1484.0760249588925
PROSTGI2tr_neg	161.75023271247534
PROSTGI2tr_pos	6.226031093003419
PRO_Dtde_neg	1419.8923531575767
PRO_Dtde_pos	1419.8923531575767
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	438.02532466861857
PROt2r_pos	845.4614808777003
PROt4_2_r_neg	1130.5330652599873
PROt4_2_r_pos	1263.151044809074
PROt4_pos	438.02532466861857
PRPNCOAHYDm_pos	12451.680576349003
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4121.738627787251
PRPPS_pos	3783.722329877564
PSDm_hs_pos	18151.425133195087
PSERT_pos	2969.3738163476705
PSFLIP_pos	4302.955414266569
PSFLIPm_pos	18151.425133195087
PSP_L_pos	2969.3738163476705
PSSA1_hs_neg	724.0003089377956
PSSA1_hs_pos	3996.366296688036
PSSA2_hs_neg	16080.536479748878
PSSA2_hs_pos	3998.100173701468
PSYGCHe_pos	13607.179164127494
PSYTCHe_pos	14969.865793903347
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4302.955414266569
PSt3_pos	6.389471928665981
PTCRTD_neg	14112.931846629894
PTCRTD_pos	15.054266221787667
PTDCACRNCPT1_pos	28.607408891225774
PTDCACRNCPT2_pos	28.607408891225774
PTDCACRNt_pos	28.607408891225774
PTDCAt_neg	0.0
PTDCAt_pos	28.607408891225788
PTE2x_pos	0.0
PTE3x_pos	6466.526751487099
PTE4x_pos	6537.815978943165
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3205.413895274982
PTPATe_neg	12832.732053401029
PTPATe_pos	22093.433683230014
PTRCAT1_pos	0.0
PTRCOX1_pos	12241.339168772298
PUNP1_neg	6114.068012811106
PUNP1_pos	2954.6975547463776
PUNP2_neg	6564.577549171179
PUNP2_pos	5265.552159314893
PUNP3_neg	7810.26493826907
PUNP3_pos	1489.4777248295998
PUNP4_neg	7287.408675519785
PUNP4_pos	6197.204029482991
PUNP5_neg	4675.46384174487
PUNP5_pos	3585.8353909827297
PUNP6_neg	0.0
PUNP6_pos	7183.961428890231
PUNP7_neg	1489.4777248295998
PUNP7_pos	3837.647651632288
PVD3_neg	10899.890874499037
PVD3_pos	75863.89052306548
PYAM5POr_pos	4187.893916301046
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3927.90397014641
PYDAMtr_neg	0.0
PYDAMtr_pos	10008.662412605247
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	7873.7437667927015
PYDXK_pos	3927.9039701464094
PYDXNK_pos	3927.903970146409
PYDXNtr_neg	0.0
PYDXNtr_pos	8999.309085072297
PYDXPP_pos	3927.903970146409
PYDXtr_neg	0.0
PYDXtr_pos	7762.744791400613
PYK_pos	372.3373924202081
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	7773.820931656486
PYNP2r_pos	5042.481591907954
PYRt2m_neg	1244.068933855603
PYRt2m_pos	1244.068933855603
PYRt2p_neg	2532.584030156579
PYRt2p_pos	2532.584030156579
PYRt2r_neg	389.6955788020489
PYRt2r_pos	389.6955788020489
Q10H2e_neg	0.0
Q10H2e_pos	5535.282066030883
QUILSYN_pos	0.0
RADH2_pos	817.4905667276755
RADH3_pos	945.3081119697716
RADH4_pos	930.8016848391048
RADH_pos	818.8846795883591
RAHY_pos	1620.7713190144618
RAI1_neg	2191.6642579860923
RAI1_pos	2191.6642579860923
RAI2_neg	2191.6642579860923
RAI2_pos	2191.6642579860923
RAI3_neg	930.8016848391048
RAI3_pos	1200.7378898251118
RAI4_neg	1682.8628898251113
RAI4_pos	1666.5187305288769
RAtn3_neg	0.0
RAtn3_pos	1200.7378898251118
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3249.2000087388496
RBK_D_pos	0.0
RBK_pos	5505.847846896181
RBTt_pos	6406.361231907081
RDH1_neg	431.2044544182805
RDH1_pos	2191.6642579860923
RDH1a_pos	431.2044544182805
RDH2_neg	500.74603035303096
RDH2_pos	2191.6642579860923
RDH2a_pos	500.7460303530309
RDH3_neg	500.74603035303096
RDH3_pos	2191.6642579860923
RDH3a_pos	500.7460303530309
RDH4_neg	0.0
RDH4_pos	930.8016848391051
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5308.270865494937
RE0344C_pos	3126.3652239219637
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12101.462234526984
RE0383C_pos	5314.531053960915
RE0452M_neg	7480.261379818554
RE0452M_pos	29451.153152571234
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1146.0389232973753
RE0453C_pos	1146.0389232973753
RE0453M_neg	9286.681283087586
RE0453M_pos	28815.71405399786
RE0453N_neg	297.5828617292257
RE0453N_pos	297.5828617292257
RE0456M_neg	8871.481581977465
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.06965347547619
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12548.304648290994
RE0566C_neg	0.0
RE0566C_pos	12548.304648290994
RE0567C_neg	0.0
RE0567C_pos	12548.304648290992
RE0568C_neg	0.0
RE0568C_pos	12548.304648290994
RE0569C_pos	0.0
RE0569E_pos	5.256904444886763
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11468.198742167453
RE0577C_pos	3140.837848677251
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5074.400959825758
RE0583C_pos	7091.203503206144
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	15801.97319259187
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24567.692701374923
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	33195.74068381134
RE0690X_pos	0.0
RE0691C_neg	31676.36789867108
RE0691C_pos	4017.684406983808
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.777822105592082
RE0702E_pos	15.363731633083136
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17741.351662532605
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24567.692701374923
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	290.826114493638
RE0830N_pos	290.826114493638
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	7790.200636005645
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	7790.200636005646
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.1057296240778394
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.3537294183346855
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.743999382770536
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.531489084842488
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.276539517385395
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.1057296240778394
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7790.2006360056475
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7012.683464807289
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1233.5248613708009
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	48.47659250307842
RE1266C_pos	0.0
RE1303C_pos	7489.582952149519
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3646.42515077914
RE1342C_pos	1251.693293844623
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7030.678595509883
RE1447M_neg	0.0
RE1447M_pos	2391.407148669986
RE1447N_neg	3800.0
RE1447N_pos	9739.992492167967
RE1448N_neg	3033.726608075401
RE1448N_pos	9739.992492167967
RE1448R_neg	0.0
RE1448R_pos	7030.678595509885
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	23.069653475476187
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	23.069653475476205
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2862.5185016547352
RE1518M_pos	23.24122599659758
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2862.5185016547352
RE1519M_pos	23.24122599659758
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	23.069653475476194
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5469.0799782989525
RE1521M_pos	23.069653475476205
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	23.069653475476198
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	23.06965347547619
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	23.069653475476194
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5469.079978298953
RE1526M_pos	23.069653475476198
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	23.069653475476194
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1211.3738900488715
RE1530C_pos	4102.335559839448
RE1530M_neg	22428.692810165627
RE1530M_pos	1902.4074053062486
RE1531M_neg	0.0
RE1531M_pos	23.06965347547619
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	23.069653475476194
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5469.0799782989525
RE1533M_pos	23.0696534754762
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	23.069653475476194
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5469.079978298953
RE1573M_pos	23.06965347547619
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
RE1582R_pos	0.0
RE1587C_pos	0.0
RE1587L_pos	0.0
RE1587R_pos	0.0
RE1627C_neg	0.0
RE1627C_pos	0.0
RE1628C_neg	0.0
RE1628C_pos	0.0
RE1629C_neg	0.0
RE1629C_pos	0.0
RE1630C_neg	0.0
RE1630C_pos	0.0
RE1630R_neg	0.0
RE1630R_pos	0.0
RE1631C_neg	0.0
RE1631C_pos	0.0
RE1632C_pos	0.0
RE1632R_pos	0.0
RE1635C_neg	0.0
RE1635C_pos	0.0
RE1635M_neg	0.0
RE1635M_pos	0.0
RE1635R_neg	0.0
RE1635R_pos	0.0
RE1635X_neg	0.0
RE1635X_pos	0.0
RE1651C_neg	0.0
RE1651C_pos	0.0
RE1653C_neg	0.0
RE1653C_pos	0.0
RE1691M_neg	0.0
RE1691M_pos	11.83878130982656
RE1699C_pos	0.0
RE1700C_pos	0.0
RE1701C_pos	0.0
RE1702C_pos	0.0
RE1709C_neg	2850.0
RE1709C_pos	2850.0
RE1709N_neg	290.826114493638
RE1709N_pos	290.826114493638
RE1711C_neg	0.0
RE1711C_pos	0.0
RE1711M_neg	0.0
RE1711M_pos	0.0
RE1796C_neg	0.0
RE1796C_pos	0.0
RE1796M_neg	2215.9282048096525
RE1796M_pos	55597.360067833404
RE1796R_neg	540.9596459773384
RE1796R_pos	11630.05128946071
RE1803C_pos	0.0
RE1804C_neg	0.0
RE1804C_pos	67076.378591443
RE1804M_neg	6757.2068190778455
RE1804M_pos	65394.757417960944
RE1806C_pos	0.0
RE1806R_pos	0.0
RE1807C_neg	1231.8317487846896
RE1807C_pos	1219.8943830211492
RE1807M_neg	6849.608138123901
RE1807M_pos	65394.75741796095
RE1808R_pos	0.0
RE1809C_pos	0.0
RE1809R_pos	0.0
RE1810M_neg	66020.30394810096
RE1810M_pos	11325.137839914343
RE1811C_pos	0.0
RE1811R_pos	0.0
RE1812C_pos	0.0
RE1812R_pos	0.0
RE1815C_neg	0.0
RE1815C_pos	0.0
RE1815M_neg	0.0
RE1815M_pos	0.0
RE1815R_neg	0.0
RE1815R_pos	0.0
RE1815X_neg	0.0
RE1815X_pos	0.0
RE1816C_neg	0.0
RE1816C_pos	0.0
RE1816M_neg	0.0
RE1816M_pos	0.0
RE1816R_neg	0.0
RE1816R_pos	0.0
RE1816X_neg	0.0
RE1816X_pos	0.0
RE1817C_neg	0.0
RE1817C_pos	0.0
RE1817M_neg	0.0
RE1817M_pos	0.0
RE1817R_neg	0.0
RE1817R_pos	0.0
RE1817X_neg	0.0
RE1817X_pos	0.0
RE1818C_neg	0.0
RE1818C_pos	0.0
RE1818M_neg	0.0
RE1818M_pos	0.0
RE1818R_neg	0.0
RE1818R_pos	0.0
RE1818X_neg	0.0
RE1818X_pos	0.0
RE1819C_neg	0.0
RE1819C_pos	0.0
RE1819M_neg	0.0
RE1819M_pos	0.0
RE1819X_neg	0.0
RE1819X_pos	0.0
RE1826C_pos	67076.37859144299
RE1826M_pos	0.0
RE1827C_neg	0.0
RE1827C_pos	0.0
RE1827M_neg	0.0
RE1827M_pos	0.0
RE1828C_pos	0.0
RE1828M_pos	0.0
RE1829C_neg	0.0
RE1829C_pos	0.0
RE1829M_neg	0.0
RE1829M_pos	0.0
RE1830C_neg	0.0
RE1830C_pos	0.0
RE1830M_neg	0.0
RE1830M_pos	0.0
RE1834C_pos	7121.286356451018
RE1834M_neg	0.0
RE1834M_pos	0.0
RE1834X_neg	0.0
RE1834X_pos	0.0
RE1835C_pos	3133.107542191407
RE1835M_neg	0.0
RE1835M_pos	0.0
RE1835X_neg	0.0
RE1835X_pos	0.0
RE1836C_neg	0.0
RE1836C_pos	0.0
RE1836M_neg	0.0
RE1836M_pos	0.0
RE1836X_pos	15676.682781955045
RE1845C_neg	3220.189343976643
RE1845C_pos	4170.189343976644
RE1845X_neg	4170.189343976644
RE1845X_pos	3220.189343976643
RE1846C_neg	0.0
RE1846C_pos	0.0
RE1846X_neg	0.0
RE1846X_pos	0.0
RE1860C_neg	0.0
RE1860C_pos	0.0
RE1860E_neg	4.3433882870903755
RE1860E_pos	4.474698013734484
RE1897C_neg	4017.684406983808
RE1897C_pos	31676.367898671087
RE1898C_neg	4017.684406983808
RE1898C_pos	31676.36789867108
RE1899C_neg	0.0
RE1899C_pos	0.0
RE1901R_neg	4750.0
RE1901R_pos	4750.0
RE1903R_neg	2850.0
RE1903R_pos	2850.0
RE1904C_pos	0.0
RE1904R_pos	0.0
RE1905C_pos	0.0
RE1905R_pos	0.0
RE1906C_pos	0.0
RE1906R_pos	0.0
RE1907C_neg	0.0
RE1907C_pos	0.0
RE1915C_neg	0.0
RE1915C_pos	0.0
RE1916C_neg	0.0
RE1916C_pos	0.0
RE1916X_neg	0.0
RE1916X_pos	0.0
RE1917C_neg	0.0
RE1917C_pos	0.0
RE1918C_neg	0.0
RE1918C_pos	0.0
RE1919C_neg	0.0
RE1919C_pos	0.0
RE1920C_pos	0.0
RE1921C_neg	0.0
RE1921C_pos	0.0
RE1922C_pos	0.0
RE1923C_pos	0.0
RE1925C_neg	0.0
RE1925C_pos	0.0
RE1927C_neg	0.0
RE1927C_pos	0.0
RE1933C_neg	0.0
RE1933C_pos	0.0
RE1938C_pos	0.0
RE1938R_pos	0.0
RE1941C_pos	0.0
RE1941R_pos	0.0
RE1942C_pos	0.0
RE1942R_pos	0.0
RE1943C_pos	0.0
RE1943R_pos	0.0
RE1944C_neg	0.0
RE1944C_pos	0.0
RE1952C_neg	0.0
RE1952C_pos	0.0
RE1952R_neg	0.0
RE1952R_pos	0.0
RE1952X_neg	0.0
RE1952X_pos	0.0
RE1954C_neg	0.0
RE1954C_pos	0.0
RE1956C_neg	0.0
RE1956C_pos	0.0
RE1956R_neg	0.0
RE1956R_pos	0.0
RE1956X_neg	0.0
RE1956X_pos	0.0
RE1957G_neg	0.0
RE1957G_pos	0.0
RE1957R_pos	7030.678595509884
RE1978C_neg	0.0
RE1978C_pos	0.0
RE2026C_neg	0.0
RE2026C_pos	0.0
RE2027C_neg	0.0
RE2027C_pos	0.0
RE2030M_neg	0.0
RE2030M_pos	0.0
RE2031M_neg	0.0
RE2031M_pos	0.0
RE2032M_neg	0.0
RE2032M_pos	0.0
RE2034C_neg	0.0
RE2034C_pos	0.0
RE2040C_neg	0.0
RE2040C_pos	0.0
RE2041C_neg	0.0
RE2041C_pos	0.0
RE2048N_pos	0.0
RE2048R_pos	0.0
RE2049C_neg	0.0
RE2049C_pos	0.0
RE2050C_pos	0.0
RE2050R_pos	0.0
RE2051C_neg	0.0
RE2051C_pos	0.0
RE2051G_neg	0.0
RE2051G_pos	0.0
RE2051R_neg	0.0
RE2051R_pos	0.0
RE2067C_neg	0.0
RE2067C_pos	0.0
RE2068C_neg	0.0
RE2068C_pos	0.0
RE2069C_neg	16.16839223096902
RE2069C_pos	4.489464076989674
RE2070C_neg	0.0
RE2070C_pos	0.0
RE2078M_neg	0.0
RE2078M_pos	0.0
RE2079R_neg	2850.0
RE2079R_pos	2850.0
RE2080C_neg	0.0
RE2080C_pos	0.0
RE2081C_neg	0.0
RE2081C_pos	0.0
RE2111M_neg	0.0
RE2111M_pos	0.0
RE2112C_pos	0.0
RE2112R_pos	0.0
RE2117M_neg	0.0
RE2117M_pos	0.0
RE2122C_pos	0.0
RE2124C_pos	0.0
RE2127C_pos	0.0
RE2128C_neg	0.0
RE2128C_pos	0.0
RE2129C_neg	0.0
RE2129C_pos	0.0
RE2130C_neg	0.0
RE2130C_pos	0.0
RE2131C_neg	0.0
RE2131C_pos	0.0
RE2132C_neg	0.0
RE2132C_pos	0.0
RE2133C_pos	0.0
RE2138C_neg	0.0
RE2138C_pos	0.0
RE2139C_neg	0.0
RE2139C_pos	0.0
RE2140C_neg	0.0
RE2140C_pos	0.0
RE2141C_neg	0.0
RE2141C_pos	0.0
RE2146C_pos	0.0
RE2146R_pos	0.0
RE2147C_pos	2686.706511356681
RE2147R_pos	0.0
RE2149C_pos	0.0
RE2149R_pos	0.0
RE2150C_pos	0.0
RE2150R_pos	0.0
RE2151C_pos	0.0
RE2151R_pos	0.0
RE2152C_neg	0.0
RE2152C_pos	0.0
RE2154C_neg	0.0
RE2154C_pos	0.0
RE2155C_pos	0.0
RE2155R_pos	0.0
RE2156M_neg	0.0
RE2156M_pos	0.0
RE2202C_neg	0.0
RE2202C_pos	0.0
RE2203C_neg	0.0
RE2203C_pos	0.0
RE2220C_pos	0.0
RE2221C_pos	0.0
RE2221M_pos	0.0
RE2223M_neg	0.0
RE2223M_pos	0.0
RE2235C_pos	0.0
RE2235R_pos	0.0
RE2240C_pos	49745.62084205338
RE2248C_pos	0.0
RE2249C_pos	0.0
RE2250C_neg	0.0
RE2250C_pos	0.0
RE2251C_neg	0.0
RE2251C_pos	0.0
RE2252C_neg	0.0
RE2252C_pos	0.0
RE2269C_neg	0.0
RE2269C_pos	0.0
RE2269E_neg	5.7
RE2269E_pos	23.262364344660064
RE2270C_neg	0.0
RE2270C_pos	0.0
RE2270E_neg	4.275
RE2270E_pos	14.099999999999998
RE2272C_neg	0.0
RE2272C_pos	0.0
RE2272L_neg	0.0
RE2272L_pos	0.0
RE2273C_neg	0.0
RE2273C_pos	0.0
RE2273E_neg	4.75
RE2273E_pos	4.75
RE2292C_neg	0.0
RE2292C_pos	0.0
RE2296C_neg	0.0
RE2296C_pos	0.0
RE2296X_neg	0.0
RE2296X_pos	0.0
RE2304E_neg	5.7
RE2304E_pos	17.949999999999996
RE2306C_neg	0.0
RE2306C_pos	0.0
RE2318C_neg	0.0
RE2318C_pos	0.0
RE2318M_neg	0.0
RE2318M_pos	0.0
RE2318R_neg	0.0
RE2318R_pos	0.0
RE2318X_neg	0.0
RE2318X_pos	0.0
RE2319C_neg	0.0
RE2319C_pos	0.0
RE2319M_neg	0.0
RE2319M_pos	0.0
RE2319R_neg	0.0
RE2319R_pos	0.0
RE2319X_neg	0.0
RE2319X_pos	0.0
RE2327C_neg	0.0
RE2327C_pos	0.0
RE2333C_neg	0.0
RE2333C_pos	0.0
RE2334C_neg	0.0
RE2334C_pos	0.0
RE2335C_neg	0.0
RE2335C_pos	0.0
RE2346C_neg	0.0
RE2346C_pos	0.0
RE2349C_neg	1233.5248613708009
RE2349C_pos	11.70134815963107
RE2349M_neg	0.0
RE2349M_pos	0.0
RE2360C_neg	0.0
RE2360C_pos	0.0
RE2360N_neg	0.0
RE2360N_pos	0.0
RE2373C_neg	0.0
RE2373C_pos	0.0
RE2375C_neg	0.0
RE2375C_pos	0.0
RE2377C_neg	0.0
RE2377C_pos	0.0
RE2382C_pos	0.0
RE2382R_pos	0.0
RE2383C_pos	0.0
RE2383R_pos	0.0
RE2384C_pos	0.0
RE2386C_neg	0.0
RE2386C_pos	0.0
RE2387C_pos	0.0
RE2387R_pos	0.0
RE2398C_pos	0.0
RE2398R_pos	0.0
RE2404C_pos	13687.90852526998
RE2404R_pos	0.0
RE2405C_pos	13687.90852526998
RE2405R_pos	0.0
RE2407C_neg	0.0
RE2407C_pos	0.0
RE2410C_neg	0.0
RE2410C_pos	0.0
RE2410N_neg	0.0
RE2410N_pos	0.0
RE2426C_neg	6212.347431338404
RE2426C_pos	0.0
RE2427M_neg	0.0
RE2427M_pos	0.0
RE2428M_neg	0.0
RE2428M_pos	0.0
RE2429M_neg	0.0
RE2429M_pos	0.0
RE2439C_pos	0.0
RE2440C_neg	0.0
RE2440C_pos	0.0
RE2442C_neg	0.0
RE2442C_pos	0.0
RE2443C_neg	0.0
RE2443C_pos	0.0
RE2443M_neg	0.0
RE2443M_pos	0.0
RE2444C_neg	0.0
RE2444C_pos	0.0
RE2445C_neg	0.0
RE2445C_pos	0.0
RE2445E_neg	4.75
RE2445E_pos	4.75
RE2452C_neg	0.0
RE2452C_pos	0.0
RE2453M_neg	0.0
RE2453M_pos	0.0
