	WT-911-d_S144_L007_R1_001
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	286.31270979585486
PHEt4_pos	404.3440882680275
PHEtec_neg	404.34408826802746
PHEtec_pos	471.43040233637
PHEyLATthc_pos	731.8846057809096
PHYCBOXL_pos	18965.187708374862
PHYHx_pos	47.4926851966091
PHYQt_pos	4976.19434195508
PHYTt_neg	0.0
PHYTt_pos	47.492685196609116
PI345P3P_pos	3359.5327906062444
PI345P3Pn_pos	10089.155027398836
PI345P5P_pos	3413.9760372023648
PI345P5Pn_pos	10879.327878315285
PI34P3Pn_pos	10879.32787831528
PI34P4Pn_pos	10879.327878315284
PI34P5K_pos	3413.9760372023648
PI34P5Kn_pos	10879.327878315284
PI3P3Pn_pos	3045.2354809453236
PI3P4K_pos	8034.023731404155
PI3P4Kn_pos	10879.327878315282
PI3P5K_pos	3777.2806303262355
PI45P3K_pos	3359.532790606245
PI45P3Kn_pos	10089.15502739884
PI45P4P_pos	4167.935026443377
PI45P5P_pos	3395.814233136262
PI45P5Pn_pos	3800.0
PI45PLC_pos	8871.643000726415
PI45PLCn_pos	0.0
PI4P3K_pos	6932.250421036405
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10879.32787831528
PI4P5K_pos	3395.8142331362615
PI4P5Kn_pos	9942.299352065398
PI4PLC_pos	7462.454353076165
PI4PLCn_pos	18162.756505041787
PI4PP_pos	4167.935026443376
PI5P3K_pos	3399.3936845502913
PI5P3Ker_pos	0.0
PI5P4K_pos	4167.935026443376
PI5P4Kn_pos	10332.203698965839
PIACGT_pos	51.699265082241006
PIK3_pos	4145.477757528359
PIK3er_pos	7713.7154062769205
PIK3n_pos	10773.396015991822
PIK4_pos	4167.935026443376
PIK4n_pos	10722.108045866287
PIK5_pos	4523.3647033043035
PIK5n_pos	10332.20369896584
PIPLC_pos	3855.9641978104564
PIPLCn_pos	18809.249732002412
PIt7_neg	520.5929919004561
PIt7_pos	526.1714662493939
PIt8_neg	357.55124356504774
PIt8_pos	520.5929919004561
PIt9_neg	1085.7437447123996
PIt9_pos	1085.7437447123996
PIter_neg	357.2287532805362
PIter_pos	2019.0762510935122
PItg_pos	6414.673678947086
PItn_neg	4360.095653099556
PItn_pos	6033.061287018611
PItx_neg	4583.630178368163
PItx_pos	0.0
PLA2_2_pos	10227.106322005428
PLA2_2e_pos	11747.165668124062
PLA2_pos	0.0
PMANM_neg	17364.306243033025
PMANM_pos	0.0
PMEVKc_pos	20437.292806982634
PMEVKx_pos	18464.198976747433
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	34441.75872487892
PMTCOAFABP1tc_pos	13843.585406896857
PMTCOAtx_neg	3109.1098541124143
PMTCOAtx_pos	5255.391116070348
PNP_neg	8073.369094812699
PNP_pos	0.0
PNTEH_pos	14433.957514700307
PNTEHe_pos	6188.152254412674
PNTK_pos	14406.000200916209
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4265.101737312011
PNTOt5le_pos	4282.338353572225
PNTOte_neg	2071.5453099197557
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3361.14440121218
PPA_pos	5914.2028966076205
PPAer_pos	8869.177637347506
PPAm_pos	3547.834509530409
PPAn_pos	13932.259308149
PPAt_pos	1587.1769770700391
PPAtm_pos	6078.801252368307
PPBNGS_pos	14771.892025593077
PPCDC_pos	4016.080997275448
PPCOACm_pos	4251.586376096129
PPCOAOm_pos	12684.921852489464
PPD2CSPp_pos	49.31911358948012
PPDOx_pos	1047.328554441397
PPDOy_pos	419.2638345655454
PPItm_neg	6171.333648591587
PPItm_pos	3908.9820285887668
PPItr_neg	2019.0762510935122
PPItr_pos	2019.0762510935122
PPItx_neg	6878.52002089603
PPItx_pos	4583.630178368163
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4618.8626093042185
PPM_pos	3095.961552371303
PPNCL3_pos	14406.000200916207
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14771.892025593073
PPPGOm_pos	14771.892025593079
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20572.86797935208
PRASCS_neg	0.0
PRASCS_pos	20572.867979352086
PRDX_pos	6729.731247866259
PRDXl_pos	12139.693700324633
PRFGS_pos	20572.8679793521
PRGNLONESULT_pos	7821.399483119285
PRGNLONEtm_neg	61514.82378065468
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54881.695644817235
PRGSTRNt_neg	61514.82378065468
PRGSTRNt_pos	6.262579501736091
PRISTANALtx_neg	0.0
PRISTANALtx_pos	47.4926851966091
PRISTCOAtcx_pos	4976.19434195508
PRISTCOAtx_neg	7232.8258465486415
PRISTCOAtx_pos	4976.19434195508
PRISTtx_neg	49.47447984953537
PRISTtx_pos	7232.825846548642
PRO1x_pos	489.9593652618394
PRO1xm_pos	574.1540584069718
PROAKGOX1r_pos	0.0
PROD2_pos	1439.9593652618394
PROD2m_pos	4226.810559255606
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1452.6631095082926
PRODt2r_pos	1452.6631095082926
PROGLYPEPT1tc_pos	9463.066308862348
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9463.066308862348
PROIMINOtc_pos	1511.3400388748453
PROSTGD2t_neg	638.5903176825335
PROSTGD2t_pos	638.5903176825335
PROSTGE1t3_pos	3817.3514182310128
PROSTGE1t_neg	638.5903176825335
PROSTGE1t_pos	638.5903176825335
PROSTGE2t2_neg	390.11633977795844
PROSTGE2t2_pos	390.11633977795844
PROSTGE2t3_pos	3756.9453627416547
PROSTGE2t_neg	390.11633977795844
PROSTGE2t_pos	390.11633977795844
PROSTGF2t_neg	527.7476776802301
PROSTGF2t_pos	527.7476776802301
PROSTGH2t_neg	1428.6114899039212
PROSTGH2t_pos	1428.6114899039212
PROSTGI2t_neg	1428.6114899039212
PROSTGI2t_pos	1428.6114899039212
PROSTGI2tr_neg	162.71217047295897
PROSTGI2tr_pos	6.088341797301996
PRO_Dtde_neg	1452.6631095082926
PRO_Dtde_pos	1452.6631095082926
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	427.9673499036478
PROt2r_pos	977.6551699539621
PROt4_2_r_neg	1144.7266708636087
PROt4_2_r_pos	1255.216320754714
PROt4_pos	427.9673499036478
PRPNCOAHYDm_pos	12678.869377324427
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4283.853996011918
PRPPS_pos	4008.455531754477
PSDm_hs_pos	18680.223289538913
PSERT_pos	3505.964896219232
PSFLIP_pos	4501.194341955078
PSFLIPm_pos	18680.223289538913
PSP_L_pos	3505.964896219232
PSSA1_hs_neg	761.8042861980591
PSSA1_hs_pos	4256.591060896776
PSSA2_hs_neg	16464.77171601739
PSSA2_hs_pos	4249.260522219738
PSYGCHe_pos	13822.285887281287
PSYTCHe_pos	14977.64014430551
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4501.194341955079
PSt3_pos	6.406516925023694
PTCRTD_neg	14475.985844195668
PTCRTD_pos	15.775473951592808
PTDCACRNCPT1_pos	29.223431893136684
PTDCACRNCPT2_pos	29.223431893136684
PTDCACRNt_pos	29.223431893136684
PTDCAt_neg	0.0
PTDCAt_pos	29.223431893136677
PTE2x_pos	0.0
PTE3x_pos	6840.117722932837
PTE4x_pos	6878.520020896031
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3356.2826675428837
PTPATe_neg	13499.688139876702
PTPATe_pos	22743.634243647102
PTRCAT1_pos	0.0
PTRCOX1_pos	12750.397413413322
PUNP1_neg	6310.732201260496
PUNP1_pos	3097.0935639654435
PUNP2_neg	6786.333612033605
PUNP2_pos	5472.184734207754
PUNP3_neg	8075.292612326497
PUNP3_pos	1558.0013192422348
PUNP4_neg	7742.9612909665575
PUNP4_pos	6449.051488449763
PUNP5_neg	4813.016741443304
PUNP5_pos	3780.4945180793247
PUNP6_neg	0.0
PUNP6_pos	7394.220834269164
PUNP7_neg	1558.0013192422348
PUNP7_pos	3954.233078734357
PVD3_neg	10994.168324856499
PVD3_pos	77312.35444439582
PYAM5POr_pos	4358.062546029944
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	4092.1523651525113
PYDAMtr_neg	0.0
PYDAMtr_pos	10222.341392199045
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	8041.082781033966
PYDXK_pos	4092.1523651525104
PYDXNK_pos	4092.1523651525117
PYDXNtr_neg	0.0
PYDXNtr_pos	9240.350564299782
PYDXPP_pos	4092.1523651525113
PYDXtr_neg	0.0
PYDXtr_pos	7919.96438608436
PYK_pos	449.6508530864854
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	8030.433357938269
PYNP2r_pos	5262.678095407641
PYRt2m_neg	1305.625635186021
PYRt2m_pos	1305.625635186021
PYRt2p_neg	2654.272715716236
PYRt2p_pos	2654.272715716236
PYRt2r_neg	473.0901720545319
PYRt2r_pos	473.0901720545319
Q10H2e_neg	0.0
Q10H2e_pos	5591.908276497936
QUILSYN_pos	0.0
RADH2_pos	832.2301273872371
RADH3_pos	962.9641405225889
RADH4_pos	947.2436360993489
RADH_pos	832.3544079517656
RAHY_pos	1636.5376290698719
RAI1_neg	2246.3393817286815
RAI1_pos	2246.3393817286815
RAI2_neg	2246.3393817286815
RAI2_pos	2246.3393817286815
RAI3_neg	947.2436360993489
RAI3_pos	1222.006092506044
RAI4_neg	1704.1310925060434
RAI4_pos	1686.522574806115
RAtn3_neg	0.0
RAtn3_pos	1222.006092506044
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3422.6710721633553
RBK_D_pos	0.0
RBK_pos	5652.817019939856
RBTt_pos	6451.570913426858
RDH1_neg	478.687296947538
RDH1_pos	2246.3393817286815
RDH1a_pos	478.687296947538
RDH2_neg	552.3213469326505
RDH2_pos	2246.3393817286815
RDH2a_pos	552.3213469326505
RDH3_neg	552.3213469326505
RDH3_pos	2246.3393817286815
RDH3a_pos	552.3213469326505
RDH4_neg	0.0
RDH4_pos	947.2436360993489
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5369.3648020641995
RE0344C_pos	3291.2107889629124
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12553.756199427602
RE0383C_pos	5374.601150116435
RE0452M_neg	7785.066328174809
RE0452M_pos	30171.381198315194
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1150.6506554777422
RE0453C_pos	1150.6506554777422
RE0453M_neg	9849.909586389087
RE0453M_pos	29610.67755504995
RE0453N_neg	306.54570094454925
RE0453N_pos	306.54570094454925
RE0456M_neg	9330.196443073592
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.754981944535846
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	13026.882994136731
RE0566C_neg	0.0
RE0566C_pos	13026.882994136731
RE0567C_neg	0.0
RE0567C_pos	13026.88299413673
RE0568C_neg	0.0
RE0568C_pos	13026.882994136731
RE0569C_pos	0.0
RE0569E_pos	5.257662766691101
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11845.245802110274
RE0577C_pos	3300.9692161411695
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5138.3321496444
RE0583C_pos	7140.946638723023
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	16115.944052608726
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	25039.36063758305
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	33842.43811355934
RE0690X_pos	0.0
RE0691C_neg	32554.445688572578
RE0691C_pos	4059.937488107176
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.854021357868394
RE0702E_pos	15.630381748005762
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	18051.45772592204
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	25039.36063758305
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	308.6290621505461
RE0830N_pos	308.6290621505461
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	8046.396878790731
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	8046.396878790731
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.105750462421213
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.353790836609891
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.74412112256603
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.550538824197616
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.27674132028964
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.105750462421213
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7821.399483119284
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7821.399483119284
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1181.3197881376614
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	49.31911358948012
RE1266C_pos	0.0
RE1303C_pos	7521.152352096913
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3728.5327007618716
RE1342C_pos	1271.9352801241484
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7168.969480706501
RE1447M_neg	0.0
RE1447M_pos	2421.951243908578
RE1447N_neg	3800.0
RE1447N_pos	9875.40647575429
RE1448N_neg	3045.2354809453236
RE1448N_pos	9875.40647575429
RE1448R_neg	0.0
RE1448R_pos	7168.9694807065
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	23.754981944535846
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	23.754981944535857
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2930.168207329718
RE1518M_pos	23.94503447609341
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2930.1682073297184
RE1519M_pos	23.945034476093408
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	23.754981944535846
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5679.402357293073
RE1521M_pos	23.754981944535846
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	23.75498194453585
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	23.754981944535846
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	23.754981944535846
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5679.402357293073
RE1526M_pos	23.75498194453585
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	23.754981944535857
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1206.4382239151864
RE1530C_pos	4239.2784043998845
RE1530M_neg	23161.61344214452
RE1530M_pos	1972.9831044067248
RE1531M_neg	0.0
RE1531M_pos	23.754981944535842
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	23.75498194453585
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5679.402357293073
RE1533M_pos	23.754981944535846
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	23.75498194453585
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5679.402357293073
RE1573M_pos	23.754981944535857
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
RE1582R_pos	0.0
RE1587C_pos	0.0
RE1587L_pos	0.0
RE1587R_pos	0.0
RE1627C_neg	0.0
RE1627C_pos	0.0
RE1628C_neg	0.0
RE1628C_pos	0.0
RE1629C_neg	0.0
RE1629C_pos	0.0
RE1630C_neg	0.0
RE1630C_pos	0.0
RE1630R_neg	0.0
RE1630R_pos	0.0
RE1631C_neg	0.0
RE1631C_pos	0.0
RE1632C_pos	0.0
RE1632R_pos	0.0
RE1635C_neg	0.0
RE1635C_pos	0.0
RE1635M_neg	0.0
RE1635M_pos	0.0
RE1635R_neg	0.0
RE1635R_pos	0.0
RE1635X_neg	0.0
RE1635X_pos	0.0
RE1651C_neg	0.0
RE1651C_pos	0.0
RE1653C_neg	0.0
RE1653C_pos	0.0
RE1691M_neg	0.0
RE1691M_pos	12.031286423515501
RE1699C_pos	0.0
RE1700C_pos	0.0
RE1701C_pos	0.0
RE1702C_pos	0.0
RE1709C_neg	2850.0
RE1709C_pos	2850.0
RE1709N_neg	308.6290621505461
RE1709N_pos	308.6290621505461
RE1711C_neg	0.0
RE1711C_pos	0.0
RE1711M_neg	0.0
RE1711M_pos	0.0
RE1796C_neg	0.0
RE1796C_pos	0.0
RE1796M_neg	2167.585970124508
RE1796M_pos	56175.699319142586
RE1796R_neg	497.19237952985634
RE1796R_pos	11505.712994058482
RE1803C_pos	0.0
RE1804C_neg	0.0
RE1804C_pos	68148.22782736171
RE1804M_neg	6896.34119107541
RE1804M_pos	66369.84679107176
RE1806C_pos	0.0
RE1806R_pos	0.0
RE1807C_neg	1244.7949231260386
RE1807C_pos	1238.2908331401295
RE1807M_neg	6998.100059447331
RE1807M_pos	66369.84679107176
RE1808R_pos	0.0
RE1809C_pos	0.0
RE1809R_pos	0.0
RE1810M_neg	66927.89533246546
RE1810M_pos	10895.547544210203
RE1811C_pos	0.0
RE1811R_pos	0.0
RE1812C_pos	0.0
RE1812R_pos	0.0
RE1815C_neg	0.0
RE1815C_pos	0.0
RE1815M_neg	0.0
RE1815M_pos	0.0
RE1815R_neg	0.0
RE1815R_pos	0.0
RE1815X_neg	0.0
RE1815X_pos	0.0
RE1816C_neg	0.0
RE1816C_pos	0.0
RE1816M_neg	0.0
RE1816M_pos	0.0
RE1816R_neg	0.0
RE1816R_pos	0.0
RE1816X_neg	0.0
RE1816X_pos	0.0
RE1817C_neg	0.0
RE1817C_pos	0.0
RE1817M_neg	0.0
RE1817M_pos	0.0
RE1817R_neg	0.0
RE1817R_pos	0.0
RE1817X_neg	0.0
RE1817X_pos	0.0
RE1818C_neg	0.0
RE1818C_pos	0.0
RE1818M_neg	0.0
RE1818M_pos	0.0
RE1818R_neg	0.0
RE1818R_pos	0.0
RE1818X_neg	0.0
RE1818X_pos	0.0
RE1819C_neg	0.0
RE1819C_pos	0.0
RE1819M_neg	0.0
RE1819M_pos	0.0
RE1819X_neg	0.0
RE1819X_pos	0.0
RE1826C_pos	68148.22782736171
RE1826M_pos	0.0
RE1827C_neg	0.0
RE1827C_pos	0.0
RE1827M_neg	0.0
RE1827M_pos	0.0
RE1828C_pos	0.0
RE1828M_pos	0.0
RE1829C_neg	0.0
RE1829C_pos	0.0
RE1829M_neg	0.0
RE1829M_pos	0.0
RE1830C_neg	0.0
RE1830C_pos	0.0
RE1830M_neg	0.0
RE1830M_pos	0.0
RE1834C_pos	7281.006751808159
RE1834M_neg	0.0
RE1834M_pos	0.0
RE1834X_neg	0.0
RE1834X_pos	0.0
RE1835C_pos	3290.92667567136
RE1835M_neg	0.0
RE1835M_pos	0.0
RE1835X_neg	0.0
RE1835X_pos	0.0
RE1836C_neg	0.0
RE1836C_pos	0.0
RE1836M_neg	0.0
RE1836M_pos	0.0
RE1836X_pos	16097.568482387722
RE1845C_neg	3234.0108004691942
RE1845C_pos	4184.010800469194
RE1845X_neg	4184.010800469194
RE1845X_pos	3234.0108004691942
RE1846C_neg	0.0
RE1846C_pos	0.0
RE1846X_neg	0.0
RE1846X_pos	0.0
RE1860C_neg	0.0
RE1860C_pos	0.0
RE1860E_neg	4.407122172114849
RE1860E_pos	4.517386055572992
RE1897C_neg	4059.937488107176
RE1897C_pos	32554.44568857257
RE1898C_neg	4059.937488107176
RE1898C_pos	32554.445688572578
RE1899C_neg	0.0
RE1899C_pos	0.0
RE1901R_neg	4750.0
RE1901R_pos	4750.0
RE1903R_neg	2850.0
RE1903R_pos	2850.0
RE1904C_pos	0.0
RE1904R_pos	0.0
RE1905C_pos	0.0
RE1905R_pos	0.0
RE1906C_pos	0.0
RE1906R_pos	0.0
RE1907C_neg	0.0
RE1907C_pos	0.0
RE1915C_neg	0.0
RE1915C_pos	0.0
RE1916C_neg	0.0
RE1916C_pos	0.0
RE1916X_neg	0.0
RE1916X_pos	0.0
RE1917C_neg	0.0
RE1917C_pos	0.0
RE1918C_neg	0.0
RE1918C_pos	0.0
RE1919C_neg	0.0
RE1919C_pos	0.0
RE1920C_pos	0.0
RE1921C_neg	0.0
RE1921C_pos	0.0
RE1922C_pos	0.0
RE1923C_pos	0.0
RE1925C_neg	0.0
RE1925C_pos	0.0
RE1927C_neg	0.0
RE1927C_pos	0.0
RE1933C_neg	0.0
RE1933C_pos	0.0
RE1938C_pos	0.0
RE1938R_pos	0.0
RE1941C_pos	0.0
RE1941R_pos	0.0
RE1942C_pos	0.0
RE1942R_pos	0.0
RE1943C_pos	0.0
RE1943R_pos	0.0
RE1944C_neg	0.0
RE1944C_pos	0.0
RE1952C_neg	0.0
RE1952C_pos	0.0
RE1952R_neg	0.0
RE1952R_pos	0.0
RE1952X_neg	0.0
RE1952X_pos	0.0
RE1954C_neg	0.0
RE1954C_pos	0.0
RE1956C_neg	0.0
RE1956C_pos	0.0
RE1956R_neg	0.0
RE1956R_pos	0.0
RE1956X_neg	0.0
RE1956X_pos	0.0
RE1957G_neg	0.0
RE1957G_pos	0.0
RE1957R_pos	7168.969480706498
RE1978C_neg	0.0
RE1978C_pos	0.0
RE2026C_neg	0.0
RE2026C_pos	0.0
RE2027C_neg	0.0
RE2027C_pos	0.0
RE2030M_neg	0.0
RE2030M_pos	0.0
RE2031M_neg	0.0
RE2031M_pos	0.0
RE2032M_neg	0.0
RE2032M_pos	0.0
RE2034C_neg	0.0
RE2034C_pos	0.0
RE2040C_neg	0.0
RE2040C_pos	0.0
RE2041C_neg	0.0
RE2041C_pos	0.0
RE2048N_pos	0.0
RE2048R_pos	0.0
RE2049C_neg	0.0
RE2049C_pos	0.0
RE2050C_pos	0.0
RE2050R_pos	0.0
RE2051C_neg	0.0
RE2051C_pos	0.0
RE2051G_neg	0.0
RE2051G_pos	0.0
RE2051R_neg	0.0
RE2051R_pos	0.0
RE2067C_neg	0.0
RE2067C_pos	0.0
RE2068C_neg	0.0
RE2068C_pos	0.0
RE2069C_neg	16.033760842922206
RE2069C_pos	4.444586947640736
RE2070C_neg	0.0
RE2070C_pos	0.0
RE2078M_neg	0.0
RE2078M_pos	0.0
RE2079R_neg	2850.0
RE2079R_pos	2850.0
RE2080C_neg	0.0
RE2080C_pos	0.0
RE2081C_neg	0.0
RE2081C_pos	0.0
RE2111M_neg	0.0
RE2111M_pos	0.0
RE2112C_pos	0.0
