	WT-EPA-d_S142_L007_R1_001
EX_gd1c_hs(e)_pos	12782.31991164652
EX_gdp(e)_neg	3.1262475902537594
EX_gdp(e)_pos	3.1262475902537594
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2582.3426815575217
EX_glcur(e)_neg	5.3537700954323135
EX_glcur(e)_pos	10.94218062403074
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13802.741630333929
EX_gln_L(e)_neg	4.913664855355521
EX_gln_L(e)_pos	8159.626128119501
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	15029.82021969178
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.631663555759385
EX_glu_L(e)_pos	8479.998360199988
EX_gluala(e)_neg	5.414343334178723
EX_gluala(e)_pos	9473.806819522491
EX_gly(e)_neg	5787.250479527186
EX_glyb(e)_neg	18.924505367765477
EX_glyb(e)_pos	10345.056790225484
EX_glyc(e)_neg	4132.634253161099
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	7046.702475632292
EX_glygly(e)_neg	13090.850220195645
EX_glygn2(e)_neg	13.449416182453845
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.449416182453845
EX_glygn5(e)_neg	5.093397886290717
EX_glygn5(e)_pos	19.491552172851012
EX_glyleu(e)_neg	9796.783033178217
EX_glyphe(e)_neg	10970.424179030106
EX_glypro(e)_neg	9504.75131814726
EX_glysar(e)_neg	17455.039996242955
EX_gmp(e)_neg	6.357787212692824
EX_gmp(e)_pos	7.414203423905819
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13412.244475312955
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13450.381070748062
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	13217.434927331504
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	13139.5721277548
EX_gsn(e)_neg	5909.960420875691
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	12961.704141093254
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15434.184995694983
EX_gthrd(e)_neg	2.5484561495845073
EX_gthrd(e)_pos	14011.975367154531
EX_gtp(e)_neg	3.1262475902537594
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.499728900154085
EX_gua(e)_pos	6201.213245877979
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13802.741630333929
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	15029.82021969178
EX_h(e)_neg	237.43679420991646
EX_h(e)_pos	2263.7925180249317
EX_h2o(e)_neg	247.8380973924032
EX_h2o(e)_pos	3517.1167414482816
EX_h2o2(e)_neg	4.005612891166345
EX_h2o2(e)_pos	5806.934603523219
EX_ha(e)_neg	37.274752660628366
EX_ha(e)_pos	19162.431039866515
EX_ha_pre1(e)_neg	15.19494906542967
EX_ha_pre1(e)_pos	19614.759524283854
EX_hco3(e)_neg	437.59515570563747
EX_hco3(e)_pos	5328.212304065529
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.519104593966968
EX_hdca(e)_neg	6.622838196447032
EX_hdca(e)_pos	13211.754350036566
EX_hdcea(e)_neg	10414.758696998219
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	51059.05929306636
EX_hexc(e)_neg	10.224369616888993
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5335.525676976277
EX_hista(e)_neg	10.86778334234029
EX_hista(e)_pos	5335.526285277419
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	33.313185877823116
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	354.16399176205107
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.519104593966968
EX_hxan(e)_neg	5.679479567023548
EX_hxan(e)_pos	6101.059996436368
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	9.838393813516376
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	459.1327496829762
EX_idp(e)_neg	2.2228807615320236
EX_idp(e)_pos	3.3639770117542542
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7784.156240828407
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.6394207705904975
EX_inost(e)_neg	10.99641278017574
EX_inost(e)_pos	6464.749957117784
EX_ins(e)_neg	6034.591199516695
EX_itp(e)_neg	3.3639770117542542
EX_itp(e)_pos	3.3639770117542542
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10852.095036390729
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.118985089673759
EX_ksi(e)_pos	1831.4407142458585
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1802.75567201547
EX_ksii_core2(e)_neg	101.69334022478361
EX_ksii_core2(e)_pos	302.3776247823718
EX_ksii_core4(e)_neg	109.91451697412442
EX_ksii_core4(e)_pos	499.7518176599174
EX_lac_D(e)_neg	2.439288451955797
EX_lac_D(e)_pos	3684.4153847644347
EX_lac_L(e)_neg	2.439288451955797
EX_lac_L(e)_pos	3633.125881777547
EX_lcts(e)_neg	4.360631584043783
EX_lcts(e)_pos	7448.41571523129
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3837.6183153468837
EX_leugly(e)_neg	9796.783033178217
EX_leuktrA4(e)_neg	3.458789478402627
EX_leuktrA4(e)_pos	4334.17827970584
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3441.509014700877
EX_leuktrC4(e)_neg	5.6422138978512715
EX_leuktrC4(e)_pos	22539.684080756586
EX_leuktrD4(e)_neg	4.122181174451781
EX_leuktrD4(e)_pos	18093.40817680063
EX_leuktrE4(e)_neg	4.765659872876385
EX_leuktrE4(e)_pos	17732.369156169974
EX_leuktrF4(e)_neg	5.6035816730985095
EX_leuktrF4(e)_pos	21320.746845814243
EX_leuleu(e)_neg	10323.929794423731
EX_lgnc(e)_neg	21.79521927342874
EX_lgnc(e)_pos	10.224369616888993
EX_limnen(e)_neg	7.519104593966968
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.939697336047935
EX_lneldc(e)_pos	9161.544261233663
EX_lnlc(e)_neg	6.130203422731878
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.952343890593146
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.771826071302849
EX_lnlncg(e)_pos	49.543111204415084
EX_lpchol_hs(e)_neg	14090.722212464376
EX_lys_L(e)_neg	12.534263012046827
EX_lys_L(e)_pos	3.943708981442934
EX_mag_hs(e)_neg	5200.340698056711
EX_mal_L(e)_neg	5295.669468080987
EX_mal_L(e)_pos	9350.820160311632
EX_malcoa(e)_neg	5.257928626241512
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3021.698943145359
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.28087222086518
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.186504105631172
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.647799295430239
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5352.26034384295
EX_meoh(e)_neg	5.748267188310607
EX_meoh(e)_pos	22206.44804642439
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42484.04680882387
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16562.325449969336
EX_met_L(e)_neg	10.856287836423181
EX_met_L(e)_pos	10250.975275252313
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4750.051327369391
EX_n2m2nmasn(e)_neg	60.14111427220899
EX_n2m2nmasn(e)_pos	776.0884885531236
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.874778375106073
EX_nac(e)_pos	29.10125751756847
EX_nad(e)_neg	4.758057799670761
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.758057799670761
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.585282821492548
EX_nh4(e)_neg	540.3792162240682
EX_nh4(e)_pos	5155.832883038797
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	7.0262238145446885
EX_no(e)_pos	58453.94901113921
EX_no2(e)_neg	5.3537700954323135
EX_no2(e)_pos	5.47109031201537
EX_npthl(e)_neg	7.519104593966968
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.83590649574717
EX_nrpphr(e)_pos	30050.249530637222
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	72231.29211889398
EX_nrvnc(e)_neg	22.494847640401275
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3745.768995134697
EX_o2s(e)_neg	3.211141736786502
EX_o2s(e)_pos	9069.570231785166
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19708.33292477315
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18962.633702377505
EX_ocdca(e)_neg	5195.335355527291
EX_ocdcea(e)_neg	7.003142225123938
EX_ocdcea(e)_pos	8893.210009724033
EX_octa(e)_neg	9008.672609116145
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.519104593966968
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.519104593966968
EX_orn(e)_neg	4.457038975484268
EX_orn(e)_pos	11403.137434714197
EX_orot(e)_neg	6.729392585776784
EX_orot(e)_pos	8393.35474906308
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11304.680497512438
EX_paf_hs(e)_neg	4.832960234067081
EX_paf_hs(e)_pos	6.8564693287504666
EX_pan4p(e)_neg	5448.529401021154
EX_pan4p(e)_pos	6695.725872020601
EX_pchol_hs(e)_neg	14.21870492465151
EX_pchol_hs(e)_pos	10591.657459716118
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5070.84558975973
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5070.8455897597305
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14475.79650262258
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15553.775366825434
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.519104593966968
EX_pglyc_hs(e)_neg	5.471090312015371
EX_pglyc_hs(e)_pos	13654.239160979017
EX_phe_L(e)_neg	5946.353471487027
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	19053.469265340555
EX_pheme(e)_neg	51204.00082881409
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.187312018814765
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	508.2929838685817
EX_pi(e)_pos	6200.033255576415
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6195.441638648246
EX_ppa(e)_neg	4.83979611338426
EX_ppa(e)_pos	10297.798001608218
EX_ppi(e)_neg	3.7864341892113678
EX_ppi(e)_pos	22191.761152211548
EX_prgstrn(e)_neg	6.282896417810373
EX_prgstrn(e)_pos	61685.73290505414
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.534076602411571
EX_pro_L(e)_pos	8258.431183224155
EX_progly(e)_neg	9504.75131814726
EX_prostgd2(e)_neg	2.502302911731215
EX_prostgd2(e)_pos	136.84363458711547
EX_prostge1(e)_neg	4.237532000397913
EX_prostge1(e)_pos	15.412596001193736
EX_prostge2(e)_neg	3.3951554085186224
EX_prostge2(e)_pos	16.032295595423086
EX_prostgf2(e)_neg	5.024893193984698
EX_prostgf2(e)_pos	144.49575544684978
EX_prostgh2(e)_neg	2.502302911731215
EX_prostgh2(e)_pos	134.6130298471531
EX_prostgi2(e)_neg	6.26776606077054
EX_prostgi2(e)_pos	163.92581695177196
EX_prpp(e)_neg	3.998841165530953
EX_prpp(e)_pos	27288.07729805853
EX_ps_hs(e)_neg	6.436914424864664
EX_ps_hs(e)_pos	14635.848521283233
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13802.741630333929
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	15029.82021969178
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.11478169066887
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.719867345302414
EX_ptrc(e)_pos	14570.436950454226
EX_ptth(e)_neg	6194.551526513303
EX_ptth(e)_pos	5733.863453492753
EX_pydam(e)_neg	10237.464750782003
EX_pydx(e)_neg	7932.637081857655
EX_pydx5p(e)_neg	9.295573866303048
EX_pydx5p(e)_pos	9674.837639451709
EX_pydxn(e)_neg	9246.602567271837
EX_pyr(e)_neg	3.639645287205352
EX_pyr(e)_pos	4531.078606801918
EX_q10(e)_neg	5610.140953250839
EX_q10h2(e)_pos	5610.140953250839
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6466.302070623042
EX_retfa(e)_neg	5.471090312015371
EX_retfa(e)_pos	1234.3844616224883
EX_retinol(e)_neg	813.607329386916
EX_retinol(e)_pos	24.342207179132878
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1659.0437611835075
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1659.0437611835073
EX_retn(e)_neg	351.05927757317545
EX_retn(e)_pos	835.5352464823671
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3976.5214148630403
EX_rib_D(e)_neg	5060.616597939219
EX_ribflv(e)_neg	17632.786456711838
EX_s2l2fn2m2masn(e)_neg	4.118985089673759
EX_s2l2fn2m2masn(e)_pos	806.6293925492745
EX_s2l2n2m2masn(e)_neg	76.3456197448025
EX_s2l2n2m2masn(e)_pos	668.5155512309765
EX_sarcs(e)_neg	10.165391181268207
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	5037.155845229354
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.5912963242705467
EX_ser_L(e)_pos	6899.966815641986
EX_sfcys(e)_pos	21892.37309142828
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	15177.185612777677
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1216.9697244672639
EX_so4(e)_pos	14028.980681698955
EX_spc_hs(e)_neg	11.577423714755646
EX_spc_hs(e)_pos	28818.460736299978
EX_sph1p(e)_neg	13.493359475717892
EX_sph1p(e)_pos	19769.006154353134
EX_sphs1p(e)_neg	9.299152092294921
EX_sphs1p(e)_pos	33090.788884344176
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	24009.305895712714
EX_sprm(e)_neg	2.009920252101856
EX_sprm(e)_pos	15465.134976141193
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.570432858080349
EX_strch1(e)_neg	13.449416182453845
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.396698943145358
EX_strch2(e)_pos	13.449416182453845
EX_strdnc(e)_neg	9.744158742180588
EX_strdnc(e)_pos	6.99157770989984
EX_succ(e)_neg	6.1657029970463215
EX_succ(e)_pos	5462.586343830184
EX_sucr(e)_neg	3.496698943145359
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.230799121690806
EX_tag_hs(e)_pos	8.109546495037025
EX_tagat_D(e)_neg	7.13480674745948
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.3409781781695442
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.519104593966968
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13141.711953647009
EX_tcynt(e)_neg	5.3537700954323135
EX_tcynt(e)_pos	11.215134770993934
EX_tdchola(e)_neg	5.510336696685237
EX_tdchola(e)_pos	67477.621819295
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8199.049151369542
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12697.866434176962
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12697.866434176962
EX_tethex3(e)_neg	10.391999335388533
EX_tethex3(e)_pos	7.878638031501306
EX_tetpent3(e)_neg	7.878638031501307
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.085069863914065
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.391999335388531
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.299286714573079
EX_thf(e)_pos	5181.613724050604
EX_thm(e)_neg	12348.104368069418
EX_thmmp(e)_neg	9.381701557887395
EX_thmmp(e)_pos	12348.104368069422
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	28374.182500539988
EX_thr_L(e)_neg	4.993279602658221
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.204195552061574
EX_thym(e)_pos	12319.220049102692
EX_thymd(e)_neg	5.864224624367833
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	9.83839381351638
EX_tmndnc(e)_neg	13.494986499711846
EX_tmndnc(e)_pos	244.89436739111963
EX_tolbutamide(e)_neg	7.519104593966968
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.503290983884174
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.071617936223227
EX_triodthy(e)_pos	10.613462399521019
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.097397176028714
EX_trp_L(e)_neg	7.325573916845824
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.256686211484448
EX_tststerone(e)_pos	54895.77992060962
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	68524.93058909883
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	61016.57639580564
EX_tsul(e)_neg	12.130333596740858
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7270.89578661438
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	171.52535959521046
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19560.536350993625
EX_tyr_L(e)_neg	3.2736110577597817
EX_tyr_L(e)_pos	5517.801304175982
EX_udp(e)_neg	3.1262475902537594
EX_udp(e)_pos	23177.95571171439
EX_udpg(e)_neg	5.393556904133669
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.5840078187511053
EX_ump(e)_pos	14768.42962851621
EX_ura(e)_neg	5.439365062909668
EX_ura(e)_pos	7358.637022287957
EX_urate(e)_neg	4.75
EX_urate(e)_pos	9020.319597898148
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11656.20939357399
EX_uri(e)_neg	4.967206071497187
EX_uri(e)_pos	5931.3171558813865
EX_utp(e)_neg	3.1262475902537594
EX_utp(e)_pos	26482.262564643617
EX_vacc(e)_neg	7.840782023747596
EX_vacc(e)_pos	8879.720551027796
EX_val_L(e)_neg	6.382869991630817
EX_val_L(e)_pos	7788.361025629558
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7533.440833643753
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.519104593966969
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18345.108934080494
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7520.701007302312
EX_xolest2_hs(e)_neg	5.47109031201537
EX_xolest2_hs(e)_pos	15000.15963980534
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	54339.894498409994
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54509.78683753186
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	54164.74486328822
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	864.2182804585209
EX_xylt(e)_neg	5079.344249503373
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	7074.054479018263
F1PGT_neg	0.0
F1PGT_pos	18021.314944095095
F6Tg_pos	17774.883884089
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8163.610740399938
FACOAL150_neg	0.0
FACOAL150_pos	29.11478169066887
FACOAL160i_pos	8465.399808255388
FACOAL161_neg	20887.414934149558
FACOAL161_pos	10461.83607661847
FACOAL170_neg	0.0
FACOAL170_pos	33.313185877823116
FACOAL180i_pos	3285.2242849670306
FACOAL1812_neg	8879.720551027798
FACOAL1812_pos	7.860581261777385
FACOAL1813_neg	5177.487518056817
FACOAL1813_pos	6.999881014752306
FACOAL181i_pos	4131.020089413764
FACOAL1821_neg	405.0697306298068
FACOAL1821_pos	9892.06888433228
FACOAL1822_neg	9161.544261233661
FACOAL1822_pos	13.939697336047933
FACOAL1831_neg	5122.048999870085
FACOAL1831_pos	12.77182607130285
FACOAL1832_neg	0.0
FACOAL1832_pos	6.952343890593147
FACOAL184_neg	6.991577709899839
FACOAL184_pos	13.63421291555419
FACOAL191_pos	7242.335956082878
FACOAL200_pos	3297.086183305868
FACOAL203_neg	49.22578107916454
FACOAL203_pos	6.1718669765786975
FACOAL2042_neg	32.69613662536288
FACOAL2042_pos	7.8010113279422635
FACOAL204_neg	7660.822890224454
FACOAL204_pos	12.658924247862098
FACOAL205_neg	244.89436739111966
FACOAL205_pos	13.49498649971185
FACOAL206_neg	0.0
FACOAL206_pos	47.18731201881479
FACOAL224_neg	135.02556720451213
FACOAL224_pos	9.252560464647368
FACOAL2251_neg	197.87773351471262
FACOAL2251_pos	11.085069863914068
FACOAL2252_neg	385.94687368517936
FACOAL2252_pos	12.764926975322513
FACOAL226_neg	476.16330044450365
FACOAL226_pos	9.874019506923108
FACOAL240_neg	10.224369616888993
FACOAL240_pos	21.79521927342875
FACOAL241_neg	0.0
FACOAL241_pos	22.494847640401275
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.391999335388533
FACOAL245_1_neg	0.0
FACOAL245_1_pos	11.085069863914068
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.878638031501308
FACOAL246_1_neg	7.878638031501306
FACOAL246_1_pos	10.391999335388531
FACOAL260_neg	0.0
FACOAL260_pos	10.22436961688899
FACOAL40im_pos	6.2872003191726105
FACOAL80i_pos	9008.672609116144
FADDP_pos	3405.445477995713
FADDPle_pos	14560.953692446035
FADH2ETC_pos	300.92447735394325
FADH2tru_pos	5351.124928193936
FADH2tx_neg	0.0
FADH2tx_pos	69123.23449445577
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5351.124928193936
FADtx_neg	69123.23449445578
FADtx_pos	0.0
FAEL183_pos	24663.45250810273
FAEL184_pos	32.67063504596749
FAEL204_pos	15267.73930817897
FAEL205_pos	37870.29541544473
FAH1_pos	7.51910459396697
FAH2_pos	7520.701007302312
FAH3_pos	18345.108934080494
FALDH_neg	1159.8814145510678
FALDH_pos	1159.8814145510678
FALDtly_neg	0.0
FALDtly_pos	12107.191481527452
FALDtm_neg	0.0
FALDtm_pos	27250.71989783437
FAOXC101C102m_pos	284.9485498305168
FAOXC101C102x_pos	497.294310161541
FAOXC101C8m_pos	496.8777949221019
FAOXC101C8x_pos	497.294310161541
FAOXC101m_pos	25830.93498386301
FAOXC101x_pos	497.294310161541
FAOXC102C101m_pos	284.9485498305168
FAOXC102C101x_pos	497.294310161541
FAOXC102C103m_pos	709.5840235981802
FAOXC102C103x_pos	925.0411108024465
FAOXC102C81m_pos	709.5840235981802
FAOXC102C81x_pos	925.0411108024465
FAOXC102m_pos	709.5840235981802
FAOXC102x_pos	925.0411108024465
FAOXC103C102m_pos	709.5840235981802
FAOXC103C102x_pos	925.0411108024465
FAOXC10C10OHm_pos	12990.794827324227
FAOXC10C8m_pos	5040.740204232776
FAOXC10C8x_pos	23921.090065203887
FAOXC10DCC8DCx_pos	28131.13652056816
FAOXC11C9m_pos	64.07097931986492
FAOXC11_pos	47.18731201881478
FAOXC121C101m_pos	25830.93498386301
FAOXC121C10x_pos	23995.991815409507
FAOXC121x_pos	18575.500193233733
FAOXC122C101m_pos	284.9485498305168
FAOXC122m_pos	284.9485498305168
FAOXC122x_pos	497.294310161541
FAOXC123C102m_pos	709.5840235981802
FAOXC123C102x_pos	925.0411108024465
FAOXC123m_pos	709.5840235981802
FAOXC123x_pos	925.0411108024465
FAOXC12C10m_pos	5020.768356566866
FAOXC12C10x_pos	23921.09006520389
FAOXC12C12OHm_pos	12547.468536165243
FAOXC12DCC10DCx_pos	48250.22125830968
FAOXC12DCTc_neg	8030.6813606408505
FAOXC12DCTc_pos	46182.924364141865
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	8030.681360640851
FAOXC12DCx_neg	8030.681360640851
FAOXC12DCx_pos	46182.92436414185
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	64.07097931986492
FAOXC140_pos	42530.24413566015
FAOXC141C121m_pos	25830.93498386301
FAOXC141C121x_pos	18575.500193233733
FAOXC141C141OHm_pos	13986.788612272698
FAOXC142C122m_pos	284.9485498305168
FAOXC142C122x_pos	497.294310161541
FAOXC142C142OHm_pos	32230.128937991587
FAOXC143C123m_pos	709.5840235981802
FAOXC143C123x_pos	925.0411108024465
FAOXC14C12m_pos	14075.176253172998
FAOXC14C12x_pos	23921.090065203884
FAOXC14C14OHm_pos	10507.532369186723
FAOXC14DCC12DCx_pos	46182.92436414185
FAOXC150m_pos	62.80381057111734
FAOXC15ATPx_pos	6875.4576208762755
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	64.07097931986492
FAOXC15NADPx_pos	47.97557844224562
FAOXC15NADx_pos	47.57414086853074
FAOXC16080m_pos	37736.74957829113
FAOXC16080x_pos	16427.651095397356
FAOXC160_pos	40368.35674546724
FAOXC161802m_pos	25777.116203472942
FAOXC16180m_pos	25797.692952484074
FAOXC161C141m_pos	13986.788612272707
FAOXC161C141x_pos	18575.500193233733
FAOXC161C161OHm_pos	10461.988762226823
FAOXC162C142m_pos	23.97245584945565
FAOXC162C162OHm_pos	22506.6123021992
FAOXC163C142x_pos	497.294310161541
FAOXC163C143m_pos	32.7142730222975
FAOXC163C164Gm_pos	287.9623155607208
FAOXC163C164x_pos	497.294310161541
