	Ob-DHA-a_S123_L007_R1_001
NRPPHRt4_2_r_neg	1316.6784903498424
NRPPHRt4_2_r_pos	1299.6843522092067
NRPPHRtu_neg	1299.6843522092067
NRPPHRtu_pos	1316.6784903498424
NRVNCCOAtx_neg	4894.573547479491
NRVNCCOAtx_pos	21.554140007954413
NRVNCCOAtxc_pos	4894.573547479491
NRVNCCPT1_pos	0.0
NRVNCCPT2_pos	0.0
NRVNCCRNt_pos	0.0
NRVNCt_neg	1191.0671907671153
NRVNCt_pos	1198.9992828468892
NS26T2g_pos	219.1344658032444
NS26Tg_pos	368.4620788562519
NT5C_pos	4081.439337663661
NTD10_pos	4325.242584579896
NTD11_pos	3866.7994580214568
NTD12_pos	0.0
NTD1_pos	3336.429663964281
NTD1m_pos	1700.684031204937
NTD2_pos	4080.699675463074
NTD2e_pos	11570.376383423787
NTD2l_pos	0.0
NTD2m_pos	8992.110051774062
NTD3_pos	3478.958087957278
NTD3l_pos	0.0
NTD4_pos	3267.852869759296
NTD4e_pos	21.79703295263078
NTD4l_pos	0.0
NTD5_pos	3302.0189194860645
NTD5l_pos	0.0
NTD5m_pos	1700.6840312049364
NTD6_pos	4078.4364834792123
NTD6l_pos	0.0
NTD7_pos	3038.194262263274
NTD7e_pos	9238.494528241737
NTD7l_pos	0.0
NTD8_pos	3334.6124338641825
NTD8l_pos	0.0
NTD9_pos	4404.1158620578135
NTD9e_pos	21.286300770689003
NTD9l_pos	0.0
NTMELYStner_pos	0.0
NTP3e_pos	3.0965467009696166
NTPP10_pos	0.0
NTPP11_pos	0.0
NTPP9_pos	0.0
NaKt_pos	3451.8808334534538
O16G1e_pos	19.496001894272105
O16G2e_pos	21.725819876639527
O2St_neg	4.038265130784203
O2St_pos	8800.15591439426
O2Stm_neg	8767.765757511439
O2Stm_pos	5.251831363407605
O2Stn_neg	0.0
O2Stn_pos	8854.498598946677
O2Stx_neg	0.0
O2Stx_pos	8793.071701046243
O2t_neg	15612.010387155946
O2t_pos	4406.429163202233
O2ter_neg	24545.812475324587
O2ter_pos	9953.414701544862
O2tm_neg	9683.056145493209
O2tm_pos	5208.790268339017
O2tn_neg	8854.498598946677
O2tn_pos	0.0
O2tp_neg	5470.524761540446
O2tp_pos	4458.701150487764
OAADC_pos	6413.784342412894
OAGD3te_neg	0.0
OAGD3te_pos	19180.071812927144
OAGD3tg_neg	19180.071812927163
OAGD3tg_pos	0.0
OAGT3te_neg	0.0
OAGT3te_pos	18423.352369325097
OAGT3tg_neg	18423.352369325094
OAGT3tg_pos	0.0
OBDHc_pos	4058.7874345529654
OCBTm_pos	11625.510125463632
OCCOAtm_pos	12372.38880177802
OCCOAtx_neg	23591.963062810726
OCCOAtx_pos	13799.584717798001
OCD11COACPT1_neg	0.0
OCD11COACPT1_pos	23367.41749911523
OCD11CRNCACT_neg	0.0
OCD11CRNCACT_pos	23367.41749911523
OCD11CRNCPT2_neg	0.0
OCD11CRNCPT2_pos	23367.417499115225
OCDCAFATPc_pos	4130.0777822650325
OCDCAtr_neg	578.6953527200017
OCDCAtr_pos	586.6274447997754
OCDCEAtr_neg	578.6953527200017
OCDCEAtr_pos	586.6274447997754
OCDEAFABP1tc_neg	4750.0
OCDEAFABP1tc_pos	2375.0
OCOAT1m_pos	2102.1976649826465
OCT11EFATP_pos	23367.417499115225
OCTAt_neg	0.0
OCTAt_pos	8841.27429824776
OCTDEC2ACBP_neg	0.0
OCTDEC2ACBP_pos	9.843811560546223
OCTDECCACT_neg	0.0
OCTDECCACT_pos	15453.530317411893
OCTDECCPT1_neg	0.0
OCTDECCPT1_pos	15453.530317411894
OCTDECCPT2_neg	0.0
OCTDECCPT2_pos	15453.530317411896
OCTDECE1CRNe_pos	15453.530317411898
ODECOAtx_neg	21.554140007954413
ODECOAtx_pos	0.0
OIVD1m_pos	10368.899602412512
OIVD2m_pos	11879.50239298705
OIVD3m_pos	9299.903675207754
OLEICFATPtc_pos	4187.419230121312
OMEPRAZOLEte_neg	0.0
OMEPRAZOLEte_pos	7.542103324167914
OMHDEACIDTD_neg	0.0
OMHDEACIDTD_pos	19710.638039193185
OMHDOCOSACTD_neg	0.0
OMHDOCOSACTD_pos	15656.945972982432
OMHPALTD_neg	0.0
OMHPALTD_pos	29559.4003397683
OMPDC_pos	10111.107235149148
ONPTHLte_neg	7.542103324167914
ONPTHLte_pos	0.0
OPAHir_pos	5692.516858863772
ORETNF2_pos	1492.7678110795814
ORETNF_pos	1477.0844614951402
ORETNtn2_neg	0.0
ORETNtn2_pos	1492.7678110795814
ORETNtn_neg	0.0
ORETNtn_pos	1477.0844614951402
ORNALArBATtc_pos	1237.2230001541145
ORNDC_pos	11706.256522888067
ORNLEUrBATtc_pos	1237.2230001541145
ORNTArm_neg	9603.237337109183
ORNTArm_pos	26.5443912833636
ORNt3m_neg	332.96071758143773
ORNt3m_pos	332.96071758143773
ORNt4m_neg	332.96071758143773
ORNt4m_pos	332.96071758143773
ORNtiDF_pos	1139.5016979227826
OROTGLUt_neg	3801.4137384651344
OROTGLUt_pos	2148.891538236332
ORPT_neg	10111.107235149148
ORPT_pos	0.0
OXAHCOtex_pos	852.1583037434583
OXAtp_pos	12412.052997403262
P45011A1m_pos	60945.360564920375
P45011B11m_pos	54125.28070089254
P45011B12m_pos	51504.676794794905
P45011B21m_pos	53095.588047653524
P45017A1r_pos	54140.16506077387
P45017A2r_pos	54140.16506077388
P45017A3r_pos	54140.165060773885
P45017A4r_pos	54140.16506077388
P45019A1r_pos	51180.661172342676
P45019A2r_pos	51261.19964634896
P4501B1r_pos	50321.36838679082
P45021A1r_pos	54125.28070089253
P45021A2r_pos	51504.67679479492
P45027A11m_pos	64575.9807271248
P45027A12m_pos	7327.512230767858
P45027A13m_pos	7327.512230767858
P45027A14m_pos	65548.90546833025
P45027A15m_pos	7132.032936691032
P45027A16m_pos	7291.389745157147
P45027A1m_pos	2220.3521994314838
P4502A6_pos	7.542103324167914
P4502C18_pos	7.905896956454486
P4502C19_pos	7.542103324167915
P4502C8_pos	7.542103324167915
P4502C92_pos	7.542103324167914
P4502C93_pos	7.542103324167916
P4502C94_pos	7.542103324167914
P4502C9_pos	7.542103324167915
P4502D6_pos	7.542103324167914
P4502E1_pos	14.132838886052053
P4502F1_pos	7.542103324167914
P45039A1r_pos	53467.97360647475
P4503A43r_pos	0.0
P4503A4_pos	0.0
P4503A5_pos	7.542103324167914
P4503A7r_pos	51895.14404171753
P45046A1r_pos	53467.97360647475
P4504B1r_pos	0.0
P4504F121r_pos	0.0
P4504F122r_pos	0.0
P4504F123r_pos	12.928288711870394
P4504F81r_pos	0.0
P4507A1r_pos	11563.892307185002
P4507B11r_pos	53781.32151256211
P4507B12r_pos	53691.964637842204
P4508B11r_pos	64728.936516238806
P4508B13r_pos	64575.980727124785
P450LTB4r_pos	0.0
P450SCC1m_neg	2220.3521994314838
P450SCC1m_pos	55746.064729128986
P5CDm_pos	1165.125175008785
P5CR_pos	492.08799755442953
P5CRm_pos	918.6149187604069
P5CRxm_pos	762.4758697062053
PACCOAL_pos	18661.656007284633
PAFH_pos	4159.102780125293
PAFHe_pos	6378.432886506485
PAFS_pos	4159.102780125294
PAFt_neg	6381.338638526605
PAFt_pos	6.836124788636621
PAIL45P_HStn_neg	6810.1952224579745
PAIL45P_HStn_pos	7891.128663201987
PAIL4P_HStn_neg	4890.407225077272
PAIL4P_HStn_pos	5440.760216521923
PAIL_HStn_neg	7881.639423633315
PAIL_HStn_pos	5700.0
PALFATPtc_pos	8408.061171135318
PAN4PP_pos	4063.486674876534
PAN4PPe_pos	5662.629423161402
PAPStg_neg	0.0
PAPStg_pos	38012.78145427662
PAPtg_pos	38012.78145427662
PA_HSter_neg	5580.699256566447
PA_HSter_pos	0.0
PA_HStg_neg	5580.699256566447
PA_HStg_pos	0.0
PA_HStn_neg	17352.928343945612
PA_HStn_pos	0.0
PCFLOPm_pos	10067.140443122255
PCHOLHSTDe_pos	10403.235230191924
PCHOLP_hs_pos	755.712685594533
PCHOLPg_hs_pos	5580.699256566447
PCHOLPm_hs_pos	13478.579569968784
PCHOLPr_hs_pos	5580.699256566447
PCHOL_HSter_neg	5712.26095283766
PCHOL_HSter_pos	5580.699256566447
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5580.699256566447
PCLAD_pos	47.04446008885397
PCREATtmdiffir_pos	3646.423101669723
PCRNtc_pos	4699.964019135322
PCRNtm_pos	1589.0925239156932
PCm_pos	5404.918908043303
PCt_pos	11916.944834478893
PDE1_pos	3280.3421159477384
PDE1g_pos	0.0
PDE4_pos	3273.608498467813
PDE4g_pos	0.0
PDE4n_pos	10901.115147473614
PDHm_pos	6407.959667650276
PDX5PO_pos	4006.6790570164258
PDXPP_pos	3744.452675144381
PEAMNO_pos	18661.656007284633
PECDCHe_pos	5072.0271214076965
PECGCHLe_pos	14256.666531776225
PECGONCOATr_pos	0.0
PECTCHLe_pos	15331.632844795133
PEFLIP_pos	4059.5277445002334
PEFLIPm_pos	4401.910508291601
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5650.778593150005
PEPCKm_pos	8601.551111046685
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.542103324167915
PERILLYLte_pos	0.0
PEROXx_pos	45.9223752042395
PETHCT_pos	4096.3338246324465
PETOHMm_hs_pos	10067.140443122255
PETOHMr_hs_pos	5712.26095283766
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4401.910508291601
PE_HStm_pos	10067.140443122253
PEt_neg	4059.527744500234
PEt_pos	3325.0
PFK26_pos	3225.114337216538
PFK_pos	544.0486219892205
PGCD_pos	3125.4959556861395
PGDI_neg	2.7681972065783733
PGDI_pos	137.92929788757272
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	6.316880142989632
PGISr_pos	162.9496989313969
PGI_neg	4876.865194156264
PGI_pos	5622.516822114648
PGK_neg	3125.4959556861395
PGK_pos	5002.017960116375
PGLYCP_pos	0.0
PGLYCt_neg	13384.872812867903
PGLYCt_pos	220.52083574815248
PGL_pos	6419.901890012201
PGLc_pos	31459.66593180428
PGLer_pos	11172.982843576267
PGMT_neg	3690.0263935464823
PGMT_pos	5092.216102039762
PGM_neg	3482.1654635936584
PGM_pos	7695.503693744088
PGPPT_pos	13384.872812867903
PGPP_hs_pos	13384.872812867903
PGS_pos	119.93159485433952
PGSr_pos	162.9496989313969
PHACCOAGLNAC_pos	18661.656007284633
PHCDm_pos	371.2642240629863
PHCHGSm_neg	0.0
PHCHGSm_pos	1321.2642240629866
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18661.656007284633
PHEATB0tc_pos	1445.1218078364209
PHEMEe_pos	323.52382093811894
PHEMEt_pos	323.52382093811894
PHEMEtm_neg	0.0
PHEMEtm_pos	14542.442846715927
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	281.41664468481406
PHEt4_pos	417.85233250812803
PHEtec_neg	417.85233250812803
PHEtec_pos	533.5187052793013
PHEyLATthc_pos	764.3406137917302
PHYCBOXL_pos	18661.656007284633
PHYHx_pos	45.9223752042395
PHYQt_pos	4894.573547479491
PHYTt_neg	0.0
PHYTt_pos	45.922375204239515
PI345P3P_pos	3268.806129461891
PI345P3Pn_pos	9956.41055486917
PI345P5P_pos	3321.58062941612
PI345P5Pn_pos	10749.623719820114
PI34P3Pn_pos	10749.623719820116
PI34P4Pn_pos	10749.623719820116
PI34P5K_pos	3321.58062941612
PI34P5Kn_pos	10749.623719820112
PI3P3Pn_pos	3042.8542655570263
PI3P4K_pos	7834.639459045536
PI3P4Kn_pos	10749.623719820114
PI3P5K_pos	3682.071564886028
PI45P3K_pos	3268.806129461892
PI45P3Kn_pos	9956.410554869173
PI45P4P_pos	4081.6394236333153
PI45P5P_pos	3301.323885659961
PI45P5Pn_pos	3800.0
PI45PLC_pos	8729.345195993727
PI45PLCn_pos	0.0
PI4P3K_pos	6729.61656479707
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10749.623719820112
PI4P5K_pos	3301.3238856599614
PI4P5Kn_pos	9804.002068950653
PI4PLC_pos	7331.098115652143
PI4PLCn_pos	18031.55143616936
PI4PP_pos	4081.639423633315
PI5P3K_pos	3312.5741871376736
PI5P3Ker_pos	0.0
PI5P4K_pos	4081.639423633315
PI5P4Kn_pos	10198.904457721666
PIACGT_pos	51.060916911518504
PIK3_pos	4058.857739493034
PIK3er_pos	7766.393839462532
PIK3n_pos	10643.357651828117
PIK4_pos	4081.639423633315
PIK4n_pos	10593.80684649268
PIK5_pos	4428.355117241387
PIK5n_pos	10198.904457721663
PIPLC_pos	3781.027141136656
PIPLCn_pos	18645.103978629337
PIt7_neg	493.9586964179573
PIt7_pos	517.281301107523
PIt8_neg	308.44616577177993
PIt8_pos	493.9586964179573
PIt9_neg	1075.6246492381347
PIt9_pos	1075.6246492381347
PIter_neg	365.8051686076488
PIter_pos	2021.9350562025495
PItg_pos	6314.253315493657
PItn_neg	4355.097611228987
PItn_pos	5985.789406190773
PItx_neg	4483.116785894537
PItx_pos	0.0
PLA2_2_pos	9971.01740297331
PLA2_2e_pos	11459.390757788184
PLA2_pos	0.0
PMANM_neg	17090.405842694654
PMANM_pos	0.0
PMEVKc_pos	19883.622041803806
PMEVKx_pos	18091.716088952893
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	33768.21415314862
PMTCOAFABP1tc_pos	13514.834479420933
PMTCOAtx_neg	3089.8113496940355
PMTCOAtx_pos	5057.301942221427
PNP_neg	7829.818390013304
PNP_pos	0.0
PNTEH_pos	14158.891032289599
PNTEHe_pos	6141.524107682985
PNTK_pos	14136.724105228215
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4073.849130258727
PNTOt5le_pos	4086.787796554083
PNTOte_neg	2055.37898637367
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3271.848503477147
PPA_pos	5729.5786495656
PPAer_pos	8704.22604320918
PPAm_pos	3447.8938814408216
PPAn_pos	13736.274892533456
PPAt_pos	1538.6265026726926
PPAtm_pos	6215.116606366543
PPBNGS_pos	14542.442846715925
PPCDC_pos	3977.2314519630054
PPCOACm_pos	4211.418385029055
PPCOAOm_pos	12489.373639085803
PPD2CSPp_pos	48.700011696448016
PPDOx_pos	1046.1662529487496
PPDOy_pos	403.4526754815846
PPItm_neg	5928.452053685214
PPItm_pos	3824.928415649251
PPItr_neg	2021.9350562025495
PPItr_pos	2021.9350562025495
PPItx_neg	6624.429834761602
PPItx_pos	4483.116785894537
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4497.879986050485
PPM_pos	2996.4882344790813
PPNCL3_pos	14136.724105228212
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14542.442846715929
PPPGOm_pos	14542.442846715925
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20353.750990143566
PRASCS_neg	0.0
PRASCS_pos	20353.75099014357
PRDX_pos	6617.073139244919
PRDXl_pos	12032.917486849541
PRFGS_pos	20353.750990143548
PRGNLONESULT_pos	7063.66240237738
PRGNLONEtm_neg	60945.36056492036
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54140.165060773885
PRGSTRNt_neg	60945.36056492037
PRGSTRNt_pos	6.236023666622131
PRISTANALtx_neg	0.0
PRISTANALtx_pos	45.9223752042395
PRISTCOAtcx_pos	4894.573547479494
PRISTCOAtx_neg	6914.1037694937295
PRISTCOAtx_pos	4894.573547479493
PRISTtx_neg	47.83503870513791
PRISTtx_pos	6914.10376949373
PRO1x_pos	492.08799755442953
PRO1xm_pos	762.4758697062053
PROAKGOX1r_pos	0.0
PROD2_pos	1442.0879975544296
PROD2m_pos	4327.851957152039
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1479.1466530520684
PRODt2r_pos	1471.2145609722943
PROGLYPEPT1tc_pos	9365.111931918025
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9365.111931918027
PROIMINOtc_pos	1533.6655456520562
PROSTGD2t_neg	779.2629375730438
PROSTGD2t_pos	779.2629375730438
PROSTGE1t3_pos	3451.1547561977695
PROSTGE1t_neg	779.2629375730438
PROSTGE1t_pos	779.2629375730438
PROSTGE2t2_neg	407.65673264075133
PROSTGE2t2_pos	410.3007633340093
PROSTGE2t3_pos	3349.715116441703
PROSTGE2t_neg	410.3007633340093
PROSTGE2t_pos	407.65673264075133
PROSTGF2t_neg	618.5378088123844
PROSTGF2t_pos	618.5378088123844
PROSTGH2t_neg	1520.172839469179
PROSTGH2t_pos	1520.172839469179
PROSTGI2t_neg	1520.172839469179
PROSTGI2t_pos	1520.172839469179
PROSTGI2tr_neg	162.9496989313969
PROSTGI2tr_pos	6.316880142989632
PRO_Dtde_neg	1479.1466530520684
PRO_Dtde_pos	1471.2145609722943
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	465.55782069681584
PROt2r_pos	932.9600860800108
PROt4_2_r_neg	1213.0333245516351
PROt4_2_r_pos	1356.9717953244533
PROt4_pos	465.55782069681584
PRPNCOAHYDm_pos	12484.361062418515
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4189.784488148075
PRPPS_pos	3869.398469485926
PSDm_hs_pos	18333.91808161995
PSERT_pos	3125.4959556861395
PSFLIP_pos	4401.910508291602
PSFLIPm_pos	18333.91808161995
PSP_L_pos	3125.4959556861395
PSSA1_hs_neg	755.712685594533
PSSA1_hs_pos	4088.158654244558
PSSA2_hs_neg	16116.380169945684
PSSA2_hs_pos	4096.3338246324465
PSYGCHe_pos	13592.569369733917
PSYTCHe_pos	14785.284251010877
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4401.910508291601
PSt3_pos	6.407469496891318
PTCRTD_neg	14080.88079434475
PTCRTD_pos	14.93616761366454
PTDCACRNCPT1_pos	28.72565300341778
PTDCACRNCPT2_pos	28.72565300341778
PTDCACRNt_pos	28.72565300341778
PTDCAt_neg	0.0
PTDCAt_pos	28.72565300341778
PTE2x_pos	0.0
PTE3x_pos	6552.319152759239
PTE4x_pos	6624.429834761601
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3260.3084723219804
PTPATe_neg	12981.04332172679
PTPATe_pos	22271.466328969833
PTRCAT1_pos	0.0
PTRCOX1_pos	12378.715022315273
PUNP1_neg	6186.824522829139
PUNP1_pos	2997.7400217286868
PUNP2_neg	6655.932710635834
PUNP2_pos	5338.207644135853
PUNP3_neg	7899.398122079512
PUNP3_pos	1506.4752626961044
PUNP4_neg	7417.353392001393
PUNP4_pos	6271.093406131358
PUNP5_neg	4733.447015033504
PUNP5_pos	3621.817273763973
PUNP6_neg	0.0
PUNP6_pos	7266.290272950094
PUNP7_neg	1506.4752626961044
PUNP7_pos	3868.8089986570844
PVD3_neg	10917.751712665226
PVD3_pos	76208.64746404442
PYAM5POr_pos	4006.6790570164258
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3744.452675144378
PYDAMtr_neg	0.0
PYDAMtr_pos	10060.13442149104
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	7926.388046605351
PYDXK_pos	3744.4526751443805
PYDXNK_pos	3744.4526751443786
PYDXNtr_neg	0.0
PYDXNtr_pos	9038.753900353126
PYDXPP_pos	3744.452675144379
PYDXtr_neg	0.0
PYDXtr_pos	7802.504240690574
PYK_pos	376.78056221988356
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	7889.246559809425
PYNP2r_pos	5112.280068140679
PYRt2m_neg	1247.8103962321413
PYRt2m_pos	1247.8103962321413
PYRt2p_neg	2538.6976331318933
PYRt2p_pos	2538.6976331318933
PYRt2r_neg	395.4935660149028
PYRt2r_pos	395.4935660149028
Q10H2e_neg	0.0
Q10H2e_pos	5547.1070830358585
QUILSYN_pos	0.0
RADH2_pos	818.3177333444244
RADH3_pos	947.3988390684809
RADH4_pos	933.4612384955168
RADH_pos	819.6229301903431
RAHY_pos	1624.2006960864462
RAI1_neg	2213.7129934959266
RAI1_pos	2213.7129934959266
RAI2_neg	2213.7129934959266
RAI2_pos	2213.7129934959266
RAI3_neg	933.4612384955168
RAI3_pos	1203.4928110795818
RAI4_neg	1685.6178110795813
RAI4_pos	1669.93446149514
RAtn3_neg	0.0
RAtn3_pos	1203.492811079582
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3308.154759104184
RBK_D_pos	0.0
RBK_pos	5612.100575095458
RBTt_pos	6413.356005720555
RDH1_neg	432.60208438370285
RDH1_pos	2213.7129934959266
RDH1a_pos	432.60208438370285
RDH2_neg	521.6641589557544
RDH2_pos	2213.7129934959266
RDH2a_pos	521.6641589557544
RDH3_neg	521.6641589557544
RDH3_pos	2213.7129934959266
RDH3a_pos	521.6641589557544
RDH4_neg	0.0
RDH4_pos	933.4612384955169
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5324.265337721455
RE0344C_pos	3177.507021313051
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12353.97354421778
RE0383C_pos	5320.786389236449
RE0452M_neg	7629.660397181591
RE0452M_pos	29681.56497680913
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1146.5001467969087
RE0453C_pos	1146.5001467969087
RE0453M_neg	9484.577778640423
RE0453M_pos	29118.116969430605
RE0453N_neg	298.4336424108813
RE0453N_pos	298.4336424108813
RE0456M_neg	8992.110051774062
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.176193840036085
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12590.665425202256
RE0566C_neg	0.0
RE0566C_pos	12590.665425202258
RE0567C_neg	0.0
RE0567C_pos	12590.665425202258
RE0568C_neg	0.0
RE0568C_pos	12590.665425202256
RE0569C_pos	0.0
RE0569E_pos	5.257051714456216
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11514.153713701635
RE0577C_pos	3194.86474300614
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5083.82696690821
RE0583C_pos	7100.9597788177225
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	15736.670592132545
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24323.08483257723
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	32722.391134304395
RE0690X_pos	0.0
RE0691C_neg	31871.657880543826
RE0691C_pos	4022.1213860919434
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.823603107040036
RE0702E_pos	15.516152200980605
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17478.52308303316
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24323.084832577235
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	290.3671727140851
RE0830N_pos	290.3671727140851
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	7868.342381645512
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	7868.342381645511
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.106764138827569
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.356778514439151
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.750043126834745
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.55901878180221
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.286557976014358
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.106764138827569
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7868.342381645512
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7063.66240237738
RE1135G_neg	0.0
RE1135G_pos	0.0
