	WT-e_S150_L007_R1_001
PETHCT_pos	4286.379063142112
PETOHMm_hs_pos	10287.393546823096
PETOHMr_hs_pos	5785.373045874836
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4530.834008336382
PE_HStm_pos	10287.393546823096
PEt_neg	4189.311494719445
PEt_pos	3325.0
PFK26_pos	3336.9176521217355
PFK_pos	632.8726723196918
PGCD_pos	3746.712788661871
PGDI_neg	2.519743882366524
PGDI_pos	137.223246575946
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	6.185392460049694
PGISr_pos	164.3288650279135
PGI_neg	5020.283484998506
PGI_pos	5813.75941522397
PGK_neg	3737.4671532999373
PGK_pos	5036.386593831379
PGLYCP_pos	0.0
PGLYCt_neg	13801.434905181903
PGLYCt_pos	228.1484121738373
PGL_pos	6541.226939611624
PGLc_pos	32227.04188853282
PGLer_pos	11301.419712661891
PGMT_neg	3815.5735012772575
PGMT_pos	5297.113485505309
PGM_neg	3640.419312589666
PGM_pos	8304.827058180312
PGPPT_pos	13801.434905181903
PGPP_hs_pos	13801.434905181903
PGS_pos	121.63189438893342
PGSr_pos	164.3288650279135
PHACCOAGLNAC_pos	19129.18938296286
PHCDm_pos	403.4780513982706
PHCHGSm_neg	0.0
PHCHGSm_pos	1353.4780513982705
PHEACGLNt_neg	0.0
PHEACGLNt_pos	19129.18938296286
PHEATB0tc_pos	1468.2713435851242
PHEMEe_pos	332.1516621171167
PHEMEt_pos	332.1516621171167
PHEMEtm_neg	0.0
PHEMEtm_pos	14751.619869725262
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	288.73691331456797
PHEt4_pos	422.3582759540338
PHEtec_neg	422.3582759540338
PHEtec_pos	500.58440474741474
PHEyLATthc_pos	766.2133171132116
PHYCBOXL_pos	19129.18938296286
PHYHx_pos	47.53657612992322
PHYQt_pos	5009.21909347398
PHYTt_neg	0.0
PHYTt_pos	47.536576129923226
PI345P3P_pos	3402.884368177747
PI345P3Pn_pos	10114.956854288906
PI345P5P_pos	3461.9456708572916
PI345P5Pn_pos	10896.735304312548
PI34P3Pn_pos	10896.735304312548
PI34P4Pn_pos	10896.735304312546
PI34P5K_pos	3461.945670857293
PI34P5Kn_pos	10896.735304312546
PI3P3Pn_pos	3063.5358845773976
PI3P4K_pos	8149.424320398747
PI3P4Kn_pos	10896.735304312546
PI3P5K_pos	3871.7847276293323
PI45P3K_pos	3402.884368177747
PI45P3Kn_pos	10114.956854288908
PI45P4P_pos	4205.027833654929
PI45P5P_pos	3442.5893669125962
PI45P5Pn_pos	3800.0
PI45PLC_pos	9038.13838672414
PI45PLCn_pos	0.0
PI4P3K_pos	7021.843088456757
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10896.735304312544
PI4P5K_pos	3442.5893669125962
PI4P5Kn_pos	9960.346436573176
PI4PLC_pos	7601.738704392297
PI4PLCn_pos	18278.9125850964
PI4PP_pos	4205.027833654929
PI5P3K_pos	3458.7695906178933
PI5P3Ker_pos	0.0
PI5P4K_pos	4205.027833654929
PI5P4Kn_pos	10349.878737197094
PIACGT_pos	51.85745102040883
PIK3_pos	4181.122576443769
PIK3er_pos	7830.619448304597
PIK3n_pos	10793.371919691832
PIK4_pos	4205.027833654929
PIK4n_pos	10739.411037821012
PIK5_pos	4594.137713455208
PIK5n_pos	10349.878737197094
PIPLC_pos	3929.4657798234
PIPLCn_pos	18896.881743059257
PIt7_neg	536.9196234795934
PIt7_pos	540.2198838722646
PIt8_neg	358.6433095595971
PIt8_pos	536.9196234795934
PIt9_neg	1092.111689001879
PIt9_pos	1092.111689001879
PIter_neg	364.95014643693844
PIter_pos	2021.650048812313
PItg_pos	6475.758135480936
PItn_neg	4360.467699376081
PItn_pos	6063.781849911068
PItx_neg	4617.822083750869
PItx_pos	0.0
PLA2_2_pos	10535.792192938005
PLA2_2e_pos	12094.539351800277
PLA2_pos	0.0
PMANM_neg	17373.64891547162
PMANM_pos	0.0
PMEVKc_pos	20411.69119569187
PMEVKx_pos	18469.30337677446
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	34522.31146467111
PMTCOAFABP1tc_pos	13877.697875007767
PMTCOAtx_neg	3109.467442300426
PMTCOAtx_pos	5257.865545219967
PNP_neg	8046.875110799592
PNP_pos	0.0
PNTEH_pos	14456.271379523021
PNTEHe_pos	6208.440787197773
PNTK_pos	14432.11650396336
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4339.904425361341
PNTOt5le_pos	4354.513805264661
PNTOte_neg	2071.2195810214007
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3405.7220019795004
PPA_pos	5983.216307635346
PPAer_pos	8944.125499055104
PPAm_pos	3566.226452488979
PPAn_pos	14013.167673975897
PPAt_pos	1613.5430632219416
PPAtm_pos	6120.643084430598
PPBNGS_pos	14751.619869725277
PPCDC_pos	4047.524557452801
PPCOACm_pos	4263.41391379336
PPCOAOm_pos	12707.218492705042
PPD2CSPp_pos	49.27834210094875
PPDOx_pos	1048.127585641266
PPDOy_pos	424.44614594051285
PPItm_neg	6039.166321350082
PPItm_pos	3918.832001871616
PPItr_neg	2021.650048812313
PPItr_pos	2021.650048812313
PPItx_neg	6875.808106313407
PPItx_pos	4617.822083750869
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4691.3730121430235
PPM_pos	3097.831954347696
PPNCL3_pos	14432.116503963352
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14751.619869725282
PPPGOm_pos	14751.619869725277
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20718.067548696075
PRASCS_neg	0.0
PRASCS_pos	20718.067548696046
PRDX_pos	6721.862867683427
PRDXl_pos	12116.099330363213
PRFGS_pos	20718.06754869606
PRGNLONESULT_pos	7771.262781125221
PRGNLONEtm_neg	61618.78692186523
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54990.353699565225
PRGSTRNt_neg	61618.786921865234
PRGSTRNt_pos	6.263692317307155
PRISTANALtx_neg	0.0
PRISTANALtx_pos	47.536576129923226
PRISTCOAtcx_pos	5009.219093473979
PRISTCOAtx_neg	7287.327576080428
PRISTCOAtx_pos	5009.219093473979
PRISTtx_neg	49.52464197617532
PRISTtx_pos	7287.327576080427
PRO1x_pos	503.78443622126315
PRO1xm_pos	756.0141332623325
PROAKGOX1r_pos	0.0
PROD2_pos	1453.7844362212631
PROD2m_pos	4417.423576164885
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1496.3195209467729
PRODt2r_pos	1493.722079349292
PROGLYPEPT1tc_pos	9476.636022669138
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9476.636022669138
PROIMINOtc_pos	1569.137565148726
PROSTGD2t_neg	704.9579702819176
PROSTGD2t_pos	704.9579702819176
PROSTGE1t3_pos	3931.5932086089333
PROSTGE1t_neg	704.9579702819176
PROSTGE1t_pos	704.9579702819176
PROSTGE2t2_neg	416.1862565494047
PROSTGE2t2_pos	417.0520704152316
PROSTGE2t3_pos	3845.9600207240646
PROSTGE2t_neg	417.0520704152316
PROSTGE2t_pos	416.1862565494047
PROSTGF2t_neg	563.7276020387033
PROSTGF2t_pos	563.7276020387033
PROSTGH2t_neg	1478.0316400976028
PROSTGH2t_pos	1478.0316400976028
PROSTGI2t_neg	1478.0316400976028
PROSTGI2t_pos	1478.0316400976028
PROSTGI2tr_neg	164.32886502791348
PROSTGI2tr_pos	6.185392460049694
PRO_Dtde_neg	1496.3195209467729
PRO_Dtde_pos	1493.722079349292
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	472.9026814200622
PROt2r_pos	952.6687038989526
PROt4_2_r_neg	1224.2172057110524
PROt4_2_r_pos	1362.9885200875187
PROt4_pos	472.9026814200622
PRPNCOAHYDm_pos	12701.17797265295
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4335.721881479604
PRPPS_pos	4037.121242071861
PSDm_hs_pos	18674.55729115146
PSERT_pos	3746.712788661871
PSFLIP_pos	4530.834008336383
PSFLIPm_pos	18674.55729115146
PSP_L_pos	3746.712788661871
PSSA1_hs_neg	825.4065905934822
PSSA1_hs_pos	4299.451502939664
PSSA2_hs_neg	16429.305749714153
PSSA2_hs_pos	4286.37906314211
PSYGCHe_pos	13709.724902422215
PSYTCHe_pos	15017.770119628995
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4530.834008336382
PSt3_pos	6.477484657249897
PTCRTD_neg	14539.322435386393
PTCRTD_pos	15.344952407309567
PTDCACRNCPT1_pos	29.414613549040205
PTDCACRNCPT2_pos	29.414613549040205
PTDCACRNt_pos	29.414613549040205
PTDCAt_neg	0.0
PTDCAt_pos	29.414613549040205
PTE2x_pos	0.0
PTE3x_pos	6854.0345717502305
PTE4x_pos	6875.808106313407
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3370.314927805642
PTPATe_neg	13585.205329859702
PTPATe_pos	22761.90842675483
PTRCAT1_pos	0.0
PTRCOX1_pos	12568.577910817294
PUNP1_neg	6418.852184030801
PUNP1_pos	3099.188395226566
PUNP2_neg	6873.652054088447
PUNP2_pos	5591.925424755636
PUNP3_neg	8156.279752551229
PUNP3_pos	1574.7460619651442
PUNP4_neg	7904.20985163361
PUNP4_pos	6502.615710553034
PUNP5_neg	4855.054040640258
PUNP5_pos	3814.621676482465
PUNP6_neg	0.0
PUNP6_pos	7391.321360655674
PUNP7_neg	1574.7460619651442
PUNP7_pos	3979.294255425686
PVD3_neg	11020.48438624969
PVD3_pos	77208.95091131181
PYAM5POr_pos	4242.431280602244
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3981.6159278344912
PYDAMtr_neg	0.0
PYDAMtr_pos	10232.174503925933
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	8077.325011447219
PYDXK_pos	3981.6159278344912
PYDXNK_pos	3981.6159278344912
PYDXNtr_neg	0.0
PYDXNtr_pos	9274.40224493348
PYDXPP_pos	3981.615927834492
PYDXtr_neg	0.0
PYDXtr_pos	7956.554012822747
PYK_pos	443.05028899077865
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	8137.585913148235
PYNP2r_pos	5387.416991030941
PYRt2m_neg	1305.0602633644135
PYRt2m_pos	1305.0602633644135
PYRt2p_neg	2650.379686957498
PYRt2p_pos	2650.379686957498
PYRt2r_neg	490.99195483211827
PYRt2r_pos	490.99195483211827
Q10H2e_neg	0.0
Q10H2e_pos	5596.825348435722
QUILSYN_pos	0.0
RADH2_pos	833.3783867457335
RADH3_pos	961.1588734173722
RADH4_pos	945.1170136958108
RADH_pos	833.25465968231
RAHY_pos	1636.6867603620071
RAI1_neg	2221.791469551316
RAI1_pos	2221.791469551316
RAI2_neg	2221.791469551316
RAI2_pos	2221.791469551316
RAI3_neg	945.1170136958108
RAI3_pos	1222.859830326021
RAI4_neg	1704.9848303260212
RAI4_pos	1686.3262865202478
RAtn3_neg	0.0
RAtn3_pos	1222.859830326021
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3464.1201945718003
RBK_D_pos	0.0
RBK_pos	5734.489765618205
RBTt_pos	6451.858087722137
RDH1_neg	487.7108718332481
RDH1_pos	2221.791469551316
RDH1a_pos	487.7108718332481
RDH2_neg	521.1602057929091
RDH2_pos	2221.791469551316
RDH2a_pos	521.1602057929091
RDH3_neg	521.1602057929091
RDH3_pos	2221.791469551316
RDH3a_pos	521.1602057929091
RDH4_neg	0.0
RDH4_pos	945.1170136958108
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5371.381467728224
RE0344C_pos	3284.0684661568653
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12625.295995918577
RE0383C_pos	5386.9486609638825
RE0452M_neg	7797.50820164622
RE0452M_pos	30168.49424879407
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1143.0063638629754
RE0453C_pos	1143.0063638629754
RE0453M_neg	9684.067741373483
RE0453M_pos	29468.306767104736
RE0453N_neg	294.92351184045236
RE0453N_pos	294.92351184045236
RE0456M_neg	9186.178381030884
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.85945259125806
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	13107.685789641138
RE0566C_neg	0.0
RE0566C_pos	13107.685789641138
RE0567C_neg	0.0
RE0567C_pos	13107.685789641138
RE0568C_neg	0.0
RE0568C_pos	13107.685789641138
RE0569C_pos	0.0
RE0569E_pos	5.258211354232482
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11857.709883238433
RE0577C_pos	3293.042116644428
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5140.994950032638
RE0583C_pos	7131.95730534753
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	16129.347903487334
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	25045.84261677954
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	34022.6052618564
RE0690X_pos	0.0
RE0691C_neg	32387.566697411457
RE0691C_pos	4064.6109663495185
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.891863052801274
RE0702E_pos	15.817391464408894
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	18052.24556257967
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	25045.84261677954
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	307.86065507801806
RE0830N_pos	307.86065507801806
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	8106.761204647435
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	8106.761204647433
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.106579365047777
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.356233918035553
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.748963658963326
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.5978586226957745
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.284768587831103
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.106579365047777
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	8106.761204647438
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7771.262781125225
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1182.8228987759928
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	49.278342100948755
RE1266C_pos	0.0
RE1303C_pos	7521.334220624116
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3757.6627651601493
RE1342C_pos	1276.3185602992469
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7228.313955727351
RE1447M_neg	0.0
RE1447M_pos	2435.005555365098
RE1447N_neg	3800.0
RE1447N_pos	9921.422851060837
RE1448N_neg	3063.5358845773976
RE1448N_pos	9921.422851060837
RE1448R_neg	0.0
RE1448R_pos	7228.313955727351
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	23.85945259125806
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	23.85945259125806
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2993.5626431637843
RE1518M_pos	24.04922255831493
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2993.5626431637834
RE1519M_pos	24.049222558314927
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	23.85945259125806
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5713.9686356399125
RE1521M_pos	23.85945259125806
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	23.85945259125806
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	23.859452591258062
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	23.859452591258062
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5713.9686356399125
RE1526M_pos	23.859452591258062
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	23.859452591258062
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1208.210898047372
RE1530C_pos	4272.822563192475
RE1530M_neg	23166.879039215957
RE1530M_pos	1930.9920290759883
RE1531M_neg	0.0
RE1531M_pos	23.85945259125806
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	23.859452591258062
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5713.9686356399125
RE1533M_pos	23.85945259125806
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	23.85945259125806
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5713.9686356399125
RE1573M_pos	23.85945259125806
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
RE1582R_pos	0.0
RE1587C_pos	0.0
RE1587L_pos	0.0
RE1587R_pos	0.0
RE1627C_neg	0.0
RE1627C_pos	0.0
RE1628C_neg	0.0
RE1628C_pos	0.0
RE1629C_neg	0.0
RE1629C_pos	0.0
RE1630C_neg	0.0
RE1630C_pos	0.0
RE1630R_neg	0.0
RE1630R_pos	0.0
RE1631C_neg	0.0
RE1631C_pos	0.0
RE1632C_pos	0.0
RE1632R_pos	0.0
RE1635C_neg	0.0
RE1635C_pos	0.0
RE1635M_neg	0.0
RE1635M_pos	0.0
RE1635R_neg	0.0
RE1635R_pos	0.0
RE1635X_neg	0.0
RE1635X_pos	0.0
RE1651C_neg	0.0
RE1651C_pos	0.0
RE1653C_neg	0.0
RE1653C_pos	0.0
RE1691M_neg	0.0
RE1691M_pos	11.998237997069392
RE1699C_pos	0.0
RE1700C_pos	0.0
RE1701C_pos	0.0
RE1702C_pos	0.0
RE1709C_neg	2850.0
RE1709C_pos	2850.0
RE1709N_neg	307.86065507801806
RE1709N_pos	307.86065507801806
RE1711C_neg	0.0
RE1711C_pos	0.0
RE1711M_neg	0.0
RE1711M_pos	0.0
RE1796C_neg	0.0
RE1796C_pos	0.0
RE1796M_neg	2161.607727016737
RE1796M_pos	56192.02171338393
RE1796R_neg	502.6437145707336
RE1796R_pos	11584.669622453177
RE1803C_pos	0.0
RE1804C_neg	0.0
RE1804C_pos	68317.77516902516
RE1804M_neg	6938.165904082797
RE1804M_pos	66537.34223136274
RE1806C_pos	0.0
RE1806R_pos	0.0
RE1807C_neg	1252.942489690772
RE1807C_pos	1237.8873041528523
RE1807M_neg	7039.007533659904
RE1807M_pos	66537.34223136272
RE1808R_pos	0.0
RE1809C_pos	0.0
RE1809R_pos	0.0
RE1810M_neg	67080.35281324181
RE1810M_pos	11190.545278794263
RE1811C_pos	0.0
RE1811R_pos	0.0
RE1812C_pos	0.0
RE1812R_pos	0.0
RE1815C_neg	0.0
RE1815C_pos	0.0
RE1815M_neg	0.0
RE1815M_pos	0.0
RE1815R_neg	0.0
RE1815R_pos	0.0
RE1815X_neg	0.0
RE1815X_pos	0.0
RE1816C_neg	0.0
RE1816C_pos	0.0
RE1816M_neg	0.0
RE1816M_pos	0.0
RE1816R_neg	0.0
RE1816R_pos	0.0
RE1816X_neg	0.0
RE1816X_pos	0.0
RE1817C_neg	0.0
RE1817C_pos	0.0
RE1817M_neg	0.0
RE1817M_pos	0.0
RE1817R_neg	0.0
RE1817R_pos	0.0
RE1817X_neg	0.0
RE1817X_pos	0.0
RE1818C_neg	0.0
RE1818C_pos	0.0
RE1818M_neg	0.0
RE1818M_pos	0.0
RE1818R_neg	0.0
RE1818R_pos	0.0
RE1818X_neg	0.0
RE1818X_pos	0.0
RE1819C_neg	0.0
RE1819C_pos	0.0
RE1819M_neg	0.0
RE1819M_pos	0.0
RE1819X_neg	0.0
RE1819X_pos	0.0
RE1826C_pos	68317.77516902518
RE1826M_pos	0.0
RE1827C_neg	0.0
RE1827C_pos	0.0
RE1827M_neg	0.0
RE1827M_pos	0.0
RE1828C_pos	0.0
RE1828M_pos	0.0
RE1829C_neg	0.0
RE1829C_pos	0.0
RE1829M_neg	0.0
RE1829M_pos	0.0
RE1830C_neg	0.0
RE1830C_pos	0.0
RE1830M_neg	0.0
RE1830M_pos	0.0
RE1834C_pos	7281.438503376527
RE1834M_neg	0.0
RE1834M_pos	0.0
RE1834X_neg	0.0
RE1834X_pos	0.0
RE1835C_pos	3285.317109913169
RE1835M_neg	0.0
RE1835M_pos	0.0
RE1835X_neg	0.0
RE1835X_pos	0.0
RE1836C_neg	0.0
RE1836C_pos	0.0
RE1836M_neg	0.0
RE1836M_pos	0.0
RE1836X_pos	16303.92260753567
RE1845C_neg	3258.563961705878
RE1845C_pos	4208.563961705879
RE1845X_neg	4208.563961705879
RE1845X_pos	3258.563961705878
RE1846C_neg	0.0
RE1846C_pos	0.0
RE1846X_neg	0.0
RE1846X_pos	0.0
RE1860C_neg	0.0
RE1860C_pos	0.0
RE1860E_neg	4.465986257217359
RE1860E_pos	4.53626512890103
RE1897C_neg	4064.6109663495185
RE1897C_pos	32387.56669741144
RE1898C_neg	4064.6109663495185
RE1898C_pos	32387.56669741146
RE1899C_neg	0.0
RE1899C_pos	0.0
RE1901R_neg	4750.0
RE1901R_pos	4750.0
RE1903R_neg	2850.0
RE1903R_pos	2850.0
RE1904C_pos	0.0
RE1904R_pos	0.0
RE1905C_pos	0.0
RE1905R_pos	0.0
RE1906C_pos	0.0
RE1906R_pos	0.0
RE1907C_neg	0.0
RE1907C_pos	0.0
RE1915C_neg	0.0
RE1915C_pos	0.0
RE1916C_neg	0.0
RE1916C_pos	0.0
RE1916X_neg	0.0
RE1916X_pos	0.0
RE1917C_neg	0.0
RE1917C_pos	0.0
RE1918C_neg	0.0
RE1918C_pos	0.0
RE1919C_neg	0.0
RE1919C_pos	0.0
RE1920C_pos	0.0
RE1921C_neg	0.0
RE1921C_pos	0.0
RE1922C_pos	0.0
RE1923C_pos	0.0
RE1925C_neg	0.0
RE1925C_pos	0.0
RE1927C_neg	0.0
RE1927C_pos	0.0
RE1933C_neg	0.0
RE1933C_pos	0.0
RE1938C_pos	0.0
RE1938R_pos	0.0
RE1941C_pos	0.0
RE1941R_pos	0.0
RE1942C_pos	0.0
RE1942R_pos	0.0
RE1943C_pos	0.0
RE1943R_pos	0.0
RE1944C_neg	0.0
RE1944C_pos	0.0
RE1952C_neg	0.0
RE1952C_pos	0.0
RE1952R_neg	0.0
