	WT.e_S150_L007_R1_001	Ob.911.e_S155_L007_R1_001	WT.a_S116_L007_R1_001	Ob.911.d_S148_L007_R1_001
FK_pos	1.9781956296816516	2.7548875021634687	2.3645724322958563	2.2539892662307865
FKYNH_pos	0.0	0.0	0.0	0.0
FMNAT_pos	4.346956889378885	4.812498225333564	4.632268215499513	4.3103401206121505
FOLR2_pos	3.356143810225275	4.1440463696167065	3.7813597135246595	3.7300964655954685
FOLt2_pos	2.7676547982373463	3.6016965164809576	2.720278465233327	3.102658131363739
FOLt2_neg	2.7676547982373463	3.6016965164809576	2.720278465233327	3.102658131363739
FORMCOAtx_pos	0.0	0.0	0.0	0.0
FORMCOAtx_neg	0.0	0.0	0.0	0.0
FORt2m_pos	0.0	0.0	0.0	0.0
FORt2m_neg	0.0	0.0	0.0	0.0
FORtr_pos	0.0	0.0	0.0	0.0
FORtr_neg	0.0	0.0	0.0	0.0
FORtrn_pos	0.0	0.0	0.0	0.0
FORtrn_neg	0.0	0.0	0.0	0.0
FPGS_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS2_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS2m_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS3_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS3m_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS4_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS4m_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS5_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS5m_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS6_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS6m_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS7_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS7m_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS8_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS8m_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS9_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGS9m_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FPGSm_pos	6.599764103072517	6.658639942401795	6.6862203650227325	6.116447935511657
FRDPtc_pos	0.0	0.0	0.0	0.0
FRDPtc_neg	0.0	0.0	0.0	0.0
FRDPtr_pos	0.0	0.0	0.0	0.0
FRDPtr_neg	0.0	0.0	0.0	0.0
FRTT_pos	3.3103401206121505	3.4289463447694826	3.23112515787905	3.0789513413948217
FRUt1r_pos	6.825276830054866	7.853434323633527	7.183784233127527	7.363609146852331
FRUt1r_neg	6.825276830054866	7.853434323633527	7.183784233127527	7.363609146852331
FRUt4_pos	0.0	0.16349873228287956	0.0	0.5558161550616397
FRUt4_neg	0.0	0.16349873228287956	0.0	0.5558161550616397
FT_pos	0.0	0.0	0.0	0.0
FTCD_pos	8.017031080527842	8.530172209373644	8.306927502426007	7.351910961103077
FTHFCL_pos	4.222650022451478	4.922673592849446	4.408032466130653	4.548436624696042
FTHFDH_pos	8.972778799623404	9.886611111851002	9.187302580240376	8.75110884181332
FTHFL_pos	6.291493053259273	7.009884588931844	6.535586436354843	6.059831136192821
FTHFLm_pos	6.292781749227846	7.055824700134858	6.536985375791937	6.102028179367315
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCASE2e_pos	1.6182386555954547	2.541019153133559	2.0669502439246266	2.678071905112638
FUCASE2ly_pos	5.110613805500896	5.739308070860385	5.294988267691446	5.769507291436245
FUCASEe_pos	1.6182386555954547	2.541019153133559	2.0669502439246266	2.678071905112638
FUCASEly_pos	5.110613805500896	5.739308070860385	5.294988267691446	5.769507291436245
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCGALGBSIDEte_pos	0.0	0.0	0.0	0.0
FUCGALGBSIDEte_neg	0.0	0.0	0.0	0.0
FUCGALGBSIDEtg_pos	0.0	0.0	0.0	0.0
FUCGALGBSIDEtg_neg	0.0	0.0	0.0	0.0
FUCtly_pos	0.0	0.0	0.0	0.0
FUM_pos	0.0	0.0	0.0	0.0
FUM_neg	0.0	0.0	0.0	0.0
FUMAC_pos	8.872089989334793	9.10341895654546	8.962230882382508	8.65613879872702
FUMm_pos	0.0	0.0	0.0	0.0
FUMm_neg	0.0	0.0	0.0	0.0
FUMSO3tm_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
FUMSO3tm_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
FUMSO4tm_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
FUMSO4tm_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
FUMtm_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
FUMtm_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
FUMTSULtm_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
FUMTSULtm_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
FUT11g_pos	0.48542682717024166	0.0	0.4222330006830478	0.903038270112912
FUT12g_pos	0.48542682717024166	0.0	0.4222330006830478	0.903038270112912
FUT14g_pos	0.48542682717024166	0.0	0.4222330006830478	0.903038270112912
FUT15g_pos	0.48542682717024166	0.0	0.4222330006830478	0.903038270112912
FUT16g_pos	0.48542682717024166	0.0	0.4222330006830478	0.903038270112912
FUT17g_pos	0.48542682717024166	0.0	0.4222330006830478	0.903038270112912
FUT18g_pos	0.48542682717024166	0.0	0.4222330006830478	0.903038270112912
FUT31g_pos	0.0	0.0	0.0	0.0
FUT32g_pos	0.0	0.0	0.0	0.0
FUT33g_pos	0.0	0.0	0.0	0.0
FUT34g_pos	0.0	0.0	0.0	0.0
FUT35g_pos	0.0	0.0	0.0	0.0
FUT910g_pos	0.0	0.0	0.0	0.0
FUT911g_pos	0.0	0.0	0.0	0.0
FUT91g_pos	0.0	0.0	0.0	0.0
FUT92g_pos	0.0	0.0	0.0	0.0
FUT93g_pos	0.0	0.0	0.0	0.0
FUT94g_pos	0.0	0.0	0.0	0.0
FUT95g_pos	0.0	0.0	0.0	0.0
FUT96g_pos	0.0	0.0	0.0	0.0
FUT97g_pos	0.0	0.0	0.0	0.0
FUT98g_pos	0.0	0.0	0.0	0.0
FUT99g_pos	0.0	0.0	0.0	0.0
G12MT1_L_pos	0.0	0.0	0.0	0.0
G12MT1_U_pos	0.0	0.0	0.0	0.0
G12MT2_L_pos	0.0	0.0	0.0	0.0
G12MT2_U_pos	0.0	0.0	0.0	0.0
G13MT_L_pos	3.177917792195843	3.3909427728025427	3.2675357980687347	3.039138393906958
G13MT_U_pos	3.177917792195843	3.3909427728025427	3.2675357980687347	3.039138393906958
G14T10g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T11g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T12g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T13g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T14g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T15g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T16g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T17g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T18g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T19g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T20g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T21g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T2g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T3g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T4g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T5g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T6g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T7g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T8g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14T9g_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G14Tg_pos	4.369466483650723	5.37920505996061	4.797012977836145	4.779259720372376
G16MT_L_pos	0.0	0.0	0.0	0.0
G16MT_U_pos	0.0	0.0	0.0	0.0
G1M6MASNB1terg_pos	0.0	0.0	0.0	0.0
G1M7MASNBterg_pos	0.0	0.0	0.0	0.0
G1M7MASNCterg_pos	0.0	0.0	0.0	0.0
G1M8MASNterg_pos	0.0	0.0	0.0	0.0
G1PTT_pos	0.0	0.0	0.0	0.0
G2M8MASNterg_pos	0.0	0.0	0.0	0.0
G3M8MASNterg_pos	0.0	0.0	0.0	0.0
G3PD1_pos	7.2700616727277625	8.034523875334392	7.342608077559401	8.512384929461028
G3PD1_neg	7.2700616727277625	8.034523875334392	7.342608077559401	8.512384929461028
G3PD2m_pos	3.4620523187964327	4.445594291341182	3.4168397419128294	4.666756591884804
G5SADrm_pos	0.0	0.0	0.0	0.0
G5SADrm_neg	0.0	0.0	0.0	0.0
G5SADs_pos	0.0	0.0	0.0	0.0
G5SDym_pos	0.6780719051126377	1.7739963251111732	0.46466826700344427	1.6040713236688608
G6PDA_pos	3.6542063779442917	4.7527485914071335	3.899175630480513	4.236492618381302
G6PDH1rer_pos	6.843983844048327	7.244030775564385	6.861583231807768	6.759954742011304
G6PDH1rer_neg	6.843983844048327	7.244030775564385	6.861583231807768	6.759954742011304
G6PDH2r_pos	0.0	0.0	0.0	0.0
G6PDH2r_neg	0.0	0.0	0.0	0.0
G6PDH2rer_pos	6.843983844048327	7.244030775564385	6.861583231807768	6.759954742011304
G6PDH2rer_neg	6.843983844048327	7.244030775564385	6.861583231807768	6.759954742011304
G6PPer_pos	8.000901402741531	8.57961764616916	7.1142629005940545	7.636987061203987
G6Pter_pos	6.80928581019891	7.011786331206608	6.930973825562906	6.439456918876031
G6Pter_neg	6.80928581019891	7.011786331206608	6.930973825562906	6.439456918876031
GABAVESSEC_pos	0.0	0.0	0.0	0.0
GACMTRc_pos	7.706323333275431	8.020979938904212	7.632486348459769	8.244458980872762
GACMTRc_neg	7.706323333275431	8.020979938904212	7.632486348459769	8.244458980872762
GACPAILter_pos	0.0	0.0	0.0	0.0
GAL3ST11_pos	0.8318772411916731	3.354734239970604	1.0071955014042038	4.070389327891398
GAL3ST12_pos	0.8318772411916731	3.354734239970604	1.0071955014042038	4.070389327891398
GALACGLCGALGBSIDEte_pos	0.0	0.0	0.0	0.0
GALACGLCGALGBSIDEte_neg	0.0	0.0	0.0	0.0
GALACGLCGALGBSIDEtg_pos	0.0	0.0	0.0	0.0
GALACGLCGALGBSIDEtg_neg	0.0	0.0	0.0	0.0
GALASE10ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE11ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE12ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE13ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE14ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE15ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE16ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE17ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE18ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE19ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE1ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE20ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE3ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE4ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE5ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE6ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE7ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE8ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALASE9ly_pos	5.429866991382293	6.093919284108159	5.540941686758215	6.271836492840679
GALC_pos	1.6276068381296498	2.0669502439246266	1.531069492725954	2.0531113364595623
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALGALGALTHCRMte_pos	0.0	0.0	0.0	0.0
GALGALGALTHCRMte_neg	0.0	0.0	0.0	0.0
GALGALGALTHCRMtg_pos	0.0	0.0	0.0	0.0
GALGALGALTHCRMtg_neg	0.0	0.0	0.0	0.0
GALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALGLUSIDEtl_pos	0.0	0.0	0.0	0.0
GALGLUSIDEtl_neg	0.0	0.0	0.0	0.0
GALGT1_pos	5.832636887566866	6.272396509037485	5.85897561429202	5.92362461136832
GALGT2_pos	5.832636887566866	6.272396509037485	5.85897561429202	5.92362461136832
GALGT3_pos	5.832636887566866	6.272396509037485	5.85897561429202	5.92362461136832
GALGT4_pos	5.832636887566866	6.272396509037485	5.85897561429202	5.92362461136832
GALK_pos	5.188638294561388	6.39557697654977	5.316869805064333	6.590961241342599
GALNACT1g_pos	2.2387868595871163	2.424922088210688	2.319039815562536	2.3533232911628965
GALNACT2g_pos	2.773996325111173	3.20006486151431	2.8914191868460786	2.790772037862
GALNACT3g_pos	2.773996325111173	3.20006486151431	2.8914191868460786	2.790772037862
GALNACT4g_pos	2.773996325111173	3.20006486151431	2.8914191868460786	2.790772037862
GALNACT5g_pos	2.773996325111173	3.20006486151431	2.8914191868460786	2.790772037862
GALNTg_pos	5.3995129241829645	6.120600773845165	5.613826290934041	5.902314812492626
GALOR_pos	7.914504728859556	8.613863116455489	8.021146554311501	8.68667560090965
GALOR_neg	7.914504728859556	8.613863116455489	8.021146554311501	8.68667560090965
GALSIDEtg_pos	0.0	0.0	0.0	0.0
GALSIDEtg_neg	0.0	0.0	0.0	0.0
GALSIDEtl_pos	0.0	0.0	0.0	0.0
GALSIDEtl_neg	0.0	0.0	0.0	0.0
GALT_pos	5.900866807980749	5.918624755574591	6.448240225216066	5.985272714253447
GALT_neg	5.900866807980749	5.918624755574591	6.448240225216066	5.985272714253447
GALt1r_pos	6.889838550766045	7.889777722472966	7.239837168740345	7.4015622072560685
GALt1r_neg	6.889838550766045	7.889777722472966	7.239837168740345	7.4015622072560685
GALt2_2_pos	0.08406426478847456	0.7136958148433591	0.5459683691052925	0.7484612330040358
GALt2_2_neg	0.08406426478847456	0.7136958148433591	0.5459683691052925	0.7484612330040358
GALT2g_pos	1.0496307677246008	1.411426245726465	0.8718436485093178	1.2630344058337937
GALt4_pos	0.9486008474933558	1.752748591407134	0.3103401206121505	1.480265122054463
GALt4_neg	0.9486008474933558	1.752748591407134	0.3103401206121505	1.480265122054463
GALTg_pos	3.3103401206121505	3.4154882710497003	3.305970520984386	2.711494906650088
GALtly_pos	0.0	0.0	0.0	0.0
GALU_pos	7.269500749298889	8.450551443306482	7.762946713811599	8.194067347340116
GALU_neg	7.269500749298889	8.450551443306482	7.762946713811599	8.194067347340116
GAMt1r_pos	6.752347192366968	7.841344192180706	7.139346700289664	7.30295872572012
GAMt1r_neg	6.752347192366968	7.841344192180706	7.139346700289664	7.30295872572012
GAMYe_pos	3.9990980337056072	5.000901402741532	4.554588851677638	4.478971805032942
GAO1_pos	5.338067797542616	4.918863237274595	5.2106226443969055	4.699884728697476
GAO1g_pos	5.338067797542616	4.918863237274595	5.2106226443969055	4.699884728697476
GAO2_pos	5.338067797542616	4.918863237274595	5.2106226443969055	4.699884728697476
GAO2g_pos	5.338067797542616	4.918863237274595	5.2106226443969055	4.699884728697476
GAPD_pos	9.893938542589853	11.210677431093627	10.063368114774038	11.384087592404285
GAPD_neg	9.893938542589853	11.210677431093627	10.063368114774038	11.384087592404285
GARFT_pos	3.583759753639499	3.986410935252045	3.6848187375532224	3.089159131911238
GARFT_neg	3.583759753639499	3.986410935252045	3.6848187375532224	3.089159131911238
GASNASE2ly_pos	4.130930869826448	5.017921907997263	4.18824265626441	4.671293372481576
GASNASE3ly_pos	4.130930869826448	5.017921907997263	4.18824265626441	4.671293372481576
GASNASEly_pos	4.130930869826448	5.017921907997263	4.18824265626441	4.671293372481576
GBA_pos	4.1201860275318625	4.57228336665041	4.157852169141737	4.649040565634448
GBAl_pos	4.1201860275318625	4.57228336665041	4.157852169141737	4.649040565634448
GBGT1_pos	0.0	0.9855004303048849	0.32192809488736235	0.9560566524124029
GBSIDEte_pos	0.0	0.0	0.0	0.0
GBSIDEte_neg	0.0	0.0	0.0	0.0
GBSIDEtl_pos	0.0	0.0	0.0	0.0
GBSIDEtl_neg	0.0	0.0	0.0	0.0
GCALDD_pos	9.666383800172941	10.773271104236779	9.876915934697516	10.589173601899958
GCALDDm_pos	10.306426305602871	10.963741425515286	10.48600032935775	10.644469204910612
GCC2am_pos	5.881236347427875	6.759355602332251	6.0693154945400805	6.135657989368776
GCC2am_neg	5.881236347427875	6.759355602332251	6.0693154945400805	6.135657989368776
GCC2bim_pos	5.881236347427875	6.759355602332251	6.0693154945400805	6.135657989368776
GCC2cm_pos	5.881236347427875	6.759355602332251	6.0693154945400805	6.135657989368776
GCC2cm_neg	5.881236347427875	6.759355602332251	6.0693154945400805	6.135657989368776
GCCam_pos	5.881236347427875	6.759355602332251	6.0693154945400805	6.135657989368776
GCCam_neg	5.881236347427875	6.759355602332251	6.0693154945400805	6.135657989368776
GCCbim_pos	5.881236347427875	6.759355602332251	6.0693154945400805	6.135657989368776
GCCcm_pos	5.881236347427875	6.759355602332251	6.0693154945400805	6.135657989368776
GCCcm_neg	5.881236347427875	6.759355602332251	6.0693154945400805	6.135657989368776
GCHOLAt_pos	0.0	0.0	0.0	0.0
GCHOLAt_neg	0.0	0.0	0.0	0.0
GCHOLAt2_pos	8.99441001202566	8.869377924031328	9.047478406091626	9.053192811664966
GCHOLAt3_pos	7.603107029664912	8.078524445389077	8.133142212400601	7.376863374027401
GCHOLAte_pos	0.0	0.0	0.0	0.0
GCHOLAte_neg	0.0	0.0	0.0	0.0
GCHOLAtx_pos	0.0	0.0	0.0	0.0
GCHOLAtx_neg	0.0	0.0	0.0	0.0
GCNTg_pos	2.4059923596758366	3.7516779456875784	2.925999418556223	3.0071955014042038
GD1B2te_pos	0.0	0.0	0.0	0.0
GD1B2te_neg	0.0	0.0	0.0	0.0
GD1B2tg_pos	0.0	0.0	0.0	0.0
GD1B2tg_neg	0.0	0.0	0.0	0.0
GD1Cte_pos	0.0	0.0	0.0	0.0
GD1Cte_neg	0.0	0.0	0.0	0.0
GD1Ctg_pos	0.0	0.0	0.0	0.0
GD1Ctg_neg	0.0	0.0	0.0	0.0
GDPFUCtg_pos	2.9164766444377164	3.344828496997441	3.1358631653686793	3.1009776477248208
GDPFUCtg_neg	2.9164766444377164	3.344828496997441	3.1358631653686793	3.1009776477248208
GDPtg_pos	0.0	0.0	0.0	0.0
GDPtg_neg	0.0	0.0	0.0	0.0
GF6PTA_pos	3.2203299548795554	3.2141248053528475	2.877744249949002	2.819668183496456
GFUCS_pos	4.527946098908258	4.8938475581329195	4.838447592548458	4.576522137920503
GGH_10FTHF5GLUe_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_10FTHF5GLUl_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_10FTHF6GLUe_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_10FTHF6GLUl_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_10FTHF7GLUe_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_10FTHF7GLUl_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_5DHFe_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_5DHFl_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_5THFe_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_5THFl_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_6DHFe_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_6DHFl_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_6THFe_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_6THFl_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_7DHFe_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_7DHFl_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_7THFe_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGH_7THFl_pos	3.488000770834068	3.84197311892718	3.5397791916984938	3.7311832415722
GGLUCT_pos	0.0	0.0	0.0	0.0
GGNG_pos	5.984133594540979	7.0366132240571195	6.20906339534927	6.82667559138693
GGT_L_pos	0.0	0.0	0.0	0.0
GGT_U_pos	0.0	0.0	0.0	0.0
GGT5r_pos	1.531069492725954	1.9107326619029126	1.5945485495503542	1.2750070474998698
GGT5r_neg	1.531069492725954	1.9107326619029126	1.5945485495503542	1.2750070474998698
GGT6_pos	0.0	0.0	0.0	0.0
GGT6_neg	0.0	0.0	0.0	0.0
