	Ob-c_S136_L007_R1_001
PGLYCt_pos	219.7547646250462
PGL_pos	6385.121117803991
PGLc_pos	31319.589063910065
PGLer_pos	11173.000536152465
PGMT_neg	3653.4107764265987
PGMT_pos	4991.369370402392
PGM_neg	3472.6546043667863
PGM_pos	7843.965395622828
PGPPT_pos	13317.364092480098
PGPP_hs_pos	13317.364092480098
PGS_pos	118.52743410757446
PGSr_pos	161.2419502815608
PHACCOAGLNAC_pos	18649.698695316347
PHCDm_pos	358.14285283456354
PHCHGSm_neg	0.0
PHCHGSm_pos	1308.1428528345637
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18649.698695316347
PHEATB0tc_pos	1434.404236441232
PHEMEe_pos	305.0149258001706
PHEMEt_pos	305.0149258001706
PHEMEtm_neg	0.0
PHEMEtm_pos	14444.896150994804
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	280.2174211380027
PHEt4_pos	397.0805061298247
PHEtec_neg	397.0805061298247
PHEtec_pos	509.0408273446318
PHEyLATthc_pos	720.0531303302039
PHYCBOXL_pos	18649.698695316347
PHYHx_pos	45.3826461366612
PHYQt_pos	4886.765548187901
PHYTt_neg	0.0
PHYTt_pos	45.3826461366612
PI345P3P_pos	3247.26661974641
PI345P3Pn_pos	9936.34127647202
PI345P5P_pos	3303.947539194016
PI345P5Pn_pos	10732.47834135428
PI34P3Pn_pos	10732.47834135428
PI34P4Pn_pos	10732.478341354277
PI34P5K_pos	3303.947539194016
PI34P5Kn_pos	10732.47834135428
PI3P3Pn_pos	3028.4342315627946
PI3P4K_pos	7790.003646379472
PI3P4Kn_pos	10732.478341354281
PI3P5K_pos	3649.9688794256235
PI45P3K_pos	3247.266619746409
PI45P3Kn_pos	9936.341276472023
PI45P4P_pos	4069.29680228595
PI45P5P_pos	3284.596328314183
PI45P5Pn_pos	3800.0
PI45PLC_pos	8559.192062451799
PI45PLCn_pos	0.0
PI4P3K_pos	6684.039217498794
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10732.478341354277
PI4P5K_pos	3284.5963283141837
PI4P5Kn_pos	9781.183317422061
PI4PLC_pos	7180.703417658779
PI4PLCn_pos	17989.409757731075
PI4PP_pos	4069.2968022859504
PI5P3K_pos	3286.023398753188
PI5P3Ker_pos	0.0
PI5P4K_pos	4069.2968022859495
PI5P4Kn_pos	10179.385525219366
PIACGT_pos	50.165479421611806
PIK3_pos	4041.3786106218786
PIK3er_pos	7717.2940718667005
PIK3n_pos	10624.18840894204
PIK4_pos	4069.296802285949
PIK4n_pos	10577.58773301668
PIK5_pos	4405.324091294315
PIK5n_pos	10179.385525219368
PIPLC_pos	3701.557048665605
PIPLCn_pos	18631.147783273274
PIt7_neg	473.27187648180654
PIt7_pos	484.35548470334294
PIt8_neg	292.34695414314547
PIt8_pos	473.27187648180654
PIt9_neg	1069.7250588666693
PIt9_pos	1069.7250588666693
PIter_neg	357.9932271049207
PIter_pos	2019.3310757016402
PItg_pos	6224.028959018258
PItn_neg	4351.797792202691
PItn_pos	5973.645393215261
PItx_neg	4454.315565168021
PItx_pos	0.0
PLA2_2_pos	9955.70602308645
PLA2_2e_pos	11431.4898982374
PLA2_pos	0.0
PMANM_neg	16928.302300252006
PMANM_pos	0.0
PMEVKc_pos	19907.443187674817
PMEVKx_pos	18085.467040333282
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	33368.425754526026
PMTCOAFABP1tc_pos	13417.869770464698
PMTCOAtx_neg	3059.4460988654373
PMTCOAtx_pos	4978.792064392912
PNP_neg	7925.344219985122
PNP_pos	0.0
PNTEH_pos	14092.000676999543
PNTEHe_pos	6136.000207396076
PNTK_pos	14065.565474653116
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4036.1927986918026
PNTOt5le_pos	4049.158613036869
PNTOte_neg	2045.3214661534669
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3248.8583393965414
PPA_pos	5697.109782606813
PPAer_pos	8678.062252622132
PPAm_pos	3425.7034486728594
PPAn_pos	13712.408309515344
PPAt_pos	1462.186444164829
PPAtm_pos	6081.2717121652095
PPBNGS_pos	14444.896150994808
PPCDC_pos	3938.1916523012883
PPCOACm_pos	4201.6532046262055
PPCOAOm_pos	12375.445832790463
PPD2CSPp_pos	48.22147982216195
PPDOx_pos	1042.423050171044
PPDOy_pos	392.100169521116
PPItm_neg	5798.348941237855
PPItm_pos	3789.843434121016
PPItr_neg	2019.3310757016402
PPItr_pos	2019.3310757016402
PPItx_neg	6532.155805918917
PPItx_pos	4454.315565168022
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4422.709446395353
PPM_pos	2961.3237033724977
PPNCL3_pos	14065.565474653116
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14444.89615099481
PPPGOm_pos	14444.896150994806
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20114.174390052787
PRASCS_neg	0.0
PRASCS_pos	20114.174390052798
PRDX_pos	6601.256023459318
PRDXl_pos	12035.999908004615
PRFGS_pos	20114.174390052787
PRGNLONESULT_pos	7017.28594915264
PRGNLONEtm_neg	60674.70886851486
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	53927.25249109428
PRGSTRNt_neg	60674.708868514856
PRGSTRNt_pos	6.209002165641426
PRISTANALtx_neg	0.0
PRISTANALtx_pos	45.3826461366612
PRISTCOAtcx_pos	4886.7655481879
PRISTCOAtx_neg	6823.917258916593
PRISTCOAtx_pos	4886.7655481879
PRISTtx_neg	47.29655624958647
PRISTtx_pos	6823.917258916593
PRO1x_pos	469.35226431625017
PRO1xm_pos	570.4749476602125
PROAKGOX1r_pos	0.0
PROD2_pos	1419.3522643162503
PROD2m_pos	4108.482253636844
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1418.8981764792436
PRODt2r_pos	1410.7884824179262
PROGLYPEPT1tc_pos	9276.27219229077
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9276.27219229077
PROIMINOtc_pos	1460.138414608524
PROSTGD2t_neg	673.6633110035245
PROSTGD2t_pos	673.6633110035245
PROSTGE1t3_pos	3485.368957629557
PROSTGE1t_neg	673.6633110035245
PROSTGE1t_pos	673.6633110035245
PROSTGE2t2_neg	364.0520344496117
PROSTGE2t2_pos	367.2113246192413
PROSTGE2t3_pos	3412.644783482519
PROSTGE2t_neg	367.2113246192413
PROSTGE2t_pos	364.0520344496117
PROSTGF2t_neg	547.4631281864373
PROSTGF2t_pos	547.4631281864373
PROSTGH2t_neg	1446.343520326528
PROSTGH2t_pos	1446.343520326528
PROSTGI2t_neg	1446.343520326528
PROSTGI2t_pos	1446.343520326528
PROSTGI2tr_neg	161.24195028156083
PROSTGI2tr_pos	6.146532521518746
PRO_Dtde_neg	1418.8981764792436
PRO_Dtde_pos	1410.7884824179262
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	412.7925862433983
PROt2r_pos	828.7328644307172
PROt4_2_r_neg	1034.581533679659
PROt4_2_r_pos	1153.048363159238
PROt4_pos	412.7925862433983
PRPNCOAHYDm_pos	12368.821112436475
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4132.822362992152
PRPPS_pos	3802.045666537038
PSDm_hs_pos	18159.71630811642
PSERT_pos	3309.4929750167853
PSFLIP_pos	4392.605618022031
PSFLIPm_pos	18159.71630811642
PSP_L_pos	3309.4929750167853
PSSA1_hs_neg	691.881522528837
PSSA1_hs_pos	4004.057498849874
PSSA2_hs_neg	16010.142682354259
PSSA2_hs_pos	4003.4572306360096
PSYGCHe_pos	13589.901775885995
PSYTCHe_pos	14833.594606055234
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4392.605618022031
PSt3_pos	6.368058485811193
PTCRTD_neg	14023.63540009195
PTCRTD_pos	14.792192834604814
PTDCACRNCPT1_pos	28.28477843316252
PTDCACRNCPT2_pos	28.28477843316252
PTDCACRNt_pos	28.28477843316252
PTDCAt_neg	0.0
PTDCAt_pos	28.284778433162522
PTE2x_pos	0.0
PTE3x_pos	6452.495593057015
PTE4x_pos	6532.155805918917
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3215.8056721534035
PTPATe_neg	12854.09655115804
PTPATe_pos	22103.95835383789
PTRCAT1_pos	0.0
PTRCOX1_pos	12273.332716697689
PUNP1_neg	6005.641010514249
PUNP1_pos	2962.6836262208076
PUNP2_neg	6605.385476493041
PUNP2_pos	5117.749992519991
PUNP3_neg	7673.2841023730025
PUNP3_pos	1434.4749720353357
PUNP4_neg	7212.803985784814
PUNP4_pos	6106.205484371877
PUNP5_neg	4675.790447403111
PUNP5_pos	3579.808729342209
PUNP6_neg	0.0
PUNP6_pos	7217.236864194074
PUNP7_neg	1434.4749720353357
PUNP7_pos	3815.043751094982
PVD3_neg	10922.27378695249
PVD3_pos	75784.51702306421
PYAM5POr_pos	3945.1321319853378
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3708.0542401052835
PYDAMtr_neg	0.0
PYDAMtr_pos	10007.647148846349
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	7910.764631156323
PYDXK_pos	3708.054240105284
PYDXNK_pos	3708.054240105284
PYDXNtr_neg	0.0
PYDXNtr_pos	8979.426421210457
PYDXPP_pos	3708.054240105284
PYDXtr_neg	0.0
PYDXtr_pos	7783.6911235515545
PYK_pos	397.16093728243146
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	7761.076192884353
PYNP2r_pos	4932.478550670303
PYRt2m_neg	1237.4179628858685
PYRt2m_pos	1237.4179628858685
PYRt2p_neg	2504.745628262754
PYRt2p_pos	2504.745628262754
PYRt2r_neg	375.2734032024086
PYRt2r_pos	375.2734032024086
Q10H2e_neg	0.0
Q10H2e_pos	5528.2440533238805
QUILSYN_pos	0.0
RADH2_pos	812.6342163327739
RADH3_pos	937.8648388943527
RADH4_pos	925.1841130143292
RADH_pos	814.1995952770636
RAHY_pos	1622.621640194369
RAI1_neg	2188.2196990352704
RAI1_pos	2188.2196990352704
RAI2_neg	2188.2196990352704
RAI2_pos	2188.2196990352704
RAI3_neg	925.1841130143292
RAI3_pos	1199.4620771170519
RAI4_neg	1681.5870771170514
RAI4_pos	1664.8684557745328
RAtn3_neg	0.0
RAtn3_pos	1199.4620771170519
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3287.8124487925147
RBK_D_pos	0.0
RBK_pos	5513.570258210441
RBTt_pos	6398.850306613174
RDH1_neg	436.9074988772569
RDH1_pos	2188.2196990352704
RDH1a_pos	436.9074988772569
RDH2_neg	505.749058587366
RDH2_pos	2188.2196990352704
RDH2a_pos	505.749058587366
RDH3_neg	505.749058587366
RDH3_pos	2188.2196990352704
RDH3a_pos	505.749058587366
RDH4_neg	0.0
RDH4_pos	925.1841130143292
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5235.142602060677
RE0344C_pos	3142.972386669251
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12274.033326944565
RE0383C_pos	5299.4482733811465
RE0452M_neg	7512.335655264147
RE0452M_pos	29315.12538867132
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1143.1279422336318
RE0453C_pos	1143.1279422336318
RE0453M_neg	9332.23577060413
RE0453M_pos	28734.923822581284
RE0453N_neg	293.49475394919335
RE0453N_pos	293.49475394919335
RE0456M_neg	8900.576273001167
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	22.733159131785968
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12451.538160078624
RE0566C_neg	0.0
RE0566C_pos	12451.538160078626
RE0567C_neg	0.0
RE0567C_pos	12451.538160078624
RE0568C_neg	0.0
RE0568C_pos	12451.538160078626
RE0569C_pos	0.0
RE0569E_pos	5.256353721446859
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11338.79788031223
RE0577C_pos	3148.8476019213263
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5008.784001623792
RE0583C_pos	7074.075851716683
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	15629.863529098595
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24208.63435702078
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	32610.496879705563
RE0690X_pos	0.0
RE0691C_neg	31657.859745827514
RE0691C_pos	4012.977414649991
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.807687642744636
RE0702E_pos	15.432036397756566
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17437.54403459818
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24208.634357020783
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	289.0238883905039
RE0830N_pos	289.0238883905039
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	7820.444442454304
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	7820.444442454304
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.1064581839673204
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.355876752745788
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.7482557063354
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.542301605271517
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.28359504473616
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.1064581839673213
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7820.444442454304
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7017.285949152641
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1216.5023431980749
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	48.22147982216195
RE1266C_pos	0.0
RE1303C_pos	7479.016587358815
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3649.8611741821583
RE1342C_pos	1249.677119350072
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7072.172454948097
RE1447M_neg	0.0
RE1447M_pos	2387.773891905605
RE1447N_neg	3800.0
RE1447N_pos	9780.521099998768
RE1448N_neg	3028.4342315627946
RE1448N_pos	9780.52109999877
RE1448R_neg	0.0
RE1448R_pos	7072.172454948096
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	22.733159131785968
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	22.73315913178596
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2856.7253422456515
RE1518M_pos	22.897407301310615
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2856.7253422456515
RE1519M_pos	22.897407301310615
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	22.733159131785953
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5403.699301473774
RE1521M_pos	22.733159131785953
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	22.73315913178596
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	22.733159131785968
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	22.73315913178596
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5403.699301473774
RE1526M_pos	22.733159131785968
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	22.733159131785968
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1204.3907562613854
RE1530C_pos	4168.356059503194
RE1530M_neg	22404.69070147669
RE1530M_pos	1879.628057492602
RE1531M_neg	0.0
RE1531M_pos	22.73315913178596
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	22.73315913178596
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5403.699301473774
RE1533M_pos	22.733159131785968
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	22.733159131785968
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5403.699301473774
RE1573M_pos	22.73315913178596
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
RE1582R_pos	0.0
RE1587C_pos	0.0
RE1587L_pos	0.0
RE1587R_pos	0.0
RE1627C_neg	0.0
RE1627C_pos	0.0
RE1628C_neg	0.0
RE1628C_pos	0.0
RE1629C_neg	0.0
RE1629C_pos	0.0
RE1630C_neg	0.0
RE1630C_pos	0.0
RE1630R_neg	0.0
RE1630R_pos	0.0
RE1631C_neg	0.0
RE1631C_pos	0.0
RE1632C_pos	0.0
RE1632R_pos	0.0
RE1635C_neg	0.0
RE1635C_pos	0.0
RE1635M_neg	0.0
RE1635M_pos	0.0
RE1635R_neg	0.0
RE1635R_pos	0.0
RE1635X_neg	0.0
RE1635X_pos	0.0
RE1651C_neg	0.0
RE1651C_pos	0.0
RE1653C_neg	0.0
RE1653C_pos	0.0
RE1691M_neg	0.0
RE1691M_pos	11.7427486503805
RE1699C_pos	0.0
RE1700C_pos	0.0
RE1701C_pos	0.0
RE1702C_pos	0.0
RE1709C_neg	2850.0
RE1709C_pos	2850.0
RE1709N_neg	289.0238883905039
RE1709N_pos	289.0238883905039
RE1711C_neg	0.0
RE1711C_pos	0.0
RE1711M_neg	0.0
RE1711M_pos	0.0
RE1796C_neg	0.0
RE1796C_pos	0.0
RE1796M_neg	2178.8548318934563
RE1796M_pos	55485.004358086306
RE1796R_neg	484.5849071063992
RE1796R_pos	11488.542742143634
RE1803C_pos	0.0
RE1804C_neg	0.0
RE1804C_pos	66848.95602100705
RE1804M_neg	6777.333587987386
RE1804M_pos	65205.25266246915
RE1806C_pos	0.0
RE1806R_pos	0.0
RE1807C_neg	1229.0356705407569
RE1807C_pos	1213.6915973056348
RE1807M_neg	6869.899644237246
RE1807M_pos	65205.25266246915
RE1808R_pos	0.0
RE1809C_pos	0.0
RE1809R_pos	0.0
RE1810M_neg	65844.88151766552
RE1810M_pos	11268.103367516453
RE1811C_pos	0.0
RE1811R_pos	0.0
RE1812C_pos	0.0
RE1812R_pos	0.0
RE1815C_neg	0.0
RE1815C_pos	0.0
RE1815M_neg	0.0
RE1815M_pos	0.0
RE1815R_neg	0.0
RE1815R_pos	0.0
RE1815X_neg	0.0
RE1815X_pos	0.0
RE1816C_neg	0.0
RE1816C_pos	0.0
RE1816M_neg	0.0
RE1816M_pos	0.0
RE1816R_neg	0.0
RE1816R_pos	0.0
RE1816X_neg	0.0
RE1816X_pos	0.0
RE1817C_neg	0.0
RE1817C_pos	0.0
RE1817M_neg	0.0
RE1817M_pos	0.0
RE1817R_neg	0.0
RE1817R_pos	0.0
RE1817X_neg	0.0
RE1817X_pos	0.0
RE1818C_neg	0.0
RE1818C_pos	0.0
RE1818M_neg	0.0
RE1818M_pos	0.0
RE1818R_neg	0.0
RE1818R_pos	0.0
RE1818X_neg	0.0
RE1818X_pos	0.0
RE1819C_neg	0.0
RE1819C_pos	0.0
RE1819M_neg	0.0
RE1819M_pos	0.0
RE1819X_neg	0.0
RE1819X_pos	0.0
RE1826C_pos	66848.95602100705
RE1826M_pos	0.0
RE1827C_neg	0.0
RE1827C_pos	0.0
RE1827M_neg	0.0
RE1827M_pos	0.0
RE1828C_pos	0.0
RE1828M_pos	0.0
RE1829C_neg	0.0
RE1829C_pos	0.0
RE1829M_neg	0.0
RE1829M_pos	0.0
RE1830C_neg	0.0
RE1830C_pos	0.0
RE1830M_neg	0.0
RE1830M_pos	0.0
RE1834C_pos	7140.582134911529
RE1834M_neg	0.0
RE1834M_pos	0.0
RE1834X_neg	0.0
RE1834X_pos	0.0
RE1835C_pos	3152.3950973368965
RE1835M_neg	0.0
RE1835M_pos	0.0
RE1835X_neg	0.0
RE1835X_pos	0.0
RE1836C_neg	0.0
RE1836C_pos	0.0
RE1836M_neg	0.0
RE1836M_pos	0.0
RE1836X_pos	15668.243863025105
RE1845C_neg	3232.2184885908246
RE1845C_pos	4182.218488590825
RE1845X_neg	4182.218488590825
RE1845X_pos	3232.2184885908246
RE1846C_neg	0.0
RE1846C_pos	0.0
RE1846X_neg	0.0
RE1846X_pos	0.0
RE1860C_neg	0.0
RE1860C_pos	0.0
RE1860E_neg	4.3543908353396965
RE1860E_pos	4.487660060956541
RE1897C_neg	4012.977414649991
RE1897C_pos	31657.859745827525
RE1898C_neg	4012.977414649991
RE1898C_pos	31657.85974582753
RE1899C_neg	0.0
RE1899C_pos	0.0
RE1901R_neg	4750.0
RE1901R_pos	4750.0
RE1903R_neg	2850.0
RE1903R_pos	2850.0
RE1904C_pos	0.0
RE1904R_pos	0.0
RE1905C_pos	0.0
RE1905R_pos	0.0
RE1906C_pos	0.0
RE1906R_pos	0.0
RE1907C_neg	0.0
RE1907C_pos	0.0
RE1915C_neg	0.0
RE1915C_pos	0.0
RE1916C_neg	0.0
RE1916C_pos	0.0
RE1916X_neg	0.0
RE1916X_pos	0.0
RE1917C_neg	0.0
RE1917C_pos	0.0
RE1918C_neg	0.0
RE1918C_pos	0.0
RE1919C_neg	0.0
RE1919C_pos	0.0
RE1920C_pos	0.0
RE1921C_neg	0.0
RE1921C_pos	0.0
RE1922C_pos	0.0
RE1923C_pos	0.0
RE1925C_neg	0.0
RE1925C_pos	0.0
RE1927C_neg	0.0
RE1927C_pos	0.0
RE1933C_neg	0.0
RE1933C_pos	0.0
RE1938C_pos	0.0
RE1938R_pos	0.0
RE1941C_pos	0.0
RE1941R_pos	0.0
RE1942C_pos	0.0
RE1942R_pos	0.0
RE1943C_pos	0.0
RE1943R_pos	0.0
RE1944C_neg	0.0
RE1944C_pos	0.0
RE1952C_neg	0.0
RE1952C_pos	0.0
RE1952R_neg	0.0
RE1952R_pos	0.0
RE1952X_neg	0.0
RE1952X_pos	0.0
RE1954C_neg	0.0
RE1954C_pos	0.0
RE1956C_neg	0.0
RE1956C_pos	0.0
RE1956R_neg	0.0
RE1956R_pos	0.0
RE1956X_neg	0.0
RE1956X_pos	0.0
RE1957G_neg	0.0
RE1957G_pos	0.0
RE1957R_pos	7072.172454948098
RE1978C_neg	0.0
RE1978C_pos	0.0
RE2026C_neg	0.0
RE2026C_pos	0.0
RE2027C_neg	0.0
RE2027C_pos	0.0
RE2030M_neg	0.0
RE2030M_pos	0.0
RE2031M_neg	0.0
RE2031M_pos	0.0
RE2032M_neg	0.0
RE2032M_pos	0.0
RE2034C_neg	0.0
RE2034C_pos	0.0
RE2040C_neg	0.0
RE2040C_pos	0.0
RE2041C_neg	0.0
RE2041C_pos	0.0
