	Ob-DHA-c_S138_L007_R1_001
NTD4l_pos	0.0
NTD5_pos	3308.7590545586995
NTD5l_pos	0.0
NTD5m_pos	1698.5748707306254
NTD6_pos	4082.7252365718127
NTD6l_pos	0.0
NTD7_pos	3029.398040483569
NTD7e_pos	9281.494492682337
NTD7l_pos	0.0
NTD8_pos	3337.8438794249487
NTD8l_pos	0.0
NTD9_pos	4375.844353919225
NTD9e_pos	21.350591560626984
NTD9l_pos	0.0
NTMELYStner_pos	0.0
NTP3e_pos	3.08374498691835
NTPP10_pos	0.0
NTPP11_pos	0.0
NTPP9_pos	0.0
NaKt_pos	3454.3407375464612
O16G1e_pos	19.486316326649373
O16G2e_pos	21.692687202862572
O2St_neg	4.018854188838635
O2St_pos	8707.652163822204
O2Stm_neg	8674.403704311297
O2Stm_pos	5.193280721850771
O2Stn_neg	0.0
O2Stn_pos	8760.092557180402
O2Stx_neg	0.0
O2Stx_pos	8699.898500638257
O2t_neg	15701.054519040837
O2t_pos	4396.732201418655
O2ter_neg	24452.644730119442
O2ter_pos	9936.95302900224
O2tm_neg	9676.434706824748
O2tm_pos	5175.338086355857
O2tn_neg	8760.0925571804
O2tn_pos	0.0
O2tp_neg	5435.224152139675
O2tp_pos	4447.0033948319515
OAADC_pos	6404.184501765944
OAGD3te_neg	0.0
OAGD3te_pos	19077.77056630376
OAGD3tg_neg	19077.77056630376
OAGD3tg_pos	0.0
OAGT3te_neg	0.0
OAGT3te_pos	18336.946221344857
OAGT3tg_neg	18336.946221344864
OAGT3tg_pos	0.0
OBDHc_pos	4036.335353349824
OCBTm_pos	11475.796575351813
OCCOAtm_pos	12305.739238993236
OCCOAtx_neg	23516.332285479923
OCCOAtx_pos	13702.606621809182
OCD11COACPT1_neg	0.0
OCD11COACPT1_pos	23173.631221436866
OCD11CRNCACT_neg	0.0
OCD11CRNCACT_pos	23173.63122143686
OCD11CRNCPT2_neg	0.0
OCD11CRNCPT2_pos	23173.63122143686
OCDCAFATPc_pos	4124.540686454658
OCDCAtr_neg	496.17214001414663
OCDCAtr_pos	505.0978268058005
OCDCEAtr_neg	496.17214001414663
OCDCEAtr_pos	505.09782680580054
OCDEAFABP1tc_neg	4750.0
OCDEAFABP1tc_pos	2375.0
OCOAT1m_pos	1905.4625587174962
OCT11EFATP_pos	23173.631221436863
OCTAt_neg	0.0
OCTAt_pos	8816.488712285225
OCTDEC2ACBP_neg	0.0
OCTDEC2ACBP_pos	9.716734885626227
OCTDECCACT_neg	0.0
OCTDECCACT_pos	15345.952367536818
OCTDECCPT1_neg	0.0
OCTDECCPT1_pos	15345.952367536818
OCTDECCPT2_neg	0.0
OCTDECCPT2_pos	15345.952367536818
OCTDECE1CRNe_pos	15345.952367536816
ODECOAtx_neg	21.405792494684402
ODECOAtx_pos	0.0
OIVD1m_pos	10307.456159785048
OIVD2m_pos	11814.877549685049
OIVD3m_pos	9256.594045493825
OLEICFATPtc_pos	4168.522851791305
OMEPRAZOLEte_neg	0.0
OMEPRAZOLEte_pos	7.40542177273861
OMHDEACIDTD_neg	0.0
OMHDEACIDTD_pos	19661.966280880806
OMHDOCOSACTD_neg	0.0
OMHDOCOSACTD_pos	15637.273887709758
OMHPALTD_neg	0.0
OMHPALTD_pos	29488.82957660373
OMPDC_pos	10139.81520381966
ONPTHLte_neg	7.405421772738608
ONPTHLte_pos	0.0
OPAHir_pos	5604.512309607588
ORETNF2_pos	1488.9953112629876
ORETNF_pos	1473.0882320264038
ORETNtn2_neg	0.0
ORETNtn2_pos	1488.9953112629876
ORETNtn_neg	0.0
ORETNtn_pos	1473.0882320264036
ORNALArBATtc_pos	1144.7935174563468
ORNDC_pos	11604.618874553926
ORNLEUrBATtc_pos	1144.7935174563468
ORNTArm_neg	9539.332992014202
ORNTArm_pos	25.830198606172342
ORNt3m_neg	336.4280756523675
ORNt3m_pos	336.4280756523675
ORNt4m_neg	336.4280756523675
ORNt4m_pos	336.4280756523675
ORNtiDF_pos	1029.2241296855302
OROTGLUt_neg	3754.895644753482
OROTGLUt_pos	2141.0077376192075
ORPT_neg	10139.81520381966
ORPT_pos	0.0
OXAHCOtex_pos	910.0708408315531
OXAtp_pos	12442.130431950602
P45011A1m_pos	60674.46240848401
P45011B11m_pos	54009.52410649915
P45011B12m_pos	51383.89473847692
P45011B21m_pos	52922.22318792649
P45017A1r_pos	54052.748955765695
P45017A2r_pos	54052.748955765666
P45017A3r_pos	54052.74895576566
P45017A4r_pos	54052.74895576567
P45019A1r_pos	51042.17092843264
P45019A2r_pos	51171.818175004846
P4501B1r_pos	50209.31043763542
P45021A1r_pos	54009.52410649916
P45021A2r_pos	51383.89473847692
P45027A11m_pos	64425.74916895832
P45027A12m_pos	7290.51540477981
P45027A13m_pos	7290.51540477981
P45027A14m_pos	65441.685726189295
P45027A15m_pos	7098.215502273305
P45027A16m_pos	7255.802143158993
P45027A1m_pos	2211.060941720334
P4502A6_pos	7.405421772738609
P4502C18_pos	7.904576539389775
P4502C19_pos	7.40542177273861
P4502C8_pos	7.405421772738608
P4502C92_pos	7.405421772738609
P4502C93_pos	7.405421772738608
P4502C94_pos	7.405421772738609
P4502C9_pos	7.40542177273861
P4502D6_pos	7.405421772738609
P4502E1_pos	13.97708309151037
P4502F1_pos	7.405421772738608
P45039A1r_pos	53326.064079996184
P4503A43r_pos	0.0
P4503A4_pos	0.0
P4503A5_pos	7.405421772738609
P4503A7r_pos	51820.40682616916
P45046A1r_pos	53326.064079996184
P4504B1r_pos	0.0
P4504F121r_pos	0.0
P4504F122r_pos	0.0
P4504F123r_pos	12.877136351519564
P4504F81r_pos	0.0
P4507A1r_pos	11570.355741294103
P4507B11r_pos	53663.098935654576
P4507B12r_pos	53556.10026527674
P4508B11r_pos	64575.44676736615
P4508B13r_pos	64425.74916895831
P450LTB4r_pos	0.0
P450SCC1m_neg	2211.060941720334
P450SCC1m_pos	55600.01656866896
P5CDm_pos	1161.8377744493673
P5CR_pos	487.43465864781035
P5CRm_pos	741.3957360147342
P5CRxm_pos	586.6236159221376
PACCOAL_pos	18686.781268513474
PAFH_pos	4138.672726712086
PAFHe_pos	6364.443523861045
PAFS_pos	4138.672726712086
PAFt_neg	6367.534366292967
PAFt_pos	6.803082154299271
PAIL45P_HStn_neg	6806.091102515413
PAIL45P_HStn_pos	7894.983308883248
PAIL4P_HStn_neg	4892.276370305368
PAIL4P_HStn_pos	5438.908386571138
PAIL_HStn_neg	7882.156238899378
PAIL_HStn_pos	5700.0
PALFATPtc_pos	8352.075699469771
PAN4PP_pos	4064.7859597419115
PAN4PPe_pos	5651.741809611122
PAPStg_neg	0.0
PAPStg_pos	37916.7468324948
PAPtg_pos	37916.7468324948
PA_HSter_neg	5531.526897903781
PA_HSter_pos	0.0
PA_HStg_neg	5531.526897903781
PA_HStg_pos	0.0
PA_HStn_neg	17315.155564166107
PA_HStn_pos	0.0
PCFLOPm_pos	9991.74868738679
PCHOLHSTDe_pos	10348.51328364374
PCHOLP_hs_pos	721.6505698436829
PCHOLPg_hs_pos	5531.526897903781
PCHOLPm_hs_pos	13331.388737886167
PCHOLPr_hs_pos	5531.526897903781
PCHOL_HSter_neg	5700.626823625629
PCHOL_HSter_pos	5531.526897903781
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5531.526897903781
PCLAD_pos	46.90554358121191
PCREATtmdiffir_pos	3421.2701384585835
PCRNtc_pos	4665.478117560272
PCRNtm_pos	1564.8540158555902
PCm_pos	5330.122783651969
PCt_pos	11901.98711841978
PDE1_pos	3247.391092968135
PDE1g_pos	0.0
PDE4_pos	3238.834842196917
PDE4g_pos	0.0
PDE4n_pos	10962.580854781294
PDHm_pos	6370.515590612361
PDX5PO_pos	4090.224857297401
PDXPP_pos	3829.9422387421355
PEAMNO_pos	18686.78126851347
PECDCHe_pos	5015.964514888881
PECGCHLe_pos	14192.92969962077
PECGONCOATr_pos	0.0
PECTCHLe_pos	15152.40016814578
PEFLIP_pos	4063.351623905286
PEFLIPm_pos	4310.438525564335
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5636.08392354564
PEPCKm_pos	8569.159385270734
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.405421772738607
PERILLYLte_pos	0.0
PEROXx_pos	45.72609546805112
PETHCT_pos	4047.985569882946
PETOHMm_hs_pos	9991.74868738679
PETOHMr_hs_pos	5700.626823625628
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4310.438525564335
PE_HStm_pos	9991.74868738679
PEt_neg	4063.351623905286
PEt_pos	3325.0
PFK26_pos	3225.4038281121357
PFK_pos	541.6204114764278
PGCD_pos	3362.295364960887
PGDI_neg	2.654586964324047
PGDI_pos	135.7522500766668
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	6.135853737299957
PGISr_pos	161.19610850041474
PGI_neg	4864.547967299835
PGI_pos	5606.701691452689
PGK_neg	3360.109117148915
PGK_pos	4974.612979754191
PGLYCP_pos	0.0
PGLYCt_neg	13422.065070336232
PGLYCt_pos	221.23121419826805
PGL_pos	6388.810098858383
PGLc_pos	31234.460948367647
PGLer_pos	11127.731614478404
PGMT_neg	3652.1587257661536
PGMT_pos	5035.04062430191
PGM_neg	3445.682893352087
PGM_pos	7904.096857321873
PGPPT_pos	13422.065070336232
PGPP_hs_pos	13422.065070336232
PGS_pos	118.7888256714576
PGSr_pos	161.19610850041474
PHACCOAGLNAC_pos	18686.781268513474
PHCDm_pos	366.609894541964
PHCHGSm_neg	0.0
PHCHGSm_pos	1316.609894541964
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18686.781268513478
PHEATB0tc_pos	1410.8552605900454
PHEMEe_pos	325.20458441148617
PHEMEt_pos	325.20458441148617
PHEMEtm_neg	0.0
PHEMEtm_pos	14558.927826123956
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	287.23241639793
PHEt4_pos	398.05280031914924
PHEtec_neg	398.05280031914924
PHEtec_pos	492.05333716341795
PHEyLATthc_pos	702.6542906867909
PHYCBOXL_pos	18686.78126851347
PHYHx_pos	45.726095468051135
PHYQt_pos	4900.800650797426
PHYTt_neg	0.0
PHYTt_pos	45.72609546805114
PI345P3P_pos	3265.8142795467024
PI345P3Pn_pos	9965.743114171712
PI345P5P_pos	3323.307182663507
PI345P5Pn_pos	10763.24506586067
PI34P3Pn_pos	10763.24506586067
PI34P4Pn_pos	10763.24506586067
PI34P5K_pos	3323.3071826635073
PI34P5Kn_pos	10763.245065860667
PI3P3Pn_pos	3037.489506363136
PI3P4K_pos	7830.018059087912
PI3P4Kn_pos	10763.24506586067
PI3P5K_pos	3670.7425555056075
PI45P3K_pos	3265.8142795467033
PI45P3Kn_pos	9965.743114171712
PI45P4P_pos	4082.1562388993766
PI45P5P_pos	3301.0744113986593
PI45P5Pn_pos	3800.0
PI45PLC_pos	8658.143455255637
PI45PLCn_pos	0.0
PI4P3K_pos	6727.956428913062
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10763.24506586067
PI4P5K_pos	3301.07441139866
PI4P5Kn_pos	9814.09531188269
PI4PLC_pos	7272.930454112939
PI4PLCn_pos	17976.989904652713
PI4PP_pos	4082.156238899376
PI5P3K_pos	3303.9551388906
PI5P3Ker_pos	0.0
PI5P4K_pos	4082.1562388993766
PI5P4Kn_pos	10211.049760624983
PIACGT_pos	50.66376557489715
PIK3_pos	4060.7273319254664
PIK3er_pos	7699.240777660268
PIK3n_pos	10656.22604920988
PIK4_pos	4082.1562388993766
PIK4n_pos	10608.00420936728
PIK5_pos	4427.514748540472
PIK5n_pos	10211.049760624985
PIPLC_pos	3744.8403176880515
PIPLCn_pos	18612.828058645788
PIt7_neg	481.5613072444994
PIt7_pos	505.422402623032
PIt8_neg	298.02999443850297
PIt8_pos	481.5613072444994
PIt9_neg	1071.8599362985544
PIt9_pos	1071.8599362985544
PIter_neg	368.4818152968021
PIter_pos	2022.8272717656007
PItg_pos	6224.7916540483475
PItn_neg	4353.045551257706
PItn_pos	5982.256656820462
PItx_neg	4481.165044216136
PItx_pos	0.0
PLA2_2_pos	9932.074154667946
PLA2_2e_pos	11392.84399407918
PLA2_pos	0.0
PMANM_neg	16991.140517534357
PMANM_pos	0.0
PMEVKc_pos	19800.08842712076
PMEVKx_pos	18023.098676919424
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	33607.359377400295
PMTCOAFABP1tc_pos	13455.825801411194
PMTCOAtx_neg	3080.8479059567217
PMTCOAtx_pos	5029.60194686917
PNP_neg	7929.5924945042825
PNP_pos	0.0
PNTEH_pos	14151.342705805217
PNTEHe_pos	6130.761120018024
PNTK_pos	14120.022715521349
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4089.651892485216
PNTOt5le_pos	4104.668423344897
PNTOte_neg	2049.0417723533533
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3267.7246389750835
PPA_pos	5723.863041600706
PPAer_pos	8696.632402813495
PPAm_pos	3435.591559596518
PPAn_pos	13748.403713302752
PPAt_pos	1494.1543483348014
PPAtm_pos	5970.4393112280895
PPBNGS_pos	14558.927826123954
PPCDC_pos	3968.7842850741044
PPCOACm_pos	4196.587473605859
PPCOAOm_pos	12435.31962648883
PPD2CSPp_pos	48.54243009026629
PPDOx_pos	1046.620122181101
PPDOy_pos	402.6316911059447
PPItm_neg	5820.795015306246
PPItm_pos	3813.7653357952404
PPItr_neg	2022.8272717656007
PPItr_pos	2022.8272717656007
PPItx_neg	6587.29262094819
PPItx_pos	4481.165044216136
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4419.5274042909605
PPM_pos	2988.249508694341
PPNCL3_pos	14120.022715521345
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14558.927826123954
PPPGOm_pos	14558.927826123956
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20333.53790339988
PRASCS_neg	0.0
PRASCS_pos	20333.537903399865
PRDX_pos	6553.729064867898
PRDXl_pos	11962.63006911621
PRFGS_pos	20333.53790339987
PRGNLONESULT_pos	7083.112368359118
PRGNLONEtm_neg	60674.462408483996
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54052.748955765666
PRGSTRNt_neg	60674.462408484
PRGSTRNt_pos	6.228694967427711
PRISTANALtx_neg	0.0
PRISTANALtx_pos	45.72609546805112
PRISTCOAtcx_pos	4900.800650797427
PRISTCOAtx_neg	6887.300983846369
PRISTCOAtx_pos	4900.800650797426
PRISTtx_neg	47.637381303779875
PRISTtx_pos	6887.300983846369
PRO1x_pos	487.43465864781035
PRO1xm_pos	586.6236159221376
PROAKGOX1r_pos	0.0
PROD2_pos	1437.4346586478105
PROD2m_pos	4130.452159041862
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1428.2458736332815
PRODt2r_pos	1428.2458736332815
PROGLYPEPT1tc_pos	9319.962663502918
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9319.962663502918
PROIMINOtc_pos	1500.4362076195887
PROSTGD2t_neg	714.1316998350458
PROSTGD2t_pos	714.1316998350458
PROSTGE1t3_pos	3451.0139303586348
PROSTGE1t_neg	714.1316998350458
PROSTGE1t_pos	714.1316998350458
PROSTGE2t2_neg	382.4561847754763
PROSTGE2t2_pos	385.43141370602757
PROSTGE2t3_pos	3362.3255097905603
PROSTGE2t_neg	385.43141370602757
PROSTGE2t_pos	382.4561847754763
PROSTGF2t_neg	577.807691132697
PROSTGF2t_pos	577.807691132697
PROSTGH2t_neg	1474.8774341053047
PROSTGH2t_pos	1474.8774341053047
PROSTGI2t_neg	1474.8774341053047
PROSTGI2t_pos	1474.8774341053047
PROSTGI2tr_neg	161.19610850041474
PROSTGI2tr_pos	6.135853737299957
PRO_Dtde_neg	1428.2458736332815
PRO_Dtde_pos	1428.2458736332815
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	441.20855151198157
PROt2r_pos	840.2897351216916
PROt4_2_r_neg	1071.7955210255732
PROt4_2_r_pos	1205.3672859244907
PROt4_pos	441.20855151198157
PRPNCOAHYDm_pos	12430.01572349562
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4168.704151449427
PRPPS_pos	3799.694268417521
PSDm_hs_pos	18187.31617222894
PSERT_pos	3362.295364960887
PSFLIP_pos	4310.438525564336
PSFLIPm_pos	18187.31617222894
PSP_L_pos	3362.295364960887
PSSA1_hs_neg	721.6505698436829
PSSA1_hs_pos	4033.000246893277
PSSA2_hs_neg	16055.489711101754
PSSA2_hs_pos	4047.9855698829465
PSYGCHe_pos	13594.601487231133
PSYTCHe_pos	14689.872221790667
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4310.438525564335
PSt3_pos	6.40145403864954
PTCRTD_neg	14110.436090745301
PTCRTD_pos	14.97894997553627
PTDCACRNCPT1_pos	28.48438233183913
PTDCACRNCPT2_pos	28.48438233183913
PTDCACRNt_pos	28.48438233183913
PTDCAt_neg	0.0
PTDCAt_pos	28.48438233183913
PTE2x_pos	0.0
PTE3x_pos	6514.734115497448
PTE4x_pos	6587.29262094819
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3232.4148422181765
PTPATe_neg	13023.48742457053
PTPATe_pos	22252.604033297812
PTRCAT1_pos	0.0
PTRCOX1_pos	12220.30259332957
PUNP1_neg	6207.975344415591
PUNP1_pos	2989.4327484837895
PUNP2_neg	6592.4006007526
PUNP2_pos	5374.51585586599
PUNP3_neg	7912.7976734665845
PUNP3_pos	1490.087564307712
PUNP4_neg	7328.722323571384
PUNP4_pos	6263.307314289479
PUNP5_neg	4723.279723937654
PUNP5_pos	3617.8376368720133
PUNP6_neg	0.0
PUNP6_pos	7393.011153691426
PUNP7_neg	1490.087564307712
PUNP7_pos	3868.3312738697578
PVD3_neg	10889.820067003575
PVD3_pos	75998.15461157612
PYAM5POr_pos	4090.2248572974013
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3829.9422387421355
PYDAMtr_neg	0.0
PYDAMtr_pos	10076.389257221703
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	7929.11974737621
PYDXK_pos	3829.942238742136
PYDXNK_pos	3829.942238742137
PYDXNtr_neg	0.0
PYDXNtr_pos	9037.971720755686
PYDXPP_pos	3829.9422387421364
PYDXtr_neg	0.0
PYDXtr_pos	7814.315768324178
PYK_pos	367.9309358066312
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	7908.51765762762
PYNP2r_pos	5110.0183889748205
PYRt2m_neg	1239.2264063347316
PYRt2m_pos	1239.2264063347316
PYRt2p_neg	2528.707742466204
PYRt2p_pos	2528.707742466204
PYRt2r_neg	384.40604935848035
PYRt2r_pos	384.40604935848035
Q10H2e_neg	0.0
Q10H2e_pos	5533.380587354172
QUILSYN_pos	0.0
RADH2_pos	816.1604069669593
RADH3_pos	944.7538963708199
RADH4_pos	930.6841896301321
RADH_pos	817.7767731198286
RAHY_pos	1621.1610001964402
RAI1_neg	2199.032930491737
RAI1_pos	2199.032930491737
RAI2_neg	2199.032930491737
RAI2_pos	2199.032930491737
RAI3_neg	930.6841896301321
RAI3_pos	1199.7203112629884
RAI4_neg	1681.8453112629875
RAI4_pos	1665.9382320264035
RAtn3_neg	0.0
RAtn3_pos	1199.7203112629882
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3310.202644636034
RBK_D_pos	0.0
RBK_pos	5507.692260050464
RBTt_pos	6405.184752828721
RDH1_neg	428.9779528779629
RDH1_pos	2199.032930491737
RDH1a_pos	428.9779528779629
RDH2_neg	512.4846984245921
RDH2_pos	2199.032930491737
RDH2a_pos	512.4846984245921
RDH3_neg	512.4846984245921
RDH3_pos	2199.032930491737
RDH3a_pos	512.4846984245921
RDH4_neg	0.0
RDH4_pos	930.6841896301322
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5311.237101356361
RE0344C_pos	3164.681548582737
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12116.529062468537
RE0383C_pos	5314.798370650281
RE0452M_neg	7536.495786173946
RE0452M_pos	29588.52668638935
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1148.4528272176958
RE0453C_pos	1148.4528272176958
RE0453M_neg	9320.195941302012
RE0453M_pos	28968.696856412516
RE0453N_neg	301.37548091032374
RE0453N_pos	301.37548091032374
RE0456M_neg	8875.962286001759
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	22.962784431495482
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12534.145067416486
RE0566C_neg	0.0
RE0566C_pos	12534.145067416486
RE0567C_neg	0.0
RE0567C_pos	12534.145067416486
RE0568C_neg	0.0
RE0568C_pos	12534.145067416484
RE0569C_pos	0.0
RE0569E_pos	5.257538593341912
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11422.355396796476
RE0577C_pos	3178.6287257586982
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5068.5248488968455
RE0583C_pos	7082.002835022228
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	15749.933189504629
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24449.970511610765
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	32964.561074389545
RE0690X_pos	0.0
RE0691C_neg	31633.483975138828
RE0691C_pos	4018.2430290717903
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.7820820497397305
RE0702E_pos	15.391371910723521
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17635.891460637213
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24449.970511610765
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	292.22030171194444
RE0830N_pos	292.22030171194444
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	7859.059747621034
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	7859.059747621035
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.105486181988459
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.353011904808088
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.742577168458888
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.532719299874148
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.274181972940863
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.105486181988459
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7335.736756615755
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7083.112368359116
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1226.030216022596
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	48.54243009026629
RE1266C_pos	0.0
RE1303C_pos	7487.23689650779
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3654.0974639403653
RE1342C_pos	1256.0115689248437
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7088.567398353918
RE1447M_neg	0.0
