	WT-911-a_S119_L007_R1_001	WT-DHA-c_S134_L007_R1_001	WT-EPA-d_S142_L007_R1_001	Ob-a_S121_L007_R1_001
EX_C02470(e)_neg	0.0	0.0	0.0	0.0
EX_HC01852(e)_pos	0.0	0.0	0.0	0.0
EX_HC01852(e)_neg	0.0	0.0	0.0	0.0
EX_HC01939(e)_pos	0.0	0.0	0.0	0.0
EX_HC01939(e)_neg	0.0	0.0	0.0	0.0
EX_HC01942(e)_pos	0.0	0.0	0.0	0.0
EX_HC01942(e)_neg	0.0	0.0	0.0	0.0
EX_HC01943(e)_pos	0.0	0.0	0.0	0.0
EX_HC01943(e)_neg	0.0	0.0	0.0	0.0
EX_HC01944(e)_pos	0.0	0.0	0.0	0.0
EX_HC01944(e)_neg	0.0	0.0	0.0	0.0
EX_HC00822(e)_pos	0.0	0.0	0.0	0.0
EX_HC00822(e)_neg	0.0	0.0	0.0	0.0
EX_C02528(e)_pos	0.0	0.0	0.0	0.0
EX_C02528(e)_neg	0.0	0.0	0.0	0.0
EX_HC02192(e)_pos	0.0	0.0	0.0	0.0
EX_HC02192(e)_neg	0.0	0.0	0.0	0.0
EX_HC02193(e)_pos	0.0	0.0	0.0	0.0
EX_HC02193(e)_neg	0.0	0.0	0.0	0.0
EX_HC02195(e)_pos	0.0	0.0	0.0	0.0
EX_HC02195(e)_neg	0.0	0.0	0.0	0.0
EX_HC02196(e)_pos	0.0	0.0	0.0	0.0
EX_HC02196(e)_neg	0.0	0.0	0.0	0.0
EX_HC02220(e)_pos	0.0	0.0	0.0	0.0
EX_HC02220(e)_neg	0.0	0.0	0.0	0.0
EX_HC02154(e)_pos	0.0	0.0	0.0	0.0
EX_HC02154(e)_neg	0.0	0.0	0.0	0.0
EX_HC02175(e)_pos	0.0	0.0	0.0	0.0
EX_HC02175(e)_neg	0.0	0.0	0.0	0.0
EX_HC02176(e)_pos	0.0	0.0	0.0	0.0
EX_HC02176(e)_neg	0.0	0.0	0.0	0.0
EX_HC02199(e)_pos	0.0	0.0	0.0	0.0
EX_HC02199(e)_neg	0.0	0.0	0.0	0.0
EX_HC02200(e)_pos	0.0	0.0	0.0	0.0
EX_HC02200(e)_neg	0.0	0.0	0.0	0.0
EX_HC02201(e)_pos	0.0	0.0	0.0	0.0
EX_HC02201(e)_neg	0.0	0.0	0.0	0.0
EX_HC02172(e)_pos	0.0	0.0	0.0	0.0
EX_HC02172(e)_neg	0.0	0.0	0.0	0.0
EX_HC02191(e)_pos	0.0	0.0	0.0	0.0
EX_HC02191(e)_neg	0.0	0.0	0.0	0.0
EX_HC02194(e)_pos	0.0	0.0	0.0	0.0
EX_HC02194(e)_neg	0.0	0.0	0.0	0.0
EX_HC02197(e)_pos	0.0	0.0	0.0	0.0
EX_HC02197(e)_neg	0.0	0.0	0.0	0.0
EX_HC02198(e)_pos	0.0	0.0	0.0	0.0
EX_HC02198(e)_neg	0.0	0.0	0.0	0.0
EX_HC02187(e)_pos	0.0	0.0	0.0	0.0
EX_HC02187(e)_neg	0.0	0.0	0.0	0.0
EX_HC02180(e)_pos	0.0	0.0	0.0	0.0
EX_HC02180(e)_neg	0.0	0.0	0.0	0.0
EX_HC02179(e)_pos	0.0	0.0	0.0	0.0
EX_HC02179(e)_neg	0.0	0.0	0.0	0.0
EX_HC02202(e)_pos	0.0	0.0	0.0	0.0
EX_HC02202(e)_neg	0.0	0.0	0.0	0.0
EX_HC02203(e)_pos	0.0	0.0	0.0	0.0
EX_HC02203(e)_neg	0.0	0.0	0.0	0.0
EX_HC02204(e)_pos	0.0	0.0	0.0	0.0
EX_HC02204(e)_neg	0.0	0.0	0.0	0.0
EX_HC02205(e)_pos	0.0	0.0	0.0	0.0
EX_HC02205(e)_neg	0.0	0.0	0.0	0.0
EX_HC02206(e)_pos	0.0	0.0	0.0	0.0
EX_HC02206(e)_neg	0.0	0.0	0.0	0.0
EX_HC02207(e)_pos	0.0	0.0	0.0	0.0
EX_HC02207(e)_neg	0.0	0.0	0.0	0.0
EX_HC02208(e)_pos	0.0	0.0	0.0	0.0
EX_HC02208(e)_neg	0.0	0.0	0.0	0.0
EX_HC02210(e)_pos	0.0	0.0	0.0	0.0
EX_HC02210(e)_neg	0.0	0.0	0.0	0.0
EX_HC02213(e)_pos	0.0	0.0	0.0	0.0
EX_HC02213(e)_neg	0.0	0.0	0.0	0.0
EX_HC02214(e)_pos	0.0	0.0	0.0	0.0
EX_HC02214(e)_neg	0.0	0.0	0.0	0.0
EX_HC02216(e)_pos	0.0	0.0	0.0	0.0
EX_HC02216(e)_neg	0.0	0.0	0.0	0.0
EX_HC02217(e)_pos	0.0	0.0	0.0	0.0
EX_HC02217(e)_neg	0.0	0.0	0.0	0.0
EX_malcoa(e)_pos	0.0	0.0	0.0	0.0
EX_malcoa(e)_neg	0.0	0.0	0.0	0.0
EX_arachcoa(e)_pos	0.0	0.0	0.0	0.0
EX_arachcoa(e)_neg	0.0	0.0	0.0	0.0
EX_coa(e)_pos	0.0	0.0	0.0	0.0
EX_coa(e)_neg	0.0	0.0	0.0	0.0
EX_CE2250(e)_pos	0.0	0.0	0.0	0.0
EX_CE2250(e)_neg	0.0	0.0	0.0	0.0
EX_CE1935(e)_pos	0.0	0.0	0.0	0.0
EX_CE1935(e)_neg	0.0	0.0	0.0	0.0
EX_CE1940(e)_pos	0.0	0.0	0.0	0.0
EX_CE1940(e)_neg	0.0	0.0	0.0	0.0
EX_CE1943(e)_pos	0.0	0.0	0.0	0.0
EX_CE1943(e)_neg	0.0	0.0	0.0	0.0
EX_CE2011(e)_pos	0.0	0.0	0.0	0.0
EX_CE2011(e)_neg	0.0	0.0	0.0	0.0
EX_CE1936(e)_pos	0.0	0.0	0.0	0.0
EX_CE1936(e)_neg	0.0	0.0	0.0	0.0
EX_CE1939(e)_pos	0.0	0.0	0.0	0.0
EX_CE1939(e)_neg	0.0	0.0	0.0	0.0
EX_maltttr(e)_pos	0.0	0.0	0.0	0.0
EX_maltttr(e)_neg	0.0	0.0	0.0	0.0
EX_maltpt(e)_pos	0.0	0.0	0.0	0.0
EX_maltpt(e)_neg	0.0	0.0	0.0	0.0
EX_malthx(e)_pos	0.0	0.0	0.0	0.0
EX_malthx(e)_neg	0.0	0.0	0.0	0.0
EX_CE2915(e)_pos	0.0	0.0	0.0	0.0
EX_CE2915(e)_neg	0.0	0.0	0.0	0.0
EX_CE4722(e)_pos	0.0	0.0	0.0	0.0
EX_CE4722(e)_neg	0.0	0.0	0.0	0.0
EX_CE2916(e)_pos	0.0	0.0	0.0	0.0
EX_CE2916(e)_neg	0.0	0.0	0.0	0.0
EX_CE4723(e)_pos	0.0	0.0	0.0	0.0
EX_CE4723(e)_neg	0.0	0.0	0.0	0.0
EX_CE2917(e)_pos	0.0	0.0	0.0	0.0
EX_CE2917(e)_neg	0.0	0.0	0.0	0.0
EX_CE4724(e)_pos	0.0	0.0	0.0	0.0
EX_CE4724(e)_neg	0.0	0.0	0.0	0.0
EX_malthp(e)_pos	0.0	0.0	0.0	0.0
EX_malthp(e)_neg	0.0	0.0	0.0	0.0
EX_CE2839(e)_pos	0.0	0.0	0.0	0.0
EX_CE2839(e)_neg	0.0	0.0	0.0	0.0
EX_CE2838(e)_pos	0.0	0.0	0.0	0.0
EX_CE2838(e)_neg	0.0	0.0	0.0	0.0
EX_CE1950(e)_pos	0.0	0.0	0.0	0.0
EX_CE1950(e)_neg	0.0	0.0	0.0	0.0
EX_cynt(e)_pos	0.0	0.0	0.0	0.0
EX_cynt(e)_neg	0.0	0.0	0.0	0.0
EX_23cump(e)_pos	0.0	0.0	0.0	0.0
EX_23cump(e)_neg	0.0	0.0	0.0	0.0
EX_3ump(e)_pos	0.0	0.0	0.0	0.0
EX_3ump(e)_neg	0.0	0.0	0.0	0.0
EX_CE5786(e)_pos	0.0	0.0	0.0	0.0
EX_CE5786(e)_neg	0.0	0.0	0.0	0.0
EX_CE5788(e)_pos	0.0	0.0	0.0	0.0
EX_CE5788(e)_neg	0.0	0.0	0.0	0.0
EX_CE5789(e)_pos	0.0	0.0	0.0	0.0
EX_CE5789(e)_neg	0.0	0.0	0.0	0.0
EX_CE5797(e)_pos	0.0	0.0	0.0	0.0
EX_CE5797(e)_neg	0.0	0.0	0.0	0.0
EX_CE5798(e)_pos	0.0	0.0	0.0	0.0
EX_CE5798(e)_neg	0.0	0.0	0.0	0.0
EX_CE5787(e)_pos	0.0	0.0	0.0	0.0
EX_CE5787(e)_neg	0.0	0.0	0.0	0.0
EX_CE5791(e)_pos	0.0	0.0	0.0	0.0
EX_CE5791(e)_neg	0.0	0.0	0.0	0.0
EX_CE5867(e)_pos	0.0	0.0	0.0	0.0
EX_CE5867(e)_neg	0.0	0.0	0.0	0.0
EX_CE5868(e)_pos	0.0	0.0	0.0	0.0
EX_CE5868(e)_neg	0.0	0.0	0.0	0.0
EX_CE5869(e)_pos	0.0	0.0	0.0	0.0
EX_CE5869(e)_neg	0.0	0.0	0.0	0.0
EX_CE4633(e)_pos	0.0	0.0	0.0	0.0
EX_CE4633(e)_neg	0.0	0.0	0.0	0.0
EX_CE4881(e)_pos	0.0	0.0	0.0	0.0
EX_CE4881(e)_neg	0.0	0.0	0.0	0.0
EX_CE5854(e)_pos	0.0	0.0	0.0	0.0
EX_CE5854(e)_neg	0.0	0.0	0.0	0.0
EX_glcur(e)_pos	0.0	0.0	0.0	0.0
EX_glcur(e)_neg	0.0	0.0	0.0	0.0
EX_CE1926(e)_pos	0.0	0.0	0.0	0.0
EX_CE1926(e)_neg	0.0	0.0	0.0	0.0
EX_udpgal(e)_pos	0.0	0.0	0.0	0.0
EX_udpgal(e)_neg	0.0	0.0	0.0	0.0
EX_crm_hs(e)_pos	0.0	0.0	0.0	0.0
EX_crm_hs(e)_neg	0.0	0.0	0.0	0.0
EX_galside_hs(e)_pos	0.0	0.0	0.0	0.0
EX_galside_hs(e)_neg	0.0	0.0	0.0	0.0
EX_CE0074(e)_pos	0.0	0.0	0.0	0.0
EX_CE0074(e)_neg	0.0	0.0	0.0	0.0
EX_cdpea(e)_pos	0.0	0.0	0.0	0.0
EX_cdpea(e)_neg	0.0	0.0	0.0	0.0
EX_12dgr120(e)_pos	0.0	0.0	0.0	0.0
EX_12dgr120(e)_neg	0.0	0.0	0.0	0.0
EX_CE5853(e)_pos	0.0	0.0	0.0	0.0
EX_CE5853(e)_neg	0.0	0.0	0.0	0.0
EX_CE1925(e)_pos	0.0	0.0	0.0	0.0
EX_CE1925(e)_neg	0.0	0.0	0.0	0.0
EX_C05965(e)_pos	0.0	0.0	0.0	0.0
EX_C05965(e)_neg	0.0	0.0	0.0	0.0
EX_C04849(e)_pos	0.0	0.0	0.0	0.0
EX_C04849(e)_neg	0.0	0.0	0.0	0.0
CITt4_4_pos	0.6690267655096306	2.5058909297299574	0.43295940727610627	0.27500704749986976
CITt4_4_neg	0.6690267655096306	2.5058909297299574	0.43295940727610627	0.27500704749986976
GLYt7_311_r_pos	0.0	0.0	0.0	0.0
GLYt7_311_r_neg	0.0	0.0	0.0	0.0
HCO3_NAt_pos	1.7570232465074596	2.070389327891398	1.3045110418099528	1.9335726382610239
HCO3_NAt_neg	1.7570232465074596	2.070389327891398	1.3045110418099528	1.9335726382610239
INSTt4_2_pos	0.0	0.0	0.0	0.13750352374993502
INSTt4_2_neg	0.0	0.0	0.0	0.13750352374993502
PIt8_pos	5.357200084860054	6.08533966935737	5.43596189543763	6.028569152196771
PIt8_neg	5.357200084860054	6.08533966935737	5.43596189543763	6.028569152196771
PIt9_pos	0.0	0.0	0.0	0.0
PIt9_neg	0.0	0.0	0.0	0.0
PROt4_2_r_pos	0.056583528366367514	0.08406426478847456	0.4222330006830478	0.0
PROt4_2_r_neg	0.056583528366367514	0.08406426478847456	0.4222330006830478	0.0
HSD17B3r_pos	0.0	0.0	0.0	0.0
CYOOm3_pos	7.610109447216421	7.270944685123514	7.358633620343535	7.8259604851401265
biomass_reaction_pos	0.0	0.0	0.0	0.0
2MB2COAc_pos	0.0	0.0	0.0	0.0
2MB2COAc_neg	0.0	0.0	0.0	0.0
3HBCOARc_pos	0.0	0.0	0.0	0.0
3HBCOARc_neg	0.0	0.0	0.0	0.0
ADPACDAc_pos	0.0	0.0	0.0	0.0
ADPACTD_pos	0.0	0.0	0.0	0.0
ADPACTD_neg	0.0	0.0	0.0	0.0
ADPCOACROT_pos	8.265239967338765	9.133219291109517	8.268003886402514	9.331924620432591
ADPCOACROT_neg	8.265239967338765	9.133219291109517	8.268003886402514	9.331924620432591
ADPCOAPTE_pos	4.426264754702098	4.114367024952	3.2094533656289497	5.565597175854225
BCRNe_pos	0.0	0.0	0.0	0.0
C100CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C100CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
sink_c101coa(c)_pos	0.0	0.0	0.0	0.0
sink_c101coa(c)_neg	0.0	0.0	0.0	0.0
C101CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C101CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C101CRNe_pos	0.0	0.0	0.0	0.0
C102CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C102CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C10CRNe_pos	0.0	0.0	0.0	0.0
C10DCCACT_pos	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C10DCCACT_neg	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C10DCc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C10DCc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C10DCe_pos	0.0	0.0	0.0	0.0
C10OHc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C10OHc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C120CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C120CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C121CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C121CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C12DCACOT_pos	4.426264754702098	4.114367024952	3.2094533656289497	5.565597175854225
C12DCACT_pos	0.0	0.0	0.0	0.0
C12DCTD_pos	0.0	0.0	0.0	0.0
C12DCTD_neg	0.0	0.0	0.0	0.0
C12DCe_pos	0.0	0.0	0.0	0.0
C12OHc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C12OHc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C140CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C140CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C141ACBP_pos	0.0	0.0	0.0	0.0
C141ACBP_neg	0.0	0.0	0.0	0.0
C141CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C141CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C141OHc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C141OHc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C141OHe_pos	0.0	0.0	0.0	0.0
C142ACBP_pos	0.0	0.0	0.0	0.0
C142ACBP_neg	0.0	0.0	0.0	0.0
C142CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C142CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C142OHc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C142OHc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C142OHe_pos	0.0	0.0	0.0	0.0
C14OHc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C14OHc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C161OHc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C161OHc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C162ACBP_pos	0.0	0.0	0.0	0.0
C162ACBP_neg	0.0	0.0	0.0	0.0
C162OHc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C162OHc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C162OHe_pos	0.0	0.0	0.0	0.0
C16DCc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C16DCc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C16DCe_pos	0.0	0.0	0.0	0.0
C16OHc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C16OHc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C16txc_pos	0.0	0.0	0.0	0.0
C181OHc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C181OHc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C182OHc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C182OHc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C18OHc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C18OHc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C2tcx_pos	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C2tcx_neg	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C30CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C3DCe_pos	0.0	0.0	0.0	0.0
C40CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C40CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C4CRNCPT2_pos	6.205744385062756	6.507794640198696	6.18824265626441	7.171427026607544
C4CRNCPT2_neg	6.205744385062756	6.507794640198696	6.18824265626441	7.171427026607544
C4CRNe_pos	0.0	0.0	0.0	0.0
C4DCCACT_pos	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C4DCCACT_neg	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C4DCe_pos	0.0	0.0	0.0	0.0
C4OHc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C4OHc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C4tcx_pos	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C4tcx_neg	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C4tmc_pos	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C4tmc_neg	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C4x_pos	8.265239967338765	9.133219291109517	8.268003886402514	9.331924620432591
C4x_neg	8.265239967338765	9.133219291109517	8.268003886402514	9.331924620432591
C50CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C50CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C51CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C51CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C5DCe_pos	0.0	0.0	0.0	0.0
C60CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C60CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C6COAt_pos	8.265239967338765	9.133219291109517	8.268003886402514	9.331924620432591
C6COAt_neg	8.265239967338765	9.133219291109517	8.268003886402514	9.331924620432591
C6CRNe_pos	0.0	0.0	0.0	0.0
C6CRNtcx_pos	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C6CRNtcx_neg	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C6DCCACT_pos	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C6DCCACT_neg	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C6DCc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C6DCc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C6DCe_pos	0.0	0.0	0.0	0.0
C80CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C80CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
sink_c81coa(c)_pos	0.0	0.0	0.0	0.0
sink_c81coa(c)_neg	0.0	0.0	0.0	0.0
C81CPT1_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C81CPT1_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C81CRNe_pos	0.0	0.0	0.0	0.0
C8CRNe_pos	0.0	0.0	0.0	0.0
C8DCc_pos	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C8DCc_neg	6.832636887566866	7.26697389152185	6.6946016533561234	7.506843098969815
C8DCe_pos	0.0	0.0	0.0	0.0
C9BRxtc_pos	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
C9BRxtc_neg	6.036063688743695	5.997969782267101	5.918624755574591	7.7230123963923685
DCATDc_pos	9.709083812550343	9.69355665122852	9.638327300488717	10.183312816859639
DCATDc_neg	9.709083812550343	9.69355665122852	9.638327300488717	10.183312816859639
DCATDr_pos	0.0	0.0	0.0	0.0
DCATDr_neg	0.0	0.0	0.0	0.0
DCSPTN1COAtxc_pos	0.0	0.0	0.0	0.0
sink_dd2coa(c)_pos	0.0	0.0	0.0	0.0
sink_dd2coa(c)_neg	0.0	0.0	0.0	0.0
DDCRNe_pos	0.0	0.0	0.0	0.0
DDECCRNe_pos	0.0	0.0	0.0	0.0
DDECE1CRNe_pos	0.0	0.0	0.0	0.0
DECCRNe_pos	0.0	0.0	0.0	0.0
sink_decdicoa(c)_pos	0.0	0.0	0.0	0.0
sink_decdicoa(c)_neg	0.0	0.0	0.0	0.0
DECDICRNe_pos	0.0	0.0	0.0	0.0
DOCO13ECOAtxc_pos	0.0	0.0	0.0	0.0
DOCO13EFATP_pos	10.461847747941066	10.245481401608556	10.307986277661854	10.647359485123042
DOCOSACT_pos	0.0	0.0	0.0	0.0
DOCOSACTDe_pos	0.0	0.0	0.0	0.0
DOCOSACTDe_neg	0.0	0.0	0.0	0.0
DOCOSACTDr_pos	0.0	0.0	0.0	0.0
DOCOSACTDr_neg	0.0	0.0	0.0	0.0
DOCOSADIACTD_pos	0.0	0.0	0.0	0.0
DOCOSADIACTD_neg	0.0	0.0	0.0	0.0
DOCOSCOAtxc_pos	0.0	0.0	0.0	0.0
DOCOSDIACTD_pos	0.0	0.0	0.0	0.0
DOCOSDIACTD_neg	0.0	0.0	0.0	0.0
EX_3bcrn_pos	0.0	0.0	0.0	0.0
EX_3bcrn_neg	0.0	0.0	0.0	0.0
EX_3ddcrn_pos	0.0	0.0	0.0	0.0
EX_3ddcrn_neg	0.0	0.0	0.0	0.0
EX_3deccrn_pos	0.0	0.0	0.0	0.0
EX_3deccrn_neg	0.0	0.0	0.0	0.0
EX_3hdececrn_pos	0.0	0.0	0.0	0.0
EX_3hdececrn_neg	0.0	0.0	0.0	0.0
EX_3hexdcrn_pos	0.0	0.0	0.0	0.0
EX_3hexdcrn_neg	0.0	0.0	0.0	0.0
EX_3ivcrn_pos	0.0	0.0	0.0	0.0
EX_3ivcrn_neg	0.0	0.0	0.0	0.0
EX_3octdec2crn_pos	0.0	0.0	0.0	0.0
EX_3octdec2crn_neg	0.0	0.0	0.0	0.0
EX_3octdeccrn_pos	0.0	0.0	0.0	0.0
EX_3octdeccrn_neg	0.0	0.0	0.0	0.0
EX_3octdece1crn_pos	0.0	0.0	0.0	0.0
EX_3octdece1crn_neg	0.0	0.0	0.0	0.0
EX_3tdcrn_pos	0.0	0.0	0.0	0.0
EX_3tdcrn_neg	0.0	0.0	0.0	0.0
EX_3tetd7ecoacrn_pos	0.0	0.0	0.0	0.0
EX_3tetd7ecoacrn_neg	0.0	0.0	0.0	0.0
EX_3thexddcoacrn_pos	0.0	0.0	0.0	0.0
EX_3thexddcoacrn_neg	0.0	0.0	0.0	0.0
EX_3ttetddcoacrn_pos	0.0	0.0	0.0	0.0
EX_3ttetddcoacrn_neg	0.0	0.0	0.0	0.0
EX_c101crn_pos	0.0	0.0	0.0	0.0
EX_c101crn_neg	0.0	0.0	0.0	0.0
EX_c10crn_pos	0.0	0.0	0.0	0.0
EX_c10crn_neg	0.0	0.0	0.0	0.0
EX_c10dc_pos	0.0	0.0	0.0	0.0
EX_c10dc_neg	0.0	0.0	0.0	0.0
EX_c12dc_pos	0.0	0.0	0.0	0.0
EX_c12dc_neg	0.0	0.0	0.0	0.0
EX_c16dc_pos	0.0	0.0	0.0	0.0
EX_c16dc_neg	0.0	0.0	0.0	0.0
EX_c3dc_pos	0.0	0.0	0.0	0.0
EX_c3dc_neg	0.0	0.0	0.0	0.0
EX_c4crn_pos	0.0	0.0	0.0	0.0
EX_c4crn_neg	0.0	0.0	0.0	0.0
EX_c4dc_pos	0.0	0.0	0.0	0.0
EX_c4dc_neg	0.0	0.0	0.0	0.0
EX_c51crn_pos	0.0	0.0	0.0	0.0
EX_c51crn_neg	0.0	0.0	0.0	0.0
EX_c5dc_pos	0.0	0.0	0.0	0.0
EX_c5dc_neg	0.0	0.0	0.0	0.0
EX_c6crn_pos	0.0	0.0	0.0	0.0
EX_c6crn_neg	0.0	0.0	0.0	0.0
EX_c6dc_pos	0.0	0.0	0.0	0.0
EX_c6dc_neg	0.0	0.0	0.0	0.0
EX_c81crn_pos	0.0	0.0	0.0	0.0
EX_c81crn_neg	0.0	0.0	0.0	0.0
EX_c8crn_pos	0.0	0.0	0.0	0.0
EX_c8crn_neg	0.0	0.0	0.0	0.0
EX_c8dc_pos	0.0	0.0	0.0	0.0
EX_c8dc_neg	0.0	0.0	0.0	0.0
EX_ddece1crn_pos	0.0	0.0	0.0	0.0
EX_ddece1crn_neg	0.0	0.0	0.0	0.0
EX_ddecrn_pos	0.0	0.0	0.0	0.0
EX_ddecrn_neg	0.0	0.0	0.0	0.0
EX_decdicrn_pos	0.0	0.0	0.0	0.0
EX_decdicrn_neg	0.0	0.0	0.0	0.0
EX_doco13ac_pos	0.0	0.0	0.0	0.0
EX_doco13ac_neg	0.0	0.0	0.0	0.0
EX_docosac_pos	0.0	0.0	0.0	0.0
EX_docosac_neg	0.0	0.0	0.0	0.0
EX_docosdiac_pos	0.0	0.0	0.0	0.0
EX_docosdiac_neg	0.0	0.0	0.0	0.0
EX_ivcrn_pos	0.0	0.0	0.0	0.0
EX_ivcrn_neg	0.0	0.0	0.0	0.0
EX_tdcrn_pos	0.0	0.0	0.0	0.0
EX_tdcrn_neg	0.0	0.0	0.0	0.0
EX_tetdec2crn_pos	0.0	0.0	0.0	0.0
EX_tetdec2crn_neg	0.0	0.0	0.0	0.0
EX_tetdece1crn_pos	0.0	0.0	0.0	0.0
EX_tetdece1crn_neg	0.0	0.0	0.0	0.0
EX_dca(e)_pos	0.0	0.0	0.0	0.0
EX_dca(e)_neg	0.0	0.0	0.0	0.0
FAOXC101C102m_pos	9.70173963867435	9.75127624861109	9.594735144353942	10.76810159906568
FAOXC101C102x_pos	9.377557603233406	9.311044389623397	9.226050871659655	10.307326057417006
FAOXC101C8m_pos	7.084737535479385	6.93730515382723	6.899054756194414	7.91466417571096
FAOXC101C8x_pos	6.561580719214269	7.236237477335295	6.416839741912829	8.287773933224726
