	Ob.EPA.c_S137_L007_R1_001
EX_no2(e)_pos	5.459938933014595
EX_npthl(e)_neg	7.512779301159849
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.71748851630804
EX_nrpphr(e)_pos	29783.103428792845
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	72188.75070198513
EX_nrvnc(e)_neg	21.47164130433469
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3738.0527973589083
EX_o2s(e)_neg	3.2152579694808443
EX_o2s(e)_pos	8845.567455595276
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19211.6878153106
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18476.13067159806
EX_ocdca(e)_neg	5070.515437318315
EX_ocdcea(e)_neg	6.955059993421637
EX_ocdcea(e)_pos	8846.23667096734
EX_octa(e)_neg	8904.000647138637
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.512779301159848
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.512779301159849
EX_orn(e)_neg	4.423511926036859
EX_orn(e)_pos	11073.805401886359
EX_orot(e)_neg	6.863432967103506
EX_orot(e)_pos	8399.677749169543
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11135.314492933969
EX_paf_hs(e)_neg	4.749515912796773
EX_paf_hs(e)_pos	6.799402341882756
EX_pan4p(e)_neg	5360.091110500709
EX_pan4p(e)_pos	6641.05238775561
EX_pchol_hs(e)_neg	13.601558294422516
EX_pchol_hs(e)_pos	10514.25115088677
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5071.10908409188
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5071.109084091879
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14288.722663617456
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15403.55797882445
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.512779301159848
EX_pglyc_hs(e)_neg	5.335624048998892
EX_pglyc_hs(e)_pos	13675.55597960451
EX_phe_L(e)_neg	5927.833783641126
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18764.9915766686
EX_pheme(e)_neg	50700.02258878092
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	45.85686401065199
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	496.02402568737654
EX_pi(e)_pos	6162.149422332213
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6142.511501122356
EX_ppa(e)_neg	4.608315290967689
EX_ppa(e)_pos	10021.553918840824
EX_ppi(e)_neg	3.771258398263216
EX_ppi(e)_pos	21685.64498383405
EX_prgstrn(e)_neg	6.220331142003226
EX_prgstrn(e)_pos	61234.51739172479
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.437935530021295
EX_pro_L(e)_pos	8157.554399083058
EX_progly(e)_neg	9338.906999281093
EX_prostgd2(e)_neg	2.624661872680277
EX_prostgd2(e)_pos	135.62630002084384
EX_prostge1(e)_neg	4.307904367469186
EX_prostge1(e)_pos	15.623713102407558
EX_prostge2(e)_neg	3.364700857249705
EX_prostge2(e)_pos	16.226788789672867
EX_prostgf2(e)_neg	4.971822701130476
EX_prostgf2(e)_pos	141.98128887378266
EX_prostgh2(e)_neg	2.624661872680277
EX_prostgh2(e)_pos	133.3132892391737
EX_prostgi2(e)_neg	6.133620682500064
EX_prostgi2(e)_pos	160.88869942266675
EX_prpp(e)_neg	3.9791545356988847
EX_prpp(e)_pos	26845.354221772053
EX_ps_hs(e)_neg	6.418066139982662
EX_ps_hs(e)_pos	14323.015427524408
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13704.43643424887
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14909.82996823632
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	28.660264269598894
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.728188497228211
EX_ptrc(e)_pos	14193.255779038715
EX_ptth(e)_neg	6141.919751566239
EX_ptth(e)_pos	5669.8962984493755
EX_pydam(e)_neg	10168.156097341573
EX_pydx(e)_neg	7926.735409509375
EX_pydx5p(e)_neg	9.135853101972257
EX_pydx5p(e)_pos	9624.50626150051
EX_pydxn(e)_neg	9128.861001794347
EX_pyr(e)_neg	3.548090444099521
EX_pyr(e)_pos	4375.082104002679
EX_q10(e)_neg	5542.895652913661
EX_q10h2(e)_pos	5542.895652913661
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6413.891633890706
EX_retfa(e)_neg	5.459938933014595
EX_retfa(e)_pos	1200.8333782728541
EX_retinol(e)_neg	794.5111334866896
EX_retinol(e)_pos	23.961873377887624
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1594.0566283084136
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1594.0566283084136
EX_retn(e)_neg	341.0843679615879
EX_retn(e)_pos	816.0103734656129
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3927.615549346014
EX_rib_D(e)_neg	4959.06063651789
EX_ribflv(e)_neg	17308.901464998762
EX_s2l2fn2m2masn(e)_neg	4.053728398899265
EX_s2l2fn2m2masn(e)_pos	788.1646405406412
EX_s2l2n2m2masn(e)_neg	74.2922249089936
EX_s2l2n2m2masn(e)_pos	653.785484871126
EX_sarcs(e)_neg	9.903455359927598
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4908.516357765981
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.488614045081844
EX_ser_L(e)_pos	6662.312294898329
EX_sfcys(e)_pos	21312.730546233648
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14653.431863797421
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1199.354438621045
EX_so4(e)_pos	13786.545412230378
EX_spc_hs(e)_neg	11.409356869731054
EX_spc_hs(e)_pos	28072.206864915835
EX_sph1p(e)_neg	13.025656951967905
EX_sph1p(e)_pos	19255.633374748122
EX_sphs1p(e)_neg	9.27977269605872
EX_sphs1p(e)_pos	32420.09779528719
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23566.485143785423
EX_sprm(e)_neg	2.0048753733024385
EX_sprm(e)_pos	15171.732661447895
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.498740962352956
EX_strch1(e)_neg	13.447761463751924
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.388311290854858
EX_strch2(e)_pos	13.447761463751924
EX_strdnc(e)_neg	9.691185239007362
EX_strdnc(e)_pos	6.9890450862887326
EX_succ(e)_neg	6.625960708334067
EX_succ(e)_pos	5893.649213794127
EX_sucr(e)_neg	3.4883112908548584
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.198249627170954
EX_tag_hs(e)_pos	7.987915125926162
EX_tagat_D(e)_neg	6.957258198536028
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.315616023540339
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.512779301159848
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13021.601847244894
EX_tcynt(e)_neg	5.362967282104837
EX_tcynt(e)_pos	11.123231515954222
EX_tdchola(e)_neg	5.473897736358502
EX_tdchola(e)_pos	67237.05358592868
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8083.460316052346
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12479.984046119793
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12479.984046119793
EX_tethex3(e)_neg	10.054824527488696
EX_tethex3(e)_pos	7.862920942057695
EX_tetpent3(e)_neg	7.862920942057693
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	10.759975593546576
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.054824527488698
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.146760133108137
EX_thf(e)_pos	4897.31577781455
EX_thm(e)_neg	12016.608296802406
EX_thmmp(e)_neg	9.101553599575164
EX_thmmp(e)_pos	12016.608296802406
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27845.255854657054
EX_thr_L(e)_neg	4.847984744942277
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.437572788464193
EX_thym(e)_pos	12093.971784785392
EX_thymd(e)_neg	6.601388286104304
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.195904499473619
EX_tmndnc(e)_neg	13.110443773067233
EX_tmndnc(e)_pos	240.11635334881674
EX_tolbutamide(e)_neg	7.512779301159848
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.0690095144243195
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	9.947997799704366
EX_triodthy(e)_pos	10.978708686375048
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.18948219516406
EX_trp_L(e)_neg	7.251332982055985
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	8.92864379825337
EX_tststerone(e)_pos	54432.61817895403
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	68349.56876375688
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	60129.297999217895
EX_tsul(e)_neg	12.014738303747949
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7191.617703735147
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	168.65458728979675
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19371.006888547374
EX_tyr_L(e)_neg	3.318729008426959
EX_tyr_L(e)_pos	5489.782814409762
EX_udp(e)_neg	3.096944822965228
EX_udp(e)_pos	22797.542013791775
EX_udpg(e)_neg	5.379768107623997
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.394563413296927
EX_ump(e)_pos	14627.669587284048
EX_ura(e)_neg	5.944950055829399
EX_ura(e)_pos	7429.463083553554
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8824.424153155189
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11334.02293934301
EX_uri(e)_neg	5.108782110837663
EX_uri(e)_pos	5793.007996476065
EX_utp(e)_neg	3.096944822965228
EX_utp(e)_pos	26403.847519990093
EX_vacc(e)_neg	7.831277827815347
EX_vacc(e)_pos	8826.497777479155
EX_val_L(e)_neg	6.27290004127784
EX_val_L(e)_pos	7686.494223306139
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7488.44278333433
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.512779301159849
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18037.59456509532
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7481.882808854741
EX_xolest2_hs(e)_neg	5.459938933014595
EX_xolest2_hs(e)_pos	14671.910105818632
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	53667.924481924456
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54024.378416354266
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	53982.1965630405
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	848.163464553209
EX_xylt(e)_neg	5064.843103759808
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	6934.963893699591
F1PGT_neg	0.0
F1PGT_pos	17803.06576263384
F6Tg_pos	17550.038255712432
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8063.811491277602
FACOAL150_neg	0.0
FACOAL150_pos	28.660264269598894
FACOAL160i_pos	8308.64110451133
FACOAL161_neg	20624.171218673135
FACOAL161_pos	10325.538140620061
FACOAL170_neg	0.0
FACOAL170_pos	32.776940148404236
FACOAL180i_pos	3207.285019110229
FACOAL1812_neg	8826.497777479151
FACOAL1812_pos	7.851388432294466
FACOAL1813_neg	5052.498792530886
FACOAL1813_pos	6.991360912173538
FACOAL181i_pos	4060.555268872361
FACOAL1821_neg	360.6924540659726
FACOAL1821_pos	9741.672988782882
FACOAL1822_neg	9085.377759556988
FACOAL1822_pos	13.800607636864253
FACOAL1831_neg	5111.780771341491
FACOAL1831_pos	12.528929519533827
FACOAL1832_neg	0.0
FACOAL1832_pos	6.937793959897168
FACOAL184_neg	6.9890450862887326
FACOAL184_pos	13.267015583633023
FACOAL191_pos	6958.705807113879
FACOAL200_pos	3223.0192138912635
FACOAL203_neg	48.24948111993939
FACOAL203_pos	6.159128174919273
FACOAL2042_neg	32.01778804658094
FACOAL2042_pos	7.786380013315938
FACOAL204_neg	7424.1107332495985
FACOAL204_pos	12.31043585700231
FACOAL205_neg	240.11635334881677
FACOAL205_pos	13.110443773067232
FACOAL206_neg	0.0
FACOAL206_pos	45.856864010651975
FACOAL224_neg	133.76255419029368
FACOAL224_pos	8.985419331962404
FACOAL2251_neg	195.19608452304013
FACOAL2251_pos	10.759975593546574
FACOAL2252_neg	381.2723488075012
FACOAL2252_pos	12.677852823469475
FACOAL226_neg	469.9467695660452
FACOAL226_pos	9.57208229880468
FACOAL240_neg	9.899948073425653
FACOAL240_pos	20.82790110584217
FACOAL241_neg	0.0
FACOAL241_pos	21.471641304334693
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.054824527488696
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.759975593546576
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.862920942057693
FACOAL246_1_neg	7.862920942057695
FACOAL246_1_pos	10.054824527488696
FACOAL260_neg	0.0
FACOAL260_pos	9.899948073425653
FACOAL40im_pos	6.1118874378748735
FACOAL80i_pos	8904.000647138639
FADDP_pos	3337.887195062041
FADDPle_pos	14097.448739401789
FADH2ETC_pos	285.6980274566659
FADH2tru_pos	5119.430193962446
FADH2tx_neg	0.0
FADH2tx_pos	68950.78156973241
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5119.430193962446
FADtx_neg	68950.78156973241
FADtx_pos	0.0
FAEL183_pos	24388.74674441753
FAEL184_pos	32.01778804658093
FAEL204_pos	14882.822926265757
FAEL205_pos	37329.969957222485
FAH1_pos	7.51277930115985
FAH2_pos	7481.882808854741
FAH3_pos	18037.59456509532
FALDH_neg	1153.1900668210674
FALDH_pos	1153.1900668210674
FALDtly_neg	0.0
FALDtly_pos	12056.676887625872
FALDtm_neg	0.0
FALDtm_pos	26686.289684286025
FAOXC101C102m_pos	279.5991963958506
FAOXC101C102x_pos	482.63877530885617
FAOXC101C8m_pos	437.38253372640685
FAOXC101C8x_pos	482.63877530885617
FAOXC101m_pos	26015.902211164674
FAOXC101x_pos	482.63877530885617
FAOXC102C101m_pos	279.5991963958506
FAOXC102C101x_pos	482.63877530885617
FAOXC102C103m_pos	695.0650715235979
FAOXC102C103x_pos	885.8733389287368
FAOXC102C81m_pos	695.0650715235979
FAOXC102C81x_pos	885.8733389287368
FAOXC102m_pos	695.0650715235979
FAOXC102x_pos	885.8733389287368
FAOXC103C102m_pos	695.0650715235979
FAOXC103C102x_pos	885.8733389287368
FAOXC10C10OHm_pos	12800.849398227338
FAOXC10C8m_pos	4900.978352017364
FAOXC10C8x_pos	23371.59810956739
FAOXC10DCC8DCx_pos	27528.6606369431
FAOXC11C9m_pos	63.045469484119764
FAOXC11_pos	45.85686401065197
FAOXC121C101m_pos	26015.902211164677
FAOXC121C10x_pos	23435.775116086315
FAOXC121x_pos	18095.48855523974
FAOXC122C101m_pos	279.5991963958506
FAOXC122m_pos	279.5991963958506
FAOXC122x_pos	482.63877530885617
FAOXC123C102m_pos	695.0650715235979
FAOXC123C102x_pos	885.8733389287368
FAOXC123m_pos	695.0650715235979
FAOXC123x_pos	885.8733389287368
FAOXC12C10m_pos	4883.559462242848
FAOXC12C10x_pos	23371.59810956739
FAOXC12C12OHm_pos	12334.864154151239
FAOXC12DCC10DCx_pos	47568.2914400322
FAOXC12DCTc_neg	7864.968092022257
FAOXC12DCTc_pos	45515.22186483729
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7864.968092022257
FAOXC12DCx_neg	7864.968092022257
FAOXC12DCx_pos	45515.22186483729
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	63.045469484119764
FAOXC140_pos	42202.78856532381
FAOXC141C121m_pos	26015.902211164677
FAOXC141C121x_pos	18095.48855523974
FAOXC141C141OHm_pos	13788.688687197462
FAOXC142C122m_pos	279.5991963958506
FAOXC142C122x_pos	482.63877530885617
FAOXC142C142OHm_pos	32040.013364221166
FAOXC143C123m_pos	695.0650715235979
FAOXC143C123x_pos	885.8733389287368
FAOXC14C12m_pos	13840.766215066518
FAOXC14C12x_pos	23371.59810956739
FAOXC14C14OHm_pos	10332.399829540214
FAOXC14DCC12DCx_pos	45515.22186483727
FAOXC150m_pos	61.91334392173974
FAOXC15ATPx_pos	6663.800998352694
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	63.045469484119764
FAOXC15NADPx_pos	46.688126689703395
FAOXC15NADx_pos	46.170392086898325
FAOXC16080m_pos	37397.220082565545
FAOXC16080x_pos	15986.488212871676
FAOXC160_pos	40117.47965848817
FAOXC161802m_pos	25954.748147008908
FAOXC16180m_pos	25977.48317794983
FAOXC161C141m_pos	13788.688687197462
FAOXC161C141x_pos	18095.48855523974
FAOXC161C161OHm_pos	10325.538140620063
FAOXC162C142m_pos	23.49708895324003
FAOXC162C162OHm_pos	22588.915195340913
FAOXC163C142x_pos	482.63877530885617
FAOXC163C143m_pos	32.04737452529318
FAOXC163C164Gm_pos	282.5144677085587
FAOXC163C164x_pos	482.63877530885617
FAOXC163GC142m_pos	282.5144677085587
FAOXC163Gm_pos	282.5144677085587
FAOXC163x_pos	482.63877530885617
FAOXC164C143m_pos	697.3649256385876
FAOXC164C143x_pos	885.8733389287368
FAOXC164C163x_pos	482.63877530885617
FAOXC164C165m_pos	697.3649256385876
FAOXC164C165x_pos	885.8733389287368
FAOXC164GC163m_pos	282.5144677085587
FAOXC164m_pos	697.3649256385876
FAOXC164x_pos	885.8733389287368
FAOXC165C164m_pos	697.3649256385876
FAOXC165C164x_pos	885.8733389287368
FAOXC16BRx_pos	6663.800998352694
FAOXC16C14m_pos	13623.960993200157
FAOXC16C14x_pos	16141.92979937493
FAOXC16C16OHm_pos	10647.282572798997
FAOXC16DCC14DCx_pos	45515.22186483727
FAOXC16DCr_pos	29711.440468719673
FAOXC16OHC16r_pos	29711.440468719673
FAOXC170m_pos	32.776940148404236
FAOXC17C15m_pos	32.88862438051315
FAOXC180_pos	11758.700004207667
FAOXC180x_pos	8866.508277030176
FAOXC1811601m_pos	39901.894679932026
FAOXC1811602m_pos	89724.88097666154
FAOXC1811603m_pos	48270.23356353097
FAOXC181C161m_pos	23567.55939098331
FAOXC181C161x_pos	18095.48855523974
FAOXC181C181OHm_pos	15430.560933662053
FAOXC182806m_pos	20.808342204598052
FAOXC18280m_pos	61477.560286093656
FAOXC182C162m_pos	23.49708895324003
FAOXC182C182OHm_pos	9.832659100611858
FAOXC183803m_pos	19.914140023786338
FAOXC183806m_pos	245.2531727381534
FAOXC183806x_pos	357.49406967040164
FAOXC183C163Gm_pos	282.51446770855875
FAOXC183C163m_pos	32.04737452529318
FAOXC18480m_pos	473.6061697934649
FAOXC18480x_pos	605.6262051968494
FAOXC184C163m_pos	438.8305803922631
FAOXC184C163x_pos	482.63877530885617
FAOXC184C164m_pos	697.3649256385875
FAOXC184C164x_pos	885.8733389287368
FAOXC184m_pos	438.8305803922631
FAOXC184x_pos	482.63877530885617
FAOXC185C164m_pos	976.857424188389
FAOXC185m_pos	976.857424188389
FAOXC18C18OHm_pos	8485.880749102671
FAOXC200180m_pos	11796.057738700198
FAOXC200180x_pos	11090.480842962203
FAOXC201C181x_pos	18095.48855523974
FAOXC2031836m_pos	119.88839201094603
FAOXC204184m_pos	83.03348325596065
FAOXC204C184m_pos	438.8305803922631
FAOXC204C205x_pos	482.63877530885617
FAOXC204_pos	277.9197765960722
FAOXC2051843m_pos	493.4236599572319
FAOXC2051843x_pos	614.435576392204
FAOXC205C184x_pos	482.63877530885617
FAOXC205C185m_pos	976.857424188389
FAOXC221C201x_pos	18095.48855523974
FAOXC2242046m_pos	326.2698133838516
FAOXC2242046x_pos	14869.220446239755
FAOXC2251836m_pos	349.7417703156799
FAOXC2251836x_pos	369.10187533115106
FAOXC2252053m_pos	347.95445102885924
FAOXC2252053x_pos	204.8937311743525
FAOXC225C204m_pos	438.8305803922631
FAOXC225C204x_pos	482.63877530885617
FAOXC225C226m_pos	438.8305803922631
FAOXC225C226x_pos	482.63877530885617
FAOXC225m_pos	438.8305803922631
FAOXC225x_pos	482.63877530885617
FAOXC226205m_pos	721.8768913418266
FAOXC226205x_pos	37333.26320978912
FAOXC226C205m_pos	976.857424188389
FAOXC226C225m_pos	438.8305803922631
FAOXC226C225x_pos	482.63877530885617
FAOXC226C227m_pos	976.857424188389
FAOXC226_pos	868.0161209265209
FAOXC226m_pos	976.857424188389
FAOXC227C226m_pos	976.857424188389
FAOXC22C20x_pos	22833.75860522602
FAOXC22C22DCHYr_pos	50913.23454174864
FAOXC22OHC22r_pos	15632.347350106958
FAOXC240200x_pos	47.167348162446174
FAOXC241181x_pos	21.471641304334693
FAOXC241C221x_pos	44.817847587205954
FAOXC2442246x_pos	10.054824527488698
FAOXC2452253x_pos	10.759975593546578
FAOXC2452256x_pos	10.759975593546576
FAOXC246226x_pos	22.379158202794905
FAOXC24C22x_pos	47.396694609923046
FAOXC260240x_pos	9.899948073425655
FAOXC3DC_neg	0.0
FAOXC3DC_pos	10858.920440428934
FAOXC4C2m_pos	19615.066729468766
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7858.617646000101
FAOXC5C3x_pos	63.045469484119764
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	8098.914380121649
FAOXC5C5OHm_pos	13021.813433999254
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	13021.813433999256
FAOXC61C4m_pos	695.0650715235979
FAOXC61C4x_pos	885.8733389287368
FAOXC61m_pos	695.0650715235979
FAOXC61x_pos	885.8733389287368
FAOXC6C4m_pos	17066.381786205046
FAOXC6C4x_pos	17735.300777320164
FAOXC6DCC4DCx_pos	43466.09559368571
FAOXC7C5m_pos	63.045469484119764
FAOXC80_pos	20492.97166715982
FAOXC81C61m_pos	695.0650715235979
FAOXC81C61x_pos	885.8733389287368
FAOXC8C6m_pos	13277.652939906638
FAOXC8C6x_pos	14853.358560625726
FAOXC8DCC6DCx_pos	61932.09066862061
FAOXC9C7m_pos	63.045469484119764
FAOXMC10OHMC10r_pos	19705.829675837795
FAOXOHC16C16DCc_pos	29711.440468719673
FAOXOHC22C22DCc_pos	15632.347350106958
FAOXOHMC10DC10c_pos	19705.82967583779
FAOXTC101TC102m_pos	87951.20509034385
FAOXTC102C101m_pos	87951.20509034385
FAOXTC122TC101m_pos	87951.20509034385
FAOXTC122m_pos	87951.20509034385
FAOXTC142TC122m_pos	87951.20509034385
FAOXTC162TC142m_pos	32040.013364221166
FAOXTC182TC162m_pos	22588.91519534091
FAS100COA_pos	14621.683660460387
FAS120COA_pos	10389.533131594302
FAS140COA_pos	9079.52589812691
FAS160COA_pos	15923.398858454062
FAS180COA_pos	8865.46299742886
FAS80COA_L_pos	8791.697087645338
FATP1t_neg	408.5643559593267
FATP1t_pos	413.90960822364696
FATP2t_neg	541.0807833097412
FATP2t_pos	546.4260355740614
FATP3t_neg	541.0807833097412
FATP3t_pos	546.4260355740614
FATP4t_neg	1201.2685745181777
FATP4t_pos	1206.613826782498
FATP5t_neg	347.41843030417556
FATP5t_pos	352.7636825684959
FATP6t_neg	1189.5036816777992
FATP6t_pos	1194.8489339421196
FATP7t_neg	1189.5036816777992
FATP7t_pos	1194.8489339421196
FATP8t_neg	329.47616155687143
FATP8t_pos	334.8214138211918
FATP9t_neg	1189.5036816777992
FATP9t_pos	1194.8489339421196
FBA2_neg	0.0
FBA2_pos	5008.017495774384
FBA4_neg	0.0
FBA4_pos	16460.888377848736
FBA5_neg	0.0
FBA5_pos	6.95725819853603
FBA_neg	3997.5290212265236
FBA_pos	538.8843417235958
FBP26_pos	3344.1285100266145
FBP_pos	3322.464145871329
FCLTm_pos	14490.56845218268
FCOAH_pos	45.856864010651975
FDH_pos	15755.656855003837
FE2DMT1_pos	2664.007951778568
FE2t_pos	2977.665956296756
FE2tm_pos	14490.56845218268
FE3MTP1_pos	2664.007951778568
FE3R2e_pos	4257.106104993467
FERO_pos	2664.007951778568
FKYNH_pos	9.645311697068212
FK_pos	17803.06576263384
FMNALKPle_pos	14064.022071952344
FMNAT_pos	3337.887195062041
FOAXC122C101x_pos	482.63877530885617
FOLR2_pos	595.0285077161519
FOLTle_pos	775.6686265049034
FOLt2_neg	775.6686265049034
FOLt2_pos	2213.202497898656
FOLt2le_neg	2320.3731886830387
FOLt2le_pos	2320.3731886830387
FORMCOAtx_neg	0.0
FORMCOAtx_pos	45.856864010651975
FORt2m_neg	18610.74475119585
FORt2m_pos	0.0
FORtr_neg	51183.52301191655
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3636.1030752957063
FPGS2m_pos	3829.555556393649
FPGS3_pos	3685.498513012144
FPGS3m_pos	3872.8532376692783
FPGS4_pos	3227.8961543722817
FPGS4m_pos	3829.55555639365
FPGS5_pos	3651.3084421559097
FPGS5m_pos	3829.55555639365
FPGS6_pos	3685.498513012143
FPGS6m_pos	3872.8532376692774
FPGS7_pos	3227.8961543722817
FPGS7m_pos	3767.422305078842
FPGS8_pos	3635.817900096665
FPGS8m_pos	3829.555556393649
FPGS9_pos	3685.498513012144
FPGS9m_pos	3872.853237669279
FPGS_pos	3227.8961543722826
FPGSm_pos	3767.4223050788437
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	855.6818304966364
FRUt1r_pos	861.0270827609568
FRUt4_neg	861.0270827609568
FRUt4_pos	855.6818304966364
FTCD_pos	11490.472884896988
FTHFCL_pos	6.416328779744747
FTHFDH_pos	8522.435080823076
FTHFL_pos	17130.206867713947
FTHFLm_pos	18610.744751195853
FT_pos	0.0
