	WT.d_S141_L007_R1_001
r0085_pos	5244.818710910853
r0086_pos	7129.887705590151
r0093_pos	5.4407865931980925
r0097_pos	3544.0747700557745
r0113_pos	19688.330984846743
r0119_pos	3287.475771906742
r0122_pos	521.1425126619625
r0127_pos	7326.705835122052
r0129_neg	2519.0313613458243
r0129_pos	7299.182103844399
r0130_neg	7747.797543811168
r0130_pos	2519.0313613458243
r0139_neg	3.316817971257276
r0139_pos	7.975884546863549
r0142_pos	9656.176263048663
r0145_neg	1381.1465646929767
r0145_pos	59020.5230043437
r0149_neg	7.975884546863549
r0149_pos	3.316817971257276
r0153_pos	521.1425126619625
r0156_pos	5244.818710910853
r0157_pos	7129.887705590151
r0160_pos	3303.137132000929
r0163_pos	11137.335146442625
r0165_pos	521.1425126619625
r0166_pos	12403.447966606247
r0170_neg	437.8937147741975
r0170_pos	75977.820163615
r0173_neg	2668.905565861656
r0173_pos	2668.905565861656
r0178_neg	1318.4810766961884
r0178_pos	12568.85984742523
r0179_pos	1318.4810766961884
r0181_neg	3.3168179712572754
r0181_pos	3.3168179712572754
r0186_pos	11829.482127906298
r0191_pos	739.1220598802479
r0193_neg	8967.159916910263
r0193_pos	6894.088883979938
r0196_neg	370.9899671288343
r0196_pos	14939.95503671503
r0202_neg	2668.905565861656
r0202_pos	2668.905565861656
r0208_neg	3145.876387637348
r0208_pos	18868.57760758255
r0210_pos	7978.128838397146
r0224_pos	678.7990773455069
r0226_pos	3751.971198757406
r0233_pos	5912.44399331225
r0236_pos	1302.0032822622713
r0239_neg	0.0
r0239_pos	10.03899581330337
r0242_neg	3.450960022937864
r0242_pos	3.450960022937864
r0245_neg	3941.410941554542
r0245_pos	6852.6076410374835
r0246_pos	11209.986001762716
r0249_neg	2591.295906663862
r0249_pos	2591.295906663862
r0265_pos	5912.44399331225
r0267_neg	2124.6253282890275
r0267_pos	2109.620500586627
r0268_neg	2109.620500586627
r0268_pos	2124.6253282890275
r0276_neg	3966.6145119834628
r0276_pos	460.68109466731016
r0280_pos	521.1425126619625
r0281_neg	4.749999999999999
r0281_pos	15369.935543047019
r0283_pos	5021.52772391977
r0287_pos	18225.731991519475
r0295_pos	593.8025199710147
r0301_pos	3966.6145119834637
r0308_pos	7876.868528894651
r0309_neg	5026.040321857575
r0309_pos	17415.81946987783
r0310_pos	4964.538556936204
r0311_pos	8482.566185148982
r0317_neg	359.75945722304743
r0317_pos	359.75945722304743
r0321_pos	3991.8969570636127
r0330_pos	1286.9984545598707
r0331_pos	4193.273656078961
r0339_pos	5482.814238365006
r0340_pos	11209.986001762716
r0345_neg	1166.3626014912586
r0345_pos	1166.3626014912586
r0354_pos	3283.095456393916
r0355_pos	3283.0954563939144
r0357_pos	4318.264341454213
r0358_pos	4318.2643414542135
r0360_pos	5644.369618455669
r0361_pos	5592.789912252194
r0363_pos	6896.339497222184
r0364_pos	6854.676099708987
r0365_pos	12752.289601977094
r0377_pos	3746.0198310286737
r0381_neg	4155.520224563732
r0381_pos	10102.18763205548
r0383_pos	7095.355358820638
r0384_pos	10993.664644880702
r0385_pos	12434.794935861783
r0386_pos	10851.023109415011
r0388_neg	4414.364690343625
r0388_pos	10281.464973186381
r0389_neg	4414.364690343626
r0389_pos	9332.596548276102
r0390_neg	3035.384326393537
r0390_pos	4.274999999999999
r0391_neg	12.006334795006895
r0391_pos	4346.031834991861
r0392_neg	3303.137132000929
r0392_pos	6407.976057129104
r0393_pos	11209.986001762716
r0394_neg	573.7389639702731
r0394_pos	5930.380399358657
r0395_pos	573.7389639702731
r0398_pos	5349.314404080904
r0399_neg	292.7041347591112
r0399_pos	5959.884790549409
r0400_neg	5086.50063075186
r0400_pos	19691.03852905955
r0402_pos	0.0
r0403_neg	2004.02262898375
r0403_pos	7.5852785260848234
r0407_neg	647.7022430954166
r0407_pos	2884.9967757151094
r0408_neg	549.7871403355095
r0408_pos	549.7871403355095
r0409_neg	549.7871403355095
r0409_pos	549.7871403355095
r0410_neg	4.168370387070663
r0410_pos	4.724620729475493
r0413_pos	521.1425126619625
r0422_neg	0.0
r0422_pos	3738.685761255757
r0423_pos	351.3744955555443
r0424_neg	0.0
r0424_pos	12656.884205755601
r0425_neg	382.24648933666765
r0425_pos	516.8973673704475
r0426_neg	359.75945722304743
r0426_pos	359.75945722304743
r0434_neg	2364.401327383771
r0434_pos	5218.631890524788
r0437_neg	3117.859047092252
r0437_pos	5218.631890524788
r0441_neg	0.0
r0441_pos	314.66876834621576
r0443_pos	302.58158216498936
r0450_neg	0.0
r0450_pos	4009.978044189484
r0451_pos	71.4394115984962
r0456_pos	3526.566031591796
r0463_neg	10281.85819482435
r0463_pos	0.0
r0464_neg	357.55750343633565
r0464_pos	366.1977483378702
r0470_pos	929.7210478208283
r0472_neg	7552.587236073595
r0472_pos	1028.4770365793
r0474_neg	7985.868049751667
r0474_pos	1028.4770365793
r0475_neg	6087.014274554139
r0475_pos	1028.4770365793
r0480_neg	16219.482859187725
r0480_pos	13064.826947369094
r0483_neg	372.5922797920161
r0483_pos	372.5922797920161
r0488_neg	20565.37784491422
r0488_pos	382.4406788901372
r0494_neg	3.316817971257276
r0494_pos	7.975884546863549
r0497_neg	7.975884546863549
r0497_pos	3.316817971257276
r0502_pos	9333.667351825023
r0504_pos	9148.637745432225
r0509_pos	441.1164195292194
r0512_neg	7645.37540468956
r0512_pos	693.803905047908
r0514_pos	3861.0478624031493
r0517_neg	370.9899671288343
r0517_pos	14939.955036715024
r0522_pos	1682.7964411902663
r0523_pos	1682.7964411902663
r0525_neg	436.8098486784662
r0525_pos	26.69558193251096
r0527_neg	12.686514661943752
r0527_pos	5447.628450485956
r0531_neg	445.37281728030933
r0531_pos	3583.79460674026
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14607.956328277915
r0541_neg	309.62398632466136
r0541_pos	81.67744535549707
r0545_pos	1100.231627463931
r0546_pos	0.0
r0547_neg	1100.231627463931
r0547_pos	19167.610704449857
r0548_pos	0.0
r0549_neg	366.1977483378702
r0549_pos	357.55750343633565
r0552_neg	434.2458288756544
r0552_pos	530.2745039845819
r0553_neg	530.2745039845819
r0553_pos	434.2458288756544
r0555_pos	7095.355358820638
r0556_neg	10993.664644880702
r0556_pos	0.0
r0557_pos	71.43941159849622
r0558_neg	1410.9234258870174
r0558_pos	1410.9234258870174
r0559_neg	1410.9234258870174
r0559_pos	1410.9234258870174
r0560_pos	12226.255369930197
r0561_pos	292.6172571844594
r0568_pos	7593.877195428344
r0570_neg	4453.323671048172
r0570_pos	6351.873516681296
r0571_neg	13195.183666326047
r0571_pos	2120.083523638458
r0573_pos	7334.9288114380115
r0575_neg	437.8937147741975
r0575_pos	75977.820163615
r0578_neg	4078.364632779789
r0578_pos	4223.080329443952
r0579_pos	4078.364632779789
r0580_pos	4550.846606810574
r0584_neg	5447.628450485956
r0584_pos	3519.939803953925
r0587_neg	3.450960022937864
r0587_pos	3.450960022937864
r0590_pos	14514.789062055937
r0591_neg	42375.033329079466
r0591_pos	3420.9929033249036
r0594_pos	26.97959456069844
r0595_pos	8975.576832181148
r0596_pos	12752.289601977094
r0598_pos	0.0
r0603_neg	328.82282118184906
r0603_pos	9611.317443732649
r0604_pos	9891.507809559387
r0610_neg	648.5431290939812
r0610_pos	648.5431290939812
r0611_neg	648.5431290939812
r0611_pos	648.5431290939812
r0614_neg	4078.364632779789
r0614_pos	32929.47445800132
r0615_neg	728.1111260771572
r0615_pos	743.1159537795581
r0616_neg	688.1961478994158
r0616_pos	12363.370178446128
r0617_neg	743.1159537795581
r0617_pos	728.1111260771572
r0618_pos	688.1961478994158
r0620_neg	0.0
r0620_pos	11137.335146442621
r0625_pos	0.0
r0627_neg	4195.744632189477
r0627_pos	9.708996463428646
r0629_neg	4026.040671122584
r0629_pos	11947.041502039589
r0630_neg	3257.886881133065
r0630_pos	13261.359212290692
r0633_neg	5397.565232561862
r0633_pos	18872.763678222906
r0634_neg	34276.33068508652
r0634_pos	530.4369411980315
r0636_pos	14164.582770757375
r0637_pos	14164.582770757375
r0638_neg	5294.634716193408
r0638_pos	19762.090950859874
r0639_pos	14465.705781146133
r0641_neg	3300.7308761562654
r0641_pos	3300.7308761562654
r0642_neg	1410.9234258870174
r0642_pos	545.7761870914603
r0643_neg	2120.083523638458
r0643_pos	13195.183666326047
r0644_neg	1410.9234258870174
r0644_pos	545.7761870914603
r0645_neg	0.0
r0645_pos	48.05112251207716
r0647_neg	1182.6080039820918
r0647_pos	0.0
r0650_neg	4672.817958397463
r0650_pos	4672.817958397463
r0651_neg	4672.817958397463
r0651_pos	3335.185898534034
r0652_neg	5295.606085112269
r0652_pos	15241.606415728396
r0653_pos	12693.501523655246
r0655_neg	338.8767286213564
r0655_pos	11262.374754768054
r0656_pos	10851.023109415011
r0660_neg	19203.702470097112
r0660_pos	5561.463934935328
r0661_pos	25099.016245887
r0666_neg	0.0
r0666_pos	20863.146420004196
r0668_neg	5086.50063075186
r0668_pos	19691.038529059548
r0669_pos	12139.423926557303
r0670_pos	9891.507809559387
r0671_pos	14641.169681786516
r0672_neg	54901.5330742445
r0672_pos	12333.628280987168
r0673_pos	0.0
r0679_neg	15322.570833046691
r0679_pos	4078.3646327797887
r0680_neg	4078.3646327797887
r0680_pos	32929.47445800132
r0683_pos	12948.727913482737
r0686_neg	411.1325930607046
r0686_pos	12385.656902977546
r0688_neg	1244.4732617910695
r0688_pos	1259.4780894934704
r0698_pos	16226.50642400894
r0706_pos	65901.23654065075
r0707_neg	4.883260780631611
r0707_pos	6.7047092815823515
r0714_pos	12693.501523655246
r0715_pos	24415.923335627976
r0716_pos	12693.501523655246
r0717_pos	24415.923335627976
r0718_pos	14465.705781146133
r0719_pos	25099.01624588701
r0720_pos	14465.705781146133
r0721_pos	25099.01624588701
r0722_neg	5561.463934935329
r0722_pos	19203.702470097116
r0723_pos	25099.016245887
r0724_neg	19203.70247009712
r0724_pos	5561.463934935329
r0726_neg	530.4369411980315
r0726_pos	34276.33068508652
r0727_pos	25099.016245887
r0728_neg	34276.330685086534
r0728_pos	530.4369411980315
r0729_pos	25099.016245887
r0730_pos	18225.731991519475
r0731_pos	18225.731991519475
r0732_pos	18225.731991519475
r0733_pos	18225.731991519475
r0734_pos	18225.731991519475
r0735_neg	5314.657771504643
r0735_pos	34012.62479312561
r0739_neg	68721.82786678051
r0739_pos	8576.889863944158
r0741_neg	0.0
r0741_pos	70073.79485765201
r0743_pos	65901.23654065077
r0744_pos	65901.23654065077
r0747_neg	11068.576621141501
r0747_pos	2109.620500586627
r0750_neg	66095.60734173047
r0750_pos	2109.620500586627
r0752_neg	1045.3118215837887
r0752_pos	0.0
r0753_pos	1045.3118215837887
r0754_neg	1045.3118215837887
r0754_pos	0.0
r0755_pos	1045.3118215837887
r0756_neg	1045.3118215837887
r0756_pos	0.0
r0757_pos	1045.3118215837887
r0758_neg	545.7761870914603
r0758_pos	0.0
r0774_neg	9.632785175903322
r0774_pos	9.632785175903322
r0779_pos	12139.423926557303
r0780_neg	75949.71062660724
r0780_pos	260.19131549081266
r0781_neg	0.0
r0781_pos	75949.71062660721
r0782_pos	10931.317831188628
r0783_neg	482.18413547235843
r0783_pos	5025.868191282692
r0784_neg	1288.3546086495126
r0784_pos	1303.3594363519132
r0787_pos	3432.2472023744613
r0788_neg	16219.482859187721
r0788_pos	13064.82694736909
r0789_neg	16219.482859187725
r0789_pos	13064.826947369093
r0791_neg	18872.763678222906
r0791_pos	5397.565232561864
r0792_neg	6830.58569495795
r0792_pos	777.2251451217805
r0795_pos	8975.576832181148
r0796_neg	0.0
r0796_pos	6484.05726580937
r0797_neg	4026.040671122584
r0797_pos	63996.291185702816
r0801_neg	1815.69430426418
r0801_pos	1342.5440638731768
r0809_neg	1190.0673725555448
r0809_pos	1190.0673725555448
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8166.808577978401
r0817_neg	1152.2170499677604
r0817_pos	1099.1953267853
r0818_pos	6917.3540275712885
r0819_neg	477.17171552252535
r0819_pos	609.6400149451196
r0821_neg	477.17171552252535
r0821_pos	477.17171552252535
r0822_neg	477.17171552252535
r0822_pos	477.17171552252535
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	477.17171552252535
r0829_pos	477.17171552252535
r0830_neg	477.17171552252535
r0830_pos	477.17171552252535
r0834_neg	636.2289540300338
r0834_pos	636.2289540300338
r0835_neg	636.2289540300338
r0835_pos	636.2289540300338
r0836_neg	636.2289540300338
r0836_pos	636.2289540300338
r0838_neg	4750.383531077927
r0838_pos	5030.339468209766
r0839_neg	2172.8801823681897
r0839_pos	4128.335027512886
r0840_neg	2591.295906663862
r0840_pos	2591.295906663862
r0841_neg	2591.295906663862
r0841_pos	2591.295906663862
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	19688.330984846743
r0853_pos	5938.806389113004
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	14747.629925491185
r0870_pos	0.0
r0871_neg	9772.79419798738
r0871_pos	9.425142566654808
r0879_pos	725.5347706879581
r0881_pos	1453.0019471166945
r0885_neg	466.9873517244274
r0885_pos	599.4556511470215
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.675143613035811
r0892_pos	11869.797004281414
r0899_neg	5040.219822510701
r0899_pos	1492.0211948305655
r0907_neg	0.0
r0907_pos	23990.007968684647
r0908_neg	24813.446529202418
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24813.446529202418
r0911_neg	10272.219672050202
r0911_pos	5542.482023757379
r0913_neg	2032.468299422594
r0913_pos	2032.468299422594
r0915_neg	2059.0572385075084
r0915_pos	2059.0572385075084
r0917_neg	1205.9202357884346
r0917_pos	1205.9202357884346
r0921_pos	4193.273656078961
r0924_pos	8972.188267145797
r0925_pos	0.0
r0926_pos	11209.986001762716
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1313.6924200209614
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.455459877160566
r0940_pos	6901.207545220097
r0941_neg	14537.778306444998
r0941_pos	4274.95482545781
r0942_neg	1003.2124729465347
r0942_pos	1003.2124729465347
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1216.1424214501885
r0946_pos	2102.2170499677604
r0950_pos	5975.449520879964
r0954_neg	0.0
r0954_pos	18545.370042039693
r0960_neg	2981.968444635091
r0960_pos	2981.968444635091
r0961_pos	2099.1344031396925
r0962_pos	3861.0478624031493
r0963_pos	1385.3992695617358
r0968_pos	19688.330984846743
r0970_neg	0.0
r0970_pos	7334.928811438012
r0973_neg	4078.364632779789
r0973_pos	0.0
r0974_neg	2076.1456308744446
r0974_pos	2076.1456308744446
r0975_pos	4193.273656078961
r0983_pos	2101.275678105945
r0984_neg	2101.275678105945
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7334.9288114380115
r0990_neg	3257.886881133065
r0990_pos	5040.219822510702
r0993_pos	4229.281001572221
r0994_neg	4672.817958397463
r0994_pos	4672.817958397463
r0995_neg	1621.5422802915184
r0995_pos	1621.5422802915184
r0997_pos	14164.582770757375
r0998_neg	2364.401327383771
r0998_pos	5218.631890524788
r0999_neg	3117.859047092252
r0999_pos	5218.631890524788
r1007_neg	0.0
r1007_pos	314.66876834621564
r1008_pos	302.58158216498936
r1010_neg	4078.364632779789
r1010_pos	32929.47445800133
r1011_pos	75934.13217789613
r1012_pos	75934.13217789613
r1013_pos	72444.0651525954
r1014_pos	72444.06515259542
r1015_pos	1098.316143323066
r1017_pos	7904.454035369955
r1018_neg	4672.817958397463
r1018_pos	4672.817958397463
r1019_neg	3257.886881133065
r1019_pos	4207.886881133065
r1020_neg	68721.82786678051
r1020_pos	8576.889863944161
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	8022.188267145793
r1025_pos	8022.188267145795
r1026_pos	3391.501391165804
r1028_pos	3391.5013911658043
r1029_pos	7964.081719039237
r1030_neg	22.695745325423523
r1030_pos	11.89077990544026
r1043_pos	1562.8427053957948
r1044_pos	1562.8427053957948
r1045_pos	1440.1321529640147
r1050_neg	11043.693375946912
r1050_pos	1900.0
r1051_neg	2141.049067202621
r1051_pos	2141.049067202621
r1052_pos	2141.049067202621
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	46391.34017658731
r1080_pos	0.0
r1088_neg	1502.6116058101543
r1088_pos	1632.038789254927
r1090_pos	1029.1794059672745
r1106_neg	5040.2198225106995
r1106_pos	5040.219822510701
r1109_neg	5162.5626435755685
r1109_pos	4114.271283547349
r1116_neg	14318.952135630707
r1116_pos	14731.450492014257
r1117_neg	5130.277311424751
r1117_pos	2562.719684882155
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1222.8801823681895
r1144_pos	2172.8801823681897
r1147_neg	2032.468299422594
r1147_pos	2032.468299422594
r1148_neg	12554.142229941182
r1148_pos	0.0
r1150_pos	7279.834291783018
r1154_neg	4286.346033856397
r1154_pos	18567.07827561749
r1155_pos	957.2868704499227
r1156_neg	445.37281728030933
r1156_pos	4366.12221822186
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4250.678687237904
r1163_pos	1226.3593513823841
r1164_pos	8482.566185148982
r1167_pos	8482.566185148982
r1168_pos	8482.566185148984
r1172_pos	8482.566185148982
r1173_pos	0.0
r1177_pos	8482.566185148982
r1178_pos	0.0
r1179_pos	8482.566185148984
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	11312.959612501718
r1253_pos	0.0
r1254_pos	22.271896906962475
r1255_pos	8482.566185148982
r1257_pos	5142.410008104644
r1259_pos	7.237036924482177
r1260_pos	5135.761246376231
r1262_pos	314.6687683462158
r1291_neg	1723.0689218716877
r1291_pos	4836.5886158648145
r1292_neg	5040.2198225107
r1292_pos	4632.795813914507
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5142.4100081046445
r1318_pos	10124.425908744484
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	42.7962024597587
r1377_neg	1168.733727468662
r1377_pos	1168.733727468662
r1378_neg	1168.733727468662
r1378_pos	1168.733727468662
r1380_neg	482.18413547235843
r1380_pos	75949.71062660724
r1381_neg	75949.71062660722
r1381_pos	235.75909546716287
r1384_neg	1611.7703116451544
r1384_pos	4940.795826907448
r1396_pos	3161.378851373472
r1397_pos	3161.378851373472
r1400_pos	2666.4935331646416
r1401_pos	3478.6025342284015
r1418_neg	3284.6948720056344
r1418_pos	3333.695786344729
r1421_neg	21098.171852463314
r1421_pos	4.3345861446139775
r1423_pos	1384.5752114828751
r1427_pos	2531.292803200723
r1428_neg	2668.905565861656
r1428_pos	2668.905565861656
r1429_neg	2668.905565861656
r1429_pos	1900.0
r1431_pos	3162.1090502471793
r1432_pos	0.0
r1433_pos	332.94243052728024
r1434_pos	4362.961346941879
r1435_pos	5290.587972039054
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	24384.911550888926
r1444_pos	25099.01624588701
r1445_pos	25099.016245887
r1446_pos	18518.70567991916
r1447_pos	4918.017259172572
r1448_pos	4916.380100570973
r1449_pos	4918.017259172572
r1450_pos	4916.380100570969
r1451_pos	4918.017259172575
r1453_neg	13648.231006382213
r1453_pos	12448.132964408158
r1454_pos	957.2868704499227
r1455_pos	2531.292803200723
r1456_pos	2531.292803200723
r1459_neg	8083.626453017778
r1459_pos	17523.191230691336
r1464_neg	1322.5390361982436
r1464_pos	1322.5390361982436
r1466_neg	24911.999853848618
r1466_pos	0.0
r1467_neg	1671.3217608334453
r1467_pos	48778.999755390505
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24911.99985384862
r1488_neg	0.0
r1488_pos	18303.82976207227
r1492_pos	1370.726693818101
r1493_pos	1283.5677780455026
r1495_pos	4229.2810015722225
r1497_pos	1412.286800797472
r1498_pos	1412.2868007974719
r1499_pos	1493.781079458108
r1500_pos	1493.781079458108
r1512_pos	2040.4191928482107
r1514_pos	3323.9399026120177
r1515_pos	3380.2446149778284
r1516_pos	3418.0844228412843
r1517_pos	4267.446583788313
r1518_pos	3418.0844228412834
r1519_pos	3407.4206397645826
r1520_pos	3418.0844228412834
r1521_pos	3418.0844228412843
r1522_pos	3310.749612105767
r1523_pos	3407.8010797475677
r1525_pos	3418.084422841285
r1527_pos	4267.446583788311
r1528_pos	5040.2198225106995
r1529_pos	3407.8010797475667
r1530_pos	3742.0583482464313
r1536_pos	9525.123090830639
r1538_pos	1331.6201015867762
r1540_pos	799.4062427640085
r1544_neg	769.9495856588338
r1544_pos	769.9495856588338
r1546_neg	1009.8609579699464
r1546_pos	860.0391962967627
r1547_neg	885.2470294068441
r1547_pos	1037.8493972491046
r1548_neg	802.6999243968482
r1548_pos	804.4869904931219
r1549_neg	885.2470294068441
r1549_pos	1004.9153543174768
r1551_neg	1003.1282882212032
r1551_pos	804.6827038838442
r1552_neg	873.3680963034785
r1552_pos	807.63819211551
r1553_neg	803.450937324641
r1553_pos	807.63819211551
r1554_neg	1009.8609579699464
r1554_pos	1004.9153543174768
r1556_neg	1052.2885709431375
r1556_pos	838.1408511150807
r1557_neg	1009.8609579699464
r1557_pos	1004.9153543174768
r1559_neg	845.2895160043438
r1559_pos	706.7264383116507
r1560_neg	1006.7097563475584
r1560_pos	759.1274424929034
r1561_neg	882.0958277844561
r1561_pos	936.9376434452452
r1562_neg	843.89437222098
r1562_pos	703.5752366892625
r1563_neg	882.0958277844561
r1563_pos	904.0036005136175
r1564_neg	804.0950681802119
r1564_pos	765.8841739599475
r1565_neg	1006.7097563475584
r1565_pos	703.7709500799849
r1566_neg	873.3680963034785
r1566_pos	706.7264383116507
r1567_neg	643.466008396625
r1567_pos	643.466008396625
r1568_neg	1006.7097563475584
r1568_pos	904.0036005136175
r1569_neg	845.2895160043438
r1569_pos	765.6956447029831
r1570_neg	1072.2553969543874
r1570_pos	737.2290973112214
r1571_neg	1006.7097563475584
r1571_pos	904.0036005136175
r1573_neg	1009.8609579699464
r1573_pos	855.8519415058938
r1574_neg	885.2470294068441
r1574_pos	953.326541961481
r1575_neg	818.1233992813396
r1575_pos	800.299735702253
r1576_neg	885.2470294068441
r1576_pos	953.326541961481
r1578_neg	1009.8609579699464
r1578_pos	800.4954490929754
r1579_neg	918.4019812780678
r1579_pos	803.450937324641
r1580_neg	643.466008396625
r1580_pos	643.466008396625
r1581_neg	1009.8609579699464
r1581_pos	1000.7280995266079
r1583_neg	1067.7120458276288
r1583_pos	833.9535963242117
r1584_neg	1009.8609579699464
r1584_pos	1000.7280995266079
r1585_neg	1009.8609579699464
r1585_pos	960.9509501006221
r1586_neg	885.2470294068441
r1586_pos	953.326541961481
r1587_neg	880.9732342693101
r1587_pos	905.3987442969812
r1588_neg	885.2470294068441
r1588_pos	953.326541961481
r1589_neg	804.0950681802119
r1589_pos	804.0950681802119
r1590_neg	1009.8609579699464
r1590_pos	905.5944576877035
r1591_neg	873.3680963034785
r1591_pos	908.5499459193693
r1592_neg	803.450937324641
r1592_pos	845.2895160043438
r1593_neg	1009.8609579699464
r1593_pos	1077.9404705245834
r1594_neg	853.6640255860815
r1594_pos	853.6640255860815
r1595_neg	1075.4065985767757
r1595_pos	939.05260491894
r1596_neg	1009.8609579699464
r1596_pos	1077.9404705245834
r1597_neg	887.7809013546519
r1597_pos	887.7809013546519
r1598_neg	851.0568304256498
r1598_pos	883.5071062171178
r1599_neg	887.7809013546519
r1599_pos	887.7809013546519
r1600_neg	919.0937301369981
r1600_pos	1052.2885709431375
r1602_neg	960.7121386391104
r1602_pos	1009.8609579699464
r1603_neg	855.8519415058938
r1603_pos	1009.8609579699464
r1604_neg	1012.3948299177541
r1604_pos	1012.3948299177541
r1605_neg	960.9509501006221
r1605_pos	1068.8301643612788
r1606_neg	1077.9404705245834
r1606_pos	1040.3636169695171
r1607_neg	1012.3948299177541
r1607_pos	1012.3948299177541
r1608_neg	758.8931776540155
r1608_pos	758.8931776540155
r1609_neg	763.1669727915496
r1609_pos	763.1669727915496
r1610_neg	984.1731842584779
r1610_pos	944.4047650551411
r1611_neg	887.7809013546519
r1611_pos	882.2915411751783
r1612_neg	1144.0004167659736
r1612_pos	885.2470294068441
r1613_neg	953.326541961481
r1613_pos	885.2470294068441
r1614_neg	887.7809013546519
r1614_pos	887.7809013546519
r1615_neg	953.326541961481
r1615_pos	944.2162357981765
r1616_neg	953.326541961481
r1616_pos	915.7496884064149
r1617_neg	887.7809013546519
r1617_pos	887.7809013546519
r1618_neg	758.8931776540155
r1618_pos	650.4453741949992
r1619_neg	863.5415243333574
r1619_pos	650.4453741949992
r1620_neg	650.4453741949992
r1620_pos	650.4453741949992
r1621_neg	915.2507796556797
r1621_pos	880.9732342693101
r1622_neg	800.299735702253
r1622_pos	650.4453741949992
r1623_neg	883.5071062171178
r1623_pos	650.4453741949992
r1624_neg	905.3987442969812
r1624_pos	650.4453741949992
r1625_neg	949.0527468239469
r1625_pos	911.4758932688808
r1626_neg	883.5071062171178
r1626_pos	650.4453741949992
r1627_neg	984.1731842584779
r1627_pos	944.4047650551411
r1628_neg	850.8737380193542
r1628_pos	882.2915411751783
r1629_neg	1100.4623845656433
r1629_pos	885.2470294068441
r1630_neg	953.326541961481
r1630_pos	885.2470294068441
r1631_neg	887.7809013546519
r1631_pos	887.7809013546519
r1632_neg	953.326541961481
r1632_pos	944.2162357981765
