	Ob-1012-a_S125_L007_R1_001
r0408_neg	450.96994440963107
r0408_pos	450.96994440963107
r0409_neg	450.96994440963107
r0409_pos	450.96994440963107
r0410_neg	4.13360038275706
r0410_pos	4.6640893355641
r0413_pos	465.3775550327653
r0422_neg	0.0
r0422_pos	3549.098542243307
r0423_pos	295.5387568424129
r0424_neg	0.0
r0424_pos	12406.532776142276
r0425_neg	341.0977134501067
r0425_pos	447.866248343024
r0426_neg	315.87188990292515
r0426_pos	315.87188990292515
r0434_neg	2167.13525335342
r0434_pos	5021.704637838064
r0437_neg	3070.3471218650348
r0437_pos	5021.704637838064
r0441_neg	0.0
r0441_pos	305.26570321293826
r0443_pos	293.2811473213508
r0450_neg	0.0
r0450_pos	3876.9108610958733
r0451_pos	69.16012026216964
r0456_pos	3389.7659963722836
r0463_neg	9696.412702377173
r0463_pos	0.0
r0464_neg	333.5197095001679
r0464_pos	333.5197095001679
r0470_pos	588.7887286043374
r0472_neg	6834.943987047672
r0472_pos	685.3051504587479
r0474_neg	7331.445323494813
r0474_pos	685.3051504587479
r0475_neg	5213.370027501275
r0475_pos	685.3051504587479
r0480_neg	15797.22451760081
r0480_pos	12423.837375090008
r0483_neg	317.406415766873
r0483_pos	317.406415766873
r0488_neg	19904.092388082438
r0488_pos	346.0478520188928
r0494_neg	3.1845431234062227
r0494_pos	7.590786869590957
r0497_neg	7.587383275174425
r0497_pos	3.1861598307540744
r0502_pos	8973.685495682508
r0504_pos	8813.019014843196
r0509_pos	402.42707191221245
r0512_neg	7229.652103115378
r0512_pos	564.0606098939832
r0514_pos	3629.2938235129695
r0517_neg	331.8897425202247
r0517_pos	14537.73399852531
r0522_pos	1592.3459516940889
r0523_pos	1592.3459516940889
r0525_neg	367.9412112742978
r0525_pos	25.663461077916867
r0527_neg	12.251250588093562
r0527_pos	5226.13778130632
r0531_neg	375.7426542841242
r0531_pos	3412.219821364933
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14169.482347317544
r0541_neg	286.8859885429311
r0541_pos	79.28874818585051
r0545_pos	739.4943846581938
r0546_pos	0.0
r0547_neg	739.4943846581938
r0547_pos	18654.89968387055
r0548_pos	0.0
r0549_neg	333.5197095001679
r0549_pos	333.5197095001679
r0552_neg	392.4173353101437
r0552_pos	450.5822552490687
r0553_neg	450.5822552490687
r0553_pos	392.4173353101437
r0555_pos	6651.646889102
r0556_neg	10790.919325918767
r0556_pos	0.0
r0557_pos	69.16012026216964
r0558_neg	1315.3271633075337
r0558_pos	1315.3271633075337
r0559_neg	1315.3271633075337
r0559_pos	1315.3271633075337
r0560_pos	11901.237322612309
r0561_pos	263.9193672116926
r0568_pos	7330.816952611967
r0570_neg	4324.014546258652
r0570_pos	6005.893608561902
r0571_neg	12866.04682120775
r0571_pos	2109.988281334489
r0573_pos	7191.157494633694
r0575_neg	409.3872744334909
r0575_pos	74198.08529441101
r0578_neg	3981.49243946907
r0578_pos	4108.596587032259
r0579_pos	3981.4924394690706
r0580_pos	4499.182232657528
r0584_neg	5226.137781306318
r0584_pos	3354.079632577123
r0587_neg	3.402660536137216
r0587_pos	3.402660536137216
r0590_pos	14060.19714157798
r0591_neg	40919.90066223372
r0591_pos	3259.5184347436857
r0594_pos	25.90680310162069
r0595_pos	8586.712899848342
r0596_pos	12424.140220549252
r0598_pos	0.0
r0603_neg	292.061454599674
r0603_pos	9272.446348836
r0604_pos	9507.468891601999
r0610_neg	547.4863662640416
r0610_pos	547.4863662640416
r0611_neg	547.4863662640416
r0611_pos	547.4863662640416
r0614_neg	3981.49243946907
r0614_pos	32006.311779868338
r0615_neg	667.5346012560751
r0615_pos	674.8827340540686
r0616_neg	629.3686010516559
r0616_pos	11945.977340685877
r0617_neg	674.8827340540686
r0617_pos	667.5346012560751
r0618_pos	629.3686010516559
r0620_neg	0.0
r0620_pos	10912.635637015237
r0625_pos	0.0
r0627_neg	4078.9201794012292
r0627_pos	9.269877163394936
r0629_neg	4022.6380615164057
r0629_pos	11796.692494348074
r0630_neg	3220.414920026003
r0630_pos	13006.806787307372
r0633_neg	5216.510971470017
r0633_pos	18296.300588615584
r0634_neg	33197.80567284967
r0634_pos	440.3202724450383
r0636_pos	13747.882211963013
r0637_pos	13747.882211963013
r0638_neg	5135.70831795787
r0638_pos	19058.866418313137
r0639_pos	13923.867564235079
r0641_neg	3121.8623386334793
r0641_pos	3121.8623386334793
r0642_neg	1315.3271633075337
r0642_pos	442.51146383336163
r0643_neg	2109.988281334489
r0643_pos	12866.046821207752
r0644_neg	1315.3271633075337
r0644_pos	442.51146383336163
r0645_neg	0.0
r0645_pos	46.697658698996975
r0647_neg	1206.5364965723202
r0647_pos	0.0
r0650_neg	4514.834535428568
r0650_pos	4514.834535428568
r0651_neg	4514.834535428568
r0651_pos	3200.9408104261265
r0652_neg	5136.541414330776
r0652_pos	14705.46733822897
r0653_pos	12217.74008592833
r0655_neg	309.37429509040703
r0655_pos	11019.119870805938
r0656_pos	10585.446934263478
r0660_neg	18501.359860374807
r0660_pos	5322.695600601458
r0661_pos	24096.06671363489
r0666_neg	0.0
r0666_pos	20367.919160185367
r0668_neg	4961.240391790481
r0668_pos	18869.251145044975
r0669_pos	11821.671929243772
r0670_pos	9507.468891601999
r0671_pos	14163.727793252117
r0672_neg	53652.33622831722
r0672_pos	12277.746016032148
r0673_pos	0.0
r0679_neg	14896.082901034879
r0679_pos	3981.49243946907
r0680_neg	3981.4924394690706
r0680_pos	32006.311779868316
r0683_pos	12599.969478769162
r0686_neg	359.33361480657527
r0686_pos	11960.796364751872
r0688_neg	1219.718901781903
r0688_pos	1227.0670345798967
r0698_pos	15634.560168759645
r0706_pos	64516.97095037014
r0707_neg	4.4966949915036665
r0707_pos	6.431318128875788
r0714_pos	12217.74008592833
r0715_pos	23435.59791414448
r0716_pos	12217.74008592833
r0717_pos	23435.59791414448
r0718_pos	13923.867564235079
r0719_pos	24096.06671363489
r0720_pos	13923.867564235079
r0721_pos	24096.06671363489
r0722_neg	5322.695600601458
r0722_pos	18501.35986037481
r0723_pos	24096.06671363489
r0724_neg	18501.35986037481
r0724_pos	5322.695600601458
r0726_neg	440.3202724450383
r0726_pos	33197.805672849674
r0727_pos	24096.06671363489
r0728_neg	33197.80567284967
r0728_pos	440.3202724450383
r0729_pos	24096.06671363489
r0730_pos	17612.38632289223
r0731_pos	17612.38632289223
r0732_pos	17612.38632289223
r0733_pos	17612.38632289224
r0734_pos	17612.38632289224
r0735_neg	5152.51102319554
r0735_pos	32982.49905561759
r0739_neg	67178.67641839165
r0739_pos	7980.3381638623705
r0741_neg	0.0
r0741_pos	68576.39305044396
r0743_pos	64516.97095037013
r0744_pos	64516.97095037013
r0747_neg	11214.38386556182
r0747_pos	2092.534601256075
r0750_neg	64684.23158554296
r0750_pos	2092.534601256075
r0752_neg	693.9802516557811
r0752_pos	0.0
r0753_pos	693.9802516557811
r0754_neg	693.9802516557811
r0754_pos	0.0
r0755_pos	693.9802516557811
r0756_neg	693.9802516557811
r0756_pos	0.0
r0757_pos	693.9802516557811
r0758_neg	442.51146383336163
r0758_pos	0.0
r0774_neg	9.628861510682997
r0774_pos	9.628861510682997
r0779_pos	11821.671929243772
r0780_neg	74171.80565998616
r0780_pos	272.6174614513041
r0781_neg	0.0
r0781_pos	74171.8056599861
r0782_pos	10549.946734730851
r0783_neg	422.88282010913906
r0783_pos	5200.842160766915
r0784_neg	1261.909128887246
r0784_pos	1269.2572616852397
r0787_pos	3309.911730823156
r0788_neg	15797.22451760081
r0788_pos	12423.837375090006
r0789_neg	15797.224517600811
r0789_pos	12423.83737509001
r0791_neg	18296.300588615588
r0791_pos	5216.51097147002
r0792_neg	6598.256981371242
r0792_pos	711.8058399151776
r0795_pos	8586.712899848342
r0796_neg	0.0
r0796_pos	6397.518007083365
r0797_neg	4022.6380615164057
r0797_pos	62739.88990802307
r0801_neg	1761.032289522257
r0801_pos	1326.3129625704307
r0809_neg	1193.4326221929405
r0809_pos	1193.4326221929405
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8018.386516789186
r0817_neg	954.8155067103692
r0817_pos	905.6206322984983
r0818_pos	6053.887730767685
r0819_neg	354.91883500630104
r0819_pos	464.9487910435512
r0821_neg	354.91883500630104
r0821_pos	354.91883500630104
r0822_neg	354.91883500630104
r0822_pos	354.91883500630104
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	354.91883500630104
r0829_pos	354.91883500630104
r0830_neg	354.91883500630104
r0830_pos	354.91883500630104
r0834_neg	473.2251133417347
r0834_pos	473.2251133417347
r0835_neg	473.2251133417347
r0835_pos	473.2251133417347
r0836_neg	473.2251133417347
r0836_pos	473.2251133417347
r0838_neg	4665.236131289593
r0838_pos	4781.3885033266615
r0839_neg	2138.474806418186
r0839_pos	3682.7626407575535
r0840_neg	2474.9715997194335
r0840_pos	2474.9715997194335
r0841_neg	2474.9715997194335
r0841_pos	2474.9715997194335
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	18948.91517666501
r0853_pos	5756.253165258855
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	13890.563368637018
r0870_pos	0.0
r0871_neg	9561.802026617837
r0871_pos	8.981101576863669
r0879_pos	603.0095894708152
r0881_pos	1361.2529572178203
r0885_neg	370.2745832815126
r0885_pos	480.30453931876275
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.597967817590166
r0892_pos	11311.38127873209
r0899_neg	4940.079085882463
r0899_pos	1428.5573189465865
r0907_neg	0.0
r0907_pos	23263.498242164234
r0908_neg	23931.36935616335
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	23931.36935616335
r0911_neg	9985.006855008563
r0911_pos	5331.44535946617
r0913_neg	2010.0299560372503
r0913_pos	2010.0299560372503
r0915_neg	2018.3062783354337
r0915_pos	2018.3062783354337
r0917_neg	1175.2032466362173
r0917_pos	1175.2032466362173
r0921_pos	4053.5870246451295
r0924_pos	8857.727736858284
r0925_pos	0.0
r0926_pos	10403.604069220344
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1245.5537170191947
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.282464016921578
r0940_pos	6757.202666162691
r0941_neg	14112.808230698418
r0941_pos	4202.169199866132
r0942_neg	780.6103329603728
r0942_pos	759.8219009172162
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1180.0197658984414
r0946_pos	1904.8155067103694
r0950_pos	5790.5274393651425
r0954_neg	0.0
r0954_pos	18094.39236836058
r0960_neg	2967.648650975816
r0960_pos	2967.648650975816
r0961_pos	2050.461696160973
r0962_pos	3629.2938235129695
r0963_pos	1280.5688774597738
r0968_pos	18948.91517666501
r0970_neg	0.0
r0970_pos	7191.157494633694
r0973_neg	3981.4924394690706
r0973_pos	0.0
r0974_neg	2058.4876355169245
r0974_pos	2049.662713869272
r0975_pos	4053.5870246451295
r0983_pos	2093.046403940183
r0984_neg	2093.046403940183
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7191.157494633694
r0990_neg	3220.414920026003
r0990_pos	4940.079085882463
r0993_pos	4121.099185464308
r0994_neg	4514.834535428568
r0994_pos	4514.834535428568
r0995_neg	1471.788131488385
r0995_pos	1471.788131488385
r0997_pos	13747.882211963013
r0998_neg	2167.13525335342
r0998_pos	5021.704637838064
r0999_neg	3070.3471218650348
r0999_pos	5021.704637838064
r1007_neg	0.0
r1007_pos	305.2657032129383
r1008_pos	293.2811473213508
r1010_neg	3981.4924394690706
r1010_pos	32006.311779868334
r1011_pos	74487.19397955124
r1012_pos	74487.19397955124
r1013_pos	70959.86796231334
r1014_pos	70959.86796231334
r1015_pos	1054.8642321347515
r1017_pos	7767.320085707149
r1018_neg	4514.834535428568
r1018_pos	4514.834535428568
r1019_neg	3220.4149200260035
r1019_pos	4170.4149200260035
r1020_neg	67178.67641839162
r1020_pos	7980.3381638623705
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7907.727736858283
r1025_pos	7907.727736858284
r1026_pos	3281.1226640814107
r1028_pos	3281.1226640814107
r1029_pos	7825.6989897319745
r1030_neg	22.25841757627391
r1030_pos	11.697596551788374
r1043_pos	1657.5754238892823
r1044_pos	1657.5754238892823
r1045_pos	1279.3137499581069
r1050_neg	10898.650617373862
r1050_pos	1900.0
r1051_neg	2124.853861055516
r1051_pos	2124.853861055516
r1052_pos	2124.853861055516
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	45129.889331426646
r1080_pos	0.0
r1088_neg	1707.2367511905502
r1088_pos	1823.2141124088716
r1090_pos	1440.3883245245124
r1106_neg	4940.079085882462
r1106_pos	4940.079085882464
r1109_neg	5000.540956170696
r1109_pos	4023.2422889564955
r1116_neg	13499.156952875666
r1116_pos	13884.974797546914
r1117_neg	4953.668208466662
r1117_pos	2494.1308262801126
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1188.4748064181858
r1144_pos	2026.5933874065108
r1147_neg	2010.0299560372503
r1147_pos	2010.0299560372503
r1148_neg	12319.466586212455
r1148_pos	0.0
r1150_pos	7124.389750692651
r1154_neg	3993.238048491459
r1154_pos	17766.49715605765
r1155_pos	862.057461630226
r1156_neg	375.7426542841242
r1156_pos	3974.511134245562
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4101.488043250968
r1163_pos	1196.4637801651675
r1164_pos	8159.624278774492
r1167_pos	8159.624278774492
r1168_pos	8159.62427877449
r1172_pos	8159.624278774492
r1173_pos	0.0
r1177_pos	8159.624278774492
r1178_pos	0.0
r1179_pos	8159.62427877449
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	10890.91233251015
r1253_pos	0.0
r1254_pos	21.505522737251923
r1255_pos	8159.62427877449
r1257_pos	5126.280082918783
r1259_pos	7.207810907178681
r1260_pos	5114.764503238497
r1262_pos	305.2657032129384
r1291_neg	1571.3244737932337
r1291_pos	4651.141777031094
r1292_neg	4940.079085882463
r1292_pos	4440.618457421724
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5126.280082918783
r1318_pos	9650.618291638651
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	40.67551134038806
r1377_neg	1153.62317034739
r1377_pos	1153.62317034739
r1378_neg	1153.62317034739
r1378_pos	1153.62317034739
r1380_neg	422.88282010913906
r1380_pos	74171.80565998609
r1381_neg	74171.80565998613
r1381_pos	238.42352435670523
r1384_neg	1473.1143947827363
r1384_pos	4737.794085142487
r1396_pos	3119.3942407503328
r1397_pos	3119.3942407503328
r1400_pos	2623.0938934069727
r1401_pos	3369.196746849756
r1418_neg	3221.847344156445
r1418_pos	3251.5438737390764
r1421_neg	20974.2038854699
r1421_pos	4.3152260603893025
r1423_pos	1294.6051822045658
r1427_pos	2513.9068165398307
r1428_neg	2538.8046537678188
r1428_pos	2538.8046537678188
r1429_neg	2538.8046537678188
r1429_pos	1900.0
r1431_pos	2599.2592416880857
r1432_pos	0.0
r1433_pos	268.75330489540113
r1434_pos	4287.445219618634
r1435_pos	5001.745871803889
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23393.786771721494
r1444_pos	24096.06671363489
r1445_pos	24096.06671363489
r1446_pos	17945.835642582737
r1447_pos	4770.507573007919
r1448_pos	4769.036900484106
r1449_pos	4770.507573007919
r1450_pos	4769.036900484105
r1451_pos	4770.507573007915
r1453_neg	13004.46558764339
r1453_pos	12204.720342858276
r1454_pos	862.0574616302259
r1455_pos	2513.9068165398303
r1456_pos	2513.9068165398303
r1459_neg	7685.968488547007
r1459_pos	17103.418477741638
r1464_neg	1246.142682758429
r1464_pos	1246.142682758429
r1466_neg	24285.654967733084
r1466_pos	0.0
r1467_neg	1563.0462988479649
r1467_pos	47915.75309704097
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24285.654967733084
r1488_neg	0.0
r1488_pos	17702.45236522643
r1492_pos	1283.0110573998463
r1493_pos	1261.8308164809382
r1495_pos	4121.099185464308
r1497_pos	1346.1264940344395
r1498_pos	1346.1264940344397
r1499_pos	1457.6080430646477
r1500_pos	1457.6080430646477
r1512_pos	2003.515765420433
r1514_pos	3210.518197067664
r1515_pos	3250.926302095787
r1516_pos	3297.523219747439
r1517_pos	4151.000017777348
r1518_pos	3297.5232197474393
r1519_pos	3290.56110557503
r1520_pos	3297.5232197474384
r1521_pos	3297.5232197474384
r1522_pos	3200.3479640778314
r1523_pos	3290.8065321518548
r1525_pos	3297.5232197474384
r1527_pos	4151.000017777347
r1528_pos	4940.079085882463
r1529_pos	3290.8065321518557
r1530_pos	3594.04833263956
r1536_pos	8867.997615082413
r1538_pos	1250.1244100302451
r1540_pos	641.0878383445661
r1544_neg	790.4753765692703
r1544_pos	790.4753765692703
r1546_neg	965.1315595719633
r1546_pos	875.1232853474312
r1547_neg	915.3791928491099
r1547_pos	1054.1553739553974
r1548_neg	813.1411227079614
r1548_pos	823.7648319752017
r1549_neg	915.3791928491099
r1549_pos	994.756811098647
r1551_neg	965.1315595719633
r1551_pos	823.6633993486021
r1552_neg	886.8390995940958
r1552_pos	826.4765165411733
r1553_neg	827.7676421669922
r1553_pos	826.4765165411733
r1554_neg	965.1315595719632
r1554_pos	994.756811098647
r1556_neg	1040.791447191191
r1556_pos	849.2330565468221
r1557_neg	965.1315595719633
r1557_pos	994.756811098647
r1559_neg	857.6048888826645
r1559_pos	738.9555496180787
r1560_neg	962.4198750059917
r1560_pos	787.6023184243367
r1561_neg	912.6675082831383
r1561_pos	971.2407178197875
r1562_neg	856.1371854115584
r1562_pos	736.2438650521071
r1563_neg	912.6675082831383
r1563_pos	907.2358441755523
r1564_neg	817.1910774307053
r1564_pos	801.4497952004243
r1565_neg	962.4198750059917
r1565_pos	736.1424324255074
r1566_neg	886.8390995940958
r1566_pos	738.9555496180787
r1567_neg	685.1452062881132
r1567_pos	685.1452062881132
r1568_neg	962.4198750059916
r1568_pos	907.2358441755523
r1569_neg	857.6048888826645
r1569_pos	801.0311577935613
r1570_neg	1038.0797626252195
r1570_pos	761.7120896237275
r1571_neg	962.4198750059917
r1571_pos	907.2358441755523
r1573_neg	965.1315595719633
r1573_pos	875.1232853474312
r1574_neg	915.3791928491099
r1574_pos	964.9262660067036
r1575_neg	826.8392332984856
r1575_pos	823.7648319752017
r1576_neg	915.3791928491099
r1576_pos	964.9262660067036
r1578_neg	965.1315595719633
r1578_pos	823.663399348602
r1579_neg	928.6145888199836
r1579_pos	826.4765165411733
r1580_neg	685.1452062881132
r1580_pos	685.1452062881132
r1581_neg	965.1315595719632
r1581_pos	994.756811098647
r1583_neg	1040.791447191191
r1583_pos	849.2330565468221
r1584_neg	965.1315595719633
r1584_pos	994.756811098647
r1585_neg	965.1315595719632
r1585_pos	962.6442522705258
r1586_neg	915.3791928491099
r1586_pos	964.9262660067036
r1587_neg	903.3653986505161
r1587_pos	911.2857988982962
r1588_neg	915.3791928491099
r1588_pos	964.9262660067036
r1589_neg	817.1910774307053
r1589_pos	817.1910774307053
r1590_neg	965.1315595719632
r1590_pos	911.1843662716966
r1591_neg	886.8390995940958
r1591_pos	913.9974834642678
r1592_neg	827.7676421669922
r1592_pos	860.1871401343024
r1593_neg	965.1315595719632
r1593_pos	1014.678632729557
r1594_neg	857.6048888826645
r1594_pos	857.6048888826645
r1595_neg	1040.791447191191
r1595_pos	936.7540234699168
r1596_neg	965.1315595719632
r1596_pos	1014.678632729557
r1597_neg	889.2663783874757
r1597_pos	889.2663783874757
r1598_neg	852.8389569724768
r1598_pos	877.252584188882
r1599_neg	889.2663783874757
r1599_pos	889.2663783874757
r1600_neg	929.0794961138288
r1600_pos	975.7004189026419
r1602_neg	959.7234464889498
r1602_pos	965.1315595719632
r1603_neg	876.4144109732501
r1603_pos	965.1315595719633
r1604_neg	939.0187451103291
r1604_pos	939.0187451103291
r1605_neg	962.6442522705258
r1605_pos	1014.678632729557
r1606_neg	1014.678632729557
r1606_pos	987.888099577612
r1607_neg	939.0187451103291
r1607_pos	939.0187451103291
r1608_neg	827.5002174660286
r1608_pos	827.5002174660286
r1609_neg	839.5140116646223
r1609_pos	839.5140116646223
r1610_neg	925.9480521797885
r1610_pos	925.9480521797885
r1611_neg	889.2663783874757
r1611_pos	889.2663783874757
r1612_neg	1105.2244100948026
r1612_pos	915.3791928491099
r1613_neg	964.9262660067036
r1613_pos	915.3791928491099
r1614_neg	889.2663783874757
r1614_pos	889.2663783874757
r1615_neg	964.9262660067036
r1615_pos	964.9262660067036
r1616_neg	964.9262660067036
r1616_pos	938.1357328547587
r1617_neg	889.2663783874757
r1617_pos	889.2663783874757
r1618_neg	827.5002174660286
r1618_pos	678.5130003137313
r1619_neg	877.7210427415991
r1619_pos	678.5130003137313
r1620_neg	678.5130003137313
r1620_pos	678.5130003137313
r1621_neg	925.902904254012
r1621_pos	903.3653986505161
r1622_neg	825.0559576010206
r1622_pos	678.5130003137313
r1623_neg	877.252584188882
r1623_pos	678.5130003137313
r1624_neg	911.2857988982962
r1624_pos	678.5130003137313
r1625_neg	952.9124718081098
r1625_pos	926.1219386561651
r1626_neg	877.252584188882
r1626_pos	678.5130003137313
r1627_neg	925.9480521797885
r1627_pos	925.9480521797885
r1628_neg	849.5049794371764
r1628_pos	889.2663783874757
r1629_neg	1096.8948833774573
r1629_pos	915.3791928491099
r1630_neg	964.9262660067036
r1630_pos	915.3791928491099
r1631_neg	889.2663783874757
r1631_pos	889.2663783874757
r1632_neg	964.9262660067036
r1632_pos	964.9262660067036
r1633_neg	964.9262660067036
r1633_pos	938.1357328547587
r1634_neg	889.2663783874757
r1634_pos	889.2663783874757
r1635_neg	849.5049794371764
r1635_pos	877.6196101149995
r1636_neg	991.1088344023292
r1636_pos	880.4327273075708
r1637_neg	833.4714392728674
r1637_pos	833.4714392728674
r1638_neg	975.7004189026419
r1638_pos	975.7004189026419
r1639_neg	817.1910774307053
r1639_pos	817.1910774307053
r1640_neg	1051.3603065218697
r1640_pos	903.1892673132197
r1641_neg	975.7004189026419
r1641_pos	975.7004189026419
r1642_neg	925.8014716274123
r1642_pos	965.1315595719632
r1643_neg	824.954524974421
r1643_pos	849.5049794371764
r1644_neg	939.0187451103291
r1644_pos	681.8469778490315
r1645_neg	911.1843662716966
r1645_pos	849.5049794371764
r1646_neg	1014.678632729557
r1646_pos	987.888099577612
r1647_neg	939.0187451103291
r1647_pos	681.8469778490315
r1648_neg	827.7676421669922
r1648_pos	928.6145888199836
r1649_neg	965.1315595719632
r1649_pos	1096.8948833774573
r1650_neg	913.9974834642678
r1650_pos	990.6901969954662
r1651_neg	1040.791447191191
r1651_pos	951.3711288256325
r1652_neg	965.1315595719632
r1652_pos	1096.8948833774573
r1653_neg	965.1315595719632
r1653_pos	996.0479367244659
r1654_neg	860.1871401343024
r1654_pos	860.1871401343024
r1655_neg	1040.791447191191
r1655_pos	850.5241821726411
r1656_neg	965.1315595719633
r1656_pos	996.0479367244659
r1657_neg	1014.678632729557
r1657_pos	1014.678632729557
r1658_neg	1014.678632729557
r1658_pos	987.888099577612
r1659_neg	939.0187451103291
r1659_pos	939.0187451103291
r1660_neg	1090.3385203487849
r1660_pos	936.7540234699168
r1661_neg	1014.678632729557
r1661_pos	1014.678632729557
r1662_neg	987.888099577612
r1662_pos	1014.678632729557
r1664_neg	1630.3076123280491
r1664_pos	1289.8864470689407
r1665_neg	1109.7710469604074
r1665_pos	1197.5935350434306
r1666_neg	905.6206322984983
r1666_pos	1289.995207851318
r1667_neg	1575.9438040354887
r1667_pos	1177.6329138877081
r1668_neg	1177.091662899336
r1668_pos	1022.6810859970434
r1669_neg	905.6206322984983
r1669_pos	1177.7416746700853
r1670_neg	1039.8070051919772
r1670_pos	1633.2006684896091
r1671_neg	908.5136884600583
r1671_pos	1202.115234776207
r1672_pos	1025.220325210012
r1673_pos	1116.8181351760463
r1674_pos	1025.220325210012
r1675_pos	1143.021072253076
r1676_pos	1093.2687055302226
r1677_pos	1081.254911331629
r1678_pos	1093.2687055302226
r1679_pos	984.806513758053
r1680_pos	1132.0055879694269
r1681_pos	1134.818705161998
r1682_pos	1134.8187051619982
r1683_pos	1143.021072253076
r1684_pos	1025.220325210012
r1685_pos	1157.575245167647
r1686_pos	1143.021072253076
r1687_pos	1025.220325210012
r1690_pos	1055.5001053299814
r1691_pos	1005.747738607128
r1692_pos	993.7339444085344
r1693_pos	1005.747738607128
r1695_pos	1055.5001053299814
r1696_pos	1081.6129197916155
r1698_pos	1055.5001053299814
r1700_pos	1104.3694597972644
