	Ob.911.a_S124_L007_R1_001
r0660_pos	5317.2312473046595
r0661_pos	24047.76961973473
r0666_neg	0.0
r0666_pos	20161.76012126695
r0668_neg	4972.787863310883
r0668_pos	18806.220341202086
r0669_pos	11808.474900946174
r0670_pos	9494.247415352427
r0671_pos	14120.432112209535
r0672_neg	53528.12598959647
r0672_pos	12024.08867122204
r0673_pos	0.0
r0679_neg	14854.40409050078
r0679_pos	3968.4031961075666
r0680_neg	3968.4031961075666
r0680_pos	31847.563906012656
r0683_pos	12579.152457702488
r0686_neg	355.541511229668
r0686_pos	11930.224780340803
r0688_neg	1217.0339582207655
r0688_pos	1224.836517463912
r0698_pos	15680.334809972754
r0706_pos	64305.284053778494
r0707_neg	4.500970301464237
r0707_pos	6.492087046929721
r0714_pos	12217.347006340406
r0715_pos	23388.610815335145
r0716_pos	12217.347006340406
r0717_pos	23388.610815335145
r0718_pos	13947.548836674368
r0719_pos	24047.769619734743
r0720_pos	13947.548836674368
r0721_pos	24047.769619734743
r0722_neg	5317.2312473046595
r0722_pos	18516.364738346496
r0723_pos	24047.76961973473
r0724_neg	18516.364738346496
r0724_pos	5317.2312473046595
r0726_neg	436.98203781475763
r0726_pos	33280.30849632066
r0727_pos	24047.769619734743
r0728_neg	33280.30849632064
r0728_pos	436.98203781475763
r0729_pos	24047.769619734743
r0730_pos	17629.610662841766
r0731_pos	17629.610662841766
r0732_pos	17629.610662841766
r0733_pos	17629.610662841773
r0734_pos	17629.610662841773
r0735_neg	5150.037020961583
r0735_pos	33060.64110497493
r0739_neg	67003.6475319948
r0739_pos	7912.612335024718
r0741_neg	0.0
r0741_pos	68317.45828738244
r0743_pos	64305.284053778516
r0744_pos	64305.284053778516
r0747_neg	11245.573640609664
r0747_pos	2089.7448395320957
r0750_neg	64463.77358548232
r0750_pos	2089.7448395320957
r0752_neg	725.053146324268
r0752_pos	0.0
r0753_pos	725.053146324268
r0754_neg	725.053146324268
r0754_pos	0.0
r0755_pos	725.053146324268
r0756_neg	725.053146324268
r0756_pos	0.0
r0757_pos	725.053146324268
r0758_neg	442.7864106364194
r0758_pos	0.0
r0774_neg	9.627566722586973
r0774_pos	9.627566722586973
r0779_pos	11808.474900946174
r0780_neg	73935.05780121984
r0780_pos	264.95139008483426
r0781_neg	0.0
r0781_pos	73935.05780121984
r0782_pos	10510.006276569846
r0783_neg	416.2669880329632
r0783_pos	5238.618910895954
r0784_neg	1254.0028532606257
r0784_pos	1261.8054125037725
r0787_pos	3280.9020895886947
r0788_neg	15706.886373538513
r0788_pos	12383.293593864506
r0789_neg	15706.886373538517
r0789_pos	12383.293593864504
r0791_neg	18313.9009786873
r0791_pos	5208.496145158891
r0792_neg	6614.549477308774
r0792_pos	745.9404493004779
r0795_pos	8504.05500507162
r0796_neg	0.0
r0796_pos	6388.936474222002
r0797_neg	4019.313033942204
r0797_pos	62532.47225010189
r0801_neg	1771.4131279893859
r0801_pos	1332.8050366107307
r0809_neg	1187.5602873885111
r0809_pos	1187.5602873885111
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	7981.343980254958
r0817_neg	1013.2792474679426
r0817_pos	957.4731730399654
r0818_pos	6253.847920223396
r0819_neg	353.938692684686
r0819_pos	462.85113998412237
r0821_neg	353.938692684686
r0821_pos	353.938692684686
r0822_neg	353.938692684686
r0822_pos	353.938692684686
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	353.938692684686
r0829_pos	353.938692684686
r0830_neg	353.938692684686
r0830_pos	353.938692684686
r0834_neg	471.91825691291467
r0834_pos	471.91825691291467
r0835_neg	471.91825691291467
r0835_pos	471.91825691291467
r0836_neg	471.91825691291467
r0836_pos	471.91825691291467
r0838_neg	4628.141785921826
r0838_pos	4787.3142495515185
r0839_neg	2142.1934720717745
r0839_pos	3746.5152816275654
r0840_neg	2458.2869627118253
r0840_pos	2458.2869627118253
r0841_neg	2458.2869627118253
r0841_pos	2458.2869627118253
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	18897.935053472414
r0853_pos	5714.034645795198
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	13850.500963592547
r0870_pos	0.0
r0871_neg	9524.638927791631
r0871_pos	9.03543188664962
r0879_pos	609.9687098599501
r0881_pos	1364.812545995937
r0885_neg	365.866855109394
r0885_pos	474.7793024088304
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.587632230647975
r0892_pos	11226.283806205076
r0899_neg	4907.84534406554
r0899_pos	1440.992081317022
r0907_neg	0.0
r0907_pos	23138.489040971053
r0908_neg	23894.774181530844
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	23894.774181530847
r0911_neg	10073.375368890702
r0911_pos	5307.359206115726
r0913_neg	2008.9124472994363
r0913_pos	2008.9124472994363
r0915_neg	2017.9795642282286
r0915_pos	2017.9795642282286
r0917_neg	1171.9320319674805
r0917_pos	1171.9320319674805
r0921_pos	4038.222085270068
r0924_pos	8822.868892894085
r0925_pos	0.0
r0926_pos	10525.395874769772
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1239.8461124878895
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.273631618652298
r0940_pos	6746.332903988362
r0941_neg	14211.566547152432
r0941_pos	4201.343032127932
r0942_neg	792.1770221626663
r0942_pos	785.0165881480061
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1169.167585364375
r0946_pos	1963.2792474679427
r0950_pos	5736.49013895806
r0954_neg	0.0
r0954_pos	18051.97253959558
r0960_neg	2965.0235488285443
r0960_pos	2965.0235488285443
r0961_pos	2053.9956110509497
r0962_pos	3609.0550994464993
r0963_pos	1274.050368607595
r0968_pos	18897.935053472414
r0970_neg	0.0
r0970_pos	7160.5631743116455
r0973_neg	3968.403196107567
r0973_pos	0.0
r0974_neg	2057.1521209174603
r0974_pos	2055.008294074003
r0975_pos	4038.222085270068
r0983_pos	2088.717249640903
r0984_neg	2088.717249640903
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7160.5631743116455
r0990_neg	3214.2360901861484
r0990_pos	4907.845344065541
r0993_pos	4087.642626651125
r0994_neg	4520.745899924243
r0994_pos	4520.745899924243
r0995_neg	1482.0286502833396
r0995_pos	1482.0286502833396
r0997_pos	13762.102022317064
r0998_neg	2180.021716943688
r0998_pos	5034.09168339457
r0999_neg	3072.993066660348
r0999_pos	5034.09168339457
r1007_neg	0.0
r1007_pos	305.3449157053169
r1008_pos	293.36476443480285
r1010_neg	3968.403196107567
r1010_pos	31847.56390601266
r1011_pos	74288.04731055332
r1012_pos	74288.04731055332
r1013_pos	70699.30525600535
r1014_pos	70699.30525600535
r1015_pos	840.8212960456947
r1017_pos	7745.075877201749
r1018_neg	4520.745899924243
r1018_pos	4520.745899924243
r1019_neg	3214.236090186149
r1019_pos	4164.236090186148
r1020_neg	67003.64753199478
r1020_pos	7912.612335024718
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7872.868892894088
r1025_pos	7872.868892894089
r1026_pos	3246.655226403104
r1028_pos	3246.655226403104
r1029_pos	7801.12831728894
r1030_neg	22.229132961613573
r1030_pos	11.676727906431339
r1043_pos	1430.262144130364
r1044_pos	1430.262144130364
r1045_pos	1370.4217099022899
r1050_neg	10880.177448886343
r1050_pos	1900.0
r1051_neg	2104.826407114179
r1051_pos	2104.826407114179
r1052_pos	2104.826407114179
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	44996.54277097637
r1080_pos	0.0
r1088_neg	1610.9834340067723
r1088_pos	1733.4223443116598
r1090_pos	1317.487546671955
r1106_neg	4907.845344065541
r1106_pos	4907.84534406554
r1109_neg	4982.078193684024
r1109_pos	4151.586167456844
r1116_neg	13401.00930413294
r1116_pos	13829.002749366451
r1117_neg	4907.589921949507
r1117_pos	2474.8720994544974
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1192.1934720717747
r1144_pos	2092.8255996420216
r1147_neg	2008.9124472994363
r1147_pos	2008.9124472994363
r1148_neg	12306.229749698166
r1148_pos	0.0
r1150_pos	7092.4513918389475
r1154_neg	3988.8211959494115
r1154_pos	17807.208458015055
r1155_pos	861.3717516023451
r1156_neg	368.786520259651
r1156_pos	3948.5374267724
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4069.117254619874
r1163_pos	1198.5783041149225
r1164_pos	8119.9991920635985
r1167_pos	8119.999192063598
r1168_pos	8119.9991920635985
r1172_pos	8119.9991920635985
r1173_pos	0.0
r1177_pos	8119.999192063598
r1178_pos	0.0
r1179_pos	8119.9991920635985
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	10896.112876575868
r1253_pos	0.0
r1254_pos	21.789280107841588
r1255_pos	8119.9991920635985
r1257_pos	5120.970691540505
r1259_pos	7.19853222733057
r1260_pos	5109.814977689666
r1262_pos	305.34491570531696
r1291_neg	1575.8349799209104
r1291_pos	4634.573983513841
r1292_neg	4907.845344065541
r1292_pos	4445.873096088691
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5120.970691540505
r1318_pos	9620.344969115156
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	40.90289827039845
r1377_neg	1148.954157682217
r1377_pos	1148.954157682217
r1378_neg	1148.954157682217
r1378_pos	1148.954157682217
r1380_neg	416.2669880329632
r1380_pos	73935.0578012198
r1381_neg	73935.05780121982
r1381_pos	231.2897320662402
r1384_neg	1472.018772627012
r1384_pos	4704.219912813547
r1396_pos	3117.857179930993
r1397_pos	3117.857179930993
r1400_pos	2623.2291519698447
r1401_pos	3371.7389182688166
r1418_neg	3226.4982152926164
r1418_pos	3260.9783150111352
r1421_neg	20831.34548350344
r1421_pos	4.311915812120572
r1423_pos	1304.4979867459288
r1427_pos	2513.4013728274754
r1428_neg	2541.779995540492
r1428_pos	2541.779995540492
r1429_neg	2541.779995540492
r1429_pos	1900.0
r1431_pos	2565.9513057868403
r1432_pos	0.0
r1433_pos	268.1797990877698
r1434_pos	4234.146017265686
r1435_pos	4942.692432902642
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23346.644600214087
r1444_pos	24047.76961973473
r1445_pos	24047.769619734743
r1446_pos	17954.653173203693
r1447_pos	4767.891860921373
r1448_pos	4766.425800356497
r1449_pos	4767.891860921373
r1450_pos	4766.4258003564955
r1451_pos	4767.891860921375
r1453_neg	12944.01247489751
r1453_pos	12292.061424673331
r1454_pos	861.3717516023451
r1455_pos	2513.4013728274754
r1456_pos	2513.4013728274754
r1459_neg	7746.846769614908
r1459_pos	17130.59225944786
r1464_neg	1243.4618532497825
r1464_pos	1243.4618532497825
r1466_neg	24227.49855258547
r1466_pos	0.0
r1467_neg	1565.47488755236
r1467_pos	47841.011650500295
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24227.49855258548
r1488_neg	0.0
r1488_pos	17670.571152625067
r1492_pos	1297.0249416524819
r1493_pos	1262.9301990614963
r1495_pos	4087.6426266511244
r1497_pos	1354.5992812119794
r1498_pos	1354.5992812119794
r1499_pos	1461.5268768568405
r1500_pos	1461.5268768568405
r1512_pos	2003.378349648452
r1514_pos	3173.787369042267
r1515_pos	3218.7210081424346
r1516_pos	3260.0190922097477
r1517_pos	4115.660467389296
r1518_pos	3260.0190922097477
r1519_pos	3255.6884581358768
r1520_pos	3260.019092209747
r1521_pos	3260.019092209747
r1522_pos	3165.701363494033
r1523_pos	3255.967941164439
r1525_pos	3260.0190922097477
r1527_pos	4115.660467389296
r1528_pos	4907.84534406554
r1529_pos	3255.9679411644393
r1530_pos	3493.205377092766
r1536_pos	8811.594642380525
r1538_pos	1125.5067285840057
r1540_pos	644.5697652173403
r1544_neg	761.5229627613298
r1544_pos	761.5229627613298
r1546_neg	950.4707444809387
r1546_pos	856.1846324957347
r1547_neg	885.081652377873
r1547_pos	1026.3963998740348
r1548_neg	783.896230079417
r1548_pos	800.3199519667585
r1549_neg	885.081652377873
r1549_pos	969.0956157827353
r1551_neg	950.4707444809387
r1551_pos	800.1874422956913
r1552_neg	884.636652935716
r1552_pos	803.4724017555166
r1553_neg	804.5938278357872
r1553_pos	803.4724017555166
r1554_neg	950.4707444809386
r1554_pos	969.0956157827353
r1556_neg	1028.4717693734237
r1556_pos	821.8837210702061
r1557_neg	950.4707444809387
r1557_pos	969.0956157827353
r1559_neg	826.2796358851834
r1559_pos	717.4086498380157
r1560_neg	947.3182946921806
r1560_pos	770.1208805782338
r1561_neg	881.929202589115
r1561_pos	940.332647956534
r1562_neg	825.1706480266998
r1562_pos	714.2562000492576
r1563_neg	881.929202589115
r1563_pos	883.0318638652344
r1564_neg	787.248070098442
r1564_pos	782.4376866231694
r1565_neg	947.3182946921806
r1565_pos	714.1236903781904
r1566_neg	884.636652935716
r1566_pos	717.4086498380157
r1567_neg	656.394984210723
r1567_pos	656.394984210723
r1568_neg	947.3182946921806
r1568_pos	883.0318638652344
r1569_neg	826.2796358851834
r1569_pos	781.7905960671544
r1570_neg	1025.319319584666
r1570_pos	735.8199691527051
r1571_neg	947.3182946921806
r1571_pos	883.0318638652344
r1573_neg	950.4707444809387
r1573_pos	856.1846324957347
r1574_neg	885.081652377873
r1574_pos	939.2353525004789
r1575_neg	797.2026885290462
r1575_pos	800.3199519667585
r1576_neg	885.081652377873
r1576_pos	939.2353525004789
r1578_neg	950.4707444809387
r1578_pos	800.1874422956913
r1579_neg	918.7146621982838
r1579_pos	803.4724017555166
r1580_neg	656.394984210723
r1580_pos	656.394984210723
r1581_neg	950.4707444809386
r1581_pos	969.0956157827353
r1583_neg	1028.4717693734237
r1583_pos	821.8837210702061
r1584_neg	950.4707444809387
r1584_pos	969.0956157827353
r1585_neg	950.4707444809386
r1585_pos	942.2483844132356
r1586_neg	885.081652377873
r1586_pos	939.2353525004789
r1587_neg	876.8672464508841
r1587_pos	886.3837038842595
r1588_neg	885.081652377873
r1588_pos	939.2353525004789
r1589_neg	787.248070098442
r1589_pos	787.248070098442
r1590_neg	950.4707444809386
r1590_pos	886.2511942131922
r1591_neg	884.636652935716
r1591_pos	889.5361536730175
r1592_neg	804.5938278357872
r1592_pos	828.5224880457248
r1593_neg	950.4707444809386
r1593_pos	1004.6244446035446
r1594_neg	826.2796358851834
r1594_pos	826.2796358851834
r1595_neg	1028.4717693734237
r1595_pos	907.947472987707
r1596_neg	950.4707444809386
r1596_pos	1004.6244446035446
r1597_neg	861.2343276079937
r1597_pos	861.2343276079937
r1598_neg	822.8298475102864
r1598_pos	853.0199216810047
r1599_neg	861.2343276079937
r1599_pos	861.2343276079937
r1600_neg	909.8700478513089
r1600_pos	966.0363813456024
r1602_neg	941.8240470350491
r1602_pos	950.4707444809386
r1603_neg	857.3060585760054
r1603_pos	950.4707444809387
r1604_neg	926.6234197110593
r1604_pos	926.6234197110593
r1605_neg	942.2483844132356
r1605_pos	1004.6244446035446
r1606_neg	1004.6244446035446
r1606_pos	968.8820637956281
r1607_neg	926.6234197110593
r1607_pos	926.6234197110593
r1608_neg	787.630829577939
r1608_pos	787.630829577939
r1609_neg	795.845235504928
r1609_pos	795.845235504928
r1610_neg	900.6472892425368
r1610_pos	900.6472892425368
r1611_neg	861.2343276079937
r1611_pos	861.2343276079937
r1612_neg	1112.9634901487873
r1612_pos	885.081652377873
r1613_neg	939.2353525004789
r1613_pos	885.081652377873
r1614_neg	861.2343276079937
r1614_pos	861.2343276079937
r1615_neg	939.2353525004789
r1615_pos	939.2353525004789
r1616_neg	939.2353525004789
r1616_pos	903.4929716925625
r1617_neg	861.2343276079937
r1617_pos	861.2343276079937
r1618_neg	787.630829577939
r1618_pos	650.8002920311566
r1619_neg	854.0053673223326
r1619_pos	650.8002920311566
r1620_neg	650.8002920311566
r1620_pos	650.8002920311566
r1621_neg	915.5622124095257
r1621_pos	876.8672464508841
r1622_neg	801.4413780470293
r1622_pos	650.8002920311566
r1623_neg	853.0199216810047
r1623_pos	650.8002920311566
r1624_neg	886.3837038842595
r1624_pos	650.8002920311566
r1625_neg	931.0209465734899
r1625_pos	895.2785657655736
r1626_neg	853.0199216810047
r1626_pos	650.8002920311566
r1627_neg	900.6472892425368
r1627_pos	900.6472892425368
r1628_neg	819.5759558471334
r1628_pos	861.2343276079937
r1629_neg	1084.3378762255024
r1629_pos	885.081652377873
r1630_neg	939.2353525004789
r1630_pos	885.081652377873
r1631_neg	861.2343276079937
r1631_pos	861.2343276079937
r1632_neg	939.2353525004789
r1632_pos	939.2353525004789
r1633_neg	939.2353525004789
r1633_pos	903.4929716925625
r1634_neg	861.2343276079937
r1634_pos	861.2343276079937
r1635_neg	819.5759558471334
r1635_pos	853.8728576512655
r1636_neg	983.7436989834375
r1636_pos	857.1578171110907
r1637_neg	802.7973807086126
r1637_pos	802.7973807086126
r1638_neg	966.0363813456024
r1638_pos	966.0363813456024
r1639_neg	787.248070098442
r1639_pos	787.248070098442
r1640_neg	1044.0374062380877
r1640_pos	875.5691364257802
r1641_neg	966.0363813456024
r1641_pos	966.0363813456024
r1642_neg	915.4297027384586
r1642_pos	950.4707444809386
r1643_neg	801.308868375962
r1643_pos	819.5759558471334
r1644_neg	926.6234197110593
r1644_pos	654.0541836943096
r1645_neg	886.2511942131922
r1645_pos	819.5759558471334
r1646_neg	1004.6244446035446
r1646_pos	968.8820637956281
r1647_neg	926.6234197110593
r1647_pos	654.0541836943096
r1648_neg	804.5938278357872
r1648_pos	918.7146621982837
r1649_neg	950.4707444809386
r1649_pos	1084.3378762255024
r1650_neg	889.5361536730175
r1650_pos	983.0966084274226
r1651_neg	1028.4717693734237
r1651_pos	937.1259815129732
r1652_neg	950.4707444809386
r1652_pos	1084.3378762255024
r1653_neg	950.4707444809386
r1653_pos	970.2170418630061
r1654_neg	828.5224880457248
r1654_pos	828.5224880457248
r1655_neg	1028.4717693734237
r1655_pos	823.0051471504767
r1656_neg	950.4707444809387
r1656_pos	970.2170418630061
r1657_neg	1004.6244446035446
r1657_pos	1004.6244446035446
r1658_neg	1004.6244446035446
r1658_pos	968.8820637956281
r1659_neg	926.6234197110593
r1659_pos	926.6234197110593
r1660_neg	1082.6254694960298
r1660_pos	907.947472987707
r1661_neg	1004.6244446035446
r1661_pos	1004.6244446035446
r1662_neg	968.8820637956281
r1662_pos	1004.6244446035446
r1664_neg	1751.5167412961687
r1664_pos	1346.54360228919
r1665_neg	1183.924506633238
r1665_pos	1257.270246016518
r1666_neg	957.4731730399654
r1666_pos	1346.6116961365542
r1667_neg	1691.6238789170095
r1667_pos	1240.325456510385
r1668_neg	1236.4382275283474
r1668_pos	1084.4779924656145
r1669_neg	957.4731730399654
r1669_pos	1240.3935503577493
r1670_neg	1096.961309136634
r1670_pos	1754.8508483389467
r1671_neg	960.8072800827435
r1671_pos	1257.6165463831744
r1672_pos	1086.5516105920578
r1673_pos	1171.9226291095674
r1674_pos	1086.5516105920578
r1675_pos	1212.0245555275137
r1676_pos	1146.635463424448
r1677_pos	1138.421057497459
r1678_pos	1146.635463424448
r1679_pos	1047.5200448053165
r1680_pos	1175.686291090802
r1681_pos	1178.9712505506272
r1682_pos	1178.971250550627
r1683_pos	1212.0245555275137
r1684_pos	1086.5516105920578
r1685_pos	1197.3825698653166
r1686_pos	1212.0245555275137
r1687_pos	1086.5516105920578
r1690_pos	1125.9608036100126
r1691_pos	1060.571711506947
r1692_pos	1052.357305579958
r1693_pos	1060.571711506947
r1695_pos	1125.9608036100126
r1696_pos	1149.808128379892
r1698_pos	1125.9608036100126
r1700_pos	1168.2194476945815
r1701_pos	1125.9608036100126
r1702_pos	1193.9224413032061
r1705_pos	1212.0245555275137
r1706_pos	1146.635463424448
r1707_pos	1138.421057497459
r1708_pos	1146.635463424448
r1710_pos	1212.0245555275137
r1711_pos	1235.8718802973929
r1713_pos	1212.0245555275137
r1715_pos	1254.2831996120824
r1716_pos	1212.0245555275137
r1717_pos	1086.5516105920578
r1720_pos	1298.0883074450144
r1721_pos	1232.6992153419487
r1722_pos	1224.4848094149597
r1723_pos	1232.6992153419487
r1725_pos	1298.0883074450144
r1726_pos	1321.9356322148938
r1728_pos	1298.0883074450144
r1730_pos	1340.3469515295833
r1731_pos	1298.0883074450144
r1732_pos	1382.870223022815
r1733_pos	1379.717773234057
r1734_pos	1382.870223022815
r1735_pos	1382.870223022815
r1736_pos	1293.63380614987
r1737_pos	1285.4194002228812
r1738_pos	1293.63380614987
r1739_pos	1396.448734972236
r1740_pos	1359.0228982529356
r1741_pos	1382.870223022815
r1742_pos	1382.870223022815
r1743_pos	1359.0228982529356
r1744_pos	1396.448734972236
r1745_pos	1396.448734972236
r1746_pos	1359.0228982529356
r1747_pos	1317.4811309197494
r1748_pos	1314.3286811309913
r1749_pos	1317.4811309197494
r1750_pos	1317.4811309197494
r1751_pos	1293.63380614987
r1752_pos	1220.0303081198156
r1753_pos	1228.2447140468043
r1754_pos	1333.0467677844133
r1755_pos	1293.63380614987
r1756_pos	1317.4811309197494
r1757_pos	1317.4811309197494
r1758_pos	1293.63380614987
r1759_pos	1371.6348310423552
r1760_pos	1335.892450234439
r1761_pos	1293.63380614987
r1762_pos	1216.2957086212932
r1763_pos	1257.570126568576
r1764_pos	1229.6021670709224
r1765_pos	1309.2667249927604
r1766_pos	1255.2293260521626
r1767_pos	1220.0303081198156
r1768_pos	1083.199770573033
r1769_pos	1083.199770573033
r1770_pos	1083.199770573033
r1771_pos	1309.2667249927604
r1772_pos	1083.199770573033
r1773_pos	1083.199770573033
r1774_pos	1083.199770573033
r1775_pos	1327.67804430745
r1776_pos	1083.199770573033
r1777_pos	1317.4811309197494
r1778_pos	1314.3286811309913
r1779_pos	1317.4811309197494
r1780_pos	1317.4811309197494
r1781_pos	1293.63380614987
r1782_pos	1228.2447140468043
r1783_pos	1220.0303081198156
r1784_pos	1333.0467677844133
r1785_pos	1293.63380614987
r1786_pos	1317.4811309197494
r1787_pos	1317.4811309197494
r1788_pos	1293.63380614987
r1789_pos	1371.6348310423552
r1790_pos	1335.892450234439
r1791_pos	1293.63380614987
r1792_pos	1047.5200448053165
r1796_pos	1265.7099708830879
r1797_pos	1200.320878780022
r1798_pos	1192.1064728530332
r1799_pos	1200.3208787800222
r1800_pos	1265.7099708830879
r1801_pos	1286.288025308578
r1803_pos	1265.7099708830879
r1805_pos	1304.6993446232675
r1806_pos	1265.7099708830879
r1807_pos	1382.870223022815
r1808_pos	1379.717773234057
r1809_pos	1382.870223022815
r1810_pos	1382.870223022815
r1811_pos	1086.453662236186
r1812_pos	1293.63380614987
r1813_pos	1083.199770573033
r1814_pos	1251.9754343890097
r1815_pos	1251.9754343890097
r1816_pos	1382.870223022815
r1817_pos	1251.9754343890097
r1818_pos	1086.4536622361861
r1819_pos	1251.9754343890097
r1820_pos	1396.448734972236
r1821_pos	1086.4536622361861
r1822_pos	1230.8190572787296
r1823_pos	1227.6666074899715
r1824_pos	1230.8190572787296
r1825_pos	1230.8190572787296
r1826_pos	1283.5312880189476
r1827_pos	1261.877723867215
r1828_pos	1227.6666074899715
r1829_pos	1261.877723867215
r1830_pos	1295.8480940638833
r1831_pos	1227.5340978189042
r1832_pos	1230.8190572787296
r1833_pos	1301.7102337405431
r1834_pos	1295.2010035078683
r1835_pos	1249.2303765934191
r1836_pos	1301.7102337405431
r1837_pos	1236.9933063776637
r1841_pos	1213.1459816077843
r1842_pos	1147.7568895047186
r1843_pos	1139.5424835777296
r1844_pos	1147.7568895047186
r1846_pos	1213.1459816077843
r1847_pos	1236.9933063776637
r1848_pos	1213.1459816077843
r1850_pos	1255.4046256923532
r1851_pos	1213.1459816077843
