	WT.1012.c_S135_L007_R1_001
EX_cyan(e)_neg	6.756083274185932
EX_cyan(e)_pos	0.0
EX_cynt(e)_neg	0.0
EX_cynt(e)_pos	0.0
EX_cys_L(e)_neg	2789.6039698592276
EX_cysam(e)_neg	4750.0
EX_cysam(e)_pos	6210.364044589251
EX_cytd(e)_neg	6325.912657392213
EX_dad_2(e)_neg	7922.650746602678
EX_dag_hs(e)_neg	7944.949250957557
EX_dca(e)_neg	20027.433221580002
EX_dca(e)_pos	0.0
EX_dchac(e)_neg	3800.0
EX_dchac(e)_pos	0.0
EX_dcsptn1(e)_neg	11.134335938768503
EX_dcsptn1(e)_pos	199.0942526065117
EX_dcyt(e)_neg	7555.224904879406
EX_ddece1crn_neg	0.0
EX_ddece1crn_pos	12753.010529925652
EX_ddecrn_neg	0.0
EX_ddecrn_pos	10930.746588166518
EX_debrisoquine(e)_neg	7.557985768722632
EX_debrisoquine(e)_pos	0.0
EX_decdicrn_neg	0.0
EX_decdicrn_pos	12753.010529925652
EX_dgchol(e)_neg	6.853797806040811
EX_dgchol(e)_pos	68029.13743997697
EX_dgmp(e)_neg	4.162679385690782
EX_dgmp(e)_pos	4.711026916706239
EX_dgsn(e)_neg	7900.725798835616
EX_dgtp(e)_neg	4.711026916706239
EX_dgtp(e)_pos	4.162679385690782
EX_dha(e)_neg	3.4460642551365677
EX_dha(e)_pos	3.4460642551365677
EX_dhap(e)_neg	3.4460642551365677
EX_dhap(e)_pos	3.4460642551365677
EX_dhdascb(e)_neg	4606.743297335557
EX_dheas(e)_neg	9.712407048804652
EX_dheas(e)_pos	60821.58937941484
EX_dhf(e)_neg	0.0
EX_dhf(e)_pos	34.59701911579305
EX_digalsgalside_hs(e)_neg	0.0
EX_digalsgalside_hs(e)_pos	68059.42603079815
EX_din(e)_neg	8096.447281507325
EX_dlnlcg(e)_neg	6.240325260445594
EX_dlnlcg(e)_pos	49.467584112623975
EX_dmantipyrine(e)_neg	0.0
EX_dmantipyrine(e)_pos	7.914081017261822
EX_dmhptcrn(e)_neg	0.0
EX_dmhptcrn(e)_pos	47.34075571122046
EX_doco13ac_neg	18801.747389593413
EX_doco13ac_pos	0.0
EX_docosac_neg	15750.047395147481
EX_docosac_pos	0.0
EX_docosdiac_neg	0.0
EX_docosdiac_pos	15750.047395147481
EX_dopa(e)_neg	6.122509842666754
EX_dopa(e)_pos	9476.83598341221
EX_dopasf(e)_neg	0.0
EX_dopasf(e)_pos	32586.915873009828
EX_dpcoa(e)_neg	6732.197925685014
EX_dpcoa(e)_pos	28129.020507684712
EX_drib(e)_neg	7.043145330403507
EX_drib(e)_pos	8217.421865313612
EX_dtdp(e)_neg	2.3012890137016826
EX_dtdp(e)_pos	4.602578027403365
EX_dtmp(e)_neg	3.3211384108191577
EX_dtmp(e)_pos	7.9886184739933075
EX_dttp(e)_neg	3.3211384108191577
EX_dttp(e)_pos	7.9886184739933075
EX_duri(e)_neg	6.872605365555891
EX_duri(e)_pos	7281.667464686186
EX_eaflatoxin(e)_neg	0.0
EX_eaflatoxin(e)_pos	7.557985768722632
EX_ebastine(e)_neg	12.969032317152523
EX_ebastine(e)_pos	0.0
EX_ebastineoh(e)_neg	0.0
EX_ebastineoh(e)_pos	12.969032317152523
EX_eicostet(e)_neg	7.866123948243597
EX_eicostet(e)_pos	32.893594632640685
EX_elaid(e)_neg	7.067243331771807
EX_elaid(e)_pos	5155.896671050829
EX_estradiol(e)_neg	11.955689298729837
EX_estradiol(e)_pos	51899.46379656096
EX_estradiolglc(e)_neg	0.0
EX_estradiolglc(e)_pos	57676.91811325502
EX_estriolglc(e)_neg	0.0
EX_estriolglc(e)_pos	0.0
EX_estroneglc(e)_neg	0.0
EX_estroneglc(e)_pos	60493.12758423087
EX_estrones(e)_neg	9.006830141279663
EX_estrones(e)_pos	56021.40893405926
EX_etoh(e)_neg	5.7127828943608305
EX_etoh(e)_pos	0.0
EX_fad(e)_neg	5.488981502929466
EX_fad(e)_pos	16692.10842703349
EX_fald(e)_neg	4.326999924550598
EX_fald(e)_pos	21485.70207998047
EX_fe2(e)_neg	3.4915661328245755
EX_fe2(e)_pos	51321.57769645102
EX_fe3(e)_neg	3.3733180415531523
EX_fe3(e)_pos	49780.90840461496
EX_fmn(e)_neg	16692.10842703349
EX_fmn(e)_pos	17741.642683070204
EX_fol(e)_neg	2311.445656287123
EX_for(e)_neg	4.147149672815909
EX_for(e)_pos	15405.977306845634
EX_fru(e)_neg	5.063735667117049
EX_fru(e)_pos	2842.776244289199
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	10159.908358451874
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	11975.551320078739
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	17903.499988993277
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	10912.042680547034
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	12015.728965068278
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	11984.70894028757
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	11509.862044174004
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	10022.209712490174
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	9252.747382686432
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	9907.200473524135
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	11527.661860464268
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	11955.208672889867
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	10527.149915099528
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	10817.29233008393
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.409044119280203
EX_gal(e)_neg	4144.042685181695
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	9823.214778352669
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	10733.407496377398
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	9584.568541155571
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	8630.634741639195
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	10124.892692863357
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	6611.028274855405
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	11694.016281230624
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	11951.077304749453
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	12864.052200775066
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	12913.915239362219
EX_gdp(e)_neg	3.1172099720226356
EX_gdp(e)_pos	3.1172099720226356
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2584.6212926272387
EX_glcur(e)_neg	5.391566132824575
EX_glcur(e)_pos	10.959374447721697
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13840.454520115089
EX_gln_L(e)_neg	4.927115626982191
EX_gln_L(e)_pos	8175.838251813047
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	15024.60266649753
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.69862260625895
EX_glu_L(e)_pos	8535.748255584751
EX_gluala(e)_neg	5.419227320088023
EX_gluala(e)_pos	9519.586330087059
EX_gly(e)_neg	5770.983557099007
EX_glyb(e)_neg	18.940475512673274
EX_glyb(e)_pos	10375.1775097347
EX_glyc(e)_neg	4144.042685181695
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	7017.61424862224
EX_glygly(e)_neg	13084.898170454293
EX_glygn2(e)_neg	13.454254330154942
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.454254330154942
EX_glygn5(e)_neg	5.095644739237577
EX_glygn5(e)_pos	19.49613568119942
EX_glyleu(e)_neg	9794.250939039324
EX_glyphe(e)_neg	10967.181754629368
EX_glypro(e)_neg	9508.95035677598
EX_glysar(e)_neg	17378.99563117843
EX_gmp(e)_neg	6.502498499233856
EX_gmp(e)_pos	7.387566233329875
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13544.746474373651
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13574.51788127598
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	13353.238073194572
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	13274.695660493013
EX_gsn(e)_neg	6051.39673489293
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	13094.000555550918
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15485.238331440016
EX_gthrd(e)_neg	2.5633388226114695
EX_gthrd(e)_pos	14086.21884642515
EX_gtp(e)_neg	3.1172099720226356
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.843254329502603
EX_gua(e)_pos	6372.997254501145
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13840.454520115089
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	15024.60266649753
EX_h(e)_neg	239.39737574193487
EX_h(e)_pos	2297.219908493584
EX_h2o(e)_neg	248.45846062786558
EX_h2o(e)_pos	3534.687666070992
EX_h2o2(e)_neg	3.9912073996635717
EX_h2o2(e)_pos	5805.442205521746
EX_ha(e)_neg	37.490924746936635
EX_ha(e)_pos	19199.49181137495
EX_ha_pre1(e)_neg	15.15205660525739
EX_ha_pre1(e)_pos	19651.578519387935
EX_hco3(e)_neg	441.2006247016769
EX_hco3(e)_pos	5330.301269284623
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.557985768722632
EX_hdca(e)_neg	6.671691886943476
EX_hdca(e)_pos	13265.943481391612
EX_hdcea(e)_neg	10462.232157600807
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	51332.63108293102
EX_hexc(e)_neg	10.273399318280093
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5359.232722749917
EX_hista(e)_neg	10.90785332388102
EX_hista(e)_pos	5359.232722749917
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	33.47053533469978
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	353.5266637526246
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.557985768722633
EX_hxan(e)_neg	5.8490753255895855
EX_hxan(e)_pos	6266.446603656907
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	10.267832196680548
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	458.1164093246752
EX_idp(e)_neg	2.1993247943034215
EX_idp(e)_pos	3.3211384108191577
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7765.447436379757
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.580761596400263
EX_inost(e)_neg	11.024733715485766
EX_inost(e)_pos	6518.610989557487
EX_ins(e)_neg	6183.2468745052
EX_itp(e)_neg	3.3211384108191577
EX_itp(e)_pos	3.3211384108191577
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10873.507548268886
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.151794559092751
EX_ksi(e)_pos	1854.506379384746
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1825.2429147115815
EX_ksii_core2(e)_neg	101.52871108934673
EX_ksii_core2(e)_pos	304.691910816943
EX_ksii_core4(e)_neg	109.66193594284702
EX_ksii_core4(e)_pos	503.32448315056484
EX_lac_D(e)_neg	2.4236444456906177
EX_lac_D(e)_pos	3681.3730898054628
EX_lac_L(e)_neg	2.4236444456906177
EX_lac_L(e)_pos	3640.9032773340996
EX_lcts(e)_neg	4.371777031825338
EX_lcts(e)_pos	7526.230983862948
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3820.005373620859
EX_leugly(e)_neg	9794.250939039322
EX_leuktrA4(e)_neg	3.472933105353538
EX_leuktrA4(e)_pos	4337.947182924326
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3447.2426334226493
EX_leuktrC4(e)_neg	5.712696823541261
EX_leuktrC4(e)_pos	22695.913958821435
EX_leuktrD4(e)_neg	4.162042524409449
EX_leuktrD4(e)_pos	18301.890978414747
EX_leuktrE4(e)_neg	4.775367271600639
EX_leuktrE4(e)_pos	17962.927565913345
EX_leuktrF4(e)_neg	5.645510461192837
EX_leuktrF4(e)_pos	21491.273028538475
EX_leuleu(e)_neg	10329.251339252081
EX_lgnc(e)_neg	21.95548008071007
EX_lgnc(e)_pos	10.273399318280092
EX_limnen(e)_neg	7.557985768722633
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.98111436938862
EX_lneldc(e)_pos	9175.637690559313
EX_lnlc(e)_neg	6.20195437870998
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	7.019873925906588
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.832723816264364
EX_lnlncg(e)_pos	49.48775570286077
EX_lpchol_hs(e)_neg	13920.720244643553
EX_lys_L(e)_neg	12.593492245223352
EX_lys_L(e)_pos	3.9430203199468616
EX_mag_hs(e)_neg	5215.562994962191
EX_mal_L(e)_neg	5564.080258899028
EX_mal_L(e)_pos	9362.501610537063
EX_malcoa(e)_neg	5.258589775363505
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3022.822369618789
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.286728925977037
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.189305138510758
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.6485482464125254
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5292.729847247936
EX_meoh(e)_neg	5.7127828943608305
EX_meoh(e)_pos	22295.129580852874
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42733.04554377397
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16670.99165449444
EX_met_L(e)_neg	10.849312061264289
EX_met_L(e)_pos	10417.351630840476
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4769.217081237547
EX_n2m2nmasn(e)_neg	59.95605033703578
EX_n2m2nmasn(e)_pos	778.143126083344
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.89110919634806
EX_nac(e)_pos	29.23601861000387
EX_nad(e)_neg	4.800073591376663
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.800073591376662
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.66225912921798
EX_nh4(e)_neg	548.8984132450285
EX_nh4(e)_pos	5172.587811792543
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	7.057206825976788
EX_no(e)_pos	59096.55808003344
EX_no2(e)_neg	5.391566132824575
EX_no2(e)_pos	5.479687223860848
EX_npthl(e)_neg	7.557985768722633
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.821109411708298
EX_nrpphr(e)_pos	30227.30749973053
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	72950.19175241329
EX_nrvnc(e)_neg	22.624255659441456
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3760.550311444857
EX_o2s(e)_neg	3.2334602349082537
EX_o2s(e)_pos	9075.544808061706
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19899.357417714597
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	19116.785879882038
EX_ocdca(e)_neg	5173.542115718919
EX_ocdcea(e)_neg	7.069720271768225
EX_ocdcea(e)_pos	8934.495600422219
EX_octa(e)_neg	9064.913018305871
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.557985768722632
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.557985768722633
EX_orn(e)_neg	4.474228848184743
EX_orn(e)_pos	11541.215853699712
EX_orot(e)_neg	6.889605117201059
EX_orot(e)_pos	8471.496316889643
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11224.308137923732
EX_paf_hs(e)_neg	4.833752596942837
EX_paf_hs(e)_pos	6.876252067949764
EX_pan4p(e)_neg	5449.288900629772
EX_pan4p(e)_pos	6732.197925685014
EX_pchol_hs(e)_neg	14.057338602963382
EX_pchol_hs(e)_pos	10730.594931848751
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5101.03567108294
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5101.03567108294
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14498.177291190375
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15552.485824853718
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.557985768722632
EX_pglyc_hs(e)_neg	5.479687223860848
EX_pglyc_hs(e)_pos	13968.802697797739
EX_phe_L(e)_neg	5932.1858398289605
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	19053.628858436085
EX_pheme(e)_neg	51333.89091896139
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.34075571122046
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	512.1984509147471
EX_pi(e)_pos	6211.973044845195
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6211.10191780756
EX_ppa(e)_neg	4.854898903369659
EX_ppa(e)_pos	10272.99718179137
EX_ppi(e)_neg	3.785489332690775
EX_ppi(e)_pos	22351.232941723203
EX_prgstrn(e)_neg	6.279018477639787
EX_prgstrn(e)_pos	61804.76742437404
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.597323972657995
EX_pro_L(e)_pos	8289.872938897099
EX_progly(e)_neg	9508.950356775982
EX_prostgd2(e)_neg	2.5431164071836276
EX_prostgd2(e)_pos	137.3678783009538
EX_prostge1(e)_neg	4.240187877231088
EX_prostge1(e)_pos	15.420563631693263
EX_prostge2(e)_neg	3.398419311467346
EX_prostge2(e)_pos	16.044614535491995
EX_prostgf2(e)_neg	4.982191444527282
EX_prostgf2(e)_pos	144.35483261686016
EX_prostgh2(e)_neg	2.5431164071836276
EX_prostgh2(e)_pos	134.52821592645873
EX_prostgi2(e)_neg	6.110630533527995
EX_prostgi2(e)_pos	163.46290356132744
EX_prpp(e)_neg	3.9872989321141556
EX_prpp(e)_pos	27407.26177899289
EX_ps_hs(e)_neg	6.393289220061203
EX_ps_hs(e)_pos	14692.234772559
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13840.454520115089
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	15024.60266649753
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.25335892124463
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.749112631751177
EX_ptrc(e)_pos	14563.11627252316
EX_ptth(e)_neg	6210.36404458925
EX_ptth(e)_pos	5753.56528174245
EX_pydam(e)_neg	10323.549191684233
EX_pydx(e)_neg	8026.293524543993
EX_pydx5p(e)_neg	9.506633378541752
EX_pydx5p(e)_pos	9779.514118517727
EX_pydxn(e)_neg	9317.44675177328
EX_pyr(e)_neg	3.6201994362615397
EX_pyr(e)_pos	4552.70942789262
EX_q10(e)_neg	5613.17527166528
EX_q10h2(e)_pos	5613.17527166528
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6470.293369219006
EX_retfa(e)_neg	5.479687223860849
EX_retfa(e)_pos	1230.4847522123548
EX_retinol(e)_neg	812.3544903543963
EX_retinol(e)_pos	24.425840345007153
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1644.5787975012465
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1644.5787975012465
EX_retn(e)_neg	350.9670881313313
EX_retn(e)_pos	834.2375428932182
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	4029.7992352259353
EX_rib_D(e)_neg	5069.288214515794
EX_ribflv(e)_neg	17752.635701168096
EX_s2l2fn2m2masn(e)_neg	4.151794559092751
EX_s2l2fn2m2masn(e)_pos	808.5615914599141
EX_s2l2n2m2masn(e)_neg	76.05465376607262
EX_s2l2n2m2masn(e)_pos	669.5749449892901
EX_sarcs(e)_neg	10.031284346176543
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	5019.315646538036
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.604546866178461
EX_ser_L(e)_pos	6897.448996552784
EX_sfcys(e)_pos	22005.842827796518
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	15231.398563862898
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1225.5374783395516
EX_so4(e)_pos	14065.687302360775
EX_spc_hs(e)_neg	11.673079383952857
EX_spc_hs(e)_pos	28960.85908001742
EX_sph1p(e)_neg	13.463247099852842
EX_sph1p(e)_pos	19913.640475428343
EX_sphs1p(e)_neg	9.310031446838012
EX_sphs1p(e)_pos	33378.41297557998
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	24003.172858317528
EX_sprm(e)_neg	2.010257662239673
EX_sprm(e)_pos	15480.769828494454
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.552998082592388
EX_strch1(e)_neg	13.454254330154942
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.397822369618789
EX_strch2(e)_pos	13.454254330154942
EX_strdnc(e)_neg	9.856379728021793
EX_strdnc(e)_pos	7.065204053136009
EX_succ(e)_neg	6.543961577067691
EX_succ(e)_pos	5822.171881522715
EX_sucr(e)_neg	3.4978223696187887
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.244318667040497
EX_tag_hs(e)_pos	8.126825951445484
EX_tagat_D(e)_neg	7.097580608025325
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.3508024014156277
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.557985768722632
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13136.493671692338
EX_tcynt(e)_neg	5.391566132824575
EX_tcynt(e)_pos	11.241507177510828
EX_tdchola(e)_neg	5.511429778397589
EX_tdchola(e)_pos	68010.74551069112
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8243.186364344892
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12753.010529925652
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12753.010529925652
EX_tethex3(e)_neg	10.440491431197488
EX_tethex3(e)_pos	7.9390695251224725
EX_tetpent3(e)_neg	7.9390695251224725
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.134335938768501
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.440491431197486
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.280502733846975
EX_thf(e)_pos	5130.596625170598
EX_thm(e)_neg	12399.620078318452
EX_thmmp(e)_neg	9.429366585366994
EX_thmmp(e)_pos	12399.620078318452
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	28511.138655648876
EX_thr_L(e)_neg	5.0064690814979125
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.455200017546204
EX_thym(e)_pos	12490.954257063397
EX_thymd(e)_neg	6.375815046845289
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.267832196680546
EX_tmndnc(e)_neg	13.569960466334576
EX_tmndnc(e)_pos	246.7590095613193
EX_tolbutamide(e)_neg	7.557985768722632
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.353304519799492
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.121607815836471
EX_triodthy(e)_pos	11.054565340699964
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.486392994466893
EX_trp_L(e)_neg	7.305907794684422
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.270233331094511
EX_tststerone(e)_pos	55201.20336677058
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	69409.98223309618
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	61407.01057397105
EX_tsul(e)_neg	12.135029873150732
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7275.334550363533
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	170.65127797002125
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19637.704646730243
EX_tyr_L(e)_neg	3.2764710144479596
EX_tyr_L(e)_pos	5512.882150324353
EX_udp(e)_neg	3.1172099720226356
EX_udp(e)_pos	23355.20284988443
EX_udpg(e)_neg	5.409044119280203
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.6148571261103264
EX_ump(e)_pos	14963.279671236176
EX_ura(e)_neg	5.777952348238208
EX_ura(e)_pos	7562.1095328930505
EX_urate(e)_neg	4.75
EX_urate(e)_pos	9026.19428745537
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11634.496212214006
EX_uri(e)_neg	5.153037665132692
EX_uri(e)_pos	5979.145974997
EX_utp(e)_neg	3.1172099720226356
EX_utp(e)_pos	26817.75236999633
EX_vacc(e)_neg	7.908457834049316
EX_vacc(e)_pos	8921.493057401794
EX_val_L(e)_neg	6.411642189647742
EX_val_L(e)_pos	7769.639649116222
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7532.111389780934
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.5579857687226335
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18396.193324446092
