	Treg_Lymph_Treg7_L1	Treg_Spleen_Treg1_L2	Tcon_Spleen_Tcon1_L1	Tcon_Lymph_Tcon10_L2	exTreg_Lymph_exTreg3_L1
GRTTx_pos	0.0	0.0	0.0	0.0	0.0
GSNKm_pos	0.0	0.0	0.0	0.0	0.0
GSNt_pos	6.404522347069091	6.35505378030637	5.5276958161677605	5.834513888383955	5.934462111476743
GSNt_neg	6.404522347069091	6.35505378030637	5.5276958161677605	5.834513888383955	5.934462111476743
GSNt4_pos	5.6440078693543825	5.296972037959432	5.240377717594904	5.673496198412272	4.86978237276567
GSNtl_pos	3.143027618107017	3.197074030326102	3.0032227631989055	3.18120722521831	3.255746482492593
GSNtl_neg	3.143027618107017	3.197074030326102	3.0032227631989055	3.18120722521831	3.255746482492593
GSNtm_pos	6.283078453554762	6.26807127075259	5.356367985010471	5.552610026261094	5.629330535334551
GSNtm_neg	6.283078453554762	6.26807127075259	5.356367985010471	5.552610026261094	5.629330535334551
GT1Ate_pos	0.0	0.0	0.0	0.0	0.0
GT1Ate_neg	0.0	0.0	0.0	0.0	0.0
GT1Atg_pos	0.0	0.0	0.0	0.0	0.0
GT1Atg_neg	0.0	0.0	0.0	0.0	0.0
GTHDH_pos	0.0	0.0	0.0	0.0	0.0
GTHO_pos	0.0	0.0	0.0	0.0	0.0
GTHOm_pos	0.0	0.0	0.0	0.0	0.0
GTHP_pos	0.4189888777157202	0.3946926749837785	0.0	0.0	0.0
GTHPe_pos	2.148536737773671	2.7213708044257494	1.5895292476285436	1.2637589502968936	0.0
GTHPm_pos	0.0	0.0	0.0	0.0	0.0
GTHRDt_pos	0.0	0.0	0.0	0.0	0.0
GTHRDt_neg	0.0	0.0	0.0	0.0	0.0
GTHRDtr_pos	0.0	0.0	0.0	0.0	0.0
GTHRDtr_neg	0.0	0.0	0.0	0.0	0.0
GTHS_pos	2.4214495674401983	2.512795551570397	2.366804223152498	2.2241779931431043	2.2662026297396616
GTMLTe_pos	0.7604668024885902	1.2975571114585978	2.806723564040986	2.5546742729024325	0.0
GTPCI_pos	4.111108146377045	4.384484694450398	3.8646839933596304	3.745288241906152	4.608012117374586
GTPCIn_pos	4.111108146377045	4.384484694450398	3.8646839933596304	3.745288241906152	4.608012117374586
GTPtn_pos	0.0	0.0	0.0	0.0	0.0
GTPtn_neg	0.0	0.0	0.0	0.0	0.0
GUACYC_pos	0.5371956361147219	0.9803572018674275	0.0	0.018837507177077162	0.0029191816053156057
GUAD_pos	0.0	0.10134325363035762	0.0	0.0	0.0
GUAPRT_pos	5.5236761537084815	5.71593506591785	5.610323733719477	5.56087313639663	5.203412077480493
GUAt_pos	2.9707014033366317	2.5334459955241364	2.6242485706010443	3.476202307813658	3.662044728201824
GUAt_neg	2.9707014033366317	2.5334459955241364	2.6242485706010443	3.476202307813658	3.662044728201824
GULLACter_pos	0.0	0.0	0.0	0.0	0.0
GULN3D_pos	0.0	0.0	0.0	0.0	0.0
GULN3D_neg	0.0	0.0	0.0	0.0	0.0
GULNDer_pos	0.0	0.0	0.0	0.0	0.0
GULNDer_neg	0.0	0.0	0.0	0.0	0.0
GULNter_pos	0.0	0.0	0.0	0.0	0.0
GUR1PP_pos	0.0	0.0	0.0	0.0	0.0
H2CO3D_pos	3.815094947396419	4.496013035430962	4.167066441698641	3.602914971325116	3.3937595701776355
H2CO3D_neg	3.815094947396419	4.496013035430962	4.167066441698641	3.602914971325116	3.3937595701776355
H2ETer_pos	1.303937264282498	1.2991548168954605	1.3710885075076873	1.3031258839634468	0.8700654452818207
H2MTer_L_pos	5.40085376735049	5.28646366479064	5.565197601835857	5.515341689488527	3.634779675369109
H2MTer_U_pos	5.40085376735049	5.28646366479064	5.565197601835857	5.515341689488527	3.634779675369109
H2O2syn_pos	0.07801198971724685	0.0	0.0	0.0	0.03237975088590427
H2O2t_pos	0.0	0.0	0.0	0.0	0.0
H2O2t_neg	0.0	0.0	0.0	0.0	0.0
H2O2tly_pos	0.0	0.0	0.0	0.0	0.0
H2O2tly_neg	0.0	0.0	0.0	0.0	0.0
H2O2tm_pos	0.0	0.0	0.0	0.0	0.0
H2O2tn_pos	0.0	0.0	0.0	0.0	0.0
H2O2tn_neg	0.0	0.0	0.0	0.0	0.0
H2O2tp_pos	0.0	0.0	0.0	0.0	0.0
H2O2tp_neg	0.0	0.0	0.0	0.0	0.0
H2Ot_pos	0.0	0.0	0.0	0.0	0.0
H2Ot_neg	0.0	0.0	0.0	0.0	0.0
H2Oter_pos	0.0	0.0	0.0	0.0	0.0
H2Oter_neg	0.0	0.0	0.0	0.0	0.0
H2Otg_pos	0.0	0.0	0.0	0.0	0.0
H2Otg_neg	0.0	0.0	0.0	0.0	0.0
H2Otly_pos	0.0	0.0	0.0	0.0	0.0
H2Otly_neg	0.0	0.0	0.0	0.0	0.0
H2Otm_pos	0.0	0.0	0.0	0.0	0.0
H2Otm_neg	0.0	0.0	0.0	0.0	0.0
H2Otn_pos	0.0	0.0	0.0	0.0	0.0
H2Otn_neg	0.0	0.0	0.0	0.0	0.0
H2Otp_pos	0.0	0.0	0.0	0.0	0.0
H2Otp_neg	0.0	0.0	0.0	0.0	0.0
H3ETer_pos	1.303937264282498	1.2991548168954605	1.3710885075076873	1.3031258839634468	0.8700654452818207
H3MTer_L_pos	3.2202230122296482	3.156920508432941	3.0393964501893995	2.8611466555896614	1.803769550624994
H3MTer_U_pos	3.2202230122296482	3.156920508432941	3.0393964501893995	2.8611466555896614	1.803769550624994
H4ET3er_pos	7.370188846330136	7.192099275920616	6.874675823084512	7.332540345266164	7.4600072871146486
H4ETer_pos	1.303937264282498	1.2991548168954605	1.3710885075076873	1.3031258839634468	0.8700654452818207
H5MTer_L_pos	5.40085376735049	5.28646366479064	5.565197601835857	5.515341689488527	3.634779675369109
H5MTer_U_pos	5.40085376735049	5.28646366479064	5.565197601835857	5.515341689488527	3.634779675369109
H6_ET2er_pos	2.2508706520873965	2.180054176211214	2.2184347594487015	1.9627295408066538	2.901071119502081
H6ET3er_pos	7.370188846330136	7.192099275920616	6.874675823084512	7.332540345266164	7.4600072871146486
H6_ETer_pos	1.303937264282498	1.2991548168954605	1.3710885075076873	1.3031258839634468	0.8700654452818207
H6MTer_L_pos	0.8378529606585488	0.11328846422901943	0.6320641034592911	0.12571294448053955	0.1638019497614927
H6MTer_U_pos	0.8378529606585488	0.11328846422901943	0.6320641034592911	0.12571294448053955	0.1638019497614927
H7ET2er_pos	2.2508706520873965	2.180054176211214	2.2184347594487015	1.9627295408066538	2.901071119502081
H7_ETer_pos	1.303937264282498	1.2991548168954605	1.3710885075076873	1.3031258839634468	0.8700654452818207
H7MTer_L_pos	0.8378529606585488	0.11328846422901943	0.6320641034592911	0.12571294448053955	0.1638019497614927
H7MTer_U_pos	0.8378529606585488	0.11328846422901943	0.6320641034592911	0.12571294448053955	0.1638019497614927
H7_TAer_pos	5.390723704204965	5.317666344073814	5.0842050782648345	5.15790765492616	5.049245644405333
H8MTer_L_pos	0.8378529606585488	0.11328846422901943	0.6320641034592911	0.12571294448053955	0.1638019497614927
H8TAer_pos	5.390723704204965	5.317666344073814	5.0842050782648345	5.15790765492616	5.049245644405333
HACD1m_pos	0.0	0.0	0.0	0.0	0.0
HACD1m_neg	0.0	0.0	0.0	0.0	0.0
HACD1x_pos	0.0	0.0	0.0	0.0	0.0
HACD1x_neg	0.0	0.0	0.0	0.0	0.0
HACD9m_pos	0.0	0.0	0.0	0.0	0.0
HACD9m_neg	0.0	0.0	0.0	0.0	0.0
HAS1_pos	0.10364419866100928	0.09700278289996675	0.08203249601797744	0.3896299585743581	0.03612697774054255
HAS2_pos	0.10364419866100928	0.09700278289996675	0.08203249601797744	0.3896299585743581	0.03612697774054255
HAtly_pos	0.0	0.0	0.0	0.0	0.0
HBZOPT10m_pos	0.0	0.0	0.0	0.0	0.0
HCO3_CLt_pos	4.427214234903763	4.3980731428033675	4.31112455715015	4.240868810769787	3.5337738903299374
HCO3_CLt_neg	4.427214234903763	4.3980731428033675	4.31112455715015	4.240868810769787	3.5337738903299374
HCOUMARINte_pos	0.0	0.0	0.0	0.0	0.0
HCOUMARINte_neg	0.0	0.0	0.0	0.0	0.0
HDCAter_pos	0.0	0.0	0.0	0.0	0.0
HDCAtr_pos	0.8143607963706966	0.855545706152514	1.074871346063595	0.8394574922247975	0.0
HDCAtr_neg	0.8143607963706966	0.855545706152514	1.074871346063595	0.8394574922247975	0.0
HDCEAtr_pos	0.0	0.0	0.0	0.0	0.0
HDCEAtr_neg	0.0	0.0	0.0	0.0	0.0
HDD2COAtx_pos	0.0	0.0	0.0	0.0	0.0
HDD2COAtx_neg	0.0	0.0	0.0	0.0	0.0
HESTRATRIOLte_pos	0.0	0.0	0.0	0.0	0.0
HESTRATRIOLte_neg	0.0	0.0	0.0	0.0	0.0
HESTRATRIOLtr_pos	0.0	0.0	0.0	0.0	0.0
HESTRATRIOLtr_neg	0.0	0.0	0.0	0.0	0.0
HEX1_pos	0.0	0.0	0.0	0.0	0.0
HEX10_pos	0.0	0.0	0.0	0.0	0.0
HEX4_pos	0.0	0.0	0.0	0.0	0.0
HEX7_pos	0.0	0.0	0.0	0.0	0.0
HEXCCOAtx_pos	0.0	0.0	0.0	0.0	0.0
HEXCCOAtx_neg	0.0	0.0	0.0	0.0	0.0
HEXCCPT1_pos	0.0	0.0	0.0	0.0	0.0
HEXCCPT2_pos	0.0	0.0	0.0	0.0	0.0
HEXCCRNt_pos	0.0	0.0	0.0	0.0	0.0
HEXCt_pos	0.0	0.0	0.0	0.0	0.0
HEXCt_neg	0.0	0.0	0.0	0.0	0.0
HGNTOR_pos	0.02937532272036373	0.0	0.11208687471344592	0.0	0.0
HIBDm_pos	0.0	0.0	0.0	0.0	0.0
HIBDm_neg	0.0	0.0	0.0	0.0	0.0
HISD_pos	0.09744749722749368	0.2180031126368183	0.18552010217509438	0.05152644129913337	0.0
HISDC_pos	1.7678319723410947	2.139842351432404	1.3318562209941152	0.87266121677126	2.0954198032474163
HISt4_pos	7.830656115511697	7.730560735927664	7.915224496383033	8.104830107132114	7.049832491348768
HISTASE_pos	4.036428336263919	4.14978337336595	3.5208192424340057	4.028391947953571	0.0
HISTAtu_pos	3.822393983574438	3.6969152811222767	3.150694151256153	3.1804563782034103	3.460490074257496
HISTAtu_neg	3.822393983574438	3.6969152811222767	3.150694151256153	3.1804563782034103	3.460490074257496
HISTAVESSEC_pos	3.182968405625136	3.079315683274006	2.866507492121001	2.8002948404437777	0.17026505523834068
HIStiDF_pos	0.0	0.0	0.0	0.0	0.0
HIStN1_pos	0.0	0.0	0.0	0.0	0.0
HIStN1_neg	0.0	0.0	0.0	0.0	0.0
HKt_pos	0.0	0.0	0.0	0.0	0.0
HKYNH_pos	0.0	0.0	0.0	0.0	0.0
HMBS_pos	5.658153188981026	5.676186034032177	5.835191781824298	5.93302788547444	6.531964448694824
HMGCOARr_pos	5.261004592549065	5.6100145479964025	5.45919299517801	5.313400142964528	4.937051037564324
HMGCOASi_pos	4.276312591916617	4.605504181528189	4.667833359466148	4.645623791750198	1.9369887047691923
HMGCOASim_pos	0.0	0.0	0.0	0.0	0.0
HMGCOAtm_pos	0.0	0.0	0.0	0.0	0.0
HMGCOAtm_neg	0.0	0.0	0.0	0.0	0.0
HMGCOAtx_pos	0.0	0.0	0.0	0.0	0.0
HMGCOAtx_neg	0.0	0.0	0.0	0.0	0.0
HMGLm_pos	0.08606447946036125	0.0	0.0	0.0	0.0
HMGLx_pos	0.0	0.0	0.0	0.0	0.0
HOMt4_pos	3.6652695448639663	3.288314750852261	3.2076719490634775	3.605875750037552	2.5494878508818792
HOXG_pos	4.772756371309501	7.865705472742088	5.537743586354809	4.256325899588323	5.207069101124268
HPACtr_pos	0.0	0.0	0.0	0.0	0.0
HPACtr_neg	0.0	0.0	0.0	0.0	0.0
HPCLx_pos	0.0	0.0	0.0	0.0	0.0
HPDCACRNCPT1_pos	0.0	0.0	0.0	0.0	0.0
HPDCACRNCPT2_pos	0.0	0.0	0.0	0.0	0.0
HPDCACRNt_pos	0.0	0.0	0.0	0.0	0.0
HPDCAt_pos	0.0	0.0	0.0	0.0	0.0
HPDCAt_neg	0.0	0.0	0.0	0.0	0.0
HPYRDC_pos	0.0	0.0	0.0	0.0	0.0
HPYRDCm_pos	0.0	0.0	0.0	0.0	0.0
HPYRR2x_pos	0.0	0.08244689904266363	0.26051173277934625	0.0	0.0
HPYRRy_pos	5.38489877265187	5.280549014850241	5.065464490580353	5.330334571335056	5.791873418352666
HPYRtp_pos	0.0	0.0	0.0	0.0	0.0
HPYRtp_neg	0.0	0.0	0.0	0.0	0.0
HRETNtn_pos	0.0	0.0	0.0	0.0	0.0
HRETNtn_neg	0.0	0.0	0.0	0.0	0.0
HS1ly_pos	4.988454552879124	4.413975301704883	4.737303747497973	5.007671223427619	5.0506720564382
HS2ly_pos	4.988454552879124	4.413975301704883	4.737303747497973	5.007671223427619	5.0506720564382
HS3ly_pos	4.988454552879124	4.413975301704883	4.737303747497973	5.007671223427619	5.0506720564382
HS4ly_pos	4.988454552879124	4.413975301704883	4.737303747497973	5.007671223427619	5.0506720564382
HSAT1ly_pos	0.0	0.0	0.0	0.0	0.0
HSAT2ly_pos	0.0	0.0	0.0	0.0	0.0
HSAT3ly_pos	0.0	0.0	0.0	0.0	0.0
HSAT4ly_pos	0.0	0.0	0.0	0.0	0.0
HSD11B1r_pos	4.720548442865226	5.239640732748071	5.7913598530694035	5.8542123663952985	5.162192618551291
HSD11B1r_neg	4.720548442865226	5.239640732748071	5.7913598530694035	5.8542123663952985	5.162192618551291
HSD11B2r_pos	0.26769317418039346	0.0	0.0	0.5103050752386805	0.0
HSD11B2r_neg	0.26769317418039346	0.0	0.0	0.5103050752386805	0.0
HSD17B1_pos	1.0060627457738944	1.9353941947794602	1.1297398584913747	1.0352349531680012	0.0
HSD17B1_neg	1.0060627457738944	1.9353941947794602	1.1297398584913747	1.0352349531680012	0.0
HSD17B2r_pos	0.05290950355893035	0.0	0.021012528436684063	0.0	0.08973088053890868
HSD17B42x_pos	0.0	0.0	0.0	0.0	0.0
HSD17B4x_pos	0.0	0.0	0.0	0.0	0.0
HSD17B7r_pos	2.4719365218224456	2.4189092159370307	2.461541621461494	2.5611868285701718	0.7070497188193905
HSD17B8r_pos	0.05290950355893035	0.0	0.021012528436684063	0.0	0.08973088053890868
HSD17B9r_pos	2.4719365218224456	2.4189092159370307	2.461541621461494	2.5611868285701718	0.7070497188193905
HSD3A1r_pos	0.0	0.0	0.0	0.0	0.0
HSD3A1r_neg	0.0	0.0	0.0	0.0	0.0
HSD3A2r_pos	0.0	0.0	0.0	0.0	0.0
HSD3A2r_neg	0.0	0.0	0.0	0.0	0.0
HSD3B11_pos	0.0	0.0	0.0	0.0	0.0
HSD3B11r_pos	0.0	0.0	0.0	0.0	0.0
HSD3B12r_pos	0.0	0.0	0.0	0.0	0.0
HSD3B13_pos	0.0	0.0	0.0	0.0	0.0
HSD3B13r_pos	0.0	0.0	0.0	0.0	0.0
HSD3B2r_pos	0.0	0.0	0.0	0.0	0.0
HSD3B3r_pos	0.0	0.0	0.0	0.0	0.0
HSD3B7P_pos	0.0	0.0	0.0	0.0	0.0
HSPASEly_pos	0.0	0.0	0.0	0.0	0.0
HSPGt_pos	0.0	0.0	0.0	0.0	0.0
HSPGtly_pos	0.0	0.0	0.0	0.0	0.0
HTAXOLte_pos	0.0	0.0	0.0	0.0	0.0
HTAXOLte_neg	0.0	0.0	0.0	0.0	0.0
Htg_pos	0.0	0.0	0.0	0.0	0.0
Htg_neg	0.0	0.0	0.0	0.0	0.0
Htm_pos	0.0	0.0	0.0	0.0	0.0
Htr_pos	0.0	0.0	0.0	0.0	0.0
Htr_neg	0.0	0.0	0.0	0.0	0.0
Htx_pos	0.0	0.0	0.0	0.0	0.0
Htx_neg	0.0	0.0	0.0	0.0	0.0
HXANtl_pos	3.143027618107017	3.197074030326102	3.0032227631989055	3.18120722521831	3.255746482492593
HXANtl_neg	3.143027618107017	3.197074030326102	3.0032227631989055	3.18120722521831	3.255746482492593
HXANtx_pos	0.0	0.0	0.0	0.0	0.0
HXPRT_pos	5.5236761537084815	5.71593506591785	5.610323733719477	5.56087313639663	5.203412077480493
HYPOE_pos	4.941656085262748	4.614166007530837	4.958450409268856	5.07580369802469	5.6088623062700735
HYPTROX_pos	0.0	0.0	0.0	0.0	0.0
HYXNt_pos	2.9707014033366317	2.5334459955241364	2.6242485706010443	3.476202307813658	3.662044728201824
HYXNt_neg	2.9707014033366317	2.5334459955241364	2.6242485706010443	3.476202307813658	3.662044728201824
ICDHxm_pos	0.0	0.0	0.0	0.0	0.0
ICDHy_pos	0.0	0.0	0.0	0.0	0.0
ICDHyp_pos	0.0	0.0	0.0	0.0	0.0
ICDHyrm_pos	0.0	0.0	0.0	0.0	0.0
ICDHyrm_neg	0.0	0.0	0.0	0.0	0.0
IDHPOXOX2b_pos	0.0	0.0	0.0	0.0	0.0
IDHPOXOX3_pos	0.0	0.0	0.0	0.0	0.0
IDHPOXOX4_pos	0.0	0.0	0.0	0.0	0.0
IDHPOXOXb_pos	0.0	0.0	0.0	0.0	0.0
IDOAASE1ly_pos	4.491306540327056	4.220434152552311	4.316353372594903	4.368889748236604	3.8024291966952615
IDOAASE2ly_pos	4.491306540327056	4.220434152552311	4.316353372594903	4.368889748236604	3.8024291966952615
IDOAASE3ly_pos	4.491306540327056	4.220434152552311	4.316353372594903	4.368889748236604	3.8024291966952615
IDOAASE4ly_pos	4.491306540327056	4.220434152552311	4.316353372594903	4.368889748236604	3.8024291966952615
IDOURtly_pos	2.326224180587857	2.500072743674319	2.3263528528657282	1.9422070894967942	1.133934624130736
IDOURtly_neg	2.326224180587857	2.500072743674319	2.3263528528657282	1.9422070894967942	1.133934624130736
IDPtn_pos	0.0	0.0	0.0	0.0	0.0
IDPtn_neg	0.0	0.0	0.0	0.0	0.0
ILEt4_pos	0.0	0.0	0.0	0.0	0.0
ILEt5m_pos	0.0	0.0	0.0	0.0	0.0
ILEt5m_neg	0.0	0.0	0.0	0.0	0.0
ILETA_pos	0.0	0.0	0.0	0.0	0.0
ILETA_neg	0.0	0.0	0.0	0.0	0.0
ILETAm_pos	0.0	0.0	0.0	0.0	0.0
ILETAm_neg	0.0	0.0	0.0	0.0	0.0
ILEtec_pos	3.6151241406535557	3.1993560329382653	2.9838924513195026	2.634731927775093	2.3607149992904835
ILEtec_neg	3.6151241406535557	3.1993560329382653	2.9838924513195026	2.634731927775093	2.3607149992904835
IMACTD_pos	0.019006022517856113	0.0	0.0	0.0	0.0
IMACTD_m_pos	0.0	0.0	0.0	0.0	0.0
IMPC_pos	0.0	0.0	0.0	0.0	0.0
IMPC_neg	0.0	0.0	0.0	0.0	0.0
IMPD_pos	8.358246401716762	8.134237500619522	8.435964710256549	8.61061079254349	8.552326602939319
INOSTO_pos	0.0	0.0	0.0	0.0	0.0
INSKm_pos	0.0	0.0	0.0	0.0	0.0
INSt_pos	6.404522347069091	6.35505378030637	5.5276958161677605	5.834513888383955	5.934462111476743
INSt_neg	6.404522347069091	6.35505378030637	5.5276958161677605	5.834513888383955	5.934462111476743
INSt4_pos	5.6440078693543825	5.296972037959432	5.240377717594904	5.673496198412272	4.86978237276567
INStl_pos	3.143027618107017	3.197074030326102	3.0032227631989055	3.18120722521831	3.255746482492593
INStl_neg	3.143027618107017	3.197074030326102	3.0032227631989055	3.18120722521831	3.255746482492593
INStm_pos	6.283078453554762	6.26807127075259	5.356367985010471	5.552610026261094	5.629330535334551
INStm_neg	6.283078453554762	6.26807127075259	5.356367985010471	5.552610026261094	5.629330535334551
INSTt2r_pos	0.0	0.004695913018772471	0.0	0.0	0.0
INSTt2r_neg	0.0	0.004695913018772471	0.0	0.0	0.0
INSTt4_pos	2.6230531239623067	2.0628927061602202	2.320819146068662	2.554666667935561	0.5878369904200351
INSTt4_neg	2.6230531239623067	2.0628927061602202	2.320819146068662	2.554666667935561	0.5878369904200351
IPDDIx_pos	0.0	0.0	0.0	0.0	0.0
IPDDIx_neg	0.0	0.0	0.0	0.0	0.0
IPDPtr_pos	0.0	0.0	0.0	0.0	0.0
IPDPtr_neg	0.0	0.0	0.0	0.0	0.0
IPDPtx_pos	0.0	0.0	0.0	0.0	0.0
IPDPtx_neg	0.0	0.0	0.0	0.0	0.0
It_pos	0.0	0.0	0.0	0.0	0.0
It_neg	0.0	0.0	0.0	0.0	0.0
ITCOAL1m_pos	0.0	0.0	0.0	0.0	0.0
ITCOAL1m_neg	0.0	0.0	0.0	0.0	0.0
ITCOALm_pos	0.0	0.0	0.0	0.0	0.0
ITCOALm_neg	0.0	0.0	0.0	0.0	0.0
ITPtn_pos	0.0	0.0	0.0	0.0	0.0
ITPtn_neg	0.0	0.0	0.0	0.0	0.0
IZPN_pos	0.0	0.0	0.0	0.0	0.0
KAS8_pos	0.0	0.0	0.0	0.0	0.0
KCC2t_pos	5.204196482377932	5.196529508482952	4.763294865972537	5.15269788571927	4.245922798485114
KCC2t_neg	5.204196482377932	5.196529508482952	4.763294865972537	5.15269788571927	4.245922798485114
KCCt_pos	5.21061736403768	5.205562433228329	4.769001745895773	5.15385414960991	4.2714707967355565
KCCt_neg	5.21061736403768	5.205562433228329	4.769001745895773	5.15385414960991	4.2714707967355565
KDNH_pos	0.0	0.0	0.0	0.0	0.0
KHK_pos	4.464923570071866	4.221675571370437	4.453880852944442	4.958143997685088	4.828206649080094
KHK2_pos	4.464923570071866	4.221675571370437	4.453880852944442	4.958143997685088	4.828206649080094
KHK3_pos	4.464923570071866	4.221675571370437	4.453880852944442	4.958143997685088	4.828206649080094
KSII_CORE2t_pos	0.0	0.0	0.0	0.0	0.0
KSII_CORE2tly_pos	0.0	0.0	0.0	0.0	0.0
KSII_CORE4t_pos	0.0	0.0	0.0	0.0	0.0
KSII_CORE4tly_pos	0.0	0.0	0.0	0.0	0.0
KSIt_pos	0.0	0.0	0.0	0.0	0.0
KSItly_pos	0.0	0.0	0.0	0.0	0.0
Kt3g_pos	4.15755712602378	3.9663806244326305	3.744204219126286	3.4878103384651338	3.531826786206345
Kt3g_neg	4.15755712602378	3.9663806244326305	3.744204219126286	3.4878103384651338	3.531826786206345
KYN_pos	0.0	0.0	0.0	0.0	0.0
KYN3OX_pos	0.0	0.0	0.0	0.0	0.0
KYNAKGAT_pos	0.0	0.0	0.0	0.0	0.0
KYNATESYN_pos	0.0	0.0	0.0	0.0	0.0
LACZe_pos	4.393546415464723	4.098152576030694	3.7462204548553486	3.786535110868085	3.8477050288415082
LACZly_pos	6.395967891583351	6.374954512478162	6.332333818804505	6.531304681421039	6.161241903435382
LALDO_pos	0.0	0.0	0.0	0.0	0.0
LALDO_neg	0.0	0.0	0.0	0.0	0.0
LALDO2x_pos	0.0	0.0	0.0	0.0	0.0
LAPCOAl_pos	4.803604104641337	4.81238568765074	4.087004164444787	4.065592798165787	0.6676139613409992
LCADi_pos	0.019006022517856113	1.7312098082091323	0.5705972731964138	0.42248349323960954	0.0
LCADi_D_pos	0.019006022517856113	1.7312098082091323	0.5705972731964138	0.42248349323960954	0.0
LCADi_Dm_pos	0.0	0.0	0.0	0.0	0.0
LCADim_pos	0.0	0.0	0.0	0.0	0.0
LCAT1e_pos	1.4173608886294775	1.0286887989872553	0.0	0.6596029166070567	0.0
LCTStg_pos	0.0	0.0	0.0	0.0	0.0
LCTStl_pos	0.0	0.0	0.0	0.0	0.0
LCYSTAT_pos	4.220621027164223	4.1695932628683305	3.9667057833333392	4.374794982639593	4.34075905174165
LCYSTAT_neg	4.220621027164223	4.1695932628683305	3.9667057833333392	4.374794982639593	4.34075905174165
LCYSTATm_pos	0.0	0.0	0.0	0.0	0.0
LCYSTATm_neg	0.0	0.0	0.0	0.0	0.0
LCYSTCBOXL_pos	3.558403892984295	3.28883711276973	2.9803890653107636	2.661364208552681	2.097255726922285
LDH_D_pos	0.0	0.0	0.0	0.0	0.0
LDH_D_neg	0.0	0.0	0.0	0.0	0.0
LDH_L_pos	2.22841613919703	1.9349566374024272	2.3611369408582354	1.7744939365911052	0.6227600775635295
LDH_L_neg	2.22841613919703	1.9349566374024272	2.3611369408582354	1.7744939365911052	0.6227600775635295
LDH_Lm_pos	0.0	0.0	0.0	0.0	0.0
LDH_Lm_neg	0.0	0.0	0.0	0.0	0.0
LEUKTRA4t_pos	0.0	0.0	0.0	0.0	0.0
LEUKTRA4t_neg	0.0	0.0	0.0	0.0	0.0
LEUKTRA4tr_pos	0.0	0.0	0.0	0.0	0.0
LEUKTRA4tr_neg	0.0	0.0	0.0	0.0	0.0
LEUKTRB4t_pos	0.0	0.0	0.0	0.0	0.0
LEUKTRB4t_neg	0.0	0.0	0.0	0.0	0.0
LEUKTRB4tr_pos	0.0	0.0	0.0	0.0	0.0
LEUKTRB4tr_neg	0.0	0.0	0.0	0.0	0.0
LEUKTRC4t_pos	0.0	0.0	0.0	0.027770600373404706	0.0
LEUKTRC4t_neg	0.0	0.0	0.0	0.027770600373404706	0.0
LEUKTRD4t_pos	0.0	0.0	0.0	0.0	0.0
LEUKTRD4t_neg	0.0	0.0	0.0	0.0	0.0
LEUKTRD4tr_pos	0.0	0.0	0.0	0.0	0.0
LEUKTRD4tr_neg	0.0	0.0	0.0	0.0	0.0
LEUKTRE4t_pos	0.0	0.0	0.0	0.0	0.0
LEUKTRE4t_neg	0.0	0.0	0.0	0.0	0.0
LEUKTRF4t_pos	0.0	0.0	0.0	0.0	0.0
LEUKTRF4t_neg	0.0	0.0	0.0	0.0	0.0
LEUt4_pos	7.583303592151617	7.589435733626143	7.385576119098255	7.287525311497715	7.497629849504239
LEUt5m_pos	0.0	0.0	0.0	0.0	0.0
LEUt5m_neg	0.0	0.0	0.0	0.0	0.0
LEUTA_pos	0.0	0.0	0.0	0.0	0.0
LEUTA_neg	0.0	0.0	0.0	0.0	0.0
LEUTAm_pos	0.0	0.0	0.0	0.0	0.0
LEUTAm_neg	0.0	0.0	0.0	0.0	0.0
LEUtec_pos	3.6151241406535557	3.1993560329382653	2.9838924513195026	2.634731927775093	2.3607149992904835
LEUtec_neg	3.6151241406535557	3.1993560329382653	2.9838924513195026	2.634731927775093	2.3607149992904835
LFORKYNHYD_pos	0.0	0.0	0.0	0.0	0.0
LGNCCOAtx_pos	0.0	0.0	0.0	0.0	0.0
LGNCCOAtx_neg	0.0	0.0	0.0	0.0	0.0
LGNCCPT1_pos	0.0	0.0	0.0	0.0	0.0
LGNCCPT2_pos	0.0	0.0	0.0	0.0	0.0
LGNCCRNt_pos	0.0	0.0	0.0	0.0	0.0
LGNCt_pos	0.0	0.0	0.0	0.0	0.0
LGNCt_neg	0.0	0.0	0.0	0.0	0.0
LGTHL_pos	4.450383379505011	4.4734239190709815	4.625402221058799	4.591827179107331	3.8524151873738672
LIMNENte_pos	0.0	0.0	0.0	0.0	0.0
LIMNENte_neg	0.0	0.0	0.0	0.0	0.0
LINKDEG1ly_pos	0.0	0.0	0.0	0.0	0.0
LINKDEG2ly_pos	0.0	0.0	0.0	0.0	0.0
LINKDEG3ly_pos	0.0	0.0	0.0	0.0	0.0
LINKDEG4ly_pos	0.0	0.0	0.0	0.0	0.0
LIPOti_pos	3.998536185422803	3.3933757944220426	3.6374719270325357	3.902698547763048	0.0
L_LACDcm_pos	5.417639286688268	5.112769383368001	4.476192923265605	5.11082806550541	5.437438174972371
L_LACt2r_pos	3.820032306568051	3.9597377489128216	1.9217839936519985	2.654113158956941	3.6692723590118073
L_LACt2r_neg	3.820032306568051	3.9597377489128216	1.9217839936519985	2.654113158956941	3.6692723590118073
L_LACt4r_pos	0.0	0.0	0.0	0.0	0.0
L_LACt4r_neg	0.0	0.0	0.0	0.0	0.0
