	exTreg_Spleen_exTreg6_L2	exTreg_Lymph_exTreg4_L2	Tcon_Lymph_Tcon7_L1	exTreg_Spleen_exTreg10_L2	Tcon_Spleen_Tcon3_L1
EX_s2l2fn2m2masn(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_s2l2fn2m2masn(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_s2l2n2m2masn(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_s2l2n2m2masn(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_sarcs(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_sarcs(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_sel(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_sel(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_ser_D(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_ser_D(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_ser_L(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_ser_L(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_sl_L(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_sl_L(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_so4(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_so4(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_spc_hs(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_spc_hs(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_sph1p(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_sph1p(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_sphs1p(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_sphs1p(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_srtn(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_srtn(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_strch1(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_strch1(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_strch2(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_strch2(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_strdnc(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_strdnc(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_succ(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_succ(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_sucr(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_sucr(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tag_hs(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tag_hs(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tagat_D(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tagat_D(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_taur(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_taur(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_taxol(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_taxol(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tchola(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tchola(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tcynt(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tcynt(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tdchola(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tdchola(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tethex3(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tethex3(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tetpent3(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tetpent3(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tetpent6(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tetpent6(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tettet6(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tettet6(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_thf(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_thf(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_thm(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_thmmp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_thmmp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_thmtp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_thmtp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_thr_L(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_thr_L(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_thym(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_thym(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_thymd(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_thymd(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_thyox_L(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_thyox_L(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tmndnc(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tmndnc(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tolbutamide(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tolbutamide(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tre(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tre(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_triodthy(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_triodthy(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_triodthysuf(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_triodthysuf(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_trp_L(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_trp_L(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tststerone(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tststerone(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tststeroneglc(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tststeroneglc(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tststerones(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tststerones(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tsul(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tsul(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_ttdca(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_txa2(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_txa2(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tymsf(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tymsf(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_Tyr_ggn(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_Tyr_ggn(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_tyr_L(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_tyr_L(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_udp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_udp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_ump(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_ump(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_ura(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_ura(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_urate(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_urate(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_urea(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_urea(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_uri(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_uri(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_utp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_utp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_vacc(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_vacc(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_val_L(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_val_L(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_vitd2(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_vitd2(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_vitd3(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_whddca(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_whddca(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_whhdca(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_whhdca(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_whtststerone(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_whtststerone(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_whttdca(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_whttdca(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xolest_hs(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_xolest_hs(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xolest2_hs(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_xolest2_hs(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xoltri24(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_xoltri24(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xoltri25(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_xoltri25(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xoltri27(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_xoltri27(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xyl_D(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_xyl_D(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xylt(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_yvite(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_yvite(e)_neg	0.0	0.0	0.0	0.0	0.0
F1Atg_pos	0.0	0.0	0.0	0.0	0.0
F1Atg_neg	0.0	0.0	0.0	0.0	0.0
F1PGT_pos	4.94103617416257	4.590456247419402	5.469164622921835	4.613223516222062	5.385469295371069
F1PGT_neg	4.94103617416257	4.590456247419402	5.469164622921835	4.613223516222062	5.385469295371069
F6Tg_pos	1.174180756857708	0.5854606407874654	1.5959085947104346	0.9835861289902821	1.4491696188304075
FA120ACPH_pos	0.0	0.0	0.0	0.0	0.0
FA120ACPH_neg	0.0	0.0	0.0	0.0	0.0
FA140ACPH_pos	0.0	0.0	0.0	0.0	0.0
FA140ACPH_neg	0.0	0.0	0.0	0.0	0.0
FA141ACPH_pos	0.0	0.0	0.0	0.0	0.0
FA141ACPH_neg	0.0	0.0	0.0	0.0	0.0
FA160ACPH_pos	0.0	0.0	0.0	0.0	0.0
FA160ACPH_neg	0.0	0.0	0.0	0.0	0.0
FA161ACPH_pos	0.0	0.0	0.0	0.0	0.0
FA161ACPH_neg	0.0	0.0	0.0	0.0	0.0
FA180ACPH_pos	0.0	0.0	0.0	0.0	0.0
FA180ACPH_neg	0.0	0.0	0.0	0.0	0.0
FA181ACPH_pos	0.0	0.0	0.0	0.0	0.0
FA181ACPH_neg	0.0	0.0	0.0	0.0	0.0
FA1821ACPH_pos	0.0	0.0	0.0	0.0	0.0
FA1821ACPH_neg	0.0	0.0	0.0	0.0	0.0
FA1822ACPH_pos	0.0	0.0	0.0	0.0	0.0
FA1822ACPH_neg	0.0	0.0	0.0	0.0	0.0
FA182ACPH_pos	0.0	0.0	0.0	0.0	0.0
FA182ACPH_neg	0.0	0.0	0.0	0.0	0.0
FACOAL140i_pos	0.0	0.0	0.0	0.0	0.0
FACOAL150_pos	0.0	0.0	0.0	0.0	0.0
FACOAL150_neg	0.0	0.0	0.0	0.0	0.0
FACOAL160i_pos	0.0	0.0	0.0	0.0	0.0
FACOAL161_pos	0.0	0.0	0.0	0.0	0.0
FACOAL161_neg	0.0	0.0	0.0	0.0	0.0
FACOAL170_pos	0.0	0.0	0.0	0.0	0.0
FACOAL170_neg	0.0	0.0	0.0	0.0	0.0
FACOAL180i_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1812_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1812_neg	0.0	0.0	0.0	0.0	0.0
FACOAL1813_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1813_neg	0.0	0.0	0.0	0.0	0.0
FACOAL181i_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1821_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1821_neg	0.0	0.0	0.0	0.0	0.0
FACOAL1822_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1822_neg	0.0	0.0	0.0	0.0	0.0
FACOAL1831_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1831_neg	0.0	0.0	0.0	0.0	0.0
FACOAL1832_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1832_neg	0.0	0.0	0.0	0.0	0.0
FACOAL184_pos	0.0	0.0	0.0	0.0	0.0
FACOAL184_neg	0.0	0.0	0.0	0.0	0.0
FACOAL191_pos	0.0	0.0	0.0	0.0	0.0
FACOAL200_pos	0.0	0.0	0.0	0.0	0.0
FACOAL203_pos	0.0	0.0	0.0	0.0	0.0
FACOAL203_neg	0.0	0.0	0.0	0.0	0.0
FACOAL204_pos	0.0	0.0	0.0	0.0	0.0
FACOAL204_neg	0.0	0.0	0.0	0.0	0.0
FACOAL2042_pos	0.0	0.0	0.0	0.0	0.0
FACOAL2042_neg	0.0	0.0	0.0	0.0	0.0
FACOAL205_pos	0.0	0.0	0.0	0.0	0.0
FACOAL205_neg	0.0	0.0	0.0	0.0	0.0
FACOAL206_pos	0.0	0.0	0.0	0.0	0.0
FACOAL206_neg	0.0	0.0	0.0	0.0	0.0
FACOAL224_pos	0.0	0.0	0.0	0.0	0.0
FACOAL224_neg	0.0	0.0	0.0	0.0	0.0
FACOAL2251_pos	0.0	0.0	0.0	0.0	0.0
FACOAL2251_neg	0.0	0.0	0.0	0.0	0.0
FACOAL2252_pos	0.0	0.0	0.0	0.0	0.0
FACOAL2252_neg	0.0	0.0	0.0	0.0	0.0
FACOAL226_pos	0.0	0.0	0.0	0.0	0.0
FACOAL226_neg	0.0	0.0	0.0	0.0	0.0
FACOAL240_pos	0.0	0.0	0.0	0.0	0.0
FACOAL240_neg	0.0	0.0	0.0	0.0	0.0
FACOAL241_pos	0.0	0.0	0.0	0.0	0.0
FACOAL241_neg	0.0	0.0	0.0	0.0	0.0
FACOAL244_1_pos	0.0	0.0	0.0	0.0	0.0
FACOAL244_1_neg	0.0	0.0	0.0	0.0	0.0
FACOAL245_1_pos	0.0	0.0	0.0	0.0	0.0
FACOAL245_1_neg	0.0	0.0	0.0	0.0	0.0
FACOAL245_2_pos	0.0	0.0	0.0	0.0	0.0
FACOAL245_2_neg	0.0	0.0	0.0	0.0	0.0
FACOAL246_1_pos	0.0	0.0	0.0	0.0	0.0
FACOAL246_1_neg	0.0	0.0	0.0	0.0	0.0
FACOAL260_pos	0.0	0.0	0.0	0.0	0.0
FACOAL260_neg	0.0	0.0	0.0	0.0	0.0
FACOAL40im_pos	0.0	0.0	0.0	0.0	0.0
FACOAL80i_pos	0.0	0.0	0.0	0.0	0.0
FADDP_pos	2.7717581406690974	1.2760691941587448	2.1470613523499598	2.560850808870493	2.2322528879292083
FADH2tru_pos	0.0	0.0	0.0	0.0	0.0
FADH2tx_pos	0.0	0.0	0.0	0.0	0.0
FADH2tx_neg	0.0	0.0	0.0	0.0	0.0
FADtru_pos	0.0	0.0	0.0	0.0	0.0
FADtx_pos	0.0	0.0	0.0	0.0	0.0
FADtx_neg	0.0	0.0	0.0	0.0	0.0
FAEL183_pos	0.31099075848313584	0.0	0.20772128189147096	0.0	0.0
FAEL184_pos	0.31099075848313584	0.0	0.20772128189147096	0.0	0.0
FAEL204_pos	0.31099075848313584	0.0	0.20772128189147096	0.0	0.0
FAEL205_pos	0.31099075848313584	0.0	0.20772128189147096	0.0	0.0
FAH1_pos	0.0	0.0	0.0	0.0	0.0
FAH2_pos	0.0	0.0	0.0	0.0	0.0
FAH3_pos	0.0	0.0	0.0	0.0	0.0
FALDH_pos	0.0	0.0	0.0	0.0	0.0
FALDH_neg	0.0	0.0	0.0	0.0	0.0
FALDtly_pos	0.0	0.0	0.0	0.0	0.0
FALDtly_neg	0.0	0.0	0.0	0.0	0.0
FALDtm_pos	0.0	0.0	0.0	0.0	0.0
FALDtm_neg	0.0	0.0	0.0	0.0	0.0
FAOXC11_pos	0.0	0.0	0.0	0.0	0.0
FAOXC140_pos	0.0	0.0	0.0	0.0	0.0
FAOXC150m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC160_pos	0.0	0.0	0.0	0.0	0.0
FAOXC16080m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC16080x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC161802m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC16180m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC170m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC180_pos	0.0	0.0	0.0	0.0	0.0
FAOXC180x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC1811601m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC1811602m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC1811603m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC182806m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC18280m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC183803m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC183806m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC183806x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC18480m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC18480x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC200180m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC200180x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2031836m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC204_pos	0.0	0.0	0.0	0.0	0.0
FAOXC204184m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2051843m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2051843x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2242046m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2242046x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2251836m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2251836x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2252053m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2252053x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC226_pos	0.0	0.0	0.0	0.0	0.0
FAOXC226205m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC226205x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC240200x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC241181x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2442246x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2452253x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2452256x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC246226x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC260240x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC80_pos	0.0	0.0	0.0	0.0	0.0
FAS100COA_pos	0.0	0.0	0.0	0.0	0.0
FAS120COA_pos	0.0	0.0	0.0	0.0	0.0
FAS140COA_pos	0.0	0.0	0.0	0.0	0.0
FAS160COA_pos	0.0	0.0	0.0	0.0	0.0
FAS180COA_pos	0.0	0.0	0.0	0.0	0.0
FAS80COA_L_pos	0.0	0.0	0.0	0.0	0.0
FATP1t_pos	4.283364695609569	4.747478866089512	4.485770769106603	3.5340753293799336	4.142733516461074
FATP1t_neg	4.283364695609569	4.747478866089512	4.485770769106603	3.5340753293799336	4.142733516461074
FATP2t_pos	0.0	0.0	0.0	0.0	0.0
FATP2t_neg	0.0	0.0	0.0	0.0	0.0
FATP3t_pos	0.0	0.0	0.0	0.0	0.0
FATP3t_neg	0.0	0.0	0.0	0.0	0.0
FATP4t_pos	0.0	0.0	1.0294801279941117	0.6224277380341269	0.6552079082528762
FATP4t_neg	0.0	0.0	1.0294801279941117	0.6224277380341269	0.6552079082528762
FATP5t_pos	0.0	0.0	1.0294801279941117	0.6224277380341269	0.6552079082528762
FATP5t_neg	0.0	0.0	1.0294801279941117	0.6224277380341269	0.6552079082528762
FATP6t_pos	0.0	0.0	1.0294801279941117	0.6224277380341269	0.6552079082528762
FATP6t_neg	0.0	0.0	1.0294801279941117	0.6224277380341269	0.6552079082528762
FATP7t_pos	0.0	0.0	1.0294801279941117	0.6224277380341269	0.6552079082528762
FATP7t_neg	0.0	0.0	1.0294801279941117	0.6224277380341269	0.6552079082528762
FATP8t_pos	0.0	0.0	1.0294801279941117	0.6224277380341269	0.6552079082528762
FATP8t_neg	0.0	0.0	1.0294801279941117	0.6224277380341269	0.6552079082528762
FATP9t_pos	0.0	0.0	1.0294801279941117	0.6224277380341269	0.6552079082528762
FATP9t_neg	0.0	0.0	1.0294801279941117	0.6224277380341269	0.6552079082528762
FBA_pos	0.0	0.0	0.0	0.0	0.0
FBA_neg	0.0	0.0	0.0	0.0	0.0
FBA2_pos	0.0	0.0	0.0	0.0	0.0
FBA2_neg	0.0	0.0	0.0	0.0	0.0
FBA4_pos	0.0	0.0	0.0	0.0	0.0
FBA4_neg	0.0	0.0	0.0	0.0	0.0
FBA5_pos	0.0	0.0	0.0	0.0	0.0
FBA5_neg	0.0	0.0	0.0	0.0	0.0
FBP_pos	0.0	0.0	0.0	0.0	0.061822609117117615
FBP26_pos	2.840270996274423	2.4272320339849927	3.3064236118647767	3.4257378855902454	3.162298598504353
FCLTm_pos	0.0	0.0	0.0	0.0	0.0
FCOAH_pos	0.0	0.0	0.0	0.0	0.0
FDH_pos	0.0	0.0	0.0	0.0	0.0
FE2t_pos	0.0	0.0	0.0	0.0	0.0
FE2tm_pos	0.0	0.0	0.0	0.0	0.0
FE3R2e_pos	0.0	0.0	0.3486493193965672	0.0	0.42175213597123257
FK_pos	0.0	0.0	0.0	0.0	0.0
FKYNH_pos	0.0	0.0	0.0	0.0	0.0
FMNAT_pos	6.286945576688732	5.949637856999224	5.909980180569721	5.446558411416643	5.568193447991041
FOLR2_pos	0.0	0.0	0.0	0.0	0.0
FOLt2_pos	3.540883142968684	4.2782887691930815	4.065592559500662	3.711108021984871	3.7189903397526995
FOLt2_neg	3.540883142968684	4.2782887691930815	4.065592559500662	3.711108021984871	3.7189903397526995
FORMCOAtx_pos	0.0	0.0	0.0	0.0	0.0
FORMCOAtx_neg	0.0	0.0	0.0	0.0	0.0
FORt2m_pos	0.0	0.0	0.0	0.0	0.0
FORt2m_neg	0.0	0.0	0.0	0.0	0.0
FORtr_pos	0.0	0.0	0.0	0.0	0.0
FORtr_neg	0.0	0.0	0.0	0.0	0.0
FORtrn_pos	0.0	0.0	0.0	0.0	0.0
FORtrn_neg	0.0	0.0	0.0	0.0	0.0
FPGS_pos	0.0	0.0	0.0	0.0	0.0
FPGS2_pos	0.0	0.0	0.0	0.0	0.0
FPGS2m_pos	0.0	0.0	0.0	0.0	0.0
FPGS3_pos	0.0	0.0	0.0	0.0	0.0
FPGS3m_pos	0.0	0.0	0.0	0.0	0.0
FPGS4_pos	0.0	0.0	0.0	0.0	0.0
FPGS4m_pos	0.0	0.0	0.0	0.0	0.0
FPGS5_pos	0.0	0.0	0.0	0.0	0.0
FPGS5m_pos	0.0	0.0	0.0	0.0	0.0
FPGS6_pos	0.0	0.0	0.0	0.0	0.0
FPGS6m_pos	0.0	0.0	0.0	0.0	0.0
FPGS7_pos	0.0	0.0	0.0	0.0	0.0
FPGS7m_pos	0.0	0.0	0.0	0.0	0.0
FPGS8_pos	0.0	0.0	0.0	0.0	0.0
FPGS8m_pos	0.0	0.0	0.0	0.0	0.0
FPGS9_pos	0.0	0.0	0.0	0.0	0.0
FPGS9m_pos	0.0	0.0	0.0	0.0	0.0
FPGSm_pos	0.0	0.0	0.0	0.0	0.0
FRDPtc_pos	0.0	0.0	0.0	0.0	0.0
FRDPtc_neg	0.0	0.0	0.0	0.0	0.0
FRDPtr_pos	0.0	0.0	0.0	0.0	0.0
FRDPtr_neg	0.0	0.0	0.0	0.0	0.0
FRTT_pos	5.453418659028995	5.547158140384419	6.29986172585246	5.957405212068842	6.442224356037418
FRUt1r_pos	4.896538613723551	4.837112079277686	4.29997853087868	4.4676897195098455	4.452190325977956
FRUt1r_neg	4.896538613723551	4.837112079277686	4.29997853087868	4.4676897195098455	4.452190325977956
FRUt4_pos	0.20597209844783432	0.0	0.23612954439910463	0.2881903858330694	0.16066750860137965
FRUt4_neg	0.20597209844783432	0.0	0.23612954439910463	0.2881903858330694	0.16066750860137965
FT_pos	0.0	0.0	0.0	0.0	0.0
FTCD_pos	0.0	0.0	0.0	0.0	0.0
FTHFCL_pos	0.0	0.0	0.0	0.0	0.0
FTHFDH_pos	0.0	0.0	0.0	0.0	0.0
FTHFL_pos	0.0	0.0	0.0	0.0	0.0
FTHFLm_pos	0.0	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCASE2e_pos	4.505197214635013	3.216826901958203	4.072190657958943	4.916398252851902	4.4143257917491345
FUCASE2ly_pos	6.097117420119421	6.332098235742595	5.6778108303323656	5.510600660228772	5.600293799911158
FUCASEe_pos	4.505197214635013	3.216826901958203	4.072190657958943	4.916398252851902	4.4143257917491345
FUCASEly_pos	6.097117420119421	6.332098235742595	5.6778108303323656	5.510600660228772	5.600293799911158
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
