	WT.1012.e_S152_L007_R1_001	WT.911.d_S144_L007_R1_001	Ob.DHA.d_S147_L007_R1_001	WT.b_S126_L007_R1_001
RE1582C_pos	0.0	0.0	0.0	0.0
RE1582L_pos	0.0	0.0	0.0	0.0
RE1582R_pos	0.0	0.0	0.0	0.0
RE1587C_pos	0.0	0.0	0.0	0.0
RE1587L_pos	0.0	0.0	0.0	0.0
RE1587R_pos	0.0	0.0	0.0	0.0
RE1627C_pos	0.0	0.0	0.0	0.0
RE1627C_neg	0.0	0.0	0.0	0.0
RE1628C_pos	0.0	0.0	0.0	0.0
RE1628C_neg	0.0	0.0	0.0	0.0
RE1629C_pos	0.0	0.0	0.0	0.0
RE1629C_neg	0.0	0.0	0.0	0.0
RE1630C_pos	0.0	0.0	0.0	0.0
RE1630C_neg	0.0	0.0	0.0	0.0
RE1630R_pos	0.0	0.0	0.0	0.0
RE1630R_neg	0.0	0.0	0.0	0.0
RE1631C_pos	0.0	0.0	0.0	0.0
RE1631C_neg	0.0	0.0	0.0	0.0
RE1632C_pos	0.0	0.0	0.0	0.0
RE1632R_pos	0.0	0.0	0.0	0.0
RE1635C_pos	0.0	0.0	0.0	0.0
RE1635C_neg	0.0	0.0	0.0	0.0
RE1635M_pos	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE1635M_neg	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE1635R_pos	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE1635R_neg	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE1635X_pos	0.0	0.0	0.0	0.0
RE1635X_neg	0.0	0.0	0.0	0.0
RE1651C_pos	0.0	0.0	0.0	0.0
RE1651C_neg	0.0	0.0	0.0	0.0
RE1653C_pos	0.0	0.0	0.0	0.0
RE1653C_neg	0.0	0.0	0.0	0.0
RE1691M_pos	7.906289347406072	7.70977310785294	7.738024684499708	8.000450771770856
RE1691M_neg	7.906289347406072	7.70977310785294	7.738024684499708	8.000450771770856
RE1699C_pos	0.0	0.0	0.0	0.0
RE1700C_pos	0.0	0.0	0.0	0.0
RE1701C_pos	0.0	0.0	0.0	0.0
RE1702C_pos	0.0	0.0	0.0	0.0
RE1709C_pos	0.0	0.0	0.0	0.0
RE1709C_neg	0.0	0.0	0.0	0.0
RE1709N_pos	8.246170532283656	8.234386354094545	8.989195787384412	8.366453362379254
RE1709N_neg	8.246170532283656	8.234386354094545	8.989195787384412	8.366453362379254
RE1711C_pos	0.0	0.0	0.0	0.0
RE1711C_neg	0.0	0.0	0.0	0.0
RE1711M_pos	5.711770203863191	5.434961760187254	6.151777654732053	5.51443791382931
RE1711M_neg	5.711770203863191	5.434961760187254	6.151777654732053	5.51443791382931
RE1796C_pos	0.0	0.0	0.0	0.0
RE1796C_neg	0.0	0.0	0.0	0.0
RE1796M_pos	5.177917792195843	4.703211467391146	3.9523335663696857	4.624685810525398
RE1796M_neg	5.177917792195843	4.703211467391146	3.9523335663696857	4.624685810525398
RE1796R_pos	5.177917792195843	4.703211467391146	3.9523335663696857	4.624685810525398
RE1796R_neg	5.177917792195843	4.703211467391146	3.9523335663696857	4.624685810525398
RE1803C_pos	0.0	0.0	0.0	0.0
RE1804C_pos	0.0	0.0	0.0	0.0
RE1804C_neg	0.0	0.0	0.0	0.0
RE1804M_pos	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE1804M_neg	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE1806C_pos	0.0	0.0	0.0	0.0
RE1806R_pos	0.0	0.0	0.0	0.0
RE1807C_pos	0.0	0.0	0.0	0.0
RE1807C_neg	0.0	0.0	0.0	0.0
RE1807M_pos	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE1807M_neg	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE1808R_pos	0.0	0.0	0.0	0.0
RE1809C_pos	0.0	0.0	0.0	0.0
RE1809R_pos	0.0	0.0	0.0	0.0
RE1810M_pos	0.0	0.0	0.0	0.0
RE1810M_neg	0.0	0.0	0.0	0.0
RE1811C_pos	0.0	0.0	0.0	0.0
RE1811R_pos	0.0	0.0	0.0	0.0
RE1812C_pos	0.0	0.0	0.0	0.0
RE1812R_pos	0.0	0.0	0.0	0.0
RE1815C_pos	0.0	0.0	0.0	0.0
RE1815C_neg	0.0	0.0	0.0	0.0
RE1815M_pos	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE1815M_neg	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE1815R_pos	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE1815R_neg	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE1815X_pos	0.0	0.0	0.0	0.0
RE1815X_neg	0.0	0.0	0.0	0.0
RE1816C_pos	0.0	0.0	0.0	0.0
RE1816C_neg	0.0	0.0	0.0	0.0
RE1816M_pos	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE1816M_neg	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE1816R_pos	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE1816R_neg	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE1816X_pos	0.0	0.0	0.0	0.0
RE1816X_neg	0.0	0.0	0.0	0.0
RE1817C_pos	0.0	0.0	0.0	0.0
RE1817C_neg	0.0	0.0	0.0	0.0
RE1817M_pos	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE1817M_neg	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE1817R_pos	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE1817R_neg	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE1817X_pos	0.0	0.0	0.0	0.0
RE1817X_neg	0.0	0.0	0.0	0.0
RE1818C_pos	0.0	0.0	0.0	0.0
RE1818C_neg	0.0	0.0	0.0	0.0
RE1818M_pos	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE1818M_neg	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE1818R_pos	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE1818R_neg	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE1818X_pos	0.0	0.0	0.0	0.0
RE1818X_neg	0.0	0.0	0.0	0.0
RE1819C_pos	6.1081062236861285	6.262470742985878	7.827755524318408	6.259837400589506
RE1819C_neg	6.1081062236861285	6.262470742985878	7.827755524318408	6.259837400589506
RE1819M_pos	0.0	0.0	0.0	0.0
RE1819M_neg	0.0	0.0	0.0	0.0
RE1819X_pos	0.0	0.0	0.0	0.0
RE1819X_neg	0.0	0.0	0.0	0.0
RE1826C_pos	0.0	0.0	0.0	0.0
RE1826M_pos	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE1827C_pos	0.0	0.0	0.0	0.0
RE1827C_neg	0.0	0.0	0.0	0.0
RE1827M_pos	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE1827M_neg	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE1828C_pos	0.0	0.0	0.0	0.0
RE1828M_pos	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE1829C_pos	0.0	0.0	0.0	0.0
RE1829C_neg	0.0	0.0	0.0	0.0
RE1829M_pos	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE1829M_neg	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE1830C_pos	0.0	0.0	0.0	0.0
RE1830C_neg	0.0	0.0	0.0	0.0
RE1830M_pos	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE1830M_neg	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE1834C_pos	7.6690976509065685	7.547511523644216	7.6783536539741695	7.677508242264722
RE1834M_pos	1.2203299548795556	2.2539892662307865	5.005849075696688	2.2078928516413328
RE1834M_neg	1.2203299548795556	2.2539892662307865	5.005849075696688	2.2078928516413328
RE1834X_pos	7.6690976509065685	7.547511523644216	7.6783536539741695	7.677508242264722
RE1834X_neg	7.6690976509065685	7.547511523644216	7.6783536539741695	7.677508242264722
RE1835C_pos	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
RE1835M_pos	1.2203299548795556	2.2539892662307865	5.005849075696688	2.2078928516413328
RE1835M_neg	1.2203299548795556	2.2539892662307865	5.005849075696688	2.2078928516413328
RE1835X_pos	7.6690976509065685	7.547511523644216	7.6783536539741695	7.677508242264722
RE1835X_neg	7.6690976509065685	7.547511523644216	7.6783536539741695	7.677508242264722
RE1836C_pos	0.0	0.0	0.0	0.0
RE1836C_neg	0.0	0.0	0.0	0.0
RE1836M_pos	11.076020559926203	10.599438682787564	11.322367599080316	10.974701379398141
RE1836M_neg	11.076020559926203	10.599438682787564	11.322367599080316	10.974701379398141
RE1836X_pos	11.076020559926203	10.599438682787564	11.322367599080316	10.974701379398141
RE1845C_pos	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
RE1845C_neg	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
RE1845X_pos	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
RE1845X_neg	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
RE1846C_pos	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
RE1846C_neg	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
RE1846X_pos	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
RE1846X_neg	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
RE1860C_pos	0.0	0.0	0.0	0.0
RE1860C_neg	0.0	0.0	0.0	0.0
RE1860E_pos	0.0	0.0	0.0	0.0
RE1860E_neg	0.0	0.0	0.0	0.0
RE1897C_pos	0.0	0.0	0.0	0.0
RE1897C_neg	0.0	0.0	0.0	0.0
RE1898C_pos	0.0	0.0	0.0	0.0
RE1898C_neg	0.0	0.0	0.0	0.0
RE1899C_pos	0.0	0.0	0.0	0.0
RE1899C_neg	0.0	0.0	0.0	0.0
RE1901R_pos	0.0	0.0	0.0	0.0
RE1901R_neg	0.0	0.0	0.0	0.0
RE1903R_pos	0.0	0.0	0.0	0.0
RE1903R_neg	0.0	0.0	0.0	0.0
RE1904C_pos	0.0	0.0	0.0	0.0
RE1904R_pos	0.0	0.0	0.0	0.0
RE1905C_pos	0.0	0.0	0.0	0.0
RE1905R_pos	8.791195454666935	8.654349609023177	6.3269687115878925	8.472203428542723
RE1906C_pos	0.0	0.0	0.0	0.0
RE1906R_pos	8.791195454666935	8.654349609023177	6.3269687115878925	8.472203428542723
RE1907C_pos	0.0	0.0	0.0	0.0
RE1907C_neg	0.0	0.0	0.0	0.0
RE1915C_pos	0.0	0.0	0.0	0.0
RE1915C_neg	0.0	0.0	0.0	0.0
RE1916C_pos	0.0	0.0	0.0	0.0
RE1916C_neg	0.0	0.0	0.0	0.0
RE1916X_pos	0.0	0.0	0.0	0.0
RE1916X_neg	0.0	0.0	0.0	0.0
RE1917C_pos	0.0	0.0	0.0	0.0
RE1917C_neg	0.0	0.0	0.0	0.0
RE1918C_pos	0.0	0.0	0.0	0.0
RE1918C_neg	0.0	0.0	0.0	0.0
RE1919C_pos	0.0	0.0	0.0	0.0
RE1919C_neg	0.0	0.0	0.0	0.0
RE1920C_pos	0.0	0.0	0.0	0.0
RE1921C_pos	0.0	0.0	0.0	0.0
RE1921C_neg	0.0	0.0	0.0	0.0
RE1922C_pos	0.0	0.0	0.0	0.0
RE1923C_pos	0.0	0.0	0.0	0.0
RE1925C_pos	0.0	0.0	0.0	0.0
RE1925C_neg	0.0	0.0	0.0	0.0
RE1927C_pos	0.0	0.0	0.0	0.0
RE1927C_neg	0.0	0.0	0.0	0.0
RE1933C_pos	0.0	0.0	0.0	0.0
RE1933C_neg	0.0	0.0	0.0	0.0
RE1938C_pos	0.0	0.0	0.0	0.0
RE1938R_pos	0.0	0.0	0.0	0.0
RE1941C_pos	0.0	0.0	0.0	0.0
RE1941R_pos	0.0	0.0	0.0	0.0
RE1942C_pos	0.0	0.0	0.0	0.0
RE1942R_pos	0.0	0.0	0.0	0.0
RE1943C_pos	0.0	0.0	0.0	0.0
RE1943R_pos	0.0	0.0	0.0	0.0
RE1944C_pos	0.0	0.0	0.0	0.0
RE1944C_neg	0.0	0.0	0.0	0.0
RE1952C_pos	0.0	0.0	0.0	0.0
RE1952C_neg	0.0	0.0	0.0	0.0
RE1952R_pos	0.0	0.0	0.0	0.0
RE1952R_neg	0.0	0.0	0.0	0.0
RE1952X_pos	0.0	0.0	0.0	0.0
RE1952X_neg	0.0	0.0	0.0	0.0
RE1954C_pos	0.0	0.0	0.0	0.0
RE1954C_neg	0.0	0.0	0.0	0.0
RE1956C_pos	0.0	0.0	0.0	0.0
RE1956C_neg	0.0	0.0	0.0	0.0
RE1956R_pos	0.0	0.0	0.0	0.0
RE1956R_neg	0.0	0.0	0.0	0.0
RE1956X_pos	0.0	0.0	0.0	0.0
RE1956X_neg	0.0	0.0	0.0	0.0
RE1957G_pos	4.309612772454123	4.032982416699428	4.277984747299765	3.61706334388818
RE1957G_neg	4.309612772454123	4.032982416699428	4.277984747299765	3.61706334388818
RE1957R_pos	4.388878338811989	4.469234793667656	4.37016428054021	4.2787282129389395
RE1978C_pos	0.0	0.0	0.0	0.0
RE1978C_neg	0.0	0.0	0.0	0.0
RE2026C_pos	0.0	0.0	0.0	0.0
RE2026C_neg	0.0	0.0	0.0	0.0
RE2027C_pos	0.0	0.0	0.0	0.0
RE2027C_neg	0.0	0.0	0.0	0.0
RE2030M_pos	5.073391816052921	5.3026846141183785	4.836429131161648	5.207111961207714
RE2030M_neg	5.073391816052921	5.3026846141183785	4.836429131161648	5.207111961207714
RE2031M_pos	5.073391816052921	5.3026846141183785	4.836429131161648	5.207111961207714
RE2031M_neg	5.073391816052921	5.3026846141183785	4.836429131161648	5.207111961207714
RE2032M_pos	5.073391816052921	5.3026846141183785	4.836429131161648	5.207111961207714
RE2032M_neg	5.073391816052921	5.3026846141183785	4.836429131161648	5.207111961207714
RE2034C_pos	0.0	0.0	0.0	0.0
RE2034C_neg	0.0	0.0	0.0	0.0
RE2040C_pos	0.0	0.0	0.0	0.0
RE2040C_neg	0.0	0.0	0.0	0.0
RE2041C_pos	0.0	0.0	0.0	0.0
RE2041C_neg	0.0	0.0	0.0	0.0
RE2048N_pos	0.36737106564852945	0.0	0.0	0.29865831556451516
RE2048R_pos	0.0	0.0	0.0	0.0
RE2049C_pos	0.0	0.0	0.0	0.0
RE2049C_neg	0.0	0.0	0.0	0.0
RE2050C_pos	0.0	0.0	0.0	0.0
RE2050R_pos	2.6622054996536164	2.805292455600712	3.2047667506546134	2.596935142387232
RE2051C_pos	5.642412772905056	5.654779216959517	5.924812503605781	5.469234793667656
RE2051C_neg	5.642412772905056	5.654779216959517	5.924812503605781	5.469234793667656
RE2051G_pos	5.642412772905056	5.654779216959517	5.924812503605781	5.469234793667656
RE2051G_neg	5.642412772905056	5.654779216959517	5.924812503605781	5.469234793667656
RE2051R_pos	5.642412772905056	5.654779216959517	5.924812503605781	5.469234793667656
RE2051R_neg	5.642412772905056	5.654779216959517	5.924812503605781	5.469234793667656
RE2067C_pos	0.0	0.0	0.0	0.0
RE2067C_neg	0.0	0.0	0.0	0.0
RE2068C_pos	0.0	0.0	0.0	0.0
RE2068C_neg	0.0	0.0	0.0	0.0
RE2069C_pos	0.0	0.0	0.0	0.0
RE2069C_neg	0.0	0.0	0.0	0.0
RE2070C_pos	0.0	0.0	0.0	0.0
RE2070C_neg	0.0	0.0	0.0	0.0
RE2078M_pos	0.0	0.0	0.0	0.0
RE2078M_neg	0.0	0.0	0.0	0.0
RE2079R_pos	0.0	0.0	0.0	0.0
RE2079R_neg	0.0	0.0	0.0	0.0
RE2080C_pos	0.0	0.0	0.0	0.0
RE2080C_neg	0.0	0.0	0.0	0.0
RE2081C_pos	0.0	0.0	0.0	0.0
RE2081C_neg	0.0	0.0	0.0	0.0
RE2111M_pos	0.0	0.0	0.0	0.0
RE2111M_neg	0.0	0.0	0.0	0.0
RE2112C_pos	0.0	0.0	0.0	0.0
RE2112R_pos	3.7452373321297494	3.7398481026993275	2.541019153133559	2.0840642647884744
RE2117M_pos	0.0	0.0	0.0	0.0
RE2117M_neg	0.0	0.0	0.0	0.0
RE2122C_pos	0.0	0.0	0.0	0.0
RE2124C_pos	0.0	0.0	0.0	0.0
RE2127C_pos	0.0	0.0	0.0	0.0
RE2128C_pos	0.0	0.0	0.0	0.0
RE2128C_neg	0.0	0.0	0.0	0.0
RE2129C_pos	0.0	0.0	0.0	0.0
RE2129C_neg	0.0	0.0	0.0	0.0
RE2130C_pos	0.0	0.0	0.0	0.0
RE2130C_neg	0.0	0.0	0.0	0.0
RE2131C_pos	0.0	0.0	0.0	0.0
RE2131C_neg	0.0	0.0	0.0	0.0
RE2132C_pos	0.0	0.0	0.0	0.0
RE2132C_neg	0.0	0.0	0.0	0.0
RE2133C_pos	0.0	0.0	0.0	0.0
RE2138C_pos	0.0	0.0	0.0	0.0
RE2138C_neg	0.0	0.0	0.0	0.0
RE2139C_pos	0.0	0.0	0.0	0.0
RE2139C_neg	0.0	0.0	0.0	0.0
RE2140C_pos	0.0	0.0	0.0	0.0
RE2140C_neg	0.0	0.0	0.0	0.0
RE2141C_pos	0.0	0.0	0.0	0.0
RE2141C_neg	0.0	0.0	0.0	0.0
RE2146C_pos	0.0	0.0	0.0	0.0
RE2146R_pos	0.0	0.46466826700344427	0.8073549220576041	0.9855004303048849
RE2147C_pos	0.0	0.0	0.0	0.0
RE2147R_pos	0.0	0.46466826700344427	0.8073549220576041	0.9855004303048849
RE2149C_pos	0.0	0.0	0.0	0.0
RE2149R_pos	0.0	0.46466826700344427	0.8073549220576041	0.9855004303048849
RE2150C_pos	0.0	0.0	0.0	0.0
RE2150R_pos	0.0	0.46466826700344427	0.8073549220576041	0.9855004303048849
RE2151C_pos	0.0	0.0	0.0	0.0
RE2151R_pos	0.0	0.46466826700344427	0.8073549220576041	0.9855004303048849
RE2152C_pos	0.0	0.0	0.0	0.0
RE2152C_neg	0.0	0.0	0.0	0.0
RE2154C_pos	0.0	0.0	0.0	0.0
RE2154C_neg	0.0	0.0	0.0	0.0
RE2155C_pos	0.0	0.0	0.0	0.0
RE2155R_pos	0.0	0.0	0.0	0.0
RE2156M_pos	5.073391816052921	5.3026846141183785	4.836429131161648	5.207111961207714
RE2156M_neg	5.073391816052921	5.3026846141183785	4.836429131161648	5.207111961207714
RE2202C_pos	0.0	0.0	0.0	0.0
RE2202C_neg	0.0	0.0	0.0	0.0
RE2203C_pos	0.0	0.0	0.0	0.0
RE2203C_neg	0.0	0.0	0.0	0.0
RE2220C_pos	0.0	0.0	0.0	0.0
RE2221C_pos	0.0	0.0	0.0	0.0
RE2221M_pos	8.351380980674334	8.404715826596632	7.61662235502921	8.557080719105294
RE2223M_pos	5.073391816052921	5.3026846141183785	4.836429131161648	5.207111961207714
RE2223M_neg	5.073391816052921	5.3026846141183785	4.836429131161648	5.207111961207714
RE2235C_pos	0.0	0.0	0.0	0.0
RE2235R_pos	12.339847219905396	12.164998034766134	11.471116315814918	11.77356370880091
RE2240C_pos	0.0	0.0	0.0	0.0
RE2248C_pos	0.0	0.0	0.0	0.0
RE2249C_pos	0.0	0.0	0.0	0.0
RE2250C_pos	0.0	0.0	0.0	0.0
RE2250C_neg	0.0	0.0	0.0	0.0
RE2251C_pos	0.0	0.0	0.0	0.0
RE2251C_neg	0.0	0.0	0.0	0.0
RE2252C_pos	0.0	0.0	0.0	0.0
RE2252C_neg	0.0	0.0	0.0	0.0
RE2269C_pos	0.0	0.0	0.0	0.0
RE2269C_neg	0.0	0.0	0.0	0.0
RE2269E_pos	0.0	0.0	0.0	0.0
RE2269E_neg	0.0	0.0	0.0	0.0
RE2270C_pos	0.0	0.0	0.0	0.0
RE2270C_neg	0.0	0.0	0.0	0.0
RE2270E_pos	0.0	0.0	0.0	0.0
RE2270E_neg	0.0	0.0	0.0	0.0
RE2272C_pos	0.0	0.0	0.0	0.0
RE2272C_neg	0.0	0.0	0.0	0.0
RE2272L_pos	0.0	0.0	0.0	0.0
RE2272L_neg	0.0	0.0	0.0	0.0
RE2273C_pos	0.0	0.0	0.0	0.0
RE2273C_neg	0.0	0.0	0.0	0.0
RE2273E_pos	0.0	0.0	0.0	0.0
RE2273E_neg	0.0	0.0	0.0	0.0
RE2292C_pos	0.0	0.0	0.0	0.0
RE2292C_neg	0.0	0.0	0.0	0.0
RE2296C_pos	0.0	0.0	0.0	0.0
RE2296C_neg	0.0	0.0	0.0	0.0
RE2296X_pos	0.0	0.0	0.0	0.0
RE2296X_neg	0.0	0.0	0.0	0.0
RE2304E_pos	0.0	0.0	0.0	0.0
RE2304E_neg	0.0	0.0	0.0	0.0
RE2306C_pos	0.0	0.0	0.0	0.0
RE2306C_neg	0.0	0.0	0.0	0.0
RE2318C_pos	0.0	0.0	0.0	0.0
RE2318C_neg	0.0	0.0	0.0	0.0
RE2318M_pos	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE2318M_neg	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE2318R_pos	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE2318R_neg	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE2318X_pos	0.0	0.0	0.0	0.0
RE2318X_neg	0.0	0.0	0.0	0.0
RE2319C_pos	0.0	0.0	0.0	0.0
RE2319C_neg	0.0	0.0	0.0	0.0
RE2319M_pos	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE2319M_neg	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE2319R_pos	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE2319R_neg	3.581351247168777	4.277984747299765	6.5043025831631684	4.010779838753242
RE2319X_pos	0.0	0.0	0.0	0.0
RE2319X_neg	0.0	0.0	0.0	0.0
RE2327C_pos	0.0	0.0	0.0	0.0
RE2327C_neg	0.0	0.0	0.0	0.0
RE2333C_pos	0.0	0.0	0.0	0.0
RE2333C_neg	0.0	0.0	0.0	0.0
RE2334C_pos	0.0	0.0	0.0	0.0
RE2334C_neg	0.0	0.0	0.0	0.0
RE2335C_pos	0.0	0.0	0.0	0.0
RE2335C_neg	0.0	0.0	0.0	0.0
RE2346C_pos	0.0	0.0	0.0	0.0
RE2346C_neg	0.0	0.0	0.0	0.0
RE2349C_pos	7.079058045661791	6.982423226775876	5.281327329659484	6.7964939294258375
RE2349C_neg	7.079058045661791	6.982423226775876	5.281327329659484	6.7964939294258375
RE2349M_pos	5.8735671516217485	5.657640005207824	5.768184324776926	5.791032616755671
RE2349M_neg	5.8735671516217485	5.657640005207824	5.768184324776926	5.791032616755671
RE2360C_pos	0.0	0.0	0.0	0.0
RE2360C_neg	0.0	0.0	0.0	0.0
RE2360N_pos	0.0	0.0	0.0	0.0
RE2360N_neg	0.0	0.0	0.0	0.0
RE2373C_pos	0.0	0.0	0.0	0.0
RE2373C_neg	0.0	0.0	0.0	0.0
RE2375C_pos	0.0	0.0	0.0	0.0
RE2375C_neg	0.0	0.0	0.0	0.0
RE2377C_pos	0.0	0.0	0.0	0.0
RE2377C_neg	0.0	0.0	0.0	0.0
RE2382C_pos	0.0	0.0	0.0	0.0
RE2382R_pos	0.0	0.0	0.0	0.0
RE2383C_pos	0.0	0.0	0.0	0.0
RE2383R_pos	0.0	0.0	0.0	0.0
RE2384C_pos	0.0	0.0	0.0	0.0
RE2386C_pos	0.0	0.0	0.0	0.0
RE2386C_neg	0.0	0.0	0.0	0.0
RE2387C_pos	0.0	0.0	0.0	0.0
RE2387R_pos	0.0	0.0	0.0	0.0
RE2398C_pos	0.0	0.0	0.0	0.0
RE2398R_pos	0.0	0.0	0.0	0.0
RE2404C_pos	0.0	0.0	0.0	0.0
RE2404R_pos	0.0	0.46466826700344427	0.8073549220576041	0.9855004303048849
RE2405C_pos	0.0	0.0	0.0	0.0
RE2405R_pos	0.0	0.46466826700344427	0.8073549220576041	0.9855004303048849
RE2407C_pos	0.0	0.0	0.0	0.0
RE2407C_neg	0.0	0.0	0.0	0.0
RE2410C_pos	0.0	0.0	0.0	0.0
RE2410C_neg	0.0	0.0	0.0	0.0
RE2410N_pos	5.514753498439753	5.503666754576019	6.04176864995163	6.05006629830629
RE2410N_neg	5.514753498439753	5.503666754576019	6.04176864995163	6.05006629830629
RE2426C_pos	0.0	0.0	0.0	0.0
RE2426C_neg	0.0	0.0	0.0	0.0
RE2427M_pos	0.0	0.0	0.0	0.0
RE2427M_neg	0.0	0.0	0.0	0.0
RE2428M_pos	0.0	0.0	0.0	0.0
RE2428M_neg	0.0	0.0	0.0	0.0
RE2429M_pos	0.0	0.0	0.0	0.0
RE2429M_neg	0.0	0.0	0.0	0.0
RE2439C_pos	0.0	0.0	0.0	0.0
RE2440C_pos	0.0	0.0	0.0	0.0
RE2440C_neg	0.0	0.0	0.0	0.0
RE2442C_pos	0.0	0.0	0.0	0.0
RE2442C_neg	0.0	0.0	0.0	0.0
RE2443C_pos	0.0	0.0	0.0	0.0
RE2443C_neg	0.0	0.0	0.0	0.0
RE2443M_pos	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE2443M_neg	8.86461950725484	8.812819073781654	9.204693401360492	8.762714227300599
RE2444C_pos	0.0	0.0	0.0	0.0
RE2444C_neg	0.0	0.0	0.0	0.0
RE2445C_pos	0.0	0.0	0.0	0.0
RE2445C_neg	0.0	0.0	0.0	0.0
RE2445E_pos	0.0	0.0	0.0	0.0
RE2445E_neg	0.0	0.0	0.0	0.0
RE2452C_pos	0.0	0.0	0.0	0.0
RE2452C_neg	0.0	0.0	0.0	0.0
RE2453M_pos	6.1651079851445365	6.066304502008189	6.339315572413283	5.919816770052789
RE2453M_neg	6.1651079851445365	6.066304502008189	6.339315572413283	5.919816770052789
RE2454M_pos	6.1651079851445365	6.066304502008189	6.339315572413283	5.919816770052789
RE2454M_neg	6.1651079851445365	6.066304502008189	6.339315572413283	5.919816770052789
RE2459C_pos	0.0	0.0	0.0	0.0
RE2459C_neg	0.0	0.0	0.0	0.0
RE2474C_pos	0.0	0.0	0.0	0.0
RE2474R_pos	0.0	0.0	0.0	0.0
RE2476C_pos	0.0	0.0	0.0	0.0
RE2476C_neg	0.0	0.0	0.0	0.0
RE2477C_pos	0.0	0.0	0.0	0.0
RE2493C_pos	0.0	0.0	0.0	0.0
RE2513C_pos	0.0	0.0	0.0	0.0
RE2513C_neg	0.0	0.0	0.0	0.0
RE2513E_pos	0.0	0.0	0.0	0.0
RE2513E_neg	0.0	0.0	0.0	0.0
RE2513L_pos	0.16349873228287956	0.0	0.0	0.0
RE2513L_neg	0.16349873228287956	0.0	0.0	0.0
RE2513N_pos	0.16349873228287956	0.0	0.0	0.0
RE2513N_neg	0.16349873228287956	0.0	0.0	0.0
RE2514C_pos	0.0	0.0	0.0	0.0
RE2514C_neg	0.0	0.0	0.0	0.0
RE2514E_pos	0.0	0.0	0.0	0.0
RE2514E_neg	0.0	0.0	0.0	0.0
RE2514L_pos	0.16349873228287956	0.0	0.0	0.0
RE2514L_neg	0.16349873228287956	0.0	0.0	0.0
RE2514N_pos	0.16349873228287956	0.0	0.0	0.0
RE2514N_neg	0.16349873228287956	0.0	0.0	0.0
RE2520C_pos	0.0	0.0	0.0	0.0
RE2520C_neg	0.0	0.0	0.0	0.0
RE2521C_pos	0.0	0.0	0.0	0.0
RE2521C_neg	0.0	0.0	0.0	0.0
