	WT.b_S126_L007_R1_001
PPAP_pos	3433.7017851817764
PPA_pos	6022.083737763369
PPAer_pos	8986.971227812079
PPAm_pos	3543.0280961238223
PPAn_pos	13999.754385342794
PPAt_pos	1592.880496222439
PPAtm_pos	6248.462672013653
PPBNGS_pos	14754.55483892925
PPCDC_pos	4028.3234904860815
PPCOACm_pos	4234.220848453248
PPCOAOm_pos	12672.85943650378
PPD2CSPp_pos	49.15499441746543
PPDOx_pos	1046.4970292843389
PPDOy_pos	420.28164213951146
PPItm_neg	6232.420345464277
PPItm_pos	3893.301443001934
PPItr_neg	2025.54314776086
PPItr_pos	2025.54314776086
PPItx_neg	6925.540746466197
PPItx_pos	4643.07928603544
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4619.365332786817
PPM_pos	3123.7890168169224
PPNCL3_pos	14463.928185626148
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14754.554838929254
PPPGOm_pos	14754.55483892925
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20818.732385624597
PRASCS_neg	0.0
PRASCS_pos	20818.732385624586
PRDX_pos	6722.363854390272
PRDXl_pos	12131.473866682309
PRFGS_pos	20818.732385624582
PRGNLONESULT_pos	8119.555316926914
PRGNLONEtm_neg	61727.66723790151
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	55085.73979560651
PRGSTRNt_neg	61727.66723790149
PRGSTRNt_pos	6.272706949434733
PRISTANALtx_neg	0.0
PRISTANALtx_pos	47.01778589269705
PRISTCOAtcx_pos	5039.806152828828
PRISTCOAtx_neg	7277.939814065438
PRISTCOAtx_pos	5039.806152828828
PRISTtx_neg	48.95657730357451
PRISTtx_pos	7277.93981406544
PRO1x_pos	492.56861558032705
PRO1xm_pos	690.8410885743217
PROAKGOX1r_pos	0.0
PROD2_pos	1442.5686155803269
PROD2m_pos	4323.304298030489
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1484.7817037920054
PRODt2r_pos	1484.2627103811155
PROGLYPEPT1tc_pos	9502.870350673611
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9502.870350673611
PROIMINOtc_pos	1549.0733443842057
PROSTGD2t_neg	650.1362323308612
PROSTGD2t_pos	650.1362323308612
PROSTGE1t3_pos	3830.9563708440533
PROSTGE1t_neg	650.1362323308612
PROSTGE1t_pos	650.1362323308612
PROSTGE2t2_neg	392.2374153112427
PROSTGE2t2_pos	392.4104131148727
PROSTGE2t3_pos	3764.812971259466
PROSTGE2t_neg	392.4104131148727
PROSTGE2t_pos	392.2374153112427
PROSTGF2t_neg	530.8266296931114
PROSTGF2t_pos	530.8266296931114
PROSTGH2t_neg	1437.4779016541374
PROSTGH2t_pos	1437.4779016541374
PROSTGI2t_neg	1437.4779016541374
PROSTGI2t_pos	1437.4779016541374
PROSTGI2tr_neg	163.9131385716183
PROSTGI2tr_pos	6.405235313333304
PRO_Dtde_neg	1484.7817037920054
PRO_Dtde_pos	1484.2627103811155
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	460.2557457565969
PROt2r_pos	1000.1923869611205
PROt4_2_r_neg	1098.819792577104
PROt4_2_r_pos	1230.010603754527
PROt4_pos	460.2557457565969
PRPNCOAHYDm_pos	12668.207698410544
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4328.975013978803
PRPPS_pos	3994.966634878658
PSDm_hs_pos	18851.922678908897
PSERT_pos	3512.238752715178
PSFLIP_pos	4595.204400278441
PSFLIPm_pos	18851.922678908897
PSP_L_pos	3512.238752715178
PSSA1_hs_neg	747.6072471853722
PSSA1_hs_pos	4267.052030240051
PSSA2_hs_neg	16504.343077701393
PSSA2_hs_pos	4227.906429748326
PSYGCHe_pos	13833.90595434752
PSYTCHe_pos	15061.728892192126
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4595.204400278441
PSt3_pos	6.402360151677544
PTCRTD_neg	14523.249770752825
PTCRTD_pos	15.392764038738658
PTDCACRNCPT1_pos	29.216152808267783
PTDCACRNCPT2_pos	29.216152808267783
PTDCACRNt_pos	29.216152808267783
PTDCAt_neg	0.0
PTDCAt_pos	29.216152808267783
PTE2x_pos	0.0
PTE3x_pos	6884.584985882904
PTE4x_pos	6925.540746466197
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3388.174380719373
PTPATe_neg	13551.063060882376
PTPATe_pos	22755.050131612403
PTRCAT1_pos	0.0
PTRCOX1_pos	12540.799434060234
PUNP1_neg	6356.16501806777
PUNP1_pos	3125.0049912959485
PUNP2_neg	6796.905320085722
PUNP2_pos	5526.3393592106095
PUNP3_neg	8119.101696941452
PUNP3_pos	1558.1699453353938
PUNP4_neg	7753.429699821977
PUNP4_pos	6487.00126421876
PUNP5_neg	4881.954291448537
PUNP5_pos	3809.3528079534985
PUNP6_neg	0.0
PUNP6_pos	7537.566214965637
PUNP7_neg	1558.1699453353938
PUNP7_pos	4004.2989460933927
PVD3_neg	10989.076516407385
PVD3_pos	77270.11647440905
PYAM5POr_pos	4424.827116928122
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	4164.223146100778
PYDAMtr_neg	0.0
PYDAMtr_pos	10278.383377694056
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	8105.805241246144
PYDXK_pos	4164.223146100778
PYDXNK_pos	4164.223146100778
PYDXNtr_neg	0.0
PYDXNtr_pos	9312.379162880574
PYDXPP_pos	4164.223146100778
PYDXtr_neg	0.0
PYDXtr_pos	7985.44421404532
PYK_pos	451.007336382713
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	8117.395085685225
PYNP2r_pos	5309.938467647664
PYRt2m_neg	1285.255200220888
PYRt2m_pos	1285.255200220888
PYRt2p_neg	2622.1725341767683
PYRt2p_pos	2622.1725341767683
PYRt2r_neg	466.75018095815216
PYRt2r_pos	466.75018095815216
Q10H2e_neg	0.0
Q10H2e_pos	5597.588299491424
QUILSYN_pos	0.0
RADH2_pos	833.52837973058
RADH3_pos	964.4499334223419
RADH4_pos	947.3697247344165
RADH_pos	833.5814260117027
RAHY_pos	1635.3461649399715
RAI1_neg	2236.256786802611
RAI1_pos	2236.256786802611
RAI2_neg	2236.256786802611
RAI2_pos	2236.256786802611
RAI3_neg	947.3697247344165
RAI3_pos	1225.7852598487432
RAI4_neg	1707.910259848743
RAI4_pos	1690.1569976600924
RAtn3_neg	0.0
RAtn3_pos	1225.785259848743
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3476.960479502027
RBK_D_pos	0.0
RBK_pos	5691.269014103952
RBTt_pos	6455.195774453108
RDH1_neg	474.1330039311298
RDH1_pos	2236.256786802611
RDH1a_pos	474.1330039311298
RDH2_neg	524.2747181503455
RDH2_pos	2236.256786802611
RDH2a_pos	524.2747181503455
RDH3_neg	524.2747181503455
RDH3_pos	2236.256786802611
RDH3a_pos	524.2747181503455
RDH4_neg	0.0
RDH4_pos	947.3697247344164
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5408.919916479786
RE0344C_pos	3311.944895632642
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12382.949700821215
RE0383C_pos	5354.831473899905
RE0452M_neg	7868.250877888399
RE0452M_pos	30335.383069149844
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1146.2523217610003
RE0453C_pos	1146.2523217610003
RE0453M_neg	9609.60938626935
RE0453M_pos	29587.347090161697
RE0453N_neg	300.0829854374725
RE0453N_pos	300.0829854374725
RE0456M_neg	9200.085974095311
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.673427860876807
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12912.888879434626
RE0566C_neg	0.0
RE0566C_pos	12912.888879434631
RE0567C_neg	0.0
RE0567C_pos	12912.888879434631
RE0568C_neg	0.0
RE0568C_pos	12912.88887943463
RE0569C_pos	0.0
RE0569E_pos	5.257798122398444
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11745.03088947435
RE0577C_pos	3321.5940730072007
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5174.46173141791
RE0583C_pos	7139.66387263102
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	16076.957906575934
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	25020.515400334327
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	33947.392557640276
RE0690X_pos	0.0
RE0691C_neg	32348.101546351998
RE0691C_pos	4062.022482615651
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.860664499212189
RE0702E_pos	15.693051089354832
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	18001.32155529254
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	25020.515400334327
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	304.2773918511292
RE0830N_pos	304.2773918511292
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	8119.555316926913
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	8119.555316926914
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.106939381249533
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.357295018419677
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.75106691151043
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.574184665251657
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.2882550605218
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.106939381249534
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	8119.555316926915
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	8119.555316926913
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1185.3373741265495
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	49.15499441746542
RE1266C_pos	0.0
RE1303C_pos	7523.415383324542
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3734.2390801260913
RE1342C_pos	1273.7846128551728
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7245.3168915846945
RE1447M_neg	0.0
RE1447M_pos	2420.2340077613094
RE1447N_neg	3800.0
RE1447N_pos	9945.802558931307
RE1448N_neg	3052.9773852341705
RE1448N_pos	9945.802558931307
RE1448R_neg	0.0
RE1448R_pos	7245.316891584696
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	23.673427860876807
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	23.673427860876807
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2967.354102431695
RE1518M_pos	23.85886428425379
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2967.354102431695
RE1519M_pos	23.858864284253798
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	23.673427860876817
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5653.805536071328
RE1521M_pos	23.673427860876807
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	23.673427860876807
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	23.673427860876803
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	23.673427860876814
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5653.805536071327
RE1526M_pos	23.673427860876807
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	23.673427860876803
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1205.1266395600264
RE1530C_pos	4302.764980877943
RE1530M_neg	23254.69287808386
RE1530M_pos	1941.4721789135358
RE1531M_neg	0.0
RE1531M_pos	23.6734278608768
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	23.673427860876803
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5653.805536071326
RE1533M_pos	23.673427860876807
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	23.673427860876807
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5653.805536071324
RE1573M_pos	23.673427860876807
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
RE1582R_pos	0.0
RE1587C_pos	0.0
RE1587L_pos	0.0
RE1587R_pos	0.0
RE1627C_neg	0.0
RE1627C_pos	0.0
RE1628C_neg	0.0
RE1628C_pos	0.0
RE1629C_neg	0.0
RE1629C_pos	0.0
RE1630C_neg	0.0
RE1630C_pos	0.0
RE1630R_neg	0.0
RE1630R_pos	0.0
RE1631C_neg	0.0
RE1631C_pos	0.0
RE1632C_pos	0.0
RE1632R_pos	0.0
RE1635C_neg	0.0
RE1635C_pos	0.0
RE1635M_neg	0.0
RE1635M_pos	0.0
RE1635R_neg	0.0
RE1635R_pos	0.0
RE1635X_neg	0.0
RE1635X_pos	0.0
RE1651C_neg	0.0
RE1651C_pos	0.0
RE1653C_neg	0.0
RE1653C_pos	0.0
RE1691M_neg	0.0
RE1691M_pos	12.022423310906621
RE1699C_pos	0.0
RE1700C_pos	0.0
RE1701C_pos	0.0
RE1702C_pos	0.0
RE1709C_neg	2850.0
RE1709C_pos	2850.0
RE1709N_neg	304.2773918511292
RE1709N_pos	304.2773918511292
RE1711C_neg	0.0
RE1711C_pos	0.0
RE1711M_neg	0.0
RE1711M_pos	0.0
RE1796C_neg	0.0
RE1796C_pos	0.0
RE1796M_neg	2168.3010618240214
RE1796M_pos	56304.43168154894
RE1796R_neg	501.3396938941635
RE1796R_pos	11625.644782166526
RE1803C_pos	0.0
RE1804C_neg	0.0
RE1804C_pos	68280.06054251544
RE1804M_neg	6892.7362246901575
RE1804M_pos	66512.39621696834
RE1806C_pos	0.0
RE1806R_pos	0.0
RE1807C_neg	1250.9156699971606
RE1807C_pos	1234.978252889961
RE1807M_neg	6995.23742696058
RE1807M_pos	66512.39621696835
RE1808R_pos	0.0
RE1809C_pos	0.0
RE1809R_pos	0.0
RE1810M_neg	67067.01031737603
RE1810M_pos	10977.441457340288
RE1811C_pos	0.0
RE1811R_pos	0.0
RE1812C_pos	0.0
RE1812R_pos	0.0
RE1815C_neg	0.0
RE1815C_pos	0.0
RE1815M_neg	0.0
RE1815M_pos	0.0
RE1815R_neg	0.0
RE1815R_pos	0.0
RE1815X_neg	0.0
RE1815X_pos	0.0
RE1816C_neg	0.0
RE1816C_pos	0.0
RE1816M_neg	0.0
RE1816M_pos	0.0
RE1816R_neg	0.0
RE1816R_pos	0.0
RE1816X_neg	0.0
RE1816X_pos	0.0
RE1817C_neg	0.0
RE1817C_pos	0.0
RE1817M_neg	0.0
RE1817M_pos	0.0
RE1817R_neg	0.0
RE1817R_pos	0.0
RE1817X_neg	0.0
RE1817X_pos	0.0
RE1818C_neg	0.0
RE1818C_pos	0.0
RE1818M_neg	0.0
RE1818M_pos	0.0
RE1818R_neg	0.0
RE1818R_pos	0.0
RE1818X_neg	0.0
RE1818X_pos	0.0
RE1819C_neg	0.0
RE1819C_pos	0.0
RE1819M_neg	0.0
RE1819M_pos	0.0
RE1819X_neg	0.0
RE1819X_pos	0.0
RE1826C_pos	68280.06054251545
RE1826M_pos	0.0
RE1827C_neg	0.0
RE1827C_pos	0.0
RE1827M_neg	0.0
RE1827M_pos	0.0
RE1828C_pos	0.0
RE1828M_pos	0.0
RE1829C_neg	0.0
RE1829C_pos	0.0
RE1829M_neg	0.0
RE1829M_pos	0.0
RE1830C_neg	0.0
RE1830C_pos	0.0
RE1830M_neg	0.0
RE1830M_pos	0.0
RE1834C_pos	7307.112538631549
RE1834M_neg	0.0
RE1834M_pos	0.0
RE1834X_neg	0.0
RE1834X_pos	0.0
RE1835C_pos	3314.5505971538196
RE1835M_neg	0.0
RE1835M_pos	0.0
RE1835X_neg	0.0
RE1835X_pos	0.0
RE1836C_neg	0.0
RE1836C_pos	0.0
RE1836M_neg	0.0
RE1836M_pos	0.0
RE1836X_pos	16220.16699614005
RE1845C_neg	3245.6215669628473
RE1845C_pos	4195.621566962847
RE1845X_neg	4195.621566962847
RE1845X_pos	3245.6215669628473
RE1846C_neg	0.0
RE1846C_pos	0.0
RE1846X_neg	0.0
RE1846X_pos	0.0
RE1860C_neg	0.0
RE1860C_pos	0.0
RE1860E_neg	4.431134766892349
RE1860E_pos	4.5261393952307
RE1897C_neg	4062.022482615651
RE1897C_pos	32348.101546351998
RE1898C_neg	4062.022482615651
RE1898C_pos	32348.101546351998
RE1899C_neg	0.0
RE1899C_pos	0.0
RE1901R_neg	4750.0
RE1901R_pos	4750.0
RE1903R_neg	2850.0
RE1903R_pos	2850.0
RE1904C_pos	0.0
RE1904R_pos	0.0
RE1905C_pos	0.0
RE1905R_pos	0.0
RE1906C_pos	0.0
RE1906R_pos	0.0
RE1907C_neg	0.0
RE1907C_pos	0.0
RE1915C_neg	0.0
RE1915C_pos	0.0
RE1916C_neg	0.0
RE1916C_pos	0.0
RE1916X_neg	0.0
RE1916X_pos	0.0
RE1917C_neg	0.0
RE1917C_pos	0.0
RE1918C_neg	0.0
RE1918C_pos	0.0
RE1919C_neg	0.0
RE1919C_pos	0.0
RE1920C_pos	0.0
RE1921C_neg	0.0
RE1921C_pos	0.0
RE1922C_pos	0.0
RE1923C_pos	0.0
RE1925C_neg	0.0
RE1925C_pos	0.0
RE1927C_neg	0.0
RE1927C_pos	0.0
RE1933C_neg	0.0
RE1933C_pos	0.0
RE1938C_pos	0.0
RE1938R_pos	0.0
RE1941C_pos	0.0
RE1941R_pos	0.0
RE1942C_pos	0.0
RE1942R_pos	0.0
RE1943C_pos	0.0
RE1943R_pos	0.0
RE1944C_neg	0.0
RE1944C_pos	0.0
RE1952C_neg	0.0
RE1952C_pos	0.0
RE1952R_neg	0.0
RE1952R_pos	0.0
RE1952X_neg	0.0
RE1952X_pos	0.0
RE1954C_neg	0.0
RE1954C_pos	0.0
RE1956C_neg	0.0
RE1956C_pos	0.0
RE1956R_neg	0.0
RE1956R_pos	0.0
RE1956X_neg	0.0
RE1956X_pos	0.0
RE1957G_neg	0.0
RE1957G_pos	0.0
RE1957R_pos	7245.316891584696
RE1978C_neg	0.0
RE1978C_pos	0.0
RE2026C_neg	0.0
RE2026C_pos	0.0
RE2027C_neg	0.0
RE2027C_pos	0.0
RE2030M_neg	0.0
RE2030M_pos	0.0
RE2031M_neg	0.0
RE2031M_pos	0.0
RE2032M_neg	0.0
RE2032M_pos	0.0
RE2034C_neg	0.0
RE2034C_pos	0.0
RE2040C_neg	0.0
RE2040C_pos	0.0
RE2041C_neg	0.0
RE2041C_pos	0.0
RE2048N_pos	0.0
RE2048R_pos	0.0
RE2049C_neg	0.0
RE2049C_pos	0.0
RE2050C_pos	0.0
RE2050R_pos	0.0
RE2051C_neg	0.0
RE2051C_pos	0.0
RE2051G_neg	0.0
RE2051G_pos	0.0
RE2051R_neg	0.0
RE2051R_pos	0.0
RE2067C_neg	0.0
RE2067C_pos	0.0
RE2068C_neg	0.0
RE2068C_pos	0.0
RE2069C_neg	16.02118010150032
RE2069C_pos	4.440393367166773
RE2070C_neg	0.0
RE2070C_pos	0.0
RE2078M_neg	0.0
RE2078M_pos	0.0
RE2079R_neg	2850.0
RE2079R_pos	2850.0
RE2080C_neg	0.0
RE2080C_pos	0.0
RE2081C_neg	0.0
RE2081C_pos	0.0
RE2111M_neg	0.0
RE2111M_pos	0.0
RE2112C_pos	0.0
RE2112R_pos	0.0
RE2117M_neg	0.0
RE2117M_pos	0.0
RE2122C_pos	0.0
RE2124C_pos	0.0
RE2127C_pos	0.0
RE2128C_neg	0.0
RE2128C_pos	0.0
RE2129C_neg	0.0
RE2129C_pos	0.0
RE2130C_neg	0.0
RE2130C_pos	0.0
RE2131C_neg	0.0
RE2131C_pos	0.0
RE2132C_neg	0.0
RE2132C_pos	0.0
RE2133C_pos	0.0
RE2138C_neg	0.0
RE2138C_pos	0.0
RE2139C_neg	0.0
RE2139C_pos	0.0
RE2140C_neg	0.0
RE2140C_pos	0.0
RE2141C_neg	0.0
RE2141C_pos	0.0
RE2146C_pos	0.0
RE2146R_pos	0.0
RE2147C_pos	2768.361809847019
RE2147R_pos	0.0
RE2149C_pos	0.0
RE2149R_pos	0.0
RE2150C_pos	0.0
RE2150R_pos	0.0
RE2151C_pos	0.0
RE2151R_pos	0.0
RE2152C_neg	0.0
RE2152C_pos	0.0
RE2154C_neg	0.0
RE2154C_pos	0.0
RE2155C_pos	0.0
RE2155R_pos	0.0
RE2156M_neg	0.0
RE2156M_pos	0.0
RE2202C_neg	0.0
RE2202C_pos	0.0
RE2203C_neg	0.0
RE2203C_pos	0.0
RE2220C_pos	0.0
RE2221C_pos	0.0
RE2221M_pos	0.0
RE2223M_neg	0.0
RE2223M_pos	0.0
RE2235C_pos	0.0
RE2235R_pos	0.0
RE2240C_pos	50554.49784459766
RE2248C_pos	0.0
RE2249C_pos	0.0
RE2250C_neg	0.0
RE2250C_pos	0.0
RE2251C_neg	0.0
RE2251C_pos	0.0
RE2252C_neg	0.0
RE2252C_pos	0.0
RE2269C_neg	0.0
RE2269C_pos	0.0
RE2269E_neg	5.7
RE2269E_pos	23.323849602990713
RE2270C_neg	0.0
RE2270C_pos	0.0
RE2270E_neg	4.275
RE2270E_pos	14.099999999999998
RE2272C_neg	0.0
RE2272C_pos	0.0
RE2272L_neg	0.0
RE2272L_pos	0.0
RE2273C_neg	0.0
RE2273C_pos	0.0
RE2273E_neg	4.75
RE2273E_pos	4.75
RE2292C_neg	0.0
RE2292C_pos	0.0
RE2296C_neg	0.0
RE2296C_pos	0.0
RE2296X_neg	0.0
RE2296X_pos	0.0
RE2304E_neg	5.7
RE2304E_pos	17.949999999999996
RE2306C_neg	0.0
RE2306C_pos	0.0
RE2318C_neg	0.0
RE2318C_pos	0.0
RE2318M_neg	0.0
RE2318M_pos	0.0
RE2318R_neg	0.0
RE2318R_pos	0.0
RE2318X_neg	0.0
RE2318X_pos	0.0
RE2319C_neg	0.0
RE2319C_pos	0.0
RE2319M_neg	0.0
RE2319M_pos	0.0
RE2319R_neg	0.0
RE2319R_pos	0.0
RE2319X_neg	0.0
RE2319X_pos	0.0
RE2327C_neg	0.0
RE2327C_pos	0.0
RE2333C_neg	0.0
RE2333C_pos	0.0
RE2334C_neg	0.0
RE2334C_pos	0.0
RE2335C_neg	0.0
RE2335C_pos	0.0
RE2346C_neg	0.0
RE2346C_pos	0.0
RE2349C_neg	1185.3373741265495
RE2349C_pos	11.837948028038763
RE2349M_neg	0.0
RE2349M_pos	0.0
RE2360C_neg	0.0
RE2360C_pos	0.0
RE2360N_neg	0.0
RE2360N_pos	0.0
