	Ob-b_S131_L007_R1_001
FAOXC122C101m_pos	276.7830467072871
FAOXC122m_pos	276.7830467072871
FAOXC122x_pos	479.48922736674
FAOXC123C102m_pos	688.9638303476731
FAOXC123C102x_pos	879.8042245820579
FAOXC123m_pos	688.9638303476731
FAOXC123x_pos	879.8042245820579
FAOXC12C10m_pos	4846.946100218908
FAOXC12C10x_pos	23318.62580801034
FAOXC12C12OHm_pos	12230.244695809417
FAOXC12DCC10DCx_pos	47474.08371795881
FAOXC12DCTc_neg	7803.802471794089
FAOXC12DCTc_pos	45356.95260259314
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7803.802471794089
FAOXC12DCx_neg	7803.802471794089
FAOXC12DCx_pos	45356.95260259313
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	62.399280879382225
FAOXC140_pos	41984.63997570299
FAOXC141C121m_pos	25325.36615465961
FAOXC141C121x_pos	18056.0807300855
FAOXC141C141OHm_pos	13585.073395280047
FAOXC142C122m_pos	276.7830467072871
FAOXC142C122x_pos	479.48922736674
FAOXC142C142OHm_pos	31726.952644154877
FAOXC143C123m_pos	688.9638303476731
FAOXC143C123x_pos	879.8042245820579
FAOXC14C12m_pos	13717.166211025853
FAOXC14C12x_pos	23318.625808010325
FAOXC14C14OHm_pos	10209.565027630577
FAOXC14DCC12DCx_pos	45356.95260259315
FAOXC150m_pos	61.3232615820536
FAOXC15ATPx_pos	6629.9686343405665
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	62.399280879382225
FAOXC15NADPx_pos	46.23587259482048
FAOXC15NADx_pos	45.76098624615365
FAOXC16080m_pos	37013.36676337155
FAOXC16080x_pos	15993.406311183413
FAOXC160_pos	39825.655301222025
FAOXC161802m_pos	25276.419675786077
FAOXC16180m_pos	25290.381636014507
FAOXC161C141m_pos	13585.07339528005
FAOXC161C141x_pos	18056.0807300855
FAOXC161C161OHm_pos	10154.849709417744
FAOXC162C142m_pos	23.19554261645255
FAOXC162C162OHm_pos	22170.676358395413
FAOXC163C142x_pos	479.4892273667399
FAOXC163C143m_pos	31.69650617585527
FAOXC163C164Gm_pos	279.7741310856908
FAOXC163C164x_pos	479.4892273667399
FAOXC163GC142m_pos	279.7741310856908
FAOXC163Gm_pos	279.7741310856908
FAOXC163x_pos	479.4892273667399
FAOXC164C143m_pos	691.3753694785436
FAOXC164C143x_pos	879.8042245820579
FAOXC164C163x_pos	479.4892273667399
FAOXC164C165m_pos	691.3753694785436
FAOXC164C165x_pos	879.8042245820579
FAOXC164GC163m_pos	279.7741310856908
FAOXC164m_pos	691.3753694785436
FAOXC164x_pos	879.8042245820579
FAOXC165C164m_pos	691.3753694785436
FAOXC165C164x_pos	879.8042245820579
FAOXC16BRx_pos	6629.968634340566
FAOXC16C14m_pos	13434.432561744119
FAOXC16C14x_pos	16139.908172620519
FAOXC16C16OHm_pos	10486.291284593792
FAOXC16DCC14DCx_pos	45356.95260259315
FAOXC16DCr_pos	29608.849919067266
FAOXC16OHC16r_pos	29608.849919067266
FAOXC170m_pos	32.50155142826058
FAOXC17C15m_pos	32.6089916280946
FAOXC180_pos	11602.290835691636
FAOXC180x_pos	8952.356223545465
FAOXC1811601m_pos	39629.860114659255
FAOXC1811602m_pos	89168.04042199986
FAOXC1811603m_pos	47619.10699546266
FAOXC181C161m_pos	23149.85881457345
FAOXC181C161x_pos	18056.0807300855
FAOXC181C181OHm_pos	15327.680055949857
FAOXC182806m_pos	20.53502688832348
FAOXC18280m_pos	61083.250475078945
FAOXC182C162m_pos	23.19554261645255
FAOXC182C182OHm_pos	9.680909905351415
FAOXC183803m_pos	19.6964908084761
FAOXC183806m_pos	243.06263827775823
FAOXC183806x_pos	354.4569761804544
FAOXC183C163Gm_pos	279.7741310856909
FAOXC183C163m_pos	31.69650617585527
FAOXC18480m_pos	469.46423190413003
FAOXC18480x_pos	599.1067923129993
FAOXC184C163m_pos	435.42353251923754
FAOXC184C163x_pos	479.4892273667399
FAOXC184C164m_pos	691.3753694785435
FAOXC184C164x_pos	879.8042245820579
FAOXC184m_pos	435.42353251923754
FAOXC184x_pos	479.4892273667399
FAOXC185C164m_pos	970.6482698636386
FAOXC185m_pos	970.6482698636386
FAOXC18C18OHm_pos	8345.07802717093
FAOXC200180m_pos	11638.94712673503
FAOXC200180x_pos	11050.750972300722
FAOXC201C181x_pos	18056.0807300855
FAOXC2031836m_pos	119.23214565784691
FAOXC204184m_pos	82.35971535057287
FAOXC204C184m_pos	435.42353251923754
FAOXC204C205x_pos	479.4892273667399
FAOXC204_pos	275.9357739349079
FAOXC2051843m_pos	489.7916943690024
FAOXC2051843x_pos	607.8837933622306
FAOXC205C184x_pos	479.4892273667399
FAOXC205C185m_pos	970.6482698636386
FAOXC221C201x_pos	18056.0807300855
FAOXC2242046m_pos	324.5917073508651
FAOXC2242046x_pos	14895.024432624383
FAOXC2251836m_pos	348.1892254869319
FAOXC2251836x_pos	365.3273442793989
FAOXC2252053m_pos	346.18121611692305
FAOXC2252053x_pos	204.6903474527874
FAOXC225C204m_pos	435.42353251923754
FAOXC225C204x_pos	479.4892273667399
FAOXC225C226m_pos	435.42353251923754
FAOXC225C226x_pos	479.4892273667399
FAOXC225m_pos	435.42353251923754
FAOXC225x_pos	479.4892273667399
FAOXC226205m_pos	719.0650274498681
FAOXC226205x_pos	37288.19074646061
FAOXC226C205m_pos	970.6482698636386
FAOXC226C225m_pos	435.42353251923754
FAOXC226C225x_pos	479.4892273667399
FAOXC226C227m_pos	970.6482698636386
FAOXC226_pos	864.5275924136126
FAOXC226m_pos	970.6482698636386
FAOXC227C226m_pos	970.6482698636386
FAOXC22C20x_pos	22728.618910217418
FAOXC22C22DCHYr_pos	50831.085504782575
FAOXC22OHC22r_pos	15652.07788339477
FAOXC240200x_pos	46.90265423631134
FAOXC241181x_pos	21.34798778858587
FAOXC241C221x_pos	44.698383830866774
FAOXC2442246x_pos	9.993961338393682
FAOXC2452253x_pos	10.703619695396297
FAOXC2452256x_pos	10.703619695396295
FAOXC246226x_pos	22.270651942000587
FAOXC24C22x_pos	47.1178832523677
FAOXC260240x_pos	9.836559623903357
FAOXC3DC_neg	0.0
FAOXC3DC_pos	10855.239857225399
FAOXC4C2m_pos	19480.604532850357
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7801.63259590883
FAOXC5C3x_pos	62.399280879382225
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	7975.159405576316
FAOXC5C5OHm_pos	12952.51452094442
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	12952.514520944418
FAOXC61C4m_pos	688.9638303476731
FAOXC61C4x_pos	879.8042245820579
FAOXC61m_pos	688.9638303476731
FAOXC61x_pos	879.8042245820579
FAOXC6C4m_pos	17003.078088082148
FAOXC6C4x_pos	17591.679307389088
FAOXC6DCC4DCx_pos	43248.84515483998
FAOXC7C5m_pos	62.399280879382225
FAOXC80_pos	20469.51546425832
FAOXC81C61m_pos	688.9638303476731
FAOXC81C61x_pos	879.8042245820579
FAOXC8C6m_pos	13237.51671463654
FAOXC8C6x_pos	14804.329113579262
FAOXC8DCC6DCx_pos	61375.69634198671
FAOXC9C7m_pos	62.399280879382225
FAOXMC10OHMC10r_pos	19651.967966277243
FAOXOHC16C16DCc_pos	29608.849919067266
FAOXOHC22C22DCc_pos	15652.077883394768
FAOXOHMC10DC10c_pos	19651.967966277243
FAOXTC101TC102m_pos	87434.07965981869
FAOXTC102C101m_pos	87434.07965981869
FAOXTC122TC101m_pos	87434.07965981869
FAOXTC122m_pos	87434.07965981869
FAOXTC142TC122m_pos	87434.07965981869
FAOXTC162TC142m_pos	31726.952644154877
FAOXTC182TC162m_pos	22170.676358395423
FAS100COA_pos	14731.428813977327
FAS120COA_pos	10457.140246882549
FAS140COA_pos	9132.1175707468
FAS160COA_pos	15993.045581328504
FAS180COA_pos	8951.653332865711
FAS80COA_L_pos	8841.508775814353
FATP1t_neg	391.82735669478313
FATP1t_pos	402.88814427925524
FATP2t_neg	479.9140506648761
FATP2t_pos	490.9748382493482
FATP3t_neg	479.9140506648761
FATP3t_pos	490.9748382493482
FATP4t_neg	1196.5211431387224
FATP4t_pos	1207.5819307231945
FATP5t_neg	344.0100413969676
FATP5t_pos	355.0708289814397
FATP6t_neg	1179.2808554129106
FATP6t_pos	1190.3416429973827
FATP7t_neg	1179.2808554129106
FATP7t_pos	1190.3416429973827
FATP8t_neg	312.22078391996877
FATP8t_pos	323.2815715044409
FATP9t_neg	1179.2808554129106
FATP9t_pos	1190.3416429973827
FBA2_neg	0.0
FBA2_pos	5099.584878540684
FBA4_neg	0.0
FBA4_pos	16511.054677746444
FBA5_neg	0.0
FBA5_pos	6.959948376155017
FBA_neg	4073.0733232709367
FBA_pos	565.5068784865499
FBP26_pos	3297.853812194173
FBP_pos	3279.958561887358
FCLTm_pos	14527.065081462011
FCOAH_pos	45.53938171324275
FDH_pos	15645.318463727339
FE2DMT1_pos	2675.089237126137
FE2t_pos	2971.030675205032
FE2tm_pos	14527.065081462011
FE3MTP1_pos	2675.089237126137
FE3R2e_pos	4198.743534371779
FERO_pos	2675.089237126137
FKYNH_pos	9.66563361564919
FK_pos	17779.4476084468
FMNALKPle_pos	14026.768889402709
FMNAT_pos	3359.4929795333774
FOAXC122C101x_pos	479.4892273667399
FOLR2_pos	599.1546469689132
FOLTle_pos	803.9816303164889
FOLt2_neg	803.9816303164889
FOLt2_pos	2245.1347702273474
FOLt2le_neg	2339.912591950147
FOLt2le_pos	2339.912591950147
FORMCOAtx_neg	0.0
FORMCOAtx_pos	45.53938171324275
FORt2m_neg	18418.877635632594
FORt2m_pos	0.0
FORtr_neg	51207.73282996574
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3639.948787102614
FPGS2m_pos	3861.0418772059884
FPGS3_pos	3710.550515339201
FPGS3m_pos	3907.3210094503347
FPGS4_pos	3222.4500386256063
FPGS4m_pos	3861.04187720599
FPGS5_pos	3641.7634287812743
FPGS5m_pos	3861.04187720599
FPGS6_pos	3710.550515339201
FPGS6m_pos	3907.3210094503365
FPGS7_pos	3222.450038625606
FPGS7m_pos	3795.4526951801345
FPGS8_pos	3639.236850339774
FPGS8m_pos	3861.04187720599
FPGS9_pos	3710.550515339201
FPGS9m_pos	3907.3210094503374
FPGS_pos	3222.450038625606
FPGSm_pos	3795.4526951801313
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	1081.3188956320282
FRUt1r_pos	1092.3796832165003
FRUt4_neg	1092.3796832165003
FRUt4_pos	1081.3188956320282
FTCD_pos	11489.234780522585
FTHFCL_pos	6.438093317014297
FTHFDH_pos	8616.130583465572
FTHFL_pos	16978.23874049097
FTHFLm_pos	18418.877635632594
FT_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9845.385334291408
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9845.38533429141
FUC14GALACGLCGALGLUSIDEte_neg	11671.343344353847
FUC14GALACGLCGALGLUSIDEte_pos	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	11671.343344353849
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	10627.008361996914
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	10627.008361996917
FUCACNGAL14ACGLCGALGLUSIDEte_neg	11632.357220171674
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	11632.357220171682
FUCACNGALACGLCGALGLUSIDEte_neg	11665.782602643294
FUCACNGALACGLCGALGLUSIDEte_pos	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	11665.782602643301
FUCASE2e_pos	1779.0154658843721
FUCASE2ly_pos	11943.705336098821
FUCASEe_pos	17558.659856017504
FUCASEly_pos	17640.474108551116
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	11178.98541917432
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	11178.98541917432
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9734.62523794669
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9734.625237946691
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	8985.658793720566
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8985.658793720566
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9637.72305502014
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9637.723055020138
FUCFUCGALACGLCGALGLUSIDEte_neg	11233.476653600208
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	11233.476653600208
FUCGAL14ACGLCGALGLUSIDEte_neg	11609.067647867118
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	11609.067647867118
FUCGALFUCGALACGLCGALGLUSIDEte_neg	10266.47300380456
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	10266.47300380456
FUCGALGBSIDEte_neg	0.0
FUCGALGBSIDEte_pos	10507.389986204158
FUCGALGBSIDEtg_neg	10507.389986204156
FUCGALGBSIDEtg_pos	0.0
FUCtly_pos	17779.4476084468
FUMAC_pos	45760.73033443702
FUMSO3tm_neg	330.85775932437826
FUMSO3tm_pos	330.85775932437826
FUMSO4tm_neg	330.85775932437826
FUMSO4tm_pos	330.85775932437826
FUMTSULtm_neg	330.85775932437826
FUMTSULtm_pos	330.85775932437826
FUM_neg	2135.4643940270666
FUM_pos	2135.4643940270666
FUMm_neg	2135.4643940270666
FUMm_pos	2135.4643940270666
FUMtm_neg	330.85775932437826
FUMtm_pos	330.85775932437826
FUT11g_pos	10507.389986204156
FUT12g_pos	11233.476653600208
FUT14g_pos	11178.98541917432
FUT15g_pos	9602.709543552217
FUT16g_pos	9279.152407927377
FUT17g_pos	8986.121686978544
FUT18g_pos	8362.758348289917
FUT31g_pos	11671.343344353849
FUT32g_pos	11665.782602643298
FUT33g_pos	10627.008361996915
FUT34g_pos	11233.476653600208
FUT35g_pos	10266.47300380456
FUT910g_pos	8985.658793720566
FUT911g_pos	8985.658793720566
FUT91g_pos	11609.067647867118
FUT92g_pos	11632.357220171676
FUT93g_pos	11178.98541917432
FUT94g_pos	9637.723055020138
FUT95g_pos	9637.723055020138
FUT96g_pos	9734.625237946684
FUT97g_pos	9734.625237946684
FUT98g_pos	9845.385334291408
FUT99g_pos	8985.658793720566
G12MT1_L_pos	17145.469873507882
G12MT1_U_pos	17145.46987350788
G12MT2_L_pos	17145.469873507882
G12MT2_U_pos	17145.46987350788
G13MT_L_pos	17145.46987350788
G13MT_U_pos	17145.46987350788
G14T10g_pos	10794.402938393225
G14T11g_pos	10794.402938393225
G14T12g_pos	10794.402938393225
G14T13g_pos	10794.402938393225
G14T14g_pos	10794.402938393223
G14T15g_pos	10794.402938393223
G14T16g_pos	10794.402938393223
G14T17g_pos	10794.402938393223
G14T18g_pos	7500.833622667603
G14T19g_pos	7500.833622667603
G14T20g_pos	7500.833622667603
G14T21g_pos	7500.833622667603
G14T2g_pos	7530.99095829715
G14T3g_pos	7530.99095829715
G14T4g_pos	7530.99095829715
G14T5g_pos	7530.99095829715
G14T6g_pos	10794.402938393223
G14T7g_pos	10794.402938393225
G14T8g_pos	10794.402938393225
G14T9g_pos	10794.402938393225
G14Tg_pos	17557.42325892935
G16MT_L_pos	17145.46987350788
G16MT_U_pos	17145.46987350788
G1M6MASNB1terg_pos	0.0
G1M7MASNBterg_pos	0.0
G1M7MASNCterg_pos	0.0
G1M8MASNterg_pos	0.0
G1PTT_pos	0.0
G2M8MASNterg_pos	0.0
G3M8MASNterg_pos	0.0
G3PD1_neg	2528.1066077853316
G3PD1_pos	2528.1066077853316
G3PD2m_pos	3765.254113503248
G5SADrm_neg	6128.460406346454
G5SADrm_pos	1159.2851114109185
G5SADs_pos	5314.477921800599
G5SDym_pos	2501.9083947256486
G6PDA_pos	3047.6377800093946
G6PDH1rer_neg	1275.4738854436405
G6PDH1rer_pos	508.00115152763726
G6PDH2c_pos	15963.890478173957
G6PDH2r_neg	1266.6666666666667
G6PDH2r_pos	6985.58926751693
G6PDH2rer_neg	508.00115152763726
G6PDH2rer_pos	1275.4738854436405
G6PPer_pos	5343.765872226479
G6Pter_neg	383.60854995612607
G6Pter_pos	5471.61191178195
GABAVESSEC_pos	4138.639617337414
GACMTRc_neg	10.206149469872752
GACMTRc_pos	17904.516119174506
GACPAILter_pos	50.88180008453143
GAL3ST11_pos	38118.375260468514
GAL3ST12_pos	66114.57156253223
GALACGLCGALGBSIDEte_neg	0.0
GALACGLCGALGBSIDEte_pos	9485.97821335513
GALACGLCGALGBSIDEtg_neg	9485.97821335513
GALACGLCGALGBSIDEtg_pos	0.0
GALASE10ly_pos	11943.705336098821
GALASE11ly_pos	11943.705336098817
GALASE12ly_pos	11943.705336098816
GALASE13ly_pos	11943.705336098817
GALASE14ly_pos	11943.705336098816
GALASE15ly_pos	11943.705336098816
GALASE16ly_pos	7647.654203595542
GALASE17ly_pos	7713.9576804741055
GALASE18ly_pos	7713.957680474104
GALASE19ly_pos	7063.087936273132
GALASE1ly_pos	17669.33237746626
GALASE20ly_pos	7568.836784616951
GALASE3ly_pos	11943.705336098821
GALASE4ly_pos	11943.705336098817
GALASE5ly_pos	11943.705336098812
GALASE6ly_pos	11943.705336098821
GALASE7ly_pos	11943.705336098817
GALASE8ly_pos	11943.705336098816
GALASE9ly_pos	11943.705336098814
GALC_pos	38075.164315543974
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	10405.882027598387
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	10405.882027598385
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9279.152407927377
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9279.152407927375
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	8362.758348289919
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8362.75834828992
GALGALGALTHCRMte_neg	0.0
GALGALGALTHCRMte_pos	9767.998450878871
GALGALGALTHCRMtg_neg	9767.998450878871
GALGALGALTHCRMtg_pos	0.0
GALGLUSIDEtg_neg	29047.423773627135
GALGLUSIDEtg_pos	0.0
GALGLUSIDEtl_neg	0.0
GALGLUSIDEtl_pos	29047.423773627135
GALGT1_pos	12398.351896196384
GALGT2_pos	12613.637165153857
GALGT3_pos	12781.455423259136
GALGT4_pos	13050.381835424547
GALK_pos	4945.614998272173
GALNACT1g_pos	0.0
GALNACT2g_pos	0.0
GALNACT3g_pos	0.0
GALNACT4g_pos	0.0
GALNACT5g_pos	0.0
GALNTg_pos	7021.172335719013
GALOR_neg	0.0
GALOR_pos	0.0
GALSGLT1le_pos	3859.7432979539044
GALSIDEtg_neg	21763.921435910164
GALSIDEtg_pos	36536.64989819852
GALSIDEtl_neg	8302.051460764986
GALSIDEtl_pos	38075.16431554399
GALT2g_pos	0.0
GALT_neg	382.8510254815144
GALT_pos	382.8510254815144
GALTg_pos	0.0
GALU_neg	382.8510254815144
GALU_pos	382.8510254815144
GALt1r_neg	993.5719379959932
GALt1r_pos	1004.6327255804651
GALt2_2_neg	1366.16734565678
GALt2_2_pos	1360.5213208747327
GALt4_neg	1004.6327255804651
GALt4_pos	993.5719379959932
GALtly_pos	8302.051460764986
GAMYe_pos	30.18839181255579
GAMt1r_neg	0.0
GAMt1r_pos	6369.008355426867
GAO1_pos	0.0
GAO1g_pos	19226.258417129266
GAO2_pos	0.0
GAO2g_pos	18467.86951412669
GAPD_neg	9750.937593896344
GAPD_pos	3437.2455007093413
GARFT_neg	0.0
GARFT_pos	20400.525884209965
GASNASE2ly_pos	17178.5790537775
GASNASE3ly_pos	11943.705336098821
GASNASEly_pos	17669.33237746626
GBA_pos	12794.259939414878
GBAl_pos	29047.42377362714
GBGT1_pos	11063.832896936448
GBSIDEte_neg	0.0
GBSIDEte_pos	11286.07482604376
GBSIDEtl_neg	11286.07482604376
GBSIDEtl_pos	0.0
GCALDD_pos	14147.272896480072
GCALDDm_pos	0.0
GCC2am_neg	0.0
GCC2am_pos	507.75619038736875
GCC2bim_pos	507.75619038736875
GCC2cm_neg	0.0
GCC2cm_pos	507.75619038736875
GCCam_neg	0.0
GCCam_pos	507.75619038736875
GCCbim_pos	507.75619038736875
GCCcm_neg	0.0
GCCcm_pos	507.75619038736875
GCHOLAt2_pos	1336.3156855739105
GCHOLAt3_pos	3194.201839226738
GCHOLAt_neg	1187.3728498302926
GCHOLAt_pos	1997.1424585115067
GCHOLAte_neg	1190.6914069435097
GCHOLAte_pos	2000.8293877063309
GCHOLAtx_neg	0.0
GCHOLAtx_pos	4021.7722529020325
GCNTg_pos	8362.758348289917
GD1B2te_neg	0.0
GD1B2te_pos	12398.351896196387
GD1B2tg_neg	12398.35189619639
GD1B2tg_pos	0.0
GD1Cte_neg	0.0
GD1Cte_pos	12444.512946661982
GD1Ctg_neg	12444.512946661984
GD1Ctg_pos	0.0
GDPFUCtg_neg	0.0
GDPFUCtg_pos	10710.151622338371
GDPtg_neg	10710.15162233837
GDPtg_pos	0.0
GF6PTA_pos	3558.1543541844717
GFUCS_pos	10762.263193589824
GGH_10FTHF5GLUe_pos	34.66131639347193
GGH_10FTHF5GLUl_pos	3220.8638293952044
GGH_10FTHF6GLUe_pos	9.485990128698669
GGH_10FTHF6GLUl_pos	3473.9493851800385
GGH_10FTHF7GLUe_pos	3.7475274999995616
GGH_10FTHF7GLUl_pos	3615.91067091415
GGH_5DHFe_pos	34.66131639347193
GGH_5DHFl_pos	3222.450038625606
GGH_5THFe_pos	34.66131639347193
GGH_5THFl_pos	3221.575341214459
GGH_6DHFe_pos	9.485990128698669
GGH_6DHFl_pos	3473.9493851800385
GGH_6THFe_pos	9.485990128698669
GGH_6THFl_pos	3473.949385180038
GGH_7DHFe_pos	3.7475274999995616
GGH_7DHFl_pos	3615.91067091415
GGH_7THFe_pos	3.7475274999995616
GGH_7THFl_pos	3615.91067091415
GGLUCT_pos	5919.401320485245
GGNG_pos	6551.234153722682
GGT5r_neg	0.0
GGT5r_pos	17638.590398027438
GGT6_neg	3189.6480486604496
GGT6_pos	3189.6480486604496
GGT_L_pos	0.0
GGT_U_pos	0.0
GHMT2r_neg	5178.420239812775
GHMT2r_pos	18258.16360460958
GHMT2rm_neg	0.0
GHMT2rm_pos	5178.420239812775
GHMT3_pos	0.0
GHMT3m_pos	0.0
GK1_neg	7447.56498950891
GK1_pos	3158.742728387
GK1m_neg	0.0
GK1m_pos	0.0
GLACO_pos	0.0
GLACOm_pos	0.0
GLACter_neg	6746.452832139812
GLACter_pos	0.0
GLAl_pos	8302.051460764986
GLB1_pos	29047.42377362714
GLBRAN_pos	6551.234153722682
GLCAASE1ly_pos	342.66257512925677
GLCAASE4ly_pos	83.91397623379927
GLCAASE5ly_pos	83.74630716959884
GLCAASE6ly_pos	128.28635265705012
GLCAASE7ly_pos	148.30078244232524
GLCAASE8ly_pos	23800.338582582353
GLCAASE9ly_pos	23800.338582582353
GLCAE1g_pos	0.0
GLCAE2g_pos	0.0
GLCAT2g_pos	0.0
GLCAT3g_pos	0.0
GLCAT4g_pos	0.0
GLCAT5g_pos	0.0
GLCAT6g_pos	0.0
GLCAT7g_pos	0.0
GLCAT8g_pos	0.0
GLCAT9g_pos	0.0
GLCATg_pos	0.0
GLCGLUT2_pos	212.133763277078
GLCMter_pos	2004.824720564702
GLCNACASE1ly_pos	342.6625751292567
GLCNACASE2ly_pos	342.66257512925677
GLCNACASE3ly_pos	342.6625751292567
GLCNACASE4ly_pos	342.6625751292567
GLCNACASE5ly_pos	342.6625751292568
GLCNACDASg_pos	0.0
GLCNACPT_L_pos	17145.46987350788
GLCNACPT_U_pos	17145.46987350788
GLCNACT1g_pos	0.0
GLCNACT2g_pos	0.0
GLCNACT3g_pos	0.0
GLCNACT4g_pos	0.0
GLCNACT5g_pos	0.0
GLCNACT_L_pos	17145.46987350788
GLCNACT_U_pos	17145.46987350788
GLCSGLT1le_pos	3856.905792212965
GLCURter_pos	5314.024462331481
GLCURtly_neg	23800.338582582357
GLCURtly_pos	0.0
GLCt1r_neg	648.7044370838651
GLCt1r_pos	212.133763277078
GLCt2_2_neg	1364.6712844893686
GLCt2_2_pos	1359.025259707321
GLCt4_neg	659.765224668337
GLCt4_pos	648.7044370838651
GLCter_neg	5343.765872226479
GLCter_pos	2004.824720564702
GLCtg_neg	0.0
GLCtg_pos	6357.476546667023
GLCtly_pos	29047.423773627143
GLDBRAN_pos	6551.234153722682
GLGNS1_pos	6551.234153722682
GLNALANaEx_pos	705.8226354397971
GLNASNNaEx_pos	705.8226354397971
GLNATB0tc_pos	1354.1738746599276
GLNCYSNaEx_pos	676.939874548025
GLNLASEer_neg	6746.452832139812
GLNLASEer_pos	0.0
GLNSERNaEx_pos	707.319388839898
GLNS_pos	3554.4627846263506
GLNTHRNaEx_pos	707.319388839898
GLNt4_pos	335.5954919466883
GLNtN1_neg	335.5954919466883
GLNtN1_pos	374.50921074539235
GLNtm_pos	5103.842830664516
GLNyLATthc_pos	663.5670150784649
GLPASE1_pos	6551.234153722682
GLPASE2_pos	6551.234153722682
GLRASE_neg	6746.452832139812
GLRASE_pos	0.0
GLU5Km_pos	2501.9083947256486
GLU5SAtmc_neg	0.0
GLU5SAtmc_pos	5314.477921800601
GLUCYS_pos	6910.439071226356
GLUDC_pos	9246.636004993938
GLUDxm_neg	333.3220482122046
GLUDxm_pos	333.3220482122046
GLUDym_neg	333.3220482122046
