	WT.DHA.c_S134_L007_R1_001
OMPDC_pos	9928.406807158604
ONPTHLte_neg	7.458497392293892
ONPTHLte_pos	0.0
OPAHir_pos	5880.143719301714
ORETNF2_pos	1500.05966236691
ORETNF_pos	1484.143443685121
ORETNtn2_neg	0.0
ORETNtn2_pos	1500.0596623669103
ORETNtn_neg	0.0
ORETNtn_pos	1484.143443685121
ORNALArBATtc_pos	1015.6077921042573
ORNDC_pos	11839.749755128181
ORNLEUrBATtc_pos	1015.6077921042573
ORNTArm_neg	9660.496913738969
ORNTArm_pos	26.5892551696491
ORNt3m_neg	343.406261619867
ORNt3m_pos	343.406261619867
ORNt4m_neg	343.406261619867
ORNt4m_pos	343.406261619867
ORNtiDF_pos	960.7784351210416
OROTGLUt_neg	3890.659172098298
OROTGLUt_pos	2148.690409213603
ORPT_neg	9928.406807158604
ORPT_pos	0.0
OXAHCOtex_pos	898.2392376692544
OXAtp_pos	12370.393106480671
P45011A1m_pos	60862.57311937498
P45011B11m_pos	54041.08230871502
P45011B12m_pos	51505.04684670591
P45011B21m_pos	53009.803555864615
P45017A1r_pos	54262.26664060772
P45017A2r_pos	54262.26664060771
P45017A3r_pos	54262.26664060772
P45017A4r_pos	54262.26664060771
P45019A1r_pos	51111.26481543824
P45019A2r_pos	51297.215314471716
P4501B1r_pos	50322.335378656164
P45021A1r_pos	54041.08230871501
P45021A2r_pos	51505.046846705925
P45027A11m_pos	64812.52631767607
P45027A12m_pos	7369.089275243657
P45027A13m_pos	7369.089275243657
P45027A14m_pos	65696.91303014391
P45027A15m_pos	7190.923715638403
P45027A16m_pos	7356.380474522114
P45027A1m_pos	2172.148046596869
P4502A6_pos	7.458497392293892
P4502C18_pos	7.908633283896805
P4502C19_pos	7.458497392293893
P4502C8_pos	7.458497392293894
P4502C92_pos	7.458497392293892
P4502C93_pos	7.458497392293893
P4502C94_pos	7.458497392293893
P4502C9_pos	7.458497392293893
P4502D6_pos	7.458497392293892
P4502E1_pos	14.069759834401937
P4502F1_pos	7.458497392293893
P45039A1r_pos	54190.46423215754
P4503A43r_pos	0.0
P4503A4_pos	0.0
P4503A5_pos	7.458497392293892
P4503A7r_pos	51991.26357747633
P45046A1r_pos	54190.46423215754
P4504B1r_pos	0.0
P4504F121r_pos	0.0
P4504F122r_pos	0.0
P4504F123r_pos	12.899348733340512
P4504F81r_pos	0.0
P4507A1r_pos	11431.983588475548
P4507B11r_pos	53706.65301529851
P4507B12r_pos	53571.60074297029
P4508B11r_pos	64981.7286018541
P4508B13r_pos	64812.52631767606
P450LTB4r_pos	0.0
P450SCC1m_neg	2172.148046596869
P450SCC1m_pos	55592.0962168602
P5CDm_pos	1176.9235185756656
P5CR_pos	484.90733680869056
P5CRm_pos	681.6709971495098
P5CRxm_pos	518.9800203635092
PACCOAL_pos	18763.075747173523
PAFH_pos	4218.990848550643
PAFHe_pos	6494.788625930421
PAFS_pos	4218.990848550642
PAFt_neg	6497.660302893524
PAFt_pos	6.853504500460749
PAIL45P_HStn_neg	6806.287929502469
PAIL45P_HStn_pos	7934.57088412792
PAIL4P_HStn_neg	4911.919310758109
PAIL4P_HStn_pos	5459.4382824999775
PAIL_HStn_neg	7923.320898109197
PAIL_HStn_pos	5700.0
PALFATPtc_pos	8459.28342349011
PAN4PP_pos	4113.918888233362
PAN4PPe_pos	5709.690749950117
PAPStg_neg	0.0
PAPStg_pos	38157.29456193015
PAPtg_pos	38157.29456193015
PA_HSter_neg	5492.735090661722
PA_HSter_pos	0.0
PA_HStg_neg	5492.735090661722
PA_HStg_pos	0.0
PA_HStn_neg	17129.566857228867
PA_HStn_pos	0.0
PCFLOPm_pos	10010.466019266805
PCHOLHSTDe_pos	10462.162225261356
PCHOLP_hs_pos	699.547466879756
PCHOLPg_hs_pos	5492.735090661722
PCHOLPm_hs_pos	13415.471440724565
PCHOLPr_hs_pos	5492.735090661722
PCHOL_HSter_neg	5720.3911578510515
PCHOL_HSter_pos	5492.735090661722
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5492.735090661722
PCLAD_pos	47.144822679782465
PCREATtmdiffir_pos	3615.8262576242087
PCRNtc_pos	4867.279008059267
PCRNtm_pos	1660.2369111628288
PCm_pos	5383.523097771283
PCt_pos	11997.56964304345
PDE1_pos	3303.078728776748
PDE1g_pos	0.0
PDE4_pos	3293.0728218099625
PDE4g_pos	0.0
PDE4n_pos	10954.960500667603
PDHm_pos	6538.553154871935
PDX5PO_pos	4231.924072653335
PDXPP_pos	3978.5478193617864
PEAMNO_pos	18763.075747173523
PECDCHe_pos	5039.660325627976
PECGCHLe_pos	14313.810813794662
PECGONCOATr_pos	0.0
PECTCHLe_pos	15377.477060744226
PEFLIP_pos	4102.1920722836285
PEFLIPm_pos	4347.557191862079
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5750.007348839023
PEPCKm_pos	8649.285478639673
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.458497392293893
PERILLYLte_pos	0.0
PEROXx_pos	46.548175122856776
PETHCT_pos	4072.4998425477484
PETOHMm_hs_pos	10010.466019266805
PETOHMr_hs_pos	5720.3911578510515
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4347.557191862079
PE_HStm_pos	10010.466019266803
PEt_neg	4102.1920722836285
PEt_pos	3325.0
PFK26_pos	3281.207915718862
PFK_pos	586.4842733892216
PGCD_pos	2560.495721933218
PGDI_neg	2.548299746582031
PGDI_pos	135.43058115920294
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	5.890654241870889
PGISr_pos	160.55910508846577
PGI_neg	4951.778592426504
PGI_pos	5728.899960347752
PGK_neg	2560.4957219332186
PGK_pos	5040.910107252659
PGLYCP_pos	0.0
PGLYCt_neg	13410.382470882425
PGLYCt_pos	223.81059953853742
PGL_pos	6467.126452689314
PGLc_pos	31756.457881000228
PGLer_pos	11199.192821530338
PGMT_neg	3717.087006040349
PGMT_pos	5058.371366225393
PGM_neg	3593.156615810008
PGM_pos	7124.6158440988
PGPPT_pos	13410.382470882425
PGPP_hs_pos	13410.382470882425
PGS_pos	118.99301782781049
PGSr_pos	160.5591050884657
PHACCOAGLNAC_pos	18763.075747173523
PHCDm_pos	389.6144953616662
PHCHGSm_neg	0.0
PHCHGSm_pos	1339.6144953616663
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18763.075747173523
PHEATB0tc_pos	1365.9166005195207
PHEMEe_pos	318.82904550469397
PHEMEt_pos	318.82904550469397
PHEMEtm_neg	0.0
PHEMEtm_pos	14507.942433047956
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	291.83449403227314
PHEt4_pos	381.32544080244634
PHEtec_neg	381.32544080244634
PHEtec_pos	413.7780930305274
PHEyLATthc_pos	666.5619374712985
PHYCBOXL_pos	18763.075747173523
PHYHx_pos	46.548175122856776
PHYQt_pos	4943.419617712916
PHYTt_neg	0.0
PHYTt_pos	46.548175122856776
PI345P3P_pos	3310.6582806830193
PI345P3Pn_pos	9890.51839118361
PI345P5P_pos	3354.6425627224476
PI345P5Pn_pos	10686.324683028193
PI34P3Pn_pos	10686.324683028191
PI34P4Pn_pos	10686.324683028193
PI34P5K_pos	3354.6425627224485
PI34P5Kn_pos	10686.324683028191
PI3P3Pn_pos	3032.251772253536
PI3P4K_pos	7902.812652744889
PI3P4Kn_pos	10686.324683028193
PI3P5K_pos	3698.8238278085073
PI45P3K_pos	3310.6582806830197
PI45P3Kn_pos	9890.51839118361
PI45P4P_pos	4123.3208981091975
PI45P5P_pos	3340.858813630391
PI45P5Pn_pos	3800.0
PI45PLC_pos	8671.46386627475
PI45PLCn_pos	0.0
PI4P3K_pos	6807.750005943336
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10686.324683028193
PI4P5K_pos	3340.8588136303906
PI4P5Kn_pos	9737.344131196976
PI4PLC_pos	7294.846396618896
PI4PLCn_pos	17801.65428064803
PI4PP_pos	4123.320898109197
PI5P3K_pos	3345.7375082117646
PI5P3Ker_pos	0.0
PI5P4K_pos	4123.3208981091975
PI5P4Kn_pos	10134.200166445744
PIACGT_pos	50.405937704196376
PIK3_pos	4103.509402227939
PIK3er_pos	7697.7403099521025
PIK3n_pos	10578.570545800621
PIK4_pos	4123.320898109197
PIK4n_pos	10531.056201694515
PIK5_pos	4456.595721824684
PIK5n_pos	10134.200166445744
PIPLC_pos	3756.019523020877
PIPLCn_pos	18435.30611928476
PIt7_neg	504.7894178579498
PIt7_pos	504.7664553290499
PIt8_neg	316.04670667297046
PIt8_pos	504.7894178579498
PIt9_neg	1075.1347477337333
PIt9_pos	1075.1347477337333
PIter_neg	372.3303509231599
PIter_pos	2024.1101169743865
PItg_pos	6287.129553429528
PItn_neg	4353.143964751234
PItn_pos	6000.420760616969
PItx_neg	4511.978264550759
PItx_pos	0.0
PLA2_2_pos	9960.769970564023
PLA2_2e_pos	11479.470789864585
PLA2_pos	0.0
PMANM_neg	17091.00433936943
PMANM_pos	0.0
PMEVKc_pos	20208.11047902473
PMEVKx_pos	18311.127424907416
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	33890.122091735764
PMTCOAFABP1tc_pos	13548.227952248737
PMTCOAtx_neg	3084.742419122178
PMTCOAtx_pos	5128.305711854159
PNP_neg	7862.450129545564
PNP_pos	0.0
PNTEH_pos	14286.355979629183
PNTEHe_pos	6166.126221130468
PNTK_pos	14263.806669642096
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4232.557752575235
PNTOt5le_pos	4250.554174788803
PNTOte_neg	2057.0596597345084
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3317.340230679449
PPA_pos	5825.609855215765
PPAer_pos	8802.482751582716
PPAm_pos	3536.681356178295
PPAn_pos	13825.696403809108
PPAt_pos	1536.6777571407642
PPAtm_pos	5952.2437706685105
PPBNGS_pos	14507.94243304796
PPCDC_pos	3989.4860081431093
PPCOACm_pos	4242.019699593535
PPCOAOm_pos	12575.008653400919
PPD2CSPp_pos	48.927994990992275
PPDOx_pos	1047.5855462092738
PPDOy_pos	410.71728373523285
PPItm_neg	5966.014503519579
PPItm_pos	3889.90075533984
PPItr_neg	2024.1101169743865
PPItr_pos	2024.1101169743865
PPItx_neg	6635.2752057391735
PPItx_pos	4511.97826455076
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4553.462420456896
PPM_pos	2969.3211743012175
PPNCL3_pos	14263.806669642094
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14507.942433047961
PPPGOm_pos	14507.94243304796
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20442.20141059063
PRASCS_neg	0.0
PRASCS_pos	20442.201410590627
PRDX_pos	6597.800643785839
PRDXl_pos	12014.05006323159
PRFGS_pos	20442.20141059064
PRGNLONESULT_pos	7943.581929938264
PRGNLONEtm_neg	60862.57311937499
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54262.266640607704
PRGSTRNt_neg	60862.57311937497
PRGSTRNt_pos	6.242293376315435
PRISTANALtx_neg	0.0
PRISTANALtx_pos	46.54817512285678
PRISTCOAtcx_pos	4943.419617712915
PRISTCOAtx_neg	6976.489796380487
PRISTCOAtx_pos	4943.419617712914
PRISTtx_neg	48.50136180000589
PRISTtx_pos	6976.489796380486
PRO1x_pos	484.90733680869056
PRO1xm_pos	518.9800203635092
PROAKGOX1r_pos	0.0
PROD2_pos	1434.9073368086904
PROD2m_pos	4143.257557510591
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1438.0283278145537
PRODt2r_pos	1434.2049383055314
PROGLYPEPT1tc_pos	9307.109213011401
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9307.109213011401
PROIMINOtc_pos	1476.4918029392973
PROSTGD2t_neg	604.220316494385
PROSTGD2t_pos	604.220316494385
PROSTGE1t3_pos	3557.928911859023
PROSTGE1t_neg	604.220316494385
PROSTGE1t_pos	604.220316494385
PROSTGE2t2_neg	362.84634414271585
PROSTGE2t2_pos	364.12080731238996
PROSTGE2t3_pos	3511.5466011160543
PROSTGE2t_neg	364.12080731238996
PROSTGE2t_pos	362.84634414271585
PROSTGF2t_neg	509.40579659405364
PROSTGF2t_pos	509.40579659405364
PROSTGH2t_neg	1403.1652373707886
PROSTGH2t_pos	1403.1652373707886
PROSTGI2t_neg	1403.1652373707886
PROSTGI2t_pos	1403.1652373707886
PROSTGI2tr_neg	160.55910508846574
PROSTGI2tr_pos	5.890654241870889
PRO_Dtde_neg	1438.028327814554
PRO_Dtde_pos	1434.2049383055314
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	423.493853714856
PROt2r_pos	752.6877311193488
PROt4_2_r_neg	1133.5634350161056
PROt4_2_r_pos	1253.2941106094713
PROt4_pos	423.493853714856
PRPNCOAHYDm_pos	12568.751498719657
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4204.743338144194
PRPPS_pos	3865.337412919136
PSDm_hs_pos	18338.740541920168
PSERT_pos	2560.495721933218
PSFLIP_pos	4347.557191862079
PSFLIPm_pos	18338.740541920168
PSP_L_pos	2560.495721933218
PSSA1_hs_neg	699.547466879756
PSSA1_hs_pos	4087.035274872723
PSSA2_hs_neg	16087.821862815985
PSSA2_hs_pos	4072.4998425477484
PSYGCHe_pos	13623.828646266786
PSYTCHe_pos	14876.116954123072
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4347.55719186208
PSt3_pos	6.33248372934238
PTCRTD_neg	14344.383662799075
PTCRTD_pos	15.148215932648887
PTDCACRNCPT1_pos	28.81148491439111
PTDCACRNCPT2_pos	28.81148491439111
PTDCACRNt_pos	28.81148491439111
PTDCAt_neg	0.0
PTDCAt_pos	28.811484914391112
PTE2x_pos	0.0
PTE3x_pos	6583.027288449617
PTE4x_pos	6635.275205739174
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3268.033308625017
PTPATe_neg	13169.703601808942
PTPATe_pos	22406.04514984448
PTRCAT1_pos	0.0
PTRCOX1_pos	12424.505696380773
PUNP1_neg	5877.193096728199
PUNP1_pos	2970.569689072126
PUNP2_neg	6579.309278302548
PUNP2_pos	5023.033459077992
PUNP3_neg	7574.9172906922395
PUNP3_pos	1495.448467687798
PUNP4_neg	7296.350043279811
PUNP4_pos	5980.994137021946
PUNP5_neg	4717.292857686282
PUNP5_pos	3649.838584379918
PUNP6_neg	0.0
PUNP6_pos	7195.072705809341
PUNP7_neg	1495.448467687798
PUNP7_pos	3869.6445424299786
PVD3_neg	10953.826135572193
PVD3_pos	76362.83192964343
PYAM5POr_pos	4231.924072653337
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3978.547819361786
PYDAMtr_neg	0.0
PYDAMtr_pos	10160.396913800238
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	7984.2091062077625
PYDXK_pos	3978.547819361786
PYDXNK_pos	3978.5478193617855
PYDXNtr_neg	0.0
PYDXNtr_pos	9125.434515636698
PYDXPP_pos	3978.547819361785
PYDXtr_neg	0.0
PYDXtr_pos	7863.786959468256
PYK_pos	389.4967784151049
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	7838.876388614473
PYNP2r_pos	4827.696339485973
PYRt2m_neg	1248.086154687365
PYRt2m_pos	1248.086154687365
PYRt2p_neg	2592.1491601529024
PYRt2p_pos	2592.1491601529024
PYRt2r_neg	423.362319750706
PYRt2r_pos	423.362319750706
Q10H2e_neg	0.0
Q10H2e_pos	5546.005657206006
QUILSYN_pos	0.0
RADH2_pos	825.6883498857304
RADH3_pos	951.1630028283337
RADH4_pos	938.0376029553473
RADH_pos	825.1430297202869
RAHY_pos	1632.0120975575473
RAI1_neg	2262.3935340108414
RAI1_pos	2262.3935340108414
RAI2_neg	2262.3935340108414
RAI2_pos	2262.3935340108414
RAI3_neg	938.0376029553473
RAI3_pos	1210.784662366911
RAI4_neg	1692.9096623669102
RAI4_pos	1676.993443685121
RAtn3_neg	0.0
RAtn3_pos	1210.784662366911
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3372.613209455922
RBK_D_pos	0.0
RBK_pos	5498.415761587796
RBTt_pos	6414.83225808778
RDH1_neg	499.42918448045396
RDH1_pos	2262.3935340108414
RDH1a_pos	499.42918448045396
RDH2_neg	530.8038589097326
RDH2_pos	2262.3935340108414
RDH2a_pos	530.8038589097326
RDH3_neg	530.8038589097326
RDH3_pos	2262.3935340108414
RDH3a_pos	530.8038589097326
RDH4_neg	0.0
RDH4_pos	938.0376029553473
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5338.317859678914
RE0344C_pos	3205.132672038163
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12436.369259205485
RE0383C_pos	5341.598200269723
RE0452M_neg	7630.728094751682
RE0452M_pos	29437.66055767379
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1142.8267801929496
RE0453C_pos	1142.8267801929496
RE0453M_neg	9237.493546816082
RE0453M_pos	28771.519844133523
RE0453N_neg	294.5337716968055
RE0453N_pos	294.5337716968055
RE0456M_neg	8897.895216686731
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.385412864054878
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12695.62454540724
RE0566C_neg	0.0
RE0566C_pos	12695.62454540724
RE0567C_neg	0.0
RE0567C_pos	12695.62454540724
RE0568C_neg	0.0
RE0568C_pos	12695.62454540724
RE0569C_pos	0.0
RE0569E_pos	5.257999318263047
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11631.566996746109
RE0577C_pos	3216.195848850406
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5106.435873294158
RE0583C_pos	7074.139232426795
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	15924.720752521103
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24755.748953691313
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	33460.95209145887
RE0690X_pos	0.0
RE0691C_neg	32011.931598958185
RE0691C_pos	4034.7546751990735
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.856940622642905
RE0702E_pos	15.409860368152362
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17877.00987295051
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24755.748953691313
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	307.0160244498748
RE0830N_pos	307.0160244498748
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	7943.581929938264
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	7943.581929938264
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.102500246905831
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.344211254038239
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.725133021397223
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.522617002599254
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.245265548982786
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.102500246905831
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7943.581929938262
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7943.581929938264
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1170.9300212093383
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	48.927994990992275
RE1266C_pos	0.0
RE1303C_pos	7497.377798517744
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3714.7118694451874
RE1342C_pos	1263.131737525959
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7130.8553970898
RE1447M_neg	0.0
RE1447M_pos	2406.556126710015
RE1447N_neg	3800.0
RE1447N_pos	9833.92712386313
RE1448N_neg	3032.251772253536
RE1448N_pos	9833.92712386313
RE1448R_neg	0.0
RE1448R_pos	7130.8553970898
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	23.385412864054878
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	23.385412864054885
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2889.68568303557
RE1518M_pos	23.569681297804625
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2889.6856830355705
RE1519M_pos	23.569681297804625
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	23.385412864054885
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5586.306934283315
RE1521M_pos	23.38541286405488
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	23.385412864054878
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	23.385412864054878
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	23.38541286405489
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5586.306934283316
RE1526M_pos	23.385412864054878
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	23.385412864054878
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1203.9732911348267
RE1530C_pos	4186.292447595919
RE1530M_neg	22723.38984096601
RE1530M_pos	1864.4452889928264
RE1531M_neg	0.0
RE1531M_pos	23.385412864054878
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	23.38541286405488
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5586.306934283317
RE1533M_pos	23.38541286405488
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	23.38541286405488
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5586.306934283316
RE1573M_pos	23.385412864054874
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
RE1582R_pos	0.0
RE1587C_pos	0.0
RE1587L_pos	0.0
RE1587R_pos	0.0
RE1627C_neg	0.0
RE1627C_pos	0.0
RE1628C_neg	0.0
RE1628C_pos	0.0
RE1629C_neg	0.0
RE1629C_pos	0.0
RE1630C_neg	0.0
RE1630C_pos	0.0
RE1630R_neg	0.0
RE1630R_pos	0.0
RE1631C_neg	0.0
RE1631C_pos	0.0
RE1632C_pos	0.0
RE1632R_pos	0.0
RE1635C_neg	0.0
