	WT.d_S141_L007_R1_001	Ob.DHA.e_S154_L007_R1_001	WT.1012.c_S135_L007_R1_001	Ob.DHA.b_S132_L007_R1_001
RE3273C_pos	1.4436066514756145	1.8073549220576042	2.111031312388744	2.15704371014558
RE3273C_neg	1.4436066514756145	1.8073549220576042	2.111031312388744	2.15704371014558
RE3273G_pos	1.7355221772965375	1.925999418556223	1.8875252707415875	1.9597701552114672
RE3273G_neg	1.7355221772965375	1.925999418556223	1.8875252707415875	1.9597701552114672
RE3273R_pos	1.7355221772965375	1.925999418556223	1.8875252707415875	1.9597701552114672
RE3273R_neg	1.7355221772965375	1.925999418556223	1.8875252707415875	1.9597701552114672
RE3286C_pos	0.0	0.0	0.0	0.0
RE3286R_pos	11.77932949579176	11.480780105223957	11.801979091405215	11.330547196155283
RE3287C_pos	0.0	0.0	0.0	0.0
RE3287R_pos	11.77932949579176	11.480780105223957	11.801979091405215	11.330547196155283
RE3288C_pos	0.0	0.0	0.0	0.0
RE3288R_pos	11.77932949579176	11.480780105223957	11.801979091405215	11.330547196155283
RE3289C_pos	0.0	0.0	0.0	0.0
RE3289R_pos	11.77932949579176	11.480780105223957	11.801979091405215	11.330547196155283
RE3295C_pos	0.0	0.0	0.0	0.0
RE3295C_neg	0.0	0.0	0.0	0.0
RE3301C_pos	1.4436066514756145	1.8073549220576042	2.111031312388744	2.15704371014558
RE3301C_neg	1.4436066514756145	1.8073549220576042	2.111031312388744	2.15704371014558
RE3301G_pos	1.7355221772965375	1.925999418556223	1.8875252707415875	1.9597701552114672
RE3301G_neg	1.7355221772965375	1.925999418556223	1.8875252707415875	1.9597701552114672
RE3301R_pos	1.7355221772965375	1.925999418556223	1.8875252707415875	1.9597701552114672
RE3301R_neg	1.7355221772965375	1.925999418556223	1.8875252707415875	1.9597701552114672
RE3307C_pos	5.537606691495291	7.571221725048103	5.675251386050259	7.778208576398088
RE3307C_neg	5.537606691495291	7.571221725048103	5.675251386050259	7.778208576398088
RE3307M_pos	0.0	0.0	0.0	0.0
RE3307M_neg	0.0	0.0	0.0	0.0
RE3307X_pos	0.0	0.0	0.0	0.0
RE3307X_neg	0.0	0.0	0.0	0.0
RE3308C_pos	0.0	0.0	0.0	0.0
RE3308C_neg	0.0	0.0	0.0	0.0
RE3308M_pos	0.0	0.0	0.0	0.0
RE3308M_neg	0.0	0.0	0.0	0.0
RE3308R_pos	11.77932949579176	11.480780105223957	11.801979091405215	11.330547196155283
RE3308R_neg	11.77932949579176	11.480780105223957	11.801979091405215	11.330547196155283
RE3308X_pos	0.0	0.0	0.0	0.0
RE3308X_neg	0.0	0.0	0.0	0.0
RE3310C_pos	0.0	0.0	0.0	0.0
RE3310C_neg	0.0	0.0	0.0	0.0
RE3310R_pos	11.77932949579176	11.480780105223957	11.801979091405215	11.330547196155283
RE3310R_neg	11.77932949579176	11.480780105223957	11.801979091405215	11.330547196155283
RE3326M_pos	5.7964939294258375	6.79025073883523	6.028127082317139	6.785288980704021
RE3326M_neg	5.7964939294258375	6.79025073883523	6.028127082317139	6.785288980704021
RE3334M_pos	8.853995647176394	10.36754580010534	9.158129972320681	10.074034394212555
RE3334X_pos	9.135016626233101	10.519311904830325	9.423620187350414	10.234518085739989
RE3335C_pos	0.0	0.0	0.0	0.0
RE3335C_neg	0.0	0.0	0.0	0.0
RE3335M_pos	8.588489782469999	9.798520403147885	8.986581590975394	9.736858515169956
RE3335M_neg	8.588489782469999	9.798520403147885	8.986581590975394	9.736858515169956
RE3335R_pos	10.123022066288474	10.726056336763603	10.365174159244491	10.661279302158581
RE3335R_neg	10.123022066288474	10.726056336763603	10.365174159244491	10.661279302158581
RE3335X_pos	10.123022066288474	10.726056336763603	10.365174159244491	10.661279302158581
RE3335X_neg	10.123022066288474	10.726056336763603	10.365174159244491	10.661279302158581
RE3336M_pos	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3336M_neg	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3336X_pos	0.0	0.0	0.0	0.0
RE3336X_neg	0.0	0.0	0.0	0.0
RE3337M_pos	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3337M_neg	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3337X_pos	5.875780063068488	8.4761386254757	6.308521062193259	8.457873322486426
RE3337X_neg	5.875780063068488	8.4761386254757	6.308521062193259	8.457873322486426
RE3338C_pos	7.122879749755239	8.033588186169146	6.968090752045256	7.968839560699264
RE3338C_neg	7.122879749755239	8.033588186169146	6.968090752045256	7.968839560699264
RE3338M_pos	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3338M_neg	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3338X_pos	7.516251583327849	9.459738978303458	7.93657905228892	9.462584067304219
RE3338X_neg	7.516251583327849	9.459738978303458	7.93657905228892	9.462584067304219
RE3339C_pos	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
RE3339C_neg	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
RE3339M_pos	1.565597175854225	4.888012585402829	1.8875252707415875	4.94063660720115
RE3339M_neg	1.565597175854225	4.888012585402829	1.8875252707415875	4.94063660720115
RE3339X_pos	7.521129278700307	7.693835392482516	7.664127242758463	7.7772881967554595
RE3339X_neg	7.521129278700307	7.693835392482516	7.664127242758463	7.7772881967554595
RE3340C_pos	7.122879749755239	8.033588186169146	6.968090752045256	7.968839560699264
RE3340C_neg	7.122879749755239	8.033588186169146	6.968090752045256	7.968839560699264
RE3340M_pos	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3340M_neg	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3340X_pos	7.516251583327849	9.459738978303458	7.93657905228892	9.462584067304219
RE3340X_neg	7.516251583327849	9.459738978303458	7.93657905228892	9.462584067304219
RE3341M_pos	8.853995647176394	10.36754580010534	9.158129972320681	10.074034394212555
RE3341X_pos	9.135016626233101	10.519311904830325	9.423620187350414	10.234518085739989
RE3342M_pos	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3342M_neg	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3342X_pos	0.0	0.0	0.0	0.0
RE3342X_neg	0.0	0.0	0.0	0.0
RE3343C_pos	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
RE3343C_neg	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
RE3343M_pos	1.565597175854225	4.888012585402829	1.8875252707415875	4.94063660720115
RE3343M_neg	1.565597175854225	4.888012585402829	1.8875252707415875	4.94063660720115
RE3343X_pos	7.521129278700307	7.693835392482516	7.664127242758463	7.7772881967554595
RE3343X_neg	7.521129278700307	7.693835392482516	7.664127242758463	7.7772881967554595
RE3344M_pos	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3344M_neg	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3344X_pos	5.875780063068488	8.4761386254757	6.308521062193259	8.457873322486426
RE3344X_neg	5.875780063068488	8.4761386254757	6.308521062193259	8.457873322486426
RE3345C_pos	0.0	0.0	0.0	0.0
RE3345C_neg	0.0	0.0	0.0	0.0
RE3345M_pos	8.588489782469999	9.798520403147885	8.986581590975394	9.736858515169956
RE3345M_neg	8.588489782469999	9.798520403147885	8.986581590975394	9.736858515169956
RE3345R_pos	10.123022066288474	10.726056336763603	10.365174159244491	10.661279302158581
RE3345R_neg	10.123022066288474	10.726056336763603	10.365174159244491	10.661279302158581
RE3345X_pos	10.123022066288474	10.726056336763603	10.365174159244491	10.661279302158581
RE3345X_neg	10.123022066288474	10.726056336763603	10.365174159244491	10.661279302158581
RE3346C_pos	6.570311124318805	7.619633095779146	6.847621155793381	7.574025797924806
RE3346C_neg	6.570311124318805	7.619633095779146	6.847621155793381	7.574025797924806
RE3346M_pos	10.01495498931622	10.808151726582462	10.14772643998863	10.874919889686998
RE3346R_pos	5.509695841933387	8.514516816454005	6.0557162635125446	8.69554150852693
RE3346R_neg	5.509695841933387	8.514516816454005	6.0557162635125446	8.69554150852693
RE3347C_pos	0.0	0.0	0.0	0.0
RE3347C_neg	0.0	0.0	0.0	0.0
RE3352C_pos	0.0	0.0	0.0	0.0
RE3352C_neg	0.0	0.0	0.0	0.0
RE3367C_pos	0.0	0.0	0.070389327891398	0.21412480535284734
RE3367E_pos	0.0	0.12432813500220177	0.0	0.0
RE3367X_pos	0.0	0.12432813500220177	0.0	0.0
RE3370C_pos	0.0	0.0	0.0	0.0
RE3370R_pos	0.0	0.0	0.0	0.0
RE3372C_pos	0.0	0.0	0.0	0.0
RE3372C_neg	0.0	0.0	0.0	0.0
RE3381C_pos	0.0	0.0	0.0	0.0
RE3381C_neg	0.0	0.0	0.0	0.0
RE3381E_pos	0.0	0.0	0.0	0.0
RE3381E_neg	0.0	0.0	0.0	0.0
RE3381L_pos	3.3936907641874536	4.733896605247495	3.8875252707415875	4.9954845188775066
RE3381L_neg	3.3936907641874536	4.733896605247495	3.8875252707415875	4.9954845188775066
RE3383M_pos	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3383M_neg	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3384M_pos	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3384M_neg	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3385M_pos	8.853995647176394	10.36754580010534	9.158129972320681	10.074034394212555
RE3386M_pos	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3386M_neg	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3387M_pos	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3387M_neg	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3388M_pos	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3388M_neg	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3389M_pos	8.853995647176394	10.36754580010534	9.158129972320681	10.074034394212555
RE3390M_pos	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3390M_neg	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3391M_pos	0.0	0.0	0.0	0.0
RE3391M_neg	0.0	0.0	0.0	0.0
RE3392M_pos	0.0	0.0	0.0	0.0
RE3392M_neg	0.0	0.0	0.0	0.0
RE3393M_pos	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3393M_neg	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3394M_pos	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3394M_neg	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3395M_pos	8.853995647176394	10.36754580010534	9.158129972320681	10.074034394212555
RE3396M_pos	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3396M_neg	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3397M_pos	8.853995647176394	10.36754580010534	9.158129972320681	10.074034394212555
RE3398M_pos	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3398M_neg	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3399M_pos	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3399M_neg	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3400M_pos	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3400M_neg	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3401M_pos	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3401M_neg	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3402M_pos	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3402M_neg	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3403M_pos	0.0	0.0	0.0	0.0
RE3403M_neg	0.0	0.0	0.0	0.0
RE3404M_pos	0.0	0.0	0.0	0.0
RE3404M_neg	0.0	0.0	0.0	0.0
RE3407C_pos	0.0	0.0	0.0	0.0
RE3408C_pos	0.0	0.0	0.0	0.0
RE3408C_neg	0.0	0.0	0.0	0.0
RE3409C_pos	0.0	0.0	0.0	0.0
RE3411C_pos	0.0	0.0	0.0	0.0
RE3411C_neg	0.0	0.0	0.0	0.0
RE3412C_pos	0.0	0.0	0.0	0.0
RE3413C_pos	0.0	0.0	0.0	0.0
RE3413C_neg	0.0	0.0	0.0	0.0
RE3414C_pos	0.0	0.0	0.0	0.0
RE3414C_neg	0.0	0.0	0.0	0.0
RE3415C_pos	0.0	0.0	0.0	0.0
RE3415C_neg	0.0	0.0	0.0	0.0
RE3417C_pos	0.0	0.0	0.0	0.0
RE3417C_neg	0.0	0.0	0.0	0.0
RE3420C_pos	0.0	0.0	0.0	0.0
RE3420C_neg	0.0	0.0	0.0	0.0
RE3421M_pos	0.0	0.0	0.0	0.0
RE3421M_neg	0.0	0.0	0.0	0.0
RE3421R_pos	0.0	0.0	0.0	0.0
RE3421R_neg	0.0	0.0	0.0	0.0
RE3422C_pos	0.0	0.0	0.0	0.0
RE3422C_neg	0.0	0.0	0.0	0.0
RE3423C_pos	0.0	0.0	0.0	0.0
RE3423C_neg	0.0	0.0	0.0	0.0
RE3430C_pos	5.537606691495291	7.571221725048103	5.675251386050259	7.778208576398088
RE3430C_neg	5.537606691495291	7.571221725048103	5.675251386050259	7.778208576398088
RE3430M_pos	0.0	0.0	0.0	0.0
RE3430M_neg	0.0	0.0	0.0	0.0
RE3430X_pos	0.0	0.0	0.0	0.0
RE3430X_neg	0.0	0.0	0.0	0.0
RE3431C_pos	0.0	0.0	0.0	0.0
RE3431C_neg	0.0	0.0	0.0	0.0
RE3432C_pos	5.537606691495291	7.571221725048103	5.675251386050259	7.778208576398088
RE3432C_neg	5.537606691495291	7.571221725048103	5.675251386050259	7.778208576398088
RE3432M_pos	0.0	0.0	0.0	0.0
RE3432M_neg	0.0	0.0	0.0	0.0
RE3432X_pos	0.0	0.0	0.0	0.0
RE3432X_neg	0.0	0.0	0.0	0.0
RE3434C_pos	0.0	0.0	0.0	0.0
RE3434R_pos	0.0	0.0	0.0	0.0
RE3435C_pos	0.0	0.0	0.0	0.0
RE3435R_pos	0.0	0.0	0.0	0.0
RE3436C_pos	0.0	0.0	0.0	0.0
RE3436R_pos	0.0	0.0	0.0	0.0
RE3437C_pos	0.0	0.0	0.0	0.0
RE3437C_neg	0.0	0.0	0.0	0.0
RE3440C_pos	0.0	0.0	0.0	0.0
RE3440R_pos	0.0	0.0	0.0	0.0
RE3443M_pos	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3443M_neg	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3443X_pos	0.0	0.0	0.0	0.0
RE3443X_neg	0.0	0.0	0.0	0.0
RE3444C_pos	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
RE3444C_neg	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
RE3444M_pos	1.565597175854225	4.888012585402829	1.8875252707415875	4.94063660720115
RE3444M_neg	1.565597175854225	4.888012585402829	1.8875252707415875	4.94063660720115
RE3444X_pos	7.521129278700307	7.693835392482516	7.664127242758463	7.7772881967554595
RE3444X_neg	7.521129278700307	7.693835392482516	7.664127242758463	7.7772881967554595
RE3445M_pos	8.853995647176394	10.36754580010534	9.158129972320681	10.074034394212555
RE3445X_pos	9.135016626233101	10.519311904830325	9.423620187350414	10.234518085739989
RE3446C_pos	0.0	0.0	0.0	0.0
RE3446C_neg	0.0	0.0	0.0	0.0
RE3446M_pos	8.588489782469999	9.798520403147885	8.986581590975394	9.736858515169956
RE3446M_neg	8.588489782469999	9.798520403147885	8.986581590975394	9.736858515169956
RE3446R_pos	10.123022066288474	10.726056336763603	10.365174159244491	10.661279302158581
RE3446R_neg	10.123022066288474	10.726056336763603	10.365174159244491	10.661279302158581
RE3446X_pos	10.123022066288474	10.726056336763603	10.365174159244491	10.661279302158581
RE3446X_neg	10.123022066288474	10.726056336763603	10.365174159244491	10.661279302158581
RE3447M_pos	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3447M_neg	8.484581250292921	9.960827334634352	8.881236347427874	9.898858313877327
RE3447X_pos	5.875780063068488	8.4761386254757	6.308521062193259	8.457873322486426
RE3447X_neg	5.875780063068488	8.4761386254757	6.308521062193259	8.457873322486426
RE3448C_pos	7.122879749755239	8.033588186169146	6.968090752045256	7.968839560699264
RE3448C_neg	7.122879749755239	8.033588186169146	6.968090752045256	7.968839560699264
RE3448M_pos	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3448M_neg	8.77033352995656	10.40064465911119	9.061992153734222	10.38949152603404
RE3448X_pos	7.516251583327849	9.459738978303458	7.93657905228892	9.462584067304219
RE3448X_neg	7.516251583327849	9.459738978303458	7.93657905228892	9.462584067304219
RE3449C_pos	0.0	0.0	0.0	0.0
RE3449C_neg	0.0	0.0	0.0	0.0
RE3451C_pos	0.0	0.0	0.0	0.0
RE3452C_pos	0.0	0.0	0.0	0.0
RE3452C_neg	0.0	0.0	0.0	0.0
RE3453C_pos	0.0	0.0	0.0	0.0
RE3453C_neg	0.0	0.0	0.0	0.0
RE3454C_pos	0.0	0.0	0.0	0.0
RE3455C_pos	0.0	0.0	0.0	0.0
RE3457C_pos	0.0	0.0	0.0	0.0
RE3458C_pos	0.0	0.0	0.0	0.0
RE3458C_neg	0.0	0.0	0.0	0.0
RE3459C_pos	0.0	0.0	0.0	0.0
RE3459C_neg	0.0	0.0	0.0	0.0
RE3460C_pos	0.0	0.0	0.0	0.0
RE3464C_pos	0.0	0.0	0.0	0.0
RE3464R_pos	0.0	0.0	0.0	0.0
RE3469C_pos	0.0	0.0	0.0	0.0
RE3469C_neg	0.0	0.0	0.0	0.0
RE3470C_pos	5.537606691495291	7.571221725048103	5.675251386050259	7.778208576398088
RE3470C_neg	5.537606691495291	7.571221725048103	5.675251386050259	7.778208576398088
RE3470M_pos	0.0	0.0	0.0	0.0
RE3470M_neg	0.0	0.0	0.0	0.0
RE3470X_pos	0.0	0.0	0.0	0.0
RE3470X_neg	0.0	0.0	0.0	0.0
RE3474C_pos	0.0	0.0	0.0	0.0
RE3474R_pos	0.0	0.0	0.0	0.0
RE3475C_pos	0.0	0.0	0.0	0.0
RE3475N_pos	0.0	0.12432813500220177	0.0	0.23878685958711648
RE3476C_pos	5.537606691495291	7.571221725048103	5.675251386050259	7.778208576398088
RE3476C_neg	5.537606691495291	7.571221725048103	5.675251386050259	7.778208576398088
RE3476M_pos	0.0	0.0	0.0	0.0
RE3476M_neg	0.0	0.0	0.0	0.0
RE3476X_pos	0.0	0.0	0.0	0.0
RE3476X_neg	0.0	0.0	0.0	0.0
RE3477C_pos	0.0	0.0	0.0	0.0
RE3477C_neg	0.0	0.0	0.0	0.0
RE3485C_pos	0.0	0.0	0.0	0.0
RE3485N_pos	0.0	0.12432813500220177	0.0	0.23878685958711648
RE3486C_pos	0.0	0.0	0.0	0.0
RE3486C_neg	0.0	0.0	0.0	0.0
RE3488C_pos	0.0	0.0	0.0	0.0
RE3488N_pos	1.9068905956085185	2.6712933724815757	2.37016428054021	2.565597175854225
RE3488R_pos	1.9068905956085185	2.6712933724815757	2.37016428054021	2.565597175854225
RE3488X_pos	6.484299281164517	7.044503410297552	6.6782127864213665	6.8376910004285625
RE3490C_pos	0.0	0.0	0.0	0.0
RE3490C_neg	0.0	0.0	0.0	0.0
RE3491C_pos	0.0	0.0	0.0	0.0
RE3491C_neg	0.0	0.0	0.0	0.0
RE3492C_pos	0.0	0.0	0.0	0.0
RE3492C_neg	0.0	0.0	0.0	0.0
RE3493C_pos	0.0	0.0	0.0	0.0
RE3493C_neg	0.0	0.0	0.0	0.0
RE3494C_pos	0.0	0.0	0.0	0.0
RE3494C_neg	0.0	0.0	0.0	0.0
RE3495C_pos	0.0	0.0	0.0	0.0
RE3495C_neg	0.0	0.0	0.0	0.0
RE3496C_pos	0.0	0.0	0.0	0.0
RE3496C_neg	0.0	0.0	0.0	0.0
RE3496N_pos	0.0	0.0	0.0	0.0
RE3496N_neg	0.0	0.0	0.0	0.0
RE3498N_pos	0.0	0.12432813500220177	0.0	0.23878685958711648
RE3498R_pos	0.0	0.0	0.0	0.0
RE3499C_pos	0.0	0.0	0.0	0.0
RE3499C_neg	0.0	0.0	0.0	0.0
RE3500C_pos	0.0	0.0	0.0	0.0
RE3500C_neg	0.0	0.0	0.0	0.0
RE3500R_pos	0.0	0.0	0.0	0.0
RE3500R_neg	0.0	0.0	0.0	0.0
RE3500X_pos	0.0	0.0	0.0	0.0
RE3500X_neg	0.0	0.0	0.0	0.0
RE3501C_pos	0.0	0.0	0.0	0.0
RE3501C_neg	0.0	0.0	0.0	0.0
RE3501R_pos	0.0	0.0	0.0	0.0
RE3501R_neg	0.0	0.0	0.0	0.0
RE3501X_pos	0.0	0.0	0.0	0.0
RE3501X_neg	0.0	0.0	0.0	0.0
RE3502C_pos	5.537606691495291	7.571221725048103	5.675251386050259	7.778208576398088
RE3502C_neg	5.537606691495291	7.571221725048103	5.675251386050259	7.778208576398088
RE3502X_pos	0.0	0.0	0.0	0.0
RE3502X_neg	0.0	0.0	0.0	0.0
RE3503C_pos	0.0	0.0	0.0	0.0
RE3503N_pos	0.0	0.12432813500220177	0.0	0.23878685958711648
RE3506C_pos	0.0	0.0	0.0	0.0
RE3506R_pos	0.0	0.0	0.0	0.0
RE3511C_pos	0.0	0.0	0.0	0.0
RE3511M_pos	0.0	0.0	0.0	0.0
RE3511R_pos	0.0	0.0	0.0	0.0
RE3513C_pos	0.0	0.0	0.0	0.0
RE3513N_pos	0.0	0.12432813500220177	0.0	0.23878685958711648
RE3513R_pos	0.0	0.0	0.0	0.0
RE3514C_pos	0.0	0.0	0.0	0.0
RE3514R_pos	0.0	0.0	0.0	0.0
RE3515C_pos	0.0	0.0	0.0	0.0
RE3515C_neg	0.0	0.0	0.0	0.0
RE3518C_pos	0.0	0.0	0.0	0.0
RE3518R_pos	0.0	0.0	0.0	0.0
RE3519C_pos	0.0	0.0	0.0	0.0
RE3519C_neg	0.0	0.0	0.0	0.0
RE3519R_pos	0.0	0.0	0.0	0.0
RE3519R_neg	0.0	0.0	0.0	0.0
RE3519X_pos	0.0	0.0	0.0	0.0
RE3519X_neg	0.0	0.0	0.0	0.0
RE3520C_pos	7.339404657907824	8.699260110269535	7.523953939496699	8.942837023056079
RE3520C_neg	7.339404657907824	8.699260110269535	7.523953939496699	8.942837023056079
RE3520E_pos	3.2203299548795554	3.8011586560936985	2.2357270598380583	3.7015490569430707
RE3520E_neg	3.2203299548795554	3.8011586560936985	2.2357270598380583	3.7015490569430707
RE3520M_pos	10.819253042427096	11.194701459777855	11.005750849651312	11.296772847705833
RE3520M_neg	10.819253042427096	11.194701459777855	11.005750849651312	11.296772847705833
RE3520N_pos	7.339404657907824	8.699260110269535	7.523953939496699	8.942837023056079
RE3520N_neg	7.339404657907824	8.699260110269535	7.523953939496699	8.942837023056079
RE3521C_pos	0.0	0.0	0.0	0.0
RE3521C_neg	0.0	0.0	0.0	0.0
RE3521M_pos	8.619192891837297	9.267348520202452	8.712733330625033	9.08520686730997
RE3521M_neg	8.619192891837297	9.267348520202452	8.712733330625033	9.08520686730997
RE3521R_pos	2.903038270112912	6.394719912994065	3.3088850574117634	6.610581958492531
RE3521R_neg	2.903038270112912	6.394719912994065	3.3088850574117634	6.610581958492531
RE3521X_pos	0.0	0.0	0.0	0.0
RE3521X_neg	0.0	0.0	0.0	0.0
RE3522C_pos	0.0	0.0	0.0	0.0
RE3522R_pos	0.0	0.0	0.0	0.0
RE3524R_pos	0.0	0.0	0.0	0.0
RE3524R_neg	0.0	0.0	0.0	0.0
RE3525C_pos	0.722466024471091	0.6780719051126377	0.4222330006830478	0.29865831556451516
RE3525M_pos	0.0	0.0	0.0	0.0
RE3525N_pos	0.0	0.0	0.0	0.0
RE3525R_pos	0.0	0.0	0.0	0.0
RE3525X_pos	0.0	0.0	0.0	0.0
RE3526C_pos	0.722466024471091	0.6780719051126377	0.4222330006830478	0.29865831556451516
RE3526M_pos	0.0	0.0	0.0	0.0
RE3526X_pos	0.0	0.0	0.0	0.0
RE3532C_pos	0.0	0.0	0.0	0.0
RE3532C_neg	0.0	0.0	0.0	0.0
RE3532M_pos	8.619192891837297	9.267348520202452	8.712733330625033	9.08520686730997
RE3532M_neg	8.619192891837297	9.267348520202452	8.712733330625033	9.08520686730997
RE3532R_pos	2.903038270112912	6.394719912994065	3.3088850574117634	6.610581958492531
RE3532R_neg	2.903038270112912	6.394719912994065	3.3088850574117634	6.610581958492531
RE3533C_pos	0.0	0.0	0.0	0.0
RE3533C_neg	0.0	0.0	0.0	0.0
RE3533M_pos	8.619192891837297	9.267348520202452	8.712733330625033	9.08520686730997
RE3533M_neg	8.619192891837297	9.267348520202452	8.712733330625033	9.08520686730997
RE3533R_pos	2.903038270112912	6.394719912994065	3.3088850574117634	6.610581958492531
RE3533R_neg	2.903038270112912	6.394719912994065	3.3088850574117634	6.610581958492531
RE3534C_pos	0.0	0.0	0.0	0.0
RE3534C_neg	0.0	0.0	0.0	0.0
RE3534M_pos	8.619192891837297	9.267348520202452	8.712733330625033	9.08520686730997
RE3534M_neg	8.619192891837297	9.267348520202452	8.712733330625033	9.08520686730997
RE3534R_pos	2.903038270112912	6.394719912994065	3.3088850574117634	6.610581958492531
RE3534R_neg	2.903038270112912	6.394719912994065	3.3088850574117634	6.610581958492531
RE3535R_pos	0.0	0.0	0.0	0.0
RE3535R_neg	0.0	0.0	0.0	0.0
RE3536C_pos	0.0	0.0	0.0	0.0
RE3536C_neg	0.0	0.0	0.0	0.0
RE3537C_pos	0.0	0.0	0.0	0.0
RE3537C_neg	0.0	0.0	0.0	0.0
RE3550X_pos	0.0	0.0	0.0	0.0
RE3551X_pos	0.0	0.0	0.0	0.0
RE3551X_neg	0.0	0.0	0.0	0.0
RE3552X_pos	0.0	0.0	0.0	0.0
RE3552X_neg	0.0	0.0	0.0	0.0
RE3554C_pos	0.0	0.0	0.0	0.0
RE3554C_neg	0.0	0.0	0.0	0.0
RE3554M_pos	8.619192891837297	9.267348520202452	8.712733330625033	9.08520686730997
RE3554M_neg	8.619192891837297	9.267348520202452	8.712733330625033	9.08520686730997
RE3554R_pos	2.903038270112912	6.394719912994065	3.3088850574117634	6.610581958492531
RE3554R_neg	2.903038270112912	6.394719912994065	3.3088850574117634	6.610581958492531
RE3556C_pos	0.0	0.0	0.0	0.0
RE3556C_neg	0.0	0.0	0.0	0.0
RE3557C_pos	0.0	0.0	0.0	0.0
RE3557C_neg	0.0	0.0	0.0	0.0
RE3557M_pos	8.619192891837297	9.267348520202452	8.712733330625033	9.08520686730997
RE3557M_neg	8.619192891837297	9.267348520202452	8.712733330625033	9.08520686730997
RE3557R_pos	2.903038270112912	6.394719912994065	3.3088850574117634	6.610581958492531
RE3557R_neg	2.903038270112912	6.394719912994065	3.3088850574117634	6.610581958492531
RE3559M_pos	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3559M_neg	7.363959506890696	8.547048750571799	7.7391055067937495	8.466015264126275
RE3559X_pos	0.0	0.0	0.0	0.0
RE3559X_neg	0.0	0.0	0.0	0.0
RE3560C_pos	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
RE3560C_neg	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
RE3560M_pos	1.565597175854225	4.888012585402829	1.8875252707415875	4.94063660720115
RE3560M_neg	1.565597175854225	4.888012585402829	1.8875252707415875	4.94063660720115
