	Treg_Spleen_Treg3_L2	exTreg_Lymph_exTreg1_L1	Treg_Lymph_Treg6_L2	Treg_Spleen_Treg2_L1	exTreg_Spleen_exTreg9_L1
EX_vacc(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_vacc(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_val_L(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_val_L(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_vitd2(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_vitd2(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_vitd3(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_whddca(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_whddca(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_whhdca(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_whhdca(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_whtststerone(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_whtststerone(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_whttdca(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_whttdca(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xolest_hs(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_xolest_hs(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xolest2_hs(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_xolest2_hs(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xoltri24(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_xoltri24(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xoltri25(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_xoltri25(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xoltri27(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_xoltri27(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xyl_D(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_xyl_D(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_xylt(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_yvite(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_yvite(e)_neg	0.0	0.0	0.0	0.0	0.0
F1Atg_pos	0.0	0.0	0.0	0.0	0.0
F1Atg_neg	0.0	0.0	0.0	0.0	0.0
F1PGT_pos	5.570386576677859	4.515527737048004	5.652607582430412	5.361245880103721	4.93503517137756
F1PGT_neg	5.570386576677859	4.515527737048004	5.652607582430412	5.361245880103721	4.93503517137756
F6Tg_pos	1.8113205142375826	0.2735424040151064	1.7315331087496622	1.7285884791325223	1.0489453254718721
FA120ACPH_pos	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA120ACPH_neg	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA140ACPH_pos	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA140ACPH_neg	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA141ACPH_pos	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA141ACPH_neg	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA160ACPH_pos	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA160ACPH_neg	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA161ACPH_pos	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA161ACPH_neg	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA180ACPH_pos	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA180ACPH_neg	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA181ACPH_pos	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA181ACPH_neg	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA1821ACPH_pos	0.0	0.0	0.0	0.0	0.0
FA1821ACPH_neg	0.0	0.0	0.0	0.0	0.0
FA1822ACPH_pos	0.0	0.0	0.0	0.0	0.0
FA1822ACPH_neg	0.0	0.0	0.0	0.0	0.0
FA182ACPH_pos	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FA182ACPH_neg	0.024931104778706217	0.15032029931304075	0.0	0.0	0.0
FACOAL140i_pos	0.0	0.0	0.0	0.0	0.0
FACOAL150_pos	0.0	0.0	0.0	0.0	0.0
FACOAL150_neg	0.0	0.0	0.0	0.0	0.0
FACOAL160i_pos	0.0	0.0	0.0	0.0	0.0
FACOAL161_pos	0.0	0.0	0.0	0.0	0.0
FACOAL161_neg	0.0	0.0	0.0	0.0	0.0
FACOAL170_pos	0.0	0.0	0.0	0.0	0.0
FACOAL170_neg	0.0	0.0	0.0	0.0	0.0
FACOAL180i_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1812_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1812_neg	0.0	0.0	0.0	0.0	0.0
FACOAL1813_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1813_neg	0.0	0.0	0.0	0.0	0.0
FACOAL181i_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1821_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1821_neg	0.0	0.0	0.0	0.0	0.0
FACOAL1822_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1822_neg	0.0	0.0	0.0	0.0	0.0
FACOAL1831_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1831_neg	0.0	0.0	0.0	0.0	0.0
FACOAL1832_pos	0.0	0.0	0.0	0.0	0.0
FACOAL1832_neg	0.0	0.0	0.0	0.0	0.0
FACOAL184_pos	0.0	0.0	0.0	0.0	0.0
FACOAL184_neg	0.0	0.0	0.0	0.0	0.0
FACOAL191_pos	0.0	0.0	0.0	0.0	0.0
FACOAL200_pos	0.0	0.0	0.0	0.0	0.0
FACOAL203_pos	0.0	0.0	0.0	0.0	0.0
FACOAL203_neg	0.0	0.0	0.0	0.0	0.0
FACOAL204_pos	0.0	0.0	0.0	0.0	0.0
FACOAL204_neg	0.0	0.0	0.0	0.0	0.0
FACOAL2042_pos	0.0	0.0	0.0	0.0	0.0
FACOAL2042_neg	0.0	0.0	0.0	0.0	0.0
FACOAL205_pos	0.0	0.0	0.0	0.0	0.0
FACOAL205_neg	0.0	0.0	0.0	0.0	0.0
FACOAL206_pos	0.0	0.0	0.0	0.0	0.0
FACOAL206_neg	0.0	0.0	0.0	0.0	0.0
FACOAL224_pos	0.0	0.0	0.0	0.0	0.0
FACOAL224_neg	0.0	0.0	0.0	0.0	0.0
FACOAL2251_pos	0.0	0.0	0.0	0.0	0.0
FACOAL2251_neg	0.0	0.0	0.0	0.0	0.0
FACOAL2252_pos	0.0	0.0	0.0	0.0	0.0
FACOAL2252_neg	0.0	0.0	0.0	0.0	0.0
FACOAL226_pos	0.0	0.0	0.0	0.0	0.0
FACOAL226_neg	0.0	0.0	0.0	0.0	0.0
FACOAL240_pos	0.0	0.0	0.0	0.0	0.0
FACOAL240_neg	0.0	0.0	0.0	0.0	0.0
FACOAL241_pos	0.0	0.0	0.0	0.0	0.0
FACOAL241_neg	0.0	0.0	0.0	0.0	0.0
FACOAL244_1_pos	0.0	0.0	0.0	0.0	0.0
FACOAL244_1_neg	0.0	0.0	0.0	0.0	0.0
FACOAL245_1_pos	0.0	0.0	0.0	0.0	0.0
FACOAL245_1_neg	0.0	0.0	0.0	0.0	0.0
FACOAL245_2_pos	0.0	0.0	0.0	0.0	0.0
FACOAL245_2_neg	0.0	0.0	0.0	0.0	0.0
FACOAL246_1_pos	0.0	0.0	0.0	0.0	0.0
FACOAL246_1_neg	0.0	0.0	0.0	0.0	0.0
FACOAL260_pos	0.0	0.0	0.0	0.0	0.0
FACOAL260_neg	0.0	0.0	0.0	0.0	0.0
FACOAL40im_pos	0.0	0.0	0.0	0.0	0.0
FACOAL80i_pos	0.0	0.0	0.0	0.0	0.0
FADDP_pos	2.580261214080422	2.4337558505443235	2.6080413121859785	2.5882466457641202	2.5254827658567027
FADH2tru_pos	0.0	0.0	0.0	0.0	0.0
FADH2tx_pos	0.0	0.0	0.0	0.0	0.0
FADH2tx_neg	0.0	0.0	0.0	0.0	0.0
FADtru_pos	0.0	0.0	0.0	0.0	0.0
FADtx_pos	0.0	0.0	0.0	0.0	0.0
FADtx_neg	0.0	0.0	0.0	0.0	0.0
FAEL183_pos	0.3552315492409841	0.6113331114019186	0.4645997614074696	0.1004947207530655	0.17576897277243936
FAEL184_pos	0.3552315492409841	0.6113331114019186	0.4645997614074696	0.1004947207530655	0.17576897277243936
FAEL204_pos	0.3552315492409841	0.6113331114019186	0.4645997614074696	0.1004947207530655	0.17576897277243936
FAEL205_pos	0.3552315492409841	0.6113331114019186	0.4645997614074696	0.1004947207530655	0.17576897277243936
FAH1_pos	0.0	0.9017513855768461	0.0	0.0	0.0
FAH2_pos	0.0	0.9017513855768461	0.0	0.0	0.0
FAH3_pos	0.0	0.9017513855768461	0.0	0.0	0.0
FALDH_pos	0.0	0.0	0.0	0.0	0.0
FALDH_neg	0.0	0.0	0.0	0.0	0.0
FALDtly_pos	0.0	0.0	0.0	0.0	0.0
FALDtly_neg	0.0	0.0	0.0	0.0	0.0
FALDtm_pos	0.0	0.0	0.0	0.0	0.0
FALDtm_neg	0.0	0.0	0.0	0.0	0.0
FAOXC11_pos	0.0	0.0	0.0	0.0	0.0
FAOXC140_pos	0.0	0.0	0.0	0.0	0.0
FAOXC150m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC160_pos	0.0	0.0	0.0	0.0	0.0
FAOXC16080m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC16080x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC161802m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC16180m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC170m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC180_pos	0.0	0.0	0.0	0.0	0.0
FAOXC180x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC1811601m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC1811602m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC1811603m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC182806m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC18280m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC183803m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC183806m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC183806x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC18480m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC18480x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC200180m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC200180x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2031836m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC204_pos	0.0	0.0	0.0	0.0	0.0
FAOXC204184m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2051843m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2051843x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2242046m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2242046x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2251836m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2251836x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2252053m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2252053x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC226_pos	0.0	0.0	0.0	0.0	0.0
FAOXC226205m_pos	0.0	0.0	0.0	0.0	0.0
FAOXC226205x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC240200x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC241181x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2442246x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2452253x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC2452256x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC246226x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC260240x_pos	0.0	0.0	0.0	0.0	0.0
FAOXC80_pos	0.0	0.0	0.0	0.0	0.0
FAS100COA_pos	0.0	0.0	0.0	0.0	0.0
FAS120COA_pos	0.0	0.0	0.0	0.0	0.0
FAS140COA_pos	0.0	0.0	0.0	0.0	0.0
FAS160COA_pos	0.0	0.0	0.0	0.0	0.0
FAS180COA_pos	0.0	0.0	0.0	0.0	0.0
FAS80COA_L_pos	0.0	0.0	0.0	0.0	0.0
FATP1t_pos	3.6817990702664014	4.152475627707587	4.108494685936118	3.5802136610095476	3.4702410751307973
FATP1t_neg	3.6817990702664014	4.152475627707587	4.108494685936118	3.5802136610095476	3.4702410751307973
FATP2t_pos	0.0	0.0	0.0	0.0	0.0
FATP2t_neg	0.0	0.0	0.0	0.0	0.0
FATP3t_pos	0.0	0.0	0.0	0.0	0.0
FATP3t_neg	0.0	0.0	0.0	0.0	0.0
FATP4t_pos	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
FATP4t_neg	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
FATP5t_pos	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
FATP5t_neg	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
FATP6t_pos	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
FATP6t_neg	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
FATP7t_pos	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
FATP7t_neg	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
FATP8t_pos	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
FATP8t_neg	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
FATP9t_pos	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
FATP9t_neg	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
FBA_pos	0.0	0.5336248889334935	0.0	0.0	0.0
FBA_neg	0.0	0.5336248889334935	0.0	0.0	0.0
FBA2_pos	0.0	0.5336248889334935	0.0	0.0	0.0
FBA2_neg	0.0	0.5336248889334935	0.0	0.0	0.0
FBA4_pos	0.0	0.5336248889334935	0.0	0.0	0.0
FBA4_neg	0.0	0.5336248889334935	0.0	0.0	0.0
FBA5_pos	0.0	0.5336248889334935	0.0	0.0	0.0
FBA5_neg	0.0	0.5336248889334935	0.0	0.0	0.0
FBP_pos	0.0	0.0	0.052581523285038866	0.0	0.0
FBP26_pos	3.294451614980876	3.1488978828298277	3.260849212373143	3.263562827903203	2.548379614180357
FCLTm_pos	0.0	0.0	0.0	0.0	0.0
FCOAH_pos	0.0	0.0	0.0	0.0	0.0
FDH_pos	0.0	0.0	0.0	0.0	0.0
FE2t_pos	0.0	0.0	0.0	0.0	0.0
FE2tm_pos	0.0	0.0	0.0	0.0	0.0
FE3R2e_pos	0.10702569909884273	0.4731194223370771	0.3555195574235226	0.3545290033430778	0.0
FK_pos	0.0	0.0	0.0	0.0	0.0
FKYNH_pos	0.0	0.0	0.0	0.0	0.0
FMNAT_pos	5.846099624891938	5.6727269556266435	5.8129824339458045	5.872776265406843	5.965986590797836
FOLR2_pos	0.0	0.0	0.0	0.0	0.0
FOLt2_pos	4.196798933534977	4.377113866842892	4.549087901954808	4.059340472436416	4.105765358471894
FOLt2_neg	4.196798933534977	4.377113866842892	4.549087901954808	4.059340472436416	4.105765358471894
FORMCOAtx_pos	0.0	0.0	0.0	0.0	0.0
FORMCOAtx_neg	0.0	0.0	0.0	0.0	0.0
FORt2m_pos	0.0	0.0	0.0	0.0	0.0
FORt2m_neg	0.0	0.0	0.0	0.0	0.0
FORtr_pos	0.0	0.0	0.0	0.0	0.0
FORtr_neg	0.0	0.0	0.0	0.0	0.0
FORtrn_pos	0.0	0.0	0.0	0.0	0.0
FORtrn_neg	0.0	0.0	0.0	0.0	0.0
FPGS_pos	0.0	0.0	0.0	0.0	0.0
FPGS2_pos	0.0	0.0	0.0	0.0	0.0
FPGS2m_pos	0.0	0.0	0.0	0.0	0.0
FPGS3_pos	0.0	0.0	0.0	0.0	0.0
FPGS3m_pos	0.0	0.0	0.0	0.0	0.0
FPGS4_pos	0.0	0.0	0.0	0.0	0.0
FPGS4m_pos	0.0	0.0	0.0	0.0	0.0
FPGS5_pos	0.0	0.0	0.0	0.0	0.0
FPGS5m_pos	0.0	0.0	0.0	0.0	0.0
FPGS6_pos	0.0	0.0	0.0	0.0	0.0
FPGS6m_pos	0.0	0.0	0.0	0.0	0.0
FPGS7_pos	0.0	0.0	0.0	0.0	0.0
FPGS7m_pos	0.0	0.0	0.0	0.0	0.0
FPGS8_pos	0.0	0.0	0.0	0.0	0.0
FPGS8m_pos	0.0	0.0	0.0	0.0	0.0
FPGS9_pos	0.0	0.0	0.0	0.0	0.0
FPGS9m_pos	0.0	0.0	0.0	0.0	0.0
FPGSm_pos	0.0	0.0	0.0	0.0	0.0
FRDPtc_pos	0.0	0.0	0.0	0.0	0.0
FRDPtc_neg	0.0	0.0	0.0	0.0	0.0
FRDPtr_pos	0.0	0.0	0.0	0.0	0.0
FRDPtr_neg	0.0	0.0	0.0	0.0	0.0
FRTT_pos	6.367514602820043	4.513556950759348	6.263767594922762	6.314104636306227	5.867660150707878
FRUt1r_pos	4.787203835972116	4.21999317398809	4.607295123398931	4.551008435050232	5.0556103160104255
FRUt1r_neg	4.787203835972116	4.21999317398809	4.607295123398931	4.551008435050232	5.0556103160104255
FRUt4_pos	0.1637858502604286	0.6595023056079843	0.07660666702812538	0.08695980495051686	0.0
FRUt4_neg	0.1637858502604286	0.6595023056079843	0.07660666702812538	0.08695980495051686	0.0
FT_pos	0.0	0.0	0.0	0.0	0.0
FTCD_pos	0.0	0.9933941782021347	0.0	0.0	0.0
FTHFCL_pos	0.0	0.0	0.0	0.0	0.0
FTHFDH_pos	0.0	0.0	0.0	0.0	0.0
FTHFL_pos	0.0	0.0	0.0	0.0	0.0
FTHFLm_pos	0.0	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCASE2e_pos	4.877456993528833	4.536835845426242	4.3786200321640205	4.908870316638975	4.647459785537768
FUCASE2ly_pos	6.009841408629049	5.656674719997038	5.8190519886999095	5.938582804265182	6.17401131120656
FUCASEe_pos	4.877456993528833	4.536835845426242	4.3786200321640205	4.908870316638975	4.647459785537768
FUCASEly_pos	6.009841408629049	5.656674719997038	5.8190519886999095	5.938582804265182	6.17401131120656
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCGALGBSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCGALGBSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCGALGBSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCGALGBSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCtly_pos	0.0	0.0	0.0	0.0	0.0
FUM_pos	0.0	0.0	0.0	0.0	0.0
FUM_neg	0.0	0.0	0.0	0.0	0.0
FUMAC_pos	2.9017952219416	3.1948237064752156	2.665948928968044	3.2323887860573812	2.637182130710289
FUMm_pos	0.0	0.0	0.0	0.0	0.0
FUMm_neg	0.0	0.0	0.0	0.0	0.0
FUMSO3tm_pos	0.0	0.0	0.0	0.0	0.0
FUMSO3tm_neg	0.0	0.0	0.0	0.0	0.0
FUMSO4tm_pos	0.0	0.0	0.0	0.0	0.0
FUMSO4tm_neg	0.0	0.0	0.0	0.0	0.0
FUMtm_pos	0.0	0.0	0.0	0.0	0.0
FUMtm_neg	0.0	0.0	0.0	0.0	0.0
FUMTSULtm_pos	0.0	0.0	0.0	0.0	0.0
FUMTSULtm_neg	0.0	0.0	0.0	0.0	0.0
FUT11g_pos	0.32809438586451356	0.0	0.0	0.0	0.0
FUT12g_pos	0.32809438586451356	0.0	0.0	0.0	0.0
FUT14g_pos	0.32809438586451356	0.0	0.0	0.0	0.0
FUT15g_pos	0.32809438586451356	0.0	0.0	0.0	0.0
FUT16g_pos	0.32809438586451356	0.0	0.0	0.0	0.0
FUT17g_pos	0.32809438586451356	0.0	0.0	0.0	0.0
FUT18g_pos	0.32809438586451356	0.0	0.0	0.0	0.0
FUT31g_pos	0.0	0.0	0.0	0.0	0.0
FUT32g_pos	0.0	0.0	0.0	0.0	0.0
FUT33g_pos	0.0	0.0	0.0	0.0	0.0
FUT34g_pos	0.0	0.0	0.0	0.0	0.0
FUT35g_pos	0.0	0.0	0.0	0.0	0.0
FUT910g_pos	0.0072565942979633405	0.07152783956040107	0.0065849155463787	0.0	0.006736464743542341
FUT911g_pos	0.0072565942979633405	0.07152783956040107	0.0065849155463787	0.0	0.006736464743542341
FUT91g_pos	0.0072565942979633405	0.07152783956040107	0.0065849155463787	0.0	0.006736464743542341
FUT92g_pos	0.0072565942979633405	0.07152783956040107	0.0065849155463787	0.0	0.006736464743542341
FUT93g_pos	0.0072565942979633405	0.07152783956040107	0.0065849155463787	0.0	0.006736464743542341
FUT94g_pos	0.0072565942979633405	0.07152783956040107	0.0065849155463787	0.0	0.006736464743542341
FUT95g_pos	0.0072565942979633405	0.07152783956040107	0.0065849155463787	0.0	0.006736464743542341
FUT96g_pos	0.0072565942979633405	0.07152783956040107	0.0065849155463787	0.0	0.006736464743542341
FUT97g_pos	0.0072565942979633405	0.07152783956040107	0.0065849155463787	0.0	0.006736464743542341
FUT98g_pos	0.0072565942979633405	0.07152783956040107	0.0065849155463787	0.0	0.006736464743542341
FUT99g_pos	0.0072565942979633405	0.07152783956040107	0.0065849155463787	0.0	0.006736464743542341
G12MT1_L_pos	0.0	0.0	0.0	0.0	0.0
G12MT1_U_pos	0.0	0.0	0.0	0.0	0.0
G12MT2_L_pos	0.0	0.0	0.0	0.0	0.0
G12MT2_U_pos	0.0	0.0	0.0	0.0	0.0
G13MT_L_pos	4.8080004053078795	2.095137383108282	4.704431921833229	4.725175761717147	5.252688336021898
G13MT_U_pos	4.8080004053078795	2.095137383108282	4.704431921833229	4.725175761717147	5.252688336021898
G14T10g_pos	7.022398005245682	6.4115441886824405	7.1745147045450235	7.07689151167562	6.863645403293512
G14T11g_pos	7.022398005245682	6.4115441886824405	7.1745147045450235	7.07689151167562	6.863645403293512
G14T12g_pos	7.022398005245682	6.4115441886824405	7.1745147045450235	7.07689151167562	6.863645403293512
G14T13g_pos	7.022398005245682	6.4115441886824405	7.1745147045450235	7.07689151167562	6.863645403293512
G14T14g_pos	7.022398005245682	6.4115441886824405	7.1745147045450235	7.07689151167562	6.863645403293512
G14T15g_pos	7.022398005245682	6.4115441886824405	7.1745147045450235	7.07689151167562	6.863645403293512
G14T16g_pos	7.022398005245682	6.4115441886824405	7.1745147045450235	7.07689151167562	6.863645403293512
G14T17g_pos	7.022398005245682	6.4115441886824405	7.1745147045450235	7.07689151167562	6.863645403293512
