	WT.EPA.b_S127_L007_R1_001	Ob.911.a_S124_L007_R1_001	Ob.b_S131_L007_R1_001	WT.1012.b_S130_L007_R1_001
LNLNCACPT1_pos	6.507953169405041	7.678846582119842	8.381456430146994	6.441948190503361
LNLNCACPT2_pos	6.132371198732537	6.973840839533145	7.460988233443858	6.035183996618336
LNLNCACRNt_pos	6.051154549878513	6.982080909763738	7.855491443101874	5.893604904858294
LNLNCAt_pos	8.877897589486892	9.067972077885702	8.744699314207837	8.837722533023305
LNLNCAt_neg	8.877897589486892	9.067972077885702	8.744699314207837	8.837722533023305
LNLNCGCPT1_pos	6.507953169405041	7.678846582119842	8.381456430146994	6.441948190503361
LNLNCGCPT2_pos	6.132371198732537	6.973840839533145	7.460988233443858	6.035183996618336
LNLNCGCRNt_pos	6.051154549878513	6.982080909763738	7.855491443101874	5.893604904858294
LNLNCGt_pos	8.877897589486892	9.067972077885702	8.744699314207837	8.837722533023305
LNLNCGt_neg	8.877897589486892	9.067972077885702	8.744699314207837	8.837722533023305
LNS14DM_pos	0.0	0.0	0.0	0.0
LNSTLSr_pos	4.621172752683435	4.70376517879341	2.9541963103868754	4.001802242633985
LPASE_pos	0.46466826700344427	0.8073549220576041	0.5558161550616397	0.18903382439001715
LPCHOLt_pos	0.0	0.0	0.0	0.0
LPCHOLt_neg	0.0	0.0	0.0	0.0
LPCOXp_pos	7.603032826499619	7.874120697782825	7.3139713710590195	7.527320607877047
LPS_pos	7.10925607307133	6.708187236020708	6.729960561018015	7.348285541851202
LPS2_pos	4.07724299893246	5.421896512042248	4.33199177823206	4.62702310555406
LPS2e_pos	6.9329824099498465	5.9701634246609965	6.4431093133353645	7.121429908948958
LPS3_pos	6.048759311919856	7.380504356113594	8.83235206704786	6.35244074691265
LPS3e_pos	6.9329824099498465	5.9701634246609965	6.4431093133353645	7.121429908948958
LPS4e_pos	0.0	0.17632277264046287	0.0	0.21412480535284734
LPSe_pos	7.139551352398794	6.765667340916711	6.852747964800878	7.374343989038501
LRAT_pos	2.8298495598446904	3.404630684217612	2.9354597478052895	2.4776773275653072
LRAT1_pos	0.0	0.0	0.0	0.0
LRAT2_pos	0.0	0.0	0.0	0.0
LS3_pos	0.0	0.0	0.0	0.0
LS3_neg	0.0	0.0	0.0	0.0
LSTO1r_pos	8.577202208922648	8.530991490236632	7.331544000506969	8.080604371320732
LSTO2r_pos	8.598834136017684	8.564835417010354	7.629210885947369	8.090059475755554
LTA4H_pos	4.4409521980296365	4.877744249949002	4.752213367865143	4.4495613746132365
LTC4CP_pos	0.0	0.0	0.0	0.0
LTC4CP_neg	0.0	0.0	0.0	0.0
LTC4Sr_pos	5.084489524936252	6.42071818337442	6.9095331149468935	4.096767854714689
LTD4DP_pos	0.0	0.0	0.0	0.0
LTD4DP_neg	0.0	0.0	0.0	0.0
LTDCL_pos	5.1440463696167065	6.167117030227439	5.169524197150003	5.345183447187665
LYSMTF1n_pos	6.363171077119244	6.808513765028386	6.524815928357506	6.307610672158071
LYSMTF2n_pos	6.363171077119244	6.808513765028386	6.524815928357506	6.307610672158071
LYSMTF3n_pos	6.363171077119244	6.808513765028386	6.524815928357506	6.307610672158071
LYSOXp_pos	0.0	0.0	0.0	0.0
LYSt4_pos	3.060047383669939	3.920293300211007	5.300489844363109	2.9240998856407416
LYStiDF_pos	8.91581963867382	9.741804025309557	8.871289227811703	8.5212470833826
LYStip_pos	0.0	0.0	0.0	0.0
LYStm_pos	7.350055177204502	8.226412192788786	7.025139562278508	6.977165419349621
LYStm_neg	7.350055177204502	8.226412192788786	7.025139562278508	6.977165419349621
LYStn_pos	0.0	0.0	0.0	0.0
LYStn_neg	0.0	0.0	0.0	0.0
M1316Mg_pos	6.049630767724601	6.8746740316358075	6.425593577653059	5.8671551631075145
M13N2Tg_pos	5.036942844798256	5.204766750654613	5.12350066435096	5.0228116509156315
M13N4Tg_pos	4.396433531250992	5.023698917266407	4.778208576398088	4.203984165855989
M14NTg_pos	0.056583528366367514	0.36737106564852945	0.18903382439001715	0.0
M16N4Tg_pos	0.0	0.0	0.0	0.0
M16N6Tg_pos	1.7004397181410922	2.114367024952	1.4750848829487828	1.875780063068488
M16NTg_pos	4.512226886513957	4.934988201783478	3.854993016757	4.15623479785027
M4ATAer_pos	3.5616316303758406	3.6923713997086645	3.582556003014061	3.598126959919604
M4BET2er_pos	3.396433531250992	3.6712933724815757	3.0992952043377753	2.903038270112912
M4BTAer_pos	3.9160944229383583	4.23710477285782	4.062467143500705	3.8722377736424582
M4CET3er_pos	4.37851162325373	4.967168607532628	4.3826672527450405	4.379898163524692
M4MPDOL_Lter_pos	0.0	0.0	0.0	0.0
M4MPDOL_Uter_pos	0.0	0.0	0.0	0.0
M7MASNBterg_pos	0.0	0.0	0.0	0.0
M8MASNterg_pos	0.0	0.0	0.0	0.0
MACACI_pos	8.9692713889646	9.398893297000082	9.433585441150495	8.922287062432131
MACOXO_pos	6.775709035739387	7.630157894768849	7.654779216959517	6.230164577884252
MAGt_pos	0.0	0.0	0.0	0.0
MAGt_neg	0.0	0.0	0.0	0.0
MALSO3tm_pos	5.561020577829269	7.0522419811811385	7.613973587380225	5.363171077119244
MALSO3tm_neg	5.561020577829269	7.0522419811811385	7.613973587380225	5.363171077119244
MALSO4tm_pos	5.561020577829269	7.0522419811811385	7.613973587380225	5.363171077119244
MALSO4tm_neg	5.561020577829269	7.0522419811811385	7.613973587380225	5.363171077119244
MALT_pos	6.095291520211728	6.4409521980296365	6.262470742985878	5.92765946070309
MALTe_pos	4.664482840364682	5.0759604132434015	4.845490050944375	4.509695841933387
MALTly_pos	5.24069594421251	5.575312330687437	5.351557662450426	5.0802312720192635
MALtm_pos	5.561020577829269	7.0522419811811385	7.613973587380225	5.363171077119244
MALtm_neg	5.561020577829269	7.0522419811811385	7.613973587380225	5.363171077119244
MALTSULtm_pos	5.561020577829269	7.0522419811811385	7.613973587380225	5.363171077119244
MALTSULtm_neg	5.561020577829269	7.0522419811811385	7.613973587380225	5.363171077119244
MALTt1r_pos	0.18903382439001715	0.29865831556451516	0.32192809488736235	0.13750352374993502
MALTt1r_neg	0.18903382439001715	0.29865831556451516	0.32192809488736235	0.13750352374993502
MAN1_6B1er_pos	3.8268026842858265	4.517275693209582	4.506525779043123	3.62993940943954
MAN1_7Ber_pos	3.8268026842858265	4.517275693209582	4.506525779043123	3.62993940943954
MAN1PT2_pos	5.166313747889934	5.2253520607761015	4.862451391325582	4.965322548367254
MAN2_6B1er_pos	0.0	0.0	0.0	0.0
MAN2_7Cer_pos	0.0	0.0	0.0	0.0
MAN6PI_pos	2.9088129077395473	3.674686619927999	3.4905701304462013	2.8797057662822882
MAN6PI_neg	2.9088129077395473	3.674686619927999	3.4905701304462013	2.8797057662822882
MANt1r_pos	7.045595864568207	7.926177371607151	7.886306263452426	7.011227255423254
MANt1r_neg	7.045595864568207	7.926177371607151	7.886306263452426	7.011227255423254
MANt4_pos	0.0	0.014355292977070054	0.15055967657538138	0.0
MANt4_neg	0.0	0.014355292977070054	0.15055967657538138	0.0
MANter_pos	0.0	0.0	0.0	0.0
MANtg_pos	0.0	0.0	0.0	0.0
MANtly_pos	0.0	0.0	0.0	0.0
MAOLNOR_pos	6.798569003556882	7.662846365159479	7.687200694651894	6.286881147788161
MAOX_pos	1.2509615735332187	1.1243281350022019	0.7739963251111731	1.0426443374084937
MCCCrm_pos	5.188044796421695	5.671434917249007	5.494575616502123	5.181698911096105
MCCCrm_neg	5.188044796421695	5.671434917249007	5.494575616502123	5.181698911096105
MCD_pos	6.103287808412022	6.605257262939004	6.691394578538085	6.410917687455214
MCDm_pos	6.103287808412022	6.605257262939004	6.691394578538085	6.410917687455214
MCDp_pos	6.103287808412022	6.605257262939004	6.691394578538085	6.410917687455214
MCITS_pos	0.0	0.0	0.0	0.0
MCLACCYSR_pos	0.0	0.0	0.0	0.0
MCLOR_pos	9.618357969647782	10.407639544955689	10.96475599807484	9.678978587851539
MCLOR_neg	9.618357969647782	10.407639544955689	10.96475599807484	9.678978587851539
MCOATA_pos	6.951634416832916	8.841281284423882	5.220329954879555	6.780047576061869
MCOATA_neg	6.951634416832916	8.841281284423882	5.220329954879555	6.780047576061869
MCOATAm_pos	3.9420452599160467	4.519164449806069	4.447579196548882	4.305240965954483
MCOATAm_neg	3.9420452599160467	4.519164449806069	4.447579196548882	4.305240965954483
MCPST_pos	6.411765185006983	6.720552091605108	6.717265144960065	6.641256998726767
MDH_pos	8.537140729804998	9.112439506781552	8.76188361236552	8.574782720838753
MDH_neg	8.537140729804998	9.112439506781552	8.76188361236552	8.574782720838753
MDHm_pos	9.106275026993156	9.88513199534588	9.561249752864708	9.143791345833382
MDHm_neg	9.106275026993156	9.88513199534588	9.561249752864708	9.143791345833382
MDRPD_pos	0.0	0.0	0.0	0.0
ME1m_pos	0.7136958148433591	1.4698859762744636	1.480265122054463	0.918386234446348
ME2_pos	6.738362528456217	8.471715853116597	6.848622940429338	6.030115330908071
ME2m_pos	1.292781749227846	1.6553518286125541	1.8399595874895318	1.0426443374084937
MECOALm_pos	7.135196236653441	7.759222426384507	7.74681660042039	7.10753095514318
MECOALm_neg	7.135196236653441	7.759222426384507	7.74681660042039	7.10753095514318
MECOAS1m_pos	7.3528379586369566	8.230116532091527	8.202638105599917	7.288450850377981
MECOAS1m_neg	7.3528379586369566	8.230116532091527	8.202638105599917	7.288450850377981
MELATN23DOX_pos	0.0	0.0	0.0	0.0
MELATNOX_pos	8.839865134216048	6.611467500233412	7.663059923747817	8.955475553181568
MEOHt2_pos	0.0	0.0	0.0	0.0
MEOHt2_neg	0.0	0.0	0.0	0.0
MEOHtly_pos	0.0	0.0	0.0	0.0
MEOHtly_neg	0.0	0.0	0.0	0.0
MEOHtr_pos	0.0	0.0	0.0	0.0
MEOHtr_neg	0.0	0.0	0.0	0.0
MEPIVESSte_pos	0.0	0.0	0.0	0.0
MERCPLACCYSt_pos	0.0	0.0	0.0	0.0
MESCOALm_pos	0.0	0.0	0.0	0.0
METAT_pos	9.811021402722442	11.652661264111332	10.99131633951331	9.288635409037678
METLEUex_pos	3.7398481026993275	4.522306892871389	4.087887100933117	3.8211999780564505
METS_pos	1.613531652917927	2.0036022366801953	1.4489009511451278	1.4905701304462013
METt4_pos	5.5219929564016725	5.604071323668861	6.03760186043555	5.035623909730721
METtec_pos	3.1489341045263393	3.2735158897021166	2.3589588258323295	2.929790997718597
METtec_neg	3.1489341045263393	3.2735158897021166	2.3589588258323295	2.929790997718597
MEVK1x_pos	4.424250286084049	3.5909612413425993	2.903038270112912	3.673556423990145
MG1er_pos	4.839455765224629	4.804260115634738	4.451540833017832	4.840966704487421
MG2er_pos	0.0	0.0	0.0	0.0
MG3er_pos	0.0	0.0	0.0	0.0
MGACONm_pos	0.0	0.0	0.0	0.0
MGACONm_neg	0.0	0.0	0.0	0.0
MGCHrm_pos	4.640389560054945	5.352264173258321	5.466953337123929	4.631104282365877
MGCHrm_neg	4.640389560054945	5.352264173258321	5.466953337123929	4.631104282365877
MGSA_pos	0.0	0.0	0.0	0.0
MGSA2_pos	0.0	0.0	0.0	0.0
MHISOR_pos	1.2509615735332187	1.1243281350022019	0.6690267655096306	0.8155754288625726
MI13456PK_pos	0.0	0.0	0.0	0.0
MI13456Ptn_pos	0.0	0.0	0.0	0.0
MI13456Ptn_neg	0.0	0.0	0.0	0.0
MI1345PKn_pos	4.566206293465506	4.767125077269071	4.377123749129487	4.2265085298086795
MI1345PP_pos	5.234961094839504	5.871104373555458	5.512542955096859	5.305970520984387
MI1346PKn_pos	4.566206293465506	4.767125077269071	4.377123749129487	4.2265085298086795
MI1346Ptn_pos	0.0	0.0	0.0	0.0
MI1346Ptn_neg	0.0	0.0	0.0	0.0
MI134P4P_pos	0.0	0.0	0.0	0.0
MI134PK_pos	0.0	0.0	0.0	0.0
MI134PP_pos	2.6959938131099	2.438292851579147	2.5084286525318573	3.440952198029637
MI13PP_pos	0.0	0.0	0.0	0.0
MI1456PKn_pos	4.566206293465506	4.767125077269071	4.377123749129487	4.2265085298086795
MI145P6Kn_pos	4.566206293465506	4.767125077269071	4.377123749129487	4.2265085298086795
MI145PK_pos	3.2448870591235344	3.4462562298895643	3.2479275134435857	2.9049657186840263
MI145PKn_pos	4.566206293465506	4.767125077269071	4.377123749129487	4.2265085298086795
MI145PP_pos	5.234961094839504	5.871104373555458	5.512542955096859	5.305970520984387
MI14P4P_pos	0.0	0.0	0.0	0.0
MI14PP_pos	2.6959938131099	2.438292851579147	2.5084286525318573	3.440952198029637
MI14Ptn_pos	0.0	0.0	0.0	0.0
MI14Ptn_neg	0.0	0.0	0.0	0.0
MI1P_Dtn_pos	0.0	0.0	0.0	0.0
MI1P_Dtn_neg	0.0	0.0	0.0	0.0
MI1PP_pos	5.7398481026993275	5.5692480298671825	5.621172752683435	5.63023071585969
MI1PS_pos	2.341985747228616	3.211012193485512	2.84799690655495	2.62993940943954
MI3456PK_pos	0.0	0.0	0.0	0.0
MI34PP_pos	3.903038270112912	3.727920454563199	2.689299160535892	3.2809563138310565
MI3PP_pos	5.7398481026993275	5.5692480298671825	5.621172752683435	5.63023071585969
MI4PP_pos	5.7398481026993275	5.5692480298671825	5.621172752683435	5.63023071585969
MICITDr_pos	0.0	0.0	0.0	0.0
MICITDr_neg	0.0	0.0	0.0	0.0
MINOHPtn_pos	0.0	0.0	0.0	0.0
MINOHPtn_neg	0.0	0.0	0.0	0.0
MLTG1_pos	2.84799690655495	2.9011082430145123	3.20006486151431	2.646162657157894
MLTG1e_pos	4.664482840364682	5.0759604132434015	4.845490050944375	4.509695841933387
MLTG1ly_pos	5.24069594421251	5.575312330687437	5.351557662450426	5.0802312720192635
MM5ag_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MM5bg_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MM5cg_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MM6ag_pos	1.4905701304462013	2.130930869826449	2.1043366598147357	1.584962500721156
MM6B1ag_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MM6B1bg_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MM6B2g_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MM6bg_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MM7Ag_pos	1.4905701304462013	2.130930869826449	2.1043366598147357	1.584962500721156
MM7B1g_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MM7B2g_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MM7Cag_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MM7Cbg_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MM8Ag_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MM8Ber_pos	3.8268026842858265	4.517275693209582	4.506525779043123	3.62993940943954
MM8Cg_pos	3.2172307162206693	3.9174317553901044	3.374343989038501	3.028569152196771
MMCD_pos	6.103287808412022	6.605257262939004	6.691394578538085	6.410917687455214
MMCDm_pos	6.103287808412022	6.605257262939004	6.691394578538085	6.410917687455214
MMCDp_pos	6.103287808412022	6.605257262939004	6.691394578538085	6.410917687455214
MMEm_pos	6.344295907915817	6.441118244532771	6.604516165146528	6.234003066355604
MMEm_neg	6.344295907915817	6.441118244532771	6.604516165146528	6.234003066355604
MMMm_pos	5.984589350362456	6.58766502110098	6.45335295377561	5.7998644108818525
MMMm_neg	5.984589350362456	6.58766502110098	6.45335295377561	5.7998644108818525
MMSAD1m_pos	7.406077421734226	8.090906345231911	7.94766615679601	7.184974493799419
MMSAD3m_pos	7.406077421734226	8.090906345231911	7.94766615679601	7.184974493799419
MMTSADm_pos	0.0	0.0	0.0	0.0
MOGAT_pos	0.34482849699744117	3.2524762141352173	4.62993940943954	0.3785116232537299
MTAP_pos	3.476381687567235	4.012568673503056	3.9476661567960103	3.7081872360207084
MTHFC_pos	6.655781138254433	7.156639310692087	6.52387555132852	6.4781628927376325
MTHFC_neg	6.655781138254433	7.156639310692087	6.52387555132852	6.4781628927376325
MTHFCm_pos	1.6780719051126376	3.137503523749935	1.4382928515791469	0.8318772411916731
MTHFCm_neg	1.6780719051126376	3.137503523749935	1.4382928515791469	0.8318772411916731
MTHFD_pos	6.740522858354904	7.20163386116965	6.559491813205038	6.547974148320583
MTHFD_neg	6.740522858354904	7.20163386116965	6.559491813205038	6.547974148320583
MTHFD2_pos	1.5410191531335593	1.6276068381296498	0.21412480535284734	0.8318772411916731
MTHFD2_neg	1.5410191531335593	1.6276068381296498	0.21412480535284734	0.8318772411916731
MTHFD2m_pos	1.5410191531335593	1.6276068381296498	0.21412480535284734	0.8318772411916731
MTHFD2m_neg	1.5410191531335593	1.6276068381296498	0.21412480535284734	0.8318772411916731
MTHFDm_pos	6.6869206684396625	7.23342794374847	6.55043897760719	6.490730563589641
MTHFDm_neg	6.6869206684396625	7.23342794374847	6.55043897760719	6.490730563589641
MTHGXLt_pos	0.0	0.0	0.0	0.0
MTRI_pos	0.0	0.0	0.0	0.0
MTRI_neg	0.0	0.0	0.0	0.0
N2M2NMASNt_pos	0.0	0.0	0.0	0.0
N2M2NMASNtly_pos	0.0	0.0	0.0	0.0
N3Tg_pos	3.431622959713292	4.198494153639083	3.9597701552114675	3.203201156316611
N4Tg_pos	0.0	0.0	0.0	0.0
NABTNO_pos	10.113520796939254	10.830309206157851	11.74149226705069	9.612334066819699
NABTNOm_pos	10.392220810501021	10.898548485096732	10.806863742485499	10.147154035330734
NACASPAH_pos	6.127839600075298	6.715344295358907	7.180704840195554	6.224194663970433
NACASPtm_pos	0.0	0.0	0.0	0.0
NACHEX10ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX11ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX12ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX13ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX14ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX15ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX16ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX17ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX18ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX19ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX1ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX20ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX21ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX22ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX23ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX24ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX25ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX26ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX27ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX2ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX3ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX4ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX5ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX6ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX7ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX8ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEX9ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
NACHEXA10ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA11ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA12ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA13ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA14ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA15ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA16ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA17ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA18ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA19ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA1ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA20ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA21ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA22ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA2ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA3ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA4ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA5ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA6ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA7ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA8ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACHEXA9ly_pos	5.420381341196637	6.425425734590699	6.443689524499786	5.159871336778389
NACUP_pos	0.0	0.0	0.0	0.0
NADH2_u10m_pos	10.04350855088145	10.419142632723704	10.385683233760208	10.050725117140493
NADHtpu_pos	0.0	0.0	0.0	0.0
NADHtru_pos	0.0	0.0	0.0	0.0
NADK_pos	6.349082146391089	7.396604781181859	7.15471686374234	6.098453246309274
NADN_pos	0.0	0.0	0.0	0.0
NADNe_pos	3.0513721017210256	3.2854022188622483	3.5921580021253603	3.1731274334806563
NADPHtru_pos	0.0	0.0	0.0	0.0
NADPHtxu_pos	0.0	0.0	0.0	0.0
NADPN_pos	0.0	0.0	0.0	0.0
NADPNe_pos	3.0513721017210256	3.2854022188622483	3.5921580021253603	3.1731274334806563
NADPtru_pos	0.0	0.0	0.0	0.0
NADPtxu_pos	0.0	0.0	0.0	0.0
NADS2_pos	3.9020735793107426	4.183486514459391	4.112700132749362	4.075532631167357
NADtn_pos	0.0	0.0	0.0	0.0
NADtn_neg	0.0	0.0	0.0	0.0
NADtpu_pos	0.0	0.0	0.0	0.0
NADtru_pos	0.0	0.0	0.0	0.0
NAGA2ly_pos	4.484782623077873	4.883132015657282	4.5867647433551415	4.418189947945766
NAGAlby_pos	0.0	0.0	0.0	0.0
NAGAly_pos	4.484782623077873	4.883132015657282	4.5867647433551415	4.418189947945766
NAGLCAly_pos	0.0	0.0	0.0	0.0
NAHCO3_HCLt_pos	0.3103401206121505	0.13750352374993502	0.2630344058337938	0.27500704749986976
NAHCO3_HCLt_neg	0.3103401206121505	0.13750352374993502	0.2630344058337938	0.27500704749986976
NAIt_pos	0.0	0.0	0.0	0.0
NAIt_neg	0.0	0.0	0.0	0.0
NaKt_pos	8.099111068001408	9.00982861736811	8.666117461389351	8.072829325289714
NAt_pos	1.9373443921502325	1.1953475983222193	1.3950627995175775	1.063502942306158
NAt_neg	1.9373443921502325	1.1953475983222193	1.3950627995175775	1.063502942306158
NAt3_1_pos	2.298658315564515	2.5185351389821804	2.782408564927373	2.333423733725192
