	WT.1012.d_S145_L007_R1_001
EX_h2o(e)_neg	247.99428363881884
EX_h2o(e)_pos	3517.855921187231
EX_h2o2(e)_neg	3.9812293019618696
EX_h2o2(e)_pos	5803.871368302171
EX_ha(e)_neg	37.30109654982819
EX_ha(e)_pos	19165.498241721656
EX_ha_pre1(e)_neg	15.15928114074731
EX_ha_pre1(e)_pos	19617.78960138265
EX_hco3(e)_neg	443.2003169439363
EX_hco3(e)_pos	5325.100480579192
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.55486977330094
EX_hdca(e)_neg	6.66470238353948
EX_hdca(e)_pos	13248.707800022134
EX_hdcea(e)_neg	10480.511479971588
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	51015.83953263816
EX_hexc(e)_neg	10.26864718898515
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5394.698877303771
EX_hista(e)_neg	10.910613899216798
EX_hista(e)_pos	5394.879297874556
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	33.430165165371434
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	352.33638620276446
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.554869773300941
EX_hxan(e)_neg	5.696499644360741
EX_hxan(e)_pos	6133.817459093628
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	10.258765502762891
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	456.7809922974774
EX_idp(e)_neg	2.2010762879443746
EX_idp(e)_pos	3.33636058071228
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7733.759597231555
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.571821068677205
EX_inost(e)_neg	11.039535883104547
EX_inost(e)_pos	6494.644386359358
EX_ins(e)_neg	6054.980868900695
EX_itp(e)_neg	3.33636058071228
EX_itp(e)_pos	3.33636058071228
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10925.409598411297
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.072765254983495
EX_ksi(e)_pos	1833.6391699354363
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1804.736177873184
EX_ksii_core2(e)_neg	101.10754211091165
EX_ksii_core2(e)_pos	301.97133775758203
EX_ksii_core4(e)_neg	109.27662398169016
EX_ksii_core4(e)_pos	499.1618050975276
EX_lac_D(e)_neg	2.41849504156812
EX_lac_D(e)_pos	3671.008742287045
EX_lac_L(e)_neg	2.41849504156812
EX_lac_L(e)_pos	3622.4173360778386
EX_lcts(e)_neg	4.362562204301783
EX_lcts(e)_pos	7441.667985205809
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3793.558961894795
EX_leugly(e)_neg	9746.407907640909
EX_leuktrA4(e)_neg	3.4538419101346105
EX_leuktrA4(e)_pos	4163.400602538357
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3267.069514294662
EX_leuktrC4(e)_neg	5.6772174973894876
EX_leuktrC4(e)_pos	22456.376884721212
EX_leuktrD4(e)_neg	4.146472612976082
EX_leuktrD4(e)_pos	18016.004694816984
EX_leuktrE4(e)_neg	4.75452564467766
EX_leuktrE4(e)_pos	17666.70994488401
EX_leuktrF4(e)_neg	5.610750234733416
EX_leuktrF4(e)_pos	21252.928083281073
EX_leuleu(e)_neg	10284.866619257886
EX_lgnc(e)_neg	21.940404723122946
EX_lgnc(e)_pos	10.268647188985149
EX_limnen(e)_neg	7.55486977330094
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	14.087258026934506
EX_lneldc(e)_pos	9160.571101433745
EX_lnlc(e)_neg	6.196965645502575
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	7.022278598702595
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.83163109979365
EX_lnlncg(e)_pos	49.48800936535858
EX_lpchol_hs(e)_neg	13911.190917278194
EX_lys_L(e)_neg	12.539134177521808
EX_lys_L(e)_pos	3.9387266981809903
EX_mag_hs(e)_neg	5216.701650982032
EX_mal_L(e)_neg	5414.777382876233
EX_mal_L(e)_pos	9334.992321143527
EX_malcoa(e)_neg	5.2585979401600405
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3017.0129883567897
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.28295286290048
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.18749919530023
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.644675325571193
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5319.127103753358
EX_meoh(e)_neg	5.733562994042407
EX_meoh(e)_pos	22251.361670580412
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42493.69028917443
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16138.691946000336
EX_met_L(e)_neg	10.84231525737925
EX_met_L(e)_pos	10224.782173773045
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4764.504748668947
EX_n2m2nmasn(e)_neg	59.80211573638405
EX_n2m2nmasn(e)_pos	772.5209796173738
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.7718091401264
EX_nac(e)_pos	29.114984934673373
EX_nad(e)_neg	4.773220190676787
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.773220190676787
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.539067574124864
EX_nh4(e)_neg	539.423906351287
EX_nh4(e)_pos	5150.600474580845
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	7.031421703814288
EX_no(e)_pos	58593.67484617709
EX_no2(e)_neg	5.411508357448501
EX_no2(e)_pos	5.466493943970833
EX_npthl(e)_neg	7.55486977330094
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.825610682908055
EX_nrpphr(e)_pos	30008.54489195777
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	72281.77852046028
EX_nrvnc(e)_neg	22.62949706587285
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3747.0735713679537
EX_o2s(e)_neg	3.2500994145262263
EX_o2s(e)_pos	9088.564410045183
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19651.738659924864
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18900.252453005978
EX_ocdca(e)_neg	5180.190458725756
EX_ocdcea(e)_neg	7.0712858862185834
EX_ocdcea(e)_pos	8919.78980356228
EX_octa(e)_neg	9045.601203815031
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.55486977330094
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.55486977330094
EX_orn(e)_neg	4.452732498407072
EX_orn(e)_pos	11369.980998361048
EX_orot(e)_neg	6.725882062704442
EX_orot(e)_pos	8451.720264164596
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11251.771788274893
EX_paf_hs(e)_neg	4.857924750350195
EX_paf_hs(e)_pos	6.869011997284754
EX_pan4p(e)_neg	5443.283517814038
EX_pan4p(e)_pos	6698.969191634971
EX_pchol_hs(e)_neg	14.010732638535949
EX_pchol_hs(e)_pos	10697.529622891849
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5121.774205996001
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5121.774205996
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14520.369636922285
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15669.563765012714
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.55486977330094
EX_pglyc_hs(e)_neg	5.466493943970832
EX_pglyc_hs(e)_pos	13759.419568687097
EX_phe_L(e)_neg	5922.832434279699
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	19000.86368345917
EX_pheme(e)_neg	51244.21962190868
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.28501720549295
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	508.4523248715071
EX_pi(e)_pos	6194.576185025834
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6196.020405241971
EX_ppa(e)_neg	4.855100746170597
EX_ppa(e)_pos	10246.94054289434
EX_ppi(e)_neg	3.7857197850817
EX_ppi(e)_pos	22143.032437630904
EX_prgstrn(e)_neg	6.272430973939124
EX_prgstrn(e)_pos	61498.41179920292
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.52604576554171
EX_pro_L(e)_pos	8266.34106825312
EX_progly(e)_neg	9494.948461524406
EX_prostgd2(e)_neg	2.5000403779548597
EX_prostgd2(e)_pos	136.4475416683465
EX_prostge1(e)_neg	4.233336686590434
EX_prostge1(e)_pos	15.400010059771299
EX_prostge2(e)_neg	3.391450704842109
EX_prostge2(e)_pos	16.021812287773688
EX_prostgf2(e)_neg	5.003253445616269
EX_prostgf2(e)_pos	143.88036907336735
EX_prostgh2(e)_neg	2.5000403779548597
EX_prostgh2(e)_pos	134.13096926218753
EX_prostgi2(e)_neg	6.158733287931079
EX_prostgi2(e)_pos	162.94226673369081
EX_prpp(e)_neg	3.9779789096118368
EX_prpp(e)_pos	27216.92512961369
EX_ps_hs(e)_neg	6.405254836452407
EX_ps_hs(e)_pos	14590.415434859642
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13796.790690328215
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	15060.972348629637
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.25629927162961
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.7381821974018665
EX_ptrc(e)_pos	14531.847229049577
EX_ptth(e)_neg	6195.323180381327
EX_ptth(e)_pos	5740.185785118469
EX_pydam(e)_neg	10244.302281826178
EX_pydx(e)_neg	7956.838706463658
EX_pydx5p(e)_neg	9.489806019619968
EX_pydx5p(e)_pos	9688.667323607786
EX_pydxn(e)_neg	9260.009991608064
EX_pyr(e)_neg	3.5985655422452236
EX_pyr(e)_pos	4523.846863529181
EX_q10(e)_neg	5592.696626294198
EX_q10h2(e)_pos	5592.696626294199
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6455.614130394814
EX_retfa(e)_neg	5.466493943970833
EX_retfa(e)_pos	1228.3771381871034
EX_retinol(e)_neg	809.7696069749987
EX_retinol(e)_pos	24.36471335080186
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1641.0878156562446
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1641.0878156562444
EX_retn(e)_neg	348.956454656849
EX_retn(e)_pos	831.5462187381404
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3949.8404200955465
EX_rib_D(e)_neg	5075.722424877835
EX_ribflv(e)_neg	17591.487319813317
EX_s2l2fn2m2masn(e)_neg	4.072765254983495
EX_s2l2fn2m2masn(e)_pos	803.78211041757
EX_s2l2n2m2masn(e)_neg	75.97952177152997
EX_s2l2n2m2masn(e)_pos	666.0877204721181
EX_sarcs(e)_neg	10.090345497573475
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	5027.331198709306
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.5740311939127705
EX_ser_L(e)_pos	6842.398949967248
EX_sfcys(e)_pos	21446.920721279545
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14940.274343770796
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1217.9418236955746
EX_so4(e)_pos	13850.861781996722
EX_spc_hs(e)_neg	11.679701370806049
EX_spc_hs(e)_pos	28853.591660234757
EX_sph1p(e)_neg	13.37877237015075
EX_sph1p(e)_pos	19765.438284350854
EX_sphs1p(e)_neg	9.303931563599726
EX_sphs1p(e)_pos	33174.7672910118
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23985.170323665076
EX_sprm(e)_neg	2.009660120424571
EX_sprm(e)_pos	15479.807107223005
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.559382997331163
EX_strch1(e)_neg	13.451134973700396
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.3920129883567895
EX_strch2(e)_pos	13.451134973700398
EX_strdnc(e)_neg	9.987822029857831
EX_strdnc(e)_pos	7.054568184580563
EX_succ(e)_neg	6.264877901661031
EX_succ(e)_pos	5553.96431095699
EX_sucr(e)_neg	3.49201298835679
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.246164961048452
EX_tag_hs(e)_pos	8.105024046657089
EX_tagat_D(e)_neg	7.118842144470309
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.340868993835942
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.55486977330094
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13172.8985308193
EX_tcynt(e)_neg	5.411508357448498
EX_tcynt(e)_pos	11.218707968698807
EX_tdchola(e)_neg	5.501640671714415
EX_tdchola(e)_pos	67476.92325507918
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8238.104655253677
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12733.757024163135
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12733.757024163135
EX_tethex3(e)_neg	10.433643788115432
EX_tethex3(e)_pos	7.934089047201849
EX_tetpent3(e)_neg	7.934089047201849
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.131141031166424
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.433643788115434
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.353683452879487
EX_thf(e)_pos	5128.970323690339
EX_thm(e)_neg	12255.645171642807
EX_thmmp(e)_neg	9.378523048976737
EX_thmmp(e)_pos	12255.645171642811
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	28304.583077719915
EX_thr_L(e)_neg	4.965525436261717
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.24413687396062
EX_thym(e)_pos	12221.222893653234
EX_thymd(e)_neg	5.921914542243088
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.25876550276289
EX_tmndnc(e)_neg	13.545369230327692
EX_tmndnc(e)_pos	246.78925753513917
EX_tolbutamide(e)_neg	7.55486977330094
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.398757622640364
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.063979027899853
EX_triodthy(e)_pos	11.045314346472617
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.402756646896556
EX_trp_L(e)_neg	7.306092002452746
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.188359505181262
EX_tststerone(e)_pos	54864.17430700424
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	68567.00569259124
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	60963.216867813986
EX_tsul(e)_neg	12.033694071833843
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7274.7426486905315
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	170.76526879306823
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19563.747089874858
EX_tyr_L(e)_neg	3.2731895588224544
EX_tyr_L(e)_pos	5504.3044691247405
EX_udp(e)_neg	3.105529206632785
EX_udp(e)_pos	23098.026966790836
EX_udpg(e)_neg	5.376987648564284
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.5968048113010824
EX_ump(e)_pos	14754.457734832422
EX_ura(e)_neg	5.478749786625422
EX_ura(e)_pos	7366.891632673107
EX_urate(e)_neg	4.75
EX_urate(e)_pos	9033.60295500353
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11597.606885408804
EX_uri(e)_neg	5.005004151993475
EX_uri(e)_pos	5922.779393230815
EX_utp(e)_neg	3.105529206632785
EX_utp(e)_pos	26454.629930665924
EX_vacc(e)_neg	7.911051126146234
EX_vacc(e)_pos	8906.495434824305
EX_val_L(e)_neg	6.366630444966008
EX_val_L(e)_pos	7737.897999966422
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7521.728462353016
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.554869773300942
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18426.85009914073
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7506.421079491741
EX_xolest2_hs(e)_neg	5.466493943970832
EX_xolest2_hs(e)_pos	14909.546416231235
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	54495.65689438259
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54321.31641265683
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	54085.93566189199
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	860.1814387939465
EX_xylt(e)_neg	5089.366316654006
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	7046.568787708426
F1PGT_neg	0.0
F1PGT_pos	18026.43360115557
F6Tg_pos	17766.49713707642
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8199.545808283301
FACOAL150_neg	0.0
FACOAL150_pos	29.256299271629615
FACOAL160i_pos	8510.91709564573
FACOAL161_neg	21023.901813246473
FACOAL161_pos	10558.089624389915
FACOAL170_neg	0.0
FACOAL170_pos	33.43016516537144
FACOAL180i_pos	3287.46347629933
FACOAL1812_neg	8906.495434824305
FACOAL1812_pos	7.930305468759754
FACOAL1813_neg	5162.351034908706
FACOAL1813_pos	7.067811626578478
FACOAL181i_pos	4136.963498661247
FACOAL1821_neg	395.1449165748745
FACOAL1821_pos	9937.888813602358
FACOAL1822_neg	9160.571101433745
FACOAL1822_pos	14.087258026934506
FACOAL1831_neg	5122.116136112356
FACOAL1831_pos	12.831631099793652
FACOAL1832_neg	0.0
FACOAL1832_pos	7.022278598702595
FACOAL184_neg	7.054568184580563
FACOAL184_pos	13.690623456619257
FACOAL191_pos	7211.086066359141
FACOAL200_pos	3301.124133684407
FACOAL203_neg	49.2585425091666
FACOAL203_pos	6.234966712512106
FACOAL2042_neg	32.77100615607547
FACOAL2042_pos	7.872907027301445
FACOAL204_neg	7636.854315701333
FACOAL204_pos	12.742110906852798
FACOAL205_neg	246.7892575351392
FACOAL205_pos	13.545369230327687
FACOAL206_neg	0.0
FACOAL206_pos	47.28501720549294
FACOAL224_neg	135.91953542225784
FACOAL224_pos	9.2526465845778
FACOAL2251_neg	198.91939116460043
FACOAL2251_pos	11.131141031166424
FACOAL2252_neg	389.7507056816534
FACOAL2252_pos	12.749105888489346
FACOAL226_neg	479.64227658860784
FACOAL226_pos	9.829603296921448
FACOAL240_neg	10.26864718898515
FACOAL240_pos	21.94040472312294
FACOAL241_neg	0.0
FACOAL241_pos	22.629497065872847
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.433643788115436
FACOAL245_1_neg	0.0
FACOAL245_1_pos	11.131141031166425
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.934089047201849
FACOAL246_1_neg	7.934089047201849
FACOAL246_1_pos	10.433643788115436
FACOAL260_neg	0.0
FACOAL260_pos	10.26864718898515
FACOAL40im_pos	6.231305006955593
FACOAL80i_pos	9045.601203815031
FADDP_pos	3399.1250597232543
FADDPle_pos	14495.199135857798
FADH2ETC_pos	303.37332530949305
FADH2tru_pos	5182.953898750893
FADH2tx_neg	0.0
FADH2tx_pos	69021.78148934779
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5182.953898750893
FADtx_neg	69021.78148934778
FADtx_pos	0.0
FAEL183_pos	24637.00489436986
FAEL184_pos	32.72022472068899
FAEL204_pos	15454.824377069732
FAEL205_pos	38038.097471208006
FAH1_pos	7.554869773300942
FAH2_pos	7506.42107949174
FAH3_pos	18426.85009914073
FALDH_neg	1160.8755750294727
FALDH_pos	1160.8755750294727
FALDtly_neg	0.0
FALDtly_pos	12162.018888397348
FALDtm_neg	0.0
FALDtm_pos	27160.082907905962
FAOXC101C102m_pos	284.7567321749587
FAOXC101C102x_pos	496.1093751083332
FAOXC101C8m_pos	498.83649983107574
FAOXC101C8x_pos	496.1093751083332
FAOXC101m_pos	26003.299225003862
FAOXC101x_pos	496.1093751083332
FAOXC102C101m_pos	284.7567321749587
FAOXC102C101x_pos	496.1093751083332
FAOXC102C103m_pos	709.3968835134849
FAOXC102C103x_pos	924.7853702563957
FAOXC102C81m_pos	709.3968835134849
FAOXC102C81x_pos	924.7853702563957
FAOXC102m_pos	709.3968835134849
FAOXC102x_pos	924.7853702563957
FAOXC103C102m_pos	709.3968835134849
FAOXC103C102x_pos	924.7853702563957
FAOXC10C10OHm_pos	13064.292092318627
FAOXC10C8m_pos	5031.939541448258
FAOXC10C8x_pos	24007.984330467647
FAOXC10DCC8DCx_pos	28236.581741060305
FAOXC11C9m_pos	64.40457327468691
FAOXC11_pos	47.28501720549294
FAOXC121C101m_pos	26003.299225003862
FAOXC121C10x_pos	24083.41902175402
FAOXC121x_pos	18670.551071202728
FAOXC122C101m_pos	284.7567321749587
FAOXC122m_pos	284.7567321749587
FAOXC122x_pos	496.1093751083332
FAOXC123C102m_pos	709.3968835134849
FAOXC123C102x_pos	924.7853702563957
FAOXC123m_pos	709.3968835134849
FAOXC123x_pos	924.7853702563957
FAOXC12C10m_pos	5012.078843597538
FAOXC12C10x_pos	24007.98433046765
FAOXC12C12OHm_pos	12627.758480864974
FAOXC12DCC10DCx_pos	48312.514377433
FAOXC12DCTc_neg	7980.496508361303
FAOXC12DCTc_pos	46243.468970319205
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7980.496508361303
FAOXC12DCx_neg	7980.496508361303
FAOXC12DCx_pos	46243.46897031923
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	64.40457327468691
FAOXC140_pos	42924.90879017562
FAOXC141C121m_pos	26003.299225003862
FAOXC141C121x_pos	18670.551071202728
FAOXC141C141OHm_pos	14053.682930698833
FAOXC142C122m_pos	284.7567321749587
FAOXC142C122x_pos	496.1093751083332
FAOXC142C142OHm_pos	32441.782098486423
FAOXC143C123m_pos	709.3968835134849
FAOXC143C123x_pos	924.7853702563957
FAOXC14C12m_pos	14147.662432536696
FAOXC14C12x_pos	24007.98433046765
FAOXC14C14OHm_pos	10576.251988331342
FAOXC14DCC12DCx_pos	46243.46897031921
FAOXC150m_pos	63.1312242720394
FAOXC15ATPx_pos	6859.049565659306
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	64.40457327468691
FAOXC15NADPx_pos	48.0376097052047
FAOXC15NADx_pos	47.611552847998595
FAOXC16080m_pos	37857.61445588753
FAOXC16080x_pos	16523.44289045613
FAOXC160_pos	40707.89982442673
FAOXC161802m_pos	25946.461725982885
FAOXC16180m_pos	25967.92626587411
FAOXC161C141m_pos	14053.682930698827
FAOXC161C141x_pos	18670.551071202728
FAOXC161C161OHm_pos	10558.089624389913
FAOXC162C142m_pos	24.008496149415006
FAOXC162C162OHm_pos	22645.81655516479
FAOXC163C142x_pos	496.1093751083332
FAOXC163C143m_pos	32.6874583035044
FAOXC163C164Gm_pos	287.73218966322816
FAOXC163C164x_pos	496.1093751083332
FAOXC163GC142m_pos	287.73218966322816
FAOXC163Gm_pos	287.73218966322816
FAOXC163x_pos	496.1093751083332
FAOXC164C143m_pos	711.8088002439529
FAOXC164C143x_pos	924.7853702563957
FAOXC164C163x_pos	496.1093751083332
FAOXC164C165m_pos	711.8088002439529
FAOXC164C165x_pos	924.7853702563957
FAOXC164GC163m_pos	287.73218966322816
FAOXC164m_pos	711.8088002439529
FAOXC164x_pos	924.7853702563957
FAOXC165C164m_pos	711.8088002439529
FAOXC165C164x_pos	924.7853702563957
FAOXC16BRx_pos	6859.049565659306
FAOXC16C14m_pos	13862.223078322302
FAOXC16C14x_pos	16694.418423887382
FAOXC16C16OHm_pos	10841.83165185098
FAOXC16DCC14DCx_pos	46243.46897031921
FAOXC16DCr_pos	30082.59812180088
FAOXC16OHC16r_pos	30082.598121800882
FAOXC170m_pos	33.43016516537144
FAOXC17C15m_pos	33.55008036931781
FAOXC180_pos	11981.602818539206
FAOXC180x_pos	9337.454136204284
FAOXC1811601m_pos	40514.212291381904
FAOXC1811602m_pos	90999.99570306033
FAOXC1811603m_pos	48511.39061608572
FAOXC181C161m_pos	23620.572722199486
FAOXC181C161x_pos	18670.551071202728
FAOXC181C181OHm_pos	15804.651910807255
FAOXC182806m_pos	21.297765804613412
FAOXC18280m_pos	62273.04053911642
FAOXC182C162m_pos	24.008496149415006
FAOXC182C182OHm_pos	10.071608248300311
FAOXC183803m_pos	20.357128948462524
FAOXC183806m_pos	249.80075498733208
FAOXC183806x_pos	377.65111168332453
FAOXC183C163Gm_pos	287.7321896632281
FAOXC183C163m_pos	32.6874583035044
FAOXC18480m_pos	484.40158144136905
FAOXC18480x_pos	644.5418685610406
FAOXC184C163m_pos	447.4450128937358
FAOXC184C163x_pos	496.1093751083332
FAOXC184C164m_pos	711.8088002439529
FAOXC184C164x_pos	924.7853702563957
FAOXC184m_pos	447.4450128937358
FAOXC184x_pos	496.1093751083332
FAOXC185C164m_pos	998.9125002482746
FAOXC185m_pos	998.9125002482746
FAOXC18C18OHm_pos	8651.376593071513
FAOXC200180m_pos	12009.955709812708
FAOXC200180x_pos	11469.375462985987
FAOXC201C181x_pos	18670.551071202728
FAOXC2031836m_pos	122.86893476518584
FAOXC204184m_pos	85.0260457254648
FAOXC204C184m_pos	447.4450128937358
FAOXC204C205x_pos	496.1093751083332
FAOXC204_pos	283.48840378745166
FAOXC2051843m_pos	505.4063967853879
FAOXC2051843x_pos	654.4108223692601
FAOXC205C184x_pos	496.1093751083332
FAOXC205C185m_pos	998.9125002482746
FAOXC221C201x_pos	18670.551071202728
FAOXC2242046m_pos	333.6969911154656
FAOXC2242046x_pos	15441.327359292743
FAOXC2251836m_pos	358.5125621915383
FAOXC2251836x_pos	392.47022055937805
FAOXC2252053m_pos	356.7734875628251
