	WT.EPA.b_S127_L007_R1_001
OMHDOCOSACTD_neg	0.0
OMHDOCOSACTD_pos	15690.344153022124
OMHPALTD_neg	0.0
OMHPALTD_pos	30000.321005697067
OMPDC_pos	10094.727324455878
ONPTHLte_neg	7.472569861564404
ONPTHLte_pos	0.0
OPAHir_pos	5879.924089331502
ORETNF2_pos	1504.270460548999
ORETNF_pos	1487.299914236031
ORETNtn2_neg	0.0
ORETNtn2_pos	1504.270460548999
ORETNtn_neg	0.0
ORETNtn_pos	1487.2999142360309
ORNALArBATtc_pos	1148.3493791383573
ORNDC_pos	11715.286381185713
ORNLEUrBATtc_pos	1148.3493791383573
ORNTArm_neg	9662.600389074409
ORNTArm_pos	26.68196217004959
ORNt3m_neg	341.3151098426807
ORNt3m_pos	341.3151098426807
ORNt4m_neg	341.3151098426807
ORNt4m_pos	341.3151098426807
ORNtiDF_pos	1061.0555062428186
OROTGLUt_neg	3905.7048101303944
OROTGLUt_pos	2154.8340999412385
ORPT_neg	10094.727324455878
ORPT_pos	0.0
OXAHCOtex_pos	949.6132168089999
OXAtp_pos	12445.835112083205
P45011A1m_pos	61414.45606822917
P45011B11m_pos	54537.56513840816
P45011B12m_pos	51977.434796241556
P45011B21m_pos	53522.82166238059
P45017A1r_pos	54751.270968872166
P45017A2r_pos	54751.270968872166
P45017A3r_pos	54751.27096887217
P45017A4r_pos	54751.27096887217
P45019A1r_pos	51638.868306863005
P45019A2r_pos	51798.599960862965
P4501B1r_pos	50916.520611321306
P45021A1r_pos	54537.565138408165
P45021A2r_pos	51977.43479624155
P45027A11m_pos	65169.836449400755
P45027A12m_pos	7358.773669361924
P45027A13m_pos	7358.773669361924
P45027A14m_pos	66178.68660293115
P45027A15m_pos	7188.039649519634
P45027A16m_pos	7352.790654903368
P45027A1m_pos	2163.1501192357155
P4502A6_pos	7.472569861564405
P4502C18_pos	7.908061134169392
P4502C19_pos	7.472569861564405
P4502C8_pos	7.472569861564404
P4502C92_pos	7.472569861564406
P4502C93_pos	7.472569861564404
P4502C94_pos	7.472569861564405
P4502C9_pos	7.472569861564404
P4502D6_pos	7.472569861564405
P4502E1_pos	14.147792706410161
P4502F1_pos	7.472569861564404
P45039A1r_pos	54469.81119911211
P4503A43r_pos	0.0
P4503A4_pos	0.0
P4503A5_pos	7.472569861564405
P4503A7r_pos	52480.296759122786
P45046A1r_pos	54469.81119911211
P4504B1r_pos	0.0
P4504F121r_pos	0.0
P4504F122r_pos	0.0
P4504F123r_pos	12.935899844055012
P4504F81r_pos	0.0
P4507A1r_pos	11511.507200593805
P4507B11r_pos	54248.86817204133
P4507B12r_pos	54031.23639497899
P4508B11r_pos	65333.74012038698
P4508B13r_pos	65169.83644940078
P450LTB4r_pos	0.0
P450SCC1m_neg	2163.1501192357155
P450SCC1m_pos	56048.997773714436
P5CDm_pos	1170.473953356659
P5CR_pos	484.8058750610781
P5CRm_pos	720.1628220668093
P5CRxm_pos	557.2689815031566
PACCOAL_pos	18914.40856349394
PAFH_pos	4238.732037765172
PAFHe_pos	6680.593253017752
PAFS_pos	4238.732037765173
PAFt_neg	6683.551092431175
PAFt_pos	6.910083261713378
PAIL45P_HStn_neg	6824.729953179791
PAIL45P_HStn_pos	7960.771757734765
PAIL4P_HStn_neg	4925.318523691676
PAIL4P_HStn_pos	5480.353331505995
PAIL_HStn_neg	7946.111420183604
PAIL_HStn_pos	5700.0
PALFATPtc_pos	8673.686615422375
PAN4PP_pos	4131.621859009761
PAN4PPe_pos	5723.600433015238
PAPStg_neg	0.0
PAPStg_pos	38577.44618732063
PAPtg_pos	38577.446187320624
PA_HSter_neg	5590.167249529111
PA_HSter_pos	0.0
PA_HStg_neg	5590.167249529111
PA_HStg_pos	0.0
PA_HStn_neg	17246.666807011687
PA_HStn_pos	0.0
PCFLOPm_pos	10194.016248404134
PCHOLHSTDe_pos	10598.260350606899
PCHOLP_hs_pos	793.1754557413619
PCHOLPg_hs_pos	5590.167249529111
PCHOLPm_hs_pos	13644.507527202079
PCHOLPr_hs_pos	5590.167249529111
PCHOL_HSter_neg	5752.356750911985
PCHOL_HSter_pos	5590.167249529111
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5590.167249529111
PCLAD_pos	47.33527830743103
PCREATtmdiffir_pos	3619.1661436095387
PCRNtc_pos	4899.227806391825
PCRNtm_pos	1684.882151045157
PCm_pos	5559.516764922163
PCt_pos	12245.198545283083
PDE1_pos	3352.7840408010693
PDE1g_pos	0.0
PDE4_pos	3331.5967264369583
PDE4g_pos	0.0
PDE4n_pos	10822.972711641874
PDHm_pos	6598.766965575191
PDX5PO_pos	4470.593613248569
PDXPP_pos	4210.7007097628375
PEAMNO_pos	18914.408563493937
PECDCHe_pos	5054.876661572119
PECGCHLe_pos	14342.292220556592
PECGONCOATr_pos	0.0
PECTCHLe_pos	15443.576281081578
PEFLIP_pos	4135.134861373823
PEFLIPm_pos	4390.600203428834
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5742.213188064724
PEPCKm_pos	8652.774437629643
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.472569861564404
PERILLYLte_pos	0.0
PEROXx_pos	47.02435185990305
PETHCT_pos	4218.7884488392965
PETOHMm_hs_pos	10194.016248404136
PETOHMr_hs_pos	5752.356750911986
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4390.600203428834
PE_HStm_pos	10194.016248404136
PEt_neg	4135.134861373822
PEt_pos	3325.0
PFK26_pos	3287.8704240470684
PFK_pos	607.5690663844176
PGCD_pos	3451.1692226957875
PGDI_neg	2.454429518231688
PGDI_pos	135.20325373296686
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	6.321055222377013
PGISr_pos	163.70299084289414
PGI_neg	4973.65637589855
PGI_pos	5769.483606867572
PGK_neg	3449.964213962162
PGK_pos	5003.719990816476
PGLYCP_pos	0.0
PGLYCt_neg	13601.191567664848
PGLYCt_pos	224.81485919881212
PGL_pos	6505.796942889445
PGLc_pos	31966.819242868278
PGLer_pos	11224.932357409918
PGMT_neg	3777.1093897588103
PGMT_pos	5091.954944285919
PGM_neg	3625.1938340117636
PGM_pos	7979.055361469638
PGPPT_pos	13601.191567664848
PGPP_hs_pos	13601.191567664848
PGS_pos	119.94560257440281
PGSr_pos	163.7029908428941
PHACCOAGLNAC_pos	18914.40856349394
PHCDm_pos	383.36779392031184
PHCHGSm_neg	0.0
PHCHGSm_pos	1333.3677939203117
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18914.408563493937
PHEATB0tc_pos	1494.7696446424372
PHEMEe_pos	325.14863343805126
PHEMEt_pos	325.14863343805126
PHEMEtm_neg	0.0
PHEMEtm_pos	14680.353126231037
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	286.2278384934481
PHEt4_pos	407.8349033936357
PHEtec_neg	407.8349033936357
PHEtec_pos	502.30238458795577
PHEyLATthc_pos	744.6022555752816
PHYCBOXL_pos	18914.408563493937
PHYHx_pos	47.02435185990305
PHYQt_pos	4957.576634072228
PHYTt_neg	0.0
PHYTt_pos	47.02435185990304
PI345P3P_pos	3339.896649452389
PI345P3Pn_pos	9984.922181699803
PI345P5P_pos	3401.931841648371
PI345P5Pn_pos	10775.208216374751
PI34P3Pn_pos	10775.20821637475
PI34P4Pn_pos	10775.20821637475
PI34P5K_pos	3401.931841648371
PI34P5Kn_pos	10775.20821637475
PI3P3Pn_pos	3048.906891971433
PI3P4K_pos	8002.741522682179
PI3P4Kn_pos	10775.20821637475
PI3P5K_pos	3773.9523846805823
PI45P3K_pos	3339.896649452389
PI45P3Kn_pos	9984.922181699803
PI45P4P_pos	4146.111420183605
PI45P5P_pos	3385.501710914556
PI45P5Pn_pos	3800.0
PI45PLC_pos	8860.265178489397
PI45PLCn_pos	0.0
PI4P3K_pos	6901.37231363427
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10775.208216374747
PI4P5K_pos	3385.501710914557
PI4P5Kn_pos	9842.081334020533
PI4PLC_pos	7444.199260563727
PI4PLCn_pos	17925.781097450355
PI4PP_pos	4146.111420183605
PI5P3K_pos	3385.4243762707306
PI5P3Ker_pos	0.0
PI5P4K_pos	4146.111420183605
PI5P4Kn_pos	10229.716357430638
PIACGT_pos	51.35437515312735
PIK3_pos	4126.391178518189
PIK3er_pos	7753.912369939562
PIK3n_pos	10669.791639809335
PIK4_pos	4146.111420183604
PIK4n_pos	10617.351380840746
PIK5_pos	4514.919186928041
PIK5n_pos	10229.716357430636
PIPLC_pos	3853.030052715573
PIPLCn_pos	18559.50238347695
PIt7_neg	525.2661052629077
PIt7_pos	530.5526481641001
PIt8_neg	343.562511645275
PIt8_pos	525.2661052629077
PIt9_neg	1086.9484677088312
PIt9_pos	1086.9484677088312
PIter_neg	373.91506480249404
PIter_pos	2024.6383549341647
PItg_pos	6337.277886177006
PItn_neg	4362.364976589895
PItn_pos	6024.837999697043
PItx_neg	4566.969218866729
PItx_pos	0.0
PLA2_2_pos	10270.177443307404
PLA2_2e_pos	11796.587684846527
PLA2_pos	0.0
PMANM_neg	17262.284622432344
PMANM_pos	0.0
PMEVKc_pos	20216.327075632198
PMEVKx_pos	18308.0930824495
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	34208.565298316265
PMTCOAFABP1tc_pos	13770.416687145635
PMTCOAtx_neg	3106.2605701805833
PMTCOAtx_pos	5175.820227048763
PNP_neg	7813.06495896798
PNP_pos	0.0
PNTEH_pos	14351.218382016414
PNTEHe_pos	6174.9028647303785
PNTK_pos	14327.465064651818
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4266.367013271503
PNTOt5le_pos	4284.170684449704
PNTOte_neg	2064.8188191687705
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3352.154771374664
PPA_pos	5881.6748695233455
PPAer_pos	8856.002962166325
PPAm_pos	3528.277733079226
PPAn_pos	13760.859216949499
PPAt_pos	1587.3481543617802
PPAtm_pos	6139.499549498937
PPBNGS_pos	14680.353126231037
PPCDC_pos	4009.641174520006
PPCOACm_pos	4234.156832796398
PPCOAOm_pos	12621.099823187209
PPD2CSPp_pos	49.08088341790831
PPDOx_pos	1045.123312399853
PPDOy_pos	412.50169848834446
PPItm_neg	6017.0553249232635
PPItm_pos	3890.228203338463
PPItr_neg	2024.6383549341647
PPItr_pos	2024.6383549341647
PPItx_neg	6800.3721374377155
PPItx_pos	4566.969218866728
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4591.911147027152
PPM_pos	3045.9380323644655
PPNCL3_pos	14327.465064651813
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14680.353126231033
PPPGOm_pos	14680.353126231032
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20462.35604278878
PRASCS_neg	0.0
PRASCS_pos	20462.356042788793
PRDX_pos	6672.858063032458
PRDXl_pos	12077.164555603507
PRFGS_pos	20462.35604278878
PRGNLONESULT_pos	7700.760471876023
PRGNLONEtm_neg	61414.45606822918
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54751.270968872166
PRGSTRNt_neg	61414.45606822916
PRGSTRNt_pos	6.2510913104981
PRISTANALtx_neg	0.0
PRISTANALtx_pos	47.02435185990305
PRISTCOAtcx_pos	4957.576634072228
PRISTCOAtx_neg	7168.130151048273
PRISTCOAtx_pos	4957.576634072228
PRISTtx_neg	48.97589358874153
PRISTtx_pos	7168.130151048273
PRO1x_pos	484.8058750610781
PRO1xm_pos	557.2689815031566
PROAKGOX1r_pos	0.0
PROD2_pos	1434.805875061078
PROD2m_pos	4189.975545193695
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1454.2523328293653
PRODt2r_pos	1445.7598780655953
PROGLYPEPT1tc_pos	9396.994387047345
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9396.994387047343
PROIMINOtc_pos	1526.006716774276
PROSTGD2t_neg	610.9000692188489
PROSTGD2t_pos	610.9000692188489
PROSTGE1t3_pos	3743.3434504787615
PROSTGE1t_neg	610.9000692188489
PROSTGE1t_pos	610.9000692188489
PROSTGE2t2_neg	376.68056043482875
PROSTGE2t2_pos	379.51137868941873
PROSTGE2t3_pos	3682.763092775813
PROSTGE2t_neg	379.51137868941873
PROSTGE2t_pos	376.68056043482875
PROSTGF2t_neg	507.7522900632049
PROSTGF2t_pos	507.7522900632049
PROSTGH2t_neg	1408.175051914137
PROSTGH2t_pos	1408.175051914137
PROSTGI2t_neg	1408.175051914137
PROSTGI2t_pos	1408.175051914137
PROSTGI2tr_neg	163.70299084289414
PROSTGI2tr_pos	6.321055222377013
PRO_Dtde_neg	1454.2523328293653
PRO_Dtde_pos	1445.7598780655953
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	429.0857557358469
PROt2r_pos	914.231224872238
PROt4_2_r_neg	1097.1410867558602
PROt4_2_r_pos	1205.8951770403714
PROt4_pos	429.0857557358469
PRPNCOAHYDm_pos	12613.161663721772
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4262.416178990255
PRPPS_pos	3935.507814500267
PSDm_hs_pos	18472.654079997672
PSERT_pos	3451.1692226957875
PSFLIP_pos	4390.600203428833
PSFLIPm_pos	18472.654079997672
PSP_L_pos	3451.1692226957875
PSSA1_hs_neg	793.1754557413619
PSSA1_hs_pos	4224.455186935498
PSSA2_hs_neg	16293.905889046786
PSSA2_hs_pos	4218.788448839296
PSYGCHe_pos	13658.875480906947
PSYTCHe_pos	14907.575819394586
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4390.600203428833
PSt3_pos	6.3967253972394555
PTCRTD_neg	14411.470219128016
PTCRTD_pos	15.247526329503136
PTDCACRNCPT1_pos	29.06454505200094
PTDCACRNCPT2_pos	29.06454505200094
PTDCACRNt_pos	29.06454505200094
PTDCAt_neg	0.0
PTDCAt_pos	29.064545052000945
PTE2x_pos	0.0
PTE3x_pos	6761.20925838603
PTE4x_pos	6800.372137437716
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3320.8525780571867
PTPATe_neg	13314.66721520027
PTPATe_pos	22575.429960844966
PTRCAT1_pos	0.0
PTRCOX1_pos	12462.058071461226
PUNP1_neg	6323.939249433062
PUNP1_pos	3047.044807651356
PUNP2_neg	6755.6953111819685
PUNP2_pos	5507.098376508076
PUNP3_neg	8084.982863957079
PUNP3_pos	1517.5026833974293
PUNP4_neg	7737.171940641525
PUNP4_pos	6425.145379945011
PUNP5_neg	4775.045250950589
PUNP5_pos	3728.445788571031
PUNP6_neg	0.0
PUNP6_pos	7285.0726642859245
PUNP7_neg	1517.5026833974293
PUNP7_pos	3927.979190486467
PVD3_neg	10968.723173541575
PVD3_pos	76688.54657549976
PYAM5POr_pos	4470.593613248569
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	4210.7007097628375
PYDAMtr_neg	0.0
PYDAMtr_pos	10187.204232341772
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	8009.889829436473
PYDXK_pos	4210.7007097628375
PYDXNK_pos	4210.7007097628375
PYDXNtr_neg	0.0
PYDXNtr_pos	9189.76080159754
PYDXPP_pos	4210.7007097628375
PYDXtr_neg	0.0
PYDXtr_pos	7887.363852654867
PYK_pos	428.26713314402014
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	8034.306133353977
PYNP2r_pos	5315.49564306435
PYRt2m_neg	1299.803367076917
PYRt2m_pos	1299.803367076917
PYRt2p_neg	2630.990911064262
PYRt2p_pos	2630.990911064262
PYRt2r_neg	472.5345175404923
PYRt2r_pos	472.5345175404923
Q10H2e_neg	0.0
Q10H2e_pos	5575.648982605162
QUILSYN_pos	0.0
RADH2_pos	829.2338265196383
RADH3_pos	958.7258483247521
RADH4_pos	942.9967660633382
RADH_pos	829.5497374966217
RAHY_pos	1631.7216320653295
RAI1_neg	2229.412947256761
RAI1_pos	2229.412947256761
RAI2_neg	2229.412947256761
RAI2_pos	2229.412947256761
RAI3_neg	942.9967660633381
RAI3_pos	1214.995460548999
RAI4_neg	1697.1204605489988
RAI4_pos	1680.1499142360308
RAtn3_neg	0.0
RAtn3_pos	1214.995460548999
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3393.3551357349425
RBK_D_pos	0.0
RBK_pos	5567.5830154091145
RBTt_pos	6436.623058328192
RDH1_neg	464.3806525602216
RDH1_pos	2229.412947256761
RDH1a_pos	464.3806525602216
RDH2_neg	520.9422032116188
RDH2_pos	2229.412947256761
RDH2a_pos	520.9422032116188
RDH3_neg	520.9422032116188
RDH3_pos	2229.412947256761
RDH3a_pos	520.9422032116188
RDH4_neg	0.0
RDH4_pos	942.9967660633382
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5358.2052591416805
RE0344C_pos	3248.031686580391
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12466.726910791998
RE0383C_pos	5353.057764266707
RE0452M_neg	7710.929015921655
RE0452M_pos	29962.65553531852
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1143.5049605907332
RE0453C_pos	1143.5049605907332
RE0453M_neg	9692.812213006438
RE0453M_pos	29302.724527688482
RE0453N_neg	295.93970904220333
RE0453N_pos	295.93970904220333
RE0456M_neg	9128.334508038903
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.59110804685672
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12916.71871489695
RE0566C_neg	0.0
RE0566C_pos	12916.71871489695
RE0567C_neg	0.0
RE0567C_pos	12916.718714896951
RE0568C_neg	0.0
RE0568C_pos	12916.71871489695
RE0569C_pos	0.0
RE0569E_pos	5.257442407080044
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11730.698563098604
RE0577C_pos	3258.1793318940877
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5125.477074279118
RE0583C_pos	7109.880117403927
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	16015.098615277246
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24922.312594127245
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	33789.35122087244
RE0690X_pos	0.0
RE0691C_neg	32229.834462240116
RE0691C_pos	4047.018872795764
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.843766575723556
RE0702E_pos	15.548641241730705
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17938.027962264958
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24922.312594127245
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	301.4226259144769
RE0830N_pos	301.4226259144769
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	7997.469487991849
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	7997.469487991849
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.1061050745397907
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.354836009169908
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.746192803890352
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.551963300070624
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.280175458701127
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.1061050745397907
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7997.469487991849
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7700.760471876024
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1174.511942652987
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	49.08088341790832
RE1266C_pos	0.0
RE1303C_pos	7505.584396421531
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3718.8367599337435
RE1342C_pos	1267.3783860884914
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7161.93018070075
RE1447M_neg	0.0
RE1447M_pos	2419.3125087507983
RE1447N_neg	3800.0
RE1447N_pos	9860.497047520543
RE1448N_neg	3048.906891971433
RE1448N_pos	9860.497047520546
RE1448R_neg	0.0
RE1448R_pos	7161.9301807007505
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	23.59110804685673
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	23.59110804685672
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2909.5708185708113
RE1518M_pos	23.776071434833934
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2909.5708185708118
RE1519M_pos	23.776071434833945
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	23.591108046856725
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5624.92028535952
RE1521M_pos	23.591108046856718
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	23.59110804685672
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	23.59110804685672
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	23.591108046856725
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5624.92028535952
RE1526M_pos	23.591108046856725
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	23.591108046856725
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1199.1378391456724
RE1530C_pos	4213.110489154623
RE1530M_neg	22973.06388449743
RE1530M_pos	1892.6561371864705
RE1531M_neg	0.0
RE1531M_pos	23.591108046856725
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	23.59110804685672
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5624.920285359521
RE1533M_pos	23.591108046856732
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	23.591108046856725
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5624.920285359522
RE1573M_pos	23.59110804685672
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
RE1582R_pos	0.0
RE1587C_pos	0.0
RE1587L_pos	0.0
RE1587R_pos	0.0
RE1627C_neg	0.0
RE1627C_pos	0.0
RE1628C_neg	0.0
RE1628C_pos	0.0
RE1629C_neg	0.0
RE1629C_pos	0.0
RE1630C_neg	0.0
RE1630C_pos	0.0
RE1630R_neg	0.0
