	WT-a_S116_L007_R1_001
PCHOL_HSter_neg	5766.534486758098
PCHOL_HSter_pos	5593.183285441014
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5593.183285441014
PCLAD_pos	47.53430481427094
PCREATtmdiffir_pos	3657.89995025759
PCRNtc_pos	4915.999661219765
PCRNtm_pos	1699.551689654216
PCm_pos	5691.392260558933
PCt_pos	12377.458416628444
PDE1_pos	3398.025151244773
PDE1g_pos	0.0
PDE4_pos	3368.244218500004
PDE4g_pos	0.0
PDE4n_pos	10940.369385942666
PDHm_pos	6621.132148737833
PDX5PO_pos	4353.326968920883
PDXPP_pos	4088.4125461471726
PEAMNO_pos	18994.284390146167
PECDCHe_pos	5062.551866052305
PECGCHLe_pos	14400.453654690371
PECGONCOATr_pos	0.0
PECTCHLe_pos	15497.141677514886
PEFLIP_pos	4183.149540030804
PEFLIPm_pos	4543.011099076169
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5736.367156259414
PEPCKm_pos	8661.050562075468
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.490667243139099
PERILLYLte_pos	0.0
PEROXx_pos	47.1566388929842
PETHCT_pos	4251.022268452977
PETOHMm_hs_pos	10323.458090805894
PETOHMr_hs_pos	5766.534486758098
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4543.011099076168
PE_HStm_pos	10323.458090805894
PEt_neg	4183.149540030803
PEt_pos	3325.0
PFK26_pos	3329.7044206809887
PFK_pos	611.5404518343457
PGCD_pos	3540.5270063961834
PGDI_neg	2.467445758006199
PGDI_pos	135.57297760443018
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	6.231444330039972
PGISr_pos	163.40793934769232
PGI_neg	4975.520011970384
PGI_pos	5758.907783500355
PGK_neg	3537.5927056020223
PGK_pos	5012.663570667648
PGLYCP_pos	0.0
PGLYCt_neg	13817.293543746522
PGLYCt_pos	227.4734016431451
PGL_pos	6497.847103712811
PGLc_pos	31908.14008796898
PGLer_pos	11236.1012988924
PGMT_neg	3784.997066245608
PGMT_pos	5199.843638221355
PGM_neg	3605.7223946021363
PGM_pos	8096.003960696339
PGPPT_pos	13817.29354374652
PGPP_hs_pos	13817.29354374652
PGS_pos	120.39624945678297
PGSr_pos	163.40793934769232
PHACCOAGLNAC_pos	18994.284390146167
PHCDm_pos	388.2280148822173
PHCHGSm_neg	0.0
PHCHGSm_pos	1338.228014882217
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18994.28439014617
PHEATB0tc_pos	1491.787288065651
PHEMEe_pos	323.95959251629284
PHEMEt_pos	323.95959251629284
PHEMEtm_neg	0.0
PHEMEtm_pos	14730.557089209537
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	285.53390148742005
PHEt4_pos	405.3058502750963
PHEtec_neg	405.3058502750963
PHEtec_pos	511.94652072653116
PHEyLATthc_pos	761.3097399439293
PHYCBOXL_pos	18994.284390146167
PHYHx_pos	47.15663889298421
PHYQt_pos	5001.692603353971
PHYTt_neg	0.0
PHYTt_pos	47.15663889298419
PI345P3P_pos	3381.804932980032
PI345P3Pn_pos	10012.802543391159
PI345P5P_pos	3447.8493791350825
PI345P5Pn_pos	10804.917369243667
PI34P3Pn_pos	10804.917369243669
PI34P4Pn_pos	10804.917369243669
PI34P5K_pos	3447.8493791350825
PI34P5Kn_pos	10804.917369243669
PI3P3Pn_pos	3049.6599503450466
PI3P4K_pos	8104.315045586473
PI3P4Kn_pos	10804.917369243669
PI3P5K_pos	3830.2729056858993
PI45P3K_pos	3381.804932980032
PI45P3Kn_pos	10012.802543391155
PI45P4P_pos	4194.349088405819
PI45P5P_pos	3431.1190553157285
PI45P5Pn_pos	3800.0
PI45PLC_pos	9004.498110175233
PI45PLCn_pos	0.0
PI4P3K_pos	6992.727648791907
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10804.917369243667
PI4P5K_pos	3431.1190553157285
PI4P5Kn_pos	9870.185194180678
PI4PLC_pos	7585.963265219176
PI4PLCn_pos	18070.355867959734
PI4PP_pos	4194.349088405819
PI5P3K_pos	3433.5758617723336
PI5P3Ker_pos	0.0
PI5P4K_pos	4194.349088405818
PI5P4Kn_pos	10258.753908247927
PIACGT_pos	51.90236872328876
PIK3_pos	4170.355844568936
PIK3er_pos	7863.693544195937
PIK3n_pos	10699.606485081567
PIK4_pos	4194.349088405819
PIK4n_pos	10647.322622315174
PIK5_pos	4567.052888482502
PIK5n_pos	10258.753908247925
PIPLC_pos	3932.7917786694725
PIPLCn_pos	18695.097115800098
PIt7_neg	526.837642453271
PIt7_pos	530.6067052252063
PIt8_neg	332.57720870616595
PIt8_pos	526.837642453271
PIt9_neg	1086.5971509664366
PIt9_pos	1086.5971509664366
PIter_neg	359.3505744293286
PIter_pos	2019.7835248097763
PItg_pos	6394.143059645456
PItn_neg	4361.431285932751
PItn_pos	6051.483091844479
PItx_neg	4613.602363652788
PItx_pos	0.0
PLA2_2_pos	10301.518780809187
PLA2_2e_pos	11845.080557435675
PLA2_pos	0.0
PMANM_neg	17356.758012546823
PMANM_pos	0.0
PMEVKc_pos	20383.901504541365
PMEVKx_pos	18422.224201696277
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	34379.793825868896
PMTCOAFABP1tc_pos	13860.576894426695
PMTCOAtx_neg	3112.7673533555144
PMTCOAtx_pos	5189.7232953356
PNP_neg	7982.138104828615
PNP_pos	0.0
PNTEH_pos	14400.002150481394
PNTEHe_pos	6180.030441905689
PNTK_pos	14374.98413781411
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4322.21829712215
PNTOt5le_pos	4336.7877392026885
PNTOte_neg	2058.3858653662273
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3403.353866558954
PPA_pos	5951.305179438222
PPAer_pos	8922.20524257104
PPAm_pos	3540.2517840164114
PPAn_pos	13913.288418452563
PPAt_pos	1572.2073974693851
PPAtm_pos	6166.500203612808
PPBNGS_pos	14730.55708920953
PPCDC_pos	4017.563227269292
PPCOACm_pos	4237.092929269612
PPCOAOm_pos	12656.219502161006
PPD2CSPp_pos	49.22434495358458
PPDOx_pos	1046.0089708848395
PPDOy_pos	415.23064327967853
PPItm_neg	6084.905195727308
PPItm_pos	3895.1864483691124
PPItr_neg	2019.7835248097763
PPItr_pos	2019.7835248097763
PPItx_neg	6917.51061651159
PPItx_pos	4613.602363652789
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4574.767230198618
PPM_pos	3077.326844145955
PPNCL3_pos	14374.98413781411
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14730.557089209537
PPPGOm_pos	14730.557089209524
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20596.48440717692
PRASCS_neg	0.0
PRASCS_pos	20596.48440717692
PRDX_pos	6668.029918610891
PRDXl_pos	12059.18316806177
PRFGS_pos	20596.484407176908
PRGNLONESULT_pos	7903.166816468568
PRGNLONEtm_neg	61619.09545516378
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54891.77865206133
PRGSTRNt_neg	61619.09545516378
PRGSTRNt_pos	6.245823568407839
PRISTANALtx_neg	0.0
PRISTANALtx_pos	47.15663889298419
PRISTCOAtcx_pos	5001.692603353971
PRISTCOAtx_neg	7336.220114122314
PRISTCOAtx_pos	5001.692603353971
PRISTtx_neg	49.10465748989747
PRISTtx_pos	7336.220114122316
PRO1x_pos	484.2598790691376
PRO1xm_pos	573.9282636422618
PROAKGOX1r_pos	0.0
PROD2_pos	1434.2598790691375
PROD2m_pos	4226.666219199909
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1489.966270970288
PRODt2r_pos	1475.122546772469
PROGLYPEPT1tc_pos	9450.18466495572
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9450.184664955717
PROIMINOtc_pos	1562.399937082289
PROSTGD2t_neg	660.1117743231374
PROSTGD2t_pos	660.1117743231374
PROSTGE1t3_pos	3833.1404136002484
PROSTGE1t_neg	660.1117743231374
PROSTGE1t_pos	660.1117743231374
PROSTGE2t2_neg	392.5885342590667
PROSTGE2t2_pos	397.5364423250064
PROSTGE2t3_pos	3762.6758514382077
PROSTGE2t_neg	397.5364423250064
PROSTGE2t_pos	392.5885342590667
PROSTGF2t_neg	536.8729965229079
PROSTGF2t_pos	536.8729965229079
PROSTGH2t_neg	1443.9882330195182
PROSTGH2t_pos	1443.9882330195182
PROSTGI2t_neg	1443.9882330195182
PROSTGI2t_pos	1443.9882330195182
PROSTGI2tr_neg	163.40793934769232
PROSTGI2tr_pos	6.231444330039972
PRO_Dtde_neg	1489.966270970288
PRO_Dtde_pos	1475.122546772469
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	464.2087689340227
PROt2r_pos	989.4238153995005
PROt4_2_r_neg	1136.2179447159133
PROt4_2_r_pos	1271.6158396970427
PROt4_pos	464.2087689340227
PRPNCOAHYDm_pos	12651.459362310748
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4280.57733485839
PRPPS_pos	3942.5127839387433
PSDm_hs_pos	18634.25357680464
PSERT_pos	3540.5270063961834
PSFLIP_pos	4543.011099076168
PSFLIPm_pos	18634.25357680464
PSP_L_pos	3540.5270063961834
PSSA1_hs_neg	800.7749683659553
PSSA1_hs_pos	4261.845903854857
PSSA2_hs_neg	16450.5067082002
PSSA2_hs_pos	4251.022268452977
PSYGCHe_pos	13774.232729370851
PSYTCHe_pos	15014.434260126935
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4543.011099076167
PSt3_pos	6.4770697086976465
PTCRTD_neg	14437.597039999773
PTCRTD_pos	15.274713814224969
PTDCACRNCPT1_pos	29.213333249515358
PTDCACRNCPT2_pos	29.213333249515358
PTDCACRNt_pos	29.213333249515358
PTDCAt_neg	0.0
PTDCAt_pos	29.21333324951537
PTE2x_pos	0.0
PTE3x_pos	6896.823079501204
PTE4x_pos	6917.510616511591
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3359.5782780335217
PTPATe_neg	13499.541608786581
PTPATe_pos	22712.127682985192
PTRCAT1_pos	0.0
PTRCOX1_pos	12449.13400302298
PUNP1_neg	6221.917143031194
PUNP1_pos	3078.6423175317736
PUNP2_neg	6746.454504100775
PUNP2_pos	5410.109123066998
PUNP3_neg	7981.694850508114
PUNP3_pos	1524.4908627194002
PUNP4_neg	7796.96720825286
PUNP4_pos	6393.009369686484
PUNP5_neg	4823.685335710901
PUNP5_pos	3768.631713528561
PUNP6_neg	0.0
PUNP6_pos	7488.937586003504
PUNP7_neg	1524.4908627194002
PUNP7_pos	3960.9446560125148
PVD3_neg	10978.00050896934
PVD3_pos	77194.85019005275
PYAM5POr_pos	4353.326968920882
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	4088.412546147173
PYDAMtr_neg	0.0
PYDAMtr_pos	10238.47759438282
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	8067.157363132071
PYDXK_pos	4088.4125461471735
PYDXNK_pos	4088.4125461471726
PYDXNtr_neg	0.0
PYDXNtr_pos	9260.989364963012
PYDXPP_pos	4088.412546147173
PYDXtr_neg	0.0
PYDXtr_pos	7946.055945873999
PYK_pos	450.01547426601405
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	8102.635803812675
PYNP2r_pos	5174.032119497077
PYRt2m_neg	1309.2295824598307
PYRt2m_pos	1309.2295824598307
PYRt2p_neg	2644.511636530179
PYRt2p_pos	2644.511636530179
PYRt2r_neg	484.81841368386074
PYRt2r_pos	484.81841368386074
Q10H2e_neg	0.0
Q10H2e_pos	5578.175052901994
QUILSYN_pos	0.0
RADH2_pos	830.5941401971698
RADH3_pos	958.3844272064299
RADH4_pos	943.111963518404
RADH_pos	830.4673792482376
RAHY_pos	1633.0115579751098
RAI1_neg	2219.448051291884
RAI1_pos	2219.448051291884
RAI2_neg	2219.448051291884
RAI2_pos	2219.448051291884
RAI3_neg	943.1119635184039
RAI3_pos	1218.8146707022079
RAI4_neg	1700.9396707022074
RAI4_pos	1683.3107614628752
RAtn3_neg	0.0
RAtn3_pos	1218.8146707022079
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3444.4703165392734
RBK_D_pos	0.0
RBK_pos	5651.404210398977
RBTt_pos	6433.7703909762395
RDH1_neg	469.28359867176437
RDH1_pos	2219.448051291884
RDH1a_pos	469.28359867176437
RDH2_neg	516.5204560210097
RDH2_pos	2219.448051291884
RDH2a_pos	516.5204560210097
RDH3_neg	516.5693423023538
RDH3_pos	2219.448051291884
RDH3a_pos	516.5693423023538
RDH4_neg	0.0
RDH4_pos	943.111963518404
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5349.3454086980355
RE0344C_pos	3278.440515928994
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12488.241194150376
RE0383C_pos	5356.327058897987
RE0452M_neg	7774.909735066944
RE0452M_pos	30038.211841597495
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1143.8354495924846
RE0453C_pos	1143.8354495924846
RE0453M_neg	9733.889399429048
RE0453M_pos	29384.24443407586
RE0453N_neg	295.7444823371897
RE0453N_pos	295.7444823371897
RE0456M_neg	9170.350965499667
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.74969769480768
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12938.221215416579
RE0566C_neg	0.0
RE0566C_pos	12938.221215416579
RE0567C_neg	0.0
RE0567C_pos	12938.221215416579
RE0568C_neg	0.0
RE0568C_pos	12938.221215416579
RE0569C_pos	0.0
RE0569E_pos	5.257667803570461
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11788.33939621806
RE0577C_pos	3290.5691542474747
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5122.583255158797
RE0583C_pos	7108.091142303509
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	16038.826676429193
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24962.968343663175
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	33809.57645327117
RE0690X_pos	0.0
RE0691C_neg	32229.890811084253
RE0691C_pos	4060.836125181413
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.858199432359334
RE0702E_pos	15.592333171078101
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17961.722421566992
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24962.968343663175
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	299.1728821984168
RE0830N_pos	299.1728821984168
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	8078.61044208429
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	8078.610442084291
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.106746587271683
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.356726783537592
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.749940588797726
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.5687373635490784
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.28638800305209
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.106746587271683
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	8078.610442084291
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7903.166816468568
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1182.235686629652
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	49.22434495358458
RE1266C_pos	0.0
RE1303C_pos	7506.883511305829
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3717.7002084519677
RE1342C_pos	1269.221672394839
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7209.673672603312
RE1447M_neg	0.0
RE1447M_pos	2420.5569034748873
RE1447N_neg	3800.0
RE1447N_pos	9907.843626334554
RE1448N_neg	3049.6599503450466
RE1448N_pos	9907.843626334556
RE1448R_neg	0.0
RE1448R_pos	7209.673672603312
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	23.74969769480768
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	23.749697694807676
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2930.3654341361325
RE1518M_pos	23.940441298863224
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2930.365434136132
RE1519M_pos	23.940441298863224
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	23.749697694807676
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5673.2220323494075
RE1521M_pos	23.749697694807676
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	23.74969769480768
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	23.749697694807683
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	23.74969769480768
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5673.2220323494075
RE1526M_pos	23.749697694807676
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	23.74969769480768
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1205.5381874088562
RE1530C_pos	4259.485854010831
RE1530M_neg	23185.00733886136
RE1530M_pos	1911.416872592665
RE1531M_neg	0.0
RE1531M_pos	23.749697694807676
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	23.749697694807676
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5673.2220323494075
RE1533M_pos	23.749697694807672
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	23.749697694807686
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5673.2220323494075
RE1573M_pos	23.74969769480768
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
RE1582R_pos	0.0
RE1587C_pos	0.0
RE1587L_pos	0.0
RE1587R_pos	0.0
RE1627C_neg	0.0
RE1627C_pos	0.0
RE1628C_neg	0.0
RE1628C_pos	0.0
RE1629C_neg	0.0
RE1629C_pos	0.0
RE1630C_neg	0.0
RE1630C_pos	0.0
RE1630R_neg	0.0
RE1630R_pos	0.0
RE1631C_neg	0.0
RE1631C_pos	0.0
RE1632C_pos	0.0
RE1632R_pos	0.0
RE1635C_neg	0.0
RE1635C_pos	0.0
RE1635M_neg	0.0
RE1635M_pos	0.0
RE1635R_neg	0.0
RE1635R_pos	0.0
RE1635X_neg	0.0
RE1635X_pos	0.0
RE1651C_neg	0.0
RE1651C_pos	0.0
RE1653C_neg	0.0
RE1653C_pos	0.0
RE1691M_neg	0.0
RE1691M_pos	12.010567077953551
RE1699C_pos	0.0
RE1700C_pos	0.0
RE1701C_pos	0.0
RE1702C_pos	0.0
RE1709C_neg	2850.0
RE1709C_pos	2850.0
RE1709N_neg	299.1728821984168
RE1709N_pos	299.1728821984168
RE1711C_neg	0.0
RE1711C_pos	0.0
RE1711M_neg	0.0
RE1711M_pos	0.0
RE1796C_neg	0.0
RE1796C_pos	0.0
RE1796M_neg	2155.0467948892383
RE1796M_pos	56183.385154539064
RE1796R_neg	495.8636067648132
RE1796R_pos	11573.612563602266
RE1803C_pos	0.0
RE1804C_neg	0.0
RE1804C_pos	68206.69864616351
RE1804M_neg	6852.434498166659
RE1804M_pos	66356.81212184833
RE1806C_pos	0.0
RE1806R_pos	0.0
RE1807C_neg	1246.0974340986988
RE1807C_pos	1233.5009761627412
RE1807M_neg	6954.162366327588
RE1807M_pos	66356.81212184834
RE1808R_pos	0.0
RE1809C_pos	0.0
RE1809R_pos	0.0
RE1810M_neg	66900.42884151948
RE1810M_pos	11026.796731835491
RE1811C_pos	0.0
RE1811R_pos	0.0
RE1812C_pos	0.0
RE1812R_pos	0.0
RE1815C_neg	0.0
RE1815C_pos	0.0
RE1815M_neg	0.0
RE1815M_pos	0.0
RE1815R_neg	0.0
RE1815R_pos	0.0
RE1815X_neg	0.0
RE1815X_pos	0.0
RE1816C_neg	0.0
RE1816C_pos	0.0
RE1816M_neg	0.0
RE1816M_pos	0.0
RE1816R_neg	0.0
RE1816R_pos	0.0
RE1816X_neg	0.0
RE1816X_pos	0.0
RE1817C_neg	0.0
RE1817C_pos	0.0
RE1817M_neg	0.0
RE1817M_pos	0.0
RE1817R_neg	0.0
RE1817R_pos	0.0
RE1817X_neg	0.0
RE1817X_pos	0.0
RE1818C_neg	0.0
RE1818C_pos	0.0
RE1818M_neg	0.0
RE1818M_pos	0.0
RE1818R_neg	0.0
RE1818R_pos	0.0
RE1818X_neg	0.0
RE1818X_pos	0.0
RE1819C_neg	0.0
RE1819C_pos	0.0
RE1819M_neg	0.0
RE1819M_pos	0.0
RE1819X_neg	0.0
RE1819X_pos	0.0
RE1826C_pos	68206.6986461635
RE1826M_pos	0.0
RE1827C_neg	0.0
RE1827C_pos	0.0
RE1827M_neg	0.0
RE1827M_pos	0.0
RE1828C_pos	0.0
RE1828M_pos	0.0
RE1829C_neg	0.0
RE1829C_pos	0.0
RE1829M_neg	0.0
RE1829M_pos	0.0
RE1830C_neg	0.0
RE1830C_pos	0.0
RE1830M_neg	0.0
RE1830M_pos	0.0
RE1834C_pos	7266.539285013842
RE1834M_neg	0.0
RE1834M_pos	0.0
RE1834X_neg	0.0
RE1834X_pos	0.0
RE1835C_pos	3277.761338539163
RE1835M_neg	0.0
RE1835M_pos	0.0
RE1835X_neg	0.0
RE1835X_pos	0.0
RE1836C_neg	0.0
RE1836C_pos	0.0
RE1836M_neg	0.0
RE1836M_pos	0.0
RE1836X_pos	16109.272365782334
RE1845C_neg	3234.93778814115
RE1845C_pos	4184.93778814115
RE1845X_neg	4184.93778814115
RE1845X_pos	3234.93778814115
RE1846C_neg	0.0
RE1846C_pos	0.0
RE1846X_neg	0.0
RE1846X_pos	0.0
RE1860C_neg	0.0
RE1860C_pos	0.0
RE1860E_neg	4.3998627781462565
RE1860E_pos	4.5294085246505995
RE1897C_neg	4060.836125181413
RE1897C_pos	32229.89081108426
RE1898C_neg	4060.836125181413
RE1898C_pos	32229.89081108426
RE1899C_neg	0.0
RE1899C_pos	0.0
RE1901R_neg	4750.0
RE1901R_pos	4750.0
