	Tcon_Spleen_Tcon2_L2	exTreg_Lymph_exTreg5_L1	Tcon_Lymph_Tcon8_L2	exTreg_Spleen_exTreg6_L1	Treg_Spleen_Treg3_L1
GLNASNNaEx_pos	7.179062602586592	7.414359284772276	6.603144716287939	7.344710426533692	7.6977421692238925
GLNCYSNaEx_pos	7.179062602586592	7.414359284772276	6.603144716287939	7.344710426533692	7.6977421692238925
GLNLASEer_pos	0.0	0.0	0.0	0.0	0.0
GLNLASEer_neg	0.0	0.0	0.0	0.0	0.0
GLNS_pos	0.0	0.0	0.0	0.0	0.0
GLNSERNaEx_pos	7.179062602586592	7.414359284772276	6.603144716287939	7.344710426533692	7.6977421692238925
GLNt4_pos	8.13135750674941	7.278349774817867	8.516693423232246	6.964924139918314	8.17560901748729
GLNTHRNaEx_pos	7.179062602586592	7.414359284772276	6.603144716287939	7.344710426533692	7.6977421692238925
GLNtm_pos	0.0	0.0	0.0	0.0	0.0
GLNtN1_pos	0.0	0.0	0.0	0.05482081865199589	0.397001485614474
GLNtN1_neg	0.0	0.0	0.0	0.05482081865199589	0.397001485614474
GLPASE1_pos	4.743976775144556	4.797623432547704	4.859324796052939	4.78641122636428	5.091440980637172
GLPASE2_pos	4.743976775144556	4.797623432547704	4.859324796052939	4.78641122636428	5.091440980637172
GLRASE_pos	0.0	0.0	0.0	0.0	0.0
GLRASE_neg	0.0	0.0	0.0	0.0	0.0
GLU5Km_pos	0.0	0.0	0.0	0.0	0.0
GLUCYS_pos	4.518344689093089	4.123301059105905	4.739017676438574	4.233618234830821	4.522310111622138
GLUDC_pos	0.017852421856098387	0.018037103843867957	0.0	0.0	0.07492959074234289
GLUDxm_pos	0.0	0.0	0.0	0.0	0.0
GLUDxm_neg	0.0	0.0	0.0	0.0	0.0
GLUDym_pos	0.0	0.0	0.0	0.0	0.0
GLUDym_neg	0.0	0.0	0.0	0.0	0.0
GluForTx_pos	0.0	0.0	0.0	0.0701408551736513	0.0
GLUNm_pos	0.0	0.0	0.0	0.0	0.0
GLUPRT_pos	3.32337737792896	3.5313614629088126	3.8601380763569053	3.0252159858527548	3.6653381891082675
GLUt2m_pos	0.0	0.0	0.0	0.0	0.0
GLUt2m_neg	0.0	0.0	0.0	0.0	0.0
GLUt6_pos	0.047914991195112486	0.00981190034542127	0.061324957065564956	0.015894370140700085	0.07467737947290827
GLUt7l_pos	0.0	0.0	0.0	0.0	0.0
GLUTCOADHm_pos	0.0	0.0	0.0	0.0	0.0
GLUtr_pos	0.0	0.0	0.0	0.0	0.0
GLUtr_neg	0.0	0.0	0.0	0.0	0.0
GLUVESSEC_pos	0.0	0.1029251184389428	0.12220115113473935	0.1635544488623356	0.13459574333529203
GLXO1_pos	2.0385815609755067	2.153594159672963	1.8752355949435322	1.5266143693299516	2.2847285944126003
GLXO2p_pos	0.0	0.0	0.0	0.0	0.0
GLXtm_pos	0.0	0.0	0.0	0.0	0.0
GLXtm_neg	0.0	0.0	0.0	0.0	0.0
GLXtp_pos	0.0	0.0	0.0	0.0	0.0
GLXtp_neg	0.0	0.0	0.0	0.0	0.0
GLYAMDTRc_pos	0.0	0.0	0.0	0.0	0.0
GLYAMDTRc_neg	0.0	0.0	0.0	0.0	0.0
GLYATm_pos	0.0	0.0	0.0	0.0	0.0
GLYATm_neg	0.0	0.0	0.0	0.0	0.0
GLYBt4_2_r_pos	0.0	0.0	0.0	0.0	0.0
GLYBt4_2_r_neg	0.0	0.0	0.0	0.0	0.0
GLYBtm_pos	0.0	0.0	0.0	0.0	0.0
GLYBtm_neg	0.0	0.0	0.0	0.0	0.0
GLYC3Ptm_pos	0.0	0.0	0.0	0.0	0.0
GLYCK2_pos	0.0	0.0	0.0	0.0	0.0
GLYCLTDy_pos	5.028037516162223	5.72898404021101	5.334546884278612	4.751601136465429	5.233238206903688
GLYCLTDym_pos	0.0	0.0	0.0	0.0	0.0
GLYCLTtp_pos	0.0	0.0	0.0	0.0	0.0
GLYC_St_pos	0.0	0.0	0.0	0.0	0.0
GLYCt_pos	0.0	0.0	0.0	0.0	0.0
GLYCt_neg	0.0	0.0	0.0	0.0	0.0
GLYCtm_pos	0.0	0.0	0.0	0.0	0.0
GLYCtm_neg	0.0	0.0	0.0	0.0	0.0
GLYCTO1p_pos	0.0	0.0	0.0	0.0	0.0
GLYK_pos	0.0	0.0	0.0	0.0	0.0
GLYKm_pos	0.0	0.0	0.0	0.0	0.0
GLYOp_pos	0.0	0.0	0.0	0.0	0.0
GLYOX_pos	6.058852869728237	5.39708621919229	5.489752407281473	5.602175271262847	6.115188797598573
GLYOXm_pos	0.0	0.0	0.0	0.0	0.0
GLYt2r_pos	1.4039938446225273	1.943971631955666	1.9103741617475487	0.7343503327761302	1.8473838669735274
GLYt2r_neg	1.4039938446225273	1.943971631955666	1.9103741617475487	0.7343503327761302	1.8473838669735274
GLYt2rL_pos	1.4039938446225273	1.943971631955666	1.9103741617475487	0.7343503327761302	1.8473838669735274
GLYt2rL_neg	1.4039938446225273	1.943971631955666	1.9103741617475487	0.7343503327761302	1.8473838669735274
GLYt4_pos	8.13135750674941	7.278349774817867	8.516693423232246	6.964924139918314	8.17560901748729
GLYt7_211_r_pos	0.06192768816205718	0.0	0.08835347968793272	0.0	0.1900936867575092
GLYt7_211_r_neg	0.06192768816205718	0.0	0.08835347968793272	0.0	0.1900936867575092
GLYtm_pos	0.0	0.0	0.0	0.0	0.0
GLYtm_neg	0.0	0.0	0.0	0.0	0.0
GLYtp_pos	0.0	0.0	0.0	0.0	0.0
GLYtp_neg	0.0	0.0	0.0	0.0	0.0
GLYVESSEC_pos	0.0	0.0	0.0	0.0	0.0
GMAND_pos	0.5087741703380523	0.5564650471858549	0.39342990573474484	0.62415875291049	0.5513674206303221
GMPR_pos	3.9371493627604113	4.340056679614342	3.9463523138240117	4.123787449081961	4.388979735293454
GMPS2_pos	4.6594186789862055	3.785105166245633	4.643863600014502	3.9589253852231674	4.538438920924431
GMPtg_pos	0.0	0.0	0.0	0.0	0.0
GMPtg_neg	0.0	0.0	0.0	0.0	0.0
GMPtn_pos	0.0	0.0	0.0	0.0	0.0
GMPtn_neg	0.0	0.0	0.0	0.0	0.0
GND_pos	5.650910240413267	5.680747471458321	5.915838298659593	5.783493790445149	5.843238671946529
GNDer_pos	5.650910240413267	5.680747471458321	5.915838298659593	5.783493790445149	5.843238671946529
GNMT_pos	2.2690530438363314	1.6128607153987977	1.4390079891238616	1.2998404475357266	1.398104762901049
GP1CALPHAte_pos	0.0	0.0	0.0	0.0	0.0
GP1CALPHAte_neg	0.0	0.0	0.0	0.0	0.0
GP1CALPHAtg_pos	0.0	0.0	0.0	0.0	0.0
GP1CALPHAtg_neg	0.0	0.0	0.0	0.0	0.0
GP1Cte_pos	0.0	0.0	0.0	0.0	0.0
GP1Cte_neg	0.0	0.0	0.0	0.0	0.0
GP1Ctg_pos	0.0	0.0	0.0	0.0	0.0
GP1Ctg_neg	0.0	0.0	0.0	0.0	0.0
GPAM_hs_pos	0.0	0.0	0.0	0.0	0.0
GPAMm_hs_pos	0.0	0.0	0.0	0.0	0.0
GPDDA1_pos	0.0	0.0	0.0	0.0	0.0
GPIAT_pos	3.219830723891496	3.6792114916957916	3.929936043757544	3.1876274737581856	2.859068809779177
GPIDA2er_pos	2.05695144879491	1.6653461260287228	1.4593876724277988	1.7406386539936727	2.179548615586753
GPIDAer_pos	2.05695144879491	1.6653461260287228	1.4593876724277988	1.7406386539936727	2.179548615586753
GPIMTer_L_pos	5.9729310952488115	6.447067554901328	6.144013300778329	6.272042116001862	6.065110673662543
GPIMTer_U_pos	5.9729310952488115	6.447067554901328	6.144013300778329	6.272042116001862	6.065110673662543
GQ1BALPHAte_pos	0.0	0.0	0.0	0.0	0.0
GQ1BALPHAte_neg	0.0	0.0	0.0	0.0	0.0
GQ1BALPHAtg_pos	0.0	0.0	0.0	0.0	0.0
GQ1BALPHAtg_neg	0.0	0.0	0.0	0.0	0.0
GQ1Bte_pos	0.0	0.0	0.0	0.0	0.0
GQ1Bte_neg	0.0	0.0	0.0	0.0	0.0
GQ1Btg_pos	0.0	0.0	0.0	0.0	0.0
GQ1Btg_neg	0.0	0.0	0.0	0.0	0.0
GRTT_pos	6.280272602157176	6.224905442251255	6.437488296513781	5.500411070190271	6.347127225451207
GRTTx_pos	0.0	0.0	0.0	0.0	0.0
GSNKm_pos	0.0	0.0	0.0	0.0	0.0
GSNt_pos	5.906267473409549	6.449771703557366	5.662698872625601	6.8389369116785215	6.412381838186018
GSNt_neg	5.906267473409549	6.449771703557366	5.662698872625601	6.8389369116785215	6.412381838186018
GSNt4_pos	5.308138162787692	4.515892524063997	5.6759189148126135	4.594732782960887	5.359992034275817
GSNtl_pos	3.041155961717566	3.3551734400456743	3.1416928436815144	2.7589249766655284	3.2394045431509038
GSNtl_neg	3.041155961717566	3.3551734400456743	3.1416928436815144	2.7589249766655284	3.2394045431509038
GSNtm_pos	5.821809920794009	6.421988684421878	5.39948211149715	6.770247537284699	6.306905874001572
GSNtm_neg	5.821809920794009	6.421988684421878	5.39948211149715	6.770247537284699	6.306905874001572
GT1Ate_pos	0.0	0.0	0.0	0.0	0.0
GT1Ate_neg	0.0	0.0	0.0	0.0	0.0
GT1Atg_pos	0.0	0.0	0.0	0.0	0.0
GT1Atg_neg	0.0	0.0	0.0	0.0	0.0
GTHDH_pos	0.0	0.0	0.0	0.0	0.0
GTHO_pos	0.0	0.0	0.0	0.0	0.0
GTHOm_pos	0.0	0.0	0.0	0.0	0.0
GTHP_pos	0.0	0.0	0.0	0.0	0.0
GTHPe_pos	2.2376619467206456	0.8452022981757586	1.1999386127961373	0.0	1.6643584933529916
GTHPm_pos	0.0	0.0	0.0	0.0	0.0
GTHRDt_pos	0.0	0.0	0.0	0.0	0.0
GTHRDt_neg	0.0	0.0	0.0	0.0	0.0
GTHRDtr_pos	0.0	0.0	0.0	0.0	0.0
GTHRDtr_neg	0.0	0.0	0.0	0.0	0.0
GTHS_pos	2.128696237152951	2.499789626682302	2.499506478611731	2.7924514163612604	2.1219071688414264
GTMLTe_pos	2.0553508807105705	0.0	2.929313140211079	0.0	1.437599329403179
GTPCI_pos	4.192633660205782	5.182366706633022	3.7176325315719394	4.778000657704484	4.664736275614849
GTPCIn_pos	4.192633660205782	5.182366706633022	3.7176325315719394	4.778000657704484	4.664736275614849
GTPtn_pos	0.0	0.0	0.0	0.0	0.0
GTPtn_neg	0.0	0.0	0.0	0.0	0.0
GUACYC_pos	0.1448137693311146	0.0	0.0	0.0	0.9411594394672587
GUAD_pos	0.0	0.0	0.0	0.0	0.21760601011419292
GUAPRT_pos	5.615390394792232	4.883196222224414	5.507509152068846	5.312139196762063	5.604953970814243
GUAt_pos	2.140838073966375	1.4153610919439525	3.240042914242108	2.660569910042795	2.808402805478573
GUAt_neg	2.140838073966375	1.4153610919439525	3.240042914242108	2.660569910042795	2.808402805478573
GULLACter_pos	0.0	0.0	0.0	0.0	0.0
GULN3D_pos	0.0	0.0	0.0	0.0	0.0
GULN3D_neg	0.0	0.0	0.0	0.0	0.0
GULNDer_pos	0.0	0.0	0.0	0.0	0.0
GULNDer_neg	0.0	0.0	0.0	0.0	0.0
GULNter_pos	0.0	0.0	0.0	0.0	0.0
GUR1PP_pos	0.0	0.0	0.0	0.0	0.0
H2CO3D_pos	4.354507575550427	4.465216458828872	4.1379489563387555	4.189497735310699	4.552981508201048
H2CO3D_neg	4.354507575550427	4.465216458828872	4.1379489563387555	4.189497735310699	4.552981508201048
H2ETer_pos	1.2781522193027237	1.0129366636140875	1.1888882959450322	0.7912380664964944	1.131070831465434
H2MTer_L_pos	5.371445101622903	4.612395463411445	5.525706867720858	5.070076409900554	5.439037625301302
H2MTer_U_pos	5.371445101622903	4.612395463411445	5.525706867720858	5.070076409900554	5.439037625301302
H2O2syn_pos	0.0	0.0	0.0	0.0	0.07003594386729972
H2O2t_pos	0.0	0.0	0.0	0.0	0.0
H2O2t_neg	0.0	0.0	0.0	0.0	0.0
H2O2tly_pos	0.0	0.0	0.0	0.0	0.0
H2O2tly_neg	0.0	0.0	0.0	0.0	0.0
H2O2tm_pos	0.0	0.0	0.0	0.0	0.0
H2O2tn_pos	0.0	0.0	0.0	0.0	0.0
H2O2tn_neg	0.0	0.0	0.0	0.0	0.0
H2O2tp_pos	0.0	0.0	0.0	0.0	0.0
H2O2tp_neg	0.0	0.0	0.0	0.0	0.0
H2Ot_pos	0.0	0.0	0.0	0.0	0.0
H2Ot_neg	0.0	0.0	0.0	0.0	0.0
H2Oter_pos	0.0	0.0	0.0	0.0	0.0
H2Oter_neg	0.0	0.0	0.0	0.0	0.0
H2Otg_pos	0.0	0.0	0.0	0.0	0.0
H2Otg_neg	0.0	0.0	0.0	0.0	0.0
H2Otly_pos	0.0	0.0	0.0	0.0	0.0
H2Otly_neg	0.0	0.0	0.0	0.0	0.0
H2Otm_pos	0.0	0.0	0.0	0.0	0.0
H2Otm_neg	0.0	0.0	0.0	0.0	0.0
H2Otn_pos	0.0	0.0	0.0	0.0	0.0
H2Otn_neg	0.0	0.0	0.0	0.0	0.0
H2Otp_pos	0.0	0.0	0.0	0.0	0.0
H2Otp_neg	0.0	0.0	0.0	0.0	0.0
H3ETer_pos	1.2781522193027237	1.0129366636140875	1.1888882959450322	0.7912380664964944	1.131070831465434
H3MTer_L_pos	2.977659108818697	2.855467227748271	3.05824165466706	2.4844904690805785	3.178957660092264
H3MTer_U_pos	2.977659108818697	2.855467227748271	3.05824165466706	2.4844904690805785	3.178957660092264
H4ET3er_pos	7.271635914077946	6.648066246259319	7.3163839308822025	6.534551673632178	7.134092583322737
H4ETer_pos	1.2781522193027237	1.0129366636140875	1.1888882959450322	0.7912380664964944	1.131070831465434
H5MTer_L_pos	5.371445101622903	4.612395463411445	5.525706867720858	5.070076409900554	5.439037625301302
H5MTer_U_pos	5.371445101622903	4.612395463411445	5.525706867720858	5.070076409900554	5.439037625301302
H6_ET2er_pos	2.4129688947374577	3.231444339818411	2.3408114993419424	2.2943865020687357	2.839669143340588
H6ET3er_pos	7.271635914077946	6.648066246259319	7.3163839308822025	6.534551673632178	7.134092583322737
H6_ETer_pos	1.2781522193027237	1.0129366636140875	1.1888882959450322	0.7912380664964944	1.131070831465434
H6MTer_L_pos	0.0	0.10290882613019793	0.5073896283048258	0.0	0.8965157527491235
H6MTer_U_pos	0.0	0.10290882613019793	0.5073896283048258	0.0	0.8965157527491235
H7ET2er_pos	2.4129688947374577	3.231444339818411	2.3408114993419424	2.2943865020687357	2.839669143340588
H7_ETer_pos	1.2781522193027237	1.0129366636140875	1.1888882959450322	0.7912380664964944	1.131070831465434
H7MTer_L_pos	0.0	0.10290882613019793	0.5073896283048258	0.0	0.8965157527491235
H7MTer_U_pos	0.0	0.10290882613019793	0.5073896283048258	0.0	0.8965157527491235
H7_TAer_pos	5.115394949326543	5.287169136278282	5.320045938200662	5.205934639853823	5.313331475432476
H8MTer_L_pos	0.0	0.10290882613019793	0.5073896283048258	0.0	0.8965157527491235
H8TAer_pos	5.115394949326543	5.287169136278282	5.320045938200662	5.205934639853823	5.313331475432476
HACD1m_pos	0.0	0.0	0.0	0.0	0.0
HACD1m_neg	0.0	0.0	0.0	0.0	0.0
HACD1x_pos	0.0	0.0	0.0	0.0	0.0
HACD1x_neg	0.0	0.0	0.0	0.0	0.0
HACD9m_pos	0.0	0.0	0.0	0.0	0.0
HACD9m_neg	0.0	0.0	0.0	0.0	0.0
HAS1_pos	0.08718957368319685	0.0	0.23807219766875418	0.0	0.2630919694197612
HAS2_pos	0.08718957368319685	0.0	0.23807219766875418	0.0	0.2630919694197612
HAtly_pos	0.0	0.0	0.0	0.0	0.0
HBZOPT10m_pos	0.0	0.0	0.0	0.0	0.0
HCO3_CLt_pos	4.249593775164065	3.7534278022652225	4.298056387516494	4.133415279400975	4.371746467676459
HCO3_CLt_neg	4.249593775164065	3.7534278022652225	4.298056387516494	4.133415279400975	4.371746467676459
HCOUMARINte_pos	0.0	0.0	0.0	0.0	0.0
HCOUMARINte_neg	0.0	0.0	0.0	0.0	0.0
HDCAter_pos	0.0	0.0	0.0	0.0	0.0
HDCAtr_pos	0.34698238834530176	0.0	0.6861947613155064	0.0	0.978269967571637
HDCAtr_neg	0.34698238834530176	0.0	0.6861947613155064	0.0	0.978269967571637
HDCEAtr_pos	0.0	0.0	0.0	0.0	0.0
HDCEAtr_neg	0.0	0.0	0.0	0.0	0.0
HDD2COAtx_pos	0.0	0.0	0.0	0.0	0.0
HDD2COAtx_neg	0.0	0.0	0.0	0.0	0.0
HESTRATRIOLte_pos	0.0	0.0	0.0	0.0	0.0
HESTRATRIOLte_neg	0.0	0.0	0.0	0.0	0.0
HESTRATRIOLtr_pos	0.0	0.0	0.0	0.0	0.0
HESTRATRIOLtr_neg	0.0	0.0	0.0	0.0	0.0
HEX1_pos	0.0	0.0	0.0	0.0	0.0
HEX10_pos	0.0	0.0	0.0	0.0	0.0
HEX4_pos	0.0	0.0	0.0	0.0	0.0
HEX7_pos	0.0	0.0	0.0	0.0	0.0
HEXCCOAtx_pos	0.0	0.0	0.0	0.0	0.0
HEXCCOAtx_neg	0.0	0.0	0.0	0.0	0.0
HEXCCPT1_pos	0.0	0.0	0.0	0.0	0.0
HEXCCPT2_pos	0.0	0.0	0.0	0.0	0.0
HEXCCRNt_pos	0.0	0.0	0.0	0.0	0.0
HEXCt_pos	0.0	0.0	0.0	0.0	0.0
HEXCt_neg	0.0	0.0	0.0	0.0	0.0
HGNTOR_pos	0.0	0.0	0.0	0.0	0.07758045574579728
HIBDm_pos	0.0	0.0	0.0	0.0	0.0
HIBDm_neg	0.0	0.0	0.0	0.0	0.0
HISD_pos	0.12124140680762165	0.0	0.11657940549343095	0.03416863959975262	0.28564966408279363
HISDC_pos	1.502498989996264	2.027220080190941	1.5953292165732342	1.919158394026834	1.8977091958619718
HISt4_pos	7.922265465409707	6.888000556803606	8.398007050619768	6.584440805876062	7.979400219270197
HISTASE_pos	3.2128133401994368	0.0	3.979385821552863	1.177644521469833	3.7612632284725094
HISTAtu_pos	3.0282452725329265	1.8146786467956075	3.23500515528378	2.6125189973858203	3.5891402876434397
HISTAtu_neg	3.0282452725329265	1.8146786467956075	3.23500515528378	2.6125189973858203	3.5891402876434397
HISTAVESSEC_pos	2.9764488554299433	2.182982882641377	2.8243965147058	1.7007951415411091	3.0171103782779904
HIStiDF_pos	0.0	0.0	0.0	0.017167589555410614	0.0
HIStN1_pos	0.0	0.0	0.0	0.05482081865199589	0.0
HIStN1_neg	0.0	0.0	0.0	0.05482081865199589	0.0
HKt_pos	0.2028834402001021	0.0	0.0	0.0	0.0
HKYNH_pos	0.0	0.0	0.0	0.0	0.0
HMBS_pos	5.700857299050227	5.577302039935146	6.064211173552929	5.353678760880624	5.486367119203971
HMGCOARr_pos	5.473206834851728	4.978901334507087	5.058561963643197	5.034752107262401	5.736163573943223
HMGCOASi_pos	4.588356604334905	3.2281443215815684	4.552686326455938	3.5411960533866496	4.633680872646294
HMGCOASim_pos	0.0	0.0	0.0	0.0	0.0
HMGCOAtm_pos	0.0	0.0	0.0	0.0	0.0
HMGCOAtm_neg	0.0	0.0	0.0	0.0	0.0
HMGCOAtx_pos	0.0	0.0	0.0	0.0	0.0
HMGCOAtx_neg	0.0	0.0	0.0	0.0	0.0
HMGLm_pos	0.0	0.0	0.0	0.0	0.0
HMGLx_pos	0.0	0.0	0.0	0.0	0.0
HOMt4_pos	3.0629395014714826	3.585606228515193	3.609989587136359	2.2123462379939953	3.366321085690621
HOXG_pos	6.343269655778143	4.391697853392754	4.176566301749765	6.746166668686066	7.698795705767356
HPACtr_pos	0.0	0.0	0.0	0.0	0.0
HPACtr_neg	0.0	0.0	0.0	0.0	0.0
HPCLx_pos	0.0	0.0	0.0	0.0	0.0
HPDCACRNCPT1_pos	0.0	0.0	0.0	0.0	0.0
HPDCACRNCPT2_pos	0.0	0.0	0.0	0.0	0.0
HPDCACRNt_pos	0.0	0.0	0.0	0.0	0.0
HPDCAt_pos	0.0	0.0	0.0	0.0	0.0
HPDCAt_neg	0.0	0.0	0.0	0.0	0.0
HPYRDC_pos	0.0	0.0	0.0	0.0	0.0
HPYRDCm_pos	0.0	0.0	0.0	0.0	0.0
HPYRR2x_pos	0.0	0.0748200246679012	0.0	0.47388240110117547	0.15416406930694415
HPYRRy_pos	5.028037516162223	5.72898404021101	5.334546884278612	4.751601136465429	5.233238206903688
HPYRtp_pos	0.0	0.0	0.0	0.0	0.0
HPYRtp_neg	0.0	0.0	0.0	0.0	0.0
HRETNtn_pos	0.0	0.0	0.0	0.0	0.0
HRETNtn_neg	0.0	0.0	0.0	0.0	0.0
HS1ly_pos	4.872535318512915	5.253620866943449	4.97014231499456	5.207684768471568	4.493825011215894
HS2ly_pos	4.872535318512915	5.253620866943449	4.97014231499456	5.207684768471568	4.493825011215894
HS3ly_pos	4.872535318512915	5.253620866943449	4.97014231499456	5.207684768471568	4.493825011215894
HS4ly_pos	4.872535318512915	5.253620866943449	4.97014231499456	5.207684768471568	4.493825011215894
HSAT1ly_pos	0.0	0.0	0.0	0.0	0.0
HSAT2ly_pos	0.0	0.0	0.0	0.0	0.0
HSAT3ly_pos	0.0	0.0	0.0	0.0	0.0
HSAT4ly_pos	0.0	0.0	0.0	0.0	0.0
HSD11B1r_pos	5.670044213825841	5.2498696388616235	5.776946784911135	5.4776065573641	5.127675108196937
HSD11B1r_neg	5.670044213825841	5.2498696388616235	5.776946784911135	5.4776065573641	5.127675108196937
HSD11B2r_pos	0.0	0.0	0.0	1.8707321939398414	0.24187269477335718
HSD11B2r_neg	0.0	0.0	0.0	1.8707321939398414	0.24187269477335718
HSD17B1_pos	1.6362737724496903	0.0	1.1470016970937966	0.0	2.056513647173306
HSD17B1_neg	1.6362737724496903	0.0	1.1470016970937966	0.0	2.056513647173306
HSD17B2r_pos	0.0	0.0	0.04263476236380717	0.0	0.04745782592039228
HSD17B42x_pos	0.0	0.0	0.0	0.0	0.0
HSD17B4x_pos	0.0	0.0	0.0	0.0	0.0
HSD17B7r_pos	2.725789670807183	1.9906296446373801	2.53153543318448	2.213980314385585	2.1666782721163464
HSD17B8r_pos	0.0	0.0	0.04263476236380717	0.0	0.04745782592039228
HSD17B9r_pos	2.725789670807183	1.9906296446373801	2.53153543318448	2.213980314385585	2.1666782721163464
HSD3A1r_pos	0.0	0.0	0.0	0.0	0.0
HSD3A1r_neg	0.0	0.0	0.0	0.0	0.0
HSD3A2r_pos	0.0	0.0	0.0	0.0	0.0
HSD3A2r_neg	0.0	0.0	0.0	0.0	0.0
HSD3B11_pos	0.0	0.0	0.0	0.0	0.0
HSD3B11r_pos	0.0	0.0	0.0	0.0	0.0
HSD3B12r_pos	0.0	0.0	0.0	0.0	0.0
HSD3B13_pos	0.0	0.0	0.0	0.0	0.0
HSD3B13r_pos	0.0	0.0	0.0	0.0	0.0
HSD3B2r_pos	0.0	0.0	0.0	0.0	0.0
HSD3B3r_pos	0.0	0.0	0.0	0.0	0.0
HSD3B7P_pos	0.0	0.0	0.0	0.0	0.0
HSPASEly_pos	0.0	0.0	0.0	0.0	0.0
HSPGt_pos	0.0	0.0	0.0	0.0	0.0
HSPGtly_pos	0.0	0.0	0.0	0.0	0.0
HTAXOLte_pos	0.0	0.0	0.0	0.0	0.0
HTAXOLte_neg	0.0	0.0	0.0	0.0	0.0
Htg_pos	0.0	0.0	0.0	0.0	0.0
Htg_neg	0.0	0.0	0.0	0.0	0.0
Htm_pos	0.0	0.0	0.0	0.0	0.0
Htr_pos	0.0	0.0	0.0	0.0	0.0
Htr_neg	0.0	0.0	0.0	0.0	0.0
Htx_pos	0.0	0.0	0.0	0.0	0.0
Htx_neg	0.0	0.0	0.0	0.0	0.0
HXANtl_pos	3.041155961717566	3.3551734400456743	3.1416928436815144	2.7589249766655284	3.2394045431509038
HXANtl_neg	3.041155961717566	3.3551734400456743	3.1416928436815144	2.7589249766655284	3.2394045431509038
HXANtx_pos	0.0	0.0	0.0	0.0	0.0
HXPRT_pos	5.615390394792232	4.883196222224414	5.507509152068846	5.312139196762063	5.604953970814243
HYPOE_pos	5.010959810893395	4.175777939886564	5.403182896740688	4.445366346718762	4.676384896119105
HYPTROX_pos	0.0	0.0	0.0	0.0	0.0
HYXNt_pos	2.140838073966375	1.4153610919439525	3.240042914242108	2.660569910042795	2.808402805478573
HYXNt_neg	2.140838073966375	1.4153610919439525	3.240042914242108	2.660569910042795	2.808402805478573
ICDHxm_pos	0.0	0.0	0.0	0.0	0.0
ICDHy_pos	0.0	0.0	0.0	0.0	0.0
ICDHyp_pos	0.0	0.0	0.0	0.0	0.0
ICDHyrm_pos	0.0	0.0	0.0	0.0	0.0
ICDHyrm_neg	0.0	0.0	0.0	0.0	0.0
IDHPOXOX2b_pos	0.0	0.0	0.0	0.0	0.0
IDHPOXOX3_pos	0.0	0.0	0.0	0.0	0.0
IDHPOXOX4_pos	0.0	0.0	0.0	0.0	0.0
IDHPOXOXb_pos	0.0	0.0	0.0	0.0	0.0
IDOAASE1ly_pos	4.356550677382226	3.3756062661726967	4.433982451578853	3.4750876697347133	4.159856556241538
IDOAASE2ly_pos	4.356550677382226	3.3756062661726967	4.433982451578853	3.4750876697347133	4.159856556241538
IDOAASE3ly_pos	4.356550677382226	3.3756062661726967	4.433982451578853	3.4750876697347133	4.159856556241538
IDOAASE4ly_pos	4.356550677382226	3.3756062661726967	4.433982451578853	3.4750876697347133	4.159856556241538
IDOURtly_pos	2.223317115967746	1.4951577067127517	2.0728113061891213	1.8125732969175754	2.2791073628316862
IDOURtly_neg	2.223317115967746	1.4951577067127517	2.0728113061891213	1.8125732969175754	2.2791073628316862
IDPtn_pos	0.0	0.0	0.0	0.0	0.0
IDPtn_neg	0.0	0.0	0.0	0.0	0.0
ILEt4_pos	0.0	0.0	0.0	0.0	0.0
ILEt5m_pos	0.0	0.0	0.0	0.0	0.0
ILEt5m_neg	0.0	0.0	0.0	0.0	0.0
ILETA_pos	0.0	0.0	0.0	0.0	0.0
ILETA_neg	0.0	0.0	0.0	0.0	0.0
ILETAm_pos	0.0	0.0	0.0	0.0	0.0
ILETAm_neg	0.0	0.0	0.0	0.0	0.0
ILEtec_pos	3.552570804455455	4.349036222440063	2.619798693199731	3.521340397717101	3.145300770188071
ILEtec_neg	3.552570804455455	4.349036222440063	2.619798693199731	3.521340397717101	3.145300770188071
IMACTD_pos	0.0	0.0	0.0	0.0	0.017027017094455855
IMACTD_m_pos	0.0	0.0	0.0	0.0	0.0
IMPC_pos	0.0	0.0	0.0	0.0	0.0
IMPC_neg	0.0	0.0	0.0	0.0	0.0
IMPD_pos	8.137009698331406	8.008350443809837	8.614197251475566	7.744607082633921	8.146065674424335
INOSTO_pos	0.0	0.0	0.0	0.0	0.0
INSKm_pos	0.0	0.0	0.0	0.0	0.0
INSt_pos	5.906267473409549	6.449771703557366	5.662698872625601	6.8389369116785215	6.412381838186018
INSt_neg	5.906267473409549	6.449771703557366	5.662698872625601	6.8389369116785215	6.412381838186018
INSt4_pos	5.308138162787692	4.515892524063997	5.6759189148126135	4.594732782960887	5.359992034275817
INStl_pos	3.041155961717566	3.3551734400456743	3.1416928436815144	2.7589249766655284	3.2394045431509038
INStl_neg	3.041155961717566	3.3551734400456743	3.1416928436815144	2.7589249766655284	3.2394045431509038
INStm_pos	5.821809920794009	6.421988684421878	5.39948211149715	6.770247537284699	6.306905874001572
INStm_neg	5.821809920794009	6.421988684421878	5.39948211149715	6.770247537284699	6.306905874001572
INSTt2r_pos	0.020913804225501965	0.0	0.0	0.0	0.0
INSTt2r_neg	0.020913804225501965	0.0	0.0	0.0	0.0
