	Ob.EPA.c_S137_L007_R1_001	Ob.EPA.e_S153_L007_R1_001	Ob.1012.b_S133_L007_R1_001	WT.911.b_S129_L007_R1_001
FAOXC142C142OHm_pos	6.5445008418338055	6.782539617753996	6.383963435972199	5.837564863157148
FAOXC143C123m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC143C123x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC14C12m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC14C12x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC14C14OHm_pos	6.5445008418338055	6.782539617753996	6.383963435972199	5.837564863157148
FAOXC14DCC12DCx_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC15ATPx_pos	9.558784211314958	9.775643199837265	9.599950024569853	9.906379550611977
FAOXC15BRC13BRx_pos	7.481880139620285	7.705476878916282	7.373343703040469	6.184329891168648
FAOXC15C13m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC15NADPx_pos	7.489968347213846	7.848122135064285	7.394634178628216	5.18685706717715
FAOXC15NADx_pos	7.489968347213846	7.848122135064285	7.394634178628216	5.18685706717715
FAOXC161C141m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC161C141x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC161C161OHm_pos	6.5445008418338055	6.782539617753996	6.383963435972199	5.837564863157148
FAOXC162C142m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC162C162OHm_pos	6.5445008418338055	6.782539617753996	6.383963435972199	5.837564863157148
FAOXC163C142x_pos	7.865444599878745	8.084932371000816	7.758645188509964	6.514806089163932
FAOXC163C143m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC163C164Gm_pos	0.0	0.0	0.0	0.0
FAOXC163C164x_pos	9.988017143904164	10.58923915659909	10.068106475858773	9.03182524092711
FAOXC163GC142m_pos	7.621795480306635	7.722466024471091	7.375908263075014	6.869377924031328
FAOXC163Gm_pos	7.821455119102458	7.989025440631378	8.085923853181212	7.129386062910575
FAOXC163x_pos	8.419960177847889	8.602067837884414	8.329213313342738	6.7824085649273735
FAOXC164C143m_pos	7.621795480306635	7.722466024471091	7.375908263075014	6.869377924031328
FAOXC164C143x_pos	7.865444599878745	8.084932371000816	7.758645188509964	6.514806089163932
FAOXC164C163x_pos	0.0	0.0	0.0	0.0
FAOXC164C165m_pos	0.0	0.0	0.0	0.0
FAOXC164C165x_pos	9.988017143904164	10.58923915659909	10.068106475858773	9.03182524092711
FAOXC164GC163m_pos	0.0	0.0	0.0	0.0
FAOXC164m_pos	7.821455119102458	7.989025440631378	8.085923853181212	7.129386062910575
FAOXC164x_pos	8.419960177847889	8.602067837884414	8.329213313342738	6.7824085649273735
FAOXC165C164m_pos	0.0	0.0	0.0	0.0
FAOXC165C164x_pos	0.0	0.0	0.0	0.0
FAOXC16BRx_pos	9.558784211314958	9.775643199837265	9.599950024569853	9.906379550611977
FAOXC16C14m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC16C14x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC16C16OHm_pos	6.5445008418338055	6.782539617753996	6.383963435972199	5.837564863157148
FAOXC16DCC14DCx_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC16DCr_pos	9.13973039918311	9.369728197037542	8.954167223500093	7.661493092824223
FAOXC16OHC16r_pos	0.0	0.0	0.0	0.0
FAOXC17C15m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC181C161m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC181C161x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC181C181OHm_pos	6.5445008418338055	6.782539617753996	6.383963435972199	5.837564863157148
FAOXC182C162m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC182C182OHm_pos	6.5445008418338055	6.782539617753996	6.383963435972199	5.837564863157148
FAOXC183C163Gm_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC183C163m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC184C163m_pos	7.621795480306635	7.722466024471091	7.375908263075014	6.869377924031328
FAOXC184C163x_pos	7.865444599878745	8.084932371000816	7.758645188509964	6.514806089163932
FAOXC184C164m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC184C164x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC184m_pos	7.821455119102458	7.989025440631378	8.085923853181212	7.129386062910575
FAOXC184x_pos	8.419960177847889	8.602067837884414	8.329213313342738	6.7824085649273735
FAOXC185C164m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC185m_pos	7.821455119102458	7.989025440631378	8.085923853181212	7.129386062910575
FAOXC18C18OHm_pos	6.5445008418338055	6.782539617753996	6.383963435972199	5.837564863157148
FAOXC201C181x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC204C184m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC204C205x_pos	9.988017143904164	10.58923915659909	10.068106475858773	9.03182524092711
FAOXC205C184x_pos	7.865444599878745	8.084932371000816	7.758645188509964	6.514806089163932
FAOXC205C185m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC221C201x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC225C204m_pos	7.621795480306635	7.722466024471091	7.375908263075014	6.869377924031328
FAOXC225C204x_pos	7.865444599878745	8.084932371000816	7.758645188509964	6.514806089163932
FAOXC225C226m_pos	0.0	0.0	0.0	0.0
FAOXC225C226x_pos	9.988017143904164	10.58923915659909	10.068106475858773	9.03182524092711
FAOXC225m_pos	7.821455119102458	7.989025440631378	8.085923853181212	7.129386062910575
FAOXC225x_pos	8.419960177847889	8.602067837884414	8.329213313342738	6.7824085649273735
FAOXC226C205m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXC226C225m_pos	0.0	0.0	0.0	0.0
FAOXC226C225x_pos	0.0	0.0	0.0	0.0
FAOXC226C227m_pos	0.0	0.0	0.0	0.0
FAOXC226m_pos	7.821455119102458	7.989025440631378	8.085923853181212	7.129386062910575
FAOXC227C226m_pos	0.0	0.0	0.0	0.0
FAOXC22C20x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC22C22DCHYr_pos	0.0	0.0	0.0	0.0
FAOXC22OHC22r_pos	0.0	0.0	0.0	0.0
FAOXC241C221x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC24C22x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC3DC_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
FAOXC3DC_neg	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
FAOXC4C2m_pos	7.78675970126725	7.954021780269008	7.7316075411831875	6.863102168293917
FAOXC4C4DCc_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
FAOXC4C4DCc_neg	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
FAOXC5C3x_pos	7.78675970126725	7.954021780269008	7.7316075411831875	6.863102168293917
FAOXC5C5DCc_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
FAOXC5C5DCc_neg	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
FAOXC5C5OHm_pos	0.0	0.0	0.0	0.0
FAOXC5OHc_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
FAOXC5OHc_neg	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
FAOXC61C4m_pos	7.856093478612496	8.045013325237788	7.805206455479027	6.934005318939062
FAOXC61C4x_pos	7.865444599878745	8.084932371000816	7.758645188509964	6.514806089163932
FAOXC61m_pos	7.821455119102458	7.989025440631378	8.085923853181212	7.129386062910575
FAOXC61x_pos	8.419960177847889	8.602067837884414	8.329213313342738	6.7824085649273735
FAOXC6C4m_pos	8.008204496694818	8.218611668278394	7.920412408160787	7.06773012997879
FAOXC6C4x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC6DCC4DCx_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC7C5m_pos	8.008204496694818	8.218611668278394	7.920412408160787	7.06773012997879
FAOXC81C61m_pos	8.008204496694818	8.218611668278394	7.920412408160787	7.06773012997879
FAOXC81C61x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC8C6m_pos	8.008204496694818	8.218611668278394	7.920412408160787	7.06773012997879
FAOXC8C6x_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC8DCC6DCx_pos	8.744110627277202	9.20159098151881	8.750866067446847	7.639792893279312
FAOXC9C7m_pos	8.008204496694818	8.218611668278394	7.920412408160787	7.06773012997879
FAOXMC10OHMC10r_pos	0.0	0.0	0.0	0.0
FAOXOHC16C16DCc_pos	8.419981238935632	8.719662616082799	8.348374075191163	7.50076222545792
FAOXOHC22C22DCc_pos	8.419981238935632	8.719662616082799	8.348374075191163	7.50076222545792
FAOXOHMC10DC10c_pos	8.419981238935632	8.719662616082799	8.348374075191163	7.50076222545792
FAOXTC101TC102m_pos	8.386940245324311	8.640967910449898	8.219362157807716	7.407522709912798
FAOXTC102C101m_pos	0.0	0.0	0.0	0.0
FAOXTC122TC101m_pos	7.856093478612496	8.045013325237788	7.805206455479027	6.934005318939062
FAOXTC122m_pos	7.821455119102458	7.989025440631378	8.085923853181212	7.129386062910575
FAOXTC142TC122m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXTC162TC142m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FAOXTC182TC162m_pos	7.040490652210952	7.140914958399071	6.795282089757029	6.290571850852079
FOAXC122C101x_pos	7.865444599878745	8.084932371000816	7.758645188509964	6.514806089163932
GLUTCOAACBP_pos	0.0	0.0	0.0	0.0
GLUTCOAACBP_neg	0.0	0.0	0.0	0.0
HDCACBP_pos	0.0	0.0	0.0	0.0
HDCACBP_neg	0.0	0.0	0.0	0.0
HDDACBP_pos	0.0	0.0	0.0	0.0
HDDACBP_neg	0.0	0.0	0.0	0.0
HDECAACBP_pos	0.0	0.0	0.0	0.0
HDECAACBP_neg	0.0	0.0	0.0	0.0
HDECEACBP_pos	0.0	0.0	0.0	0.0
HDECEACBP_neg	0.0	0.0	0.0	0.0
HEDCECRNe_pos	0.0	0.0	0.0	0.0
HEXCOAACBP_pos	0.0	0.0	0.0	0.0
HEXDCRNe_pos	0.0	0.0	0.0	0.0
HEXDIACTD_pos	0.0	0.0	0.0	0.0
HEXDIACTD_neg	0.0	0.0	0.0	0.0
HEXDICOAACBP_pos	0.0	0.0	0.0	0.0
HEXDICOAACBP_neg	0.0	0.0	0.0	0.0
HEXDICOAACBPx_pos	0.0	0.0	0.0	0.0
HIVCACBP_pos	0.0	0.0	0.0	0.0
HIVCACBP_neg	0.0	0.0	0.0	0.0
HIVCRNe_pos	0.0	0.0	0.0	0.0
HOCDACBP_pos	0.0	0.0	0.0	0.0
HOCDACBP_neg	0.0	0.0	0.0	0.0
HOCTDACBP_pos	0.0	0.0	0.0	0.0
HOCTDACBP_neg	0.0	0.0	0.0	0.0
HOCTDEC2CRNe_pos	0.0	0.0	0.0	0.0
HOCTDECCRNe_pos	0.0	0.0	0.0	0.0
HTDCACBP_pos	0.0	0.0	0.0	0.0
HTDCACBP_neg	0.0	0.0	0.0	0.0
HTDCRNe_pos	0.0	0.0	0.0	0.0
IVCOAACBP_pos	0.0	0.0	0.0	0.0
IVCRNe_pos	0.0	0.0	0.0	0.0
LGNCCOAtcx_pos	0.0	0.0	0.0	0.0
NRVNCCOAtxc_pos	0.0	0.0	0.0	0.0
OCD11COACPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
OCD11COACPT1_neg	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
OCD11CRNCACT_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
OCD11CRNCACT_neg	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
OCD11CRNCPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
OCD11CRNCPT2_neg	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
OCT11EFATP_pos	10.295022717779384	10.529371986176256	10.297512428194391	10.530074644939683
OCTDEC2ACBP_pos	0.0	0.0	0.0	0.0
OCTDEC2ACBP_neg	0.0	0.0	0.0	0.0
OCTDECCACT_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
OCTDECCACT_neg	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
OCTDECCPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
OCTDECCPT1_neg	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
OCTDECCPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
OCTDECCPT2_neg	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
OCTDECE1CRNe_pos	0.0	0.0	0.0	0.0
sink_octdececoa(c)_pos	0.0	0.0	0.0	0.0
sink_octdececoa(c)_neg	0.0	0.0	0.0	0.0
OMHDEACIDTD_pos	0.0	0.0	0.0	0.0
OMHDEACIDTD_neg	0.0	0.0	0.0	0.0
OMHDOCOSACTD_pos	0.0	0.0	0.0	0.0
OMHDOCOSACTD_neg	0.0	0.0	0.0	0.0
OMHPALTD_pos	0.0	0.0	0.0	0.0
OMHPALTD_neg	0.0	0.0	0.0	0.0
PRISTCOAtcx_pos	0.0	0.0	0.0	0.0
SBCOAACOTx_pos	4.8359240742543745	4.996840647795369	5.29020320512607	4.160274831408593
SCP21cx_pos	0.0	0.0	0.0	0.0
SEBACACT_pos	0.0	0.0	0.0	0.0
SEBACIDTD_pos	0.0	0.0	0.0	0.0
SEBACIDTD_neg	0.0	0.0	0.0	0.0
SEBCOACROT_pos	8.149086579738215	8.23184517338578	8.02175731289625	8.534808661231747
SEBCOACROT_neg	8.149086579738215	8.23184517338578	8.02175731289625	8.534808661231747
SEBCOAPET_pos	4.8359240742543745	4.996840647795369	5.29020320512607	4.160274831408593
STCOATxc_pos	0.0	0.0	0.0	0.0
STRDNCCOAtxc_pos	0.0	0.0	0.0	0.0
SUBEACTD_pos	0.0	0.0	0.0	0.0
SUBEACTD_neg	0.0	0.0	0.0	0.0
SUBERCACT_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
SUBERCACT_neg	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
SUBERCROT_pos	8.149086579738215	8.23184517338578	8.02175731289625	8.534808661231747
SUBERCROT_neg	8.149086579738215	8.23184517338578	8.02175731289625	8.534808661231747
SUBERICACT_pos	0.0	0.0	0.0	0.0
SUCCACT_pos	0.0	0.0	0.0	0.0
SUCCCROT_pos	8.149086579738215	8.23184517338578	8.02175731289625	8.534808661231747
SUCCCROT_neg	8.149086579738215	8.23184517338578	8.02175731289625	8.534808661231747
SUCCOAPET_pos	4.8359240742543745	4.996840647795369	5.29020320512607	4.160274831408593
SUCCTD_pos	0.0	0.0	0.0	0.0
SUCCTD_neg	0.0	0.0	0.0	0.0
TDCRNe_pos	0.0	0.0	0.0	0.0
sink_tetdec2coa(c)_pos	0.0	0.0	0.0	0.0
sink_tetdec2coa(c)_neg	0.0	0.0	0.0	0.0
TETDEC2CRNe_pos	0.0	0.0	0.0	0.0
sink_tetdece1coa(c)_pos	0.0	0.0	0.0	0.0
sink_tetdece1coa(c)_neg	0.0	0.0	0.0	0.0
TETDECE1CRNe_pos	0.0	0.0	0.0	0.0
TIGCRNe_pos	0.0	0.0	0.0	0.0
34DHPHELAT1tc_pos	4.1039172107520665	4.181897643108389	4.1346316714476465	4.050501697446727
4OHPROIMINOtc_pos	0.0	0.0	0.0	0.0
ALAALACNc_pos	0.0	0.0	0.0	0.0
ALAALACNc_neg	0.0	0.0	0.0	0.0
ALAALAPEPT1tc_pos	0.0	0.0	0.0	0.0
ALAATB0tc_pos	0.0	0.0	0.0	0.0
ALAyLATthc_pos	4.148120631123964	4.247168000374773	4.1501534552462465	4.110196177754199
ARGATB0tc_pos	0.0	0.0	0.0	0.0
ASCBSVCTtc_pos	5.951867504326902	6.474436043252266	6.17672169288105	5.193377510564362
ASNATB0tc_pos	0.0	0.0	0.0	0.0
ASNPHELAT2tc_pos	4.200457271428571	4.299757511839318	4.192194165283345	4.061344188288391
BALABETAtc_pos	5.007644030878014	5.206721357430888	4.340562269026414	4.931210274803932
BALAPAT1tc_pos	3.456806149230474	4.040015678847879	3.72137265947682	3.5298209465286954
BGLUGCHe_pos	0.0	0.0	0.0	0.0
BGLUTCHLe_pos	0.0	0.0	0.0	0.0
BGLUTDECHOe_pos	0.0	0.0	0.0	0.0
BTNTe_pos	0.0	0.0	0.0	0.0
CARPEPT1tc_pos	0.0	0.0	0.0	0.0
CARhPTtc_pos	0.0	0.0	0.0	0.0
CBLTDe_pos	0.0	0.0	0.0	0.0
CBLtle_pos	0.0	0.0	0.0	0.0
CHOLESTTDe_pos	0.0	0.0	0.0	0.0
CYSATB0tc_pos	0.0	0.0	0.0	0.0
CYSPHELAT2tc_pos	4.200457271428571	4.299757511839318	4.192194165283345	4.061344188288391
CYSSNAT5tc_pos	0.0	0.0	0.0	0.2016338611696504
CYSSNAT5tc_neg	0.0	0.0	0.0	0.2016338611696504
CYSTALArBATtc_pos	3.5046203924035524	3.8743051659822307	2.749534267669262	3.631104282365877
CYSTLEUrBATtc_pos	3.5046203924035524	3.8743051659822307	2.749534267669262	3.631104282365877
FOLTle_pos	5.1626934322112366	5.287989350408949	4.867896463992655	5.024142345897803
GALSGLT1le_pos	0.6599245584023783	0.632268215499513	0.7398481026993274	0.5360529002402097
GLCSGLT1le_pos	0.6599245584023783	0.632268215499513	0.7398481026993274	0.5360529002402097
GLNATB0tc_pos	0.0	0.0	0.0	0.0
GLNyLATthc_pos	4.148120631123964	4.247168000374773	4.1501534552462465	4.110196177754199
GLYGLYCNc_pos	0.0	0.0	0.0	0.0
GLYGLYCNc_neg	0.0	0.0	0.0	0.0
GLYGLYPEPT1tc_pos	0.0	0.0	0.0	0.0
GLYLEUHYDROc_pos	0.0	0.0	0.0	0.0
GLYLEUHYDROc_neg	0.0	0.0	0.0	0.0
GLYLEUPEPT1tc_pos	0.0	0.0	0.0	0.0
GLYPHEPEPT1tc_pos	0.0	0.0	0.0	0.0
GLYPROPEPT1tc_pos	0.0	0.0	0.0	0.0
GLYPROPRO1c_pos	0.0	0.0	0.0	0.0
GLYPROPRO1c_neg	0.0	0.0	0.0	0.0
GLYSARCNc_pos	0.0	0.0	0.0	0.0
GLYSARCNc_neg	0.0	0.0	0.0	0.0
GLYSARPEPT1tc_pos	0.0	0.0	0.0	0.0
GLYSNAT5tc_pos	0.0	0.0	0.0	0.2016338611696504
GLYSNAT5tc_neg	0.0	0.0	0.0	0.2016338611696504
GUMDCHAe_pos	0.0	0.0	0.0	0.0
GUMGCHLe_pos	0.0	0.0	0.0	0.0
GUMTCHOLe_pos	0.0	0.0	0.0	0.0
HISCAT1_pos	0.3895668117627256	0.5558161550616397	0.5655971758542251	0.2016338611696504
HISCAT1_neg	0.3895668117627256	0.5558161550616397	0.5655971758542251	0.2016338611696504
HISSNAT5tc_pos	0.0	0.0	0.0	0.2016338611696504
HISSNAT5tc_neg	0.0	0.0	0.0	0.2016338611696504
HIShPTtc_pos	0.0	0.0	0.0	0.0
HISyLATtc_pos	4.148120631123964	4.247168000374773	4.1501534552462465	4.110196177754199
HISyLATthc_pos	4.148120631123964	4.247168000374773	4.1501534552462465	4.110196177754199
HPETFABP1tc_pos	0.0	0.0	0.0	0.0
HPETFABP1tc_neg	0.0	0.0	0.0	0.0
ILEATB0tc_pos	0.0	0.0	0.0	0.0
ILELAT1tc_pos	4.1039172107520665	4.181897643108389	4.1346316714476465	4.050501697446727
ILEPHELAT2tc_pos	4.200457271428571	4.299757511839318	4.192194165283345	4.061344188288391
LEUATB0tc_pos	0.0	0.0	0.0	0.0
LEUGLYPEPT1tc_pos	0.0	0.0	0.0	0.0
LEULEULAPc_pos	0.0	0.0	0.0	0.0
LEULEULAPc_neg	0.0	0.0	0.0	0.0
LEULEUPEPT1tc_pos	0.0	0.0	0.0	0.0
LEUPHELAT2tc_pos	4.200457271428571	4.299757511839318	4.192194165283345	4.061344188288391
LEUPHELAT2tc_neg	4.200457271428571	4.299757511839318	4.192194165283345	4.061344188288391
LEUyLAThtc_pos	4.148120631123964	4.247168000374773	4.1501534552462465	4.110196177754199
LINOFATPtc_pos	4.845490050944375	5.355791546753647	4.8529975876133165	3.605257262939004
LYSATB0tc_pos	0.0	0.0	0.0	0.0
METATB0tc_pos	0.0	0.0	0.0	0.0
METyLATthc_pos	4.148120631123964	4.247168000374773	4.1501534552462465	4.110196177754199
MTHFTe_pos	0.0	0.0	0.0	0.0
NACDe_pos	0.0	0.0	0.0	0.0
NACHORCTL3le_pos	0.0	0.0	0.0	0.0
NCAMDe_pos	0.0	0.0	0.0	0.0
OAADC_pos	0.0	0.0	0.0	0.0
OCDEAFABP1tc_pos	0.0	0.0	0.0	0.0
OCDEAFABP1tc_neg	0.0	0.0	0.0	0.0
OLEICFATPtc_pos	4.845490050944375	5.355791546753647	4.8529975876133165	3.605257262939004
ORNALArBATtc_pos	3.5046203924035524	3.8743051659822307	2.749534267669262	3.631104282365877
ORNLEUrBATtc_pos	3.5046203924035524	3.8743051659822307	2.749534267669262	3.631104282365877
PALFATPtc_pos	4.845490050944375	5.355791546753647	4.8529975876133165	3.605257262939004
PCHOLHSTDe_pos	0.0	0.0	0.0	0.0
PECDCHe_pos	0.0	0.0	0.0	0.0
PECGCHLe_pos	0.0	0.0	0.0	0.0
PECTCHLe_pos	0.0	0.0	0.0	0.0
PEHSFABPe_pos	0.0	0.0	0.0	0.0
PEHSFABPe_neg	0.0	0.0	0.0	0.0
PHEATB0tc_pos	0.0	0.0	0.0	0.0
PHEyLATthc_pos	4.148120631123964	4.247168000374773	4.1501534552462465	4.110196177754199
PMTCOAFABP1tc_pos	0.0	0.0	0.0	0.0
PMTCOAFABP1tc_neg	0.0	0.0	0.0	0.0
PNTORDe_pos	0.0	0.0	0.0	0.0
PROGLYPEPT1tc_pos	0.0	0.0	0.0	0.0
PROGLYPRO1c_pos	0.0	0.0	0.0	0.0
PROGLYPRO1c_neg	0.0	0.0	0.0	0.0
PROIMINOtc_pos	0.0	0.0	0.0	0.0
PSYGCHe_pos	0.0	0.0	0.0	0.0
PSYTCHe_pos	0.0	0.0	0.0	0.0
PSYTDECHe_pos	0.0	0.0	0.0	0.0
RIBFLVte_pos	0.0	0.0	0.0	0.0
SBTle_pos	0.0	0.0	0.0	0.0
SERATB0tc_pos	0.0	0.0	0.0	0.0
TAGHSTDe_pos	0.0	0.0	0.0	0.0
TAUBETAtc_pos	5.007644030878014	5.206721357430888	4.340562269026414	4.931210274803932
TAUPAT1c_pos	3.456806149230474	4.040015678847879	3.72137265947682	3.5298209465286954
THMATPe_pos	0.0	0.0	0.0	0.0
THRATB0tc_pos	0.0	0.0	0.0	0.0
THRPHELAT2tc_pos	4.200457271428571	4.299757511839318	4.192194165283345	4.061344188288391
TRPATB0tc_pos	0.0	0.0	0.0	0.0
TYRATB0tc_pos	0.0	0.0	0.0	0.0
TYRPHELAT2tc_pos	4.200457271428571	4.299757511839318	4.192194165283345	4.061344188288391
VALATB0tc_pos	0.0	0.0	0.0	0.0
VALLAT1tc_pos	4.1039172107520665	4.181897643108389	4.1346316714476465	4.050501697446727
VALPHELAT2tc_pos	4.200457271428571	4.299757511839318	4.192194165283345	4.061344188288391
VITEtl_pos	4.4886435398537845	4.966707314150316	4.3957483281790335	4.469885976274464
VITKtl_pos	0.0	0.0	0.0	0.0
XOLEST2HSTDle_pos	0.0	0.0	0.0	0.0
1a25DHVITD3TRn_pos	0.0	0.0	0.0	0.0
25HVITD3c_pos	0.0	0.0	0.0	0.0
3AIB_Dtm_pos	0.0	0.0	0.0	0.0
3AIB_Dtm_neg	0.0	0.0	0.0	0.0
3HCO3_NAt_pos	5.067380578019059	5.674121632632394	4.6661884898727815	3.8469946869655733
3HCO3_NAt_neg	5.067380578019059	5.674121632632394	4.6661884898727815	3.8469946869655733
4ABUTtcn_pos	0.0	0.0	0.0	0.0
4HPROLTASCT1_pos	2.6016965164809576	2.771885578515366	2.3476656563009706	0.9781956296816515
5MTHFt2le_pos	0.0	0.0	0.0	0.0
5MTHFt2le_neg	0.0	0.0	0.0	0.0
ADNK3_pos	0.0	0.0	0.0	0.0
ADNK4_pos	0.0	0.0	0.0	0.0
ADNt5le_pos	0.0	0.0	0.0	0.0
AHCYStd_pos	0.0	0.0	0.0	0.0
AHCYStd_neg	0.0	0.0	0.0	0.0
ALA-DTDe_pos	0.0	0.0	0.0	0.0
AMETtd_pos	0.0	0.0	0.0	0.0
AMETtd_neg	0.0	0.0	0.0	0.0
ARACHFATPc_pos	0.0	0.0	0.0	0.0
ASPDTDe_pos	0.0	0.0	0.0	0.0
ASPDTDe_neg	0.0	0.0	0.0	0.0
ASPPROASCT1_pos	2.6016965164809576	2.771885578515366	2.3476656563009706	0.9781956296816515
ASPte_pos	0.0	0.0	0.0	0.0
BTNt3ile_pos	2.980025300238734	3.702657543390911	3.6016965164809576	2.211012193485512
CHOLESACATc_pos	1.3391373849195856	1.4276061727818994	1.372952097911829	0.9855004303048849
CHOLESTle_pos	0.0	0.0	0.0	0.0
CHSTEROLtrc_pos	0.0	0.0	0.0	0.0
CHSTEROLtrc_neg	0.0	0.0	0.0	0.0
CRNrtx_pos	0.0	0.0	0.0	0.0
CRNrtx_neg	0.0	0.0	0.0	0.0
CYSAMOe_pos	0.0	0.0	0.0	0.0
CYTDt5le_pos	0.0	0.0	0.0	0.0
Coqe_pos	0.0	0.0	0.0	0.0
Coqe_neg	0.0	0.0	0.0	0.0
DATPtm_pos	0.0	0.0	0.0	0.0
DCTPtm_pos	0.0	0.0	0.0	0.0
DGTPtm_pos	0.0	0.0	0.0	0.0
DHAPtc_pos	0.0	0.0	0.0	0.0
DM_1a25dhvitd3(n)_pos	0.0	0.0	0.0	0.0
DM_4abut(n)_pos	0.0	0.0	0.0	0.0
DM_5hpet(r)_pos	0.0	0.0	0.0	0.0
DM_taur(c)_pos	0.0	0.0	0.0	0.0
DM_pe_hs(r)_pos	0.0	0.0	0.0	0.0
DM_pmtcoa(r)_pos	0.0	0.0	0.0	0.0
DPCOAPPe_pos	0.0	0.0	0.0	0.0
DPMVDc_pos	4.715893370547605	5.681449265314958	5.072534599722955	3.374343989038501
DSREDUCr_pos	8.901802143757518	9.418400803537391	8.543457217195764	7.0406732926437625
DTMPKm_pos	3.8639384504239715	4.095924419998536	3.9882302230604574	4.038260575175349
DTTPtm_pos	0.0	0.0	0.0	0.0
DUTPDP_pos	0.0	0.0	0.0	0.0
EX_4hpro(e)_neg	0.0	0.0	0.0	0.0
EX_adpcbl(e)_neg	0.0	0.0	0.0	0.0
EX_alaala(e)_neg	0.0	0.0	0.0	0.0
EX_bglc(e)_pos	0.0	0.0	0.0	0.0
EX_bglc(e)_neg	0.0	0.0	0.0	0.0
EX_carn(e)_neg	0.0	0.0	0.0	0.0
