	Ob.EPA.a_S122_L007_R1_001
r1701_pos	1266.2830397488574
r1702_pos	1310.871012339774
r1705_pos	1358.153461086733
r1706_pos	1273.7246198183304
r1707_pos	1265.4270376711938
r1708_pos	1273.7246198183304
r1710_pos	1350.9790716946945
r1711_pos	1353.862977380631
r1713_pos	1358.153461086733
r1715_pos	1382.5326270394316
r1716_pos	1358.153461086733
r1717_pos	1199.0044314268298
r1720_pos	1450.023882424608
r1721_pos	1365.5950411562058
r1722_pos	1357.2974590090691
r1723_pos	1365.5950411562058
r1725_pos	1442.84949303257
r1726_pos	1445.7333987185061
r1728_pos	1450.023882424608
r1730_pos	1474.4030483773072
r1731_pos	1450.023882424608
r1732_pos	1514.4182163605085
r1733_pos	1511.6835254211444
r1734_pos	1514.4182163605085
r1735_pos	1514.4182163605085
r1736_pos	1434.279858798208
r1737_pos	1425.9822766510715
r1738_pos	1434.279858798208
r1739_pos	1550.7776631336546
r1740_pos	1511.5343106745725
r1741_pos	1514.4182163605085
r1742_pos	1514.4182163605085
r1743_pos	1518.7087000666102
r1744_pos	1550.7776631336546
r1745_pos	1543.0878660193093
r1746_pos	1518.7087000666102
r1747_pos	1429.989375092106
r1748_pos	1427.254684152742
r1749_pos	1429.989375092106
r1750_pos	1429.989375092106
r1751_pos	1434.279858798208
r1752_pos	1341.5534353826688
r1753_pos	1349.8510175298056
r1754_pos	1470.5531818034383
r1755_pos	1427.10546940617
r1756_pos	1429.989375092106
r1757_pos	1429.989375092106
r1758_pos	1434.279858798208
r1759_pos	1494.0801005671124
r1760_pos	1458.6590247509068
r1761_pos	1434.279858798208
r1762_pos	1337.1104759691389
r1763_pos	1388.1869150777302
r1764_pos	1351.334264227617
r1765_pos	1421.6917929449694
r1766_pos	1379.9749300295957
r1767_pos	1341.5534353826688
r1768_pos	1196.4186583040305
r1769_pos	1196.4186583040305
r1770_pos	1196.4186583040305
r1771_pos	1421.6917929449694
r1772_pos	1196.4186583040305
r1773_pos	1196.4186583040305
r1774_pos	1196.4186583040305
r1775_pos	1450.3614426037705
r1776_pos	1196.4186583040305
r1777_pos	1429.989375092106
r1778_pos	1427.254684152742
r1779_pos	1429.989375092106
r1780_pos	1429.989375092106
r1781_pos	1434.279858798208
r1782_pos	1349.8510175298056
r1783_pos	1341.5534353826688
r1784_pos	1470.5531818034383
r1785_pos	1427.10546940617
r1786_pos	1429.989375092106
r1787_pos	1429.989375092106
r1788_pos	1434.279858798208
r1789_pos	1494.0801005671124
r1790_pos	1458.6590247509068
r1791_pos	1434.279858798208
r1792_pos	1155.9554064161875
r1796_pos	1414.0867515432049
r1797_pos	1329.6579102748024
r1798_pos	1321.3603281276658
r1799_pos	1329.6579102748024
r1800_pos	1406.9123621511667
r1801_pos	1409.7962678371027
r1803_pos	1414.0867515432049
r1805_pos	1438.4659174959038
r1806_pos	1414.0867515432049
r1807_pos	1514.4182163605085
r1808_pos	1511.6835254211444
r1809_pos	1514.4182163605085
r1810_pos	1514.4182163605085
r1811_pos	1198.8198604766444
r1812_pos	1434.279858798208
r1813_pos	1196.4186583040305
r1814_pos	1377.5737278569818
r1815_pos	1377.5737278569818
r1816_pos	1514.4182163605085
r1817_pos	1377.5737278569818
r1818_pos	1198.8198604766444
r1819_pos	1377.5737278569818
r1820_pos	1543.0878660193093
r1821_pos	1198.8198604766444
r1822_pos	1359.9872271367112
r1823_pos	1357.2525361973471
r1824_pos	1359.9872271367112
r1825_pos	1359.9872271367112
r1826_pos	1407.1105151749575
r1827_pos	1384.0585030276184
r1828_pos	1357.2525361973471
r1829_pos	1384.0585030276184
r1830_pos	1424.765181524666
r1831_pos	1357.1033214507752
r1832_pos	1359.9872271367112
r1833_pos	1457.527686988234
r1834_pos	1424.0779526117176
r1835_pos	1388.6568767955123
r1836_pos	1457.527686988234
r1837_pos	1357.8766844296051
r1841_pos	1362.1671681357072
r1842_pos	1277.7383268673047
r1843_pos	1269.4407447201684
r1844_pos	1277.7383268673047
r1846_pos	1354.992778743669
r1847_pos	1357.8766844296051
r1848_pos	1362.1671681357072
r1850_pos	1386.5463340884062
r1851_pos	1362.1671681357072
r1852_pos	1514.4182163605085
r1853_pos	1511.6835254211444
r1854_pos	1514.4182163605085
r1855_pos	1514.4182163605085
r1856_pos	1518.7087000666102
r1857_pos	1434.279858798208
r1858_pos	1425.9822766510715
r1859_pos	1434.279858798208
r1860_pos	1550.7776631336546
r1861_pos	1511.5343106745725
r1862_pos	1514.4182163605085
r1863_pos	1514.4182163605085
r1864_pos	1550.7776631336546
r1865_pos	1543.0878660193093
r1866_pos	1518.7087000666102
r1867_pos	1199.0044314268298
r1871_pos	1450.023882424608
r1872_pos	1365.5950411562058
r1873_pos	1357.2974590090691
r1874_pos	1365.5950411562058
r1876_pos	1442.84949303257
r1877_pos	1445.7333987185061
r1879_pos	1450.023882424608
r1880_pos	1474.4030483773072
r1881_pos	1450.023882424608
r1882_pos	1550.7776631336546
r1883_pos	1550.7776631336546
r1884_pos	1550.7776631336546
r1885_pos	1550.7776631336546
r1886_pos	1550.7776631336546
r1887_pos	1550.7776631336546
r1888_pos	1547.3986851407083
r1889_pos	1550.7776631336546
r1890_pos	1550.7776631336546
r1891_pos	1550.7776631336546
r1892_pos	1550.7776631336546
r1893_pos	1550.7776631336546
r1894_pos	1550.7776631336546
r1895_pos	1550.7776631336546
r1896_pos	1550.7776631336546
r1897_pos	1514.4182163605085
r1898_pos	1511.6835254211444
r1899_pos	1514.4182163605085
r1900_pos	1514.4182163605085
r1901_pos	1518.7087000666102
r1902_pos	1434.279858798208
r1903_pos	1425.9822766510715
r1904_pos	1434.279858798208
r1905_pos	1550.7776631336546
r1906_pos	1511.5343106745725
r1907_pos	1514.4182163605085
r1908_pos	1514.4182163605085
r1909_pos	1518.7087000666102
r1910_pos	1550.7776631336546
r1911_pos	1543.0878660193093
r1912_pos	1202.1626290291229
r1913_pos	1202.1626290291229
r1914_pos	1232.7853059124377
r1915_pos	1205.1286811829104
r1916_pos	1232.8834295777347
r1917_pos	1110.2922076912473
r1918_pos	1110.2922076912473
r1919_pos	1140.9148845745624
r1920_pos	1113.2582598450351
r1921_pos	1141.0130082398596
r1922_pos	1202.1626290291229
r1923_pos	1202.1626290291229
r1924_pos	1232.7853059124377
r1925_pos	1205.1286811829104
r1926_pos	1232.8834295777347
r1928_pos	1294.033050366998
r1929_pos	1324.655727250313
r1930_pos	1296.9991025207855
r1931_pos	1324.7538509156102
r1932_pos	1362.7178680090005
r1933_pos	1362.7178680090005
r1934_pos	1393.3405448923154
r1935_pos	1365.6839201627881
r1936_pos	1393.4386685576123
r1937_pos	1278.2890267405978
r1938_pos	1278.2890267405978
r1939_pos	1308.9117036239131
r1940_pos	1281.2550788943854
r1941_pos	1309.00982728921
r1942_pos	1269.9914445934614
r1943_pos	1269.9914445934614
r1944_pos	1300.6141214767763
r1945_pos	1272.957496747249
r1946_pos	1300.7122451420732
r1947_pos	1278.2890267405978
r1948_pos	1278.2890267405978
r1949_pos	1308.9117036239131
r1950_pos	1281.2550788943854
r1951_pos	1309.00982728921
r1952_pos	1258.0959194855948
r1953_pos	1258.0959194855948
r1954_pos	1288.7185963689099
r1955_pos	1261.0619716393824
r1956_pos	1288.8167200342068
r1957_pos	1362.7178680090005
r1958_pos	1362.7178680090005
r1959_pos	1269.9486910701003
r1960_pos	1365.6839201627881
r1961_pos	1393.4386685576123
r1962_pos	1312.4965122384108
r1963_pos	1312.4965122384108
r1964_pos	1343.1191891217259
r1965_pos	1315.4625643921986
r1966_pos	1343.2173127870228
r1967_pos	1206.1763360780972
r1968_pos	1206.1763360780972
r1969_pos	1236.7990129614122
r1970_pos	1207.0318455247789
r1971_pos	1236.8971366267092
r1972_pos	1362.717868009
r1973_pos	1362.717868009
r1974_pos	1393.3405448923154
r1975_pos	1365.6839201627881
r1976_pos	1393.4386685576123
r1977_pos	1294.033050366998
r1978_pos	1294.033050366998
r1979_pos	1324.655727250313
r1980_pos	1296.9991025207855
r1981_pos	1324.7538509156102
r1982_pos	1484.134276498637
r1983_pos	1484.134276498637
r1984_pos	1514.7569533819521
r1985_pos	1487.1003286524247
r1986_pos	1514.855077047249
r1987_pos	1362.7178680090005
r1988_pos	1362.7178680090005
r1989_pos	1393.3405448923154
r1990_pos	1365.6839201627881
r1991_pos	1393.4386685576123
r1992_pos	1526.4093967611084
r1993_pos	1585.643760754999
r1994_pos	1526.4093967611084
r1995_pos	1342.6685540853578
r1996_pos	1615.2609427519446
r1997_pos	1662.903671252399
r1998_pos	1602.039619354221
r1999_pos	1662.903671252399
r2000_pos	1667.1012144262168
r2001_pos	1615.2609427519446
r2002_pos	1743.0420288146995
r2003_pos	1657.9849830586372
r2004_pos	1738.9803658384662
r2005_pos	1710.150239436859
r2006_pos	1771.7116784735001
r2007_pos	1738.9803658384662
r2008_pos	1581.6307039579315
r2009_pos	1430.7858650531052
r2010_pos	1430.7858650531052
r2011_pos	1581.6307039579315
r2012_pos	1430.7858650531052
r2013_pos	1501.492346395631
r2014_pos	1430.7858650531052
r2015_pos	1501.492346395631
r2016_pos	1585.7014709766913
r2017_pos	1430.7858650531052
r2018_pos	1581.6307039579315
r2019_pos	1473.5099053597983
r2020_pos	1585.9211876640336
r2021_pos	1611.9409346060565
r2022_pos	1610.3003536167325
r2023_pos	1585.9211876640336
r2024_pos	1965.2635887510792
r2026_pos	1965.2635887510792
r2027_pos	1965.2635887510792
r2028_pos	1965.2635887510792
r2029_pos	1965.2635887510792
r2030_pos	1965.2635887510792
r2031_pos	1965.2635887510792
r2032_pos	1965.2635887510792
r2034_pos	1965.2635887510792
r2035_pos	1965.2635887510792
r2036_pos	1965.2635887510792
r2037_pos	1965.2635887510792
r2038_pos	1965.2635887510792
r2039_pos	1965.2635887510792
r2040_pos	1292.613095678526
r2041_pos	1141.7682567736997
r2042_pos	1141.7682567736997
r2043_pos	1292.613095678526
r2044_pos	1339.7363837167725
r2045_pos	1521.3513972025428
r2046_pos	1289.8784047391619
r2047_pos	1471.0334742921132
r2048_pos	1296.6838626972858
r2049_pos	1289.72918999259
r2050_pos	1292.613095678526
r2051_pos	1141.7682567736997
r2052_pos	1471.0334742921132
r2053_pos	1325.5090994494503
r2054_pos	1321.282745337327
r2055_pos	1471.0334742921132
r2056_pos	1323.8845961004313
r2057_pos	1321.1499051610672
r2058_pos	1323.8845961004313
r2059_pos	1323.8845961004313
r2060_pos	1328.1750798065332
r2061_pos	1243.7462385381307
r2062_pos	1235.448656390994
r2063_pos	1243.7462385381307
r2064_pos	1364.4484028117631
r2065_pos	1321.0006904144948
r2066_pos	1323.8845961004313
r2067_pos	1323.8845961004313
r2068_pos	1328.1750798065332
r2069_pos	1387.9753215754376
r2070_pos	1352.554245759232
r2071_pos	1328.1750798065332
r2073_pos	2198.7915375940006
r2079_neg	389.87887155920646
r2079_pos	389.87887155920646
r2080_neg	447.86522375967706
r2080_pos	447.86522375967706
r2081_neg	447.86522375967706
r2081_pos	447.86522375967706
r2082_neg	447.86522375967706
r2082_pos	447.86522375967706
r2083_neg	389.8531434355763
r2083_pos	389.8531434355763
r2084_neg	447.86522375967706
r2084_pos	447.86522375967706
r2085_neg	389.87887155920646
r2085_pos	389.87887155920646
r2086_neg	389.8014394303067
r2086_pos	389.8014394303067
r2087_neg	447.86522375967706
r2087_pos	447.86522375967706
r2088_neg	447.86522375967706
r2088_pos	447.86522375967706
r2089_neg	447.86522375967706
r2089_pos	447.86522375967706
r2090_neg	389.7757113066765
r2090_pos	389.7757113066765
r2091_neg	418.83333159499193
r2091_pos	418.83333159499193
r2092_neg	447.86522375967706
r2092_pos	447.86522375967706
r2093_neg	447.86522375967706
r2093_pos	447.86522375967706
r2094_neg	447.86522375967706
r2094_pos	447.86522375967706
r2095_neg	447.86522375967706
r2095_pos	447.86522375967706
r2096_neg	447.86522375967706
r2096_pos	447.86522375967706
r2097_neg	389.7757113066765
r2097_pos	389.7757113066765
r2098_neg	418.83333159499193
r2098_pos	418.83333159499193
r2099_neg	447.86522375967706
r2099_pos	447.86522375967706
r2100_neg	447.86522375967706
r2100_pos	447.86522375967706
r2101_neg	447.86522375967706
r2101_pos	447.86522375967706
r2102_neg	447.86522375967706
r2102_pos	447.86522375967706
r2103_neg	447.86522375967706
r2103_pos	447.86522375967706
r2104_neg	447.86522375967706
r2104_pos	447.86522375967706
r2105_neg	447.86522375967706
r2105_pos	447.86522375967706
r2106_neg	447.86522375967706
r2106_pos	447.86522375967706
r2107_neg	447.86522375967706
r2107_pos	447.86522375967706
r2108_neg	447.86522375967706
r2108_pos	447.86522375967706
r2109_neg	447.86522375967706
r2109_pos	447.86522375967706
r2110_neg	447.86522375967706
r2110_pos	447.86522375967706
r2111_neg	447.86522375967706
r2111_pos	447.86522375967706
r2112_neg	447.86522375967706
r2112_pos	447.86522375967706
r2113_neg	447.86522375967706
r2113_pos	447.86522375967706
r2114_neg	447.86522375967706
r2114_pos	447.86522375967706
r2115_neg	447.86522375967706
r2115_pos	447.86522375967706
r2116_neg	447.86522375967706
r2116_pos	447.86522375967706
r2117_neg	447.86522375967706
r2117_pos	447.86522375967706
r2118_neg	447.86522375967706
r2118_pos	447.86522375967706
r2119_neg	447.86522375967706
r2119_pos	447.86522375967706
r2120_neg	447.86522375967706
r2120_pos	447.86522375967706
r2121_neg	447.86522375967706
r2121_pos	447.86522375967706
r2122_neg	447.86522375967706
r2122_pos	447.86522375967706
r2123_neg	447.86522375967706
r2123_pos	447.86522375967706
r2124_neg	447.86522375967706
r2124_pos	447.86522375967706
r2125_neg	418.9107637238917
r2125_pos	418.9107637238917
r2126_neg	447.86522375967706
r2126_pos	447.86522375967706
r2127_neg	418.80760347136174
r2127_pos	418.80760347136174
r2128_neg	447.86522375967706
r2128_pos	447.86522375967706
r2129_neg	447.86522375967706
r2129_pos	447.86522375967706
r2130_neg	447.86522375967706
r2130_pos	447.86522375967706
r2131_neg	447.86522375967706
r2131_pos	447.86522375967706
r2132_neg	447.86522375967706
r2132_pos	447.86522375967706
r2133_neg	447.86522375967706
r2133_pos	447.86522375967706
r2136_pos	400.84535814891774
r2137_neg	381.64174206132174
r2137_pos	476.58253027360917
r2139_neg	1488.053388612101
r2139_pos	2244.7609049316566
r2140_neg	1338.436062700215
r2140_pos	2195.066309463896
r2141_neg	1338.436062700215
r2141_pos	2013.4081624293851
r2142_neg	1488.183383827209
r2142_pos	2195.066309463896
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1488.183383827209
r2144_pos	0.0
r2145_neg	1488.183383827209
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4725.362258408475
r2193_neg	2195.066309463896
r2193_pos	2244.7609049316566
r2194_neg	1375.1554547849673
r2194_pos	1375.1554547849673
r2195_neg	1375.1554547849673
r2195_pos	1375.1554547849673
r2196_neg	2195.066309463896
r2196_pos	2195.066309463896
r2197_neg	1347.45103053755
r2197_pos	1347.45103053755
r2198_neg	2195.066309463896
r2198_pos	2195.066309463896
r2199_neg	2195.066309463896
r2199_pos	2195.066309463896
r2200_neg	2195.066309463896
r2200_pos	2195.066309463896
r2201_neg	2195.066309463896
r2201_pos	2195.066309463896
r2202_neg	2195.066309463896
r2202_pos	2195.066309463896
r2308_neg	1416.1528332885923
r2308_pos	1416.1528332885923
r2309_neg	1347.219007754031
r2309_pos	1347.219007754031
r2310_neg	1347.45103053755
r2310_pos	1347.45103053755
r2311_neg	1347.45103053755
r2311_pos	1347.45103053755
r2312_neg	1416.1528332885923
r2312_pos	1416.1528332885923
r2313_neg	594.1445275562332
r2313_pos	594.1445275562332
r2314_neg	1441.759806482579
r2314_pos	1441.759806482579
r2315_neg	1441.759806482579
r2315_pos	1441.759806482579
r2316_neg	1441.759806482579
r2316_pos	1441.759806482579
r2317_neg	1441.759806482579
r2317_pos	1441.759806482579
r2318_neg	1441.759806482579
r2318_pos	1441.759806482579
r2319_neg	1441.759806482579
r2319_pos	1441.759806482579
r2320_neg	1441.759806482579
r2320_pos	1441.759806482579
r2321_neg	1441.759806482579
r2321_pos	1441.759806482579
r2322_neg	1441.759806482579
r2322_pos	1441.759806482579
r2323_neg	1441.759806482579
r2323_pos	1441.759806482579
r2324_neg	1441.759806482579
r2324_pos	1441.759806482579
r2325_neg	1441.759806482579
r2325_pos	1441.759806482579
r2326_neg	738.1478989690229
r2326_pos	738.1478989690229
r2327_neg	1441.759806482579
r2327_pos	1441.759806482579
r2328_neg	738.1478989690229
r2328_pos	738.1478989690229
r2329_neg	1441.759806482579
r2329_pos	1441.759806482579
r2330_neg	1441.759806482579
r2330_pos	1441.759806482579
r2331_neg	594.1445275562332
r2331_pos	594.1445275562332
r2332_neg	1441.759806482579
r2332_pos	1441.759806482579
r2333_neg	1441.759806482579
r2333_pos	1441.759806482579
r2334_neg	1441.759806482579
r2334_pos	1441.759806482579
r2335_neg	1441.759806482579
r2335_pos	1441.759806482579
r2338_neg	1347.45103053755
r2338_pos	1347.45103053755
r2341_neg	1999.6103691767587
r2341_pos	2004.2268849089073
r2342_neg	1183.5498205248414
r2342_pos	1188.16633625699
r2343_neg	1184.2902554653879
r2343_pos	1188.9067711975365
r2344_neg	1999.6103691767587
r2344_pos	2004.2268849089073
r2346_neg	1441.759806482579
r2346_pos	1441.759806482579
r2347_neg	2195.066309463896
r2347_pos	2195.066309463896
r2352_neg	2195.066309463896
r2352_pos	2195.066309463896
r2353_neg	1999.6103691767587
r2353_pos	2004.2268849089073
r2354_neg	1441.759806482579
r2354_pos	1441.759806482579
r2355_neg	1441.759806482579
r2355_pos	1441.759806482579
r2356_neg	1441.759806482579
r2356_pos	1441.759806482579
r2357_neg	1441.759806482579
r2357_pos	1441.759806482579
r2358_neg	1441.759806482579
r2358_pos	1441.759806482579
r2359_neg	1441.759806482579
r2359_pos	1441.759806482579
r2360_neg	1441.759806482579
r2360_pos	1441.759806482579
r2361_neg	1246.303866195442
r2361_pos	1250.9203819275906
r2362_neg	1441.759806482579
r2362_pos	1441.759806482579
r2363_neg	1246.303866195442
r2363_pos	1250.9203819275906
r2364_neg	1441.759806482579
r2364_pos	1441.759806482579
r2365_neg	1441.759806482579
r2365_pos	1441.759806482579
r2366_neg	1441.759806482579
r2366_pos	1441.759806482579
r2367_neg	1441.759806482579
r2367_pos	1441.759806482579
r2368_neg	1441.759806482579
r2368_pos	1441.759806482579
r2369_neg	1441.759806482579
r2369_pos	1441.759806482579
r2370_pos	425.27883675522867
r2371_neg	2128.979319470821
r2371_pos	2128.979319470821
r2372_neg	2128.979319470821
r2372_pos	2128.979319470821
r2373_neg	2007.7810442008226
r2373_pos	2007.7810442008226
r2374_neg	2127.2508938100455
r2374_pos	2127.2508938100455
r2375_neg	2013.6254469050227
r2375_pos	2013.6254469050227
r2376_neg	2127.2508938100455
r2376_pos	2127.2508938100455
r2377_neg	2007.7810442008226
r2377_pos	2007.7810442008226
r2378_neg	2013.6254469050227
r2378_pos	2013.6254469050227
r2379_neg	2007.7810442008226
r2379_pos	2007.7810442008226
r2380_neg	2127.2508938100455
r2380_pos	2127.2508938100455
r2381_pos	2200.963766278103
r2382_pos	2201.027921966502
r2384_pos	2201.097494446442
r2385_pos	2200.9637662781033
r2386_pos	2201.027921966502
r2387_pos	2201.0974944464424
r2388_pos	2201.097494446442
r2389_pos	2200.963766278103
r2390_pos	2201.027921966502
r2391_pos	2201.097494446442
r2392_pos	2201.097494446442
r2393_pos	2128.979319470821
r2394_pos	2850.0
r2395_pos	1480.1717665652286
r2396_pos	1480.0110126900577
r2397_pos	2315.634630505836
r2398_pos	1179.0742721187876
r2399_pos	1480.1717665652286
r2400_pos	1480.0110126900574
r2401_pos	2315.6346305058355
r2402_pos	1179.0742721187876
r2403_pos	1480.1717665652288
r2404_pos	1480.1717665652286
r2405_pos	2315.634630505836
r2406_pos	2514.2006134378003
r2407_pos	2514.2006134378003
r2408_pos	2514.2006134378003
r2409_pos	2315.634630505836
r2410_pos	1793.1945086190026
r2411_pos	1793.1945086190035
r2412_pos	1678.5368071532305
r2413_pos	2514.2006134378
r2416_pos	2315.634630505836
r2419_pos	335.03193801086815
r2420_neg	2127.2508938100455
r2420_pos	2127.2508938100455
r2425_pos	3060.04265707208
r2433_pos	2191.9847001274497
r2434_pos	13719.218686797663
r2435_pos	13037.332268738102
r2437_pos	3111.0089635254935
r2439_pos	1229.179284426107
r2443_pos	4189.754982398556
r2444_pos	4972.04329065675
r2447_pos	1466.7690900716682
r2449_pos	1509.448083002218
r2465_pos	2198.7915375940006
r2471_pos	588.1494517700775
r2472_pos	5233.218005474194
r2473_pos	385.6250401924575
r2497_pos	7361.01345370959
r2498_pos	0.0
r2499_pos	4972.04329065675
r2501_pos	4972.04329065675
r2502_pos	0.0
r2503_pos	4972.04329065675
r2505_pos	4725.362258408475
r2506_neg	2978.5416800641524
r2506_pos	2978.5416800641524
r2507_neg	2850.0
r2507_pos	2850.0
r2508_neg	3800.0
r2508_pos	2850.0
r2509_neg	2375.0
r2509_pos	2375.0
r2510_neg	2096.745624890425
r2510_pos	0.0
r2511_neg	3800.0
r2511_pos	5127.894860017972
r2512_pos	3800.0
r2513_pos	3800.0
r2514_neg	3800.0
r2514_pos	24363.124142324825
r2515_pos	3800.0
r2516_neg	2049.288407919892
r2516_pos	2529.8217386750034
r2517_pos	68795.30971950488
