	Ob.911.e_S155_L007_R1_001
OCDCEAtr_neg	528.8368319174629
OCDCEAtr_pos	530.0120774047117
OCDEAFABP1tc_neg	4750.0
OCDEAFABP1tc_pos	2375.0
OCOAT1m_pos	1965.4356130691742
OCT11EFATP_pos	23202.99524241002
OCTAt_neg	0.0
OCTAt_pos	8826.755596481255
OCTDEC2ACBP_neg	0.0
OCTDEC2ACBP_pos	9.785384340653358
OCTDECCACT_neg	0.0
OCTDECCACT_pos	15401.403575243252
OCTDECCPT1_neg	0.0
OCTDECCPT1_pos	15401.403575243252
OCTDECCPT2_neg	0.0
OCTDECCPT2_pos	15401.403575243243
OCTDECE1CRNe_pos	15401.403575243245
ODECOAtx_neg	21.46768987064216
ODECOAtx_pos	0.0
OIVD1m_pos	10340.437036875614
OIVD2m_pos	11833.33537198163
OIVD3m_pos	9250.88761727531
OLEICFATPtc_pos	4194.920610528813
OMEPRAZOLEte_neg	0.0
OMEPRAZOLEte_pos	7.451266657131697
OMHDEACIDTD_neg	0.0
OMHDEACIDTD_pos	19620.67690001552
OMHDOCOSACTD_neg	0.0
OMHDOCOSACTD_pos	15599.943331247436
OMHPALTD_neg	0.0
OMHPALTD_pos	29456.3949687157
OMPDC_pos	10076.841510214204
ONPTHLte_neg	7.451266657131698
ONPTHLte_pos	0.0
OPAHir_pos	5659.2056415875795
ORETNF2_pos	1487.9142042838732
ORETNF_pos	1471.8395738073282
ORETNtn2_neg	0.0
ORETNtn2_pos	1487.914204283873
ORETNtn_neg	0.0
ORETNtn_pos	1471.8395738073282
ORNALArBATtc_pos	995.3261427547939
ORNDC_pos	11560.71602128022
ORNLEUrBATtc_pos	995.3261427547939
ORNTArm_neg	9487.483027249347
ORNTArm_pos	26.159962697058184
ORNt3m_neg	315.76521753854587
ORNt3m_pos	315.76521753854587
ORNt4m_neg	315.76521753854587
ORNt4m_pos	315.76521753854587
ORNtiDF_pos	922.4084136404668
OROTGLUt_neg	3738.1797443742166
OROTGLUt_pos	2141.927915192334
ORPT_neg	10076.841510214204
ORPT_pos	0.0
OXAHCOtex_pos	873.8169736520621
OXAtp_pos	12384.712402646388
P45011A1m_pos	60755.479797123684
P45011B11m_pos	53932.69811935906
P45011B12m_pos	51349.79353460294
P45011B21m_pos	52898.469989161415
P45017A1r_pos	54025.35671394092
P45017A2r_pos	54025.35671394093
P45017A3r_pos	54025.35671394093
P45017A4r_pos	54025.356713940935
P45019A1r_pos	50920.62792008663
P45019A2r_pos	51127.474290563805
P4501B1r_pos	50184.06972841731
P45021A1r_pos	53932.698119359084
P45021A2r_pos	51349.79353460299
P45027A11m_pos	64285.394536047315
P45027A12m_pos	7310.968138010311
P45027A13m_pos	7310.968138010311
P45027A14m_pos	65265.277636694
P45027A15m_pos	7122.574149375065
P45027A16m_pos	7280.961972596372
P45027A1m_pos	2196.7501943399984
P4502A6_pos	7.451266657131697
P4502C18_pos	7.897209765749318
P4502C19_pos	7.451266657131697
P4502C8_pos	7.451266657131697
P4502C92_pos	7.451266657131696
P4502C93_pos	7.451266657131697
P4502C94_pos	7.451266657131696
P4502C9_pos	7.451266657131697
P4502D6_pos	7.451266657131697
P4502E1_pos	14.03702173098653
P4502F1_pos	7.451266657131698
P45039A1r_pos	53379.5276859124
P4503A43r_pos	0.0
P4503A4_pos	0.0
P4503A5_pos	7.451266657131697
P4503A7r_pos	51792.48245617005
P45046A1r_pos	53379.5276859124
P4504B1r_pos	0.0
P4504F121r_pos	0.0
P4504F122r_pos	0.0
P4504F123r_pos	12.882477150912658
P4504F81r_pos	0.0
P4507A1r_pos	11425.097480557533
P4507B11r_pos	53523.756134384625
P4507B12r_pos	53522.99865116776
P4508B11r_pos	64438.94359446316
P4508B13r_pos	64285.39453604732
P450LTB4r_pos	0.0
P450SCC1m_neg	2196.7501943399984
P450SCC1m_pos	55571.7400549117
P5CDm_pos	1153.4701593775744
P5CR_pos	472.3270656248226
P5CRm_pos	891.6865023245496
P5CRxm_pos	735.9327073947525
PACCOAL_pos	18647.35409299388
PAFH_pos	4159.653566990136
PAFHe_pos	6419.336924036068
PAFS_pos	4159.653566990136
PAFt_neg	6422.338426520738
PAFt_pos	6.803978432314869
PAIL45P_HStn_neg	6803.497302964511
PAIL45P_HStn_pos	7887.931079553643
PAIL4P_HStn_neg	4888.806019641855
PAIL4P_HStn_pos	5433.612473111941
PAIL_HStn_neg	7874.046683529302
PAIL_HStn_pos	5700.0
PALFATPtc_pos	8381.07959921489
PAN4PP_pos	4060.75492449631
PAN4PPe_pos	5651.302772862833
PAPStg_neg	0.0
PAPStg_pos	38028.26488818639
PAPtg_pos	38028.26488818641
PA_HSter_neg	5523.403846507927
PA_HSter_pos	0.0
PA_HStg_neg	5523.403846507927
PA_HStg_pos	0.0
PA_HStn_neg	17191.087190349408
PA_HStn_pos	0.0
PCFLOPm_pos	9984.143126635225
PCHOLHSTDe_pos	10333.50936806818
PCHOLP_hs_pos	691.4823045771176
PCHOLPg_hs_pos	5523.403846507927
PCHOLPm_hs_pos	13341.141584444851
PCHOLPr_hs_pos	5523.403846507927
PCHOL_HSter_neg	5707.972221074446
PCHOL_HSter_pos	5523.403846507927
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5523.403846507927
PCLAD_pos	46.71442270520325
PCREATtmdiffir_pos	3617.8524428267956
PCRNtc_pos	4693.938772281231
PCRNtm_pos	1580.10861261217
PCm_pos	5390.276284860885
PCt_pos	11873.363635313886
PDE1_pos	3262.628626042225
PDE1g_pos	0.0
PDE4_pos	3264.7114358445097
PDE4g_pos	0.0
PDE4n_pos	10953.216507270628
PDHm_pos	6380.133514753314
PDX5PO_pos	4231.866857390413
PDXPP_pos	3978.8872661099904
PEAMNO_pos	18647.354092993886
PECDCHe_pos	5056.576167538799
PECGCHLe_pos	14234.712479139882
PECGONCOATr_pos	0.0
PECTCHLe_pos	15369.344653818554
PEFLIP_pos	4058.2482530807524
PEFLIPm_pos	4365.914552530427
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5637.034965703998
PEPCKm_pos	8595.743945344344
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.451266657131698
PERILLYLte_pos	0.0
PEROXx_pos	45.793101362917334
PETHCT_pos	4020.65667546185
PETOHMm_hs_pos	9984.143126635225
PETOHMr_hs_pos	5707.972221074446
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4365.914552530427
PE_HStm_pos	9984.143126635225
PEt_neg	4058.248253080752
PEt_pos	3325.0
PFK26_pos	3212.403256213164
PFK_pos	544.2177131911411
PGCD_pos	2832.8610287005004
PGDI_neg	2.6023632120454323
PGDI_pos	135.4758123602214
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	5.981431137257257
PGISr_pos	160.12227064879139
PGI_neg	4859.20811503304
PGI_pos	5611.215419690507
PGK_neg	2832.8610287005004
PGK_pos	4991.587760669728
PGLYCP_pos	0.0
PGLYCt_neg	13385.610257632488
PGLYCt_pos	220.52763056795558
PGL_pos	6370.976499920584
PGLc_pos	31141.944636339696
PGLer_pos	11150.895660436809
PGMT_neg	3648.750931563022
PGMT_pos	5019.592238020712
PGM_neg	3483.383518642436
PGM_pos	7373.07668791286
PGPPT_pos	13385.610257632485
PGPP_hs_pos	13385.610257632485
PGS_pos	118.79190952311725
PGSr_pos	160.12227064879139
PHACCOAGLNAC_pos	18647.35409299388
PHCDm_pos	359.2239543073717
PHCHGSm_neg	0.0
PHCHGSm_pos	1309.2239543073715
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18647.354092993886
PHEATB0tc_pos	1424.8537124437948
PHEMEe_pos	322.4763364830399
PHEMEt_pos	322.4763364830399
PHEMEtm_neg	0.0
PHEMEtm_pos	14452.097760373665
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	266.52997157514915
PHEt4_pos	393.8395595808618
PHEtec_neg	393.8395595808618
PHEtec_pos	479.1572605511682
PHEyLATthc_pos	703.9479041916841
PHYCBOXL_pos	18647.354092993886
PHYHx_pos	45.79310136291735
PHYQt_pos	4893.872696654215
PHYTt_neg	0.0
PHYTt_pos	45.79310136291734
PI345P3P_pos	3257.407165703803
PI345P3Pn_pos	9886.317585184104
PI345P5P_pos	3310.8176010477623
PI345P5Pn_pos	10683.141828777718
PI34P3Pn_pos	10683.14182877772
PI34P4Pn_pos	10683.141828777718
PI34P5K_pos	3310.817601047762
PI34P5Kn_pos	10683.141828777718
PI3P3Pn_pos	3039.4560605489078
PI3P4K_pos	7824.68642109974
PI3P4Kn_pos	10683.141828777718
PI3P5K_pos	3660.749609688479
PI45P3K_pos	3257.4071657038035
PI45P3Kn_pos	9886.317585184104
PI45P4P_pos	4074.0466835293028
PI45P5P_pos	3291.4283825181556
PI45P5Pn_pos	3800.0
PI45PLC_pos	8608.137225586313
PI45PLCn_pos	0.0
PI4P3K_pos	6719.164769029348
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10683.141828777718
PI4P5K_pos	3291.4283825181556
PI4P5Kn_pos	9731.762317291068
PI4PLC_pos	7224.412081269371
PI4PLCn_pos	17857.640059183217
PI4PP_pos	4074.0466835293028
PI5P3K_pos	3296.488045208569
PI5P3Ker_pos	0.0
PI5P4K_pos	4074.0466835293028
PI5P4Kn_pos	10130.013665808816
PIACGT_pos	50.56110858806207
PIK3_pos	4051.9991608896235
PIK3er_pos	7692.412350129802
PIK3n_pos	10576.398819731952
PIK4_pos	4074.0466835293028
PIK4n_pos	10528.265014326562
PIK5_pos	4416.260725369532
PIK5n_pos	10130.013665808812
PIPLC_pos	3708.694581948149
PIPLCn_pos	18492.905219667533
PIt7_neg	484.50587533529597
PIt7_pos	505.41044338727147
PIt8_neg	300.9182063161719
PIt8_pos	484.50587533529597
PIt9_neg	1069.5513642426893
PIt9_pos	1069.5513642426893
PIter_neg	355.7259120726923
PIter_pos	2018.5753040242307
PItg_pos	6247.430337477032
PItn_neg	4351.748651482256
PItn_pos	5978.412500940031
PItx_neg	4473.138322481578
PItx_pos	0.0
PLA2_2_pos	9882.858955814228
PLA2_2e_pos	11368.804562184057
PLA2_pos	0.0
PMANM_neg	17029.93851498546
PMANM_pos	0.0
PMEVKc_pos	19834.50156415578
PMEVKx_pos	18073.414408203
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	33611.756950844945
PMTCOAFABP1tc_pos	13466.881852674369
PMTCOAtx_neg	3074.4555987539616
PMTCOAtx_pos	5038.567900421903
PNP_neg	7888.661811309678
PNP_pos	0.0
PNTEH_pos	14131.802485917311
PNTEHe_pos	6134.9060132931545
PNTK_pos	14099.068751139563
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4056.8815110688683
PNTOt5le_pos	4071.0180193955216
PNTOte_neg	2055.6914642094553
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3260.4731436455604
PPA_pos	5703.651627888206
PPAer_pos	8667.049338254223
PPAm_pos	3463.9756321274594
PPAn_pos	13728.940488201471
PPAt_pos	1515.04560184543
PPAtm_pos	6131.230186288061
PPBNGS_pos	14452.097760373663
PPCDC_pos	3970.713402894781
PPCOACm_pos	4211.6667175817365
PPCOAOm_pos	12455.460146667878
PPD2CSPp_pos	48.570274638605035
PPDOx_pos	1044.743205395458
PPDOy_pos	396.02540192931923
PPItm_neg	5879.158374434856
PPItm_pos	3829.1797176723785
PPItr_neg	2018.5753040242307
PPItr_pos	2018.5753040242307
PPItx_neg	6589.913742176887
PPItx_pos	4473.138322481577
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4416.820503909836
PPM_pos	2975.2722914144833
PPNCL3_pos	14099.06875113956
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14452.097760373665
PPPGOm_pos	14452.097760373661
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20184.019724797534
PRASCS_neg	0.0
PRASCS_pos	20184.019724797527
PRDX_pos	6567.629690054663
PRDXl_pos	11977.780085927867
PRFGS_pos	20184.019724797527
PRGNLONESULT_pos	7022.29865900687
PRGNLONEtm_neg	60755.47979712367
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54025.35671394094
PRGSTRNt_neg	60755.479797123655
PRGSTRNt_pos	6.217314674970439
PRISTANALtx_neg	0.0
PRISTANALtx_pos	45.793101362917334
PRISTCOAtcx_pos	4893.872696654215
PRISTCOAtx_neg	6891.669328307746
PRISTCOAtx_pos	4893.872696654215
PRISTtx_neg	47.7106652709802
PRISTtx_pos	6891.669328307747
PRO1x_pos	472.3270656248226
PRO1xm_pos	735.9327073947525
PROAKGOX1r_pos	0.0
PROD2_pos	1422.3270656248226
PROD2m_pos	4302.901918404101
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1434.5521255892188
PRODt2r_pos	1438.091088036434
PROGLYPEPT1tc_pos	9262.260018881258
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9262.260018881256
PROIMINOtc_pos	1507.7772269603886
PROSTGD2t_neg	660.8537411329185
PROSTGD2t_pos	660.8537411329185
PROSTGE1t3_pos	3458.1616722370695
PROSTGE1t_neg	660.8537411329185
PROSTGE1t_pos	660.8537411329185
PROSTGE2t2_neg	377.37652811872186
PROSTGE2t2_pos	377.76827661447146
PROSTGE2t3_pos	3391.585670094948
PROSTGE2t_neg	377.76827661447146
PROSTGE2t_pos	377.37652811872186
PROSTGF2t_neg	542.6942357898924
PROSTGF2t_pos	542.6942357898924
PROSTGH2t_neg	1440.1248705887037
PROSTGH2t_pos	1440.1248705887037
PROSTGI2t_neg	1440.1248705887037
PROSTGI2t_pos	1440.1248705887037
PROSTGI2tr_neg	160.12227064879139
PROSTGI2tr_pos	5.981431137257257
PRO_Dtde_neg	1434.5521255892188
PRO_Dtde_pos	1438.091088036434
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	423.74161556920717
PROt2r_pos	871.3795360046145
PROt4_2_r_neg	1055.8101711168156
PROt4_2_r_pos	1179.1755607394944
PROt4_pos	423.74161556920717
PRPNCOAHYDm_pos	12451.087977439998
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4145.76675664631
PRPPS_pos	3808.5728266647507
PSDm_hs_pos	18211.362387770332
PSERT_pos	2832.8610287005004
PSFLIP_pos	4365.9145525304275
PSFLIPm_pos	18211.362387770332
PSP_L_pos	2832.8610287005004
PSSA1_hs_neg	691.4823045771176
PSSA1_hs_pos	4024.455030074731
PSSA2_hs_neg	16035.146275368272
PSSA2_hs_pos	4020.656675461851
PSYGCHe_pos	13599.103335861284
PSYTCHe_pos	14883.045253370492
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4365.9145525304275
PSt3_pos	6.328668036074868
PTCRTD_neg	14059.211600301305
PTCRTD_pos	14.819522399868937
PTDCACRNCPT1_pos	28.548961619317527
PTDCACRNCPT2_pos	28.548961619317527
PTDCACRNt_pos	28.548961619317527
PTDCAt_neg	0.0
PTDCAt_pos	28.548961619317527
PTE2x_pos	0.0
PTE3x_pos	6516.665932348455
PTE4x_pos	6589.913742176887
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3241.4416210522154
PTPATe_neg	13014.629848590108
PTPATe_pos	22314.18437808508
PTRCAT1_pos	0.0
PTRCOX1_pos	12151.405327010953
PUNP1_neg	5945.155250362761
PUNP1_pos	2976.6943544049595
PUNP2_neg	6556.920300074049
PUNP2_pos	5119.563424883525
PUNP3_neg	7701.204158115123
PUNP3_pos	1502.529691961543
PUNP4_neg	7262.805112814381
PUNP4_pos	6066.1552549750195
PUNP5_neg	4716.514128850259
PUNP5_pos	3623.576082882615
PUNP6_neg	0.0
PUNP6_pos	7333.822663089187
PUNP7_neg	1502.529691961543
PUNP7_pos	3866.426645639554
PVD3_neg	10883.985521285109
PVD3_pos	75800.93318139303
PYAM5POr_pos	4231.866857390413
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3978.8872661099904
PYDAMtr_neg	0.0
PYDAMtr_pos	10069.015672011734
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	7926.783883827923
PYDXK_pos	3978.887266109991
PYDXNK_pos	3978.887266109991
PYDXNtr_neg	0.0
PYDXNtr_pos	9032.025022627715
PYDXPP_pos	3978.8872661099904
PYDXtr_neg	0.0
PYDXtr_pos	7806.939730363396
PYK_pos	372.77064890194663
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	7812.206014772786
PYNP2r_pos	4887.522871810416
PYRt2m_neg	1250.318847682603
PYRt2m_pos	1250.318847682603
PYRt2p_neg	2556.803807052711
PYRt2p_pos	2556.803807052711
PYRt2r_neg	396.5712742920549
PYRt2r_pos	396.5712742920549
Q10H2e_neg	0.0
Q10H2e_pos	5524.521725970875
QUILSYN_pos	0.0
RADH2_pos	815.0668843144518
RADH3_pos	939.0514772656554
RADH4_pos	926.5688081845508
RADH_pos	815.3009346657025
RAHY_pos	1625.31538110001
RAI1_neg	2190.582360863098
RAI1_pos	2190.582360863098
RAI2_neg	2190.582360863098
RAI2_pos	2190.582360863098
RAI3_neg	926.5688081845508
RAI3_pos	1198.6392042838736
RAI4_neg	1680.7642042838731
RAI4_pos	1664.689573807328
RAtn3_neg	0.0
RAtn3_pos	1198.6392042838736
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3306.0438766651323
RBK_D_pos	0.0
RBK_pos	5483.975643047103
RBTt_pos	6401.494825755798
RDH1_neg	437.81992180098604
RDH1_pos	2190.582360863098
RDH1a_pos	437.81992180098604
RDH2_neg	489.8731207806739
RDH2_pos	2190.582360863098
RDH2a_pos	489.8731207806739
RDH3_neg	489.8731207806739
RDH3_pos	2190.582360863098
RDH3a_pos	489.8731207806739
RDH4_neg	0.0
RDH4_pos	926.5688081845509
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5268.199670008554
RE0344C_pos	3176.0036658854033
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12043.20726823817
RE0383C_pos	5303.179852027152
RE0452M_neg	7546.981823747546
RE0452M_pos	29416.04747139813
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1145.8625084419841
RE0453C_pos	1145.8625084419841
RE0453M_neg	9292.470287288981
RE0453M_pos	28796.00990464728
RE0453N_neg	296.9559765123214
RE0453N_pos	296.9559765123214
RE0456M_neg	8856.870630854348
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.126819805525095
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12573.105445045341
RE0566C_neg	0.0
RE0566C_pos	12573.105445045343
RE0567C_neg	0.0
RE0567C_pos	12573.105445045343
RE0568C_neg	0.0
RE0568C_pos	12573.105445045341
RE0569C_pos	0.0
RE0569E_pos	5.257046580040402
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11463.165658996753
RE0577C_pos	3190.7734124646813
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5035.306515742449
RE0583C_pos	7083.393353440698
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	15757.58583483368
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24408.07503393729
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	32944.588922398165
RE0690X_pos	0.0
RE0691C_neg	31545.195701736622
RE0691C_pos	4023.1900135377646
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.81494498129821
RE0702E_pos	15.377182900816225
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17644.01487096918
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24408.07503393729
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	292.21529217442037
RE0830N_pos	292.21529217442037
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	7857.089020796866
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	7857.089020796866
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.1041566539324856
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.34909329580101
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.734809925605573
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.526567399733631
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.261306543346176
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.1041566539324856
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7857.089020796865
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7022.2986590068695
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1202.819574390339
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	48.570274638605035
RE1266C_pos	0.0
RE1303C_pos	7484.468785280089
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3661.9163119184977
RE1342C_pos	1251.2821965338612
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7078.619334085629
RE1447M_neg	0.0
RE1447M_pos	2390.0046787838014
RE1447N_neg	3800.0
RE1447N_pos	9787.401435492377
RE1448N_neg	3039.4560605489078
RE1448N_pos	9787.401435492375
RE1448R_neg	0.0
RE1448R_pos	7078.61933408563
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	23.126819805525095
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	23.126819805525095
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2909.761699840025
RE1518M_pos	23.302572910316886
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2909.7616998400254
RE1519M_pos	23.302572910316883
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	23.126819805525095
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5497.738901715813
RE1521M_pos	23.12681980552509
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	23.126819805525088
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	23.126819805525095
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	23.12681980552509
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5497.738901715813
RE1526M_pos	23.126819805525088
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	23.12681980552509
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1198.0906780622936
RE1530C_pos	4150.589961280379
RE1530M_neg	22621.3420187853
RE1530M_pos	1882.713171345046
RE1531M_neg	0.0
RE1531M_pos	23.12681980552509
