	WT-911-a_S119_L007_R1_001
O2tp_pos	4500.102141619315
OAADC_pos	6487.142935451584
OAGD3te_neg	0.0
OAGD3te_pos	19598.668836479832
OAGD3tg_neg	19598.668836479832
OAGD3tg_pos	0.0
OAGT3te_neg	0.0
OAGT3te_pos	18874.97404601364
OAGT3tg_neg	18874.974046013645
OAGT3tg_pos	0.0
OBDHc_pos	4199.948922799836
OCBTm_pos	11796.058458885389
OCCOAtm_pos	12564.72536283938
OCCOAtx_neg	24218.15220895471
OCCOAtx_pos	14010.02490813168
OCD11COACPT1_neg	0.0
OCD11COACPT1_pos	23344.816625956933
OCD11CRNCACT_neg	0.0
OCD11CRNCACT_pos	23344.81662595693
OCD11CRNCPT2_neg	0.0
OCD11CRNCPT2_pos	23344.81662595693
OCDCAFATPc_pos	4226.3714447757775
OCDCAtr_neg	560.4982829122632
OCDCAtr_pos	568.3466707519352
OCDCEAtr_neg	560.4982829122632
OCDCEAtr_pos	568.3466707519352
OCDEAFABP1tc_neg	4750.0
OCDEAFABP1tc_pos	2375.0
OCOAT1m_pos	1995.215190368101
OCT11EFATP_pos	23344.816625956926
OCTAt_neg	0.0
OCTAt_pos	9035.969989555346
OCTDEC2ACBP_neg	0.0
OCTDEC2ACBP_pos	9.98871936109226
OCTDECCACT_neg	0.0
OCTDECCACT_pos	15700.10734369761
OCTDECCPT1_neg	0.0
OCTDECCPT1_pos	15700.107343697611
OCTDECCPT2_neg	0.0
OCTDECCPT2_pos	15700.107343697611
OCTDECE1CRNe_pos	15700.10734369761
ODECOAtx_neg	22.30146795351247
ODECOAtx_pos	0.0
OIVD1m_pos	10434.216277168962
OIVD2m_pos	12006.234575074359
OIVD3m_pos	9420.414125828342
OLEICFATPtc_pos	4327.08951748855
OMEPRAZOLEte_neg	0.0
OMEPRAZOLEte_pos	7.52516288753275
OMHDEACIDTD_neg	0.0
OMHDEACIDTD_pos	19941.858049420494
OMHDOCOSACTD_neg	0.0
OMHDOCOSACTD_pos	15703.307602897776
OMHPALTD_neg	0.0
OMHPALTD_pos	30114.73606627579
OMPDC_pos	10313.479147242922
ONPTHLte_neg	7.525162887532749
ONPTHLte_pos	0.0
OPAHir_pos	5802.138295128539
ORETNF2_pos	1504.257322006487
ORETNF_pos	1486.6385190826127
ORETNtn2_neg	0.0
ORETNtn2_pos	1504.2573220064871
ORETNtn_neg	0.0
ORETNtn_pos	1486.6385190826127
ORNALArBATtc_pos	1179.1689570219567
ORNDC_pos	11746.304844717173
ORNLEUrBATtc_pos	1179.1689570219567
ORNTArm_neg	9690.790191151278
ORNTArm_pos	26.985440838608465
ORNt3m_neg	343.3267382301237
ORNt3m_pos	343.3267382301237
ORNt4m_neg	343.3267382301237
ORNt4m_pos	343.3267382301237
ORNtiDF_pos	1093.3239106754781
OROTGLUt_neg	3789.387205523543
OROTGLUt_pos	2154.0592927333482
ORPT_neg	10313.479147242922
ORPT_pos	0.0
OXAHCOtex_pos	922.9389810462976
OXAtp_pos	12465.338630294971
P45011A1m_pos	61537.55692635864
P45011B11m_pos	54584.85011963937
P45011B12m_pos	52025.672821075736
P45011B21m_pos	53569.51362473394
P45017A1r_pos	54833.42575055223
P45017A2r_pos	54833.42575055224
P45017A3r_pos	54833.42575055224
P45017A4r_pos	54833.42575055223
P45019A1r_pos	51736.43961628972
P45019A2r_pos	51921.73867130377
P4501B1r_pos	51049.112944717665
P45021A1r_pos	54584.85011963935
P45021A2r_pos	52025.67282107574
P45027A11m_pos	65207.089084445535
P45027A12m_pos	7348.417240253654
P45027A13m_pos	7348.417240253654
P45027A14m_pos	66225.03657841535
P45027A15m_pos	7177.407750577327
P45027A16m_pos	7343.180003085177
P45027A1m_pos	2167.3950950559265
P4502A6_pos	7.52516288753275
P4502C18_pos	7.909531937117002
P4502C19_pos	7.52516288753275
P4502C8_pos	7.525162887532749
P4502C92_pos	7.52516288753275
P4502C93_pos	7.525162887532749
P4502C94_pos	7.52516288753275
P4502C9_pos	7.52516288753275
P4502D6_pos	7.52516288753275
P4502E1_pos	14.207661057529897
P4502F1_pos	7.525162887532749
P45039A1r_pos	54364.78281663692
P4503A43r_pos	0.0
P4503A4_pos	0.0
P4503A5_pos	7.52516288753275
P4503A7r_pos	52575.812495365615
P45046A1r_pos	54364.78281663692
P4504B1r_pos	0.0
P4504F121r_pos	0.0
P4504F122r_pos	0.0
P4504F123r_pos	12.945590920216377
P4504F81r_pos	0.0
P4507A1r_pos	11519.967471443113
P4507B11r_pos	54328.744797067586
P4507B12r_pos	54108.39672679435
P4508B11r_pos	65369.4306581746
P4508B13r_pos	65207.08908444554
P450LTB4r_pos	0.0
P450SCC1m_neg	2167.3950950559265
P450SCC1m_pos	56142.302994414364
P5CDm_pos	1174.2337730157633
P5CR_pos	481.94062379378244
P5CRm_pos	803.8954575463947
P5CRxm_pos	639.9084853378513
PACCOAL_pos	18986.67892116294
PAFH_pos	4278.002210769104
PAFHe_pos	6652.490841328384
PAFS_pos	4278.002210769104
PAFt_neg	6655.60533804367
PAFt_pos	6.90393114478132
PAIL45P_HStn_neg	6821.2384337335325
PAIL45P_HStn_pos	8002.395821704407
PAIL4P_HStn_neg	4945.9587770929365
PAIL4P_HStn_pos	5500.421100000712
PAIL_HStn_neg	7990.082033786422
PAIL_HStn_pos	5700.0
PALFATPtc_pos	8735.625830420708
PAN4PP_pos	4167.836483296756
PAN4PPe_pos	5720.858705649295
PAPStg_neg	0.0
PAPStg_pos	38859.43588236517
PAPtg_pos	38859.435882365164
PA_HSter_neg	5587.508776427693
PA_HSter_pos	0.0
PA_HStg_neg	5587.508776427693
PA_HStg_pos	0.0
PA_HStn_neg	17453.692612606574
PA_HStn_pos	0.0
PCFLOPm_pos	10281.30019184838
PCHOLHSTDe_pos	10627.055666647015
PCHOLP_hs_pos	782.5141069538237
PCHOLPg_hs_pos	5587.508776427693
PCHOLPm_hs_pos	13673.570406380924
PCHOLPr_hs_pos	5587.508776427693
PCHOL_HSter_neg	5772.032389897489
PCHOL_HSter_pos	5587.508776427693
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5587.508776427693
PCLAD_pos	47.44574835288707
PCREATtmdiffir_pos	3671.437882206783
PCRNtc_pos	4886.193647810286
PCRNtm_pos	1676.1306891995287
PCm_pos	5477.83444514392
PCt_pos	12302.510665115808
PDE1_pos	3402.317080028526
PDE1g_pos	0.0
PDE4_pos	3375.052822430046
PDE4g_pos	0.0
PDE4n_pos	10973.022561749576
PDHm_pos	6588.58713016327
PDX5PO_pos	4415.199718307009
PDXPP_pos	4155.442245725406
PEAMNO_pos	18986.678921162937
PECDCHe_pos	5076.2057345871135
PECGCHLe_pos	14426.930243604376
PECGONCOATr_pos	0.0
PECTCHLe_pos	15461.850784707347
PEFLIP_pos	4172.803200271723
PEFLIPm_pos	4480.546193076209
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5736.2171703685435
PEPCKm_pos	8671.795241281881
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.525162887532749
PERILLYLte_pos	0.0
PEROXx_pos	46.963844997777436
PETHCT_pos	4239.193149003447
PETOHMm_hs_pos	10281.30019184838
PETOHMr_hs_pos	5772.032389897489
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4480.54619307621
PE_HStm_pos	10281.30019184838
PEt_neg	4172.803200271723
PEt_pos	3325.0
PFK26_pos	3327.7029470331736
PFK_pos	611.297901571258
PGCD_pos	3465.7222000002303
PGDI_neg	2.482991434282444
PGDI_pos	135.79159099108614
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	6.092359681547011
PGISr_pos	162.36656281016872
PGI_neg	4996.222948929922
PGI_pos	5755.091519079916
PGK_neg	3463.9009273410347
PGK_pos	5003.133827722705
PGLYCP_pos	0.0
PGLYCt_neg	13807.06495247919
PGLYCt_pos	227.2341663168381
PGL_pos	6504.072786251054
PGLc_pos	31860.078229662493
PGLer_pos	11224.469806049281
PGMT_neg	3821.8286195380165
PGMT_pos	5157.991208737919
PGM_neg	3593.3990044410634
PGM_pos	8015.4270906624215
PGPPT_pos	13807.06495247919
PGPP_hs_pos	13807.06495247919
PGS_pos	120.42238694075076
PGSr_pos	162.3665628101687
PHACCOAGLNAC_pos	18986.67892116294
PHCDm_pos	388.22074522430677
PHCHGSm_neg	0.0
PHCHGSm_pos	1338.2207452243065
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18986.67892116294
PHEATB0tc_pos	1482.6635500798275
PHEMEe_pos	324.2337668080208
PHEMEt_pos	324.2337668080208
PHEMEtm_neg	0.0
PHEMEtm_pos	14694.109380614658
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	283.6327725677589
PHEt4_pos	406.4562284631286
PHEtec_neg	406.4562284631286
PHEtec_pos	498.2405299170897
PHEyLATthc_pos	752.2308760970348
PHYCBOXL_pos	18986.678921162937
PHYHx_pos	46.9638449977774
PHYQt_pos	4996.564776519194
PHYTt_neg	0.0
PHYTt_pos	46.96384499777742
PI345P3P_pos	3378.219961011034
PI345P3Pn_pos	10079.38690539937
PI345P5P_pos	3443.17839947847
PI345P5Pn_pos	10873.142848635964
PI34P3Pn_pos	10873.142848635965
PI34P4Pn_pos	10873.142848635964
PI34P5K_pos	3443.1783994784696
PI34P5Kn_pos	10873.142848635964
PI3P3Pn_pos	3053.2713235521223
PI3P4K_pos	8087.415556267893
PI3P4Kn_pos	10873.142848635964
PI3P5K_pos	3828.558025508534
PI45P3K_pos	3378.2199610110333
PI45P3Kn_pos	10079.386905399368
PI45P4P_pos	4190.082033786421
PI45P5P_pos	3423.6342554379385
PI45P5Pn_pos	3800.0
PI45PLC_pos	8933.193556683416
PI45PLCn_pos	0.0
PI4P3K_pos	6978.984678339718
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10873.142848635965
PI4P5K_pos	3423.634255437939
PI4P5Kn_pos	9937.014484652507
PI4PLC_pos	7515.197040248698
PI4PLCn_pos	18110.27899139083
PI4PP_pos	4190.08203378642
PI5P3K_pos	3436.7854852104842
PI5P3Ker_pos	0.0
PI5P4K_pos	4190.082033786421
PI5P4Kn_pos	10326.395267785743
PIACGT_pos	51.81418285624066
PIK3_pos	4167.486823386222
PIK3er_pos	7752.542147878232
PIK3n_pos	10768.338823871349
PIK4_pos	4190.08203378642
PIK4n_pos	10715.77605091898
PIK5_pos	4559.259363684272
PIK5n_pos	10326.395267785743
PIPLC_pos	3895.8476012609126
PIPLCn_pos	18774.408402888115
PIt7_neg	519.7203970663229
PIt7_pos	523.1699373504439
PIt8_neg	340.7323506980735
PIt8_pos	519.7203970663229
PIt9_neg	1085.9629638405218
PIt9_pos	1085.9629638405218
PIter_neg	359.47394793054355
PIter_pos	2019.8246493101813
PItg_pos	6422.530317379957
PItn_neg	4360.619216866766
PItn_pos	6047.76106449066
PItx_neg	4611.392575489895
PItx_pos	0.0
PLA2_2_pos	10264.776295270665
PLA2_2e_pos	11785.552293536359
PLA2_pos	0.0
PMANM_neg	17371.67246885381
PMANM_pos	0.0
PMEVKc_pos	20364.89223598297
PMEVKx_pos	18408.54840386848
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	34337.06028414013
PMTCOAFABP1tc_pos	13818.11663302481
PMTCOAtx_neg	3097.206909147665
PMTCOAtx_pos	5164.009665573604
PNP_neg	7976.111840220004
PNP_pos	0.0
PNTEH_pos	14412.301393607258
PNTEHe_pos	6181.16217752865
PNTK_pos	14381.986837312188
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4299.5104094818535
PNTOt5le_pos	4312.801491535548
PNTOte_neg	2063.8687216395774
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3382.946099570314
PPA_pos	5948.923002755509
PPAer_pos	8921.589234051507
PPAm_pos	3541.13284907866
PPAn_pos	13933.300229586583
PPAt_pos	1583.037648364743
PPAtm_pos	6163.778414810624
PPBNGS_pos	14694.109380614671
PPCDC_pos	4028.622484335121
PPCOACm_pos	4224.82250087394
PPCOAOm_pos	12614.772012619413
PPD2CSPp_pos	49.00803674583157
PPDOx_pos	1045.8047710779438
PPDOy_pos	415.39993172706767
PPItm_neg	6086.883004083387
PPItm_pos	3882.888023559476
PPItr_neg	2019.8246493101813
PPItr_pos	2019.8246493101813
PPItx_neg	6881.582941237732
PPItx_pos	4611.392575489895
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4584.2683409368165
PPM_pos	3072.988457461903
PPNCL3_pos	14381.986837312188
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14694.10938061466
PPPGOm_pos	14694.109380614655
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20647.813881792586
PRASCS_neg	0.0
PRASCS_pos	20647.813881792576
PRDX_pos	6700.995519249717
PRDXl_pos	11959.62393466627
PRFGS_pos	20647.81388179258
PRGNLONESULT_pos	7792.7858838238235
PRGNLONEtm_neg	61537.55692635864
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54833.42575055223
PRGSTRNt_neg	61537.55692635864
PRGSTRNt_pos	6.258267013191161
PRISTANALtx_neg	0.0
PRISTANALtx_pos	46.963844997777414
PRISTCOAtcx_pos	4996.564776519194
PRISTCOAtx_neg	7220.759723148888
PRISTCOAtx_pos	4996.564776519195
PRISTtx_neg	48.91572344975224
PRISTtx_pos	7220.759723148888
PRO1x_pos	481.94062379378244
PRO1xm_pos	639.9084853378513
PROAKGOX1r_pos	0.0
PROD2_pos	1431.9406237937824
PROD2m_pos	4263.558786278587
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1487.1162218922311
PRODt2r_pos	1479.267834052559
PROGLYPEPT1tc_pos	9478.157217678332
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9478.157217678332
PROIMINOtc_pos	1564.4023895110463
PROSTGD2t_neg	658.3710078212425
PROSTGD2t_pos	658.3710078212425
PROSTGE1t3_pos	3768.8613665168646
PROSTGE1t_neg	658.3710078212425
PROSTGE1t_pos	658.3710078212425
PROSTGE2t2_neg	393.92027845798214
PROSTGE2t2_pos	396.5364077378729
PROSTGE2t3_pos	3696.1660105568726
PROSTGE2t_neg	396.5364077378729
PROSTGE2t_pos	393.92027845798214
PROSTGF2t_neg	533.3974484346692
PROSTGF2t_pos	533.3974484346692
PROSTGH2t_neg	1442.736568508903
PROSTGH2t_pos	1442.736568508903
PROSTGI2t_neg	1442.736568508903
PROSTGI2t_pos	1442.736568508903
PROSTGI2tr_neg	162.36656281016872
PROSTGI2tr_pos	6.092359681547011
PRO_Dtde_neg	1487.1162218922311
PRO_Dtde_pos	1479.267834052559
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	462.8997933009216
PROt2r_pos	1015.8423695220145
PROt4_2_r_neg	1168.342161034635
PROt4_2_r_pos	1301.356191983597
PROt4_pos	462.8997933009216
PRPNCOAHYDm_pos	12610.488046051158
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4277.39865839214
PRPPS_pos	3957.1007553821014
PSDm_hs_pos	18672.37424110405
PSERT_pos	3465.7222000002303
PSFLIP_pos	4480.546193076209
PSFLIPm_pos	18672.37424110405
PSP_L_pos	3465.7222000002303
PSSA1_hs_neg	782.5141069538237
PSSA1_hs_pos	4256.268009688759
PSSA2_hs_neg	16428.650506558555
PSSA2_hs_pos	4239.193149003447
PSYGCHe_pos	13781.744401139535
PSYTCHe_pos	14948.202607682157
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4480.546193076209
PSt3_pos	6.373229703451882
PTCRTD_neg	14425.845602993028
PTCRTD_pos	15.409010270721812
PTDCACRNCPT1_pos	29.07963162805501
PTDCACRNCPT2_pos	29.07963162805501
PTDCACRNt_pos	29.07963162805501
PTDCAt_neg	0.0
PTDCAt_pos	29.079631628055008
PTE2x_pos	0.0
PTE3x_pos	6836.6945414114025
PTE4x_pos	6881.582941237733
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3360.8253926711145
PTPATe_neg	13411.715602779557
PTPATe_pos	22657.92291520084
PTRCAT1_pos	0.0
PTRCOX1_pos	12505.722094960205
PUNP1_neg	6357.516603255583
PUNP1_pos	3074.1848144567693
PUNP2_neg	6783.328123537202
PUNP2_pos	5532.619031254597
PUNP3_neg	8104.624852114184
PUNP3_pos	1524.780372077833
PUNP4_neg	7726.936033572122
PUNP4_pos	6476.559479018297
PUNP5_neg	4801.766013261634
PUNP5_pos	3769.9761178734893
PUNP6_neg	0.0
PUNP6_pos	7542.808125275666
PUNP7_neg	1524.780372077833
PUNP7_pos	3951.8286309110176
PVD3_neg	10969.397129419616
PVD3_pos	77121.05533310134
PYAM5POr_pos	4415.199718307009
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	4155.442245725406
PYDAMtr_neg	0.0
PYDAMtr_pos	10238.537887773551
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	8069.258141022527
PYDXK_pos	4155.442245725406
PYDXNK_pos	4155.442245725405
PYDXNtr_neg	0.0
PYDXNtr_pos	9270.232536478925
PYDXPP_pos	4155.442245725405
PYDXtr_neg	0.0
PYDXtr_pos	7946.673285766248
PYK_pos	433.6129059396127
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	8111.809065520491
PYNP2r_pos	5293.121118880646
PYRt2m_neg	1279.8484585327437
PYRt2m_pos	1279.8484585327437
PYRt2p_neg	2623.294030725193
PYRt2p_pos	2623.294030725193
PYRt2r_neg	454.05714042749037
PYRt2r_pos	454.05714042749037
Q10H2e_neg	0.0
Q10H2e_pos	5584.347461937442
QUILSYN_pos	0.0
RADH2_pos	827.6324436398216
RADH3_pos	957.596926059728
RADH4_pos	940.5062432275249
RADH_pos	827.6953087266934
RAHY_pos	1630.5133427421395
RAI1_neg	2216.1648510819023
RAI1_pos	2216.1648510819023
RAI2_neg	2216.1648510819023
RAI2_pos	2216.1648510819023
RAI3_neg	940.5062432275247
RAI3_pos	1214.9823220064875
RAI4_neg	1697.1073220064873
RAI4_pos	1679.4885190826124
RAtn3_neg	0.0
RAtn3_pos	1214.9823220064877
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3433.942526585347
RBK_D_pos	0.0
RBK_pos	5609.772427712554
RBTt_pos	6443.147842026286
RDH1_neg	463.0861085599654
RDH1_pos	2216.1648510819023
RDH1a_pos	463.0861085599654
RDH2_neg	512.6463396928918
RDH2_pos	2216.1648510819023
RDH2a_pos	512.6463396928918
RDH3_neg	512.6463396928918
RDH3_pos	2216.1648510819023
RDH3a_pos	512.6463396928918
RDH4_neg	0.0
RDH4_pos	940.5062432275249
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5345.968114475714
RE0344C_pos	3286.0316151776306
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12516.576620201718
RE0383C_pos	5351.443285832726
RE0452M_neg	7752.921519536729
RE0452M_pos	30145.452965103224
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1143.0612065099149
RE0453C_pos	1143.0612065099149
RE0453M_neg	9932.671507873752
RE0453M_pos	29720.22230735803
RE0453N_neg	294.5874854040097
RE0453N_pos	294.5874854040097
RE0456M_neg	9406.91733983594
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.578553742810577
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12879.272470591839
RE0566C_neg	0.0
RE0566C_pos	12879.272470591839
RE0567C_neg	0.0
RE0567C_pos	12879.272470591839
RE0568C_neg	0.0
RE0568C_pos	12879.272470591839
RE0569C_pos	0.0
RE0569E_pos	5.257677052070707
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11706.705715709173
RE0577C_pos	3295.5618751844163
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5120.063532004318
RE0583C_pos	7129.074271361733
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	16042.89192399859
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24943.335094583363
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	33796.962184930555
RE0690X_pos	0.0
RE0691C_neg	32253.315761580066
RE0691C_pos	4068.3245073189305
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.850452852588457
RE0702E_pos	15.637934822580517
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17968.417676402216
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24943.335094583363
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	299.7303216237988
RE0830N_pos	299.7303216237988
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	8059.1195843999885
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	8059.1195843999885
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.1063614613433144
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.355591675538189
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.747690642584624
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.567493522999585
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.28265836248262
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.1063614613433144
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	8059.1195843999885
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7792.785883823824
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1179.1288014677443
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	49.00803674583156
RE1266C_pos	0.0
RE1303C_pos	7516.97313516398
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3728.7284621652625
RE1342C_pos	1269.595160649124
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7202.536273945724
RE1447M_neg	0.0
RE1447M_pos	2420.805716201487
RE1447N_neg	3800.0
RE1447N_pos	9902.192798880727
RE1448N_neg	3053.2713235521223
RE1448N_pos	9902.192798880727
RE1448R_neg	0.0
RE1448R_pos	7202.536273945726
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	23.578553742810577
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	23.578553742810577
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2942.7374816716347
RE1518M_pos	23.761641138963206
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2942.7374816716347
RE1519M_pos	23.76164113896321
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	23.578553742810573
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5630.180672021423
RE1521M_pos	23.578553742810577
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	23.578553742810577
