	Ob.1012.b_S133_L007_R1_001
FACOAL224_pos	9.001680669296949
FACOAL2251_neg	195.17604349616454
FACOAL2251_pos	10.777086242316953
FACOAL2252_neg	380.30664194494494
FACOAL2252_pos	12.683157849697013
FACOAL226_neg	469.5553740984563
FACOAL226_pos	9.582543117965512
FACOAL240_neg	9.916709306368958
FACOAL240_pos	20.874563047822402
FACOAL241_neg	0.0
FACOAL241_pos	21.515943651201713
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.072772071381577
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.777086242316955
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.816137948749046
FACOAL246_1_neg	7.816137948749046
FACOAL246_1_pos	10.072772071381575
FACOAL260_neg	0.0
FACOAL260_pos	9.916709306368956
FACOAL40im_pos	6.124500670965995
FACOAL80i_pos	8846.054560841507
FADDP_pos	3297.105540036923
FADDPle_pos	13877.946780535134
FADH2ETC_pos	284.51753886879885
FADH2tru_pos	5218.96739515464
FADH2tx_neg	0.0
FADH2tx_pos	68460.70722120383
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5218.96739515464
FADtx_neg	68460.70722120386
FADtx_pos	0.0
FAEL183_pos	24395.840423874928
FAEL184_pos	32.05300948708021
FAEL204_pos	14877.386400161138
FAEL205_pos	37305.425364052855
FAH1_pos	7.479181027687729
FAH2_pos	7485.241599980474
FAH3_pos	18046.701242733918
FALDH_neg	1154.188008999242
FALDH_pos	1154.188008999242
FALDtly_neg	0.0
FALDtly_pos	11926.742818112754
FALDtm_neg	0.0
FALDtm_pos	26657.179709498403
FAOXC101C102m_pos	279.72920095074096
FAOXC101C102x_pos	482.94901028953603
FAOXC101C8m_pos	445.4754656876352
FAOXC101C8x_pos	482.94901028953603
FAOXC101m_pos	25530.129150748144
FAOXC101x_pos	482.94901028953603
FAOXC102C101m_pos	279.72920095074096
FAOXC102C101x_pos	482.94901028953603
FAOXC102C103m_pos	695.5507810628851
FAOXC102C103x_pos	887.7688225239632
FAOXC102C81m_pos	695.5507810628851
FAOXC102C81x_pos	887.7688225239632
FAOXC102m_pos	695.5507810628851
FAOXC102x_pos	887.7688225239632
FAOXC103C102m_pos	695.5507810628851
FAOXC103C102x_pos	887.7688225239632
FAOXC10C10OHm_pos	12766.643059870925
FAOXC10C8m_pos	4908.423748798404
FAOXC10C8x_pos	23280.79724378768
FAOXC10DCC8DCx_pos	27447.904305297518
FAOXC11C9m_pos	63.161282323171456
FAOXC11_pos	45.880768881694124
FAOXC121C101m_pos	25530.129150748144
FAOXC121C10x_pos	23345.49510064586
FAOXC121x_pos	18000.233925611596
FAOXC122C101m_pos	279.72920095074096
FAOXC122m_pos	279.72920095074096
FAOXC122x_pos	482.94901028953603
FAOXC123C102m_pos	695.5507810628851
FAOXC123C102x_pos	887.7688225239632
FAOXC123m_pos	695.5507810628851
FAOXC123x_pos	887.7688225239632
FAOXC12C10m_pos	4890.478288745289
FAOXC12C10x_pos	23280.797243787685
FAOXC12C12OHm_pos	12307.415855525509
FAOXC12DCC10DCx_pos	47510.49844887138
FAOXC12DCTc_neg	7790.037634642809
FAOXC12DCTc_pos	45386.63416788347
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7790.037634642809
FAOXC12DCx_neg	7790.037634642808
FAOXC12DCx_pos	45386.63416788346
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	63.161282323171456
FAOXC140_pos	41963.15493262057
FAOXC141C121m_pos	25530.129150748144
FAOXC141C121x_pos	18000.233925611596
FAOXC141C141OHm_pos	13743.639288896979
FAOXC142C122m_pos	279.72920095074096
FAOXC142C122x_pos	482.94901028953603
FAOXC142C142OHm_pos	31864.59240345745
FAOXC143C123m_pos	695.5507810628851
FAOXC143C123x_pos	887.7688225239632
FAOXC14C12m_pos	13812.067470397624
FAOXC14C12x_pos	23280.79724378769
FAOXC14C14OHm_pos	10291.176287578868
FAOXC14DCC12DCx_pos	45386.634167883465
FAOXC150m_pos	62.00923117829372
FAOXC15ATPx_pos	6604.9424803513075
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	63.161282323171456
FAOXC15NADPx_pos	46.62939208321006
FAOXC15NADx_pos	46.12987165915444
FAOXC16080m_pos	37272.2727221382
FAOXC16080x_pos	15887.916507480135
FAOXC160_pos	39854.81237734295
FAOXC161802m_pos	25471.018499513535
FAOXC16180m_pos	25494.858110870744
FAOXC161C141m_pos	13743.639288896982
FAOXC161C141x_pos	18000.233925611596
FAOXC161C161OHm_pos	10285.146083177511
FAOXC162C142m_pos	23.481254534903055
FAOXC162C162OHm_pos	22288.69501578676
FAOXC163C142x_pos	482.94901028953603
FAOXC163C143m_pos	32.08375283738032
FAOXC163C164Gm_pos	282.633433043171
FAOXC163C164x_pos	482.94901028953603
FAOXC163GC142m_pos	282.633433043171
FAOXC163Gm_pos	282.633433043171
FAOXC163x_pos	482.94901028953603
FAOXC164C143m_pos	697.8382555231776
FAOXC164C143x_pos	887.7688225239632
FAOXC164C163x_pos	482.94901028953603
FAOXC164C165m_pos	697.8382555231776
FAOXC164C165x_pos	887.7688225239632
FAOXC164GC163m_pos	282.633433043171
FAOXC164m_pos	697.8382555231776
FAOXC164x_pos	887.7688225239632
FAOXC165C164m_pos	697.8382555231776
FAOXC165C164x_pos	887.7688225239632
FAOXC16BRx_pos	6604.942480351307
FAOXC16C14m_pos	13581.563463456125
FAOXC16C14x_pos	16043.339753831244
FAOXC16C16OHm_pos	10629.943545942511
FAOXC16DCC14DCx_pos	45386.63416788346
FAOXC16DCr_pos	29607.90128246366
FAOXC16OHC16r_pos	29607.901282463663
FAOXC170m_pos	32.82070573932633
FAOXC17C15m_pos	32.93553399866452
FAOXC180_pos	11743.40990788396
FAOXC180x_pos	8878.858714786082
FAOXC1811601m_pos	39808.81995967213
FAOXC1811602m_pos	89288.46463049957
FAOXC1811603m_pos	47860.9233604878
FAOXC181C161m_pos	23266.65505131074
FAOXC181C161x_pos	18000.233925611596
FAOXC181C181OHm_pos	15440.358837559648
FAOXC182806m_pos	20.806407926031394
FAOXC18280m_pos	61115.35319795745
FAOXC182C162m_pos	23.481254534903055
FAOXC182C182OHm_pos	9.796842250289643
FAOXC183803m_pos	19.92699671300219
FAOXC183806m_pos	245.5034443975614
FAOXC183806x_pos	358.0646034303086
FAOXC183C163Gm_pos	282.633433043171
FAOXC183C163m_pos	32.08375283738032
FAOXC18480m_pos	473.6937942966499
FAOXC18480x_pos	605.8930323142333
FAOXC184C163m_pos	438.457764512482
FAOXC184C163x_pos	482.94901028953603
FAOXC184C164m_pos	697.8382555231773
FAOXC184C164x_pos	887.7688225239632
FAOXC184m_pos	438.457764512482
FAOXC184x_pos	482.94901028953603
FAOXC185C164m_pos	976.5272321123383
FAOXC185m_pos	976.5272321123383
FAOXC18C18OHm_pos	8463.83553525514
FAOXC200180m_pos	11785.156102715348
FAOXC200180x_pos	11086.869738456526
FAOXC201C181x_pos	18000.233925611596
FAOXC2031836m_pos	119.96840279404292
FAOXC204184m_pos	82.93546702615731
FAOXC204C184m_pos	438.457764512482
FAOXC204C205x_pos	482.94901028953603
FAOXC204_pos	278.0409572063627
FAOXC2051843m_pos	493.6224892661824
FAOXC2051843x_pos	615.0917829738876
FAOXC205C184x_pos	482.94901028953603
FAOXC205C185m_pos	976.5272321123383
FAOXC221C201x_pos	18000.233925611596
FAOXC2242046m_pos	326.11271942850055
FAOXC2242046x_pos	14863.866676417738
FAOXC2251836m_pos	349.6279390149355
FAOXC2251836x_pos	369.6885227819504
FAOXC2252053m_pos	347.86475713614857
FAOXC2252053x_pos	204.7917071393119
FAOXC225C204m_pos	438.457764512482
FAOXC225C204x_pos	482.94901028953603
FAOXC225C226m_pos	438.457764512482
FAOXC225C226x_pos	482.94901028953603
FAOXC225m_pos	438.457764512482
FAOXC225x_pos	482.94901028953603
FAOXC226205m_pos	721.9752330011567
FAOXC226205x_pos	37307.81035873781
FAOXC226C205m_pos	976.5272321123383
FAOXC226C225m_pos	438.457764512482
FAOXC226C225x_pos	482.94901028953603
FAOXC226C227m_pos	976.5272321123383
FAOXC226_pos	867.8101312836206
FAOXC226m_pos	976.5272321123383
FAOXC227C226m_pos	976.5272321123383
FAOXC22C20x_pos	22724.143539216944
FAOXC22C22DCHYr_pos	50759.941910091584
FAOXC22OHC22r_pos	15652.777720750777
FAOXC240200x_pos	47.26883234391297
FAOXC241181x_pos	21.51594365120172
FAOXC241C221x_pos	44.92139746809465
FAOXC2442246x_pos	10.072772071381575
FAOXC2452253x_pos	10.777086242316953
FAOXC2452256x_pos	10.777086242316955
FAOXC246226x_pos	22.411622516499293
FAOXC24C22x_pos	47.4983758979213
FAOXC260240x_pos	9.916709306368956
FAOXC3DC_neg	0.0
FAOXC3DC_pos	10806.928244582561
FAOXC4C2m_pos	19526.026914290378
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7787.0165395146105
FAOXC5C3x_pos	63.161282323171456
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	8069.940342433619
FAOXC5C5OHm_pos	13046.66198359687
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	13046.661983596867
FAOXC61C4m_pos	695.5507810628851
FAOXC61C4x_pos	887.7688225239632
FAOXC61m_pos	695.5507810628851
FAOXC61x_pos	887.7688225239632
FAOXC6C4m_pos	17060.210365267125
FAOXC6C4x_pos	17695.94455461153
FAOXC6DCC4DCx_pos	43390.06497415949
FAOXC7C5m_pos	63.161282323171456
FAOXC80_pos	20529.97420460744
FAOXC81C61m_pos	695.5507810628851
FAOXC81C61x_pos	887.7688225239632
FAOXC8C6m_pos	13247.233402965783
FAOXC8C6x_pos	14807.1564373997
FAOXC8DCC6DCx_pos	61494.01539974386
FAOXC9C7m_pos	63.161282323171456
FAOXMC10OHMC10r_pos	19700.25771580734
FAOXOHC16C16DCc_pos	29607.901282463656
FAOXOHC22C22DCc_pos	15652.777720750775
FAOXOHMC10DC10c_pos	19700.25771580734
FAOXTC101TC102m_pos	87461.82767054574
FAOXTC102C101m_pos	87461.82767054574
FAOXTC122TC101m_pos	87461.82767054574
FAOXTC122m_pos	87461.82767054574
FAOXTC142TC122m_pos	87461.82767054574
FAOXTC162TC142m_pos	31864.59240345745
FAOXTC182TC162m_pos	22288.69501578676
FAS100COA_pos	14654.313265140854
FAS120COA_pos	10400.71794243284
FAS140COA_pos	9082.085225615683
FAS160COA_pos	15933.640985510703
FAS180COA_pos	8878.14677429091
FAS80COA_L_pos	8803.921246407992
FATP1t_neg	404.42091649787506
FATP1t_pos	412.26247968561495
FATP2t_neg	497.3081545548364
FATP2t_pos	505.1497177425763
FATP3t_neg	497.3081545548364
FATP3t_pos	505.1497177425763
FATP4t_neg	1200.2977456282872
FATP4t_pos	1208.139308816027
FATP5t_neg	347.1431680711486
FATP5t_pos	354.9847312588885
FATP6t_neg	1187.8442658768804
FATP6t_pos	1195.6858290646203
FATP7t_neg	1187.8442658768804
FATP7t_pos	1195.6858290646203
FATP8t_neg	327.46732992887803
FATP8t_pos	335.30889311661787
FATP9t_neg	1187.8442658768804
FATP9t_pos	1195.6858290646203
FBA2_neg	0.0
FBA2_pos	5010.125233818291
FBA4_neg	0.0
FBA4_pos	16500.653642278234
FBA5_neg	0.0
FBA5_pos	6.971367310407915
FBA_neg	3970.542531264993
FBA_pos	542.3673640976776
FBP26_pos	3228.2983646484104
FBP_pos	3212.551764973148
FCLTm_pos	14493.706948223773
FCOAH_pos	45.880768881694124
FDH_pos	15502.36516518294
FE2DMT1_pos	2662.395216356008
FE2t_pos	2970.2755273655393
FE2tm_pos	14493.706948223773
FE3MTP1_pos	2662.395216356008
FE3R2e_pos	4226.904565924944
FERO_pos	2662.395216356008
FKYNH_pos	9.670397431110892
FK_pos	17696.9314075679
FMNALKPle_pos	13848.000119452528
FMNAT_pos	3297.105540036923
FOAXC122C101x_pos	482.94901028953603
FOLR2_pos	592.2861047463678
FOLTle_pos	793.9524428013966
FOLt2_neg	793.9524428013966
FOLt2_pos	2232.0158145671758
FOLt2le_neg	2364.4507637103193
FOLt2le_pos	2364.4507637103193
FORMCOAtx_neg	0.0
FORMCOAtx_pos	45.88076888169413
FORt2m_neg	18301.489896970787
FORt2m_pos	0.0
FORtr_neg	51129.42405233466
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3609.02331479544
FPGS2m_pos	3831.397028102342
FPGS3_pos	3672.446966667454
FPGS3m_pos	3875.6272183574556
FPGS4_pos	3204.39278931745
FPGS4m_pos	3831.397028102342
FPGS5_pos	3612.585059108886
FPGS5m_pos	3831.397028102342
FPGS6_pos	3672.446966667454
FPGS6m_pos	3875.627218357455
FPGS7_pos	3204.39278931745
FPGS7m_pos	3768.16420604614
FPGS8_pos	3608.3591357426963
FPGS8m_pos	3831.397028102342
FPGS9_pos	3672.4469666674545
FPGS9m_pos	3875.6272183574556
FPGS_pos	3204.3927893174496
FPGSm_pos	3768.1642060461395
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	1070.51623099283
FRUt1r_pos	1078.35779418057
FRUt4_neg	1078.35779418057
FRUt4_pos	1070.51623099283
FTCD_pos	11423.64787606533
FTHFCL_pos	6.461638226417182
FTHFDH_pos	8569.620558604696
FTHFL_pos	16882.90471498843
FTHFLm_pos	18301.489896970783
FT_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9730.125542458652
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9730.125542458652
FUC14GALACGLCGALGLUSIDEte_neg	11529.44542150184
FUC14GALACGLCGALGLUSIDEte_pos	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	11529.44542150184
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	10476.40771823049
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	10476.407718230488
FUCACNGAL14ACGLCGALGLUSIDEte_neg	11511.43585173244
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	11511.435851732438
FUCACNGALACGLCGALGLUSIDEte_neg	11549.388147917247
FUCACNGALACGLCGALGLUSIDEte_pos	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	11549.388147917245
FUCASE2e_pos	1757.0668082980867
FUCASE2ly_pos	11875.861648501674
FUCASEe_pos	17444.060066565868
FUCASEly_pos	17559.873993194764
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	11004.088298889856
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	11004.088298889852
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9596.945390848037
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9596.94539084804
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	8857.399974448987
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8857.399974448981
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9488.215092335664
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9488.215092335664
FUCFUCGALACGLCGALGLUSIDEte_neg	11058.298837910701
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	11058.2988379107
FUCGAL14ACGLCGALGLUSIDEte_neg	11467.490519763729
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	11467.490519763729
FUCGALFUCGALACGLCGALGLUSIDEte_neg	10102.979660044954
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	10102.979660044954
FUCGALGBSIDEte_neg	0.0
FUCGALGBSIDEte_pos	10369.138978033165
FUCGALGBSIDEtg_neg	10369.138978033166
FUCGALGBSIDEtg_pos	0.0
FUCtly_pos	17696.9314075679
FUMAC_pos	45689.761830314914
FUMSO3tm_neg	344.5698210595272
FUMSO3tm_pos	344.5698210595272
FUMSO4tm_neg	344.5698210595272
FUMSO4tm_pos	344.5698210595272
FUMTSULtm_neg	344.5698210595272
FUMTSULtm_pos	344.5698210595272
FUM_neg	2114.6470397318585
FUM_pos	2114.6470397318585
FUMm_neg	2114.6470397318585
FUMm_pos	2114.6470397318585
FUMtm_neg	344.5698210595272
FUMtm_pos	344.5698210595272
FUT11g_pos	10369.138978033161
FUT12g_pos	11058.2988379107
FUT14g_pos	11004.088298889854
FUT15g_pos	9470.877522108565
FUT16g_pos	9165.605243367812
FUT17g_pos	8872.606759319377
FUT18g_pos	8245.335557824817
FUT31g_pos	11529.44542150184
FUT32g_pos	11549.388147917245
FUT33g_pos	10476.407718230488
FUT34g_pos	11058.2988379107
FUT35g_pos	10102.979660044954
FUT910g_pos	8857.399974448987
FUT911g_pos	8857.399974448987
FUT91g_pos	11467.490519763729
FUT92g_pos	11511.435851732438
FUT93g_pos	11004.088298889854
FUT94g_pos	9488.215092335664
FUT95g_pos	9488.215092335664
FUT96g_pos	9596.945390848048
FUT97g_pos	9596.945390848048
FUT98g_pos	9730.125542458652
FUT99g_pos	8857.399974448987
G12MT1_L_pos	17059.59644960548
G12MT1_U_pos	17059.59644960548
G12MT2_L_pos	17059.59644960548
G12MT2_U_pos	17059.59644960548
G13MT_L_pos	17059.59644960548
G13MT_U_pos	17059.59644960548
G14T10g_pos	10706.294068856594
G14T11g_pos	10706.294068856594
G14T12g_pos	10706.294068856594
G14T13g_pos	10706.294068856594
G14T14g_pos	10706.29406885659
G14T15g_pos	10706.29406885659
G14T16g_pos	10706.29406885659
G14T17g_pos	10706.29406885659
G14T18g_pos	7447.630460758727
G14T19g_pos	7447.630460758727
G14T20g_pos	7447.630460758727
G14T21g_pos	7447.630460758727
G14T2g_pos	7475.52860547101
G14T3g_pos	7475.52860547101
G14T4g_pos	7475.52860547101
G14T5g_pos	7475.52860547101
G14T6g_pos	10706.29406885659
G14T7g_pos	10706.294068856594
G14T8g_pos	10706.294068856594
G14T9g_pos	10706.294068856594
G14Tg_pos	17447.895964561718
G16MT_L_pos	17059.59644960548
G16MT_U_pos	17059.59644960548
G1M6MASNB1terg_pos	0.0
G1M7MASNBterg_pos	0.0
G1M7MASNCterg_pos	0.0
G1M8MASNterg_pos	0.0
G1PTT_pos	0.0
G2M8MASNterg_pos	0.0
G3M8MASNterg_pos	0.0
G3PD1_neg	2546.1956755178016
G3PD1_pos	2546.1956755178016
G3PD2m_pos	3734.5435185183187
G5SADrm_neg	6097.163110765148
G5SADrm_pos	1167.772069687112
G5SADs_pos	5296.561386559947
G5SDym_pos	2339.3526901795954
G6PDA_pos	3038.6903377361527
G6PDH1rer_neg	1172.8891324511144
G6PDH1rer_pos	549.7282148568083
G6PDH2c_pos	15831.58613776457
G6PDH2r_neg	1266.6666666666667
G6PDH2r_pos	6947.214597518634
G6PDH2rer_neg	549.7282148568083
G6PDH2rer_pos	1172.8891324511144
G6PPer_pos	5230.449744690595
G6Pter_neg	356.35048967729364
G6Pter_pos	5349.2332412496935
GABAVESSEC_pos	4083.4412384981656
GACMTRc_neg	9.978213592220397
GACMTRc_pos	17710.401570183236
GACPAILter_pos	50.92938250139579
GAL3ST11_pos	38076.34891126774
GAL3ST12_pos	65970.80128585795
GALACGLCGALGBSIDEte_neg	0.0
GALACGLCGALGBSIDEte_pos	9392.609525252963
GALACGLCGALGBSIDEtg_neg	9392.609525252969
GALACGLCGALGBSIDEtg_pos	0.0
GALASE10ly_pos	11875.86164850167
GALASE11ly_pos	11875.861648501672
GALASE12ly_pos	11875.861648501672
GALASE13ly_pos	11875.861648501668
GALASE14ly_pos	11875.861648501672
GALASE15ly_pos	11875.861648501672
GALASE16ly_pos	7593.375854579711
GALASE17ly_pos	7661.329682167413
GALASE18ly_pos	7661.329682167413
GALASE19ly_pos	6998.876184419234
GALASE1ly_pos	17560.06034963472
GALASE20ly_pos	7516.1000227752675
GALASE3ly_pos	11875.861648501668
GALASE4ly_pos	11875.86164850167
GALASE5ly_pos	11875.86164850167
GALASE6ly_pos	11875.861648501674
GALASE7ly_pos	11875.861648501668
GALASE8ly_pos	11875.861648501672
GALASE9ly_pos	11875.861648501676
GALC_pos	37903.81389110332
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	10271.987978486397
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	10271.987978486399
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9165.605243367812
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9165.605243367809
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	8245.33555782482
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8245.33555782482
GALGALGALTHCRMte_neg	0.0
GALGALGALTHCRMte_pos	9602.402455328182
GALGALGALTHCRMtg_neg	9602.402455328182
GALGALGALTHCRMtg_pos	0.0
GALGLUSIDEtg_neg	28949.997532479334
GALGLUSIDEtg_pos	0.0
GALGLUSIDEtl_neg	0.0
GALGLUSIDEtl_pos	28949.99753247933
GALGT1_pos	12320.223857483115
GALGT2_pos	12572.798686146181
GALGT3_pos	12741.93704725536
GALGT4_pos	12996.718119666491
GALK_pos	4835.495321624038
GALNACT1g_pos	0.0
GALNACT2g_pos	0.0
GALNACT3g_pos	0.0
GALNACT4g_pos	0.0
GALNACT5g_pos	0.0
GALNTg_pos	6957.34267803928
GALOR_neg	0.0
GALOR_pos	0.0
GALSGLT1le_pos	3679.9852960369644
GALSIDEtg_neg	21621.526724157666
GALSIDEtg_pos	36513.29686278316
GALSIDEtl_neg	8228.475307253348
GALSIDEtl_pos	37903.81389110332
GALT2g_pos	0.0
GALT_neg	363.66686099581614
GALT_pos	363.66686099581614
GALTg_pos	0.0
GALU_neg	363.66686099581614
GALU_pos	363.66686099581614
GALt1r_neg	701.8673050637843
GALt1r_pos	709.7088682515241
GALt2_2_neg	1273.4078079573858
GALt2_2_pos	1255.4135933701282
GALt4_neg	709.7088682515241
GALt4_pos	701.8673050637843
GALtly_pos	8228.475307253348
GAMYe_pos	30.23234065086583
GAMt1r_neg	0.0
GAMt1r_pos	6340.268517533447
GAO1_pos	0.0
GAO1g_pos	19157.63051955699
GAO2_pos	0.0
GAO2g_pos	18413.640123207642
GAPD_neg	9680.985233445483
GAPD_pos	3209.540992414099
GARFT_neg	0.0
GARFT_pos	20305.05291047817
GASNASE2ly_pos	17093.99946793237
GASNASE3ly_pos	11875.861648501674
GASNASEly_pos	17560.06034963472
GBA_pos	12716.370326849245
GBAl_pos	28949.997532479334
GBGT1_pos	10964.226050005234
GBSIDEte_neg	0.0
GBSIDEte_pos	11184.474713105848
GBSIDEtl_neg	11184.474713105848
GBSIDEtl_pos	0.0
GCALDD_pos	14121.514610065627
GCALDDm_pos	0.0
GCC2am_neg	0.0
GCC2am_pos	541.6418041388697
GCC2bim_pos	541.6418041388697
GCC2cm_neg	0.0
GCC2cm_pos	541.6418041388697
GCCam_neg	0.0
GCCam_pos	541.6418041388697
GCCbim_pos	541.6418041388697
GCCcm_neg	0.0
GCCcm_pos	541.6418041388697
GCHOLAt2_pos	1348.2607094879647
GCHOLAt3_pos	3132.782528960665
GCHOLAt_neg	1199.6283944678266
GCHOLAt_pos	2007.037843318572
GCHOLAte_neg	1194.8920999395382
GCHOLAte_pos	2009.6516977144854
GCHOLAtx_neg	0.0
GCHOLAtx_pos	4027.9168743184478
GCNTg_pos	8245.335557824817
GD1B2te_neg	0.0
GD1B2te_pos	12320.223857483114
GD1B2tg_neg	12320.223857483124
GD1B2tg_pos	0.0
GD1Cte_neg	0.0
GD1Cte_pos	12400.225562674641
GD1Ctg_neg	12400.225562674652
GD1Ctg_pos	0.0
GDPFUCtg_neg	0.0
GDPFUCtg_pos	10542.89275821445
GDPtg_neg	10542.892758214446
GDPtg_pos	0.0
GF6PTA_pos	3519.9064944397473
GFUCS_pos	10596.071938800686
GGH_10FTHF5GLUe_pos	34.55727950099083
GGH_10FTHF5GLUl_pos	3201.865430478025
GGH_10FTHF6GLUe_pos	9.42288677885119
GGH_10FTHF6GLUl_pos	3443.3485100543808
GGH_10FTHF7GLUe_pos	3.7232096801677455
GGH_10FTHF7GLUl_pos	3577.2988982118604
GGH_5DHFe_pos	34.55727950099083
GGH_5DHFl_pos	3204.3927893174496
GGH_5THFe_pos	34.55727950099083
GGH_5THFl_pos	3202.368193704036
GGH_6DHFe_pos	9.42288677885119
GGH_6DHFl_pos	3443.3485100543808
GGH_6THFe_pos	9.42288677885119
GGH_6THFl_pos	3443.3485100543808
GGH_7DHFe_pos	3.7232096801677455
GGH_7DHFl_pos	3577.298898211861
GGH_7THFe_pos	3.7232096801677455
GGH_7THFl_pos	3577.2988982118604
GGLUCT_pos	5885.554346115398
GGNG_pos	6388.163320590778
GGT5r_neg	0.0
GGT5r_pos	17345.840466893067
GGT6_neg	3168.399001905645
GGT6_pos	3168.399001905645
GGT_L_pos	0.0
GGT_U_pos	0.0
GHMT2r_neg	5107.191378046814
GHMT2r_pos	17810.701017946903
GHMT2rm_neg	0.0
GHMT2rm_pos	5107.191378046814
GHMT3_pos	0.0
GHMT3m_pos	0.0
GK1_neg	7280.799107439398
GK1_pos	3108.016634378263
GK1m_neg	0.0
GK1m_pos	0.0
GLACO_pos	0.0
GLACOm_pos	0.0
GLACter_neg	6748.412561908713
GLACter_pos	0.0
GLAl_pos	8228.47530725335
GLB1_pos	28949.997532479334
GLBRAN_pos	6388.163320590778
GLCAASE1ly_pos	344.65767134344594
GLCAASE4ly_pos	84.16808938244158
GLCAASE5ly_pos	83.99088514430706
GLCAASE6ly_pos	128.7724795267907
GLCAASE7ly_pos	149.0435515512639
