	WT.1012.a_S120_L007_R1_001
PHCHGSm_pos	1377.4653712692511
PHEACGLNt_neg	0.0
PHEACGLNt_pos	19335.581394700643
PHEATB0tc_pos	1535.7738669935584
PHEMEe_pos	364.7761883702008
PHEMEt_pos	364.7761883702008
PHEMEtm_neg	0.0
PHEMEtm_pos	14862.528615529916
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	298.50731578969146
PHEt4_pos	444.8090744434413
PHEtec_neg	444.8090744434413
PHEtec_pos	560.3325745809441
PHEyLATthc_pos	824.4481611430641
PHYCBOXL_pos	19335.581394700646
PHYHx_pos	47.98122126549287
PHYQt_pos	5100.948592553261
PHYTt_neg	0.0
PHYTt_pos	47.98122126549286
PI345P3P_pos	3516.9399496905335
PI345P3Pn_pos	10255.674992517552
PI345P5P_pos	3580.352573470364
PI345P5Pn_pos	11023.314208511318
PI34P3Pn_pos	11023.314208511318
PI34P4Pn_pos	11023.314208511316
PI34P5K_pos	3580.3525734703658
PI34P5Kn_pos	11023.314208511318
PI3P3Pn_pos	3091.9766023168086
PI3P4K_pos	8388.818136897957
PI3P4Kn_pos	11023.314208511316
PI3P5K_pos	4042.9057618529437
PI45P3K_pos	3516.9399496905326
PI45P3Kn_pos	10255.67499251755
PI45P4P_pos	4307.534679764262
PI45P5P_pos	3556.918331869862
PI45P5Pn_pos	3800.0
PI45PLC_pos	9335.925340889147
PI45PLCn_pos	0.0
PI4P3K_pos	7253.475644744054
PI4P3Ker_pos	0.0
PI4P3Kn_pos	11023.31420851132
PI4P5K_pos	3556.9183318698624
PI4P5Kn_pos	10099.351361444924
PI4PLC_pos	7867.922565054279
PI4PLCn_pos	18555.123041637115
PI4PP_pos	4307.534679764264
PI5P3K_pos	3601.267370979236
PI5P3Ker_pos	0.0
PI5P4K_pos	4307.534679764262
PI5P4Kn_pos	10481.656282697822
PIACGT_pos	53.4456054531173
PIK3_pos	4280.68625337044
PIK3er_pos	8025.380266228235
PIK3n_pos	10923.94250357333
PIK4_pos	4307.534679764263
PIK4n_pos	10863.961203950726
PIK5_pos	4722.324644244148
PIK5n_pos	10481.656282697824
PIPLC_pos	4083.464391801753
PIPLCn_pos	19171.3818819703
PIt7_neg	559.4010599617995
PIt7_pos	559.5125772549329
PIt8_neg	365.43205734496496
PIt8_pos	559.4010599617995
PIt9_neg	1097.8784274278726
PIt9_pos	1097.8784274278726
PIter_neg	397.8950135131163
PIter_pos	2032.6316711710388
PItg_pos	6559.105130795045
PItn_neg	4367.695078747098
PItn_pos	6125.22452353896
PItx_neg	4737.204710672982
PItx_pos	0.0
PLA2_2_pos	10395.497159776101
PLA2_2e_pos	11978.820424991764
PLA2_pos	0.0
PMANM_neg	17750.78276781334
PMANM_pos	0.0
PMEVKc_pos	20765.917138332687
PMEVKx_pos	18684.048442242336
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	35285.505035154216
PMTCOAFABP1tc_pos	14062.971951637672
PMTCOAtx_neg	3128.219131237811
PMTCOAtx_pos	5331.073191452756
PNP_neg	8390.977452222793
PNP_pos	0.0
PNTEH_pos	14679.26523841405
PNTEHe_pos	6239.2700969388
PNTK_pos	14645.627152538953
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4458.56943118607
PNTOt5le_pos	4473.1036739725305
PNTOte_neg	2071.803496325466
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3517.52465533522
PPA_pos	6192.20207067468
PPAer_pos	9182.322041687006
PPAm_pos	3598.0693856783205
PPAn_pos	14246.649789604107
PPAt_pos	1635.1500333335293
PPAtm_pos	6250.610534642004
PPBNGS_pos	14862.528615529918
PPCDC_pos	4052.813819303024
PPCOACm_pos	4268.887374836419
PPCOAOm_pos	12827.952337926741
PPD2CSPp_pos	49.69533418766857
PPDOx_pos	1050.2248334476658
PPDOy_pos	444.5390811805267
PPItm_neg	6289.174615241202
PPItm_pos	3940.1796087457783
PPItr_neg	2032.6316711710388
PPItr_pos	2032.6316711710388
PPItx_neg	7113.855484144043
PPItx_pos	4737.2047106729815
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4793.964300400515
PPM_pos	3202.4517235283356
PPNCL3_pos	14645.62715253895
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14862.528615529918
PPPGOm_pos	14862.528615529918
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	21218.056085412612
PRASCS_neg	0.0
PRASCS_pos	21218.0560854126
PRDX_pos	6866.861498879107
PRDXl_pos	12290.881921257705
PRFGS_pos	21218.05608541262
PRGNLONESULT_pos	8063.419983178601
PRGNLONEtm_neg	62128.95998738519
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	55531.60815623416
PRGSTRNt_neg	62128.95998738518
PRGSTRNt_pos	6.3240578965858605
PRISTANALtx_neg	0.0
PRISTANALtx_pos	47.98122126549287
PRISTCOAtcx_pos	5100.948592553261
PRISTCOAtx_neg	7520.530440129474
PRISTCOAtx_pos	5100.948592553261
PRISTtx_neg	49.97270190585002
PRISTtx_pos	7520.530440129475
PRO1x_pos	523.9859371525166
PRO1xm_pos	618.966062275845
PROAKGOX1r_pos	0.0
PROD2_pos	1473.9859371525167
PROD2m_pos	4318.737393777374
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1528.6208741027458
PRODt2r_pos	1521.2440633236176
PROGLYPEPT1tc_pos	9620.228650462243
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9620.228650462243
PROIMINOtc_pos	1619.2345305318627
PROSTGD2t_neg	803.4550394823805
PROSTGD2t_pos	803.4550394823805
PROSTGE1t3_pos	4076.0226408456642
PROSTGE1t_neg	803.4550394823805
PROSTGE1t_pos	803.4550394823805
PROSTGE2t2_neg	462.8020421585054
PROSTGE2t2_pos	465.2609790848814
PROSTGE2t3_pos	3960.5334158235896
PROSTGE2t_neg	465.2609790848814
PROSTGE2t_pos	462.8020421585054
PROSTGF2t_neg	625.496008275312
PROSTGF2t_pos	625.496008275312
PROSTGH2t_neg	1550.232860705692
PROSTGH2t_pos	1550.232860705692
PROSTGI2t_neg	1550.232860705692
PROSTGI2t_pos	1550.232860705692
PROSTGI2tr_neg	165.2395469008289
PROSTGI2tr_pos	6.233615535513082
PRO_Dtde_neg	1528.6208741027458
PRO_Dtde_pos	1521.2440633236176
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	507.2522168671496
PROt2r_pos	1099.2302124768717
PROt4_2_r_neg	1152.5082245976773
PROt4_2_r_pos	1305.234633790059
PROt4_pos	507.2522168671496
PRPNCOAHYDm_pos	12820.27648099468
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4481.627865170183
PRPPS_pos	4108.219908081947
PSDm_hs_pos	19189.93657522602
PSERT_pos	3398.655852205985
PSFLIP_pos	4576.442309417788
PSFLIPm_pos	19189.93657522602
PSP_L_pos	3398.655852205985
PSSA1_hs_neg	864.6819301835158
PSSA1_hs_pos	4486.146605224479
PSSA2_hs_neg	16758.9315236014
PSSA2_hs_pos	4438.397320540271
PSYGCHe_pos	13904.142900534072
PSYTCHe_pos	15319.323969071182
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4576.449868154907
PSt3_pos	6.523400863335798
PTCRTD_neg	14803.67022731145
PTCRTD_pos	15.383835282103531
PTDCACRNCPT1_pos	29.60777646711147
PTDCACRNCPT2_pos	29.60777646711147
PTDCACRNt_pos	29.60777646711147
PTDCAt_neg	0.0
PTDCAt_pos	29.60777646711147
PTE2x_pos	0.0
PTE3x_pos	7099.4501721554025
PTE4x_pos	7113.855484144042
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3480.318502570179
PTPATe_neg	13773.983884791673
PTPATe_pos	23039.16538771399
PTRCAT1_pos	0.0
PTRCOX1_pos	12653.235872821344
PUNP1_neg	6529.422734427
PUNP1_pos	3203.7550298090464
PUNP2_neg	7099.41241373536
PUNP2_pos	5636.8352603611675
PUNP3_neg	8212.853417712078
PUNP3_pos	1630.6113021041458
PUNP4_neg	8038.213360915751
PUNP4_pos	6569.791152096874
PUNP5_neg	4980.175898170906
PUNP5_pos	3928.333168366454
PUNP6_neg	0.0
PUNP6_pos	7658.409029449054
PUNP7_neg	1630.6113021041458
PUNP7_pos	4085.2197044811455
PVD3_neg	11073.462116098633
PVD3_pos	78071.24968213022
PYAM5POr_pos	4452.9548682854465
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	4180.129726810249
PYDAMtr_neg	0.0
PYDAMtr_pos	10372.385599210878
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	8206.991638360963
PYDXK_pos	4180.12972681025
PYDXNK_pos	4180.129726810249
PYDXNtr_neg	0.0
PYDXNtr_pos	9455.925688610625
PYDXPP_pos	4180.129726810249
PYDXtr_neg	0.0
PYDXtr_pos	8086.594544710876
PYK_pos	439.22702473232795
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	8326.280318433723
PYNP2r_pos	5411.500743855923
PYRt2m_neg	1323.904602082703
PYRt2m_pos	1323.904602082703
PYRt2p_neg	2689.1947400218905
PYRt2p_pos	2689.1947400218905
PYRt2r_neg	514.883634036611
PYRt2r_pos	514.883634036611
Q10H2e_neg	0.0
Q10H2e_pos	5665.527238812762
QUILSYN_pos	0.0
RADH2_pos	842.4634044716257
RADH3_pos	975.2224497964853
RADH4_pos	955.6928734603551
RADH_pos	843.1641560825542
RAHY_pos	1640.1928927547285
RAI1_neg	2239.088544332505
RAI1_pos	2239.088544332505
RAI2_neg	2239.088544332505
RAI2_pos	2239.088544332505
RAI3_neg	955.6928734603551
RAI3_pos	1232.0128569157812
RAI4_neg	1714.137856915781
RAI4_pos	1695.2524198584163
RAtn3_neg	0.0
RAtn3_pos	1232.0128569157812
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3565.4969376428376
RBK_D_pos	0.0
RBK_pos	5829.3119578746455
RBTt_pos	6501.120987298686
RDH1_neg	502.08158379249267
RDH1_pos	2239.088544332505
RDH1a_pos	502.08158379249267
RDH2_neg	539.0102171450709
RDH2_pos	2239.088544332505
RDH2a_pos	539.0102171450709
RDH3_neg	539.0102171450709
RDH3_pos	2239.088544332505
RDH3a_pos	539.0102171450709
RDH4_neg	0.0
RDH4_pos	955.692873460355
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5493.744083513938
RE0344C_pos	3394.853779123219
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12550.06542407489
RE0383C_pos	5411.869874080121
RE0452M_neg	7934.477842545029
RE0452M_pos	30829.54047539153
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1144.629930099046
RE0453C_pos	1144.629930099046
RE0453M_neg	9919.982722352448
RE0453M_pos	30115.688621724876
RE0453N_neg	295.8324748517107
RE0453N_pos	295.8324748517107
RE0456M_neg	9422.391763563783
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	24.145627293951126
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	13050.068649137816
RE0566C_neg	0.0
RE0566C_pos	13050.068649137816
RE0567C_neg	0.0
RE0567C_pos	13050.068649137816
RE0568C_neg	0.0
RE0568C_pos	13050.068649137816
RE0569C_pos	0.0
RE0569E_pos	5.257365468206704
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	12012.539376338022
RE0577C_pos	3406.980397095165
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5259.98799505996
RE0583C_pos	7230.055988125926
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	16301.490860898095
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	25358.639421208478
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	34462.70702497907
RE0690X_pos	0.0
RE0691C_neg	32810.48360568541
RE0691C_pos	4105.421152158434
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.9063145229936636
RE0702E_pos	15.816832152119824
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	18225.8563655603
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	25358.639421208478
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	305.0728735032575
RE0830N_pos	305.0728735032575
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	8261.26311744947
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	8261.26311744947
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.1088271040406257
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.362858832961843
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.762095186763652
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.65
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.306536165446058
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.1088271040406257
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	8063.419983178605
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	8063.419983178604
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1187.0634298531047
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	49.69533418766857
RE1266C_pos	0.0
RE1303C_pos	7578.501435144571
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3803.701488825526
RE1342C_pos	1294.314247732861
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7341.658191629155
RE1447M_neg	0.0
RE1447M_pos	2449.03896729155
RE1447N_neg	3800.0
RE1447N_pos	10021.20201634813
RE1448N_neg	3091.9766023168086
RE1448N_pos	10021.20201634813
RE1448R_neg	0.0
RE1448R_pos	7341.658191629155
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	24.145627293951126
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	24.145627293951126
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2983.990251136533
RE1518M_pos	24.343312377366267
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2983.990251136533
RE1519M_pos	24.343312377366267
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	24.145627293951126
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5768.9195493324205
RE1521M_pos	24.145627293951126
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	24.145627293951133
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	24.145627293951126
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	24.145627293951126
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5768.9195493324205
RE1526M_pos	24.145627293951126
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	24.145627293951126
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1206.2379596603246
RE1530C_pos	4356.115886689609
RE1530M_neg	23604.396122809125
RE1530M_pos	1967.6306024205371
RE1531M_neg	0.0
RE1531M_pos	24.145627293951126
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	24.145627293951122
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5768.9195493324205
RE1533M_pos	24.145627293951126
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	24.145627293951126
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5768.919549332421
RE1573M_pos	24.145627293951126
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
RE1582R_pos	0.0
RE1587C_pos	0.0
RE1587L_pos	0.0
RE1587R_pos	0.0
RE1627C_neg	0.0
RE1627C_pos	0.0
RE1628C_neg	0.0
RE1628C_pos	0.0
RE1629C_neg	0.0
RE1629C_pos	0.0
RE1630C_neg	0.0
RE1630C_pos	0.0
RE1630R_neg	0.0
RE1630R_pos	0.0
RE1631C_neg	0.0
RE1631C_pos	0.0
RE1632C_pos	0.0
RE1632R_pos	0.0
RE1635C_neg	0.0
RE1635C_pos	0.0
RE1635M_neg	0.0
RE1635M_pos	0.0
RE1635R_neg	0.0
RE1635R_pos	0.0
RE1635X_neg	0.0
RE1635X_pos	0.0
RE1651C_neg	0.0
RE1651C_pos	0.0
RE1653C_neg	0.0
RE1653C_pos	0.0
RE1691M_neg	0.0
RE1691M_pos	12.086462783547281
RE1699C_pos	0.0
RE1700C_pos	0.0
RE1701C_pos	0.0
RE1702C_pos	0.0
RE1709C_neg	2850.0
RE1709C_pos	2850.0
RE1709N_neg	305.0728735032575
RE1709N_pos	305.0728735032575
RE1711C_neg	0.0
RE1711C_pos	0.0
RE1711M_neg	0.0
RE1711M_pos	0.0
RE1796C_neg	0.0
RE1796C_pos	0.0
RE1796M_neg	2182.4504027819494
RE1796M_pos	56730.39850042604
RE1796R_neg	549.1332627363427
RE1796R_pos	11626.940562873118
RE1803C_pos	0.0
RE1804C_neg	0.0
RE1804C_pos	69003.73635894863
RE1804M_neg	7044.936027501856
RE1804M_pos	67111.37772936492
RE1806C_pos	0.0
RE1806R_pos	0.0
RE1807C_neg	1271.3818148278056
RE1807C_pos	1246.5550391554298
RE1807M_neg	7151.201955466774
RE1807M_pos	67111.37772936496
RE1808R_pos	0.0
RE1809C_pos	0.0
RE1809R_pos	0.0
RE1810M_neg	67656.24392517378
RE1810M_pos	11198.887107707564
RE1811C_pos	0.0
RE1811R_pos	0.0
RE1812C_pos	0.0
RE1812R_pos	0.0
RE1815C_neg	0.0
RE1815C_pos	0.0
RE1815M_neg	0.0
RE1815M_pos	0.0
RE1815R_neg	0.0
RE1815R_pos	0.0
RE1815X_neg	0.0
RE1815X_pos	0.0
RE1816C_neg	0.0
RE1816C_pos	0.0
RE1816M_neg	0.0
RE1816M_pos	0.0
RE1816R_neg	0.0
RE1816R_pos	0.0
RE1816X_neg	0.0
RE1816X_pos	0.0
RE1817C_neg	0.0
RE1817C_pos	0.0
RE1817M_neg	0.0
RE1817M_pos	0.0
RE1817R_neg	0.0
RE1817R_pos	0.0
RE1817X_neg	0.0
RE1817X_pos	0.0
RE1818C_neg	0.0
RE1818C_pos	0.0
RE1818M_neg	0.0
RE1818M_pos	0.0
RE1818R_neg	0.0
RE1818R_pos	0.0
RE1818X_neg	0.0
RE1818X_pos	0.0
RE1819C_neg	0.0
RE1819C_pos	0.0
RE1819M_neg	0.0
RE1819M_pos	0.0
RE1819X_neg	0.0
RE1819X_pos	0.0
RE1826C_pos	69003.7363589486
RE1826M_pos	0.0
RE1827C_neg	0.0
RE1827C_pos	0.0
RE1827M_neg	0.0
RE1827M_pos	0.0
RE1828C_pos	0.0
RE1828M_pos	0.0
RE1829C_neg	0.0
RE1829C_pos	0.0
RE1829M_neg	0.0
RE1829M_pos	0.0
RE1830C_neg	0.0
RE1830C_pos	0.0
RE1830M_neg	0.0
RE1830M_pos	0.0
RE1834C_pos	7396.162389558705
RE1834M_neg	0.0
RE1834M_pos	0.0
RE1834X_neg	0.0
RE1834X_pos	0.0
RE1835C_pos	3392.186019884539
RE1835M_neg	0.0
RE1835M_pos	0.0
RE1835X_neg	0.0
RE1835X_pos	0.0
RE1836C_neg	0.0
RE1836C_pos	0.0
RE1836M_neg	0.0
RE1836M_pos	0.0
RE1836X_pos	16437.32020562232
RE1845C_neg	3275.966253506123
RE1845C_pos	4225.966253506123
RE1845X_neg	4225.966253506123
RE1845X_pos	3275.966253506123
RE1846C_neg	0.0
RE1846C_pos	0.0
RE1846X_neg	0.0
RE1846X_pos	0.0
RE1860C_neg	0.0
RE1860C_pos	0.0
RE1860E_neg	4.44682326340452
RE1860E_pos	4.552265556179233
RE1897C_neg	4105.421152158434
RE1897C_pos	32810.48360568542
RE1898C_neg	4105.421152158434
RE1898C_pos	32810.483605685426
RE1899C_neg	0.0
RE1899C_pos	0.0
RE1901R_neg	4750.0
RE1901R_pos	4750.0
RE1903R_neg	2850.0
RE1903R_pos	2850.0
RE1904C_pos	0.0
RE1904R_pos	0.0
RE1905C_pos	0.0
RE1905R_pos	0.0
RE1906C_pos	0.0
RE1906R_pos	0.0
RE1907C_neg	0.0
RE1907C_pos	0.0
RE1915C_neg	0.0
RE1915C_pos	0.0
RE1916C_neg	0.0
RE1916C_pos	0.0
RE1916X_neg	0.0
RE1916X_pos	0.0
RE1917C_neg	0.0
RE1917C_pos	0.0
RE1918C_neg	0.0
RE1918C_pos	0.0
RE1919C_neg	0.0
RE1919C_pos	0.0
RE1920C_pos	0.0
RE1921C_neg	0.0
RE1921C_pos	0.0
RE1922C_pos	0.0
RE1923C_pos	0.0
RE1925C_neg	0.0
RE1925C_pos	0.0
RE1927C_neg	0.0
RE1927C_pos	0.0
RE1933C_neg	0.0
RE1933C_pos	0.0
RE1938C_pos	0.0
RE1938R_pos	0.0
RE1941C_pos	0.0
RE1941R_pos	0.0
RE1942C_pos	0.0
RE1942R_pos	0.0
RE1943C_pos	0.0
RE1943R_pos	0.0
RE1944C_neg	0.0
RE1944C_pos	0.0
RE1952C_neg	0.0
RE1952C_pos	0.0
RE1952R_neg	0.0
RE1952R_pos	0.0
RE1952X_neg	0.0
RE1952X_pos	0.0
RE1954C_neg	0.0
RE1954C_pos	0.0
RE1956C_neg	0.0
RE1956C_pos	0.0
RE1956R_neg	0.0
RE1956R_pos	0.0
RE1956X_neg	0.0
RE1956X_pos	0.0
RE1957G_neg	0.0
RE1957G_pos	0.0
RE1957R_pos	7341.658191629155
RE1978C_neg	0.0
RE1978C_pos	0.0
RE2026C_neg	0.0
RE2026C_pos	0.0
RE2027C_neg	0.0
RE2027C_pos	0.0
RE2030M_neg	0.0
RE2030M_pos	0.0
RE2031M_neg	0.0
RE2031M_pos	0.0
RE2032M_neg	0.0
RE2032M_pos	0.0
RE2034C_neg	0.0
RE2034C_pos	0.0
RE2040C_neg	0.0
RE2040C_pos	0.0
RE2041C_neg	0.0
RE2041C_pos	0.0
RE2048N_pos	0.0
RE2048R_pos	0.0
RE2049C_neg	0.0
RE2049C_pos	0.0
RE2050C_pos	0.0
RE2050R_pos	0.0
RE2051C_neg	0.0
RE2051C_pos	0.0
RE2051G_neg	0.0
RE2051G_pos	0.0
RE2051R_neg	0.0
RE2051R_pos	0.0
RE2067C_neg	0.0
RE2067C_pos	0.0
RE2068C_neg	0.0
RE2068C_pos	0.0
RE2069C_neg	16.3328284559087
RE2069C_pos	4.544276151969568
RE2070C_neg	0.0
RE2070C_pos	0.0
