	WT.DHA.d_S143_L007_R1_001	WT.DHA.b_S128_L007_R1_001	WT.EPA.a_S117_L007_R1_001	WT.1012.d_S145_L007_R1_001
RE1447M_pos	0.0	0.0	0.0	0.0
RE1447M_neg	0.0	0.0	0.0	0.0
RE1447N_pos	0.0	0.0	0.0	0.0
RE1447N_neg	0.0	0.0	0.0	0.0
RE1448N_pos	0.0	0.0	0.0	0.0
RE1448N_neg	0.0	0.0	0.0	0.0
RE1448R_pos	0.0	0.0	0.0	0.0
RE1448R_neg	0.0	0.0	0.0	0.0
RE1473C_pos	0.0	0.0	0.0	0.0
RE1473C_neg	0.0	0.0	0.0	0.0
RE1508C_pos	0.0	0.0	0.0	0.0
RE1508C_neg	0.0	0.0	0.0	0.0
RE1514M_pos	8.576635505352234	8.740758948296781	8.263269200372662	9.064850525061098
RE1514M_neg	8.576635505352234	8.740758948296781	8.263269200372662	9.064850525061098
RE1514X_pos	9.88345280974875	10.3146172296228	9.671452609368536	10.513243985103387
RE1514X_neg	9.88345280974875	10.3146172296228	9.671452609368536	10.513243985103387
RE1516M_pos	8.815991629376562	9.180257284727134	10.061276675148337	9.499786105663379
RE1516M_neg	8.815991629376562	9.180257284727134	10.061276675148337	9.499786105663379
RE1516X_pos	8.85707902883318	9.211450310519162	10.074556278308485	9.533855314912712
RE1516X_neg	8.85707902883318	9.211450310519162	10.074556278308485	9.533855314912712
RE1517M_pos	8.815991629376562	9.180257284727134	10.061276675148337	9.499786105663379
RE1517M_neg	8.815991629376562	9.180257284727134	10.061276675148337	9.499786105663379
RE1517X_pos	8.85707902883318	9.211450310519162	10.074556278308485	9.533855314912712
RE1517X_neg	8.85707902883318	9.211450310519162	10.074556278308485	9.533855314912712
RE1518M_pos	8.815991629376562	9.180257284727134	10.061276675148337	9.499786105663379
RE1518M_neg	8.815991629376562	9.180257284727134	10.061276675148337	9.499786105663379
RE1518X_pos	8.85707902883318	9.211450310519162	10.074556278308485	9.533855314912712
RE1518X_neg	8.85707902883318	9.211450310519162	10.074556278308485	9.533855314912712
RE1519M_pos	8.815991629376562	9.180257284727134	10.061276675148337	9.499786105663379
RE1519M_neg	8.815991629376562	9.180257284727134	10.061276675148337	9.499786105663379
RE1519X_pos	8.85707902883318	9.211450310519162	10.074556278308485	9.533855314912712
RE1519X_neg	8.85707902883318	9.211450310519162	10.074556278308485	9.533855314912712
RE1520M_pos	8.676450780485435	8.924515622229924	8.617210310224669	8.9179687275585
RE1520M_neg	8.676450780485435	8.924515622229924	8.617210310224669	8.9179687275585
RE1520X_pos	6.4240822866613385	6.575161033425394	5.756756451307274	6.310521900369323
RE1520X_neg	6.4240822866613385	6.575161033425394	5.756756451307274	6.310521900369323
RE1521M_pos	8.676450780485435	8.924515622229924	8.617210310224669	8.9179687275585
RE1521M_neg	8.676450780485435	8.924515622229924	8.617210310224669	8.9179687275585
RE1521X_pos	6.4240822866613385	6.575161033425394	5.756756451307274	6.310521900369323
RE1521X_neg	6.4240822866613385	6.575161033425394	5.756756451307274	6.310521900369323
RE1522M_pos	8.676450780485435	8.924515622229924	8.617210310224669	8.9179687275585
RE1522M_neg	8.676450780485435	8.924515622229924	8.617210310224669	8.9179687275585
RE1522X_pos	6.4240822866613385	6.575161033425394	5.756756451307274	6.310521900369323
RE1522X_neg	6.4240822866613385	6.575161033425394	5.756756451307274	6.310521900369323
RE1523M_pos	8.676450780485435	8.924515622229924	8.617210310224669	8.9179687275585
RE1523M_neg	8.676450780485435	8.924515622229924	8.617210310224669	8.9179687275585
RE1523X_pos	6.4240822866613385	6.575161033425394	5.756756451307274	6.310521900369323
RE1523X_neg	6.4240822866613385	6.575161033425394	5.756756451307274	6.310521900369323
RE1525C_pos	0.0	0.0	0.0	0.0
RE1525C_neg	0.0	0.0	0.0	0.0
RE1525M_pos	8.8829792314915	9.152335551258657	8.68576498544285	9.03000494450908
RE1525M_neg	8.8829792314915	9.152335551258657	8.68576498544285	9.03000494450908
RE1525X_pos	7.707911254185168	7.950293432439234	7.519872096514428	7.932805294359311
RE1525X_neg	7.707911254185168	7.950293432439234	7.519872096514428	7.932805294359311
RE1526C_pos	0.0	0.0	0.0	0.0
RE1526C_neg	0.0	0.0	0.0	0.0
RE1526M_pos	8.8829792314915	9.152335551258657	8.68576498544285	9.03000494450908
RE1526M_neg	8.8829792314915	9.152335551258657	8.68576498544285	9.03000494450908
RE1526X_pos	7.707911254185168	7.950293432439234	7.519872096514428	7.932805294359311
RE1526X_neg	7.707911254185168	7.950293432439234	7.519872096514428	7.932805294359311
RE1527C_pos	0.0	0.0	0.0	0.0
RE1527C_neg	0.0	0.0	0.0	0.0
RE1527M_pos	8.8829792314915	9.152335551258657	8.68576498544285	9.03000494450908
RE1527M_neg	8.8829792314915	9.152335551258657	8.68576498544285	9.03000494450908
RE1527X_pos	7.707911254185168	7.950293432439234	7.519872096514428	7.932805294359311
RE1527X_neg	7.707911254185168	7.950293432439234	7.519872096514428	7.932805294359311
RE1530C_pos	0.0	0.0	0.0	0.0
RE1530C_neg	0.0	0.0	0.0	0.0
RE1530M_pos	3.71699089440494	3.7580899342018124	3.442280035252584	3.823749360308273
RE1530M_neg	3.71699089440494	3.7580899342018124	3.442280035252584	3.823749360308273
RE1531M_pos	7.327597552177332	7.772677470424859	7.513727595952437	7.889777722472966
RE1531M_neg	7.327597552177332	7.772677470424859	7.513727595952437	7.889777722472966
RE1531X_pos	0.0	0.0	0.0	0.0
RE1531X_neg	0.0	0.0	0.0	0.0
RE1532M_pos	7.327597552177332	7.772677470424859	7.513727595952437	7.889777722472966
RE1532M_neg	7.327597552177332	7.772677470424859	7.513727595952437	7.889777722472966
RE1532X_pos	0.0	0.0	0.0	0.0
RE1532X_neg	0.0	0.0	0.0	0.0
RE1533M_pos	7.327597552177332	7.772677470424859	7.513727595952437	7.889777722472966
RE1533M_neg	7.327597552177332	7.772677470424859	7.513727595952437	7.889777722472966
RE1533X_pos	0.0	0.0	0.0	0.0
RE1533X_neg	0.0	0.0	0.0	0.0
RE1534M_pos	7.327597552177332	7.772677470424859	7.513727595952437	7.889777722472966
RE1534M_neg	7.327597552177332	7.772677470424859	7.513727595952437	7.889777722472966
RE1534X_pos	0.0	0.0	0.0	0.0
RE1534X_neg	0.0	0.0	0.0	0.0
RE1537C_pos	0.0	0.0	0.0	0.0
RE1537X_pos	0.0	0.0	0.0	0.0
RE1538C_pos	0.0	0.0	0.0	0.0
RE1538X_pos	0.0	0.0	0.0	0.0
RE1539C_pos	0.0	0.0	0.0	0.0
RE1539X_pos	0.0	0.0	0.0	0.0
RE1573M_pos	7.451128669760196	7.801482036060732	7.221200417505634	7.536519213353429
RE1573M_neg	7.451128669760196	7.801482036060732	7.221200417505634	7.536519213353429
RE1573X_pos	6.4240822866613385	6.575161033425394	5.756756451307274	6.310521900369323
RE1573X_neg	6.4240822866613385	6.575161033425394	5.756756451307274	6.310521900369323
RE1582C_pos	0.0	0.0	0.0	0.0
RE1582L_pos	0.0	0.0	0.0	0.0
RE1582R_pos	0.0	0.0	0.0	0.0
RE1587C_pos	0.0	0.0	0.0	0.0
RE1587L_pos	0.0	0.0	0.0	0.0
RE1587R_pos	0.0	0.0	0.0	0.0
RE1627C_pos	0.0	0.0	0.0	0.0
RE1627C_neg	0.0	0.0	0.0	0.0
RE1628C_pos	0.0	0.0	0.0	0.0
RE1628C_neg	0.0	0.0	0.0	0.0
RE1629C_pos	0.0	0.0	0.0	0.0
RE1629C_neg	0.0	0.0	0.0	0.0
RE1630C_pos	0.0	0.0	0.0	0.0
RE1630C_neg	0.0	0.0	0.0	0.0
RE1630R_pos	0.0	0.0	0.0	0.0
RE1630R_neg	0.0	0.0	0.0	0.0
RE1631C_pos	0.0	0.0	0.0	0.0
RE1631C_neg	0.0	0.0	0.0	0.0
RE1632C_pos	0.0	0.0	0.0	0.0
RE1632R_pos	0.0	0.0	0.0	0.0
RE1635C_pos	0.0	0.0	0.0	0.0
RE1635C_neg	0.0	0.0	0.0	0.0
RE1635M_pos	8.696132955227082	8.884201052013715	8.530523386715041	8.75187875229113
RE1635M_neg	8.696132955227082	8.884201052013715	8.530523386715041	8.75187875229113
RE1635R_pos	4.173926931999809	3.8439838440483265	4.34766565630097	3.475084882948783
RE1635R_neg	4.173926931999809	3.8439838440483265	4.34766565630097	3.475084882948783
RE1635X_pos	0.0	0.0	0.0	0.0
RE1635X_neg	0.0	0.0	0.0	0.0
RE1651C_pos	0.0	0.0	0.0	0.0
RE1651C_neg	0.0	0.0	0.0	0.0
RE1653C_pos	0.0	0.0	0.0	0.0
RE1653C_neg	0.0	0.0	0.0	0.0
RE1691M_pos	7.650549172561839	7.834723855003643	7.728192635498048	7.797856033420856
RE1691M_neg	7.650549172561839	7.834723855003643	7.728192635498048	7.797856033420856
RE1699C_pos	0.0	0.0	0.0	0.0
RE1700C_pos	0.0	0.0	0.0	0.0
RE1701C_pos	0.0	0.0	0.0	0.0
RE1702C_pos	0.0	0.0	0.0	0.0
RE1709C_pos	0.0	0.0	0.0	0.0
RE1709C_neg	0.0	0.0	0.0	0.0
RE1709N_pos	8.438583956469984	8.38586240064146	8.17722018811454	8.144505298855108
RE1709N_neg	8.438583956469984	8.38586240064146	8.17722018811454	8.144505298855108
RE1711C_pos	0.0	0.0	0.0	0.0
RE1711C_neg	0.0	0.0	0.0	0.0
RE1711M_pos	5.370513052460412	5.742275747540269	6.045268215138534	5.867649406017757
RE1711M_neg	5.370513052460412	5.742275747540269	6.045268215138534	5.867649406017757
RE1796C_pos	0.0	0.0	0.0	0.0
RE1796C_neg	0.0	0.0	0.0	0.0
RE1796M_pos	4.781884234541486	5.203984165855989	2.495695162624069	4.634593268445757
RE1796M_neg	4.781884234541486	5.203984165855989	2.495695162624069	4.634593268445757
RE1796R_pos	4.781884234541486	5.203984165855989	2.495695162624069	4.634593268445757
RE1796R_neg	4.781884234541486	5.203984165855989	2.495695162624069	4.634593268445757
RE1803C_pos	0.0	0.0	0.0	0.0
RE1804C_pos	0.0	0.0	0.0	0.0
RE1804C_neg	0.0	0.0	0.0	0.0
RE1804M_pos	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE1804M_neg	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE1806C_pos	0.0	0.0	0.0	0.0
RE1806R_pos	0.0	0.0	0.0	0.0
RE1807C_pos	0.0	0.0	0.0	0.0
RE1807C_neg	0.0	0.0	0.0	0.0
RE1807M_pos	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE1807M_neg	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE1808R_pos	0.0	0.0	0.0	0.0
RE1809C_pos	0.0	0.0	0.0	0.0
RE1809R_pos	0.0	0.0	0.0	0.0
RE1810M_pos	0.0	0.0	0.0	0.0
RE1810M_neg	0.0	0.0	0.0	0.0
RE1811C_pos	0.0	0.0	0.0	0.0
RE1811R_pos	0.0	0.0	0.0	0.0
RE1812C_pos	0.0	0.0	0.0	0.0
RE1812R_pos	0.0	0.0	0.0	0.0
RE1815C_pos	0.0	0.0	0.0	0.0
RE1815C_neg	0.0	0.0	0.0	0.0
RE1815M_pos	8.696132955227082	8.884201052013715	8.530523386715041	8.75187875229113
RE1815M_neg	8.696132955227082	8.884201052013715	8.530523386715041	8.75187875229113
RE1815R_pos	4.173926931999809	3.8439838440483265	4.34766565630097	3.475084882948783
RE1815R_neg	4.173926931999809	3.8439838440483265	4.34766565630097	3.475084882948783
RE1815X_pos	0.0	0.0	0.0	0.0
RE1815X_neg	0.0	0.0	0.0	0.0
RE1816C_pos	0.0	0.0	0.0	0.0
RE1816C_neg	0.0	0.0	0.0	0.0
RE1816M_pos	8.696132955227082	8.884201052013715	8.530523386715041	8.75187875229113
RE1816M_neg	8.696132955227082	8.884201052013715	8.530523386715041	8.75187875229113
RE1816R_pos	4.173926931999809	3.8439838440483265	4.34766565630097	3.475084882948783
RE1816R_neg	4.173926931999809	3.8439838440483265	4.34766565630097	3.475084882948783
RE1816X_pos	0.0	0.0	0.0	0.0
RE1816X_neg	0.0	0.0	0.0	0.0
RE1817C_pos	0.0	0.0	0.0	0.0
RE1817C_neg	0.0	0.0	0.0	0.0
RE1817M_pos	8.696132955227082	8.884201052013715	8.530523386715041	8.75187875229113
RE1817M_neg	8.696132955227082	8.884201052013715	8.530523386715041	8.75187875229113
RE1817R_pos	4.173926931999809	3.8439838440483265	4.34766565630097	3.475084882948783
RE1817R_neg	4.173926931999809	3.8439838440483265	4.34766565630097	3.475084882948783
RE1817X_pos	0.0	0.0	0.0	0.0
RE1817X_neg	0.0	0.0	0.0	0.0
RE1818C_pos	0.0	0.0	0.0	0.0
RE1818C_neg	0.0	0.0	0.0	0.0
RE1818M_pos	8.696132955227082	8.884201052013715	8.530523386715041	8.75187875229113
RE1818M_neg	8.696132955227082	8.884201052013715	8.530523386715041	8.75187875229113
RE1818R_pos	4.173926931999809	3.8439838440483265	4.34766565630097	3.475084882948783
RE1818R_neg	4.173926931999809	3.8439838440483265	4.34766565630097	3.475084882948783
RE1818X_pos	0.0	0.0	0.0	0.0
RE1818X_neg	0.0	0.0	0.0	0.0
RE1819C_pos	6.036283527988446	6.22554487000337	5.75595576955096	5.648465443027314
RE1819C_neg	6.036283527988446	6.22554487000337	5.75595576955096	5.648465443027314
RE1819M_pos	0.0	0.0	0.0	0.0
RE1819M_neg	0.0	0.0	0.0	0.0
RE1819X_pos	0.0	0.0	0.0	0.0
RE1819X_neg	0.0	0.0	0.0	0.0
RE1826C_pos	0.0	0.0	0.0	0.0
RE1826M_pos	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE1827C_pos	0.0	0.0	0.0	0.0
RE1827C_neg	0.0	0.0	0.0	0.0
RE1827M_pos	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE1827M_neg	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE1828C_pos	0.0	0.0	0.0	0.0
RE1828M_pos	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE1829C_pos	0.0	0.0	0.0	0.0
RE1829C_neg	0.0	0.0	0.0	0.0
RE1829M_pos	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE1829M_neg	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE1830C_pos	0.0	0.0	0.0	0.0
RE1830C_neg	0.0	0.0	0.0	0.0
RE1830M_pos	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE1830M_neg	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE1834C_pos	7.45129354919362	7.72451385311995	8.10548951632516	7.585938994941737
RE1834M_pos	2.111031312388744	1.8639384504239715	1.5801454844233804	2.4776773275653072
RE1834M_neg	2.111031312388744	1.8639384504239715	1.5801454844233804	2.4776773275653072
RE1834X_pos	7.45129354919362	7.72451385311995	8.10548951632516	7.585938994941737
RE1834X_neg	7.45129354919362	7.72451385311995	8.10548951632516	7.585938994941737
RE1835C_pos	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
RE1835M_pos	2.111031312388744	1.8639384504239715	1.5801454844233804	2.4776773275653072
RE1835M_neg	2.111031312388744	1.8639384504239715	1.5801454844233804	2.4776773275653072
RE1835X_pos	7.45129354919362	7.72451385311995	8.10548951632516	7.585938994941737
RE1835X_neg	7.45129354919362	7.72451385311995	8.10548951632516	7.585938994941737
RE1836C_pos	0.0	0.0	0.0	0.0
RE1836C_neg	0.0	0.0	0.0	0.0
RE1836M_pos	10.724957166456651	10.925754697265285	10.774803528628643	11.105620464474152
RE1836M_neg	10.724957166456651	10.925754697265285	10.774803528628643	11.105620464474152
RE1836X_pos	10.724957166456651	10.925754697265285	10.774803528628643	11.105620464474152
RE1845C_pos	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
RE1845C_neg	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
RE1845X_pos	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
RE1845X_neg	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
RE1846C_pos	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
RE1846C_neg	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
RE1846X_pos	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
RE1846X_neg	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
RE1860C_pos	0.0	0.0	0.0	0.0
RE1860C_neg	0.0	0.0	0.0	0.0
RE1860E_pos	0.0	0.0	0.0	0.0
RE1860E_neg	0.0	0.0	0.0	0.0
RE1897C_pos	0.0	0.0	0.0	0.0
RE1897C_neg	0.0	0.0	0.0	0.0
RE1898C_pos	0.0	0.0	0.0	0.0
RE1898C_neg	0.0	0.0	0.0	0.0
RE1899C_pos	0.0	0.0	0.0	0.0
RE1899C_neg	0.0	0.0	0.0	0.0
RE1901R_pos	0.0	0.0	0.0	0.0
RE1901R_neg	0.0	0.0	0.0	0.0
RE1903R_pos	0.0	0.0	0.0	0.0
RE1903R_neg	0.0	0.0	0.0	0.0
RE1904C_pos	0.0	0.0	0.0	0.0
RE1904R_pos	0.0	0.0	0.0	0.0
RE1905C_pos	0.0	0.0	0.0	0.0
RE1905R_pos	8.374952519389256	8.598573637782986	7.6462346748811525	8.491652708102269
RE1906C_pos	0.0	0.0	0.0	0.0
RE1906R_pos	8.374952519389256	8.598573637782986	7.6462346748811525	8.491652708102269
RE1907C_pos	0.0	0.0	0.0	0.0
RE1907C_neg	0.0	0.0	0.0	0.0
RE1915C_pos	0.0	0.0	0.0	0.0
RE1915C_neg	0.0	0.0	0.0	0.0
RE1916C_pos	0.0	0.0	0.0	0.0
RE1916C_neg	0.0	0.0	0.0	0.0
RE1916X_pos	0.0	0.0	0.0	0.0
RE1916X_neg	0.0	0.0	0.0	0.0
RE1917C_pos	0.0	0.0	0.0	0.0
RE1917C_neg	0.0	0.0	0.0	0.0
RE1918C_pos	0.0	0.0	0.0	0.0
RE1918C_neg	0.0	0.0	0.0	0.0
RE1919C_pos	0.0	0.0	0.0	0.0
RE1919C_neg	0.0	0.0	0.0	0.0
RE1920C_pos	0.0	0.0	0.0	0.0
RE1921C_pos	0.0	0.0	0.0	0.0
RE1921C_neg	0.0	0.0	0.0	0.0
RE1922C_pos	0.0	0.0	0.0	0.0
RE1923C_pos	0.0	0.0	0.0	0.0
RE1925C_pos	0.0	0.0	0.0	0.0
RE1925C_neg	0.0	0.0	0.0	0.0
RE1927C_pos	0.0	0.0	0.0	0.0
RE1927C_neg	0.0	0.0	0.0	0.0
RE1933C_pos	0.0	0.0	0.0	0.0
RE1933C_neg	0.0	0.0	0.0	0.0
RE1938C_pos	0.0	0.0	0.0	0.0
RE1938R_pos	0.0	0.0	0.0	0.0
RE1941C_pos	0.0	0.0	0.0	0.0
RE1941R_pos	0.0	0.0	0.0	0.0
RE1942C_pos	0.0	0.0	0.0	0.0
RE1942R_pos	0.0	0.0	0.0	0.0
RE1943C_pos	0.0	0.0	0.0	0.0
RE1943R_pos	0.0	0.0	0.0	0.0
RE1944C_pos	0.0	0.0	0.0	0.0
RE1944C_neg	0.0	0.0	0.0	0.0
RE1952C_pos	0.0	0.0	0.0	0.0
RE1952C_neg	0.0	0.0	0.0	0.0
RE1952R_pos	0.0	0.0	0.0	0.0
RE1952R_neg	0.0	0.0	0.0	0.0
RE1952X_pos	0.0	0.0	0.0	0.0
RE1952X_neg	0.0	0.0	0.0	0.0
RE1954C_pos	0.0	0.0	0.0	0.0
RE1954C_neg	0.0	0.0	0.0	0.0
RE1956C_pos	0.0	0.0	0.0	0.0
RE1956C_neg	0.0	0.0	0.0	0.0
RE1956R_pos	0.0	0.0	0.0	0.0
RE1956R_neg	0.0	0.0	0.0	0.0
RE1956X_pos	0.0	0.0	0.0	0.0
RE1956X_neg	0.0	0.0	0.0	0.0
RE1957G_pos	3.926948247949772	3.412781525338476	3.6217588567097323	4.0574502721839
RE1957G_neg	3.926948247949772	3.412781525338476	3.6217588567097323	4.0574502721839
RE1957R_pos	4.143230134776893	3.986410935252045	4.118525848935668	4.408711861029429
RE1978C_pos	0.0	0.0	0.0	0.0
RE1978C_neg	0.0	0.0	0.0	0.0
RE2026C_pos	0.0	0.0	0.0	0.0
RE2026C_neg	0.0	0.0	0.0	0.0
RE2027C_pos	0.0	0.0	0.0	0.0
RE2027C_neg	0.0	0.0	0.0	0.0
RE2030M_pos	4.968090752045256	5.150559676575382	5.4239142676731	5.112283108598204
RE2030M_neg	4.968090752045256	5.150559676575382	5.4239142676731	5.112283108598204
RE2031M_pos	4.968090752045256	5.150559676575382	5.4239142676731	5.112283108598204
RE2031M_neg	4.968090752045256	5.150559676575382	5.4239142676731	5.112283108598204
RE2032M_pos	4.968090752045256	5.150559676575382	5.4239142676731	5.112283108598204
RE2032M_neg	4.968090752045256	5.150559676575382	5.4239142676731	5.112283108598204
RE2034C_pos	0.0	0.0	0.0	0.0
RE2034C_neg	0.0	0.0	0.0	0.0
RE2040C_pos	0.0	0.0	0.0	0.0
RE2040C_neg	0.0	0.0	0.0	0.0
RE2041C_pos	0.0	0.0	0.0	0.0
RE2041C_neg	0.0	0.0	0.0	0.0
RE2048N_pos	0.0	0.17632277264046287	0.08406426478847456	0.21412480535284734
RE2048R_pos	0.0	0.0	0.0	0.0
RE2049C_pos	0.0	0.0	0.0	0.0
RE2049C_neg	0.0	0.0	0.0	0.0
RE2050C_pos	0.0	0.0	0.0	0.0
RE2050R_pos	2.4698859762744636	2.0565835283663674	2.715893370547605	2.7070829917717063
RE2051C_pos	5.215290305651234	4.956985924612576	5.443606651475615	5.720278465233327
RE2051C_neg	5.215290305651234	4.956985924612576	5.443606651475615	5.720278465233327
RE2051G_pos	5.215290305651234	4.956985924612576	5.443606651475615	5.720278465233327
RE2051G_neg	5.215290305651234	4.956985924612576	5.443606651475615	5.720278465233327
RE2051R_pos	5.215290305651234	4.956985924612576	5.443606651475615	5.720278465233327
RE2051R_neg	5.215290305651234	4.956985924612576	5.443606651475615	5.720278465233327
RE2067C_pos	0.0	0.0	0.0	0.0
RE2067C_neg	0.0	0.0	0.0	0.0
RE2068C_pos	0.0	0.0	0.0	0.0
RE2068C_neg	0.0	0.0	0.0	0.0
RE2069C_pos	0.0	0.0	0.0	0.0
RE2069C_neg	0.0	0.0	0.0	0.0
RE2070C_pos	0.0	0.0	0.0	0.0
RE2070C_neg	0.0	0.0	0.0	0.0
RE2078M_pos	0.0	0.0	0.0	0.0
RE2078M_neg	0.0	0.0	0.0	0.0
RE2079R_pos	0.0	0.0	0.0	0.0
RE2079R_neg	0.0	0.0	0.0	0.0
RE2080C_pos	0.0	0.0	0.0	0.0
RE2080C_neg	0.0	0.0	0.0	0.0
RE2081C_pos	0.0	0.0	0.0	0.0
RE2081C_neg	0.0	0.0	0.0	0.0
RE2111M_pos	0.0	0.0	0.0	0.0
RE2111M_neg	0.0	0.0	0.0	0.0
RE2112C_pos	0.0	0.0	0.0	0.0
RE2112R_pos	2.361768359419153	3.5801454844233804	0.27500704749986976	2.9145645234939397
RE2117M_pos	0.0	0.0	0.0	0.0
RE2117M_neg	0.0	0.0	0.0	0.0
RE2122C_pos	0.0	0.0	0.0	0.0
RE2124C_pos	0.0	0.0	0.0	0.0
RE2127C_pos	0.0	0.0	0.0	0.0
RE2128C_pos	0.0	0.0	0.0	0.0
RE2128C_neg	0.0	0.0	0.0	0.0
RE2129C_pos	0.0	0.0	0.0	0.0
RE2129C_neg	0.0	0.0	0.0	0.0
RE2130C_pos	0.0	0.0	0.0	0.0
RE2130C_neg	0.0	0.0	0.0	0.0
RE2131C_pos	0.0	0.0	0.0	0.0
RE2131C_neg	0.0	0.0	0.0	0.0
RE2132C_pos	0.0	0.0	0.0	0.0
RE2132C_neg	0.0	0.0	0.0	0.0
RE2133C_pos	0.0	0.0	0.0	0.0
RE2138C_pos	0.0	0.0	0.0	0.0
RE2138C_neg	0.0	0.0	0.0	0.0
RE2139C_pos	0.0	0.0	0.0	0.0
RE2139C_neg	0.0	0.0	0.0	0.0
RE2140C_pos	0.0	0.0	0.0	0.0
RE2140C_neg	0.0	0.0	0.0	0.0
RE2141C_pos	0.0	0.0	0.0	0.0
RE2141C_neg	0.0	0.0	0.0	0.0
RE2146C_pos	0.0	0.0	0.0	0.0
RE2146R_pos	0.47508488294878287	0.2016338611696504	0.18903382439001715	0.5945485495503542
RE2147C_pos	0.0	0.0	0.0	0.0
RE2147R_pos	0.47508488294878287	0.2016338611696504	0.18903382439001715	0.5945485495503542
RE2149C_pos	0.0	0.0	0.0	0.0
RE2149R_pos	0.47508488294878287	0.2016338611696504	0.18903382439001715	0.5945485495503542
RE2150C_pos	0.0	0.0	0.0	0.0
RE2150R_pos	0.47508488294878287	0.2016338611696504	0.18903382439001715	0.5945485495503542
RE2151C_pos	0.0	0.0	0.0	0.0
RE2151R_pos	0.47508488294878287	0.2016338611696504	0.18903382439001715	0.5945485495503542
RE2152C_pos	0.0	0.0	0.0	0.0
RE2152C_neg	0.0	0.0	0.0	0.0
RE2154C_pos	0.0	0.0	0.0	0.0
RE2154C_neg	0.0	0.0	0.0	0.0
RE2155C_pos	0.0	0.0	0.0	0.0
RE2155R_pos	0.0	0.0	0.0	0.0
RE2156M_pos	4.968090752045256	5.150559676575382	5.4239142676731	5.112283108598204
RE2156M_neg	4.968090752045256	5.150559676575382	5.4239142676731	5.112283108598204
RE2202C_pos	0.0	0.0	0.0	0.0
RE2202C_neg	0.0	0.0	0.0	0.0
RE2203C_pos	0.0	0.0	0.0	0.0
RE2203C_neg	0.0	0.0	0.0	0.0
RE2220C_pos	0.0	0.0	0.0	0.0
RE2221C_pos	0.0	0.0	0.0	0.0
RE2221M_pos	8.265427519100982	8.281744608449145	8.343141289974325	8.273842212194378
RE2223M_pos	4.968090752045256	5.150559676575382	5.4239142676731	5.112283108598204
RE2223M_neg	4.968090752045256	5.150559676575382	5.4239142676731	5.112283108598204
RE2235C_pos	0.0	0.0	0.0	0.0
RE2235R_pos	11.623593470810409	12.224758408089121	11.548624463384009	11.753772489289307
RE2240C_pos	0.0	0.0	0.0	0.0
RE2248C_pos	0.0	0.0	0.0	0.0
RE2249C_pos	0.0	0.0	0.0	0.0
RE2250C_pos	0.0	0.0	0.0	0.0
RE2250C_neg	0.0	0.0	0.0	0.0
RE2251C_pos	0.0	0.0	0.0	0.0
RE2251C_neg	0.0	0.0	0.0	0.0
RE2252C_pos	0.0	0.0	0.0	0.0
RE2252C_neg	0.0	0.0	0.0	0.0
RE2269C_pos	0.0	0.0	0.0	0.0
RE2269C_neg	0.0	0.0	0.0	0.0
RE2269E_pos	0.0	0.0	0.0	0.0
RE2269E_neg	0.0	0.0	0.0	0.0
RE2270C_pos	0.0	0.0	0.0	0.0
RE2270C_neg	0.0	0.0	0.0	0.0
RE2270E_pos	0.0	0.0	0.0	0.0
RE2270E_neg	0.0	0.0	0.0	0.0
RE2272C_pos	0.0	0.0	0.0	0.0
RE2272C_neg	0.0	0.0	0.0	0.0
RE2272L_pos	0.0	0.0	0.0	0.0
RE2272L_neg	0.0	0.0	0.0	0.0
RE2273C_pos	0.0	0.0	0.0	0.0
RE2273C_neg	0.0	0.0	0.0	0.0
RE2273E_pos	0.0	0.0	0.0	0.0
RE2273E_neg	0.0	0.0	0.0	0.0
RE2292C_pos	0.0	0.0	0.0	0.0
RE2292C_neg	0.0	0.0	0.0	0.0
RE2296C_pos	0.0	0.0	0.0	0.0
RE2296C_neg	0.0	0.0	0.0	0.0
RE2296X_pos	0.0	0.0	0.0	0.0
RE2296X_neg	0.0	0.0	0.0	0.0
RE2304E_pos	0.0	0.0	0.0	0.0
RE2304E_neg	0.0	0.0	0.0	0.0
