	WT.EPA.e_S151_L007_R1_001
EX_fald(e)_neg	4.319367327398887
EX_fald(e)_pos	21202.72550648641
EX_fe2(e)_neg	3.444012853475505
EX_fe2(e)_pos	51062.38603272889
EX_fe3(e)_neg	3.344005773670598
EX_fe3(e)_pos	49564.080057736544
EX_fmn(e)_neg	16519.505712634094
EX_fmn(e)_pos	17445.06251765717
EX_fol(e)_neg	2299.388820214061
EX_for(e)_neg	4.101964631064855
EX_for(e)_pos	15121.456076649929
EX_fru(e)_neg	5.018916913710269
EX_fru(e)_pos	2829.482694745612
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	9936.83355031709
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	11780.470066536753
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	17748.35789563983
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	10704.937092291015
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	11770.894205167564
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	11802.237330881728
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	11227.088882883538
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	9795.821812580749
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	9038.920347765217
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	9669.344886587884
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	11291.433596286279
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	11706.93325121934
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	10322.054052487414
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	10576.613704032778
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.368710505492895
EX_gal(e)_neg	4132.171368954234
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	9592.35021518805
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	10493.744204927625
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	9363.904011301564
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	8429.379164659822
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	9825.3727881368
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	6547.179096868403
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	11445.554196785233
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	11914.470515776376
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	12628.2472645752
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	12700.411549849516
EX_gdp(e)_neg	3.1119889522750395
EX_gdp(e)_pos	3.1119889522750395
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2578.0755070382747
EX_glcur(e)_neg	5.344012853475505
EX_glcur(e)_pos	10.925986649980176
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13803.880647580596
EX_gln_L(e)_neg	4.802073456355518
EX_gln_L(e)_pos	8119.5777310925305
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	14854.611556923004
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.6285423221128514
EX_glu_L(e)_pos	8307.794355890017
EX_gluala(e)_neg	5.402870458816236
EX_gluala(e)_pos	9331.82330149432
EX_gly(e)_neg	5714.348455566912
EX_glyb(e)_neg	18.705312500635724
EX_glyb(e)_pos	10329.798987658938
EX_glyc(e)_neg	4132.171368954234
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	6830.119880053958
EX_glygly(e)_neg	12949.468537087067
EX_glygn2(e)_neg	13.45303099178795
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.453030991787951
EX_glygn5(e)_neg	5.093204812930447
EX_glygn5(e)_pos	19.49497672906227
EX_glyleu(e)_neg	9685.312194300323
EX_glyphe(e)_neg	10876.377843598459
EX_glypro(e)_neg	9412.469016039764
EX_glysar(e)_neg	17236.26203769869
EX_gmp(e)_neg	6.35971272334048
EX_gmp(e)_pos	7.372177964600117
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13332.116195246286
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13370.911641938099
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	13143.254311099516
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	13064.151575033893
EX_gsn(e)_neg	5919.559890845982
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	12881.276713002128
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15350.065114426907
EX_gthrd(e)_neg	2.5294250784733183
EX_gthrd(e)_pos	13930.501124463926
EX_gtp(e)_neg	3.1119889522750395
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.552292327235634
EX_gua(e)_pos	6229.21249805034
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13803.880647580596
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	14854.611556923004
EX_h(e)_neg	236.49295283266298
EX_h(e)_pos	2251.3705327928064
EX_h2o(e)_neg	247.38047198819493
EX_h2o(e)_pos	3497.2652839469074
EX_h2o2(e)_neg	3.9655507710475666
EX_h2o2(e)_pos	5762.633527250547
EX_ha(e)_neg	37.16365369199637
EX_ha(e)_pos	18974.947753426044
EX_ha_pre1(e)_neg	15.066025449055084
EX_ha_pre1(e)_pos	19427.39158385375
EX_hco3(e)_neg	436.6993001045903
EX_hco3(e)_pos	5317.4379248917185
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.50265709384345
EX_hdca(e)_neg	6.606841875416432
EX_hdca(e)_pos	13225.596855558633
EX_hdcea(e)_neg	10412.657166163799
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	51042.01538696734
EX_hexc(e)_neg	10.187345181000493
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5346.538124490628
EX_hista(e)_neg	10.885428095914445
EX_hista(e)_pos	5346.538124490628
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	33.24943974855765
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	349.37467351642977
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.502657093843449
EX_hxan(e)_neg	5.717496538991284
EX_hxan(e)_pos	6125.6230275878215
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	10.096617624146148
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	452.776939397727
EX_idp(e)_neg	2.186914434758665
EX_idp(e)_pos	3.3123507205500067
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7646.603326067301
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.561994376650087
EX_inost(e)_neg	10.94562719269706
EX_inost(e)_pos	6375.563983244955
EX_ins(e)_neg	6051.463422486957
EX_itp(e)_neg	3.3123507205500067
EX_itp(e)_pos	3.3094824807485264
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10837.510026452928
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.073990027441909
EX_ksi(e)_pos	1827.3625112302557
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1798.3455787767916
EX_ksii_core2(e)_neg	100.34938986483805
EX_ksii_core2(e)_pos	300.8811988743179
EX_ksii_core4(e)_neg	108.4243382810018
EX_ksii_core4(e)_pos	496.9536917676607
EX_lac_D(e)_neg	2.420637185974239
EX_lac_D(e)_pos	3654.08916540904
EX_lac_L(e)_neg	2.420637185974239
EX_lac_L(e)_pos	3605.376587166998
EX_lcts(e)_neg	4.354238546870104
EX_lcts(e)_pos	7420.407663602589
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3794.279731966758
EX_leugly(e)_neg	9685.31219430032
EX_leuktrA4(e)_neg	3.4467098007869232
EX_leuktrA4(e)_pos	4318.760564633136
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3431.4058676725504
EX_leuktrC4(e)_neg	5.581607847720802
EX_leuktrC4(e)_pos	22349.85300257719
EX_leuktrD4(e)_neg	4.054814620938754
EX_leuktrD4(e)_pos	18024.21624595933
EX_leuktrE4(e)_neg	4.7361534818660145
EX_leuktrE4(e)_pos	17673.019935528908
EX_leuktrF4(e)_neg	5.595475381904929
EX_leuktrF4(e)_pos	21143.83302908652
EX_leuleu(e)_neg	10175.085710471343
EX_lgnc(e)_neg	21.70264721831246
EX_lgnc(e)_pos	10.187345181000495
EX_limnen(e)_neg	7.502657093843449
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.919815826394935
EX_lneldc(e)_pos	9138.36150178649
EX_lnlc(e)_neg	6.111119083836944
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.9398905946157186
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.72286567576226
EX_lnlncg(e)_pos	49.55988260849611
EX_lpchol_hs(e)_neg	13829.269527710387
EX_lys_L(e)_neg	12.50714485872811
EX_lys_L(e)_pos	3.9348088551437206
EX_mag_hs(e)_neg	5200.270844611363
EX_mal_L(e)_neg	5300.215078688609
EX_mal_L(e)_pos	9307.730469443797
EX_malcoa(e)_neg	5.257486612935717
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3021.602406465224
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.285248042690675
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.188596889982499
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.6477349376434822
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5244.797459581951
EX_meoh(e)_neg	5.704889753213627
EX_meoh(e)_pos	22128.155256624043
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42447.11718997311
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16371.279561350715
EX_met_L(e)_neg	10.82922468195374
EX_met_L(e)_pos	10225.302281286733
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4737.885380637752
EX_n2m2nmasn(e)_neg	59.56507244953849
EX_n2m2nmasn(e)_pos	769.760136343974
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.855470982964338
EX_nac(e)_pos	29.114970378821372
EX_nad(e)_neg	4.740206120770169
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.740206120770168
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.47168952720688
EX_nh4(e)_neg	539.2100745024061
EX_nh4(e)_pos	5135.351841141302
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.94665444297822
EX_no(e)_pos	58340.96584219759
EX_no2(e)_neg	5.344012853475505
EX_no2(e)_pos	5.462993324990088
EX_npthl(e)_neg	7.502657093843449
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.762678592114036
EX_nrpphr(e)_pos	29952.23927601639
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	71938.01408564892
EX_nrvnc(e)_neg	22.384752144895966
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3739.760897347455
EX_o2s(e)_neg	3.200452190437697
EX_o2s(e)_pos	9002.371291079213
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19620.062804714486
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18881.51885625327
EX_ocdca(e)_neg	5157.695179401051
EX_ocdcea(e)_neg	6.988680345934473
EX_ocdcea(e)_pos	8867.571837448082
EX_octa(e)_neg	9022.234035018017
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.50265709384345
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.502657093843449
EX_orn(e)_neg	4.438293030187265
EX_orn(e)_pos	11438.182083717842
EX_orot(e)_neg	6.753652554684475
EX_orot(e)_pos	8399.478230536773
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11179.885927064895
EX_paf_hs(e)_neg	4.840236685775356
EX_paf_hs(e)_pos	6.864183431152933
EX_pan4p(e)_neg	5427.127371434087
EX_pan4p(e)_pos	6679.794604970022
EX_pchol_hs(e)_neg	13.962769964184229
EX_pchol_hs(e)_pos	10619.19940985336
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5059.917160354799
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5059.917160354798
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14432.843341769982
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15393.258576921493
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.5026570938434505
EX_pglyc_hs(e)_neg	5.462993324990088
EX_pglyc_hs(e)_pos	13693.072159249827
EX_phe_L(e)_neg	5913.729409686039
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18994.880250489212
EX_pheme(e)_neg	51074.70566689444
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.0178409713316
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	507.51506959280636
EX_pi(e)_pos	6181.532638947112
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6177.619816385129
EX_ppa(e)_neg	4.7864981543312455
EX_ppa(e)_pos	10213.465040882522
EX_ppi(e)_neg	3.7788568282734745
EX_ppi(e)_pos	21919.52328716089
EX_prgstrn(e)_neg	6.2545103476844846
EX_prgstrn(e)_pos	61437.0465642438
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.578298716490097
EX_pro_L(e)_pos	8220.576012659454
EX_progly(e)_neg	9412.469016039764
EX_prostgd2(e)_neg	2.4925203425588816
EX_prostgd2(e)_pos	135.86318492659538
EX_prostge1(e)_neg	4.22292805582079
EX_prostge1(e)_pos	15.368784167462367
EX_prostge2(e)_neg	3.3734017935020537
EX_prostge2(e)_pos	15.984218588067987
EX_prostgf2(e)_neg	4.971636569106315
EX_prostgf2(e)_pos	143.22038137926862
EX_prostgh2(e)_neg	2.4925203425588816
EX_prostgh2(e)_pos	133.53192796293348
EX_prostgi2(e)_neg	6.059121288558926
EX_prostgi2(e)_pos	161.80886307492045
EX_prpp(e)_neg	3.983655527319357
EX_prpp(e)_pos	27020.52867315301
EX_ps_hs(e)_neg	6.382033188044008
EX_ps_hs(e)_pos	14563.394808909832
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13803.880647580596
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14854.611556923004
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.05610876525175
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.755073892620654
EX_ptrc(e)_pos	14472.135909573624
EX_ptth(e)_neg	6176.992659182336
EX_ptth(e)_pos	5717.749890624671
EX_pydam(e)_neg	10222.414352067839
EX_pydx(e)_neg	7924.388839438655
EX_pydx5p(e)_neg	9.268240106617188
EX_pydx5p(e)_pos	9656.625759588112
EX_pydxn(e)_neg	9251.702099948776
EX_pyr(e)_neg	3.5919338590902816
EX_pyr(e)_pos	4513.69147633132
EX_q10(e)_neg	5578.872889655509
EX_q10h2(e)_pos	5578.8728896555085
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6442.325298850174
EX_retfa(e)_neg	5.462993324990088
EX_retfa(e)_pos	1224.5495262898478
EX_retinol(e)_neg	809.0875525994587
EX_retinol(e)_pos	24.27528939210831
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1631.205658279288
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1631.2056582792877
EX_retn(e)_neg	346.61191681238375
EX_retn(e)_pos	830.8706832269337
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3905.661145323189
EX_rib_D(e)_neg	5053.4076637174385
EX_ribflv(e)_neg	17462.53475196735
EX_s2l2fn2m2masn(e)_neg	4.073990027441909
EX_s2l2fn2m2masn(e)_pos	800.3714642004363
EX_s2l2n2m2masn(e)_neg	75.47102551684067
EX_s2l2n2m2masn(e)_pos	662.395407805094
EX_sarcs(e)_neg	9.956417295675433
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	5005.72050453286
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.601389757662455
EX_ser_L(e)_pos	6819.163705838698
EX_sfcys(e)_pos	21712.90051332936
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	15036.812411788198
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1215.402762712179
EX_so4(e)_pos	13799.891508414197
EX_spc_hs(e)_neg	11.630244875918017
EX_spc_hs(e)_pos	28701.122132313343
EX_sph1p(e)_neg	13.353893535097987
EX_sph1p(e)_pos	19656.32476896798
EX_sphs1p(e)_neg	9.290689142734491
EX_sphs1p(e)_pos	32958.79203212889
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23910.032985674738
EX_sprm(e)_neg	2.0093122980561944
EX_sprm(e)_pos	15399.902533089735
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.550047642826666
EX_strch1(e)_neg	13.45303099178795
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.396602406465223
EX_strch2(e)_pos	13.453030991787951
EX_strdnc(e)_neg	9.740284654440845
EX_strdnc(e)_pos	6.97402900821404
EX_succ(e)_neg	6.138442398209643
EX_succ(e)_pos	5434.820370316523
EX_sucr(e)_neg	3.4966024064652235
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.231676583896508
EX_tag_hs(e)_pos	8.10390299500351
EX_tagat_D(e)_neg	7.05631999445588
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.3403924624189227
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.502657093843449
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	12966.32095468802
EX_tcynt(e)_neg	5.344012853475505
EX_tcynt(e)_pos	11.192478977280322
EX_tdchola(e)_neg	5.484606874489012
EX_tdchola(e)_pos	67241.55989098475
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8209.795028617627
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12690.472165117078
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12690.472165117078
EX_tethex3(e)_neg	10.3526002246305
EX_tethex3(e)_pos	7.856963897278851
EX_tetpent3(e)_neg	7.856963897278852
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.049420052950348
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.352600224630498
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.242204882929212
EX_thf(e)_pos	5073.243993362546
EX_thm(e)_neg	12158.805519883123
EX_thmmp(e)_neg	9.338999278097532
EX_thmmp(e)_pos	12158.80551988312
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27899.280635408304
EX_thr_L(e)_neg	4.97553440942359
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.227741920426578
EX_thym(e)_pos	12214.334278845563
EX_thymd(e)_neg	5.99357981579302
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.096617624146148
EX_tmndnc(e)_neg	13.447941728832328
EX_tmndnc(e)_pos	244.3825497561818
EX_tolbutamide(e)_neg	7.50265709384345
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.34920173173587
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.080570049056536
EX_triodthy(e)_pos	10.87607920599937
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.345772857233325
EX_trp_L(e)_neg	7.296488337141307
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.197678093526774
EX_tststerone(e)_pos	54927.57685052447
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	68359.33475137183
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	60933.949688084394
EX_tsul(e)_neg	11.997265192958578
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7264.939101329261
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	170.26622629059938
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19522.82666540467
EX_tyr_L(e)_neg	3.2828605728152636
EX_tyr_L(e)_pos	5499.469072615241
EX_udp(e)_neg	3.1119889522750395
EX_udp(e)_pos	22907.31311878059
EX_udpg(e)_neg	5.368710505492894
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.5750217833827653
EX_ump(e)_pos	14668.887382949093
EX_ura(e)_neg	5.520369468300635
EX_ura(e)_pos	7380.752137802322
EX_urate(e)_neg	4.75
EX_urate(e)_pos	9000.86952381069
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11580.334652642663
EX_uri(e)_neg	4.999425095153479
EX_uri(e)_pos	5900.182465648538
EX_utp(e)_neg	3.1119889522750395
EX_utp(e)_pos	26316.02665590186
EX_vacc(e)_neg	7.829475172161531
EX_vacc(e)_pos	8857.193953243861
EX_val_L(e)_neg	6.281432864893548
EX_val_L(e)_pos	7650.589555229885
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7509.768149088214
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.50265709384345
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18353.110665230324
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7495.31009375713
EX_xolest2_hs(e)_neg	5.462993324990088
EX_xolest2_hs(e)_pos	14918.80988652492
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	54320.35287481371
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54266.71425010206
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	54073.768643869
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	852.2976368845136
EX_xylt(e)_neg	5078.123231388799
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	7040.6128223578135
F1PGT_neg	0.0
F1PGT_pos	18013.589368387366
F6Tg_pos	17758.787442353845
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8176.363083049778
FACOAL150_neg	0.0
FACOAL150_pos	29.056108765251754
FACOAL160i_pos	8505.529546450933
FACOAL161_neg	20830.244635535113
FACOAL161_pos	10458.514692467013
FACOAL170_neg	0.0
FACOAL170_pos	33.24943974855764
FACOAL180i_pos	3282.099853736699
FACOAL1812_neg	8857.193953243861
FACOAL1812_pos	7.849294383040791
FACOAL1813_neg	5140.079816063757
FACOAL1813_pos	6.987219511090936
FACOAL181i_pos	4134.795601766012
FACOAL1821_neg	390.60333341072806
FACOAL1821_pos	9932.577382222156
FACOAL1822_neg	9138.36150178649
FACOAL1822_pos	13.919815826394936
FACOAL1831_neg	5117.9720520310675
FACOAL1831_pos	12.722865675762256
FACOAL1832_neg	0.0
FACOAL1832_pos	6.939890594615719
FACOAL184_neg	6.97402900821404
FACOAL184_pos	13.59545701203597
FACOAL191_pos	7191.209766406575
FACOAL200_pos	3296.2039871172847
FACOAL203_neg	48.980926960022785
FACOAL203_pos	6.150861812691898
FACOAL2042_neg	32.55349884248646
FACOAL2042_pos	7.7888888727057335
FACOAL204_neg	7607.983356422328
FACOAL204_pos	12.619145873041726
FACOAL205_neg	244.38254975618182
FACOAL205_pos	13.447941728832328
FACOAL206_neg	0.0
FACOAL206_pos	47.01784097133161
FACOAL224_neg	134.41228162192618
FACOAL224_pos	9.222644314684329
FACOAL2251_neg	197.50000211239833
FACOAL2251_pos	11.049420052950348
FACOAL2252_neg	385.5593205008153
FACOAL2252_pos	12.74148982854676
FACOAL226_neg	475.33692373441585
FACOAL226_pos	9.819163992337659
FACOAL240_neg	10.187345181000495
FACOAL240_pos	21.70264721831246
FACOAL241_neg	0.0
FACOAL241_pos	22.38475214489596
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.3526002246305
FACOAL245_1_neg	0.0
FACOAL245_1_pos	11.049420052950346
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.856963897278851
FACOAL246_1_neg	7.856963897278852
FACOAL246_1_pos	10.3526002246305
FACOAL260_neg	0.0
FACOAL260_pos	10.187345181000493
FACOAL40im_pos	6.221506244507278
FACOAL80i_pos	9022.234035018018
FADDP_pos	3395.428344667407
FADDPle_pos	14185.36518128484
FADH2ETC_pos	298.6708049450092
FADH2tru_pos	5080.040468104748
FADH2tx_neg	0.0
FADH2tx_pos	68881.70306668375
FADtm_neg	0.0
FADtm_pos	0.0
