	Ob.a_S121_L007_R1_001
r0509_pos	404.15429828455274
r0512_neg	7291.8356399724635
r0512_pos	601.8759196782574
r0514_pos	3703.7781604912984
r0517_neg	327.26878814979705
r0517_pos	14630.024908322872
r0522_pos	1597.1188053443811
r0523_pos	1597.1188053443811
r0525_neg	394.2799093583676
r0525_pos	25.964724858662823
r0527_neg	12.085906270019054
r0527_pos	5080.862556754961
r0531_neg	365.6018402270382
r0531_pos	3405.5736957577615
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14175.74262226375
r0541_neg	283.57978793052547
r0541_pos	79.91132501915564
r0545_pos	896.7233584000637
r0546_pos	0.0
r0547_neg	896.7233584000637
r0547_pos	18721.17322655985
r0548_pos	0.0
r0549_neg	331.2566409903904
r0549_pos	331.2566409903904
r0552_neg	397.7365034466719
r0552_pos	461.8152142104726
r0553_neg	461.8152142104726
r0553_pos	397.7365034466719
r0555_pos	6702.036509631572
r0556_neg	10838.197350447539
r0556_pos	0.0
r0557_pos	69.79602306486872
r0558_neg	1312.704132500345
r0558_pos	1312.704132500345
r0559_neg	1312.704132500345
r0559_pos	1312.704132500345
r0560_pos	11921.121706129215
r0561_pos	278.2474283114361
r0568_pos	7305.392299972647
r0570_neg	4311.952212532934
r0570_pos	6077.134963112689
r0571_neg	12879.196490673892
r0571_pos	2100.7057203864742
r0573_pos	7181.390858775448
r0575_neg	436.81491173336906
r0575_pos	74694.93244922989
r0578_neg	3980.147369987906
r0578_pos	4101.332583802889
r0579_pos	3980.147369987906
r0580_pos	4498.767251633655
r0584_neg	5080.86255675496
r0584_pos	3346.2535552769154
r0587_neg	3.3800563837716946
r0587_pos	3.3800563837716946
r0590_pos	14041.154388281764
r0591_neg	40974.363398546004
r0591_pos	3258.4262716791404
r0594_pos	26.123478580930687
r0595_pos	8676.604035791424
r0596_pos	12414.747490228829
r0598_pos	0.0
r0603_neg	284.06768751992956
r0603_pos	9279.063693824772
r0604_pos	9535.63991871489
r0610_neg	537.9604507909428
r0610_pos	537.9604507909428
r0611_neg	537.9604507909428
r0611_pos	537.9604507909428
r0614_neg	3980.147369987906
r0614_pos	32008.103531171255
r0615_neg	676.0046786786265
r0615_pos	693.4167566015005
r0616_neg	639.3434044626614
r0616_pos	12066.830380859963
r0617_neg	693.4167566015005
r0617_pos	676.0046786786265
r0618_pos	639.3434044626614
r0620_neg	0.0
r0620_pos	10968.87528543111
r0625_pos	0.0
r0627_neg	4111.869922051711
r0627_pos	9.330512765139275
r0629_neg	4013.6599825099665
r0629_pos	11612.26019107078
r0630_neg	3229.498481821161
r0630_pos	12916.2232603448
r0633_neg	5208.709081908605
r0633_pos	18333.899212274053
r0634_neg	33262.089597291764
r0634_pos	423.5187206818126
r0636_pos	13764.797067148409
r0637_pos	13764.797067148409
r0638_neg	5115.140627546642
r0638_pos	19079.47975770951
r0639_pos	13950.54835175483
r0641_neg	3177.0262343854292
r0641_pos	3177.0262343854292
r0642_neg	1312.704132500345
r0642_pos	439.4546017733116
r0643_neg	2100.7057203864742
r0643_pos	12879.196490673892
r0644_neg	1312.704132500345
r0644_pos	439.4546017733116
r0645_neg	0.0
r0645_pos	47.128947026270254
r0647_neg	1220.6632270878863
r0647_pos	0.0
r0650_neg	4500.828854695641
r0650_pos	4500.828854695641
r0651_neg	4500.828854695641
r0651_pos	3187.759789122157
r0652_neg	5115.851365102787
r0652_pos	14721.869148098385
r0653_pos	12132.761411996245
r0655_neg	315.8265626224084
r0655_pos	11010.133683526448
r0656_pos	10596.867873011523
r0660_neg	18509.20536971816
r0660_pos	5299.036145707617
r0661_pos	24033.298639406654
r0666_neg	0.0
r0666_pos	20360.116734174513
r0668_neg	4963.034781959882
r0668_pos	18870.06902284667
r0669_pos	11835.268676491285
r0670_pos	9535.63991871489
r0671_pos	14187.59604205396
r0672_neg	53855.51978552061
r0672_pos	12000.56933470431
r0673_pos	0.0
r0679_neg	14913.863321203391
r0679_pos	3980.147369987906
r0680_neg	3980.147369987906
r0680_pos	32008.103531171255
r0683_pos	12582.470560622156
r0686_neg	371.3804704173804
r0686_pos	12083.614444205703
r0688_neg	1216.9126820348658
r0688_pos	1234.3247599577398
r0698_pos	15695.604412144905
r0706_pos	64679.77194311996
r0707_neg	4.50820812404241
r0707_pos	6.564791679596959
r0714_pos	12132.761411996245
r0715_pos	23376.545262787768
r0716_pos	12132.761411996245
r0717_pos	23376.545262787768
r0718_pos	13950.54835175483
r0719_pos	24033.298639406654
r0720_pos	13950.54835175483
r0721_pos	24033.298639406654
r0722_neg	5299.036145707615
r0722_pos	18509.205369718165
r0723_pos	24033.298639406654
r0724_neg	18509.205369718162
r0724_pos	5299.036145707616
r0726_neg	423.5187206818126
r0726_pos	33262.089597291764
r0727_pos	24033.298639406654
r0728_neg	33262.089597291764
r0728_pos	423.5187206818126
r0729_pos	24033.298639406654
r0730_pos	17642.775879856585
r0731_pos	17642.775879856585
r0732_pos	17642.775879856585
r0733_pos	17642.775879856585
r0734_pos	17642.775879856585
r0735_neg	5131.035156637212
r0735_pos	33063.6318143231
r0739_neg	67246.3524569784
r0739_pos	8071.959188335745
r0741_neg	0.0
r0741_pos	68593.70517477015
r0743_pos	64679.771943119944
r0744_pos	64679.771943119944
r0747_neg	11405.004400846341
r0747_pos	2090.162212761899
r0750_neg	64850.35477884259
r0750_pos	2090.162212761899
r0752_neg	842.6500062612246
r0752_pos	0.0
r0753_pos	842.6500062612246
r0754_neg	842.6500062612246
r0754_pos	0.0
r0755_pos	842.6500062612246
r0756_neg	842.6500062612246
r0756_pos	0.0
r0757_pos	842.6500062612246
r0758_neg	439.4546017733116
r0758_pos	0.0
r0774_neg	9.624886840374483
r0774_pos	9.624886840374483
r0779_pos	11835.268676491285
r0780_neg	74666.89216339643
r0780_pos	277.9536737104992
r0781_neg	0.0
r0781_pos	74666.89216339648
r0782_pos	10585.643320253723
r0783_neg	444.17562164666265
r0783_pos	5308.938010810588
r0784_neg	1259.6047636467133
r0784_pos	1277.0168415695873
r0787_pos	3303.8130329299397
r0788_neg	15749.241589351126
r0788_pos	12478.111655614208
r0789_neg	15749.241589351124
r0789_pos	12478.111655614202
r0791_neg	18333.899212274053
r0791_pos	5208.709081908603
r0792_neg	6759.785116568024
r0792_pos	779.5312824463372
r0795_pos	8676.604035791424
r0796_neg	0.0
r0796_pos	6415.818046137454
r0797_neg	4013.6599825099665
r0797_pos	62925.67052563616
r0801_neg	1738.5362997035231
r0801_pos	1323.3998710587832
r0809_neg	1207.5166124214775
r0809_pos	1207.5166124214775
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8011.837515276528
r0817_neg	1159.6353216147095
r0817_pos	1113.785209169821
r0818_pos	6306.075664144957
r0819_neg	337.48051298494374
r0819_pos	445.06702483801905
r0821_neg	337.48051298494374
r0821_pos	337.48051298494374
r0822_neg	337.48051298494374
r0822_pos	337.48051298494374
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	337.48051298494374
r0829_pos	337.48051298494374
r0830_neg	337.48051298494374
r0830_pos	337.48051298494374
r0834_neg	449.9740173132583
r0834_pos	449.9740173132583
r0835_neg	449.9740173132583
r0835_pos	449.9740173132583
r0836_neg	449.9740173132583
r0836_pos	449.9740173132583
r0838_neg	4617.54115130305
r0838_pos	4867.772300505454
r0839_neg	2150.5934981819555
r0839_pos	3810.176336630501
r0840_neg	2454.7571451450544
r0840_pos	2454.7571451450544
r0841_neg	2454.7571451450544
r0841_pos	2454.7571451450544
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	18958.144228029654
r0853_pos	5763.610734787524
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	13902.548052628848
r0870_pos	0.0
r0871_neg	9555.158426137981
r0871_pos	8.849077279991635
r0879_pos	595.8601857173029
r0881_pos	1360.5895261020373
r0885_neg	365.44866614114255
r0885_pos	473.0351779942179
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.608776498641552
r0892_pos	11318.813552384732
r0899_neg	4931.701897245971
r0899_pos	1446.1109013745424
r0907_neg	0.0
r0907_pos	23346.43128126766
r0908_neg	24129.227474648244
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24129.227474648233
r0911_neg	10009.049943605041
r0911_pos	5392.852560477644
r0913_neg	2007.5865118530753
r0913_pos	2007.5865118530753
r0915_neg	2012.4935043283147
r0915_pos	2012.4935043283147
r0917_neg	1174.4443129839208
r0917_pos	1174.4443129839208
r0921_pos	4104.802662376225
r0924_pos	8853.136940862518
r0925_pos	0.0
r0926_pos	10843.08813147055
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1281.676998622389
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.306293925638121
r0940_pos	6773.3661644390895
r0941_neg	14192.94936828675
r0941_pos	4211.558618530295
r0942_neg	917.0549621828203
r0942_pos	898.4968744301724
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1223.1800460522686
r0946_pos	2109.6353216147095
r0950_pos	5741.399317248047
r0954_neg	0.0
r0954_pos	18221.48525876035
r0960_neg	2971.435043616544
r0960_pos	2971.435043616544
r0961_pos	2054.7887143234716
r0962_pos	3703.7781604912984
r0963_pos	1286.2157771645325
r0968_pos	18958.144228029654
r0970_neg	0.0
r0970_pos	7181.390858775449
r0973_neg	3980.147369987906
r0973_pos	0.0
r0974_neg	2061.5834813864644
r0974_pos	2053.3915725394068
r0975_pos	4104.802662376225
r0983_pos	2096.633054779574
r0984_neg	2096.633054779574
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7181.390858775449
r0990_neg	3229.498481821161
r0990_pos	4931.70189724597
r0993_pos	4080.1126887089113
r0994_neg	4500.828854695641
r0994_pos	4500.828854695641
r0995_neg	1454.1957999160666
r0995_pos	1454.1957999160666
r0997_pos	13764.797067148409
r0998_neg	2154.8424666074243
r0998_pos	5007.139533700538
r0999_neg	3075.646666691358
r0999_pos	5007.139533700538
r1007_neg	0.0
r1007_pos	304.380605004772
r1008_pos	292.4520852247536
r1010_neg	3980.147369987906
r1010_pos	32008.10353117125
r1011_pos	74672.0865505959
r1012_pos	74672.0865505959
r1013_pos	70982.39049070653
r1014_pos	70982.39049070653
r1015_pos	979.1405092685584
r1017_pos	7752.772969742834
r1018_neg	4500.828854695641
r1018_pos	4500.828854695641
r1019_neg	3229.498481821161
r1019_pos	4179.498481821161
r1020_neg	67246.35245697843
r1020_pos	8071.959188335745
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7903.136940862517
r1025_pos	7903.136940862516
r1026_pos	3244.365721371737
r1028_pos	3244.365721371738
r1029_pos	7781.7628464734735
r1030_neg	22.446893494738685
r1030_pos	11.739473975186266
r1043_pos	1406.7161782664198
r1044_pos	1406.7161782664198
r1045_pos	1593.8139000267659
r1050_neg	10953.697091195561
r1050_pos	1900.0
r1051_neg	2136.861667354773
r1051_pos	2136.861667354773
r1052_pos	2136.861667354773
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	45530.735451039705
r1080_pos	0.0
r1088_neg	1757.9069481531951
r1088_pos	1853.4369886079946
r1090_pos	1513.4746132229188
r1106_neg	4931.701897245971
r1106_pos	4931.701897245969
r1109_neg	5034.56984280584
r1109_pos	4120.380272577469
r1116_neg	13529.160799831354
r1116_pos	13936.85786946516
r1117_neg	4925.4243310516595
r1117_pos	2518.4978557967997
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1200.5934981819553
r1144_pos	2149.783784196199
r1147_neg	2007.5865118530753
r1147_pos	2007.5865118530753
r1148_neg	12330.595118967341
r1148_pos	0.0
r1150_pos	7123.592531775864
r1154_neg	4023.65778211393
r1154_pos	18248.28850706012
r1155_pos	856.0485049253009
r1156_neg	365.6018402270382
r1156_pos	4012.9258663055375
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4104.796645658084
r1163_pos	1196.2191562164635
r1164_pos	8227.446955724616
r1167_pos	8227.446955724616
r1168_pos	8227.446955724616
r1172_pos	8227.446955724616
r1173_pos	0.0
r1177_pos	8227.446955724616
r1178_pos	0.0
r1179_pos	8227.446955724616
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	10831.581209736802
r1253_pos	0.0
r1254_pos	21.702352083575796
r1255_pos	8227.446955724616
r1257_pos	5121.301603041461
r1259_pos	7.211461358994554
r1260_pos	5114.82830421498
r1262_pos	304.3806050047721
r1291_neg	1554.9157525501655
r1291_pos	4699.493823261883
r1292_neg	4931.70189724597
r1292_pos	4415.856560276195
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5121.301603041461
r1318_pos	9697.4697950134
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	40.928545107895836
r1377_neg	1154.20202538987
r1377_pos	1154.20202538987
r1378_neg	1154.20202538987
r1378_pos	1154.20202538987
r1380_neg	444.17562164666265
r1380_pos	74666.89216339643
r1381_neg	74666.89216339646
r1381_pos	246.86830664600066
r1384_neg	1457.149351968544
r1384_pos	4713.766863921166
r1396_pos	3111.7180140391433
r1397_pos	3111.7180140391433
r1400_pos	2619.825788537952
r1401_pos	3354.290873061953
r1418_neg	3235.06299023906
r1418_pos	3266.494711049003
r1421_neg	21038.73198564883
r1421_pos	4.3182140324614595
r1423_pos	1310.2917435928969
r1427_pos	2513.6613651845164
r1428_neg	2508.6531483565573
r1428_pos	2508.6531483565573
r1429_neg	2508.6531483565573
r1429_pos	1900.0
r1431_pos	2686.301384708022
r1432_pos	0.0
r1433_pos	280.71791061992724
r1434_pos	4306.281861488197
r1435_pos	5175.556436942163
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23331.93343567693
r1444_pos	24033.298639406654
r1445_pos	24033.298639406654
r1446_pos	17998.401704955417
r1447_pos	4747.347221448922
r1448_pos	4745.845601733979
r1449_pos	4747.347221448922
r1450_pos	4745.8456017339795
r1451_pos	4747.34722144892
r1453_neg	13109.628242637964
r1453_pos	12268.598490451477
r1454_pos	856.048504925301
r1455_pos	2513.661365184517
r1456_pos	2513.661365184517
r1459_neg	7737.515660752924
r1459_pos	17168.00628530863
r1464_neg	1235.8792506309946
r1464_pos	1235.8792506309946
r1466_neg	24389.21653982811
r1466_pos	0.0
r1467_neg	1548.5589082626502
r1467_pos	47916.02217638773
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24389.216539828118
r1488_neg	0.0
r1488_pos	17707.833897133514
r1492_pos	1289.2579647719094
r1493_pos	1292.9629385940668
r1495_pos	4080.1126887089117
r1497_pos	1349.6107287558702
r1498_pos	1349.6107287558702
r1499_pos	1486.654428846663
r1500_pos	1486.654428846663
r1512_pos	2006.3888264260222
r1514_pos	3209.162164062613
r1515_pos	3242.115106335825
r1516_pos	3296.3336279296213
r1517_pos	4148.017100539834
r1518_pos	3296.3336279296223
r1519_pos	3282.607419660108
r1520_pos	3296.3336279296223
r1521_pos	3296.3336279296213
r1522_pos	3193.81164481548
r1523_pos	3282.9650954280587
r1525_pos	3296.3336279296213
r1527_pos	4148.017100539834
r1528_pos	4931.701897245971
r1529_pos	3282.9650954280582
r1530_pos	3607.446610927122
r1536_pos	9036.822886506785
r1538_pos	1258.1802868628788
r1540_pos	692.8310484097129
r1544_neg	912.3834441880507
r1544_pos	912.3834441880507
r1546_neg	1140.6628601080793
r1546_pos	996.2749180441804
r1547_neg	1055.223762688905
r1547_pos	1197.10530044567
r1548_neg	938.6633210830705
r1548_pos	958.1587374705737
r1549_neg	1055.223762688905
r1549_pos	1135.9952284220617
r1551_neg	1116.4998120345585
r1551_pos	957.7973264192924
r1552_neg	1014.6723454261933
r1552_pos	960.9408110889225
r1553_neg	968.725196928573
r1553_pos	960.9408110889225
r1554_neg	1140.6628601080793
r1554_pos	1135.9952284220617
r1556_neg	1367.6860537891396
r1556_pos	995.0894352620336
r1557_neg	1140.6628601080793
r1557_pos	1135.9952284220617
r1559_neg	980.1846832859701
r1559_pos	871.5232712860245
r1560_neg	1137.8807864897306
r1560_pos	906.8573782412824
r1561_neg	1052.441689070556
r1561_pos	1107.6877606427722
r1562_neg	994.7548663109633
r1562_pos	868.7411976676757
r1563_neg	1052.441689070556
r1563_pos	1046.5776886191636
r1564_neg	939.6619097373786
r1564_pos	931.548125183633
r1565_neg	1137.8807864897306
r1565_pos	868.3797866163944
r1566_neg	1014.6723454261933
r1566_pos	871.5232712860245
r1567_neg	816.9183753594752
r1567_pos	816.9183753594752
r1568_neg	1137.8807864897306
r1568_pos	1046.5776886191636
r1569_neg	980.1846832859701
r1569_pos	930.9711575036982
r1570_neg	1364.9039801707909
r1570_pos	905.6718954591356
r1571_neg	1137.8807864897306
r1571_pos	1046.5776886191636
r1573_neg	1140.6628601080793
r1573_pos	996.2749180441804
r1574_neg	1055.223762688905
r1574_pos	1189.413371336983
r1575_neg	951.9076290823341
r1575_pos	958.1587374705737
r1576_neg	1055.223762688905
r1576_pos	1135.9952284220617
r1578_neg	1129.7441200338221
r1578_pos	957.7973264192924
r1579_neg	1067.602181961932
r1579_pos	960.9408110889225
r1580_neg	816.9183753594752
r1580_pos	816.9183753594752
r1581_neg	1140.6628601080793
r1581_pos	1135.9952284220617
r1583_neg	1367.6860537891396
r1583_pos	995.0894352620336
r1584_neg	1140.6628601080793
r1584_pos	1135.9952284220617
r1585_neg	1140.6628601080793
r1585_pos	1085.6924578470785
r1586_neg	1055.223762688905
r1586_pos	1160.7321997824802
r1587_neg	1045.238163696793
r1587_pos	1047.5762772734715
r1588_neg	1055.223762688905
r1588_pos	1160.7321997824802
r1589_neg	939.6619097373786
r1589_pos	939.6619097373786
r1590_neg	1140.6628601080793
r1590_pos	1047.2148662221905
r1591_neg	1014.6723454261931
r1591_pos	1050.3583508918205
r1592_neg	968.725196928573
r1592_pos	995.7534549652712
r1593_neg	1140.6628601080793
r1593_pos	1225.4127682249596
r1594_neg	980.1846832859701
r1594_pos	980.1846832859701
r1595_neg	1367.6860537891396
r1595_pos	1084.5069750649316
r1596_neg	1140.6628601080793
r1596_pos	1225.4127682249596
r1597_neg	1061.8522955389558
r1597_pos	1061.8522955389558
r1598_neg	979.6540901113162
r1598_pos	1051.866696546844
r1599_neg	1061.8522955389558
r1599_pos	1061.8522955389558
r1600_neg	1051.7918382981186
r1600_pos	1165.4028195993012
r1602_neg	1097.434103792439
r1602_pos	1140.6628601080793
r1603_neg	1004.0593038838309
r1603_pos	1140.6628601080793
r1604_neg	1147.2913929581302
r1604_pos	1147.2913929581302
r1605_neg	1085.6924578470785
r1605_pos	1200.110746325753
r1606_neg	1374.3145866391906
r1606_pos	1174.8114842811906
r1607_neg	1147.2913929581302
r1607_pos	1147.2913929581302
r1608_neg	966.4275991276696
r1608_pos	966.4275991276696
r1609_neg	976.4131981197816
r1609_pos	976.4131981197816
r1610_neg	1079.9637221801268
r1610_pos	1079.9637221801268
r1611_neg	1061.8522955389558
r1611_pos	1052.080278019275
r1612_neg	1302.0647217225228
r1612_pos	1055.223762688905
r1613_neg	1193.3055642568079
r1613_pos	1055.223762688905
r1614_neg	1061.8522955389558
r1614_pos	1061.8522955389558
r1615_neg	1160.7321997824802
r1615_pos	1114.6716489065786
r1616_neg	1288.8754892200163
r1616_pos	1089.3723868620161
r1617_neg	1061.8522955389558
r1617_pos	1061.8522955389558
r1618_neg	966.4275991276696
r1618_pos	800.351015025866
r1619_neg	1013.675657724512
r1619_pos	800.351015025866
r1620_neg	800.351015025866
r1620_pos	800.351015025866
r1621_neg	1064.8201083435833
r1621_pos	1045.238163696793
r1622_neg	965.9431233102243
r1622_pos	800.351015025866
r1623_neg	1051.866696546844
r1623_pos	800.351015025866
r1624_neg	1047.5762772734715
r1624_pos	800.351015025866
r1625_neg	1278.8898902279043
r1625_pos	1079.386787869904
r1626_neg	1051.866696546844
r1626_pos	800.351015025866
r1627_neg	1079.9637221801268
r1627_pos	1079.9637221801268
r1628_neg	978.187505977354
r1628_pos	1052.080278019275
r1629_neg	1242.6565992950714
r1629_pos	1055.223762688905
r1630_neg	1143.7796142617124
r1630_pos	1055.223762688905
r1631_neg	1061.8522955389558
r1631_pos	1061.8522955389558
r1632_neg	1160.7321997824802
r1632_pos	1114.6716489065786
r1633_neg	1288.8754892200163
r1633_pos	1089.3723868620161
r1634_neg	1061.8522955389558
r1634_pos	1061.8522955389558
r1635_neg	978.187505977354
r1635_pos	1013.3142466732307
r1636_neg	1127.6270358595407
r1636_pos	1016.4577313428608
r1637_neg	968.4749894159434
r1637_pos	968.4749894159434
r1638_neg	1165.4028195993012
r1638_pos	1165.4028195993012
r1639_neg	939.6619097373786
r1639_pos	939.6619097373786
r1640_neg	1383.3413542059607
r1640_pos	1050.606355515972
r1641_neg	1165.4028195993012
r1641_pos	1165.4028195993012
r1642_neg	1064.458697292302
r1642_pos	1140.6628601080793
r1643_neg	965.5817122589431
r1643_pos	978.187505977354
r1644_neg	1137.5193754384493
r1644_pos	801.8175991598282
r1645_neg	1047.2148662221905
r1645_pos	978.187505977354
r1646_neg	1364.5425691195096
r1646_pos	1174.8114842811906
r1647_neg	1137.5193754384493
r1647_pos	801.8175991598282
r1648_neg	968.725196928573
r1648_pos	1067.602181961932
r1649_neg	1140.6628601080793
r1649_pos	1242.6565992950714
r1650_neg	1050.3583508918205
r1650_pos	1127.0500681796057
r1651_neg	1367.6860537891396
r1651_pos	1101.7508061350431
r1652_neg	1140.6628601080793
r1652_pos	1242.6565992950714
r1653_neg	1140.6628601080793
r1653_pos	1143.7796142617124
r1654_neg	995.7534549652712
r1654_pos	995.7534549652712
r1655_neg	1367.6860537891396
r1655_pos	1002.8738211016841
r1656_neg	1140.6628601080793
r1656_pos	1143.7796142617124
r1657_neg	1225.4127682249596
r1657_pos	1200.110746325753
r1658_neg	1374.3145866391906
r1658_pos	1174.8114842811906
r1659_neg	1147.2913929581302
r1659_pos	1147.2913929581302
r1660_neg	1422.8655391002442
r1660_pos	1084.5069750649316
r1661_neg	1200.110746325753
r1661_pos	1225.4127682249596
r1662_neg	1174.8114842811906
r1662_pos	1374.3145866391906
r1664_neg	2000.0943451310523
r1664_pos	1539.421388713545
r1665_neg	1279.2191601453933
r1665_pos	1387.5518502144703
r1666_neg	1113.785209169821
r1666_pos	1539.5675283147543
r1667_neg	1932.4417249759922
r1667_pos	1386.9780378579928
r1668_neg	1370.96381950281
r1668_pos	1207.7737464959625
r1669_neg	1113.785209169821
r1669_pos	1387.1241774592024
r1670_neg	1299.8900064732304
r1670_pos	2003.2118508365443
r1671_neg	1116.902714875313
r1671_pos	1406.8366066152093
r1672_pos	1208.5584627739452
r1673_pos	1317.3077404700475
r1674_pos	1208.5584627739452
r1675_pos	1354.799884074485
r1676_pos	1289.3391056135702
r1677_pos	1279.353506621458
r1678_pos	1289.3391056135702
r1679_pos	1168.0356892253535
r1680_pos	1319.7884316844904
r1681_pos	1322.9319163541204
r1682_pos	1322.9319163541204
r1683_pos	1374.7782030327444
r1684_pos	1208.5584627739452
r1685_pos	1357.0805405272315
r1686_pos	1374.7782030327444
r1687_pos	1208.5584627739452
r1690_pos	1285.3606632298465
r1691_pos	1199.921565810672
r1692_pos	1189.93596681856
r1693_pos	1199.921565810672
r1695_pos	1275.5886457101656
r1696_pos	1278.7321303797955
r1698_pos	1285.3606632298465
r1700_pos	1312.8807545529066
r1701_pos	1285.3606632298465
r1702_pos	1319.5923032818218
r1705_pos	1374.7782030327444
r1706_pos	1289.3391056135702
r1707_pos	1279.353506621458
r1708_pos	1289.3391056135702
r1710_pos	1365.0061855130634
r1711_pos	1368.1496701826934
r1713_pos	1374.7782030327444
r1715_pos	1402.2982943558045
r1716_pos	1374.7782030327444
r1717_pos	1208.5584627739452
r1720_pos	1464.1957428356422
r1721_pos	1378.756645416468
r1722_pos	1368.771046424356
r1723_pos	1378.756645416468
r1725_pos	1454.4237253159613
r1726_pos	1457.5672099855915
r1728_pos	1464.1957428356425
r1730_pos	1491.7158341587026
r1731_pos	1464.1957428356422
r1732_pos	1547.8717192018503
r1733_pos	1545.0896455835014
r1734_pos	1547.8717192018503
r1735_pos	1547.8717192018503
r1736_pos	1469.0611546327268
r1737_pos	1459.075555640615
r1738_pos	1469.0611546327268
r1739_pos	1572.6116786930722
r1740_pos	1544.72823453222
r1741_pos	1547.8717192018503
r1742_pos	1547.8717192018503
r1743_pos	1554.5002520519013
