	Ob.DHA.d_S147_L007_R1_001
r1672_pos	1114.1380482668715
r1673_pos	1222.5672812197317
r1674_pos	1114.1380482668715
r1675_pos	1268.6434950080509
r1676_pos	1205.9060482423972
r1677_pos	1196.4948904684188
r1678_pos	1205.9060482423972
r1679_pos	1074.347269448618
r1680_pos	1224.5590743219393
r1681_pos	1227.380038809789
r1682_pos	1227.380038809789
r1683_pos	1289.9099970659015
r1684_pos	1114.1380482668715
r1685_pos	1258.7512449904134
r1686_pos	1289.9099970659015
r1687_pos	1114.1380482668715
r1690_pos	1202.4322224101898
r1691_pos	1118.4282735866857
r1692_pos	1109.0171158127073
r1693_pos	1118.4282735866857
r1695_pos	1188.7273069386376
r1696_pos	1191.5482714264874
r1698_pos	1202.4322224101898
r1700_pos	1222.919477607112
r1701_pos	1202.4322224101898
r1702_pos	1222.5672812197317
r1705_pos	1289.9099970659015
r1706_pos	1205.9060482423972
r1707_pos	1196.4948904684188
r1708_pos	1205.9060482423972
r1710_pos	1268.1217983459585
r1711_pos	1270.9427628338083
r1713_pos	1289.9099970659015
r1715_pos	1302.3139690144326
r1716_pos	1289.9099970659015
r1717_pos	1114.1380482668715
r1720_pos	1377.387771721613
r1721_pos	1293.383822898109
r1722_pos	1283.9726651241303
r1723_pos	1293.383822898109
r1725_pos	1363.6828562500607
r1726_pos	1366.5038207379105
r1728_pos	1377.387771721613
r1730_pos	1387.7834452004493
r1731_pos	1377.387771721613
r1732_pos	1387.7834452004493
r1733_pos	1387.7834452004493
r1734_pos	1387.7834452004493
r1735_pos	1387.7834452004493
r1736_pos	1369.5587648043077
r1737_pos	1360.1476070303293
r1738_pos	1369.5587648043077
r1739_pos	1387.7834452004493
r1740_pos	1439.8577981562596
r1741_pos	1387.7834452004493
r1742_pos	1387.7834452004493
r1743_pos	1387.7834452004493
r1744_pos	1387.7834452004493
r1745_pos	1387.7834452004493
r1746_pos	1387.7834452004493
r1747_pos	1358.674813820605
r1748_pos	1356.1922861847593
r1749_pos	1358.674813820605
r1750_pos	1358.674813820605
r1751_pos	1369.5587648043077
r1752_pos	1276.1436582068252
r1753_pos	1285.5548159808034
r1754_pos	1387.7834452004493
r1755_pos	1355.8538493327553
r1756_pos	1358.674813820605
r1757_pos	1358.674813820605
r1758_pos	1369.5587648043077
r1759_pos	1387.7834452004493
r1760_pos	1387.7834452004493
r1761_pos	1369.5587648043077
r1762_pos	1246.6124487116213
r1763_pos	1295.7043443026719
r1764_pos	1259.6676899895656
r1765_pos	1349.2636560466267
r1766_pos	1285.5736457960543
r1767_pos	1276.1436582068252
r1768_pos	1111.4476782184515
r1769_pos	1111.4476782184515
r1770_pos	1111.4476782184515
r1771_pos	1349.2636560466267
r1772_pos	1111.4476782184515
r1773_pos	1111.4476782184515
r1774_pos	1111.4476782184515
r1775_pos	1380.6348622272512
r1776_pos	1111.4476782184515
r1777_pos	1358.674813820605
r1778_pos	1356.1922861847593
r1779_pos	1358.674813820605
r1780_pos	1358.674813820605
r1781_pos	1369.5587648043077
r1782_pos	1285.5548159808034
r1783_pos	1276.1436582068252
r1784_pos	1387.7834452004493
r1785_pos	1355.8538493327553
r1786_pos	1358.674813820605
r1787_pos	1358.674813820605
r1788_pos	1369.5587648043077
r1789_pos	1387.7834452004493
r1790_pos	1387.7834452004493
r1791_pos	1369.5587648043077
r1792_pos	1074.347269448618
r1796_pos	1344.1246135423316
r1797_pos	1260.1206647188274
r1798_pos	1250.709506944849
r1799_pos	1260.1206647188274
r1800_pos	1330.4196980707793
r1801_pos	1333.240662558629
r1803_pos	1344.1246135423316
r1805_pos	1364.6118687392534
r1806_pos	1344.1246135423316
r1807_pos	1387.7834452004493
r1808_pos	1387.7834452004493
r1809_pos	1387.7834452004493
r1810_pos	1387.7834452004493
r1811_pos	1113.3084665330507
r1812_pos	1369.5587648043077
r1813_pos	1111.4476782184515
r1814_pos	1283.712857481455
r1815_pos	1283.712857481455
r1816_pos	1387.7834452004493
r1817_pos	1283.712857481455
r1818_pos	1113.3084665330507
r1819_pos	1283.712857481455
r1820_pos	1387.7834452004493
r1821_pos	1113.3084665330507
r1822_pos	1296.345817223286
r1823_pos	1293.86328958744
r1824_pos	1296.345817223286
r1825_pos	1296.345817223286
r1826_pos	1342.722940767119
r1827_pos	1305.5046322919668
r1828_pos	1293.86328958744
r1829_pos	1305.5046322919668
r1830_pos	1358.3716427362424
r1831_pos	1293.524852735436
r1832_pos	1296.345817223286
r1833_pos	1347.506606703719
r1834_pos	1360.1105354110377
r1835_pos	1327.7170234039104
r1836_pos	1347.506606703719
r1837_pos	1270.9427628338083
r1841_pos	1294.5605554523
r1842_pos	1210.5566066287959
r1843_pos	1201.1454488548175
r1844_pos	1210.5566066287959
r1846_pos	1268.1217983459585
r1847_pos	1270.9427628338083
r1848_pos	1294.5605554523
r1850_pos	1302.3139690144328
r1851_pos	1294.5605554523
r1852_pos	1387.7834452004493
r1853_pos	1387.7834452004493
r1854_pos	1387.7834452004493
r1855_pos	1387.7834452004493
r1856_pos	1387.7834452004493
r1857_pos	1369.5587648043077
r1858_pos	1360.1476070303293
r1859_pos	1369.5587648043077
r1860_pos	1387.7834452004493
r1861_pos	1387.7834452004493
r1862_pos	1387.7834452004493
r1863_pos	1387.7834452004493
r1864_pos	1387.7834452004493
r1865_pos	1387.7834452004493
r1866_pos	1387.7834452004493
r1867_pos	1114.1380482668715
r1871_pos	1377.387771721613
r1872_pos	1293.383822898109
r1873_pos	1283.9726651241303
r1874_pos	1293.383822898109
r1876_pos	1363.6828562500607
r1877_pos	1366.5038207379105
r1879_pos	1377.387771721613
r1880_pos	1387.7834452004493
r1881_pos	1377.387771721613
r1882_pos	1387.7834452004493
r1883_pos	1387.7834452004493
r1884_pos	1387.7834452004493
r1885_pos	1387.7834452004493
r1886_pos	1387.7834452004493
r1887_pos	1387.7834452004493
r1888_pos	1387.7834452004493
r1889_pos	1387.7834452004493
r1890_pos	1387.7834452004493
r1891_pos	1387.7834452004493
r1892_pos	1387.7834452004493
r1893_pos	1387.7834452004493
r1894_pos	1387.7834452004493
r1895_pos	1387.7834452004493
r1896_pos	1387.7834452004493
r1897_pos	1387.7834452004493
r1898_pos	1387.7834452004493
r1899_pos	1387.7834452004493
r1900_pos	1387.7834452004493
r1901_pos	1387.7834452004493
r1902_pos	1369.5587648043077
r1903_pos	1360.1476070303293
r1904_pos	1369.5587648043077
r1905_pos	1387.7834452004493
r1906_pos	1387.7834452004493
r1907_pos	1387.7834452004493
r1908_pos	1387.7834452004493
r1909_pos	1387.7834452004493
r1910_pos	1387.7834452004493
r1911_pos	1387.7834452004493
r1912_pos	1128.7609609529684
r1913_pos	1128.7609609529684
r1914_pos	1161.8049910652276
r1915_pos	1131.4578194079584
r1916_pos	1161.8883911334897
r1917_pos	1041.2831862972566
r1918_pos	1041.2831862972566
r1919_pos	1074.327216409516
r1920_pos	1043.9800447522468
r1921_pos	1074.4106164777781
r1922_pos	1128.7609609529684
r1923_pos	1128.7609609529684
r1924_pos	1161.8049910652276
r1925_pos	1123.406850599618
r1926_pos	1161.8883911334897
r1928_pos	1216.23873560868
r1929_pos	1249.282765720939
r1930_pos	1218.93559406367
r1931_pos	1249.3661657892014
r1932_pos	1292.4136775148788
r1933_pos	1292.4136775148788
r1934_pos	1325.4577076271378
r1935_pos	1295.1105359698688
r1936_pos	1325.5411076954003
r1937_pos	1208.4097286913745
r1938_pos	1208.4097286913745
r1939_pos	1241.4537588036337
r1940_pos	1211.1065871463645
r1941_pos	1241.537158871896
r1942_pos	1198.9985709173961
r1943_pos	1198.9985709173961
r1944_pos	1232.0426010296553
r1945_pos	1201.6954293723863
r1946_pos	1232.1260010979177
r1947_pos	1208.4097286913745
r1948_pos	1208.4097286913745
r1949_pos	1241.4537588036337
r1950_pos	1211.1065871463645
r1951_pos	1241.537158871896
r1952_pos	1182.9755774293985
r1953_pos	1182.9755774293985
r1954_pos	1216.0196075416577
r1955_pos	1185.6724358843885
r1956_pos	1216.10300760992
r1957_pos	1292.4136775148788
r1958_pos	1292.4136775148788
r1959_pos	1185.8077032122967
r1960_pos	1295.1105359698688
r1961_pos	1325.5411076954003
r1962_pos	1258.4586078874581
r1963_pos	1258.4586078874581
r1964_pos	1291.5026379997173
r1965_pos	1261.155466342448
r1966_pos	1291.5860380679796
r1967_pos	1133.4115193393668
r1968_pos	1133.4115193393668
r1969_pos	1166.455549451626
r1970_pos	1123.406850599618
r1971_pos	1166.5389495198883
r1972_pos	1292.4136775148788
r1973_pos	1292.4136775148788
r1974_pos	1325.4577076271378
r1975_pos	1295.1105359698688
r1976_pos	1325.5411076954003
r1977_pos	1216.23873560868
r1978_pos	1216.23873560868
r1979_pos	1249.282765720939
r1980_pos	1218.93559406367
r1981_pos	1249.3661657892014
r1982_pos	1483.824516423698
r1983_pos	1483.824516423698
r1984_pos	1516.8685465359572
r1985_pos	1486.521374878688
r1986_pos	1516.9519466042193
r1987_pos	1292.4136775148788
r1988_pos	1292.4136775148788
r1989_pos	1325.4577076271378
r1990_pos	1295.1105359698688
r1991_pos	1325.5411076954003
r1992_pos	1507.7851038193828
r1993_pos	1570.1834072100803
r1994_pos	1507.7851038193828
r1995_pos	1332.8295545079595
r1996_pos	1588.6487172706402
r1997_pos	1656.5036673355655
r1998_pos	1588.6487172706402
r1999_pos	1656.5036673355655
r2000_pos	1642.9498743125525
r2001_pos	1588.6487172706402
r2002_pos	1729.6236651753673
r2003_pos	1630.9873476734938
r2004_pos	1726.2771162002236
r2005_pos	1682.7406531308059
r2006_pos	1760.9948713559918
r2007_pos	1726.2771162002236
r2008_pos	1586.4045551974389
r2009_pos	1413.4332741337207
r2010_pos	1413.4332741337207
r2011_pos	1586.404555197439
r2012_pos	1413.4332741337207
r2013_pos	1513.2845573576374
r2014_pos	1413.4332741337207
r2015_pos	1513.2845573576374
r2016_pos	1561.6532859048345
r2017_pos	1413.4332741337207
r2018_pos	1586.404555197439
r2019_pos	1455.7719045365745
r2020_pos	1585.6984533967243
r2021_pos	1585.6984533967243
r2022_pos	1617.7757613780634
r2023_pos	1585.6984533967243
r2024_pos	1889.1824989554482
r2026_pos	1889.1824989554482
r2027_pos	1889.1824989554482
r2028_pos	1889.1824989554482
r2029_pos	1889.1824989554482
r2030_pos	1889.1824989554482
r2031_pos	1889.1824989554482
r2032_pos	1889.1824989554482
r2034_pos	1889.1824989554482
r2035_pos	1889.1824989554482
r2036_pos	1889.1824989554482
r2037_pos	1889.1824989554482
r2038_pos	1889.1824989554482
r2039_pos	1889.1824989554482
r2040_pos	1294.4941055131494
r2041_pos	1134.2566660842203
r2042_pos	1134.2566660842203
r2043_pos	1294.4941055131494
r2044_pos	1340.8712290569824
r2045_pos	1528.539993765186
r2046_pos	1292.0115778773034
r2047_pos	1464.276757140307
r2048_pos	1282.476677855334
r2049_pos	1291.6731410252996
r2050_pos	1294.4941055131494
r2051_pos	1134.2566660842203
r2052_pos	1464.276757140307
r2053_pos	1309.2122153956434
r2054_pos	1325.8653116937737
r2055_pos	1464.276757140307
r2056_pos	1325.4746577562496
r2057_pos	1322.9921301204035
r2058_pos	1325.4746577562496
r2059_pos	1325.4746577562496
r2060_pos	1336.3586087399522
r2061_pos	1252.3546599164479
r2062_pos	1242.9435021424695
r2063_pos	1252.3546599164479
r2064_pos	1358.0886808049993
r2065_pos	1322.6536932683996
r2066_pos	1325.4746577562496
r2067_pos	1325.4746577562496
r2068_pos	1336.3586087399522
r2069_pos	1389.2393759440013
r2070_pos	1356.845863936874
r2071_pos	1336.3586087399522
r2073_pos	2190.5102968789624
r2079_neg	391.06076159434565
r2079_pos	391.06076159434565
r2080_neg	438.08590336963255
r2080_pos	438.08590336963255
r2081_neg	438.08590336963255
r2081_pos	438.08590336963255
r2082_neg	438.08590336963255
r2082_pos	438.08590336963255
r2083_neg	391.06076159434565
r2083_pos	391.06076159434565
r2084_neg	438.08590336963255
r2084_pos	438.08590336963255
r2085_neg	391.06076159434565
r2085_pos	391.06076159434565
r2086_neg	391.0269726484922
r2086_pos	391.0269726484922
r2087_neg	438.08590336963255
r2087_pos	438.08590336963255
r2088_neg	438.08590336963255
r2088_pos	438.08590336963255
r2089_neg	438.08590336963255
r2089_pos	438.08590336963255
r2090_neg	391.0269726484922
r2090_pos	391.0269726484922
r2091_neg	414.5564380090624
r2091_pos	414.5564380090624
r2092_neg	438.08590336963255
r2092_pos	438.08590336963255
r2093_neg	438.08590336963255
r2093_pos	438.08590336963255
r2094_neg	438.08590336963255
r2094_pos	438.08590336963255
r2095_neg	438.08590336963255
r2095_pos	438.08590336963255
r2096_neg	438.08590336963255
r2096_pos	438.08590336963255
r2097_neg	391.0269726484922
r2097_pos	391.0269726484922
r2098_neg	414.5564380090624
r2098_pos	414.5564380090624
r2099_neg	438.08590336963255
r2099_pos	438.08590336963255
r2100_neg	438.08590336963255
r2100_pos	438.08590336963255
r2101_neg	438.08590336963255
r2101_pos	438.08590336963255
r2102_neg	438.08590336963255
r2102_pos	438.08590336963255
r2103_neg	438.08590336963255
r2103_pos	438.08590336963255
r2104_neg	438.08590336963255
r2104_pos	438.08590336963255
r2105_neg	438.08590336963255
r2105_pos	438.08590336963255
r2106_neg	438.08590336963255
r2106_pos	438.08590336963255
r2107_neg	438.08590336963255
r2107_pos	438.08590336963255
r2108_neg	438.08590336963255
r2108_pos	438.08590336963255
r2109_neg	438.08590336963255
r2109_pos	438.08590336963255
r2110_neg	438.08590336963255
r2110_pos	438.08590336963255
r2111_neg	438.08590336963255
r2111_pos	438.08590336963255
r2112_neg	438.08590336963255
r2112_pos	438.08590336963255
r2113_neg	438.08590336963255
r2113_pos	438.08590336963255
r2114_neg	438.08590336963255
r2114_pos	438.08590336963255
r2115_neg	438.08590336963255
r2115_pos	438.08590336963255
r2116_neg	438.08590336963255
r2116_pos	438.08590336963255
r2117_neg	438.08590336963255
r2117_pos	438.08590336963255
r2118_neg	438.08590336963255
r2118_pos	438.08590336963255
r2119_neg	438.08590336963255
r2119_pos	438.08590336963255
r2120_neg	438.08590336963255
r2120_pos	438.08590336963255
r2121_neg	438.08590336963255
r2121_pos	438.08590336963255
r2122_neg	438.08590336963255
r2122_pos	438.08590336963255
r2123_neg	438.08590336963255
r2123_pos	438.08590336963255
r2124_neg	438.08590336963255
r2124_pos	438.08590336963255
r2125_neg	414.5902269549158
r2125_pos	414.5902269549158
r2126_neg	438.08590336963255
r2126_pos	438.08590336963255
r2127_neg	414.5564380090624
r2127_pos	414.5564380090624
r2128_neg	438.08590336963255
r2128_pos	438.08590336963255
r2129_neg	438.08590336963255
r2129_pos	438.08590336963255
r2130_neg	438.08590336963255
r2130_pos	438.08590336963255
r2131_neg	438.08590336963255
r2131_pos	438.08590336963255
r2132_neg	438.08590336963255
r2132_pos	438.08590336963255
r2133_neg	438.08590336963255
r2133_pos	438.08590336963255
r2136_pos	399.5764823414766
r2137_neg	369.1366925410147
r2137_pos	486.4543880134406
r2139_neg	1481.7346916401707
r2139_pos	2243.4882539828695
r2140_neg	1333.2794169484666
r2140_pos	2190.956735927191
r2141_neg	1333.2794169484666
r2141_pos	2169.820064611612
r2142_neg	1481.8716781460625
r2142_pos	2190.956735927191
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1481.8716781460625
r2144_pos	0.0
r2145_neg	1481.8716781460625
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4768.583423269347
r2193_neg	2190.956735927191
r2193_pos	2243.4882539828695
r2194_neg	1378.1822389346707
r2194_pos	1378.1822389346707
r2195_neg	1378.1822389346707
r2195_pos	1378.1822389346707
r2196_neg	2190.956735927191
r2196_pos	2190.956735927191
r2197_neg	1342.1291546626487
r2197_pos	1342.1291546626487
r2198_neg	2190.956735927191
r2198_pos	2190.956735927191
r2199_neg	2190.956735927191
r2199_pos	2190.956735927191
r2200_neg	2190.956735927191
r2200_pos	2190.956735927191
r2201_neg	2190.956735927191
r2201_pos	2190.956735927191
r2202_neg	2190.956735927191
r2202_pos	2190.956735927191
r2308_neg	1409.2985812658403
r2308_pos	1409.2985812658403
r2309_neg	1341.889234317451
r2309_pos	1341.889234317451
r2310_neg	1342.1291546626487
r2310_pos	1342.1291546626487
r2311_neg	1342.1291546626487
r2311_pos	1342.1291546626487
r2312_neg	1409.2985812658403
r2312_pos	1409.2985812658403
r2313_neg	586.192744492618
r2313_pos	586.192744492618
r2314_neg	1435.0203257571602
r2314_pos	1435.0203257571602
r2315_neg	1435.0203257571602
r2315_pos	1435.0203257571602
r2316_neg	1435.0203257571602
r2316_pos	1435.0203257571602
r2317_neg	1435.0203257571602
r2317_pos	1435.0203257571602
r2318_neg	1435.0203257571602
r2318_pos	1435.0203257571602
r2319_neg	1435.0203257571602
r2319_pos	1435.0203257571602
r2320_neg	1435.0203257571602
r2320_pos	1435.0203257571602
r2321_neg	1435.0203257571602
r2321_pos	1435.0203257571602
r2322_neg	1435.0203257571602
r2322_pos	1435.0203257571602
r2323_neg	1435.0203257571602
r2323_pos	1435.0203257571602
r2324_neg	1435.0203257571602
r2324_pos	1435.0203257571602
r2325_neg	1435.0203257571602
r2325_pos	1435.0203257571602
r2326_neg	731.6154336428078
r2326_pos	731.6154336428078
r2327_neg	1435.0203257571602
r2327_pos	1435.0203257571602
r2328_neg	731.6154336428078
r2328_pos	731.6154336428078
r2329_neg	1435.0203257571602
r2329_pos	1435.0203257571602
r2330_neg	1435.0203257571602
r2330_pos	1435.0203257571602
r2331_neg	586.192744492618
r2331_pos	586.192744492618
r2332_neg	1435.0203257571602
r2332_pos	1435.0203257571602
r2333_neg	1435.0203257571602
r2333_pos	1435.0203257571602
r2334_neg	1435.0203257571602
r2334_pos	1435.0203257571602
r2335_neg	1435.0203257571602
r2335_pos	1435.0203257571602
r2338_neg	1342.1291546626487
r2338_pos	1342.1291546626487
r2341_neg	2002.0622717882104
r2341_pos	2005.5509107734156
r2342_neg	1185.0439296829886
r2342_pos	1188.5325686681938
r2343_neg	1185.6379244541486
r2343_pos	1189.126563439354
r2344_neg	2002.0622717882104
r2344_pos	2005.5509107734156
r2346_neg	1435.0203257571602
r2346_pos	1435.0203257571602
r2347_neg	2190.956735927191
r2347_pos	2190.956735927191
r2352_neg	2190.956735927191
r2352_pos	2190.956735927191
r2353_neg	2002.0622717882104
r2353_pos	2005.5509107734156
r2354_neg	1435.0203257571602
r2354_pos	1435.0203257571602
r2355_neg	1435.0203257571602
r2355_pos	1435.0203257571602
r2356_neg	1435.0203257571602
r2356_pos	1435.0203257571602
r2357_neg	1435.0203257571602
r2357_pos	1435.0203257571602
r2358_neg	1435.0203257571602
r2358_pos	1435.0203257571602
r2359_neg	1435.0203257571602
r2359_pos	1435.0203257571602
r2360_neg	1435.0203257571602
r2360_pos	1435.0203257571602
r2361_neg	1246.1258616181797
r2361_pos	1249.6145006033848
r2362_neg	1435.0203257571602
r2362_pos	1435.0203257571602
r2363_neg	1246.1258616181797
r2363_pos	1249.6145006033848
r2364_neg	1435.0203257571602
r2364_pos	1435.0203257571602
r2365_neg	1435.0203257571602
r2365_pos	1435.0203257571602
r2366_neg	1435.0203257571602
r2366_pos	1435.0203257571602
r2367_neg	1435.0203257571602
r2367_pos	1435.0203257571602
r2368_neg	1435.0203257571602
r2368_pos	1435.0203257571602
r2369_neg	1435.0203257571602
r2369_pos	1435.0203257571602
r2370_pos	419.1823971485654
r2371_neg	2126.390980075137
r2371_pos	2126.390980075137
r2372_neg	2126.390980075137
r2372_pos	2126.390980075137
r2373_neg	2007.5841947041984
r2373_pos	2007.5841947041984
r2374_neg	2126.390980075137
r2374_pos	2126.390980075137
r2375_neg	2014.0994505578476
r2375_pos	2014.0994505578476
r2376_neg	2126.390980075137
r2376_pos	2126.390980075137
r2377_neg	2007.5841947041984
r2377_pos	2007.5841947041984
r2378_neg	2014.0994505578476
r2378_pos	2014.0994505578476
r2379_neg	2007.5841947041984
r2379_pos	2007.5841947041984
r2380_neg	2128.198901115695
r2380_pos	2128.198901115695
r2381_pos	2199.5145059999313
r2382_pos	2199.5217331682443
r2384_pos	2199.582189221864
r2385_pos	2199.5145059999313
r2386_pos	2199.521733168244
r2387_pos	2199.582189221864
r2388_pos	2199.582189221864
r2389_pos	2199.5145059999313
r2390_pos	2199.5217331682443
r2391_pos	2199.582189221864
r2392_pos	2199.582189221864
r2393_pos	2126.390980075137
r2394_pos	2850.0
r2395_pos	1472.6128742569404
r2396_pos	1472.4563614955125
r2397_pos	2311.0975317394027
r2398_pos	1173.0306850350767
r2399_pos	1472.6128742569404
r2400_pos	1472.4563614955123
r2401_pos	2311.0975317394027
r2402_pos	1173.0306850350767
r2403_pos	1472.6128742569406
r2404_pos	1472.6128742569404
r2405_pos	2311.0975317394027
r2406_pos	2511.461619174976
r2407_pos	2511.4616191749765
r2408_pos	2511.461619174976
r2409_pos	2311.0975317394027
r2410_pos	1784.4140478293393
r2411_pos	1784.4140478293393
r2412_pos	1672.78132074073
r2413_pos	2511.4616191749765
r2416_pos	2311.0975317394027
r2419_pos	335.7830958198937
r2420_neg	2128.198901115695
r2420_pos	2128.198901115695
r2425_pos	2882.5471317349015
r2433_pos	2182.2461929781994
r2434_pos	13774.757231925145
r2435_pos	13086.2421111195
r2437_pos	3115.08173851824
r2439_pos	1095.6980634368188
