	Ob-DHA-c_S138_L007_R1_001	WT-1012-a_S120_L007_R1_001	Ob-1012-a_S125_L007_R1_001	Ob-DHA-a_S123_L007_R1_001
RE1532M_neg	8.676732846088932	7.0399060473997555	8.705459599165401	8.468746213754123
RE1532X_pos	0.0	0.0	0.0	0.0
RE1532X_neg	0.0	0.0	0.0	0.0
RE1533M_pos	8.676732846088932	7.0399060473997555	8.705459599165401	8.468746213754123
RE1533M_neg	8.676732846088932	7.0399060473997555	8.705459599165401	8.468746213754123
RE1533X_pos	0.0	0.0	0.0	0.0
RE1533X_neg	0.0	0.0	0.0	0.0
RE1534M_pos	8.676732846088932	7.0399060473997555	8.705459599165401	8.468746213754123
RE1534M_neg	8.676732846088932	7.0399060473997555	8.705459599165401	8.468746213754123
RE1534X_pos	0.0	0.0	0.0	0.0
RE1534X_neg	0.0	0.0	0.0	0.0
RE1537C_pos	0.0	0.0	0.0	0.0
RE1537X_pos	0.0	0.0	0.0	0.0
RE1538C_pos	0.0	0.0	0.0	0.0
RE1538X_pos	0.0	0.0	0.0	0.0
RE1539C_pos	0.0	0.0	0.0	0.0
RE1539X_pos	0.0	0.0	0.0	0.0
RE1573M_pos	9.44604940671655	7.531615392096571	8.902133891387876	8.999464525525408
RE1573M_neg	9.44604940671655	7.531615392096571	8.902133891387876	8.999464525525408
RE1573X_pos	8.78770670514208	6.152183419055046	8.191799501065075	8.250061502717214
RE1573X_neg	8.78770670514208	6.152183419055046	8.191799501065075	8.250061502717214
RE1582C_pos	0.0	0.0	0.0	0.0
RE1582L_pos	0.0	0.0	0.0	0.0
RE1582R_pos	0.0	0.0	0.0	0.0
RE1587C_pos	0.0	0.0	0.0	0.0
RE1587L_pos	0.0	0.0	0.0	0.0
RE1587R_pos	0.0	0.0	0.0	0.0
RE1627C_pos	0.0	0.0	0.0	0.0
RE1627C_neg	0.0	0.0	0.0	0.0
RE1628C_pos	0.0	0.0	0.0	0.0
RE1628C_neg	0.0	0.0	0.0	0.0
RE1629C_pos	0.0	0.0	0.0	0.0
RE1629C_neg	0.0	0.0	0.0	0.0
RE1630C_pos	0.0	0.0	0.0	0.0
RE1630C_neg	0.0	0.0	0.0	0.0
RE1630R_pos	0.0	0.0	0.0	0.0
RE1630R_neg	0.0	0.0	0.0	0.0
RE1631C_pos	0.0	0.0	0.0	0.0
RE1631C_neg	0.0	0.0	0.0	0.0
RE1632C_pos	0.0	0.0	0.0	0.0
RE1632R_pos	0.0	0.0	0.0	0.0
RE1635C_pos	0.0	0.0	0.0	0.0
RE1635C_neg	0.0	0.0	0.0	0.0
RE1635M_pos	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE1635M_neg	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE1635R_pos	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE1635R_neg	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE1635X_pos	0.0	0.0	0.0	0.0
RE1635X_neg	0.0	0.0	0.0	0.0
RE1651C_pos	0.0	0.0	0.0	0.0
RE1651C_neg	0.0	0.0	0.0	0.0
RE1653C_pos	0.0	0.0	0.0	0.0
RE1653C_neg	0.0	0.0	0.0	0.0
RE1691M_pos	7.6690976509065685	7.778471434199833	7.9140860970127225	7.59618975614441
RE1691M_neg	7.6690976509065685	7.778471434199833	7.9140860970127225	7.59618975614441
RE1699C_pos	0.0	0.0	0.0	0.0
RE1700C_pos	0.0	0.0	0.0	0.0
RE1701C_pos	0.0	0.0	0.0	0.0
RE1702C_pos	0.0	0.0	0.0	0.0
RE1709C_pos	0.0	0.0	0.0	0.0
RE1709C_neg	0.0	0.0	0.0	0.0
RE1709N_pos	8.752915808051489	8.342030208298958	8.794123398523132	8.815159108244991
RE1709N_neg	8.752915808051489	8.342030208298958	8.794123398523132	8.815159108244991
RE1711C_pos	0.0	0.0	0.0	0.0
RE1711C_neg	0.0	0.0	0.0	0.0
RE1711M_pos	6.05528243550119	5.205939832470884	6.2712762591759255	5.964398632203184
RE1711M_neg	6.05528243550119	5.205939832470884	6.2712762591759255	5.964398632203184
RE1796C_pos	0.0	0.0	0.0	0.0
RE1796C_neg	0.0	0.0	0.0	0.0
RE1796M_pos	3.7813597135246595	4.2861418728343015	4.23189316164533	3.605257262939004
RE1796M_neg	3.7813597135246595	4.2861418728343015	4.23189316164533	3.605257262939004
RE1796R_pos	3.7813597135246595	4.2861418728343015	4.23189316164533	3.605257262939004
RE1796R_neg	3.7813597135246595	4.2861418728343015	4.23189316164533	3.605257262939004
RE1803C_pos	0.0	0.0	0.0	0.0
RE1804C_pos	0.0	0.0	0.0	0.0
RE1804C_neg	0.0	0.0	0.0	0.0
RE1804M_pos	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE1804M_neg	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE1806C_pos	0.0	0.0	0.0	0.0
RE1806R_pos	0.0	0.0	0.0	0.0
RE1807C_pos	0.0	0.0	0.0	0.0
RE1807C_neg	0.0	0.0	0.0	0.0
RE1807M_pos	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE1807M_neg	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE1808R_pos	0.0	0.0	0.0	0.0
RE1809C_pos	0.0	0.0	0.0	0.0
RE1809R_pos	0.0	0.0	0.0	0.0
RE1810M_pos	0.0	0.0	0.0	0.0
RE1810M_neg	0.0	0.0	0.0	0.0
RE1811C_pos	0.0	0.0	0.0	0.0
RE1811R_pos	0.0	0.0	0.0	0.0
RE1812C_pos	0.0	0.0	0.0	0.0
RE1812R_pos	0.0	0.0	0.0	0.0
RE1815C_pos	0.0	0.0	0.0	0.0
RE1815C_neg	0.0	0.0	0.0	0.0
RE1815M_pos	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE1815M_neg	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE1815R_pos	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE1815R_neg	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE1815X_pos	0.0	0.0	0.0	0.0
RE1815X_neg	0.0	0.0	0.0	0.0
RE1816C_pos	0.0	0.0	0.0	0.0
RE1816C_neg	0.0	0.0	0.0	0.0
RE1816M_pos	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE1816M_neg	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE1816R_pos	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE1816R_neg	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE1816X_pos	0.0	0.0	0.0	0.0
RE1816X_neg	0.0	0.0	0.0	0.0
RE1817C_pos	0.0	0.0	0.0	0.0
RE1817C_neg	0.0	0.0	0.0	0.0
RE1817M_pos	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE1817M_neg	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE1817R_pos	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE1817R_neg	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE1817X_pos	0.0	0.0	0.0	0.0
RE1817X_neg	0.0	0.0	0.0	0.0
RE1818C_pos	0.0	0.0	0.0	0.0
RE1818C_neg	0.0	0.0	0.0	0.0
RE1818M_pos	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE1818M_neg	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE1818R_pos	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE1818R_neg	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE1818X_pos	0.0	0.0	0.0	0.0
RE1818X_neg	0.0	0.0	0.0	0.0
RE1819C_pos	7.768779809908543	5.81326814176608	7.932391940068527	8.005568412107902
RE1819C_neg	7.768779809908543	5.81326814176608	7.932391940068527	8.005568412107902
RE1819M_pos	0.0	0.0	0.0	0.0
RE1819M_neg	0.0	0.0	0.0	0.0
RE1819X_pos	0.0	0.0	0.0	0.0
RE1819X_neg	0.0	0.0	0.0	0.0
RE1826C_pos	0.0	0.0	0.0	0.0
RE1826M_pos	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE1827C_pos	0.0	0.0	0.0	0.0
RE1827C_neg	0.0	0.0	0.0	0.0
RE1827M_pos	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE1827M_neg	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE1828C_pos	0.0	0.0	0.0	0.0
RE1828M_pos	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE1829C_pos	0.0	0.0	0.0	0.0
RE1829C_neg	0.0	0.0	0.0	0.0
RE1829M_pos	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE1829M_neg	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE1830C_pos	0.0	0.0	0.0	0.0
RE1830C_neg	0.0	0.0	0.0	0.0
RE1830M_pos	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE1830M_neg	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE1834C_pos	7.5735714534823915	7.452117663828671	7.7566230352031535	7.683977106975602
RE1834M_pos	5.0557162635125446	1.4541758931858022	4.956056652412403	4.757556688939453
RE1834M_neg	5.0557162635125446	1.4541758931858022	4.956056652412403	4.757556688939453
RE1834X_pos	7.5735714534823915	7.452117663828671	7.7566230352031535	7.683977106975602
RE1834X_neg	7.5735714534823915	7.452117663828671	7.7566230352031535	7.683977106975602
RE1835C_pos	7.343851933442121	7.322018260509772	7.53403046657407	7.479699438513468
RE1835M_pos	5.0557162635125446	1.4541758931858022	4.956056652412403	4.757556688939453
RE1835M_neg	5.0557162635125446	1.4541758931858022	4.956056652412403	4.757556688939453
RE1835X_pos	7.5735714534823915	7.452117663828671	7.7566230352031535	7.683977106975602
RE1835X_neg	7.5735714534823915	7.452117663828671	7.7566230352031535	7.683977106975602
RE1836C_pos	0.0	0.0	0.0	0.0
RE1836C_neg	0.0	0.0	0.0	0.0
RE1836M_pos	11.275821872982945	10.6174031808239	11.265280996370215	11.156076754210671
RE1836M_neg	11.275821872982945	10.6174031808239	11.265280996370215	11.156076754210671
RE1836X_pos	11.275821872982945	10.6174031808239	11.265280996370215	11.156076754210671
RE1845C_pos	7.343851933442121	7.322018260509772	7.53403046657407	7.479699438513468
RE1845C_neg	7.343851933442121	7.322018260509772	7.53403046657407	7.479699438513468
RE1845X_pos	7.343851933442121	7.322018260509772	7.53403046657407	7.479699438513468
RE1845X_neg	7.343851933442121	7.322018260509772	7.53403046657407	7.479699438513468
RE1846C_pos	7.343851933442121	7.322018260509772	7.53403046657407	7.479699438513468
RE1846C_neg	7.343851933442121	7.322018260509772	7.53403046657407	7.479699438513468
RE1846X_pos	7.343851933442121	7.322018260509772	7.53403046657407	7.479699438513468
RE1846X_neg	7.343851933442121	7.322018260509772	7.53403046657407	7.479699438513468
RE1860C_pos	0.0	0.0	0.0	0.0
RE1860C_neg	0.0	0.0	0.0	0.0
RE1860E_pos	0.0	0.0	0.0	0.0
RE1860E_neg	0.0	0.0	0.0	0.0
RE1897C_pos	0.0	0.0	0.0	0.0
RE1897C_neg	0.0	0.0	0.0	0.0
RE1898C_pos	0.0	0.0	0.0	0.0
RE1898C_neg	0.0	0.0	0.0	0.0
RE1899C_pos	0.0	0.0	0.0	0.0
RE1899C_neg	0.0	0.0	0.0	0.0
RE1901R_pos	0.0	0.0	0.0	0.0
RE1901R_neg	0.0	0.0	0.0	0.0
RE1903R_pos	0.0	0.0	0.0	0.0
RE1903R_neg	0.0	0.0	0.0	0.0
RE1904C_pos	0.0	0.0	0.0	0.0
RE1904R_pos	0.0	0.0	0.0	0.0
RE1905C_pos	0.0	0.0	0.0	0.0
RE1905R_pos	6.264161071288078	8.681554680528368	6.269220205780087	6.023255352300303
RE1906C_pos	0.0	0.0	0.0	0.0
RE1906R_pos	6.264161071288078	8.681554680528368	6.269220205780087	6.023255352300303
RE1907C_pos	0.0	0.0	0.0	0.0
RE1907C_neg	0.0	0.0	0.0	0.0
RE1915C_pos	0.0	0.0	0.0	0.0
RE1915C_neg	0.0	0.0	0.0	0.0
RE1916C_pos	0.0	0.0	0.0	0.0
RE1916C_neg	0.0	0.0	0.0	0.0
RE1916X_pos	0.0	0.0	0.0	0.0
RE1916X_neg	0.0	0.0	0.0	0.0
RE1917C_pos	0.0	0.0	0.0	0.0
RE1917C_neg	0.0	0.0	0.0	0.0
RE1918C_pos	0.0	0.0	0.0	0.0
RE1918C_neg	0.0	0.0	0.0	0.0
RE1919C_pos	0.0	0.0	0.0	0.0
RE1919C_neg	0.0	0.0	0.0	0.0
RE1920C_pos	0.0	0.0	0.0	0.0
RE1921C_pos	0.0	0.0	0.0	0.0
RE1921C_neg	0.0	0.0	0.0	0.0
RE1922C_pos	0.0	0.0	0.0	0.0
RE1923C_pos	0.0	0.0	0.0	0.0
RE1925C_pos	0.0	0.0	0.0	0.0
RE1925C_neg	0.0	0.0	0.0	0.0
RE1927C_pos	0.0	0.0	0.0	0.0
RE1927C_neg	0.0	0.0	0.0	0.0
RE1933C_pos	0.0	0.0	0.0	0.0
RE1933C_neg	0.0	0.0	0.0	0.0
RE1938C_pos	0.0	0.0	0.0	0.0
RE1938R_pos	0.0	0.0	0.0	0.0
RE1941C_pos	0.0	0.0	0.0	0.0
RE1941R_pos	0.0	0.0	0.0	0.0
RE1942C_pos	0.0	0.0	0.0	0.0
RE1942R_pos	0.0	0.0	0.0	0.0
RE1943C_pos	0.0	0.0	0.0	0.0
RE1943R_pos	0.0	0.0	0.0	0.0
RE1944C_pos	0.0	0.0	0.0	0.0
RE1944C_neg	0.0	0.0	0.0	0.0
RE1952C_pos	0.0	0.0	0.0	0.0
RE1952C_neg	0.0	0.0	0.0	0.0
RE1952R_pos	0.0	0.0	0.0	0.0
RE1952R_neg	0.0	0.0	0.0	0.0
RE1952X_pos	0.0	0.0	0.0	0.0
RE1952X_neg	0.0	0.0	0.0	0.0
RE1954C_pos	0.0	0.0	0.0	0.0
RE1954C_neg	0.0	0.0	0.0	0.0
RE1956C_pos	0.0	0.0	0.0	0.0
RE1956C_neg	0.0	0.0	0.0	0.0
RE1956R_pos	0.0	0.0	0.0	0.0
RE1956R_neg	0.0	0.0	0.0	0.0
RE1956X_pos	0.0	0.0	0.0	0.0
RE1956X_neg	0.0	0.0	0.0	0.0
RE1957G_pos	4.1651079851445365	3.37016428054021	4.3792050599606105	4.176322772640463
RE1957G_neg	4.1651079851445365	3.37016428054021	4.3792050599606105	4.176322772640463
RE1957R_pos	4.759688488427289	3.565597175854225	4.862451391325582	4.604664415163704
RE1978C_pos	0.0	0.0	0.0	0.0
RE1978C_neg	0.0	0.0	0.0	0.0
RE2026C_pos	0.0	0.0	0.0	0.0
RE2026C_neg	0.0	0.0	0.0	0.0
RE2027C_pos	0.0	0.0	0.0	0.0
RE2027C_neg	0.0	0.0	0.0	0.0
RE2030M_pos	4.7136958148433585	4.705425039042727	5.440620047679168	4.824767853143294
RE2030M_neg	4.7136958148433585	4.705425039042727	5.440620047679168	4.824767853143294
RE2031M_pos	4.7136958148433585	4.705425039042727	5.440620047679168	4.824767853143294
RE2031M_neg	4.7136958148433585	4.705425039042727	5.440620047679168	4.824767853143294
RE2032M_pos	4.7136958148433585	4.705425039042727	5.440620047679168	4.824767853143294
RE2032M_neg	4.7136958148433585	4.705425039042727	5.440620047679168	4.824767853143294
RE2034C_pos	0.0	0.0	0.0	0.0
RE2034C_neg	0.0	0.0	0.0	0.0
RE2040C_pos	0.0	0.0	0.0	0.0
RE2040C_neg	0.0	0.0	0.0	0.0
RE2041C_pos	0.0	0.0	0.0	0.0
RE2041C_neg	0.0	0.0	0.0	0.0
RE2048N_pos	0.11103131238874395	0.09761079662642233	0.0	0.27500704749986976
RE2048R_pos	0.0	0.0	0.0	0.0
RE2049C_pos	0.0	0.0	0.0	0.0
RE2049C_neg	0.0	0.0	0.0	0.0
RE2050C_pos	0.0	0.0	0.0	0.0
RE2050R_pos	3.1358631653686793	2.2141248053528475	3.049630767724601	2.634593268445757
RE2051C_pos	6.098453246309274	5.066519781429746	6.041549645011417	5.944858445807539
RE2051C_neg	6.098453246309274	5.066519781429746	6.041549645011417	5.944858445807539
RE2051G_pos	6.098453246309274	5.066519781429746	6.041549645011417	5.944858445807539
RE2051G_neg	6.098453246309274	5.066519781429746	6.041549645011417	5.944858445807539
RE2051R_pos	6.098453246309274	5.066519781429746	6.041549645011417	5.944858445807539
RE2051R_neg	6.098453246309274	5.066519781429746	6.041549645011417	5.944858445807539
RE2067C_pos	0.0	0.0	0.0	0.0
RE2067C_neg	0.0	0.0	0.0	0.0
RE2068C_pos	0.0	0.0	0.0	0.0
RE2068C_neg	0.0	0.0	0.0	0.0
RE2069C_pos	0.0	0.0	0.0	0.0
RE2069C_neg	0.0	0.0	0.0	0.0
RE2070C_pos	0.0	0.0	0.0	0.0
RE2070C_neg	0.0	0.0	0.0	0.0
RE2078M_pos	0.0	0.0	0.0	0.0
RE2078M_neg	0.0	0.0	0.0	0.0
RE2079R_pos	0.0	0.0	0.0	0.0
RE2079R_neg	0.0	0.0	0.0	0.0
RE2080C_pos	0.0	0.0	0.0	0.0
RE2080C_neg	0.0	0.0	0.0	0.0
RE2081C_pos	0.0	0.0	0.0	0.0
RE2081C_neg	0.0	0.0	0.0	0.0
RE2111M_pos	0.0	0.0	0.0	0.0
RE2111M_neg	0.0	0.0	0.0	0.0
RE2112C_pos	0.0	0.0	0.0	0.0
RE2112R_pos	2.150559676575381	2.889473542531109	3.507160349117523	2.6392321632492775
RE2117M_pos	0.0	0.0	0.0	0.0
RE2117M_neg	0.0	0.0	0.0	0.0
RE2122C_pos	0.0	0.0	0.0	0.0
RE2124C_pos	0.0	0.0	0.0	0.0
RE2127C_pos	0.0	0.0	0.0	0.0
RE2128C_pos	0.0	0.0	0.0	0.0
RE2128C_neg	0.0	0.0	0.0	0.0
RE2129C_pos	0.0	0.0	0.0	0.0
RE2129C_neg	0.0	0.0	0.0	0.0
RE2130C_pos	0.0	0.0	0.0	0.0
RE2130C_neg	0.0	0.0	0.0	0.0
RE2131C_pos	0.0	0.0	0.0	0.0
RE2131C_neg	0.0	0.0	0.0	0.0
RE2132C_pos	0.0	0.0	0.0	0.0
RE2132C_neg	0.0	0.0	0.0	0.0
RE2133C_pos	0.0	0.0	0.0	0.0
RE2138C_pos	0.0	0.0	0.0	0.0
RE2138C_neg	0.0	0.0	0.0	0.0
RE2139C_pos	0.0	0.0	0.0	0.0
RE2139C_neg	0.0	0.0	0.0	0.0
RE2140C_pos	0.0	0.0	0.0	0.0
RE2140C_neg	0.0	0.0	0.0	0.0
RE2141C_pos	0.0	0.0	0.0	0.0
RE2141C_neg	0.0	0.0	0.0	0.0
RE2146C_pos	0.0	0.0	0.0	0.0
RE2146R_pos	0.25096157353321874	0.29865831556451516	0.6870606883398922	0.29865831556451516
RE2147C_pos	0.0	0.0	0.0	0.0
RE2147R_pos	0.25096157353321874	0.29865831556451516	0.6870606883398922	0.29865831556451516
RE2149C_pos	0.0	0.0	0.0	0.0
RE2149R_pos	0.25096157353321874	0.29865831556451516	0.6870606883398922	0.29865831556451516
RE2150C_pos	0.0	0.0	0.0	0.0
RE2150R_pos	0.25096157353321874	0.29865831556451516	0.6870606883398922	0.29865831556451516
RE2151C_pos	0.0	0.0	0.0	0.0
RE2151R_pos	0.25096157353321874	0.29865831556451516	0.6870606883398922	0.29865831556451516
RE2152C_pos	0.0	0.0	0.0	0.0
RE2152C_neg	0.0	0.0	0.0	0.0
RE2154C_pos	0.0	0.0	0.0	0.0
RE2154C_neg	0.0	0.0	0.0	0.0
RE2155C_pos	0.0	0.0	0.0	0.0
RE2155R_pos	0.0	0.0	0.0	0.0
RE2156M_pos	4.7136958148433585	4.705425039042727	5.440620047679168	4.824767853143294
RE2156M_neg	4.7136958148433585	4.705425039042727	5.440620047679168	4.824767853143294
RE2202C_pos	0.0	0.0	0.0	0.0
RE2202C_neg	0.0	0.0	0.0	0.0
RE2203C_pos	0.0	0.0	0.0	0.0
RE2203C_neg	0.0	0.0	0.0	0.0
RE2220C_pos	0.0	0.0	0.0	0.0
RE2221C_pos	0.0	0.0	0.0	0.0
RE2221M_pos	7.454011342853044	8.247073033120623	7.575387973368848	7.328495420665916
RE2223M_pos	4.7136958148433585	4.705425039042727	5.440620047679168	4.824767853143294
RE2223M_neg	4.7136958148433585	4.705425039042727	5.440620047679168	4.824767853143294
RE2235C_pos	0.0	0.0	0.0	0.0
RE2235R_pos	11.448890629629261	11.513446331815572	10.800301348457516	11.400964800327113
RE2240C_pos	0.0	0.0	0.0	0.0
RE2248C_pos	0.0	0.0	0.0	0.0
RE2249C_pos	0.0	0.0	0.0	0.0
RE2250C_pos	0.0	0.0	0.0	0.0
RE2250C_neg	0.0	0.0	0.0	0.0
RE2251C_pos	0.0	0.0	0.0	0.0
RE2251C_neg	0.0	0.0	0.0	0.0
RE2252C_pos	0.0	0.0	0.0	0.0
RE2252C_neg	0.0	0.0	0.0	0.0
RE2269C_pos	0.0	0.0	0.0	0.0
RE2269C_neg	0.0	0.0	0.0	0.0
RE2269E_pos	0.0	0.0	0.0	0.0
RE2269E_neg	0.0	0.0	0.0	0.0
RE2270C_pos	0.0	0.0	0.0	0.0
RE2270C_neg	0.0	0.0	0.0	0.0
RE2270E_pos	0.0	0.0	0.0	0.0
RE2270E_neg	0.0	0.0	0.0	0.0
RE2272C_pos	0.0	0.0	0.0	0.0
RE2272C_neg	0.0	0.0	0.0	0.0
RE2272L_pos	0.0	0.0	0.0	0.0
RE2272L_neg	0.0	0.0	0.0	0.0
RE2273C_pos	0.0	0.0	0.0	0.0
RE2273C_neg	0.0	0.0	0.0	0.0
RE2273E_pos	0.0	0.0	0.0	0.0
RE2273E_neg	0.0	0.0	0.0	0.0
RE2292C_pos	0.0	0.0	0.0	0.0
RE2292C_neg	0.0	0.0	0.0	0.0
RE2296C_pos	0.0	0.0	0.0	0.0
RE2296C_neg	0.0	0.0	0.0	0.0
RE2296X_pos	0.0	0.0	0.0	0.0
RE2296X_neg	0.0	0.0	0.0	0.0
RE2304E_pos	0.0	0.0	0.0	0.0
RE2304E_neg	0.0	0.0	0.0	0.0
RE2306C_pos	0.0	0.0	0.0	0.0
RE2306C_neg	0.0	0.0	0.0	0.0
RE2318C_pos	0.0	0.0	0.0	0.0
RE2318C_neg	0.0	0.0	0.0	0.0
RE2318M_pos	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE2318M_neg	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE2318R_pos	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE2318R_neg	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE2318X_pos	0.0	0.0	0.0	0.0
RE2318X_neg	0.0	0.0	0.0	0.0
RE2319C_pos	0.0	0.0	0.0	0.0
RE2319C_neg	0.0	0.0	0.0	0.0
RE2319M_pos	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE2319M_neg	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE2319R_pos	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE2319R_neg	6.721509375424886	3.3504972470841334	6.434127784188027	6.689997971419445
RE2319X_pos	0.0	0.0	0.0	0.0
RE2319X_neg	0.0	0.0	0.0	0.0
RE2327C_pos	0.0	0.0	0.0	0.0
RE2327C_neg	0.0	0.0	0.0	0.0
RE2333C_pos	0.0	0.0	0.0	0.0
RE2333C_neg	0.0	0.0	0.0	0.0
RE2334C_pos	0.0	0.0	0.0	0.0
RE2334C_neg	0.0	0.0	0.0	0.0
RE2335C_pos	0.0	0.0	0.0	0.0
RE2335C_neg	0.0	0.0	0.0	0.0
RE2346C_pos	0.0	0.0	0.0	0.0
RE2346C_neg	0.0	0.0	0.0	0.0
RE2349C_pos	5.389910925071665	6.722056109696096	5.924099885640741	5.020591094773247
RE2349C_neg	5.389910925071665	6.722056109696096	5.924099885640741	5.020591094773247
RE2349M_pos	5.556429415449573	5.817111572795697	6.019034669364337	5.4202128906107845
RE2349M_neg	5.556429415449573	5.817111572795697	6.019034669364337	5.4202128906107845
RE2360C_pos	0.0	0.0	0.0	0.0
RE2360C_neg	0.0	0.0	0.0	0.0
RE2360N_pos	0.0	0.0	0.0	0.0
RE2360N_neg	0.0	0.0	0.0	0.0
RE2373C_pos	0.0	0.0	0.0	0.0
RE2373C_neg	0.0	0.0	0.0	0.0
RE2375C_pos	0.0	0.0	0.0	0.0
RE2375C_neg	0.0	0.0	0.0	0.0
RE2377C_pos	0.0	0.0	0.0	0.0
RE2377C_neg	0.0	0.0	0.0	0.0
RE2382C_pos	0.0	0.0	0.0	0.0
RE2382R_pos	0.0	0.0	0.0	0.0
RE2383C_pos	0.0	0.0	0.0	0.0
RE2383R_pos	0.0	0.0	0.0	0.0
RE2384C_pos	0.0	0.0	0.0	0.0
RE2386C_pos	0.0	0.0	0.0	0.0
RE2386C_neg	0.0	0.0	0.0	0.0
RE2387C_pos	0.0	0.0	0.0	0.0
RE2387R_pos	0.0	0.0	0.0	0.0
RE2398C_pos	0.0	0.0	0.0	0.0
RE2398R_pos	0.0	0.0	0.0	0.0
RE2404C_pos	0.0	0.0	0.0	0.0
RE2404R_pos	0.25096157353321874	0.29865831556451516	0.6870606883398922	0.29865831556451516
RE2405C_pos	0.0	0.0	0.0	0.0
RE2405R_pos	0.25096157353321874	0.29865831556451516	0.6870606883398922	0.29865831556451516
RE2407C_pos	0.0	0.0	0.0	0.0
RE2407C_neg	0.0	0.0	0.0	0.0
RE2410C_pos	0.0	0.0	0.0	0.0
RE2410C_neg	0.0	0.0	0.0	0.0
RE2410N_pos	6.270902649167133	5.539779191698494	5.903520373723376	6.203984165855989
RE2410N_neg	6.270902649167133	5.539779191698494	5.903520373723376	6.203984165855989
RE2426C_pos	0.0	0.0	0.0	0.0
RE2426C_neg	0.0	0.0	0.0	0.0
RE2427M_pos	0.0	0.0	0.0	0.0
RE2427M_neg	0.0	0.0	0.0	0.0
RE2428M_pos	0.0	0.0	0.0	0.0
RE2428M_neg	0.0	0.0	0.0	0.0
RE2429M_pos	0.0	0.0	0.0	0.0
RE2429M_neg	0.0	0.0	0.0	0.0
RE2439C_pos	0.0	0.0	0.0	0.0
RE2440C_pos	0.0	0.0	0.0	0.0
RE2440C_neg	0.0	0.0	0.0	0.0
RE2442C_pos	0.0	0.0	0.0	0.0
RE2442C_neg	0.0	0.0	0.0	0.0
RE2443C_pos	0.0	0.0	0.0	0.0
RE2443C_neg	0.0	0.0	0.0	0.0
RE2443M_pos	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE2443M_neg	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
RE2444C_pos	0.0	0.0	0.0	0.0
RE2444C_neg	0.0	0.0	0.0	0.0
RE2445C_pos	0.0	0.0	0.0	0.0
RE2445C_neg	0.0	0.0	0.0	0.0
RE2445E_pos	0.0	0.0	0.0	0.0
RE2445E_neg	0.0	0.0	0.0	0.0
RE2452C_pos	0.0	0.0	0.0	0.0
RE2452C_neg	0.0	0.0	0.0	0.0
RE2453M_pos	6.344650989148446	5.524189078449365	6.4095606549827755	6.2951719919885285
RE2453M_neg	6.344650989148446	5.524189078449365	6.4095606549827755	6.2951719919885285
RE2454M_pos	6.344650989148446	5.524189078449365	6.4095606549827755	6.2951719919885285
RE2454M_neg	6.344650989148446	5.524189078449365	6.4095606549827755	6.2951719919885285
RE2459C_pos	0.0	0.0	0.0	0.0
