	Ob-d_S146_L007_R1_001
PGMT_pos	5163.350844844228
PGM_neg	3516.276360086505
PGM_pos	7822.815333444882
PGPPT_pos	13635.367869742659
PGPP_hs_pos	13635.367869742659
PGS_pos	119.87660885204039
PGSr_pos	162.2957412448433
PHACCOAGLNAC_pos	18767.354686938343
PHCDm_pos	363.51346820529375
PHCHGSm_neg	0.0
PHCHGSm_pos	1313.513468205294
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18767.354686938346
PHEATB0tc_pos	1450.3954674071977
PHEMEe_pos	317.50628056386864
PHEMEt_pos	317.50628056386864
PHEMEtm_neg	0.0
PHEMEtm_pos	14566.165995134008
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	279.6293266881002
PHEt4_pos	407.0509579723114
PHEtec_neg	407.0509579723114
PHEtec_pos	519.3756948925441
PHEyLATthc_pos	747.0883283108499
PHYCBOXL_pos	18767.35468693834
PHYHx_pos	45.81183399159866
PHYQt_pos	4970.515808828649
PHYTt_neg	0.0
PHYTt_pos	45.81183399159867
PI345P3P_pos	3346.0109143171603
PI345P3Pn_pos	10096.95689823205
PI345P5P_pos	3400.822066817602
PI345P5Pn_pos	10883.688676299023
PI34P3Pn_pos	10883.688676299023
PI34P4Pn_pos	10883.688676299023
PI34P5K_pos	3400.8220668176027
PI34P5Kn_pos	10883.688676299023
PI3P3Pn_pos	3045.037512170167
PI3P4K_pos	7996.118156861883
PI3P4Kn_pos	10883.688676299025
PI3P5K_pos	3774.5085298551003
PI45P3K_pos	3346.0109143171603
PI45P3Kn_pos	10096.956898232049
PI45P4P_pos	4163.480231234027
PI45P5P_pos	3377.936908020281
PI45P5Pn_pos	3800.0
PI45PLC_pos	8824.189633358836
PI45PLCn_pos	0.0
PI4P3K_pos	6876.134152091992
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10883.688676299025
PI4P5K_pos	3377.936908020281
PI4P5Kn_pos	9935.574523502819
PI4PLC_pos	7424.002838878425
PI4PLCn_pos	18235.649339376116
PI4PP_pos	4163.480231234027
PI5P3K_pos	3394.043753515439
PI5P3Ker_pos	0.0
PI5P4K_pos	4163.480231234026
PI5P4Kn_pos	10331.926632782244
PIACGT_pos	51.23955059244452
PIK3_pos	4130.507868938042
PIK3er_pos	7922.083245857409
PIK3n_pos	10777.729028884312
PIK4_pos	4163.480231234027
PIK4n_pos	10728.278742061668
PIK5_pos	4510.972645277702
PIK5n_pos	10331.926632782242
PIPLC_pos	3825.034310246113
PIPLCn_pos	18896.100217784715
PIt7_neg	490.0887670103206
PIt7_pos	502.9828596062298
PIt8_neg	302.9534672792663
PIt8_pos	490.0887670103206
PIt9_neg	1073.8923672218689
PIt9_pos	1073.8923672218689
PIter_neg	366.37113984484864
PIter_pos	2022.1237132816161
PItg_pos	6345.75439243693
PItn_neg	4353.647890720575
PItn_pos	6027.990045641789
PItx_neg	4557.4889968598
PItx_pos	0.0
PLA2_2_pos	10048.372819180167
PLA2_2e_pos	11551.607560318596
PLA2_pos	0.0
PMANM_neg	17216.87524208491
PMANM_pos	0.0
PMEVKc_pos	20170.363657940135
PMEVKx_pos	18291.667540992396
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	33830.193784772695
PMTCOAFABP1tc_pos	13571.161327879387
PMTCOAtx_neg	3074.6370419143136
PMTCOAtx_pos	5032.304612363566
PNP_neg	8093.173442472238
PNP_pos	0.0
PNTEH_pos	14220.59392172732
PNTEHe_pos	6162.976640254647
PNTK_pos	14193.65648022046
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4135.717496919258
PNTOt5le_pos	4148.375527097434
PNTOte_neg	2053.7437675204114
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3342.485489573824
PPA_pos	5868.492368347758
PPAer_pos	8847.308176467057
PPAm_pos	3457.039166042402
PPAn_pos	13913.327561116812
PPAt_pos	1457.9523844189441
PPAtm_pos	5919.828242789131
PPBNGS_pos	14566.16599513401
PPCDC_pos	3977.5010588340365
PPCOACm_pos	4226.572159815402
PPCOAOm_pos	12462.771546523765
PPD2CSPp_pos	48.60841713929819
PPDOx_pos	1044.7641290239003
PPDOy_pos	397.21647858698975
PPItm_neg	5927.9766101157575
PPItm_pos	3824.169792791855
PPItr_neg	2022.1237132816161
PPItr_pos	2022.1237132816161
PPItx_neg	6682.881692905185
PPItx_pos	4557.4889968598
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4499.55494091332
PPM_pos	3062.1147346150715
PPNCL3_pos	14193.656480220461
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14566.16599513401
PPPGOm_pos	14566.165995134008
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20359.410317482456
PRASCS_neg	0.0
PRASCS_pos	20359.41031748248
PRDX_pos	6587.02395189769
PRDXl_pos	11995.615709656644
PRFGS_pos	20359.41031748247
PRGNLONESULT_pos	7160.0932570584855
PRGNLONEtm_neg	61137.916840808444
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54390.51216498485
PRGSTRNt_neg	61137.9168408084
PRGSTRNt_pos	6.234136066819569
PRISTANALtx_neg	0.0
PRISTANALtx_pos	45.81183399159867
PRISTCOAtcx_pos	4970.515808828649
PRISTCOAtx_neg	6967.397472765479
PRISTCOAtx_pos	4970.515808828648
PRISTtx_neg	47.72884576372648
PRISTtx_pos	6967.397472765481
PRO1x_pos	485.5336156869475
PRO1xm_pos	650.1674416888238
PROAKGOX1r_pos	0.0
PROD2_pos	1435.5336156869475
PROD2m_pos	4224.683761824446
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1467.7656682030934
PRODt2r_pos	1459.7834902235845
PROGLYPEPT1tc_pos	9372.835958321979
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9372.835958321983
PROIMINOtc_pos	1530.9937196322855
PROSTGD2t_neg	786.9976440171855
PROSTGD2t_pos	786.9976440171855
PROSTGE1t3_pos	3566.6052080570366
PROSTGE1t_neg	786.9976440171855
PROSTGE1t_pos	786.9976440171855
PROSTGE2t2_neg	407.61725768419967
PROSTGE2t2_pos	410.27798367736926
PROSTGE2t3_pos	3463.5701095468116
PROSTGE2t_neg	410.27798367736926
PROSTGE2t_pos	407.61725768419967
PROSTGF2t_neg	625.0036061398213
PROSTGF2t_pos	625.0036061398213
PROSTGH2t_neg	1524.2158776716171
PROSTGH2t_pos	1524.2158776716171
PROSTGI2t_neg	1524.2158776716171
PROSTGI2t_pos	1524.2158776716171
PROSTGI2tr_neg	162.29574124484333
PROSTGI2tr_pos	6.330873594232625
PRO_Dtde_neg	1467.7656682030934
PRO_Dtde_pos	1459.7834902235845
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	452.0651736326488
PROt2r_pos	976.6431148907329
PROt4_2_r_neg	1207.7513964293962
PROt4_2_r_pos	1345.6141914312398
PROt4_pos	452.0651736326488
PRPNCOAHYDm_pos	12456.665266447046
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4250.795712586007
PRPPS_pos	3894.9205633020915
PSDm_hs_pos	18462.576869485274
PSERT_pos	3381.5806390837583
PSFLIP_pos	4480.897997059641
PSFLIPm_pos	18462.576869485274
PSP_L_pos	3381.5806390837583
PSSA1_hs_neg	741.5516061756027
PSSA1_hs_pos	4117.568098828342
PSSA2_hs_neg	16267.417970252924
PSSA2_hs_pos	4130.787968030572
PSYGCHe_pos	13709.005615242871
PSYTCHe_pos	14974.862947702688
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4480.897997059642
PSt3_pos	6.392748466607658
PTCRTD_neg	14140.999863390645
PTCRTD_pos	14.764677415876745
PTDCACRNCPT1_pos	28.52195496993521
PTDCACRNCPT2_pos	28.52195496993521
PTDCACRNt_pos	28.52195496993521
PTDCAt_neg	0.0
PTDCAt_pos	28.52195496993521
PTE2x_pos	0.0
PTE3x_pos	6609.425953504156
PTE4x_pos	6682.881692905185
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3306.9243766784944
PTPATe_neg	13217.223655295946
PTPATe_pos	22521.16635184506
PTRCAT1_pos	0.0
PTRCOX1_pos	12237.669616566083
PUNP1_neg	6158.9926950413565
PUNP1_pos	3063.658347395443
PUNP2_neg	6659.267093206134
PUNP2_pos	5337.830273411637
PUNP3_neg	7978.678504436679
PUNP3_pos	1466.0079965907141
PUNP4_neg	7467.2653070849365
PUNP4_pos	6390.506493064578
PUNP5_neg	4806.092645167557
PUNP5_pos	3689.1491696733065
PUNP6_neg	0.0
PUNP6_pos	7497.988225991748
PUNP7_neg	1466.0079965907141
PUNP7_pos	3917.8683768924748
PVD3_neg	10952.264383316091
PVD3_pos	76533.8685575879
PYAM5POr_pos	4014.1335265945418
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3768.9277956912374
PYDAMtr_neg	0.0
PYDAMtr_pos	10119.823225320662
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	8002.1312737657445
PYDXK_pos	3768.927795691238
PYDXNK_pos	3768.927795691238
PYDXNtr_neg	0.0
PYDXNtr_pos	9075.090775343435
PYDXPP_pos	3768.9277956912383
PYDXtr_neg	0.0
PYDXtr_pos	7873.176876977591
PYK_pos	394.44262072240826
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	7924.106231167381
PYNP2r_pos	5142.933245577565
PYRt2m_neg	1272.7162368953495
PYRt2m_pos	1272.7162368953495
PYRt2p_neg	2547.8171241699542
PYRt2p_pos	2547.8171241699542
PYRt2r_neg	407.423998526393
PYRt2r_pos	407.423998526393
Q10H2e_neg	0.0
Q10H2e_pos	5556.513959090883
QUILSYN_pos	0.0
RADH2_pos	816.4046305755948
RADH3_pos	942.720733614094
RADH4_pos	929.1047792783436
RADH_pos	818.4834108404959
RAHY_pos	1626.8523193685814
RAI1_neg	2191.946811270581
RAI1_pos	2191.946811270581
RAI2_neg	2191.946811270581
RAI2_pos	2191.946811270581
RAI3_neg	929.1047792783435
RAI3_pos	1200.8608771188476
RAI4_neg	1682.9858771188474
RAI4_pos	1666.9145531336183
RAtn3_neg	0.0
RAtn3_pos	1200.860877118848
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3379.2268853295336
RBK_D_pos	0.0
RBK_pos	5627.1784041294195
RBTt_pos	6419.610382957851
RDH1_neg	444.1104868508192
RDH1_pos	2191.946811270581
RDH1a_pos	444.1104868508192
RDH2_neg	515.2811545538352
RDH2_pos	2191.946811270581
RDH2a_pos	515.2811545538352
RDH3_neg	515.2811545538352
RDH3_pos	2191.946811270581
RDH3a_pos	515.2811545538352
RDH4_neg	0.0
RDH4_pos	929.1047792783435
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5282.359875543181
RE0344C_pos	3234.838433306352
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12213.73616596589
RE0383C_pos	5318.7837817966365
RE0452M_neg	7637.515508613321
RE0452M_pos	29876.242504988713
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1146.4160396604218
RE0453C_pos	1146.4160396604218
RE0453M_neg	9497.058922858365
RE0453M_pos	29291.44092406755
RE0453N_neg	297.94864634424295
RE0453N_pos	297.94864634424295
RE0456M_neg	9070.518978083568
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.058114007331966
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12646.526066441153
RE0566C_neg	0.0
RE0566C_pos	12646.52606644115
RE0567C_neg	0.0
RE0567C_pos	12646.52606644115
RE0568C_neg	0.0
RE0568C_pos	12646.52606644115
RE0569C_pos	0.0
RE0569E_pos	5.257461644586166
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11448.765864629106
RE0577C_pos	3243.4949368255852
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5047.7909257464225
RE0583C_pos	7115.628805160797
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	15745.903846178677
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24410.62448885967
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	32854.531745279804
RE0690X_pos	0.0
RE0691C_neg	31723.94095462358
RE0691C_pos	4021.338784655181
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.8435306058866185
RE0702E_pos	15.547418087911087
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17560.485869736556
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24410.624488859667
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	286.58109166773045
RE0830N_pos	286.58109166773045
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	7962.331793306561
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	7962.331793306561
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.1069287551637528
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.357263699430009
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.751004832798765
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.5660251469428905
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.288152155270026
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.1069287551637528
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7962.331793306562
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7160.0932570584855
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1224.3317795017608
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	48.60841713929818
RE1266C_pos	0.0
RE1303C_pos	7502.949172549535
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3684.770888292759
RE1342C_pos	1252.4523495630895
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7166.902180888538
RE1447M_neg	0.0
RE1447M_pos	2405.9035908275264
RE1447N_neg	3800.0
RE1447N_pos	9870.354060062387
RE1448N_neg	3045.037512170167
RE1448N_pos	9870.354060062387
RE1448R_neg	0.0
RE1448R_pos	7166.902180888538
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	23.058114007331984
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	23.05811400733196
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2907.9458957693596
RE1518M_pos	23.226750740521716
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2907.945895769359
RE1519M_pos	23.226750740521723
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	23.058114007331962
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5493.273393706929
RE1521M_pos	23.058114007331962
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	23.058114007331973
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	23.058114007331966
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	23.058114007331973
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5493.27339370693
RE1526M_pos	23.058114007331966
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	23.058114007331977
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1206.8887059171943
RE1530C_pos	4244.5273218522225
RE1530M_neg	22867.141186625744
RE1530M_pos	1929.7029222393392
RE1531M_neg	0.0
RE1531M_pos	23.05811400733197
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	23.058114007331973
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5493.27339370693
RE1533M_pos	23.058114007331962
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	23.05811400733197
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5493.27339370693
RE1573M_pos	23.058114007331962
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
RE1582R_pos	0.0
RE1587C_pos	0.0
RE1587L_pos	0.0
RE1587R_pos	0.0
RE1627C_neg	0.0
RE1627C_pos	0.0
RE1628C_neg	0.0
RE1628C_pos	0.0
RE1629C_neg	0.0
RE1629C_pos	0.0
RE1630C_neg	0.0
RE1630C_pos	0.0
RE1630R_neg	0.0
RE1630R_pos	0.0
RE1631C_neg	0.0
RE1631C_pos	0.0
RE1632C_pos	0.0
RE1632R_pos	0.0
RE1635C_neg	0.0
RE1635C_pos	0.0
RE1635M_neg	0.0
RE1635M_pos	0.0
RE1635R_neg	0.0
RE1635R_pos	0.0
RE1635X_neg	0.0
RE1635X_pos	0.0
RE1651C_neg	0.0
RE1651C_pos	0.0
RE1653C_neg	0.0
RE1653C_pos	0.0
RE1691M_neg	0.0
RE1691M_pos	11.953186058054639
RE1699C_pos	0.0
RE1700C_pos	0.0
RE1701C_pos	0.0
RE1702C_pos	0.0
RE1709C_neg	2850.0
RE1709C_pos	2850.0
RE1709N_neg	286.58109166773045
RE1709N_pos	286.58109166773045
RE1711C_neg	0.0
RE1711C_pos	0.0
RE1711M_neg	0.0
RE1711M_pos	0.0
RE1796C_neg	0.0
RE1796C_pos	0.0
RE1796M_neg	2191.4237092551484
RE1796M_pos	55941.56237411684
RE1796R_neg	517.3929932437587
RE1796R_pos	11483.83865508817
RE1803C_pos	0.0
RE1804C_neg	0.0
RE1804C_pos	67448.90541119601
RE1804M_neg	6774.905015085159
RE1804M_pos	65701.1943180042
RE1806C_pos	0.0
RE1806R_pos	0.0
RE1807C_neg	1233.0480575887068
RE1807C_pos	1218.7292245097867
RE1807M_neg	6867.926155159898
RE1807M_pos	65701.19431800421
RE1808R_pos	0.0
RE1809C_pos	0.0
RE1809R_pos	0.0
RE1810M_neg	66287.75343591192
RE1810M_pos	11140.546681880658
RE1811C_pos	0.0
RE1811R_pos	0.0
RE1812C_pos	0.0
RE1812R_pos	0.0
RE1815C_neg	0.0
RE1815C_pos	0.0
RE1815M_neg	0.0
RE1815M_pos	0.0
RE1815R_neg	0.0
RE1815R_pos	0.0
RE1815X_neg	0.0
RE1815X_pos	0.0
RE1816C_neg	0.0
RE1816C_pos	0.0
RE1816M_neg	0.0
RE1816M_pos	0.0
RE1816R_neg	0.0
RE1816R_pos	0.0
RE1816X_neg	0.0
RE1816X_pos	0.0
RE1817C_neg	0.0
RE1817C_pos	0.0
RE1817M_neg	0.0
RE1817M_pos	0.0
RE1817R_neg	0.0
RE1817R_pos	0.0
RE1817X_neg	0.0
RE1817X_pos	0.0
RE1818C_neg	0.0
RE1818C_pos	0.0
RE1818M_neg	0.0
RE1818M_pos	0.0
RE1818R_neg	0.0
RE1818R_pos	0.0
RE1818X_neg	0.0
RE1818X_pos	0.0
RE1819C_neg	0.0
RE1819C_pos	0.0
RE1819M_neg	0.0
RE1819M_pos	0.0
RE1819X_neg	0.0
RE1819X_pos	0.0
RE1826C_pos	67448.90541119603
RE1826M_pos	0.0
RE1827C_neg	0.0
RE1827C_pos	0.0
RE1827M_neg	0.0
RE1827M_pos	0.0
RE1828C_pos	0.0
RE1828M_pos	0.0
RE1829C_neg	0.0
RE1829C_pos	0.0
RE1829M_neg	0.0
RE1829M_pos	0.0
RE1830C_neg	0.0
RE1830C_pos	0.0
RE1830M_neg	0.0
RE1830M_pos	0.0
RE1834C_pos	7234.5603717282875
RE1834M_neg	0.0
RE1834M_pos	0.0
RE1834X_neg	0.0
RE1834X_pos	0.0
RE1835C_pos	3241.2517018566996
RE1835M_neg	0.0
RE1835M_pos	0.0
RE1835X_neg	0.0
RE1835X_pos	0.0
RE1836C_neg	0.0
RE1836C_pos	0.0
RE1836M_neg	0.0
RE1836M_pos	0.0
RE1836X_pos	15852.17001640356
RE1845C_neg	3250.982440410739
RE1845C_pos	4200.9824404107385
RE1845X_neg	4200.9824404107385
RE1845X_pos	3250.982440410739
RE1846C_neg	0.0
RE1846C_pos	0.0
RE1846X_neg	0.0
RE1846X_pos	0.0
RE1860C_neg	0.0
RE1860C_pos	0.0
RE1860E_neg	4.403615981776371
RE1860E_pos	4.512726614404985
RE1897C_neg	4021.338784655181
RE1897C_pos	31723.94095462358
RE1898C_neg	4021.338784655181
RE1898C_pos	31723.94095462358
RE1899C_neg	0.0
RE1899C_pos	0.0
RE1901R_neg	4750.0
RE1901R_pos	4750.0
RE1903R_neg	2850.0
RE1903R_pos	2850.0
RE1904C_pos	0.0
RE1904R_pos	0.0
RE1905C_pos	0.0
RE1905R_pos	0.0
RE1906C_pos	0.0
RE1906R_pos	0.0
RE1907C_neg	0.0
RE1907C_pos	0.0
RE1915C_neg	0.0
RE1915C_pos	0.0
RE1916C_neg	0.0
RE1916C_pos	0.0
RE1916X_neg	0.0
RE1916X_pos	0.0
RE1917C_neg	0.0
RE1917C_pos	0.0
RE1918C_neg	0.0
RE1918C_pos	0.0
RE1919C_neg	0.0
RE1919C_pos	0.0
RE1920C_pos	0.0
RE1921C_neg	0.0
RE1921C_pos	0.0
RE1922C_pos	0.0
RE1923C_pos	0.0
RE1925C_neg	0.0
RE1925C_pos	0.0
RE1927C_neg	0.0
RE1927C_pos	0.0
RE1933C_neg	0.0
RE1933C_pos	0.0
RE1938C_pos	0.0
RE1938R_pos	0.0
RE1941C_pos	0.0
RE1941R_pos	0.0
RE1942C_pos	0.0
RE1942R_pos	0.0
RE1943C_pos	0.0
RE1943R_pos	0.0
RE1944C_neg	0.0
RE1944C_pos	0.0
RE1952C_neg	0.0
RE1952C_pos	0.0
RE1952R_neg	0.0
RE1952R_pos	0.0
RE1952X_neg	0.0
RE1952X_pos	0.0
RE1954C_neg	0.0
RE1954C_pos	0.0
RE1956C_neg	0.0
RE1956C_pos	0.0
RE1956R_neg	0.0
RE1956R_pos	0.0
RE1956X_neg	0.0
RE1956X_pos	0.0
RE1957G_neg	0.0
RE1957G_pos	0.0
RE1957R_pos	7166.902180888538
RE1978C_neg	0.0
RE1978C_pos	0.0
RE2026C_neg	0.0
RE2026C_pos	0.0
RE2027C_neg	0.0
RE2027C_pos	0.0
RE2030M_neg	0.0
RE2030M_pos	0.0
RE2031M_neg	0.0
RE2031M_pos	0.0
RE2032M_neg	0.0
RE2032M_pos	0.0
RE2034C_neg	0.0
RE2034C_pos	0.0
RE2040C_neg	0.0
RE2040C_pos	0.0
RE2041C_neg	0.0
RE2041C_pos	0.0
RE2048N_pos	0.0
RE2048R_pos	0.0
RE2049C_neg	0.0
RE2049C_pos	0.0
RE2050C_pos	0.0
