	Ob.EPA.e_S153_L007_R1_001
ORETNtn_pos	1467.3373567620747
ORNALArBATtc_pos	1060.6019793760179
ORNDC_pos	11642.18483633015
ORNLEUrBATtc_pos	1060.6019793760179
ORNTArm_neg	9517.52614799212
ORNTArm_pos	26.220656575737948
ORNt3m_neg	321.6873197880013
ORNt3m_pos	321.6873197880013
ORNt4m_neg	321.6873197880013
ORNt4m_pos	321.6873197880013
ORNtiDF_pos	981.3245273315629
OROTGLUt_neg	3948.3644558935675
OROTGLUt_pos	2135.910932017433
ORPT_neg	10125.062244488867
ORPT_pos	0.0
OXAHCOtex_pos	839.0334150667642
OXAtp_pos	12395.53339991694
P45011A1m_pos	60776.31144868561
P45011B11m_pos	53943.32006349579
P45011B12m_pos	51351.32904460825
P45011B21m_pos	52904.65759621946
P45017A1r_pos	54035.09086399773
P45017A2r_pos	54035.09086399775
P45017A3r_pos	54035.09086399773
P45017A4r_pos	54035.09086399774
P45019A1r_pos	51024.46146840756
P45019A2r_pos	51160.741033457765
P4501B1r_pos	50207.984515044125
P45021A1r_pos	53943.3200634958
P45021A2r_pos	51351.32904460823
P45027A11m_pos	64345.54278496188
P45027A12m_pos	7274.50434891253
P45027A13m_pos	7274.50434891253
P45027A14m_pos	65361.9529096748
P45027A15m_pos	7086.976892944335
P45027A16m_pos	7243.122428877285
P45027A1m_pos	2199.2648450350684
P4502A6_pos	7.452421652686252
P4502C18_pos	7.897305484537792
P4502C19_pos	7.452421652686253
P4502C8_pos	7.452421652686251
P4502C92_pos	7.452421652686252
P4502C93_pos	7.452421652686251
P4502C94_pos	7.452421652686252
P4502C9_pos	7.452421652686253
P4502D6_pos	7.452421652686252
P4502E1_pos	14.004385637326438
P4502F1_pos	7.452421652686251
P45039A1r_pos	53295.49904820795
P4503A43r_pos	0.0
P4503A4_pos	0.0
P4503A5_pos	7.452421652686252
P4503A7r_pos	51810.66888740738
P45046A1r_pos	53295.49904820795
P4504B1r_pos	0.0
P4504F121r_pos	0.0
P4504F122r_pos	0.0
P4504F123r_pos	12.8778581645907
P4504F81r_pos	0.0
P4507A1r_pos	11443.06852478181
P4507B11r_pos	53526.76012994734
P4507B12r_pos	53529.2682213434
P4508B11r_pos	64490.887472390175
P4508B13r_pos	64345.54278496188
P450LTB4r_pos	0.0
P450SCC1m_neg	2199.2648450350684
P450SCC1m_pos	55578.83802679814
P5CDm_pos	1156.0059106773751
P5CR_pos	482.51250901043073
P5CRm_pos	704.8879915207648
P5CRxm_pos	552.0088031069596
PACCOAL_pos	18617.439729935013
PAFH_pos	4136.5489058377425
PAFHe_pos	6341.410496657174
PAFS_pos	4136.548905837742
PAFt_neg	6344.438259738639
PAFt_pos	6.776200199463744
PAIL45P_HStn_neg	6801.046218509229
PAIL45P_HStn_pos	7900.262774419611
PAIL4P_HStn_neg	4894.953970740898
PAIL4P_HStn_pos	5438.4900300002855
PAIL_HStn_neg	7886.28867442916
PAIL_HStn_pos	5700.0
PALFATPtc_pos	8394.33051367357
PAN4PP_pos	4068.706524671324
PAN4PPe_pos	5635.099254758339
PAPStg_neg	0.0
PAPStg_pos	37990.997902050796
PAPtg_pos	37990.99790205079
PA_HSter_neg	5508.054671515955
PA_HSter_pos	0.0
PA_HStg_neg	5508.054671515955
PA_HStg_pos	0.0
PA_HStn_neg	17106.2195644948
PA_HStn_pos	0.0
PCFLOPm_pos	10103.866650561484
PCHOLHSTDe_pos	10355.850384130796
PCHOLP_hs_pos	719.5358085178943
PCHOLPg_hs_pos	5508.054671515955
PCHOLPm_hs_pos	13340.551255164668
PCHOLPr_hs_pos	5508.054671515955
PCHOL_HSter_neg	5698.628215498821
PCHOL_HSter_pos	5508.054671515955
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5508.054671515955
PCLAD_pos	46.73422321220786
PCREATtmdiffir_pos	3633.300133119763
PCRNtc_pos	4655.674334751752
PCRNtm_pos	1554.5230790019798
PCm_pos	5389.96596698527
PCt_pos	11973.492912121123
PDE1_pos	3253.225028621448
PDE1g_pos	0.0
PDE4_pos	3253.9776387588436
PDE4g_pos	0.0
PDE4n_pos	10764.765305988774
PDHm_pos	6324.82831867896
PDX5PO_pos	4039.0330323287153
PDXPP_pos	3784.656238388485
PEAMNO_pos	18617.439729935013
PECDCHe_pos	5008.307410384289
PECGCHLe_pos	14178.435441152636
PECGONCOATr_pos	0.0
PECTCHLe_pos	15070.601663851954
PEFLIP_pos	4069.4715116403445
PEFLIPm_pos	4411.701649536136
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5596.653872713671
PEPCKm_pos	8562.578897733536
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.452421652686251
PERILLYLte_pos	0.0
PEROXx_pos	45.61116338417597
PETHCT_pos	4043.344415527272
PETOHMm_hs_pos	10103.866650561484
PETOHMr_hs_pos	5698.628215498821
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4411.701649536136
PE_HStm_pos	10103.866650561484
PEt_neg	4069.4715116403445
PEt_pos	3325.0
PFK26_pos	3227.2632953412735
PFK_pos	518.0456965383988
PGCD_pos	3409.0005438311564
PGDI_neg	2.8472941792145265
PGDI_pos	138.2994121326161
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	6.145372647995327
PGISr_pos	160.86576973004682
PGI_neg	4840.654740272379
PGI_pos	5582.835136348711
PGK_neg	3404.871431588364
PGK_pos	5000.260200456054
PGLYCP_pos	0.0
PGLYCt_neg	13441.330626494564
PGLYCt_pos	221.14422730360593
PGL_pos	6334.715944808924
PGLc_pos	31071.296057965308
PGLer_pos	11093.56331809145
PGMT_neg	3641.9227553395685
PGMT_pos	5034.912543397894
PGM_neg	3450.197717409261
PGM_pos	7948.301225887642
PGPPT_pos	13441.330626494564
PGPP_hs_pos	13441.330626494564
PGS_pos	118.73696936447374
PGSr_pos	160.86576973004682
PHACCOAGLNAC_pos	18617.439729935013
PHCDm_pos	358.8850990911804
PHCHGSm_neg	0.0
PHCHGSm_pos	1308.8850990911806
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18617.439729935013
PHEATB0tc_pos	1421.0429052815327
PHEMEe_pos	302.1633616278994
PHEMEt_pos	302.1633616278994
PHEMEtm_neg	0.0
PHEMEtm_pos	14497.844079262894
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	277.30214246229
PHEt4_pos	390.47386215952463
PHEtec_neg	390.47386215952463
PHEtec_pos	487.84483314797086
PHEyLATthc_pos	710.8274898333053
PHYCBOXL_pos	18617.439729935013
PHYHx_pos	45.61116338417595
PHYQt_pos	4907.341728288553
PHYTt_neg	0.0
PHYTt_pos	45.61116338417596
PI345P3P_pos	3267.9675340740473
PI345P3Pn_pos	9899.059786226508
PI345P5P_pos	3319.8093008265246
PI345P5Pn_pos	10700.965034419209
PI34P3Pn_pos	10700.965034419207
PI34P4Pn_pos	10700.965034419207
PI34P5K_pos	3319.8093008265246
PI34P5Kn_pos	10700.965034419209
PI3P3Pn_pos	3027.0877384898004
PI3P4K_pos	7821.281009469353
PI3P4Kn_pos	10700.965034419207
PI3P5K_pos	3659.710551048057
PI45P3K_pos	3267.9675340740464
PI45P3Kn_pos	9899.05978622651
PI45P4P_pos	4086.2886744291536
PI45P5P_pos	3301.308992928834
PI45P5Pn_pos	3800.0
PI45PLC_pos	8662.66860479442
PI45PLCn_pos	0.0
PI4P3K_pos	6722.2782135388925
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10700.965034419207
PI4P5K_pos	3301.308992928834
PI4P5Kn_pos	9747.478450330647
PI4PLC_pos	7286.626229184233
PI4PLCn_pos	17756.82747299024
PI4PP_pos	4086.288674429153
PI5P3K_pos	3305.8353061770986
PI5P3Ker_pos	0.0
PI5P4K_pos	4086.2886744291527
PI5P4Kn_pos	10146.955341076033
PIACGT_pos	50.78158434127159
PIK3_pos	4066.614558646194
PIK3er_pos	7713.457155732125
PIK3n_pos	10592.486120523037
PIK4_pos	4086.288674429153
PIK4n_pos	10546.432231821422
PIK5_pos	4420.489803517154
PIK5n_pos	10146.955341076035
PIPLC_pos	3760.776961543225
PIPLCn_pos	18403.427928996894
PIt7_neg	465.10728136613614
PIt7_pos	495.0347515999457
PIt8_neg	287.3605768546678
PIt8_pos	465.10728136613614
PIt9_neg	1067.7055551720994
PIt9_pos	1067.7055551720994
PIter_neg	341.707228459231
PIter_pos	2013.9024094864103
PItg_pos	6245.123767577137
PItn_neg	4350.523109254615
PItn_pos	5981.396455898496
PItx_neg	4487.237274868672
PItx_pos	0.0
PLA2_2_pos	10152.632966155257
PLA2_2e_pos	11617.62456073533
PLA2_pos	0.0
PMANM_neg	17014.290297891082
PMANM_pos	0.0
PMEVKc_pos	19730.196530167843
PMEVKx_pos	17960.859563050883
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	33470.9731775614
PMTCOAFABP1tc_pos	13500.6807682481
PMTCOAtx_neg	3076.192450212472
PMTCOAtx_pos	5023.329270193604
PNP_neg	7700.265154374524
PNP_pos	0.0
PNTEH_pos	14105.546257352113
PNTEHe_pos	6120.257597124267
PNTK_pos	14069.486647859852
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4075.8354949266677
PNTOt5le_pos	4089.072137007501
PNTOte_neg	2047.0551479595185
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3267.943949034656
PPA_pos	5729.791080960572
PPAer_pos	8688.907199813699
PPAm_pos	3423.408160657099
PPAn_pos	13611.335385116996
PPAt_pos	1505.431268831087
PPAtm_pos	6178.740833945208
PPBNGS_pos	14497.844079262877
PPCDC_pos	3934.3481893571393
PPCOACm_pos	4196.273284325108
PPCOAOm_pos	12392.885090164982
PPD2CSPp_pos	48.37882071540266
PPDOx_pos	1043.5794359172646
PPDOy_pos	394.551434291724
PPItm_neg	5869.89514945743
PPItm_pos	3800.3485168008383
PPItr_neg	2013.9024094864103
PPItr_pos	2013.9024094864103
PPItx_neg	6599.205043267665
PPItx_pos	4487.237274868671
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4407.1783343854495
PPM_pos	2974.3334889222183
PPNCL3_pos	14069.486647859852
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14497.844079262877
PPPGOm_pos	14497.844079262894
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20315.7691086744
PRASCS_neg	0.0
PRASCS_pos	20315.7691086744
PRDX_pos	6544.565802006786
PRDXl_pos	11956.207325393925
PRFGS_pos	20315.769108674398
PRGNLONESULT_pos	7041.6121985003165
PRGNLONEtm_neg	60776.31144868562
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54035.09086399775
PRGSTRNt_neg	60776.31144868561
PRGSTRNt_pos	6.201676978387147
PRISTANALtx_neg	0.0
PRISTANALtx_pos	45.61116338417596
PRISTCOAtcx_pos	4907.341728288553
PRISTCOAtx_neg	6893.719278046866
PRISTCOAtx_pos	4907.341728288551
PRISTtx_neg	47.52449674337018
PRISTtx_pos	6893.719278046867
PRO1x_pos	482.51250901043073
PRO1xm_pos	552.0088031069596
PROAKGOX1r_pos	0.0
PROD2_pos	1432.5125090104307
PROD2m_pos	4094.44020333612
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1431.4641554911436
PRODt2r_pos	1424.2202556643101
PROGLYPEPT1tc_pos	9263.114908387255
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9263.114908387257
PROIMINOtc_pos	1478.8309635316857
PROSTGD2t_neg	703.7819648808565
PROSTGD2t_pos	703.7819648808565
PROSTGE1t3_pos	3486.646567094565
PROSTGE1t_neg	703.7819648808565
PROSTGE1t_pos	703.7819648808565
PROSTGE2t2_neg	381.82538185625737
PROSTGE2t2_pos	384.2400151318686
PROSTGE2t3_pos	3406.5287988048435
PROSTGE2t_neg	384.2400151318686
PROSTGE2t_pos	381.82538185625737
PROSTGF2t_neg	570.3363404840599
PROSTGF2t_pos	570.3363404840599
PROSTGH2t_neg	1466.2924585177204
PROSTGH2t_pos	1466.2924585177204
PROSTGI2t_neg	1466.2924585177204
PROSTGI2t_pos	1466.2924585177204
PROSTGI2tr_neg	160.86576973004685
PROSTGI2tr_pos	6.145372647995327
PRO_Dtde_neg	1431.4641554911436
PRO_Dtde_pos	1424.2202556643101
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	422.3065795201619
PROt2r_pos	965.7535546016654
PROt4_2_r_neg	1114.956787225808
PROt4_2_r_pos	1238.804491007394
PROt4_pos	422.3065795201618
PRPNCOAHYDm_pos	12386.73551688069
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4155.482790331205
PRPPS_pos	3794.2216040995404
PSDm_hs_pos	18218.223540775096
PSERT_pos	3409.0005438311564
PSFLIP_pos	4411.701649536135
PSFLIPm_pos	18218.223540775096
PSP_L_pos	3409.0005438311564
PSSA1_hs_neg	719.5358085178943
PSSA1_hs_pos	4029.018136704091
PSSA2_hs_neg	16165.59235911476
PSSA2_hs_pos	4043.344415527272
PSYGCHe_pos	13609.626281136685
PSYTCHe_pos	14632.949295799765
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4411.701649536135
PSt3_pos	6.358045899015414
PTCRTD_neg	14042.90249750586
PTCRTD_pos	15.161901502337564
PTDCACRNCPT1_pos	28.37882603261676
PTDCACRNCPT2_pos	28.37882603261676
PTDCACRNt_pos	28.37882603261676
PTDCAt_neg	0.0
PTDCAt_pos	28.378826032616768
PTE2x_pos	0.0
PTE3x_pos	6526.602115275335
PTE4x_pos	6599.205043267664
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3232.5665694932522
PTPATe_neg	12956.982333952335
PTPATe_pos	22255.12513157518
PTRCAT1_pos	0.0
PTRCOX1_pos	12265.050629227493
PUNP1_neg	6082.177005424751
PUNP1_pos	2975.7641036593886
PUNP2_neg	6571.027685202508
PUNP2_pos	5245.170128856045
PUNP3_neg	7931.939853709643
PUNP3_pos	1479.3702223111934
PUNP4_neg	7214.83471699394
PUNP4_pos	6296.232006824007
PUNP5_neg	4723.768044999853
PUNP5_pos	3607.995867787027
PUNP6_neg	0.0
PUNP6_pos	7470.506140155892
PUNP7_neg	1479.3702223111934
PUNP7_pos	3860.754625463219
PVD3_neg	10861.761828895298
PVD3_pos	75701.73248090832
PYAM5POr_pos	4039.0330323287153
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3784.656238388485
PYDAMtr_neg	0.0
PYDAMtr_pos	10066.252284514305
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	7938.985676291397
PYDXK_pos	3784.656238388484
PYDXNK_pos	3784.6562383884843
PYDXNtr_neg	0.0
PYDXNtr_pos	9029.949647069305
PYDXPP_pos	3784.656238388485
PYDXtr_neg	0.0
PYDXtr_pos	7814.521240288949
PYK_pos	376.5285037799284
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	7836.510026076729
PYNP2r_pos	5070.528556915475
PYRt2m_neg	1237.2897718969425
PYRt2m_pos	1237.2897718969425
PYRt2p_neg	2524.8247854085093
PYRt2p_pos	2524.8247854085093
PYRt2r_neg	381.272294965861
PYRt2r_pos	381.272294965861
Q10H2e_neg	0.0
Q10H2e_pos	5511.990345176934
QUILSYN_pos	0.0
RADH2_pos	810.9972430799977
RADH3_pos	937.1264904145497
RADH4_pos	924.1165868131368
RADH_pos	812.029013693301
RAHY_pos	1620.3731647301338
RAI1_neg	2178.2448600915377
RAI1_pos	2178.2448600915377
RAI2_neg	2178.2448600915377
RAI2_pos	2178.2448600915377
RAI3_neg	924.1165868131368
RAI3_pos	1193.9302202442027
RAI4_neg	1676.0552202442022
RAI4_pos	1660.1873567620746
RAtn3_neg	0.0
RAtn3_pos	1193.930220244203
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3318.88522526813
RBK_D_pos	0.0
RBK_pos	5520.108248575925
RBTt_pos	6387.881662871137
RDH1_neg	412.72101864001775
RDH1_pos	2178.2448600915377
RDH1a_pos	412.72101864001786
RDH2_neg	481.85880688972145
RDH2_pos	2178.2448600915377
RDH2a_pos	481.85880688972145
RDH3_neg	481.85880688972145
RDH3_pos	2178.2448600915377
RDH3a_pos	481.85880688972145
RDH4_neg	0.0
RDH4_pos	924.1165868131368
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5246.042601056189
RE0344C_pos	3162.5224087478055
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12252.208624500066
RE0383C_pos	5308.175478903547
RE0452M_neg	7552.484393418276
RE0452M_pos	29550.764093734513
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1143.7671696112257
RE0453C_pos	1143.7671696112257
RE0453M_neg	9327.430410601413
RE0453M_pos	28910.5469004864
RE0453N_neg	293.78326287057223
RE0453N_pos	293.78326287057223
RE0456M_neg	8875.449024051502
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	22.878796728287703
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12502.111178284365
RE0566C_neg	0.0
RE0566C_pos	12502.111178284365
RE0567C_neg	0.0
RE0567C_pos	12502.111178284365
RE0568C_neg	0.0
RE0568C_pos	12502.111178284365
RE0569C_pos	0.0
RE0569E_pos	5.25636752449375
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11377.78076803729
RE0577C_pos	3176.637039699121
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5015.357924811606
RE0583C_pos	7055.476602698467
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	15767.350847247599
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24467.193647348533
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	33091.74895505372
RE0690X_pos	0.0
RE0691C_neg	31676.351261663127
RE0691C_pos	4021.4782682805007
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.788275415092335
RE0702E_pos	15.430956243594705
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17706.539240363796
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24467.193647348533
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	286.13204098005156
RE0830N_pos	286.13204098005156
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	7854.686126823003
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	7854.686126823004
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.105497938056476
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.353046554271717
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.742645848645724
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.51756386355737
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.274295821178498
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.105497938056476
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7854.686126823006
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7041.612198500316
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1225.1100928184671
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	48.37882071540266
RE1266C_pos	0.0
RE1303C_pos	7469.522123392836
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3645.90084682216
RE1342C_pos	1250.9719983744594
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7087.768470997324
RE1447M_neg	0.0
RE1447M_pos	2382.846784760029
RE1447N_neg	3800.0
RE1447N_pos	9799.935481186078
RE1448N_neg	3027.0877384898004
RE1448N_pos	9799.935481186078
RE1448R_neg	0.0
RE1448R_pos	7087.768470997324
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	22.878796728287693
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	22.878796728287693
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2844.9393131345564
RE1518M_pos	23.042741916951634
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2844.9393131345564
RE1519M_pos	23.042741916951634
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	22.8787967282877
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5437.246113543916
RE1521M_pos	22.878796728287707
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	22.878796728287703
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	22.878796728287707
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	22.878796728287696
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5437.246113543916
RE1526M_pos	22.8787967282877
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	22.878796728287707
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1214.2105105382739
RE1530C_pos	4166.0068128638095
RE1530M_neg	22605.03073101671
RE1530M_pos	1892.6395739444238
RE1531M_neg	0.0
RE1531M_pos	22.878796728287696
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	22.8787967282877
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5437.246113543916
RE1533M_pos	22.878796728287696
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	22.878796728287707
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5437.246113543916
RE1573M_pos	22.8787967282877
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
RE1582R_pos	0.0
RE1587C_pos	0.0
RE1587L_pos	0.0
RE1587R_pos	0.0
RE1627C_neg	0.0
RE1627C_pos	0.0
RE1628C_neg	0.0
RE1628C_pos	0.0
RE1629C_neg	0.0
RE1629C_pos	0.0
RE1630C_neg	0.0
RE1630C_pos	0.0
RE1630R_neg	0.0
RE1630R_pos	0.0
RE1631C_neg	0.0
RE1631C_pos	0.0
RE1632C_pos	0.0
RE1632R_pos	0.0
RE1635C_neg	0.0
RE1635C_pos	0.0
RE1635M_neg	0.0
RE1635M_pos	0.0
RE1635R_neg	0.0
RE1635R_pos	0.0
RE1635X_neg	0.0
RE1635X_pos	0.0
RE1651C_neg	0.0
RE1651C_pos	0.0
RE1653C_neg	0.0
