	Treg_Lymph_Treg7_L2	Tcon_Spleen_Tcon1_L2	Treg_Spleen_Treg1_L1	Treg_Spleen_Treg4_L2	exTreg_Spleen_exTreg7_L2
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCGALGBSIDEte_pos	0.0	0.0	0.0	0.0	0.0
FUCGALGBSIDEte_neg	0.0	0.0	0.0	0.0	0.0
FUCGALGBSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
FUCGALGBSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
FUCtly_pos	0.0	0.0	0.0	0.0	0.0
FUM_pos	0.0	0.0	0.0	0.0	0.0
FUM_neg	0.0	0.0	0.0	0.0	0.0
FUMAC_pos	2.3784558847638766	0.9861522915521	2.963356231552386	2.836131001893842	2.6941047275693393
FUMm_pos	0.0	0.0	0.0	0.0	0.0
FUMm_neg	0.0	0.0	0.0	0.0	0.0
FUMSO3tm_pos	0.0	0.0	0.0	0.0	0.0
FUMSO3tm_neg	0.0	0.0	0.0	0.0	0.0
FUMSO4tm_pos	0.0	0.0	0.0	0.0	0.0
FUMSO4tm_neg	0.0	0.0	0.0	0.0	0.0
FUMtm_pos	0.0	0.0	0.0	0.0	0.0
FUMtm_neg	0.0	0.0	0.0	0.0	0.0
FUMTSULtm_pos	0.0	0.0	0.0	0.0	0.0
FUMTSULtm_neg	0.0	0.0	0.0	0.0	0.0
FUT11g_pos	0.0	0.0	0.0	0.0	1.199879478204986
FUT12g_pos	0.0	0.0	0.0	0.0	1.199879478204986
FUT14g_pos	0.0	0.0	0.0	0.0	1.199879478204986
FUT15g_pos	0.0	0.0	0.0	0.0	1.199879478204986
FUT16g_pos	0.0	0.0	0.0	0.0	1.199879478204986
FUT17g_pos	0.0	0.0	0.0	0.0	1.199879478204986
FUT18g_pos	0.0	0.0	0.0	0.0	1.199879478204986
FUT31g_pos	0.0	0.0	0.0	0.0	0.0
FUT32g_pos	0.0	0.0	0.0	0.0	0.0
FUT33g_pos	0.0	0.0	0.0	0.0	0.0
FUT34g_pos	0.0	0.0	0.0	0.0	0.0
FUT35g_pos	0.0	0.0	0.0	0.0	0.0
FUT910g_pos	0.008124120080517853	0.0	0.0	0.0	0.0
FUT911g_pos	0.008124120080517853	0.0	0.0	0.0	0.0
FUT91g_pos	0.008124120080517853	0.0	0.0	0.0	0.0
FUT92g_pos	0.008124120080517853	0.0	0.0	0.0	0.0
FUT93g_pos	0.008124120080517853	0.0	0.0	0.0	0.0
FUT94g_pos	0.008124120080517853	0.0	0.0	0.0	0.0
FUT95g_pos	0.008124120080517853	0.0	0.0	0.0	0.0
FUT96g_pos	0.008124120080517853	0.0	0.0	0.0	0.0
FUT97g_pos	0.008124120080517853	0.0	0.0	0.0	0.0
FUT98g_pos	0.008124120080517853	0.0	0.0	0.0	0.0
FUT99g_pos	0.008124120080517853	0.0	0.0	0.0	0.0
G12MT1_L_pos	0.0	0.0	0.0	0.0	0.0
G12MT1_U_pos	0.0	0.0	0.0	0.0	0.0
G12MT2_L_pos	0.0	0.0	0.0	0.0	0.0
G12MT2_U_pos	0.0	0.0	0.0	0.0	0.0
G13MT_L_pos	4.720512922983768	4.552209605086392	4.838466071634049	4.776017286867465	4.336155108717274
G13MT_U_pos	4.720512922983768	4.552209605086392	4.838466071634049	4.776017286867465	4.336155108717274
G14T10g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T11g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T12g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T13g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T14g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T15g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T16g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T17g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T18g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T19g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T20g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T21g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T2g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T3g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T4g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T5g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T6g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T7g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T8g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14T9g_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G14Tg_pos	7.286562224340795	7.250125008807281	7.1519056419557065	7.154193961833436	6.300837250775582
G16MT_L_pos	0.0	0.0	0.0	0.0	0.0
G16MT_U_pos	0.0	0.0	0.0	0.0	0.0
G1M6MASNB1terg_pos	0.0	0.0	0.0	0.0	0.0
G1M7MASNBterg_pos	0.0	0.0	0.0	0.0	0.0
G1M7MASNCterg_pos	0.0	0.0	0.0	0.0	0.0
G1M8MASNterg_pos	0.0	0.0	0.0	0.0	0.0
G1PTT_pos	0.0	0.0	0.0	0.0	0.0
G2M8MASNterg_pos	0.0	0.0	0.0	0.0	0.0
G3M8MASNterg_pos	0.0	0.0	0.0	0.0	0.0
G3PD1_pos	0.0	0.0	0.0	0.0	0.0
G3PD1_neg	0.0	0.0	0.0	0.0	0.0
G3PD2m_pos	0.0	0.0	0.0	0.0	0.0
G5SADrm_pos	0.0	0.0	0.0	0.0	0.0
G5SADrm_neg	0.0	0.0	0.0	0.0	0.0
G5SADs_pos	0.0	0.0	0.0	0.0	0.0
G5SDym_pos	0.0	0.0	0.0	0.0	0.0
G6PDA_pos	6.541786308117656	6.183172984825397	6.678188672602731	6.486629644705116	6.2306924667446015
G6PDH1rer_pos	0.0	0.0	0.0	0.0	0.0
G6PDH1rer_neg	0.0	0.0	0.0	0.0	0.0
G6PDH2r_pos	4.62544883181782	4.486600257259933	4.709298177314764	4.645370470992109	4.859782458188048
G6PDH2r_neg	4.62544883181782	4.486600257259933	4.709298177314764	4.645370470992109	4.859782458188048
G6PDH2rer_pos	4.62544883181782	4.486600257259933	4.709298177314764	4.645370470992109	4.859782458188048
G6PDH2rer_neg	4.62544883181782	4.486600257259933	4.709298177314764	4.645370470992109	4.859782458188048
G6PPer_pos	6.7296518007555255	5.915553062502049	6.518171104151647	6.589824330137124	5.871700601259367
G6Pter_pos	6.105718056066028	6.04172333135929	6.09956785740397	6.107704518370966	6.071855320617097
G6Pter_neg	6.105718056066028	6.04172333135929	6.09956785740397	6.107704518370966	6.071855320617097
GABAVESSEC_pos	0.0	0.0	0.0	0.0	0.0
GACMTRc_pos	2.0052583641933963	1.6182419244473554	2.257993575615734	0.7161877460413925	2.712683994535128
GACMTRc_neg	2.0052583641933963	1.6182419244473554	2.257993575615734	0.7161877460413925	2.712683994535128
GACPAILter_pos	0.0	0.0	0.0	0.0	0.0
GAL3ST11_pos	0.09587373883455198	0.0	0.0	0.0	0.15948045140738834
GAL3ST12_pos	0.09587373883455198	0.0	0.0	0.0	0.15948045140738834
GALACGLCGALGBSIDEte_pos	0.0	0.0	0.0	0.0	0.0
GALACGLCGALGBSIDEte_neg	0.0	0.0	0.0	0.0	0.0
GALACGLCGALGBSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
GALACGLCGALGBSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
GALASE10ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE11ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE12ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE13ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE14ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE15ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE16ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE17ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE18ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE19ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE1ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE20ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE3ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE4ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE5ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE6ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE7ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE8ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALASE9ly_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GALC_pos	0.0	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
GALGALGALTHCRMte_pos	0.0	0.0	0.0	0.0	0.0
GALGALGALTHCRMte_neg	0.0	0.0	0.0	0.0	0.0
GALGALGALTHCRMtg_pos	0.0	0.0	0.0	0.0	0.0
GALGALGALTHCRMtg_neg	0.0	0.0	0.0	0.0	0.0
GALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
GALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
GALGLUSIDEtl_pos	0.0	0.0	0.0	0.0	0.0
GALGLUSIDEtl_neg	0.0	0.0	0.0	0.0	0.0
GALGT1_pos	9.637918164920485	9.727707697330048	9.70468069787872	9.554211796458757	9.802602506791223
GALGT2_pos	9.637918164920485	9.727707697330048	9.70468069787872	9.554211796458757	9.802602506791223
GALGT3_pos	9.637918164920485	9.727707697330048	9.70468069787872	9.554211796458757	9.802602506791223
GALGT4_pos	9.637918164920485	9.727707697330048	9.70468069787872	9.554211796458757	9.802602506791223
GALK_pos	7.824459152835653	7.206891657997433	7.122463763571724	7.358160390530925	7.681818060863991
GALNACT1g_pos	3.208773594607584	2.958867319232944	3.071122406478219	2.6988588862173857	2.3768088645573644
GALNACT2g_pos	3.3916428593037153	3.2286984383531103	3.2753674242218374	2.905782102935688	2.5283710460221904
GALNACT3g_pos	3.3916428593037153	3.2286984383531103	3.2753674242218374	2.905782102935688	2.5283710460221904
GALNACT4g_pos	3.3916428593037153	3.2286984383531103	3.2753674242218374	2.905782102935688	2.5283710460221904
GALNACT5g_pos	3.391642859303716	3.2286984383531103	3.2753674242218374	2.905782102935688	2.5283710460221904
GALNTg_pos	6.922858539326573	7.125077918036375	6.942747996289236	6.844014017433337	6.3435256758613185
GALOR_pos	8.537866870274595	8.465172347513287	8.572731599032323	8.515571157944047	8.892571411324619
GALOR_neg	8.537866870274595	8.465172347513287	8.572731599032323	8.515571157944047	8.892571411324619
GALSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
GALSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
GALSIDEtl_pos	0.0	0.0	0.0	0.0	0.0
GALSIDEtl_neg	0.0	0.0	0.0	0.0	0.0
GALT_pos	6.933978720294523	6.936937259515803	6.962825350291854	6.8192836749784576	6.797027757600282
GALT_neg	6.933978720294523	6.936937259515803	6.962825350291854	6.8192836749784576	6.797027757600282
GALt1r_pos	5.963536848841511	5.416286595896799	5.843293363203567	5.782280382960762	5.770135629519097
GALt1r_neg	5.963536848841511	5.416286595896799	5.843293363203567	5.782280382960762	5.770135629519097
GALt2_2_pos	0.0	0.0	0.0	0.0	0.0
GALt2_2_neg	0.0	0.0	0.0	0.0	0.0
GALT2g_pos	6.642440181973084	6.444918825501828	6.673678129290984	6.350562938954708	6.916974240633293
GALt4_pos	0.5165684627369125	0.9016851291963918	0.08602531645649367	0.9338175772656772	0.22083443718195897
GALt4_neg	0.5165684627369125	0.9016851291963918	0.08602531645649367	0.9338175772656772	0.22083443718195897
GALTg_pos	5.9283711751326855	5.997508897730372	5.971815535069431	5.913801134686978	5.864553172336373
GALtly_pos	0.0	0.0	0.0	0.0	0.0
GALU_pos	3.9272319111964493	3.405847512627795	3.910129056506325	3.7830393313984967	3.0082025367889664
GALU_neg	3.9272319111964493	3.405847512627795	3.910129056506325	3.7830393313984967	3.0082025367889664
GAMt1r_pos	4.555924050692003	4.185353112308808	4.261662128740413	4.47485419028279	4.434820039220338
GAMt1r_neg	4.555924050692003	4.185353112308808	4.261662128740413	4.47485419028279	4.434820039220338
GAMYe_pos	0.01104426087864604	0.0	0.04972748777602346	0.0	0.024928948032378433
GAO1_pos	2.6097732850394357	2.526877243239966	2.374731256572887	2.33055880530472	2.335676970269884
GAO1g_pos	2.6097732850394357	2.526877243239966	2.374731256572887	2.33055880530472	2.335676970269884
GAO2_pos	2.6097732850394357	2.526877243239966	2.374731256572887	2.33055880530472	2.335676970269884
GAO2g_pos	2.6097732850394357	2.526877243239966	2.374731256572887	2.33055880530472	2.335676970269884
GAPD_pos	0.30168446955376155	0.24186468294152536	0.0986353852930347	0.2610902033597286	0.569063275286
GAPD_neg	0.30168446955376155	0.24186468294152536	0.0986353852930347	0.2610902033597286	0.569063275286
GARFT_pos	4.986954940784601	4.933195728383187	4.767453272925957	4.904204039036789	4.403714943703726
GARFT_neg	4.986954940784601	4.933195728383187	4.767453272925957	4.904204039036789	4.403714943703726
GASNASE2ly_pos	5.075888438373657	5.1530961144532395	4.975468317858088	4.966941149744363	4.959333968873509
GASNASE3ly_pos	5.075888438373657	5.1530961144532395	4.975468317858088	4.966941149744363	4.959333968873509
GASNASEly_pos	5.075888438373657	5.1530961144532395	4.975468317858088	4.966941149744363	4.959333968873509
GBA_pos	7.48538766938359	7.13071101809574	7.385652811212298	7.306735267554133	7.574623212682186
GBAl_pos	7.48538766938359	7.13071101809574	7.385652811212298	7.306735267554133	7.574623212682186
GBGT1_pos	0.0	0.0	0.4290139743702221	0.6223717830480313	0.0
GBSIDEte_pos	0.0	0.0	0.0	0.0	0.0
GBSIDEte_neg	0.0	0.0	0.0	0.0	0.0
GBSIDEtl_pos	0.0	0.0	0.0	0.0	0.0
GBSIDEtl_neg	0.0	0.0	0.0	0.0	0.0
GCALDD_pos	0.21281156179778338	0.2085808256337265	1.394089098925844	1.9993361108921757	1.4453906852274718
GCALDDm_pos	0.0	0.0	0.0	0.0	0.0
GCC2am_pos	0.0	0.0	0.0	0.0	0.0
GCC2am_neg	0.0	0.0	0.0	0.0	0.0
GCC2bim_pos	0.0	0.0	0.0	0.0	0.0
GCC2cm_pos	0.0	0.0	0.0	0.0	0.0
GCC2cm_neg	0.0	0.0	0.0	0.0	0.0
GCCam_pos	0.0	0.0	0.0	0.0	0.0
GCCam_neg	0.0	0.0	0.0	0.0	0.0
GCCbim_pos	0.0	0.0	0.0	0.0	0.0
GCCcm_pos	0.0	0.0	0.0	0.0	0.0
GCCcm_neg	0.0	0.0	0.0	0.0	0.0
GCHOLAt_pos	0.0	0.0	0.0	0.0	0.0
GCHOLAt_neg	0.0	0.0	0.0	0.0	0.0
GCHOLAt2_pos	1.488443034366571	2.7015715304304257	1.9219335376810032	1.5631735078388593	1.2186387607118174
GCHOLAt3_pos	1.1751045267820572	0.6735342633005076	1.9890198787206572	2.0282989221313614	0.9883806104073681
GCHOLAte_pos	0.0	0.0	0.0	0.0	0.0
GCHOLAte_neg	0.0	0.0	0.0	0.0	0.0
GCHOLAtx_pos	0.0	0.0	0.0	0.0	0.0
GCHOLAtx_neg	0.0	0.0	0.0	0.0	0.0
GCNTg_pos	0.10382355964638364	0.13800525304675315	0.12109861055842691	0.013058122817681185	0.0259258661768087
GD1B2te_pos	0.0	0.0	0.0	0.0	0.0
GD1B2te_neg	0.0	0.0	0.0	0.0	0.0
GD1B2tg_pos	0.0	0.0	0.0	0.0	0.0
GD1B2tg_neg	0.0	0.0	0.0	0.0	0.0
GD1Cte_pos	0.0	0.0	0.0	0.0	0.0
GD1Cte_neg	0.0	0.0	0.0	0.0	0.0
GD1Ctg_pos	0.0	0.0	0.0	0.0	0.0
GD1Ctg_neg	0.0	0.0	0.0	0.0	0.0
GDPFUCtg_pos	7.301115838545935	7.347219484716137	7.261115407076048	7.382326974156429	6.814844311879568
GDPFUCtg_neg	7.301115838545935	7.347219484716137	7.261115407076048	7.382326974156429	6.814844311879568
GDPtg_pos	0.0	0.0	0.0	0.0	0.0
GDPtg_neg	0.0	0.0	0.0	0.0	0.0
GF6PTA_pos	3.197307893957147	2.7935828386846624	3.320807156233828	3.010025156282414	2.6880933214938403
GFUCS_pos	0.0	0.0	0.0	0.0	0.0
GGH_10FTHF5GLUe_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_10FTHF5GLUl_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_10FTHF6GLUe_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_10FTHF6GLUl_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_10FTHF7GLUe_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_10FTHF7GLUl_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_5DHFe_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_5DHFl_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_5THFe_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_5THFl_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_6DHFe_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_6DHFl_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_6THFe_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_6THFl_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_7DHFe_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_7DHFl_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_7THFe_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGH_7THFl_pos	3.7625144800424817	3.652870361343839	4.118909282432343	3.9457101395067458	3.988733305911777
GGLUCT_pos	0.0	0.0	0.0	0.0	0.0
GGNG_pos	5.073410643764495	4.6734390562572425	5.207345493074274	5.229810781915878	5.08492768383629
GGT_L_pos	0.0	0.0	0.0	0.0	0.0
GGT_U_pos	0.0	0.0	0.0	0.0	0.0
GGT5r_pos	1.235356390300738	4.34222957552003	2.1344301166910347	2.781412278708464	0.9422851474846142
GGT5r_neg	1.235356390300738	4.34222957552003	2.1344301166910347	2.781412278708464	0.9422851474846142
GGT6_pos	0.0	0.0	0.0	0.0	0.0
GGT6_neg	0.0	0.0	0.0	0.0	0.0
GHMT2r_pos	0.0	0.0	0.0	0.0	0.0
GHMT2r_neg	0.0	0.0	0.0	0.0	0.0
GHMT2rm_pos	0.0	0.0	0.0	0.0	0.0
GHMT2rm_neg	0.0	0.0	0.0	0.0	0.0
GHMT3_pos	0.0	0.0	0.0	0.0	0.0
GHMT3m_pos	0.0	0.0	0.0	0.0	0.0
GK1_pos	6.641215088275126	6.765233238005787	6.486435515021774	6.686216400337768	7.121941525285106
GK1_neg	6.641215088275126	6.765233238005787	6.486435515021774	6.686216400337768	7.121941525285106
GK1m_pos	6.641215088275126	6.765233238005787	6.486435515021774	6.686216400337768	7.121941525285106
GK1m_neg	6.641215088275126	6.765233238005787	6.486435515021774	6.686216400337768	7.121941525285106
GLACO_pos	0.21281156179778338	0.2085808256337265	1.394089098925844	1.9993361108921757	1.4453906852274718
GLACOm_pos	0.0	0.0	0.0	0.0	0.0
GLACter_pos	0.0	0.0	0.0	0.0	0.0
GLACter_neg	0.0	0.0	0.0	0.0	0.0
GLAl_pos	3.4334824291388037	3.376966691631321	3.2353148390596274	2.752804571169631	3.0858653047512994
GLB1_pos	6.486814391733037	6.418910450759086	6.386073682971038	6.239544071631413	6.314535903288706
GLBRAN_pos	1.2215616434610677	1.069158735306292	1.1351961768828134	1.240401859948126	0.9889352524616318
GLCAASE1ly_pos	5.2572863797573754	5.083481372686355	5.338544919001718	5.263185712564027	5.199742732112186
GLCAASE4ly_pos	5.2572863797573754	5.083481372686355	5.338544919001718	5.263185712564027	5.199742732112186
GLCAASE5ly_pos	5.2572863797573754	5.083481372686355	5.338544919001718	5.263185712564027	5.199742732112186
GLCAASE6ly_pos	5.2572863797573754	5.083481372686355	5.338544919001718	5.263185712564027	5.199742732112186
GLCAASE7ly_pos	5.2572863797573754	5.083481372686355	5.338544919001718	5.263185712564027	5.199742732112186
GLCAASE8ly_pos	5.2572863797573754	5.083481372686355	5.338544919001718	5.263185712564027	5.199742732112186
GLCAASE9ly_pos	5.2572863797573754	5.083481372686355	5.338544919001718	5.263185712564027	5.199742732112186
GLCAE1g_pos	0.0	0.0	0.0	0.0	0.0
GLCAE2g_pos	1.1503882137786157	0.601602529562117	1.1099605863845896	1.2665938329316062	0.5159402883576167
GLCAT2g_pos	6.259382131743442	5.622302768287623	6.074118027862891	5.67769422822601	5.925754065895928
GLCAT3g_pos	6.259382131743442	5.622302768287623	6.074118027862891	5.67769422822601	5.925754065895928
GLCAT4g_pos	6.259382131743442	5.622302768287623	6.074118027862891	5.67769422822601	5.925754065895928
GLCAT5g_pos	6.259382131743442	5.622302768287623	6.074118027862891	5.67769422822601	5.925754065895928
GLCAT6g_pos	3.282358447463603	2.663837398310678	2.779695989268826	2.9761464793046417	2.9215750671804797
GLCAT7g_pos	3.282358447463603	2.663837398310678	2.779695989268826	2.9761464793046417	2.9215750671804797
GLCAT8g_pos	3.282358447463603	2.663837398310678	2.779695989268826	2.9761464793046417	2.9215750671804797
GLCAT9g_pos	3.282358447463603	2.663837398310678	2.779695989268826	2.9761464793046417	2.9215750671804797
GLCATg_pos	6.937834011183704	6.9625976693933165	6.9766714665636975	6.9663476189008104	7.309600705119944
GLCMter_pos	0.0	0.0	0.0	0.0	0.0
GLCNACASE1ly_pos	6.4614055568158815	5.9327321588783795	6.274871415308632	5.951048464599652	6.048777632287114
GLCNACASE2ly_pos	6.4614055568158815	5.9327321588783795	6.274871415308632	5.951048464599652	6.048777632287114
GLCNACASE3ly_pos	6.4614055568158815	5.9327321588783795	6.274871415308632	5.951048464599652	6.048777632287114
GLCNACASE4ly_pos	6.4614055568158815	5.9327321588783795	6.274871415308632	5.951048464599652	6.048777632287114
GLCNACASE5ly_pos	6.4614055568158815	5.9327321588783795	6.274871415308632	5.951048464599652	6.048777632287114
GLCNACDASg_pos	6.1126436473807875	5.2564170402254735	5.7948809709180935	5.580011782436252	4.918609071350284
GLCNACPT_L_pos	6.019796957742163	5.519578136614349	5.712615486415246	5.83308381178709	5.385444532196456
GLCNACPT_U_pos	6.019796957742163	5.519578136614349	5.712615486415246	5.83308381178709	5.385444532196456
GLCNACT_L_pos	0.0	0.0	0.0	0.0	0.0
GLCNACT_U_pos	0.0	0.0	0.0	0.0	0.0
GLCNACT1g_pos	3.8871307816484664	3.476506440814758	3.5758942123612116	3.588163034942508	3.1985455928152224
GLCNACT2g_pos	4.21284745181868	3.5410604189510977	3.7994379067680133	3.8470136371768504	3.6068744234863175
GLCNACT3g_pos	4.21284745181868	3.5410604189510977	3.7994379067680133	3.8470136371768504	3.6068744234863175
GLCNACT4g_pos	4.21284745181868	3.5410604189510977	3.7994379067680133	3.8470136371768504	3.6068744234863175
GLCNACT5g_pos	4.21284745181868	3.5410604189510977	3.7994379067680133	3.8470136371768504	3.6068744234863175
